Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BOAG_P,,,,0.080,0.160,0.250,0.330,0.440,0.550,0.680,0.830,1.040,1.290,1.550,1.870,2.150,2.290,2.440,2.580,2.790,3.030,3.280,3.540,3.800,4.070,4.350,4.640,4.930,5.230,5.540,5.850
BOLN_1,65.170,65.560,66.130,66.390,66.640,66.950,67.260,67.810,68.480,69.390,70.660,72.250,74.190,76.070,78.610,80.240,80.120,80.010,79.890,80.480,81.290,82.100,82.900,83.700,84.490,85.270,86.050,86.820,87.590,88.350,89.100
BONN,,,,0.420,0.850,1.300,1.760,2.280,2.850,3.500,4.270,5.410,6.740,8.160,9.910,11.460,12.390,13.320,14.250,15.520,16.950,18.430,19.960,21.530,23.150,24.820,26.540,28.300,30.110,31.970,33.880
BOTW_1,53.330,53.650,54.120,55.260,56.400,57.810,59.210,61.690,64.700,68.790,74.480,81.650,90.390,98.850,110.290,117.610,117.090,116.560,116.040,118.670,122.330,125.970,129.580,133.160,136.710,140.240,143.740,147.210,150.660,154.080,157.470
BRAC_P,,,,0.060,0.130,0.190,0.260,0.340,0.430,0.530,0.650,0.810,1.000,1.210,1.460,1.670,1.790,1.900,2.010,2.180,2.360,2.560,2.760,2.960,3.170,3.390,3.610,3.840,4.080,4.320,4.560
BRAI_1,93.810,94.370,95.190,95.700,96.210,96.830,97.450,98.560,99.900,101.710,104.240,107.430,111.310,115.070,120.150,123.410,123.180,122.940,122.710,123.880,125.510,127.130,128.730,130.320,131.900,133.470,135.020,136.570,138.100,139.620,141.130
BRAW_1,,,,0.060,0.130,0.210,0.280,0.420,0.590,0.820,1.130,1.530,2.020,2.490,3.120,3.530,3.500,3.470,3.440,3.590,3.790,3.990,4.190,4.390,4.590,4.790,4.980,5.170,5.360,5.550,5.740
BRED_1,2.100,2.110,2.130,2.220,2.300,2.400,2.510,2.690,2.920,3.220,3.640,4.170,4.820,5.450,6.290,6.830,6.800,6.760,6.720,6.910,7.180,7.450,7.720,7.990,8.250,8.510,8.770,9.030,9.280,9.540,9.790
BRFO_1;CLT03,130.700,131.490,132.630,133.530,134.440,135.550,136.670,138.630,141.030,144.270,148.780,154.470,161.410,168.120,177.190,183.000,182.590,182.170,181.750,183.850,186.750,189.630,192.500,195.340,198.160,200.960,203.740,206.490,209.230,211.940,214.630
BRIM_1,,,,0.510,1.020,1.640,2.260,3.370,4.710,6.520,9.050,12.240,16.120,19.880,24.960,28.220,27.990,27.750,27.520,28.690,30.320,31.930,33.540,35.130,36.710,38.280,39.830,41.380,42.910,44.430,45.940
