Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CUPA,0.270,0.370,0.499,0.644,0.826,1.047,1.318,1.644,2.036,2.501,3.047,3.668,4.379,5.164,6.009,6.892,7.863,8.823,9.727,10.537,11.187,11.678,12.096,12.413,12.651,12.824,13.027,13.209,13.377,13.536,13.693
CURR,0.060,0.114,0.178,0.267,0.387,0.540,0.737,0.981,1.280,1.639,2.059,2.576,3.075,3.627,4.221,4.841,5.522,6.196,6.832,7.400,7.857,8.202,8.496,8.718,8.885,9.007,9.149,9.277,9.395,9.507,9.617
DALM3,0.090,0.154,0.228,0.326,0.455,0.618,0.825,1.081,1.392,1.766,2.203,2.733,3.263,3.849,4.478,5.136,5.859,6.574,7.248,7.852,8.336,8.702,9.014,9.250,9.427,9.556,9.707,9.843,9.968,10.087,10.204
DEVM,0.050,0.091,0.142,0.212,0.306,0.427,0.581,0.773,1.007,1.289,1.618,2.024,2.416,2.849,3.315,3.802,4.338,4.867,5.366,5.813,6.172,6.443,6.673,6.848,6.979,7.075,7.187,7.287,7.380,7.468,7.554
DEVO,0.180,0.277,0.393,0.537,0.724,0.957,1.250,1.608,2.043,2.563,3.172,3.896,4.651,5.486,6.383,7.321,8.352,9.372,10.332,11.193,11.883,12.405,12.849,13.185,13.438,13.622,13.837,14.031,14.209,14.378,14.545
DEWP,0.130,0.162,0.207,0.249,0.299,0.354,0.419,0.492,0.578,0.679,0.797,0.913,1.089,1.285,1.495,1.715,1.956,2.195,2.420,2.622,2.783,2.906,3.010,3.088,3.148,3.191,3.241,3.286,3.328,3.368,3.407
DOUN_P,0.000,0.001,0.001,0.002,0.002,0.003,0.004,0.005,0.006,0.008,0.010,0.012,0.015,0.017,0.020,0.023,0.026,0.029,0.032,0.035,0.037,0.039,0.040,0.041,0.042,0.043,0.043,0.044,0.045,0.045,0.046
DRAK_1,1.213,1.657,2.231,2.872,3.674,4.645,5.836,7.267,8.986,11.027,13.418,16.134,19.261,22.717,26.433,30.317,34.585,38.808,42.786,46.349,49.208,51.368,53.209,54.599,55.648,56.408,57.301,58.103,58.840,59.542,60.231
DRAX_1,0.185,0.276,0.389,0.530,0.711,0.937,1.221,1.568,1.988,2.491,3.079,3.777,4.509,5.318,6.188,7.097,8.097,9.085,10.017,10.851,11.520,12.026,12.456,12.782,13.028,13.205,13.415,13.602,13.775,13.939,14.100
DRCR,0.040,0.075,0.120,0.185,0.272,0.384,0.528,0.707,0.927,1.191,1.500,1.883,2.248,2.651,3.085,3.538,4.036,4.529,4.993,5.409,5.742,5.994,6.209,6.371,6.494,6.583,6.687,6.780,6.866,6.948,7.029
DRUM,0.350,0.485,0.661,0.862,1.116,1.427,1.811,2.274,2.832,3.496,4.273,5.168,6.170,7.277,8.468,9.712,11.079,12.432,13.707,14.848,15.763,16.456,17.045,17.491,17.827,18.070,18.356,18.613,18.849,19.074,19.295
DUBE_P,0.000,0.003,0.007,0.013,0.022,0.033,0.047,0.066,0.089,0.116,0.148,0.189,0.226,0.266,0.310,0.355,0.405,0.455,0.501,0.543,0.577,0.602,0.624,0.640,0.652,0.661,0.672,0.681,0.690,0.698,0.706
DUDH_P,0.020,0.065,0.116,0.193,0.299,0.439,0.619,0.845,1.123,1.458,1.849,2.341,2.795,3.297,3.836,4.400,5.019,5.632,6.209,6.726,7.141,7.455,7.722,7.924,8.076,8.186,8.315,8.432,8.539,8.641,8.741
DUGR_P,0.020,0.032,0.050,0.075,0.109,0.153,0.209,0.278,0.363,0.466,0.585,0.733,0.875,1.032,1.200,1.377,1.571,1.763,1.943,2.105,2.235,2.333,2.417,2.480,2.527,2.562,2.602,2.639,2.672,2.704,2.735
DUMF,0.240,0.276,0.327,0.351,0.367,0.369,0.358,0.329,0.284,0.224,0.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DUNB,0.170,0.243,0.332,0.433,0.562,0.719,0.914,1.148,1.431,1.768,2.163,2.618,3.125,3.685,4.288,4.918,5.611,6.296,6.941,7.519,7.983,8.333,8.632,8.857,9.028,9.151,9.296,9.426,9.545,9.659,9.771
DUNF,0.280,0.369,0.483,0.601,0.744,0.912,1.113,1.351,1.634,1.967,2.358,2.779,3.317,3.912,4.552,5.221,5.956,6.684,7.369,7.982,8.475,8.847,9.164,9.403,9.584,9.715,9.869,10.007,10.134,10.254,10.373
DUNO_P,0.030,0.059,0.092,0.137,0.197,0.275,0.374,0.497,0.647,0.827,1.039,1.299,1.550,1.828,2.127,2.440,2.783,3.123,3.443,3.730,3.960,4.134,4.282,4.394,4.479,4.540,4.612,4.676,4.735,4.792,4.847
DYCE_P,0.090,0.169,0.264,0.398,0.578,0.809,1.105,1.472,1.922,2.462,3.095,3.875,4.626,5.456,6.348,7.281,8.306,9.321,10.276,11.132,11.818,12.337,12.779,13.113,13.365,13.547,13.762,13.955,14.132,14.300,14.466
EALI_6,0.471,0.769,1.135,1.618,2.252,3.058,4.079,5.338,6.874,8.714,10.867,13.478,16.091,18.978,22.082,25.327,28.893,32.420,35.744,38.720,41.108,42.913,44.450,45.612,46.488,47.123,47.869,48.539,49.155,49.741,50.316
EASO_1,1.131,2.266,3.623,5.561,8.168,11.539,15.861,21.240,27.837,35.758,45.032,56.516,67.470,79.575,92.593,106.198,121.149,135.942,149.877,162.355,172.371,179.939,186.385,191.256,194.930,197.592,200.720,203.528,206.110,208.570,210.982
ECCL,0.160,0.222,0.300,0.388,0.499,0.632,0.797,0.995,1.232,1.515,1.846,2.224,2.654,3.131,3.643,4.178,4.766,5.348,5.897,6.387,6.781,7.079,7.333,7.524,7.669,7.774,7.897,8.007,8.109,8.206,8.301
