Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
EERH,69.336,68.595,67.481,66.560,66.058,65.672,65.571,65.796,66.255,66.832,67.543,68.486,69.799,71.202,72.699,74.244,75.898,77.563,79.338,80.756,81.940,82.907,84.121,85.960,87.062,87.513,88.259,89.308,90.126,90.446,90.372,90.621
EKIL,42.833,42.368,41.685,41.134,40.867,40.696,40.727,40.996,41.444,42.003,42.687,43.556,44.732,45.943,47.254,48.628,50.056,51.499,52.992,54.213,55.228,56.045,56.971,58.252,59.027,59.327,59.824,60.497,61.015,61.225,61.159,61.296
EKIS,35.393,34.964,34.258,33.681,33.309,32.980,32.782,32.735,32.767,32.791,32.817,32.876,32.980,33.180,33.348,33.470,33.695,33.891,34.185,34.370,34.531,34.663,35.051,35.892,36.354,36.544,36.904,37.499,37.971,38.128,38.113,38.310
ELDE,32.981,32.577,31.927,31.413,31.112,30.870,30.777,30.855,31.037,31.245,31.489,31.802,32.214,32.725,33.245,33.752,34.345,34.918,35.565,36.059,36.478,36.808,37.334,38.259,38.782,38.978,39.348,39.930,40.384,40.542,40.511,40.680
ELGI_P,44.654,44.205,43.543,42.987,42.688,42.461,42.402,42.545,42.836,43.209,43.673,44.301,45.182,46.112,47.115,48.162,49.262,50.379,51.560,52.514,53.303,53.958,54.743,55.890,56.588,56.886,57.356,57.993,58.490,58.693,58.649,58.788
ELLA_1,330.466,327.638,322.693,318.882,316.916,315.402,315.129,316.342,318.512,321.091,324.176,328.267,333.146,340.372,348.113,356.117,364.624,373.188,382.245,389.531,395.599,400.534,406.605,415.643,421.044,423.214,426.830,431.899,435.855,437.405,437.034,438.219
ELST_1,431.821,428.337,421.523,416.395,413.517,411.072,410.105,410.905,412.667,414.568,416.737,419.776,422.695,429.825,437.270,444.756,453.093,461.363,470.457,477.564,483.516,488.344,495.215,506.524,513.106,515.746,520.352,527.201,532.573,534.551,534.174,536.018
ENDE_1,486.765,483.184,476.862,471.917,469.427,467.467,467.097,468.646,471.483,474.964,479.198,485.059,492.115,502.745,514.279,526.347,538.956,551.793,565.248,576.159,585.211,592.700,601.428,613.866,621.506,624.757,629.849,636.584,641.875,644.078,643.576,644.991
ERSK,20.325,20.088,19.732,19.445,19.296,19.194,19.187,19.296,19.485,19.716,19.996,20.348,20.825,21.328,21.864,22.418,23.008,23.595,24.216,24.715,25.133,25.467,25.877,26.484,26.843,26.980,27.214,27.553,27.816,27.915,27.887,27.966
EXET1,318.747,315.849,311.182,307.480,305.617,304.244,304.109,305.453,307.820,310.727,314.260,318.917,324.851,332.360,340.465,348.914,357.777,366.748,376.139,383.755,390.085,395.252,401.332,410.063,415.349,417.498,420.988,425.739,429.445,430.942,430.566,431.600
FASN_P,0.685,0.677,0.666,0.656,0.650,0.643,0.640,0.638,0.638,0.637,0.635,0.635,0.637,0.640,0.642,0.643,0.646,0.650,0.654,0.657,0.660,0.662,0.668,0.681,0.690,0.693,0.699,0.710,0.717,0.720,0.719,0.723
FAUG_P,4.318,4.281,4.223,4.171,4.136,4.102,4.078,4.063,4.058,4.051,4.044,4.049,4.062,4.083,4.105,4.125,4.151,4.179,4.214,4.239,4.260,4.282,4.321,4.397,4.442,4.467,4.506,4.555,4.597,4.614,4.615,4.628
FAWL_1,308.537,305.187,300.154,295.888,293.372,291.249,290.201,290.429,291.473,292.813,294.494,296.949,300.567,304.699,309.010,313.338,318.211,323.084,328.550,332.770,336.303,339.256,343.604,350.906,355.227,357.105,360.218,364.726,368.303,369.661,369.472,370.690
FECK_6,329.436,325.754,320.564,316.336,314.346,313.100,313.419,315.604,319.193,323.681,329.173,336.129,345.548,355.203,365.689,376.687,388.073,399.602,411.480,421.222,429.306,435.843,443.107,453.020,459.041,461.380,465.203,470.329,474.281,475.907,475.402,476.411
FERRA2,91.104,90.126,88.467,87.210,86.553,86.075,86.022,86.477,87.249,88.141,89.195,90.500,92.070,94.198,96.442,98.728,101.205,103.660,106.274,108.362,110.108,111.486,113.284,116.074,117.686,118.271,119.342,120.952,122.194,122.646,122.520,122.933
FERRB1;FERRB_M,290.572,287.684,282.713,278.838,276.672,274.918,274.302,275.042,276.586,278.358,280.443,283.198,286.475,291.582,296.917,302.281,308.241,314.142,320.596,325.659,329.898,333.307,338.126,346.012,350.582,352.371,355.542,360.295,364.011,365.367,365.087,366.366
FETT_P;KINT_P,65.517,64.948,64.076,63.360,63.000,62.740,62.717,62.980,63.458,64.068,64.827,65.848,67.226,68.789,70.492,72.290,74.144,76.042,78.013,79.620,80.954,82.057,83.297,85.005,86.067,86.519,87.218,88.119,88.822,89.123,89.048,89.221
FIDD_P,17.779,17.623,17.401,17.204,17.096,17.010,16.981,17.019,17.108,17.230,17.388,17.612,17.941,18.283,18.658,19.055,19.466,19.889,20.333,20.693,20.992,21.244,21.535,21.944,22.201,22.320,22.498,22.717,22.890,22.968,22.952,22.996
FIDF_1,336.766,334.033,329.360,325.564,323.421,321.574,320.736,321.110,322.237,323.635,325.353,327.972,331.226,336.545,342.222,348.059,354.372,360.773,367.726,373.221,377.796,381.644,386.701,394.617,399.412,401.537,404.912,409.563,413.256,414.730,414.500,415.642
FINN,25.861,25.667,25.397,25.144,24.996,24.868,24.795,24.793,24.850,24.948,25.083,25.316,25.688,26.074,26.503,26.965,27.437,27.934,28.461,28.886,29.238,29.549,29.902,30.392,30.716,30.889,31.118,31.383,31.600,31.703,31.690,31.737
FLEE_1;BRLE_1,1335.640,1320.743,1299.419,1281.925,1273.227,1267.293,1267.385,1274.661,1287.194,1302.876,1322.084,1346.676,1380.190,1414.967,1452.566,1491.808,1532.807,1574.246,1617.356,1652.468,1681.636,1705.283,1732.583,1771.135,1794.414,1803.606,1818.724,1839.346,1855.332,1861.786,1859.986,1864.366
FOUR_1,33.511,33.250,32.846,32.490,32.282,32.091,31.981,31.969,32.020,32.101,32.213,32.423,32.731,33.165,33.636,34.128,34.652,35.196,35.791,36.260,36.650,36.992,37.431,38.109,38.535,38.747,39.057,39.454,39.774,39.912,39.900,39.991
FRAS_P,17.866,17.698,17.487,17.318,17.279,17.292,17.402,17.629,17.960,18.380,18.897,19.547,20.418,21.272,22.221,23.237,24.252,25.290,26.324,27.196,27.915,28.498,29.045,29.663,30.062,30.214,30.440,30.693,30.884,30.979,30.934,30.950
FROD_1,329.266,325.706,320.522,316.278,314.139,312.635,312.564,314.196,317.063,320.648,325.039,330.707,338.393,346.587,355.438,364.663,374.328,384.099,394.295,402.580,409.464,415.060,421.589,430.897,436.517,438.761,442.442,447.467,451.372,452.945,452.526,453.610
FWIL_P,27.064,26.825,26.465,26.145,25.945,25.768,25.658,25.627,25.654,25.706,25.778,25.923,26.171,26.456,26.758,27.068,27.410,27.765,28.168,28.475,28.731,28.962,29.286,29.821,30.153,30.319,30.566,30.893,31.162,31.271,31.261,31.342
GALA,33.404,33.209,32.843,32.561,32.422,32.314,32.303,32.407,32.596,32.835,33.134,33.560,34.087,34.852,35.692,36.584,37.498,38.438,39.414,40.211,40.870,41.424,42.031,42.848,43.365,43.600,43.941,44.364,44.696,44.847,44.813,44.887
GIFF,54.043,53.341,52.258,51.416,50.976,50.675,50.670,51.012,51.586,52.269,53.087,54.078,55.382,56.774,58.244,59.743,61.364,62.965,64.662,66.021,67.158,68.048,69.194,70.956,71.968,72.321,72.986,73.992,74.765,75.043,74.958,75.214
GLLU,16.938,16.788,16.570,16.379,16.271,16.183,16.142,16.164,16.230,16.323,16.445,16.626,16.895,17.181,17.493,17.821,18.163,18.517,18.894,19.194,19.445,19.660,19.916,20.291,20.526,20.637,20.800,21.010,21.177,21.248,21.237,21.281
GLNI,20.278,20.046,19.683,19.380,19.200,19.049,18.975,18.992,19.066,19.153,19.261,19.411,19.626,19.882,20.143,20.397,20.695,20.988,21.326,21.577,21.793,21.967,22.254,22.761,23.053,23.174,23.386,23.709,23.965,24.055,24.043,24.134
GLRO,31.507,31.156,30.645,30.237,30.043,29.928,29.967,30.193,30.559,31.010,31.564,32.256,33.189,34.146,35.182,36.270,37.396,38.534,39.707,40.667,41.466,42.107,42.824,43.803,44.398,44.621,44.995,45.505,45.894,46.053,46.000,46.101
GORG,27.709,27.409,26.959,26.589,26.392,26.243,26.213,26.320,26.526,26.783,27.098,27.509,28.079,28.680,29.325,29.994,30.703,31.417,32.174,32.781,33.288,33.699,34.207,34.963,35.414,35.596,35.899,36.322,36.653,36.781,36.750,36.848
GOVA,32.770,32.467,32.012,31.616,31.381,31.177,31.071,31.076,31.164,31.287,31.450,31.709,32.112,32.555,33.028,33.519,34.051,34.594,35.190,35.660,36.049,36.385,36.830,37.535,37.968,38.173,38.486,38.905,39.239,39.375,39.356,39.457
GREN_1,785.281,777.576,765.427,755.593,750.320,746.211,745.098,747.559,752.414,758.393,765.677,775.427,788.219,804.078,821.040,838.544,857.240,876.077,896.133,912.198,925.576,936.530,950.260,970.998,983.418,988.524,996.951,1008.740,1017.979,1021.608,1020.818,1023.623
GRIW_1,248.090,245.483,241.253,237.836,235.862,234.228,233.525,233.927,234.999,236.270,237.797,239.893,242.628,246.404,250.327,254.250,258.667,263.042,267.906,271.681,274.844,277.421,281.212,287.569,291.266,292.775,295.394,299.298,302.371,303.499,303.303,304.371
GRMO,59.053,58.395,57.326,56.425,55.842,55.312,54.968,54.842,54.830,54.808,54.787,54.833,54.962,55.236,55.466,55.639,55.951,56.240,56.677,56.950,57.187,57.396,57.990,59.271,59.992,60.312,60.882,61.789,62.514,62.764,62.750,63.044
GRUB_P,2.428,2.407,2.376,2.352,2.336,2.325,2.323,2.332,2.344,2.365,2.390,2.425,2.477,2.529,2.587,2.647,2.710,2.774,2.840,2.896,2.941,2.979,3.021,3.081,3.118,3.133,3.157,3.189,3.212,3.222,3.221,3.225
HACK_1;HACK_6,313.943,311.180,306.568,302.703,300.326,298.159,296.837,296.528,296.791,297.145,297.612,298.715,300.227,303.309,306.483,309.621,313.284,316.970,321.278,324.510,327.221,329.579,333.363,340.035,344.013,345.868,348.845,353.104,356.529,357.841,357.728,358.914
HAGR,32.600,32.224,31.651,31.189,30.934,30.740,30.692,30.813,31.046,31.334,31.683,32.132,32.750,33.413,34.116,34.836,35.615,36.392,37.225,37.888,38.441,38.889,39.471,40.381,40.914,41.122,41.482,42.012,42.421,42.577,42.537,42.671
HAMHC1,408.138,403.463,396.474,390.693,387.461,384.914,384.038,385.138,387.549,390.537,394.192,399.026,405.764,413.133,420.912,428.825,437.475,446.112,455.477,462.876,469.058,474.092,480.874,491.658,498.005,500.577,504.962,511.334,516.330,518.216,517.835,519.475
HARK_1;HUTT_1;RRIG,629.345,623.552,614.921,607.377,602.948,599.087,597.012,597.081,598.598,600.777,603.631,608.305,615.321,623.721,632.706,641.975,652.031,662.325,673.657,682.544,689.934,696.328,704.863,718.386,726.713,730.665,736.678,744.730,751.200,753.859,753.558,755.523
HARM_6,88.740,87.712,86.081,84.802,84.118,83.615,83.526,83.931,84.654,85.508,86.527,87.802,89.432,91.396,93.470,95.577,97.868,100.140,102.568,104.503,106.122,107.404,109.096,111.741,113.272,113.840,114.865,116.400,117.590,118.024,117.911,118.307
HAWI,21.619,21.396,21.065,20.791,20.644,20.532,20.506,20.580,20.728,20.915,21.149,21.457,21.891,22.349,22.840,23.354,23.895,24.445,25.024,25.489,25.878,26.197,26.582,27.152,27.494,27.637,27.869,28.185,28.432,28.532,28.509,28.579
HAWP_6,105.966,104.679,102.575,101.003,100.230,99.731,99.827,100.628,101.888,103.352,105.083,107.154,109.695,112.778,116.044,119.386,122.965,126.506,130.222,133.222,135.730,137.679,140.112,143.761,145.853,146.558,147.900,149.942,151.498,152.057,151.866,152.373
HELE,19.475,19.242,18.887,18.598,18.444,18.326,18.300,18.381,18.532,18.716,18.938,19.218,19.597,20.007,20.440,20.879,21.359,21.834,22.346,22.752,23.092,23.361,23.722,24.288,24.615,24.740,24.963,25.293,25.549,25.643,25.619,25.703
HEYS_1;HEYS1;ORMO,112.304,111.331,109.779,108.588,108.085,107.791,107.984,108.765,109.979,111.466,113.274,115.585,118.498,122.007,125.839,129.878,134.023,138.235,142.544,146.097,149.045,151.432,153.998,157.385,159.463,160.279,161.580,163.276,164.579,165.132,164.954,165.255
HUER,3.888,3.842,3.787,3.750,3.747,3.764,3.814,3.900,4.021,4.170,4.352,4.570,4.857,5.134,5.443,5.774,6.103,6.440,6.771,7.051,7.281,7.466,7.634,7.817,7.932,7.969,8.032,8.101,8.152,8.178,8.161,8.163
HURS_1,304.590,301.798,296.724,292.751,290.385,288.317,287.263,287.419,288.214,289.053,290.001,291.463,292.962,296.767,300.640,304.420,308.854,313.202,318.197,321.981,325.168,327.774,332.016,339.531,343.858,345.640,348.777,353.559,357.338,358.693,358.494,359.872
IMPK_1,9.996,9.927,9.772,9.654,9.576,9.499,9.444,9.417,9.397,9.366,9.326,9.286,9.208,9.253,9.291,9.320,9.372,9.419,9.491,9.536,9.576,9.612,9.710,9.922,10.043,10.096,10.190,10.341,10.460,10.503,10.501,10.549
INDQ1,421.435,416.721,409.602,403.857,400.850,398.651,398.319,400.205,403.611,407.786,412.851,419.339,428.011,437.651,447.951,458.570,469.890,481.240,493.239,502.894,510.938,517.424,525.460,537.482,544.605,547.380,552.120,558.879,564.130,566.152,565.637,567.244
INKE,44.594,44.046,43.246,42.628,42.354,42.217,42.337,42.766,43.427,44.233,45.206,46.392,47.958,49.556,51.285,53.093,54.967,56.851,58.780,60.366,61.685,62.729,63.883,65.447,66.379,66.706,67.277,68.077,68.684,68.922,68.829,68.987
INNE_P,62.709,62.065,60.978,60.154,59.730,59.430,59.423,59.757,60.319,60.980,61.766,62.748,63.958,65.512,67.163,68.859,70.673,72.483,74.395,75.932,77.215,78.234,79.511,81.437,82.560,82.976,83.721,84.809,85.647,85.961,85.872,86.136
IROA1,642.511,636.973,627.811,620.751,617.471,615.264,615.678,619.245,625.023,632.066,640.574,651.579,665.249,682.779,701.805,721.742,742.431,763.395,785.077,802.814,817.535,829.484,842.931,861.492,872.778,877.245,884.494,894.210,901.728,904.821,903.920,905.873
IRONB1,210.598,208.356,204.889,202.091,200.597,199.460,199.199,199.976,201.451,203.254,205.443,208.293,212.067,216.502,221.230,226.091,231.304,236.532,242.097,246.551,250.264,253.277,257.086,262.881,266.315,267.684,270.000,273.306,275.885,276.877,276.647,277.447
IVER_1;IVER_6,573.388,567.089,557.919,550.374,546.482,543.676,543.334,545.923,550.608,556.473,563.664,572.983,585.716,599.229,613.779,628.902,644.832,660.914,677.785,691.442,702.795,712.035,723.040,739.006,748.612,752.466,758.813,767.571,774.390,777.110,776.417,778.370
JOHN,39.545,39.101,38.423,37.869,37.566,37.337,37.276,37.416,37.694,38.035,38.452,38.993,39.735,40.536,41.386,42.256,43.195,44.136,45.144,45.945,46.616,47.157,47.862,48.953,49.595,49.850,50.286,50.920,51.412,51.600,51.557,51.713
JORD_3,45.696,45.327,44.579,44.086,43.902,43.819,43.979,44.427,45.066,45.799,46.660,47.699,48.840,50.538,52.373,54.286,56.271,58.262,60.296,61.974,63.366,64.460,65.675,67.326,68.298,68.625,69.218,70.060,70.694,70.939,70.838,71.008
KAIM,84.038,83.087,81.658,80.502,79.894,79.455,79.398,79.791,80.500,81.372,82.438,83.799,85.651,87.610,89.706,91.869,94.172,96.479,98.916,100.877,102.514,103.832,105.453,107.870,109.302,109.859,110.810,112.163,113.210,113.616,113.507,113.824
KEAD_1,290.666,288.098,283.681,280.206,278.321,276.795,276.307,277.062,278.592,280.416,282.602,285.591,289.209,294.699,300.541,306.532,312.999,319.491,326.464,332.015,336.644,340.430,345.334,352.920,357.434,359.290,362.385,366.778,370.226,371.559,371.284,372.369
KEAR_1;KEAR_3,647.856,640.137,628.374,618.725,613.194,608.761,607.033,608.505,611.998,616.233,621.364,628.111,637.482,648.028,658.988,669.946,682.257,694.414,707.863,718.326,727.101,734.187,744.512,761.740,771.708,775.665,782.664,793.189,801.442,804.444,803.870,806.757
KEMS_1,288.396,285.370,280.443,276.477,274.197,272.318,271.533,272.047,273.347,274.887,276.731,279.245,282.497,286.999,291.686,296.374,301.640,306.857,312.639,317.133,320.901,323.965,328.433,335.889,340.223,341.982,345.043,349.605,353.194,354.511,354.273,355.520
KIBY_1,246.159,243.437,239.338,235.889,233.868,232.182,231.388,231.652,232.593,233.781,235.258,237.359,240.406,243.868,247.482,251.106,255.180,259.245,263.784,267.297,270.239,272.679,276.248,282.220,285.736,287.238,289.757,293.427,296.333,297.429,297.263,298.255
KIER,57.171,56.438,55.239,54.271,53.660,53.135,52.843,52.824,52.950,53.074,53.210,53.403,53.682,54.117,54.508,54.827,55.315,55.756,56.352,56.751,57.097,57.366,58.062,59.520,60.316,60.621,61.226,62.241,63.040,63.299,63.267,63.599
KIIN_P,3.456,3.428,3.390,3.354,3.331,3.310,3.296,3.293,3.294,3.303,3.312,3.333,3.368,3.408,3.452,3.496,3.545,3.595,3.652,3.694,3.731,3.763,3.804,3.869,3.911,3.933,3.963,4.001,4.031,4.044,4.043,4.052
KILB,26.376,26.047,25.507,25.071,24.787,24.543,24.396,24.367,24.397,24.425,24.452,24.501,24.585,24.740,24.871,24.968,25.141,25.293,25.518,25.660,25.786,25.884,26.180,26.821,27.172,27.314,27.584,28.039,28.399,28.517,28.507,28.656
KILS,39.624,39.216,38.577,38.031,37.689,37.381,37.197,37.153,37.195,37.253,37.333,37.489,37.756,38.096,38.438,38.766,39.172,39.571,40.058,40.412,40.711,40.970,41.434,42.289,42.791,43.022,43.402,43.964,44.414,44.581,44.565,44.729
KILT,62.761,62.420,61.726,61.190,60.914,60.680,60.611,60.738,61.002,61.330,61.736,62.349,63.055,64.305,65.671,67.113,68.607,70.145,71.760,73.066,74.150,75.064,76.116,77.602,78.532,78.958,79.591,80.394,81.031,81.307,81.253,81.413
KILW,51.015,50.440,49.579,48.887,48.529,48.279,48.267,48.531,48.996,49.571,50.271,51.162,52.368,53.634,54.993,56.402,57.889,59.385,60.956,62.224,63.281,64.132,65.155,66.650,67.540,67.884,68.468,69.292,69.930,70.176,70.107,70.294
KINL_P,2.900,2.875,2.842,2.810,2.790,2.771,2.759,2.754,2.755,2.757,2.763,2.776,2.801,2.829,2.860,2.891,2.926,2.963,3.004,3.036,3.061,3.086,3.119,3.171,3.203,3.221,3.248,3.279,3.305,3.316,3.316,3.323
KINO_1,269.519,266.809,262.490,259.169,257.618,256.626,256.895,258.672,261.508,264.933,269.053,274.227,280.756,288.561,296.988,305.771,314.942,324.177,333.737,341.546,348.037,353.240,359.198,367.543,372.536,374.411,377.595,382.014,385.410,386.759,386.333,387.270
KIRKB1,223.134,221.497,218.552,216.261,215.096,214.164,213.961,214.636,215.886,217.402,219.237,221.787,224.799,229.539,234.667,240.018,245.634,251.344,257.352,262.207,266.241,269.574,273.528,279.248,282.741,284.223,286.569,289.709,292.176,293.190,292.965,293.649
KITW_1,356.829,352.034,344.566,338.638,335.279,332.695,331.892,333.188,335.766,338.750,342.275,346.584,352.292,358.768,365.402,371.929,379.393,386.634,394.657,400.877,406.114,410.186,416.413,427.060,433.037,435.169,439.299,445.882,450.987,452.729,452.318,454.209
KNAR,156.619,155.144,152.867,151.034,150.125,149.473,149.443,150.154,151.397,152.943,154.831,157.311,160.552,164.392,168.550,172.900,177.437,182.039,186.833,190.735,193.976,196.623,199.679,203.986,206.608,207.678,209.398,211.705,213.502,214.242,214.050,214.534
LACK_6,261.022,257.871,252.901,248.914,246.635,244.822,244.153,244.836,246.348,248.117,250.221,252.913,256.479,260.821,265.299,269.733,274.772,279.708,285.188,289.434,293.006,295.843,300.109,307.349,311.483,313.055,315.945,320.412,323.900,325.132,324.880,326.138
LAIR_P,1.385,1.373,1.357,1.341,1.331,1.322,1.317,1.313,1.315,1.318,1.320,1.326,1.340,1.353,1.370,1.385,1.401,1.420,1.438,1.454,1.468,1.481,1.496,1.522,1.538,1.545,1.559,1.574,1.588,1.593,1.593,1.596
LALE1SG003,259.477,256.829,252.514,249.013,246.982,245.278,244.512,244.857,245.873,247.084,248.541,250.595,253.275,257.091,261.060,265.031,269.504,273.944,278.890,282.725,285.936,288.573,292.447,298.946,302.743,304.319,307.022,311.017,314.168,315.337,315.142,316.233
LAND1,254.421,251.487,246.790,243.087,241.058,239.505,239.102,240.062,241.878,244.011,246.551,249.757,253.865,258.956,264.286,269.667,275.593,281.448,287.784,292.792,296.982,300.312,304.889,312.248,316.488,318.079,320.967,325.336,328.729,329.956,329.663,330.825
LEGA_1,335.783,332.426,327.344,323.100,320.758,318.880,318.208,318.973,320.719,322.939,325.688,329.489,334.734,340.840,347.370,354.112,361.336,368.640,376.475,382.721,387.920,392.233,397.718,406.097,411.151,413.315,416.802,421.621,425.422,426.935,426.650,427.803
LEVE,36.256,35.853,35.237,34.732,34.452,34.234,34.166,34.276,34.504,34.787,35.135,35.590,36.221,36.910,37.636,38.379,39.186,39.995,40.864,41.555,42.130,42.599,43.217,44.192,44.765,44.997,45.393,45.963,46.408,46.576,46.539,46.684
LING,52.175,51.703,51.022,50.433,50.110,49.857,49.770,49.887,50.159,50.528,50.997,51.663,52.633,53.644,54.748,55.910,57.119,58.363,59.671,60.729,61.606,62.348,63.207,64.429,65.194,65.542,66.065,66.728,67.253,67.481,67.437,67.568
LINM,52.851,52.280,51.438,50.750,50.398,50.148,50.131,50.391,50.849,51.424,52.127,53.036,54.281,55.580,56.980,58.437,59.968,61.516,63.132,64.443,65.533,66.419,67.459,68.954,69.856,70.214,70.805,71.618,72.247,72.499,72.429,72.606
LISD_1,353.797,350.352,344.897,340.564,338.372,336.778,336.633,338.226,341.010,344.417,348.546,353.916,360.822,369.253,378.330,387.759,397.691,407.710,418.216,426.723,433.794,439.539,446.377,456.292,462.248,464.619,468.544,473.976,478.201,479.880,479.443,480.656
LITT_C,145.526,144.385,142.448,140.797,139.769,138.798,138.159,137.918,137.900,137.913,137.957,138.309,138.800,140.094,141.439,142.785,144.341,145.930,147.797,149.197,150.367,151.419,153.070,155.948,157.701,158.570,159.898,161.732,163.222,163.813,163.780,164.278
LITT_J,9.571,9.723,9.918,10.236,10.714,11.331,12.145,13.203,14.516,16.113,18.033,20.322,23.043,26.154,29.651,33.447,37.126,40.902,44.523,47.656,50.233,52.273,53.875,55.199,56.094,56.348,56.699,56.931,57.051,57.183,57.012,56.845
LODR_6,363.541,361.174,356.675,264.684,262.889,261.110,259.839,259.189,258.833,258.432,257.984,258.032,257.913,259.958,262.075,264.176,266.658,269.211,272.288,274.557,276.455,278.210,281.083,286.209,289.347,290.951,293.370,296.690,299.396,300.479,300.443,301.351
LOUD_H,51.226,50.591,49.640,48.875,48.468,48.173,48.123,48.368,48.811,49.345,49.987,50.791,51.873,53.031,54.260,55.510,56.865,58.210,59.644,60.791,61.747,62.510,63.497,65.020,65.906,66.237,66.829,67.707,68.385,68.635,68.569,68.791
LOVE_1,608.159,601.480,591.833,583.862,579.761,576.812,576.463,579.217,584.202,590.465,598.156,608.141,621.848,636.245,651.768,667.917,684.899,702.061,720.045,734.617,746.729,756.596,768.285,785.161,795.341,799.445,806.168,815.391,822.577,825.459,824.728,826.765
LUNA_P,28.763,28.488,28.089,27.749,27.570,27.433,27.401,27.488,27.671,27.911,28.212,28.624,29.209,29.819,30.481,31.177,31.901,32.642,33.420,34.051,34.574,35.009,35.514,36.230,36.674,36.869,37.167,37.556,37.861,37.990,37.962,38.040
LYND_P,24.298,24.012,23.548,23.163,22.915,22.692,22.554,22.515,22.523,22.529,22.535,22.566,22.628,22.754,22.862,22.940,23.082,23.210,23.402,23.521,23.628,23.715,23.972,24.527,24.835,24.965,25.208,25.602,25.912,26.018,26.011,26.140
MACC_3,121.372,120.178,118.458,116.961,116.111,115.404,115.087,115.235,115.713,116.360,117.189,118.408,120.209,122.153,124.244,126.412,128.728,131.095,133.648,135.677,137.363,138.796,140.611,143.389,145.093,145.874,147.074,148.675,149.956,150.483,150.404,150.780
MACD_P,20.247,20.063,19.813,19.600,19.503,19.441,19.458,19.571,19.760,20.010,20.319,20.730,21.303,21.879,22.514,23.194,23.880,24.586,25.306,25.902,26.396,26.804,27.227,27.768,28.114,28.262,28.480,28.745,28.949,29.042,29.014,29.054
MAGA_6,42.450,41.921,41.129,40.494,40.156,39.914,39.878,40.085,40.460,40.910,41.453,42.130,43.041,44.015,45.047,46.098,47.236,48.367,49.569,50.530,51.336,51.975,52.798,54.070,54.810,55.085,55.578,56.306,56.871,57.080,57.023,57.208
MANN_1,639.620,632.769,623.045,614.957,610.899,608.051,607.910,610.998,616.478,623.424,631.986,643.133,658.484,674.403,691.659,709.722,728.539,747.630,767.501,783.687,797.123,808.106,820.703,838.400,849.189,853.586,860.642,870.082,877.434,880.464,879.673,881.633
MAYB,18.050,17.910,17.714,17.534,17.432,17.347,17.306,17.321,17.381,17.472,17.593,17.787,18.083,18.389,18.727,19.091,19.462,19.849,20.258,20.588,20.863,21.101,21.367,21.734,21.975,22.096,22.263,22.458,22.616,22.690,22.679,22.712
MELK_1,427.357,422.668,415.985,410.486,407.768,405.920,405.972,408.292,412.284,417.299,423.451,431.358,442.148,453.339,465.462,478.139,491.347,504.718,518.605,529.931,539.334,546.978,555.717,567.959,575.383,578.339,583.152,589.654,594.699,596.756,596.184,597.536
MILC_P,47.451,46.932,46.163,45.538,45.220,44.999,44.991,45.236,45.667,46.202,46.856,47.693,48.838,50.030,51.315,52.653,54.056,55.474,56.955,58.156,59.156,59.965,60.917,62.285,63.106,63.429,63.968,64.713,65.287,65.516,65.452,65.614
MILH_1,160.620,159.968,158.311,157.377,157.372,157.686,158.742,160.712,163.367,166.533,170.300,174.988,180.221,187.811,196.189,205.120,214.089,223.234,232.366,240.030,246.368,251.453,256.383,262.176,265.803,267.124,269.199,271.703,273.576,274.443,274.037,274.296
MITY_1,293.795,290.460,285.870,282.197,280.651,279.885,280.661,283.286,287.349,292.409,298.586,306.284,316.590,327.005,338.378,350.376,362.655,375.106,387.777,398.263,406.954,413.939,421.327,430.920,436.781,438.978,442.567,447.265,450.850,452.361,451.805,452.614
MYBS_P,10.054,10.001,9.881,9.792,9.747,9.711,9.702,9.731,9.782,9.846,9.923,10.034,10.164,10.379,10.613,10.860,11.116,11.379,11.653,11.876,12.062,12.216,12.392,12.642,12.798,12.865,12.970,13.105,13.211,13.256,13.246,13.273
NAIR_P,29.565,29.288,28.890,28.548,28.365,28.224,28.188,28.272,28.450,28.686,28.984,29.398,29.986,30.600,31.269,31.973,32.706,33.455,34.241,34.880,35.408,35.851,36.360,37.084,37.532,37.731,38.035,38.425,38.732,38.862,38.835,38.913
NEAR,73.356,72.705,71.542,70.674,70.240,69.932,69.937,70.314,70.938,71.668,72.536,73.642,74.962,76.803,78.774,80.812,82.973,85.138,87.414,89.250,90.783,92.010,93.500,95.695,96.994,97.489,98.343,99.561,100.500,100.863,100.760,101.042
NECE_1,294.665,297.183,296.487,297.959,300.301,302.802,306.279,311.013,316.525,322.571,329.440,337.965,343.986,362.180,382.373,404.024,425.527,447.499,469.183,487.543,502.700,514.820,525.907,537.957,545.623,548.292,552.398,557.008,560.368,562.057,561.075,561.219
NEEP_3,79.050,78.411,77.194,76.250,75.698,75.209,74.960,75.003,75.200,75.411,75.650,76.037,76.400,77.461,78.561,79.658,80.904,82.139,83.530,84.601,85.499,86.239,87.355,89.253,90.363,90.829,91.623,92.798,93.729,94.071,94.018,94.340
NETS,10.282,10.206,10.103,10.008,9.963,9.929,9.928,9.962,10.028,10.123,10.243,10.416,10.665,10.914,11.190,11.491,11.791,12.104,12.423,12.687,12.906,13.090,13.279,13.512,13.667,13.742,13.841,13.954,14.040,14.086,14.077,14.089
