Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUNB,0.000,0.000,0.087,0.241,0.472,0.773,1.148,1.582,2.037,2.509,3.005,3.485,3.904,4.221,4.418,4.496,4.478,4.430,4.389,4.381,4.406,4.291,4.315,4.327,4.328,4.318,4.295,4.258,4.205,4.130,4.001,3.857
DUNF,0.000,0.000,0.093,0.257,0.505,0.827,1.228,1.693,2.179,2.684,3.215,3.729,4.177,4.516,4.727,4.810,4.792,4.740,4.696,4.688,4.714,4.591,4.616,4.630,4.630,4.620,4.596,4.556,4.499,4.419,4.281,4.126
DUNO_P,0.000,0.000,0.044,0.120,0.235,0.386,0.573,0.790,1.016,1.252,1.500,1.739,1.948,2.106,2.204,2.243,2.235,2.211,2.190,2.186,2.199,2.141,2.153,2.159,2.159,2.155,2.143,2.125,2.098,2.061,1.996,1.924
DYCE_P,0.320,0.540,0.759,1.014,1.308,1.622,2.004,2.484,3.086,3.802,4.555,5.282,5.917,6.397,6.696,6.814,6.787,6.714,6.652,6.640,6.678,6.503,6.539,6.558,6.559,6.544,6.510,6.453,6.373,6.260,6.064,5.845
EALI_6,0.000,0.000,0.458,1.262,2.474,4.053,6.019,8.296,10.678,13.154,15.757,18.273,20.470,22.133,23.165,23.574,23.482,23.229,23.012,22.972,23.103,22.500,22.623,22.688,22.690,22.641,22.522,22.325,22.048,21.656,20.979,20.222
EASO_1,1.786,2.989,5.374,8.850,13.586,19.377,26.535,35.028,44.476,54.790,65.634,76.114,85.265,92.189,96.487,98.192,97.807,96.756,95.851,95.686,96.229,93.717,94.231,94.502,94.512,94.305,93.811,92.991,91.837,90.204,87.382,84.230
ECCL,0.000,0.000,0.074,0.205,0.403,0.660,0.980,1.351,1.739,2.142,2.566,2.976,3.334,3.605,3.773,3.839,3.824,3.783,3.748,3.741,3.763,3.664,3.684,3.695,3.695,3.687,3.668,3.636,3.591,3.527,3.417,3.293
ECLA_1,3.360,5.622,8.385,11.898,16.242,21.189,27.251,34.655,43.460,53.538,64.134,74.374,83.316,90.082,94.281,95.947,95.572,94.545,93.661,93.499,94.030,91.575,92.077,92.342,92.352,92.150,91.667,90.865,89.738,88.143,85.385,82.305
EERH,0.000,0.000,0.178,0.491,0.963,1.578,2.343,3.230,4.157,5.121,6.134,7.114,7.969,8.616,9.018,9.177,9.141,9.043,8.958,8.943,8.994,8.759,8.807,8.832,8.833,8.814,8.768,8.691,8.583,8.430,8.167,7.872
EKIL,0.000,0.000,0.164,0.451,0.885,1.449,2.153,2.967,3.819,4.704,5.635,6.535,7.321,7.915,8.284,8.430,8.397,8.307,8.230,8.215,8.262,8.046,8.090,8.114,8.114,8.097,8.054,7.984,7.885,7.745,7.502,7.232
EKIS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ELDE,0.030,0.050,0.111,0.201,0.328,0.488,0.685,0.917,1.170,1.441,1.727,2.002,2.243,2.425,2.538,2.583,2.573,2.545,2.521,2.517,2.531,2.465,2.479,2.486,2.486,2.481,2.468,2.446,2.416,2.373,2.299,2.216
ELGI_P,0.000,0.000,0.123,0.340,0.667,1.093,1.623,2.237,2.879,3.547,4.249,4.928,5.520,5.968,6.247,6.357,6.332,6.264,6.205,6.195,6.230,6.067,6.100,6.118,6.119,6.105,6.073,6.020,5.946,5.840,5.657,5.453
ELLA_1,2.131,3.567,5.064,6.843,8.921,11.178,13.925,17.350,21.605,26.615,31.883,36.974,41.419,44.782,46.870,47.698,47.512,47.001,46.561,46.481,46.745,45.525,45.774,45.906,45.911,45.810,45.570,45.172,44.612,43.818,42.447,40.916
ELST_1,3.801,6.361,8.186,9.874,11.342,12.450,13.719,15.622,18.812,23.174,27.760,32.193,36.063,38.992,40.809,41.531,41.368,40.923,40.541,40.471,40.700,39.638,39.855,39.970,39.974,39.887,39.678,39.331,38.843,38.152,36.959,35.625
ENDE_1,3.439,5.755,8.116,10.892,14.103,17.558,21.759,27.017,33.601,41.393,49.585,57.503,64.416,69.647,72.894,74.182,73.892,73.098,72.414,72.289,72.700,70.802,71.190,71.394,71.402,71.246,70.873,70.253,69.382,68.148,66.016,63.634
ERSK,0.000,0.000,0.064,0.176,0.344,0.564,0.837,1.154,1.485,1.830,2.192,2.542,2.847,3.078,3.222,3.279,3.266,3.231,3.201,3.195,3.213,3.129,3.147,3.156,3.156,3.149,3.133,3.105,3.067,3.012,2.918,2.813
EXET1,1.373,2.297,3.662,5.511,7.911,10.747,14.237,18.435,23.261,28.655,34.326,39.807,44.592,48.214,50.461,51.353,51.152,50.602,50.129,50.043,50.327,49.013,49.281,49.423,49.428,49.321,49.062,48.633,48.030,47.176,45.700,44.051
FASN_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FAUG_P,0.000,0.000,0.002,0.005,0.010,0.016,0.024,0.034,0.043,0.053,0.064,0.074,0.083,0.090,0.094,0.095,0.095,0.094,0.093,0.093,0.094,0.091,0.092,0.092,0.092,0.092,0.091,0.090,0.089,0.088,0.085,0.082
FAWL_1,0.000,0.000,0.464,1.279,2.508,4.109,6.102,8.411,10.825,13.336,15.975,18.526,20.753,22.438,23.484,23.899,23.806,23.550,23.330,23.289,23.422,22.810,22.935,23.001,23.004,22.953,22.833,22.633,22.353,21.955,21.268,20.501
FECK_6,0.000,0.000,1.318,3.632,7.122,11.669,17.328,23.884,30.741,37.870,45.364,52.608,58.933,63.719,66.689,67.868,67.602,66.875,66.250,66.136,66.511,64.775,65.130,65.317,65.324,65.182,64.840,64.273,63.476,62.347,60.396,58.218
FERRA2,0.450,0.753,1.128,1.606,2.200,2.879,3.710,4.725,5.928,7.303,8.748,10.145,11.365,12.288,12.861,13.088,13.037,12.897,12.776,12.754,12.826,12.492,12.560,12.596,12.598,12.570,12.504,12.395,12.241,12.023,11.647,11.227
FERRB1;FERRB_M,1.449,2.425,3.392,4.511,5.788,7.145,8.792,10.864,13.490,16.618,19.907,23.085,25.861,27.961,29.264,29.781,29.665,29.346,29.072,29.022,29.186,28.424,28.580,28.662,28.665,28.603,28.453,28.204,27.854,27.359,26.503,25.547
FETT_P;KINT_P,0.150,0.250,0.509,0.901,1.450,2.133,2.979,3.977,5.067,6.242,7.478,8.672,9.714,10.503,10.993,11.187,11.143,11.023,10.920,10.901,10.963,10.677,10.736,10.767,10.768,10.744,10.688,10.594,10.463,10.277,9.955,9.596
FIDD_P,0.000,0.000,0.048,0.133,0.261,0.428,0.635,0.875,1.127,1.388,1.663,1.928,2.160,2.335,2.444,2.487,2.478,2.451,2.428,2.424,2.438,2.374,2.387,2.394,2.394,2.389,2.376,2.356,2.326,2.285,2.214,2.134
FIDF_1,1.775,2.970,4.112,5.411,6.866,8.385,10.226,12.560,15.561,19.170,22.963,26.630,29.832,32.254,33.758,34.354,34.220,33.852,33.536,33.478,33.668,32.789,32.969,33.063,33.067,32.995,32.822,32.535,32.131,31.560,30.572,29.470
FINN,0.000,0.000,0.058,0.160,0.313,0.513,0.762,1.051,1.352,1.666,1.996,2.314,2.592,2.803,2.934,2.985,2.974,2.942,2.914,2.909,2.926,2.849,2.865,2.873,2.873,2.867,2.852,2.827,2.792,2.743,2.657,2.561
FLEE_1;BRLE_1,0.026,0.043,4.696,12.859,25.163,41.183,61.127,84.230,108.404,133.542,159.971,185.516,207.819,224.696,235.170,239.326,238.389,235.827,233.622,233.220,234.543,228.420,229.672,230.333,230.358,229.855,228.649,226.650,223.839,219.859,212.980,205.297
FOUR_1,0.099,0.166,0.251,0.360,0.497,0.654,0.847,1.082,1.359,1.674,2.005,2.325,2.604,2.816,2.947,2.999,2.988,2.956,2.928,2.923,2.939,2.863,2.878,2.887,2.887,2.881,2.866,2.840,2.805,2.755,2.669,2.573
FRAS_P,0.000,0.000,0.128,0.354,0.693,1.136,1.687,2.325,2.992,3.686,4.416,5.121,5.736,6.202,6.491,6.606,6.580,6.509,6.448,6.437,6.474,6.305,6.339,6.358,6.358,6.345,6.311,6.256,6.179,6.069,5.879,5.667
FROD_1,0.204,0.341,1.485,3.414,6.265,9.935,14.498,19.807,25.424,31.319,37.518,43.508,48.739,52.697,55.154,56.128,55.909,55.308,54.791,54.696,55.007,53.571,53.864,54.019,54.025,53.907,53.625,53.156,52.496,51.563,49.950,48.148
FWIL_P,0.000,0.000,0.035,0.097,0.191,0.313,0.464,0.640,0.824,1.015,1.216,1.410,1.580,1.708,1.788,1.819,1.812,1.792,1.776,1.773,1.783,1.736,1.746,1.751,1.751,1.747,1.738,1.723,1.701,1.671,1.619,1.561
GALA,0.240,0.400,0.577,0.786,1.034,1.306,1.638,2.050,2.556,3.149,3.772,4.374,4.900,5.298,5.545,5.643,5.621,5.561,5.509,5.499,5.530,5.386,5.415,5.431,5.432,5.420,5.391,5.344,5.278,5.184,5.022,4.841
GIFF,0.000,0.000,0.167,0.460,0.903,1.479,2.197,3.027,3.897,4.800,5.750,6.668,7.470,8.077,8.453,8.603,8.569,8.477,8.398,8.383,8.431,8.211,8.256,8.279,8.280,8.262,8.219,8.147,8.046,7.903,7.656,7.379
GLLU,0.000,0.000,0.039,0.109,0.213,0.349,0.519,0.715,0.920,1.134,1.358,1.575,1.764,1.907,1.996,2.032,2.024,2.002,1.983,1.980,1.991,1.939,1.950,1.955,1.955,1.951,1.941,1.924,1.900,1.866,1.808,1.743
GLNI,0.000,0.000,0.025,0.069,0.136,0.222,0.330,0.454,0.585,0.720,0.863,1.001,1.121,1.212,1.269,1.291,1.286,1.272,1.260,1.258,1.265,1.232,1.239,1.242,1.243,1.240,1.233,1.223,1.207,1.186,1.149,1.107
GLRO,0.000,0.000,0.130,0.357,0.701,1.148,1.705,2.350,3.025,3.727,4.464,5.177,5.799,6.270,6.563,6.679,6.653,6.581,6.519,6.508,6.545,6.374,6.409,6.428,6.428,6.414,6.381,6.325,6.246,6.135,5.943,5.729
GORG,0.000,0.000,0.077,0.213,0.418,0.685,1.018,1.403,1.806,2.224,2.665,3.090,3.462,3.743,3.917,3.986,3.971,3.928,3.891,3.885,3.907,3.805,3.826,3.837,3.837,3.828,3.808,3.775,3.728,3.662,3.548,3.420
GOVA,0.000,0.000,0.057,0.156,0.307,0.502,0.746,1.028,1.323,1.630,1.952,2.264,2.536,2.742,2.870,2.920,2.909,2.878,2.851,2.846,2.862,2.787,2.803,2.811,2.811,2.805,2.790,2.766,2.731,2.683,2.599,2.505
GREN_1,2.270,3.799,6.423,10.128,15.070,21.028,28.380,37.153,47.046,57.956,69.426,80.512,90.191,97.516,102.062,103.865,103.458,102.347,101.389,101.215,101.789,99.132,99.675,99.962,99.973,99.754,99.231,98.364,97.144,95.416,92.431,89.097
GRIW_1,0.657,1.099,1.691,2.468,3.453,4.598,6.004,7.708,9.697,11.946,14.310,16.595,18.591,20.100,21.037,21.409,21.325,21.096,20.899,20.863,20.981,20.433,20.545,20.605,20.607,20.562,20.454,20.275,20.024,19.668,19.052,18.365
GRMO,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GRUB_P,0.000,0.000,0.007,0.021,0.040,0.066,0.098,0.135,0.174,0.215,0.257,0.298,0.334,0.362,0.378,0.385,0.384,0.379,0.376,0.375,0.377,0.368,0.369,0.371,0.371,0.370,0.368,0.365,0.360,0.354,0.343,0.330
HACK_1;HACK_6,1.132,1.894,2.521,3.168,3.823,4.437,5.169,6.145,7.523,9.268,11.102,12.875,14.423,15.594,16.321,16.609,16.544,16.366,16.213,16.185,16.277,15.852,15.939,15.985,15.987,15.952,15.868,15.729,15.534,15.258,14.781,14.247
HAGR,0.000,0.000,0.081,0.223,0.436,0.715,1.062,1.463,1.883,2.320,2.779,3.223,3.610,3.903,4.085,4.157,4.141,4.097,4.058,4.051,4.074,3.968,3.990,4.001,4.002,3.993,3.972,3.937,3.888,3.819,3.700,3.566
HAMHC1,0.000,0.000,0.879,2.424,4.753,7.787,11.564,15.939,20.514,25.272,30.273,35.107,39.328,42.522,44.504,45.290,45.113,44.628,44.211,44.135,44.385,43.226,43.463,43.588,43.593,43.498,43.270,42.891,42.359,41.606,40.304,38.850
HARK_1;HUTT_1;RRIG,0.628,1.052,2.287,4.204,6.919,10.322,14.541,19.498,24.881,30.652,36.718,42.580,47.700,51.573,53.978,54.931,54.716,54.128,53.622,53.529,53.833,52.428,52.715,52.867,52.872,52.757,52.481,52.022,51.377,50.462,48.884,47.120
HARM_6,0.210,0.351,0.640,1.066,1.649,2.363,3.246,4.293,5.454,6.719,8.049,9.334,10.456,11.305,11.832,12.042,11.994,11.865,11.755,11.734,11.801,11.493,11.556,11.589,11.590,11.565,11.504,11.404,11.262,11.062,10.716,10.329
HAWI,0.000,0.000,0.060,0.166,0.325,0.532,0.791,1.090,1.402,1.727,2.069,2.400,2.688,2.907,3.042,3.096,3.084,3.051,3.022,3.017,3.034,2.955,2.971,2.979,2.980,2.973,2.958,2.932,2.896,2.844,2.755,2.656
HAWP_6,0.413,0.692,1.179,1.869,2.793,3.910,5.288,6.931,8.780,10.816,12.956,15.025,16.831,18.198,19.046,19.383,19.307,19.100,18.921,18.889,18.996,18.500,18.601,18.655,18.657,18.616,18.518,18.356,18.129,17.806,17.249,16.627
HELE,0.000,0.000,0.049,0.135,0.264,0.432,0.642,0.885,1.139,1.403,1.681,1.949,2.184,2.361,2.471,2.515,2.505,2.478,2.455,2.451,2.464,2.400,2.413,2.420,2.420,2.415,2.403,2.382,2.352,2.310,2.238,2.157
HEYS_1;HEYS1;ORMO,0.592,0.990,1.639,2.542,3.736,5.166,6.929,9.039,11.432,14.083,16.870,19.564,21.916,23.696,24.801,25.239,25.140,24.870,24.637,24.595,24.735,24.089,24.221,24.290,24.293,24.240,24.113,23.902,23.606,23.186,22.460,21.650
HUER,0.000,0.000,0.041,0.114,0.224,0.367,0.545,0.752,0.968,1.192,1.428,1.656,1.855,2.006,2.099,2.136,2.128,2.105,2.085,2.082,2.094,2.039,2.050,2.056,2.056,2.052,2.041,2.023,1.998,1.963,1.901,1.832
HURS_1,1.868,3.126,4.001,4.791,5.454,5.921,6.449,7.274,8.725,10.749,12.876,14.932,16.727,18.086,18.929,19.263,19.188,18.982,18.804,18.772,18.878,18.385,18.486,18.539,18.541,18.501,18.404,18.243,18.017,17.696,17.143,16.524
IMPK_1,0.110,0.185,0.214,0.222,0.203,0.154,0.090,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
INDQ1,0.467,0.782,2.127,4.303,7.453,11.457,16.428,22.240,28.465,35.066,42.006,48.714,54.570,59.002,61.752,62.844,62.598,61.925,61.346,61.240,61.588,59.980,60.309,60.482,60.489,60.356,60.040,59.515,58.777,57.732,55.925,53.908
INKE,0.000,0.000,0.215,0.592,1.161,1.902,2.824,3.893,5.010,6.172,7.394,8.574,9.605,10.385,10.869,11.061,11.018,10.900,10.798,10.779,10.840,10.557,10.615,10.646,10.647,10.624,10.568,10.476,10.346,10.162,9.844,9.489
INNE_P,0.280,0.460,0.731,1.089,1.550,2.092,2.759,3.563,4.491,5.533,6.628,7.686,8.610,9.309,9.743,9.915,9.877,9.771,9.679,9.662,9.717,9.464,9.515,9.543,9.544,9.523,9.473,9.390,9.274,9.109,8.824,8.506
IROA1,3.680,6.158,9.527,13.978,19.647,26.252,34.369,44.189,55.622,68.520,82.081,95.187,106.632,115.291,120.665,122.798,122.317,121.002,119.871,119.664,120.343,117.202,117.844,118.183,118.196,117.937,117.319,116.293,114.851,112.809,109.279,105.337
IRONB1,0.413,0.692,1.357,2.362,3.759,5.492,7.638,10.170,12.949,15.951,19.108,22.159,24.823,26.839,28.090,28.587,28.475,28.169,27.905,27.857,28.015,27.284,27.434,27.512,27.515,27.455,27.312,27.073,26.737,26.261,25.440,24.522
IVER_1;IVER_6,0.178,0.298,2.120,5.246,9.911,15.950,23.463,32.185,41.365,50.957,61.042,70.789,79.300,85.739,89.735,91.322,90.964,89.987,89.145,88.992,89.496,87.160,87.638,87.889,87.899,87.707,87.248,86.485,85.412,83.893,81.268,78.337
JOHN,0.000,0.000,0.098,0.270,0.530,0.869,1.290,1.778,2.289,2.820,3.378,3.917,4.388,4.744,4.965,5.053,5.034,4.979,4.933,4.924,4.952,4.823,4.849,4.863,4.864,4.853,4.828,4.786,4.726,4.642,4.497,4.335
JORD_3,0.572,0.957,1.336,1.774,2.273,2.801,3.442,4.250,5.276,6.499,7.785,9.029,10.114,10.935,11.445,11.647,11.602,11.477,11.370,11.350,11.415,11.116,11.177,11.210,11.211,11.186,11.128,11.030,10.894,10.700,10.365,9.991
KAIM,0.000,0.000,0.249,0.687,1.348,2.208,3.279,4.520,5.817,7.166,8.584,9.955,11.152,12.058,12.619,12.843,12.792,12.655,12.536,12.515,12.586,12.257,12.324,12.360,12.361,12.334,12.270,12.162,12.011,11.798,11.429,11.016
KEAD_1,1.611,2.695,3.807,5.118,6.637,8.276,10.269,12.761,15.876,19.558,23.429,27.170,30.436,32.908,34.442,35.050,34.913,34.538,34.215,34.156,34.350,33.453,33.637,33.733,33.737,33.663,33.487,33.194,32.782,32.199,31.192,30.067
KEAR_1;KEAR_3,0.000,0.000,1.162,3.205,6.284,10.295,15.288,21.072,27.121,33.411,40.023,46.414,51.994,56.216,58.837,59.877,59.642,59.001,58.450,58.349,58.680,57.148,57.461,57.627,57.633,57.507,57.206,56.705,56.002,55.006,53.285,51.363
KEMS_1,0.809,1.355,2.071,3.005,4.185,5.550,7.226,9.259,11.642,14.341,17.180,19.923,22.318,24.131,25.256,25.702,25.601,25.326,25.089,25.046,25.188,24.531,24.665,24.736,24.739,24.685,24.555,24.341,24.039,23.611,22.873,22.047
KIBY_1,0.000,0.000,0.389,1.072,2.102,3.444,5.114,7.049,9.072,11.176,13.388,15.526,17.392,18.805,19.681,20.029,19.951,19.736,19.552,19.518,19.629,19.116,19.221,19.276,19.278,19.236,19.135,18.968,18.733,18.400,17.824,17.181
KIER,0.000,0.000,0.013,0.035,0.069,0.113,0.168,0.232,0.299,0.368,0.441,0.511,0.572,0.619,0.647,0.659,0.656,0.649,0.643,0.642,0.646,0.629,0.632,0.634,0.634,0.633,0.630,0.624,0.616,0.605,0.586,0.565
KIIN_P,0.000,0.000,0.006,0.015,0.030,0.049,0.073,0.100,0.129,0.159,0.190,0.220,0.247,0.267,0.279,0.284,0.283,0.280,0.277,0.277,0.279,0.271,0.273,0.273,0.273,0.273,0.271,0.269,0.266,0.261,0.253,0.244
KILB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KILS,0.000,0.000,0.031,0.085,0.166,0.272,0.404,0.557,0.717,0.883,1.058,1.227,1.374,1.486,1.555,1.583,1.577,1.560,1.545,1.542,1.551,1.511,1.519,1.523,1.523,1.520,1.512,1.499,1.480,1.454,1.409,1.358
KILT,0.540,0.900,1.224,1.569,1.936,2.300,2.737,3.305,4.069,5.013,6.005,6.963,7.801,8.434,8.827,8.983,8.948,8.852,8.769,8.754,8.804,8.574,8.621,8.646,8.647,8.628,8.583,8.507,8.402,8.253,7.994,7.706
KILW,0.000,0.000,0.164,0.451,0.885,1.450,2.154,2.968,3.821,4.707,5.638,6.538,7.324,7.919,8.289,8.435,8.402,8.312,8.234,8.220,8.266,8.050,8.095,8.118,8.119,8.101,8.059,7.988,7.889,7.749,7.506,7.236
KINL_P,0.000,0.000,0.004,0.011,0.021,0.034,0.050,0.069,0.089,0.109,0.131,0.152,0.170,0.184,0.193,0.196,0.195,0.193,0.191,0.191,0.192,0.187,0.188,0.189,0.189,0.188,0.187,0.186,0.183,0.180,0.174,0.168
KINO_1,1.124,1.880,3.218,5.120,7.669,10.752,14.558,19.093,24.192,29.802,35.700,41.400,46.378,50.144,52.481,53.409,53.199,52.628,52.136,52.046,52.341,50.975,51.254,51.401,51.407,51.295,51.026,50.580,49.952,49.064,47.529,45.814
KIRKB1,1.653,2.766,3.842,5.073,6.461,7.919,9.685,11.920,14.779,18.206,21.809,25.291,28.332,30.633,32.061,32.628,32.500,32.151,31.850,31.795,31.975,31.141,31.311,31.401,31.405,31.336,31.172,30.899,30.516,29.974,29.036,27.988
KITW_1,0.000,0.000,0.662,1.824,3.577,5.860,8.703,11.996,15.439,19.020,22.784,26.422,29.599,32.002,33.494,34.086,33.952,33.588,33.274,33.216,33.405,32.533,32.711,32.805,32.809,32.737,32.565,32.281,31.880,31.313,30.334,29.239
KNAR,0.501,0.838,1.490,2.435,3.718,5.282,7.216,9.513,12.073,14.873,17.816,20.661,23.145,25.025,26.191,26.654,26.550,26.264,26.019,25.974,26.121,25.439,25.579,25.652,25.655,25.599,25.465,25.242,24.929,24.486,23.720,22.864
LACK_6,0.286,0.478,1.014,1.839,3.003,4.459,6.263,8.386,10.696,13.176,15.783,18.304,20.504,22.170,23.203,23.613,23.521,23.268,23.050,23.010,23.141,22.537,22.660,22.725,22.728,22.678,22.560,22.362,22.085,21.692,21.013,20.255
LAIR_P,0.000,0.000,0.002,0.005,0.010,0.017,0.025,0.034,0.044,0.054,0.064,0.075,0.084,0.090,0.095,0.096,0.096,0.095,0.094,0.094,0.094,0.092,0.092,0.093,0.093,0.092,0.092,0.091,0.090,0.089,0.086,0.083
LALE1SG003,0.747,1.251,1.873,2.668,3.655,4.783,6.165,7.852,9.851,12.135,14.537,16.858,18.885,20.419,21.371,21.748,21.663,21.430,21.230,21.193,21.314,20.757,20.871,20.931,20.933,20.888,20.778,20.596,20.341,19.979,19.354,18.656
LAND1,0.589,0.985,1.728,2.798,4.245,6.004,8.178,10.762,13.652,16.818,20.146,23.363,26.171,28.297,29.616,30.139,30.021,29.699,29.421,29.370,29.537,28.766,28.923,29.007,29.010,28.946,28.795,28.543,28.189,27.688,26.821,25.854
LEGA_1,0.476,0.796,1.700,3.098,5.072,7.543,10.605,14.206,18.123,22.326,26.744,31.014,34.743,37.564,39.315,40.010,39.854,39.425,39.057,38.989,39.211,38.187,38.396,38.507,38.511,38.427,38.225,37.891,37.421,36.756,35.606,34.321
LEVE,0.000,0.000,0.083,0.230,0.450,0.737,1.095,1.509,1.942,2.393,2.866,3.324,3.724,4.026,4.214,4.288,4.271,4.225,4.186,4.179,4.202,4.093,4.115,4.127,4.127,4.118,4.097,4.061,4.011,3.939,3.816,3.678
LING,0.000,0.000,0.141,0.388,0.761,1.247,1.851,2.552,3.284,4.046,4.847,5.621,6.296,6.808,7.125,7.251,7.222,7.145,7.078,7.066,7.106,6.921,6.958,6.978,6.979,6.964,6.927,6.867,6.782,6.661,6.453,6.220
LINM,0.000,0.000,0.172,0.474,0.929,1.522,2.260,3.115,4.009,4.938,5.916,6.860,7.685,8.309,8.696,8.850,8.815,8.721,8.639,8.624,8.673,8.447,8.493,8.517,8.518,8.500,8.455,8.381,8.277,8.130,7.876,7.592
LISD_1,1.251,2.094,3.533,5.563,8.270,11.530,15.553,20.355,25.773,31.749,38.033,44.106,49.408,53.421,55.911,56.899,56.676,56.067,55.543,55.447,55.762,54.306,54.604,54.761,54.767,54.647,54.361,53.885,53.217,52.271,50.635,48.809
LITT_C,0.626,1.047,1.357,1.653,1.922,2.139,2.392,2.755,3.333,4.107,4.919,5.705,6.390,6.909,7.231,7.359,7.330,7.252,7.184,7.171,7.212,7.024,7.062,7.083,7.084,7.068,7.031,6.970,6.883,6.761,6.549,6.313
LITT_J,0.623,1.042,1.700,2.608,3.799,5.220,6.971,9.070,11.461,14.119,16.913,19.614,21.972,23.756,24.864,25.303,25.204,24.933,24.700,24.657,24.797,24.150,24.282,24.352,24.355,24.302,24.174,23.963,23.666,23.245,22.518,21.705
LODR_6,2.533,4.239,5.209,4.426,4.671,4.588,4.429,4.462,5.096,6.277,7.519,8.720,9.769,10.562,11.054,11.250,11.206,11.086,10.982,10.963,11.025,10.737,10.796,10.827,10.829,10.805,10.748,10.655,10.522,10.335,10.012,9.650
LOUD_H,0.000,0.000,0.140,0.387,0.758,1.242,1.844,2.542,3.272,4.030,4.828,5.599,6.272,6.781,7.097,7.223,7.195,7.117,7.051,7.039,7.079,6.894,6.932,6.951,6.952,6.937,6.901,6.840,6.755,6.635,6.428,6.196
LOVE_1,0.060,0.099,2.014,5.354,10.373,16.898,25.020,34.433,44.299,54.572,65.371,75.810,84.924,91.821,96.101,97.799,97.416,96.370,95.468,95.304,95.845,93.343,93.854,94.124,94.134,93.929,93.436,92.619,91.470,89.844,87.033,83.893
LUNA_P,0.000,0.000,0.084,0.230,0.452,0.740,1.099,1.515,1.950,2.402,2.878,3.337,3.738,4.042,4.230,4.305,4.288,4.242,4.202,4.195,4.219,4.109,4.131,4.143,4.143,4.134,4.113,4.077,4.026,3.955,3.831,3.693
LYND_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
MACC_3,0.000,0.000,0.253,0.698,1.368,2.242,3.329,4.589,5.906,7.276,8.716,10.107,11.323,12.242,12.813,13.039,12.988,12.849,12.728,12.706,12.779,12.445,12.513,12.549,12.551,12.523,12.458,12.349,12.195,11.979,11.604,11.185
MACD_P,0.000,0.000,0.084,0.232,0.454,0.745,1.106,1.524,1.961,2.416,2.895,3.357,3.760,4.066,4.255,4.330,4.313,4.267,4.227,4.220,4.244,4.133,4.156,4.168,4.168,4.159,4.137,4.101,4.050,3.978,3.854,3.715
MAGA_6,0.000,0.000,0.118,0.325,0.638,1.045,1.552,2.139,2.754,3.392,4.063,4.712,5.279,5.707,5.973,6.079,6.055,5.990,5.934,5.924,5.957,5.802,5.834,5.850,5.851,5.838,5.808,5.757,5.685,5.584,5.410,5.215
MANN_1,0.014,0.024,2.180,5.962,11.662,19.083,28.322,39.024,50.223,61.869,74.113,85.947,96.281,104.099,108.952,110.877,110.443,109.257,108.235,108.048,108.662,105.825,106.405,106.711,106.722,106.489,105.931,105.005,103.702,101.858,98.671,95.112
MAYB,0.000,0.000,0.045,0.125,0.245,0.401,0.596,0.821,1.057,1.302,1.560,1.809,2.026,2.191,2.293,2.333,2.324,2.299,2.278,2.274,2.287,2.227,2.239,2.246,2.246,2.241,2.229,2.210,2.182,2.143,2.077,2.002
MELK_1,0.034,0.057,1.574,4.225,8.213,13.400,19.857,27.340,35.178,43.336,51.912,60.202,67.439,72.916,76.315,77.664,77.359,76.528,75.812,75.682,76.111,74.124,74.531,74.745,74.753,74.590,74.199,73.550,72.638,71.346,69.114,66.621
MILC_P,0.000,0.000,0.157,0.433,0.850,1.392,2.067,2.850,3.667,4.518,5.412,6.276,7.031,7.602,7.956,8.097,8.065,7.979,7.904,7.890,7.935,7.728,7.770,7.793,7.793,7.776,7.736,7.668,7.573,7.438,7.205,6.945
