Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BEAU_P;ORRI_P,9.896,9.948,9.952,9.949,9.860,9.770,9.662,9.551,9.447,9.346,9.296,9.238,9.207,9.189,9.189,9.195,9.251,9.344,9.430,9.522,9.660,9.804,10.006,10.200,10.416,10.638,10.823,11.022,11.182,11.285,11.347
BEDDT1,32.978,32.840,31.605,30.859,30.504,28.237,27.880,27.245,26.374,26.093,25.928,25.736,25.634,25.579,25.580,25.606,25.796,26.112,26.407,26.717,27.183,27.671,28.352,29.006,29.737,30.486,31.108,31.783,32.326,32.678,32.892
BEDD_1,127.154,126.621,121.858,118.983,117.615,108.872,107.495,105.049,101.691,100.605,99.970,99.228,98.837,98.624,98.629,98.727,99.461,100.681,101.817,103.014,104.810,106.692,109.316,111.837,114.658,117.546,119.943,122.544,124.638,125.998,126.822
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,16.450,16.536,16.543,16.538,16.390,16.240,16.061,15.876,15.704,15.536,15.453,15.356,15.304,15.275,15.274,15.285,15.378,15.533,15.676,15.829,16.057,16.297,16.633,16.955,17.315,17.684,17.990,18.321,18.588,18.759,18.862
BERW,9.040,9.088,9.092,9.089,9.007,8.925,8.827,8.725,8.631,8.538,8.492,8.439,8.411,8.395,8.394,8.400,8.451,8.536,8.615,8.699,8.825,8.956,9.141,9.318,9.516,9.718,9.887,10.069,10.216,10.310,10.366
BESW_1,101.063,100.640,96.854,94.569,93.481,86.533,85.438,83.493,80.825,79.962,79.457,78.868,78.556,78.387,78.391,78.469,79.053,80.022,80.925,81.876,83.304,84.800,86.885,88.889,91.131,93.426,95.331,97.399,99.064,100.144,100.799
BICF_1,65.036,64.764,62.327,60.857,60.157,55.686,54.981,53.730,52.012,51.457,51.132,50.753,50.552,50.444,50.446,50.497,50.872,51.496,52.077,52.689,53.608,54.570,55.912,57.202,58.645,60.122,61.348,62.679,63.750,64.445,64.866
BIRK_1,64.796,64.525,62.097,60.632,59.935,55.480,54.778,53.531,51.820,51.267,50.943,50.565,50.366,50.257,50.260,50.310,50.684,51.305,51.885,52.494,53.410,54.369,55.706,56.990,58.428,59.900,61.121,62.447,63.514,64.207,64.626
BISW_1,135.268,134.701,129.634,126.575,125.120,115.820,114.355,111.752,108.180,107.025,106.349,105.560,105.143,104.917,104.923,105.027,105.808,107.105,108.314,109.587,111.498,113.500,116.291,118.973,121.974,125.047,127.596,130.364,132.592,134.038,134.914
BLYTB1,142.533,141.936,136.596,133.374,131.840,122.040,120.497,117.754,113.990,112.773,112.061,111.230,110.791,110.552,110.558,110.668,111.491,112.858,114.132,115.473,117.487,119.596,122.537,125.363,128.526,131.763,134.450,137.366,139.713,141.237,142.160
BLYTH132,21.272,21.183,20.386,19.905,19.676,18.214,17.983,17.574,17.012,16.831,16.724,16.600,16.535,16.499,16.500,16.516,16.639,16.843,17.033,17.234,17.534,17.849,18.288,18.710,19.182,19.665,20.066,20.501,20.851,21.079,21.216
BOAG_P,8.870,8.916,8.920,8.917,8.837,8.757,8.660,8.560,8.468,8.377,8.332,8.280,8.252,8.236,8.236,8.242,8.292,8.375,8.453,8.535,8.658,8.787,8.968,9.142,9.336,9.535,9.700,9.879,10.023,10.115,10.171
BOLN_1,256.539,255.465,245.854,240.054,237.294,219.655,216.877,211.941,205.167,202.976,201.694,200.198,199.407,198.978,198.989,199.187,200.668,203.128,205.421,207.835,211.460,215.256,220.550,225.636,231.328,237.155,241.990,247.239,251.464,254.207,255.869
BONN,17.450,17.541,17.548,17.543,17.386,17.227,17.037,16.841,16.659,16.481,16.392,16.290,16.235,16.203,16.203,16.214,16.312,16.477,16.629,16.791,17.033,17.288,17.643,17.985,18.367,18.758,19.084,19.435,19.718,19.900,20.009
BOTW_1,45.008,44.820,43.134,42.116,41.632,38.537,38.050,37.184,35.995,35.611,35.386,35.124,34.985,34.910,34.911,34.946,35.206,35.638,36.040,36.463,37.099,37.765,38.694,39.587,40.585,41.607,42.456,43.377,44.118,44.599,44.891
BRAC_P,7.570,7.610,7.613,7.610,7.542,7.473,7.391,7.306,7.227,7.149,7.111,7.067,7.043,7.029,7.029,7.034,7.076,7.148,7.214,7.284,7.389,7.500,7.654,7.802,7.968,8.138,8.279,8.431,8.554,8.633,8.680
BRAI_1,69.253,68.963,66.368,64.803,64.057,59.296,58.546,57.213,55.385,54.793,54.447,54.044,53.830,53.714,53.717,53.770,54.170,54.834,55.453,56.105,57.084,58.108,59.537,60.910,62.447,64.020,65.325,66.742,67.883,68.623,69.072
BRAP,10.262,10.316,10.320,10.317,10.224,10.131,10.019,9.904,9.797,9.692,9.640,9.580,9.547,9.529,9.529,9.535,9.593,9.690,9.779,9.874,10.017,10.167,10.376,10.577,10.802,11.032,11.223,11.429,11.596,11.703,11.767
BRAW_1,120.886,120.380,115.851,113.118,111.817,103.505,102.196,99.870,96.678,95.646,95.042,94.337,93.964,93.762,93.767,93.860,94.558,95.718,96.798,97.936,99.644,101.433,103.927,106.324,109.006,111.752,114.030,116.504,118.494,119.787,120.570
BRED_1,74.377,74.066,71.279,69.598,68.797,63.684,62.878,61.447,59.483,58.848,58.476,58.042,57.813,57.689,57.692,57.749,58.179,58.892,59.557,60.257,61.307,62.408,63.943,65.418,67.068,68.757,70.159,71.681,72.906,73.701,74.183
BRFO_1;CLT03,230.864,229.898,221.248,216.029,213.545,197.671,195.172,190.730,184.633,182.662,181.508,180.162,179.450,179.064,179.074,179.251,180.585,182.798,184.863,187.035,190.296,193.713,198.477,203.054,208.176,213.420,217.771,222.495,226.297,228.765,230.260
BRID_P,7.483,7.523,7.526,7.523,7.456,7.388,7.306,7.222,7.144,7.068,7.030,6.986,6.962,6.949,6.949,6.953,6.996,7.066,7.131,7.201,7.305,7.414,7.566,7.713,7.877,8.045,8.184,8.335,8.456,8.534,8.581
BRIM_1,89.955,89.578,86.208,84.175,83.207,77.022,76.048,74.317,71.941,71.173,70.724,70.199,69.922,69.771,69.775,69.845,70.364,71.227,72.031,72.877,74.148,75.479,77.335,79.119,81.115,83.158,84.853,86.694,88.176,89.137,89.720
BROA_P,3.969,3.990,3.992,3.990,3.955,3.918,3.875,3.831,3.789,3.749,3.729,3.705,3.693,3.686,3.685,3.688,3.710,3.748,3.782,3.819,3.874,3.932,4.013,4.091,4.178,4.267,4.341,4.421,4.485,4.526,4.551
BROR_P,2.426,2.439,2.440,2.439,2.417,2.395,2.369,2.341,2.316,2.291,2.279,2.265,2.257,2.253,2.253,2.254,2.268,2.291,2.312,2.334,2.368,2.403,2.453,2.500,2.554,2.608,2.653,2.702,2.741,2.767,2.782
BROX,15.354,15.434,15.441,15.436,15.298,15.158,14.991,14.818,14.658,14.501,14.423,14.333,14.285,14.257,14.257,14.266,14.353,14.498,14.632,14.774,14.987,15.211,15.524,15.825,16.161,16.505,16.792,17.100,17.350,17.509,17.605
BRWA1,69.269,68.979,66.384,64.818,64.073,59.310,58.560,57.227,55.398,54.807,54.461,54.057,53.843,53.727,53.730,53.784,54.184,54.848,55.467,56.119,57.097,58.123,59.552,60.925,62.462,64.035,65.341,66.758,67.899,68.640,69.088
BUMU_P,14.076,14.150,14.155,14.151,14.024,13.896,13.743,13.585,13.438,13.294,13.222,13.140,13.095,13.070,13.070,13.079,13.158,13.291,13.413,13.544,13.740,13.945,14.232,14.508,14.816,15.131,15.394,15.677,15.905,16.052,16.140
BURM_1,123.657,123.139,118.506,115.711,114.380,105.878,104.539,102.159,98.894,97.838,97.220,96.499,96.118,95.911,95.917,96.012,96.726,97.911,99.017,100.180,101.928,103.758,106.309,108.761,111.504,114.313,116.644,119.174,121.210,122.532,123.333
BUSH_1,42.501,42.323,40.731,39.770,39.313,36.390,35.930,35.112,33.990,33.627,33.415,33.167,33.036,32.965,32.967,32.999,33.245,33.652,34.032,34.432,35.033,35.662,36.539,37.381,38.324,39.290,40.091,40.960,41.660,42.115,42.390
BUST_1,70.423,70.128,67.490,65.898,65.140,60.298,59.535,58.180,56.321,55.719,55.367,54.957,54.740,54.622,54.625,54.679,55.086,55.761,56.390,57.053,58.048,59.090,60.543,61.940,63.502,65.102,66.429,67.870,69.030,69.783,70.239
CAAD_P,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.018,0.018,0.018,0.019,0.019,0.019
CAMB_01,8.338,8.303,7.991,7.802,7.713,7.139,7.049,6.888,6.668,6.597,6.555,6.507,6.481,6.467,6.468,6.474,6.522,6.602,6.677,6.755,6.873,6.996,7.168,7.334,7.519,7.708,7.865,8.036,8.173,8.262,8.316
CANTN1;RICH1;RICH_J,80.029,79.694,76.696,74.887,74.025,68.523,67.656,66.116,64.003,63.320,62.920,62.453,62.207,62.072,62.076,62.138,62.599,63.367,64.082,64.836,65.966,67.151,68.802,70.388,72.164,73.982,75.490,77.128,78.446,79.301,79.820
CAPEA1,109.156,108.699,104.610,102.142,100.968,93.463,92.281,90.180,87.298,86.366,85.820,85.184,84.847,84.665,84.669,84.753,85.384,86.430,87.406,88.433,89.975,91.591,93.843,96.007,98.429,100.909,102.966,105.200,106.997,108.164,108.871
CARE_1,44.616,44.429,42.757,41.749,41.269,38.201,37.718,36.859,35.681,35.300,35.077,34.817,34.680,34.605,34.607,34.641,34.899,35.327,35.726,36.145,36.776,37.436,38.357,39.241,40.231,41.245,42.085,42.998,43.733,44.210,44.499
CARR_1,97.849,97.440,93.774,91.562,90.509,83.781,82.721,80.839,78.255,77.419,76.930,76.360,76.058,75.894,75.899,75.974,76.539,77.477,78.352,79.273,80.655,82.103,84.122,86.062,88.233,90.456,92.300,94.302,95.914,96.960,97.593
CASS_P,0.174,0.175,0.175,0.175,0.173,0.171,0.170,0.168,0.166,0.164,0.163,0.162,0.162,0.161,0.161,0.161,0.162,0.164,0.165,0.167,0.169,0.172,0.176,0.179,0.183,0.187,0.190,0.193,0.196,0.198,0.199
CATY,6.859,6.895,6.898,6.896,6.834,6.771,6.697,6.620,6.548,6.478,6.443,6.403,6.381,6.369,6.369,6.373,6.412,6.476,6.536,6.600,6.695,6.795,6.935,7.070,7.220,7.373,7.501,7.639,7.751,7.822,7.865
CEAN_P,1.607,1.616,1.616,1.616,1.601,1.587,1.569,1.551,1.534,1.518,1.510,1.500,1.495,1.492,1.492,1.493,1.502,1.518,1.532,1.547,1.569,1.592,1.625,1.657,1.692,1.728,1.758,1.790,1.816,1.833,1.843
CELL_1,181.610,180.849,174.046,169.940,167.986,155.499,153.532,150.038,145.242,143.691,142.784,141.725,141.165,140.861,140.869,141.009,142.058,143.799,145.422,147.131,149.697,152.385,156.132,159.733,163.762,167.887,171.310,175.026,178.017,179.959,181.135
CHAP,11.288,11.347,11.352,11.348,11.247,11.144,11.021,10.894,10.776,10.661,10.604,10.537,10.502,10.482,10.481,10.489,10.552,10.659,10.757,10.862,11.019,11.183,11.413,11.635,11.882,12.135,12.345,12.572,12.755,12.873,12.943
CHAR_P,5.190,5.217,5.219,5.218,5.171,5.124,5.067,5.009,4.955,4.902,4.875,4.845,4.829,4.819,4.819,4.822,4.852,4.901,4.946,4.994,5.066,5.142,5.248,5.349,5.463,5.579,5.676,5.780,5.865,5.919,5.951
CHAS,25.525,25.659,25.670,25.661,25.432,25.200,24.922,24.635,24.368,24.107,23.978,23.828,23.748,23.702,23.701,23.718,23.861,24.102,24.325,24.561,24.916,25.288,25.809,26.309,26.867,27.440,27.915,28.429,28.843,29.109,29.268
CHIC_1,32.817,32.679,31.450,30.708,30.355,28.098,27.743,27.112,26.245,25.965,25.801,25.609,25.508,25.453,25.455,25.480,25.670,25.984,26.278,26.586,27.050,27.536,28.213,28.863,29.592,30.337,30.955,31.627,32.167,32.518,32.731
CHSI_1,64.996,64.724,62.289,60.819,60.120,55.651,54.947,53.697,51.980,51.425,51.100,50.721,50.521,50.412,50.415,50.465,50.841,51.464,52.045,52.656,53.575,54.537,55.878,57.166,58.608,60.085,61.310,62.640,63.710,64.405,64.826
CHTE_1,161.164,160.489,154.451,150.808,149.074,137.993,136.247,133.146,128.890,127.514,126.709,125.769,125.273,125.003,125.010,125.134,126.065,127.610,129.050,130.567,132.844,135.229,138.554,141.750,145.326,148.986,152.024,155.322,157.976,159.699,160.743
CITR_1,268.009,266.887,256.846,250.787,247.903,229.476,226.574,221.417,214.340,212.051,210.712,209.149,208.323,207.875,207.886,208.092,209.640,212.210,214.605,217.127,220.914,224.880,230.410,235.724,241.671,247.758,252.809,258.293,262.707,265.572,267.308
CLAY_P,11.592,11.653,11.657,11.653,11.549,11.444,11.318,11.187,11.066,10.948,10.889,10.821,10.784,10.764,10.763,10.771,10.836,10.945,11.046,11.154,11.315,11.484,11.720,11.947,12.201,12.461,12.677,12.910,13.098,13.219,13.291
CLYM,22.403,22.520,22.529,22.522,22.321,22.117,21.873,21.621,21.387,21.158,21.045,20.913,20.843,20.802,20.802,20.816,20.942,21.153,21.349,21.557,21.868,22.195,22.651,23.090,23.581,24.083,24.501,24.951,25.315,25.548,25.688
COAT,18.479,18.576,18.584,18.578,18.412,18.243,18.042,17.835,17.642,17.453,17.359,17.251,17.192,17.159,17.159,17.171,17.275,17.449,17.610,17.781,18.038,18.308,18.684,19.047,19.451,19.865,20.210,20.581,20.881,21.074,21.189
COCK,15.561,15.643,15.649,15.644,15.504,15.363,15.193,15.018,14.856,14.697,14.618,14.527,14.477,14.450,14.449,14.459,14.547,14.693,14.829,14.973,15.190,15.417,15.734,16.039,16.379,16.728,17.018,17.331,17.584,17.746,17.843
CONQA1;SASA,79.551,79.218,76.238,74.439,73.584,68.114,67.252,65.722,63.621,62.941,62.544,62.080,61.835,61.702,61.705,61.766,62.226,62.989,63.699,64.449,65.573,66.750,68.391,69.968,71.734,73.540,75.040,76.667,77.977,78.828,79.343
COUA_P,7.054,7.091,7.094,7.091,7.028,6.964,6.887,6.808,6.734,6.662,6.626,6.585,6.563,6.550,6.550,6.554,6.594,6.660,6.722,6.787,6.885,6.988,7.132,7.270,7.425,7.583,7.714,7.856,7.971,8.044,8.088
COVE_1,137.628,137.052,131.896,128.785,127.304,117.841,116.351,113.702,110.068,108.893,108.205,107.403,106.978,106.748,106.754,106.860,107.655,108.974,110.205,111.500,113.444,115.481,118.321,121.050,124.103,127.229,129.823,132.639,134.906,136.377,137.269
COWL_1;ECLA_H,167.158,166.458,160.196,156.417,154.618,143.125,141.315,138.098,133.684,132.257,131.422,130.447,129.932,129.652,129.659,129.788,130.753,132.356,133.850,135.423,137.785,140.259,143.708,147.022,150.731,154.528,157.678,161.099,163.852,165.639,166.721
COYL,12.053,12.117,12.121,12.117,12.009,11.899,11.768,11.633,11.507,11.384,11.323,11.252,11.214,11.192,11.192,11.200,11.268,11.381,11.486,11.598,11.766,11.941,12.187,12.423,12.687,12.957,13.182,13.424,13.620,13.746,13.821
CRAI_P,5.635,5.664,5.666,5.665,5.614,5.563,5.501,5.438,5.379,5.322,5.293,5.260,5.242,5.232,5.232,5.235,5.267,5.320,5.369,5.422,5.500,5.582,5.697,5.807,5.931,6.057,6.162,6.275,6.367,6.426,6.461
CREB_1,147.958,147.339,141.796,138.451,136.859,126.686,125.083,122.236,118.329,117.066,116.327,115.464,115.008,114.760,114.767,114.881,115.735,117.154,118.476,119.869,121.959,124.149,127.202,130.135,133.418,136.779,139.567,142.595,145.031,146.613,147.572
CROO,10.438,10.492,10.497,10.493,10.399,10.304,10.191,10.074,9.964,9.857,9.805,9.744,9.710,9.692,9.691,9.698,9.757,9.855,9.947,10.043,10.189,10.341,10.553,10.758,10.986,11.221,11.415,11.625,11.794,11.903,11.968
CUMB,14.149,14.223,14.229,14.224,14.097,13.968,13.814,13.655,13.508,13.363,13.291,13.208,13.163,13.138,13.138,13.147,13.226,13.360,13.483,13.614,13.811,14.017,14.306,14.583,14.893,15.210,15.474,15.758,15.988,16.135,16.224
CUPA,16.936,17.025,17.031,17.026,16.874,16.720,16.535,16.345,16.168,15.995,15.909,15.810,15.756,15.726,15.725,15.736,15.832,15.991,16.139,16.296,16.532,16.778,17.124,17.456,17.826,18.206,18.522,18.862,19.137,19.313,19.419
CURR,2.756,2.770,2.771,2.770,2.746,2.721,2.691,2.660,2.631,2.603,2.589,2.573,2.564,2.559,2.559,2.561,2.576,2.602,2.626,2.652,2.690,2.730,2.786,2.840,2.901,2.962,3.014,3.069,3.114,3.143,3.160
DALM3,10.363,10.418,10.422,10.418,10.325,10.231,10.118,10.002,9.894,9.788,9.735,9.674,9.642,9.623,9.623,9.629,9.688,9.785,9.876,9.972,10.116,10.267,10.478,10.681,10.908,11.140,11.334,11.542,11.710,11.818,11.883
DEVM,9.713,9.764,9.768,9.764,9.677,9.589,9.483,9.374,9.272,9.173,9.124,9.067,9.036,9.019,9.019,9.025,9.080,9.171,9.256,9.346,9.481,9.623,9.821,10.011,10.223,10.441,10.622,10.818,10.975,11.076,11.137
DEVO,13.451,13.521,13.526,13.522,13.401,13.279,13.132,12.981,12.841,12.703,12.635,12.556,12.514,12.490,12.489,12.498,12.574,12.700,12.818,12.942,13.129,13.326,13.600,13.863,14.158,14.459,14.710,14.981,15.199,15.339,15.423
DEWP,22.423,22.541,22.550,22.542,22.341,22.137,21.893,21.641,21.407,21.177,21.064,20.932,20.861,20.821,20.820,20.835,20.961,21.172,21.368,21.576,21.888,22.215,22.672,23.111,23.602,24.105,24.523,24.974,25.338,25.571,25.711
DOUN_P,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.017
DRAK_1,57.889,57.646,55.478,54.169,53.546,49.566,48.939,47.825,46.296,45.802,45.513,45.175,44.997,44.900,44.903,44.947,45.281,45.836,46.354,46.899,47.717,48.573,49.768,50.916,52.200,53.515,54.606,55.790,56.744,57.363,57.738
DRAX_1,32.524,32.388,31.169,30.434,30.084,27.848,27.496,26.870,26.011,25.733,25.571,25.381,25.281,25.226,25.228,25.253,25.441,25.752,26.043,26.349,26.809,27.290,27.961,28.606,29.328,30.066,30.679,31.345,31.881,32.228,32.439
DRCR,5.945,5.976,5.978,5.976,5.923,5.869,5.804,5.737,5.675,5.614,5.584,5.549,5.531,5.520,5.520,5.524,5.557,5.613,5.665,5.720,5.803,5.889,6.011,6.127,6.257,6.390,6.501,6.621,6.717,6.779,6.816
DRUM,13.644,13.716,13.721,13.717,13.594,13.470,13.321,13.168,13.026,12.886,12.817,12.737,12.694,12.669,12.669,12.678,12.755,12.883,13.002,13.129,13.319,13.517,13.796,14.063,14.362,14.667,14.922,15.196,15.418,15.560,15.645
DUBE_P,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.010,0.010,0.010,0.010,0.010,0.010,0.011,0.011,0.011,0.011,0.011,0.011
DUDH_P,15.298,15.378,15.384,15.379,15.242,15.102,14.936,14.764,14.604,14.448,14.370,14.280,14.232,14.205,14.204,14.214,14.300,14.445,14.578,14.720,14.933,15.156,15.467,15.767,16.102,16.445,16.730,17.038,17.286,17.445,17.541
DUGR_P,1.971,1.981,1.982,1.981,1.964,1.946,1.924,1.902,1.881,1.861,1.851,1.840,1.834,1.830,1.830,1.831,1.842,1.861,1.878,1.896,1.924,1.952,1.993,2.031,2.074,2.119,2.155,2.195,2.227,2.247,2.260
DUMF,16.561,16.648,16.655,16.649,16.501,16.350,16.170,15.984,15.811,15.641,15.558,15.460,15.408,15.378,15.377,15.389,15.482,15.638,15.783,15.936,16.166,16.407,16.745,17.070,17.432,17.804,18.113,18.445,18.714,18.887,18.991
DUNB,9.900,9.952,9.956,9.953,9.864,9.774,9.666,9.555,9.452,9.351,9.300,9.242,9.211,9.193,9.193,9.199,9.255,9.348,9.435,9.526,9.664,9.808,10.010,10.204,10.421,10.643,10.828,11.027,11.187,11.290,11.352
DUNF,9.139,9.187,9.190,9.188,9.105,9.022,8.923,8.820,8.725,8.631,8.585,8.531,8.502,8.486,8.486,8.492,8.543,8.629,8.709,8.794,8.921,9.054,9.240,9.419,9.619,9.824,9.995,10.178,10.327,10.422,10.479
DUNO_P,3.442,3.460,3.461,3.460,3.429,3.398,3.360,3.322,3.286,3.251,3.233,3.213,3.202,3.196,3.196,3.198,3.217,3.250,3.280,3.312,3.360,3.410,3.480,3.547,3.623,3.700,3.764,3.833,3.889,3.925,3.946
DYCE_P,10.501,10.556,10.561,10.557,10.463,10.367,10.253,10.135,10.025,9.918,9.865,9.803,9.770,9.751,9.751,9.758,9.817,9.916,10.007,10.105,10.251,10.404,10.618,10.824,11.053,11.289,11.485,11.696,11.866,11.976,12.041
EALI_6,63.569,63.303,60.921,59.484,58.800,54.429,53.741,52.518,50.839,50.296,49.978,49.608,49.412,49.306,49.308,49.357,49.724,50.334,50.902,51.500,52.398,53.339,54.651,55.911,57.322,58.765,59.964,61.264,62.311,62.991,63.403
EASO_1,93.870,93.477,89.961,87.839,86.829,80.374,79.358,77.552,75.073,74.271,73.802,73.255,72.965,72.808,72.812,72.885,73.427,74.327,75.166,76.049,77.376,78.765,80.702,82.563,84.645,86.778,88.547,90.468,92.014,93.017,93.625
ECCL,6.854,6.889,6.892,6.890,6.828,6.766,6.691,6.614,6.543,6.473,6.438,6.398,6.376,6.364,6.364,6.368,6.407,6.471,6.531,6.595,6.690,6.790,6.930,7.064,7.214,7.367,7.495,7.633,7.744,7.816,7.858
ECLA_1,103.245,102.812,98.945,96.610,95.499,88.401,87.283,85.296,82.570,81.688,81.172,80.570,80.252,80.079,80.084,80.163,80.759,81.749,82.672,83.644,85.102,86.630,88.761,90.808,93.098,95.443,97.389,99.502,101.202,102.306,102.975
EERH,21.295,21.406,21.415,21.408,21.217,21.023,20.791,20.552,20.329,20.112,20.004,19.879,19.812,19.773,19.773,19.786,19.906,20.107,20.293,20.490,20.786,21.097,21.531,21.948,22.414,22.892,23.289,23.717,24.063,24.284,24.417
EKIL,13.990,14.063,14.069,14.064,13.939,13.811,13.659,13.502,13.356,13.213,13.142,13.059,13.015,12.990,12.990,12.999,13.078,13.209,13.332,13.461,13.656,13.860,14.145,14.419,14.725,15.039,15.300,15.581,15.808,15.954,16.041
EKIS,4.493,4.516,4.518,4.517,4.476,4.435,4.386,4.336,4.289,4.243,4.220,4.194,4.180,4.172,4.172,4.174,4.200,4.242,4.281,4.323,4.385,4.451,4.543,4.631,4.729,4.830,4.913,5.004,5.077,5.123,5.151
ELDE,8.047,8.090,8.093,8.090,8.018,7.945,7.857,7.767,7.683,7.600,7.560,7.512,7.487,7.472,7.472,7.477,7.523,7.599,7.669,7.743,7.855,7.973,8.137,8.294,8.470,8.651,8.801,8.963,9.093,9.177,9.227
ELGI_P,14.524,14.600,14.606,14.601,14.471,14.339,14.180,14.017,13.866,13.717,13.644,13.558,13.513,13.486,13.486,13.495,13.577,13.714,13.841,13.975,14.177,14.389,14.685,14.970,15.288,15.613,15.884,16.176,16.412,16.563,16.654
ELLA_1,95.848,95.447,91.856,89.689,88.658,82.068,81.030,79.185,76.654,75.836,75.357,74.798,74.503,74.342,74.346,74.420,74.974,75.893,76.750,77.652,79.006,80.424,82.402,84.302,86.429,88.606,90.413,92.374,93.952,94.977,95.598
