Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CELL_1,253.846,251.142,256.491,256.959,256.005,254.018,248.792,244.321,240.540,236.984,234.397,233.904,233.434,232.984,232.548,232.040,231.716,231.741,231.824,231.845,231.896,232.611,233.317,233.992,234.625,235.179,235.698,236.109,236.407,236.607,236.722
CHAP,8.921,8.826,9.014,9.030,8.997,8.927,8.743,8.586,8.453,8.328,8.237,8.220,8.204,8.188,8.172,8.155,8.143,8.144,8.147,8.148,8.149,8.175,8.199,8.223,8.245,8.265,8.283,8.298,8.308,8.315,8.319
CHAR_P,10.508,10.396,10.618,10.637,10.597,10.515,10.299,10.114,9.958,9.811,9.704,9.683,9.664,9.645,9.627,9.606,9.593,9.594,9.597,9.598,9.600,9.630,9.659,9.687,9.713,9.736,9.757,9.774,9.787,9.795,9.800
CHAS,8.207,8.119,8.292,8.307,8.276,8.212,8.043,7.899,7.776,7.662,7.578,7.562,7.547,7.532,7.518,7.502,7.491,7.492,7.495,7.495,7.497,7.520,7.543,7.565,7.585,7.603,7.620,7.633,7.643,7.649,7.653
CHIC_1,30.069,29.749,30.382,30.438,30.325,30.090,29.470,28.941,28.493,28.072,27.765,27.707,27.651,27.598,27.546,27.486,27.448,27.451,27.461,27.463,27.469,27.554,27.637,27.717,27.792,27.858,27.919,27.968,28.003,28.027,28.041
CHSI_1,92.640,91.653,93.605,93.776,93.428,92.703,90.795,89.164,87.784,86.486,85.542,85.362,85.191,85.026,84.867,84.682,84.563,84.573,84.603,84.611,84.629,84.890,85.148,85.394,85.625,85.828,86.017,86.167,86.275,86.348,86.390
CHTE_1,188.532,186.524,190.496,190.844,190.136,188.660,184.778,181.458,178.650,176.009,174.087,173.721,173.372,173.037,172.714,172.337,172.096,172.114,172.177,172.192,172.229,172.761,173.285,173.787,174.257,174.668,175.053,175.359,175.580,175.728,175.814
CITR_1,102.805,101.710,103.877,104.066,103.680,102.875,100.758,98.948,97.416,95.977,94.929,94.729,94.539,94.356,94.180,93.974,93.843,93.853,93.887,93.895,93.916,94.205,94.491,94.765,95.021,95.245,95.456,95.622,95.743,95.824,95.870
CLAY_P,4.001,3.959,4.043,4.050,4.035,4.004,3.922,3.851,3.792,3.736,3.695,3.687,3.680,3.673,3.666,3.658,3.653,3.653,3.654,3.655,3.655,3.667,3.678,3.688,3.698,3.707,3.715,3.722,3.726,3.730,3.731
CLYM,22.445,22.206,22.679,22.720,22.636,22.460,21.998,21.603,21.268,20.954,20.725,20.682,20.640,20.600,20.562,20.517,20.488,20.490,20.498,20.500,20.504,20.567,20.630,20.689,20.745,20.794,20.840,20.877,20.903,20.921,20.931
COAT,19.243,19.038,19.444,19.479,19.407,19.256,18.860,18.521,18.234,17.965,17.769,17.731,17.696,17.662,17.629,17.590,17.565,17.567,17.574,17.575,17.579,17.633,17.687,17.738,17.786,17.828,17.867,17.898,17.921,17.936,17.945
COCK,18.081,17.889,18.270,18.303,18.235,18.094,17.721,17.403,17.134,16.880,16.696,16.661,16.627,16.595,16.564,16.528,16.505,16.507,16.513,16.514,16.518,16.569,16.619,16.667,16.712,16.752,16.789,16.818,16.839,16.853,16.862
CONQA1;SASA,101.137,100.060,102.191,102.377,101.998,101.206,99.123,97.342,95.836,94.419,93.388,93.192,93.004,92.825,92.652,92.449,92.320,92.330,92.364,92.371,92.392,92.677,92.958,93.227,93.479,93.700,93.906,94.070,94.189,94.269,94.315
COUA_P,7.164,7.088,7.239,7.252,7.225,7.169,7.021,6.895,6.789,6.688,6.615,6.601,6.588,6.575,6.563,6.549,6.540,6.540,6.543,6.543,6.545,6.565,6.585,6.604,6.622,6.637,6.652,6.664,6.672,6.678,6.681
COVE_1,179.998,178.080,181.873,182.205,181.529,180.120,176.414,173.244,170.562,168.041,166.207,165.857,165.524,165.204,164.896,164.535,164.305,164.323,164.382,164.397,164.433,164.940,165.441,165.920,166.368,166.761,167.129,167.420,167.632,167.773,167.855
COWL_1;ECLA_H,187.623,185.625,189.578,189.924,189.219,187.750,183.887,180.583,177.788,175.160,173.248,172.883,172.536,172.203,171.881,171.506,171.266,171.284,171.346,171.361,171.399,171.928,172.449,172.949,173.416,173.826,174.209,174.513,174.733,174.881,174.966
COYL,12.780,12.644,12.914,12.937,12.889,12.789,12.526,12.301,12.111,11.932,11.801,11.776,11.753,11.730,11.708,11.683,11.666,11.668,11.672,11.673,11.675,11.711,11.747,11.781,11.813,11.841,11.867,11.887,11.902,11.913,11.918
CRAI_P,10.392,10.281,10.500,10.519,10.480,10.399,10.185,10.002,9.847,9.702,9.596,9.576,9.557,9.538,9.520,9.500,9.486,9.487,9.491,9.492,9.494,9.523,9.552,9.579,9.605,9.628,9.649,9.666,9.678,9.686,9.691
CREB_1,174.866,173.004,176.688,177.011,176.354,174.985,171.384,168.305,165.700,163.251,161.468,161.129,160.805,160.495,160.195,159.845,159.621,159.639,159.696,159.710,159.745,160.238,160.724,161.190,161.626,162.007,162.365,162.648,162.853,162.991,163.070
CROO,30.950,30.620,31.272,31.329,31.213,30.971,30.333,29.788,29.327,28.894,28.578,28.519,28.461,28.406,28.353,28.291,28.251,28.254,28.264,28.267,28.273,28.360,28.447,28.529,28.607,28.674,28.737,28.787,28.823,28.848,28.862
CUMB,10.198,10.089,10.304,10.323,10.284,10.205,9.995,9.815,9.663,9.520,9.416,9.397,9.378,9.360,9.342,9.322,9.309,9.310,9.313,9.314,9.316,9.345,9.373,9.400,9.426,9.448,9.469,9.485,9.497,9.505,9.510
CUPA,15.564,15.398,15.726,15.755,15.697,15.575,15.254,14.980,14.748,14.530,14.372,14.342,14.313,14.285,14.258,14.227,14.207,14.209,14.214,14.215,14.218,14.262,14.306,14.347,14.386,14.420,14.452,14.477,14.495,14.507,14.514
CURR,4.931,4.878,4.982,4.991,4.973,4.934,4.832,4.746,4.672,4.603,4.553,4.543,4.534,4.525,4.517,4.507,4.501,4.501,4.503,4.503,4.504,4.518,4.532,4.545,4.557,4.568,4.578,4.586,4.592,4.596,4.598
DALM3,11.187,11.068,11.303,11.324,11.282,11.194,10.964,10.767,10.600,10.444,10.330,10.308,10.287,10.267,10.248,10.226,10.211,10.213,10.216,10.217,10.219,10.251,10.282,10.312,10.340,10.364,10.387,10.405,10.418,10.427,10.432
DEVM,6.182,6.117,6.247,6.258,6.235,6.187,6.059,5.951,5.858,5.772,5.709,5.697,5.685,5.674,5.664,5.651,5.644,5.644,5.646,5.647,5.648,5.665,5.682,5.699,5.714,5.728,5.740,5.750,5.758,5.763,5.765
DEVO,17.523,17.336,17.705,17.738,17.672,17.535,17.174,16.865,16.604,16.359,16.180,16.146,16.114,16.083,16.053,16.018,15.995,15.997,16.003,16.004,16.008,16.057,16.106,16.152,16.196,16.234,16.270,16.299,16.319,16.333,16.341
DEWP,11.537,11.414,11.657,11.678,11.635,11.545,11.307,11.104,10.932,10.770,10.653,10.630,10.609,10.589,10.569,10.546,10.531,10.532,10.536,10.537,10.539,10.572,10.604,10.634,10.663,10.688,10.712,10.731,10.744,10.753,10.758
DOUN_P,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011
DRAK_1,62.473,61.807,63.123,63.239,63.004,62.515,61.229,60.128,59.198,58.323,57.686,57.565,57.449,57.338,57.231,57.106,57.026,57.032,57.053,57.058,57.070,57.246,57.420,57.586,57.742,57.879,58.006,58.107,58.181,58.230,58.258
DRAX_1,40.860,40.425,41.285,41.361,41.207,40.887,40.046,39.327,38.718,38.146,37.729,37.650,37.574,37.502,37.432,37.350,37.298,37.302,37.315,37.318,37.327,37.442,37.555,37.664,37.766,37.855,37.939,38.005,38.053,38.085,38.103
DRCR,6.975,6.901,7.048,7.061,7.035,6.980,6.836,6.713,6.610,6.512,6.441,6.427,6.414,6.402,6.390,6.376,6.367,6.368,6.370,6.371,6.372,6.392,6.411,6.430,6.447,6.462,6.477,6.488,6.496,6.502,6.505
DRUM,34.233,33.868,34.590,34.653,34.524,34.256,33.551,32.949,32.439,31.959,31.610,31.544,31.480,31.420,31.361,31.292,31.249,31.252,31.263,31.266,31.273,31.369,31.465,31.556,31.641,31.716,31.786,31.841,31.881,31.908,31.924
DUBE_P,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011
DUDH_P,9.467,9.367,9.566,9.583,9.548,9.474,9.279,9.112,8.971,8.839,8.742,8.724,8.706,8.690,8.673,8.655,8.642,8.643,8.646,8.647,8.649,8.676,8.702,8.727,8.751,8.772,8.791,8.806,8.817,8.825,8.829
DUGR_P,2.439,2.413,2.464,2.468,2.459,2.440,2.390,2.347,2.311,2.277,2.252,2.247,2.243,2.238,2.234,2.229,2.226,2.226,2.227,2.227,2.228,2.235,2.241,2.248,2.254,2.259,2.264,2.268,2.271,2.273,2.274
DUMF,22.292,22.054,22.524,22.565,22.481,22.307,21.848,21.455,21.123,20.811,20.583,20.541,20.500,20.460,20.422,20.377,20.348,20.350,20.358,20.360,20.364,20.426,20.489,20.548,20.604,20.653,20.698,20.734,20.761,20.778,20.788
DUNB,9.918,9.812,10.021,10.039,10.002,9.924,9.720,9.545,9.398,9.259,9.158,9.138,9.120,9.103,9.086,9.066,9.053,9.054,9.057,9.058,9.060,9.088,9.116,9.142,9.167,9.188,9.209,9.225,9.236,9.244,9.249
DUNF,15.531,15.366,15.693,15.721,15.663,15.541,15.222,14.948,14.717,14.499,14.341,14.311,14.282,14.255,14.228,14.197,14.177,14.179,14.184,14.185,14.188,14.232,14.275,14.316,14.355,14.389,14.421,14.446,14.464,14.476,14.483
DUNO_P,2.996,2.964,3.028,3.033,3.022,2.998,2.937,2.884,2.839,2.797,2.767,2.761,2.755,2.750,2.745,2.739,2.735,2.735,2.736,2.737,2.737,2.746,2.754,2.762,2.769,2.776,2.782,2.787,2.790,2.793,2.794
DYCE_P,10.082,9.974,10.187,10.205,10.167,10.089,9.881,9.704,9.554,9.412,9.310,9.290,9.272,9.254,9.236,9.216,9.203,9.204,9.208,9.208,9.210,9.239,9.267,9.294,9.319,9.341,9.361,9.378,9.390,9.397,9.402
EALI_6,64.169,63.485,64.837,64.956,64.715,64.212,62.891,61.761,60.805,59.906,59.252,59.128,59.009,58.895,58.785,58.657,58.575,58.581,58.602,58.607,58.620,58.801,58.979,59.150,59.310,59.450,59.581,59.685,59.760,59.811,59.840
EASO_1,109.293,108.129,110.432,110.633,110.223,109.367,107.117,105.192,103.564,102.033,100.919,100.707,100.505,100.311,100.123,99.904,99.765,99.776,99.812,99.820,99.842,100.150,100.454,100.745,101.017,101.256,101.479,101.656,101.784,101.871,101.920
ECCL,7.884,7.800,7.966,7.981,7.951,7.889,7.727,7.588,7.471,7.360,7.280,7.265,7.250,7.236,7.223,7.207,7.197,7.198,7.200,7.201,7.202,7.225,7.246,7.267,7.287,7.304,7.320,7.333,7.342,7.349,7.352
ECLA_1,140.004,138.512,141.462,141.720,141.194,140.099,137.216,134.750,132.665,130.704,129.277,129.005,128.746,128.497,128.257,127.977,127.798,127.812,127.858,127.869,127.897,128.292,128.681,129.054,129.403,129.708,129.994,130.221,130.385,130.495,130.559
EERH,27.044,26.756,27.325,27.375,27.274,27.062,26.505,26.029,25.626,25.247,24.972,24.919,24.869,24.821,24.775,24.720,24.686,24.689,24.698,24.700,24.705,24.781,24.857,24.929,24.996,25.055,25.110,25.154,25.186,25.207,25.219
EKIL,18.756,18.557,18.952,18.986,18.916,18.769,18.383,18.053,17.773,17.511,17.319,17.283,17.248,17.215,17.183,17.145,17.121,17.123,17.129,17.131,17.135,17.187,17.240,17.289,17.336,17.377,17.415,17.446,17.468,17.483,17.491
EKIS,7.816,7.732,7.897,7.911,7.882,7.821,7.660,7.522,7.406,7.296,7.217,7.202,7.187,7.173,7.160,7.144,7.134,7.135,7.138,7.138,7.140,7.162,7.184,7.204,7.224,7.241,7.257,7.269,7.279,7.285,7.288
ELDE,15.568,15.402,15.730,15.759,15.700,15.578,15.258,14.984,14.752,14.534,14.375,14.345,14.316,14.288,14.262,14.231,14.211,14.212,14.217,14.219,14.222,14.266,14.309,14.350,14.389,14.423,14.455,14.480,14.498,14.511,14.518
ELGI_P,16.079,15.908,16.247,16.276,16.216,16.090,15.759,15.476,15.237,15.012,14.848,14.817,14.787,14.758,14.731,14.699,14.678,14.680,14.685,14.686,14.690,14.735,14.780,14.822,14.862,14.897,14.930,14.956,14.975,14.988,14.995
