Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRFO_1;CLT03,227.610,221.500,222.320,221.280,216.740,210.870,204.690,195.820,173.470,158.920,152.310,150.720,148.160,143.770,141.750,137.940,135.060,130.560,126.980,122.320,118.500,112.790,107.660,100.920,94.710,86.980,81.300,75.740,71.670,67.220,58.980
BRID_P,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.150,1.140,1.120,1.090,1.070,1.040,1.010,0.980,0.940,0.910,0.860,0.820,0.770,0.720,0.660,0.600,0.530,0.470,0.410,0.340,0.250,0.080
BRIM_1,13.590,13.630,13.660,13.700,13.760,13.830,13.910,13.990,14.080,14.030,13.970,13.810,13.610,13.390,13.150,12.920,12.580,12.220,11.870,11.520,11.140,10.690,10.210,9.680,9.080,8.410,7.850,7.240,6.600,5.790,4.070
BRWA1,54.410,71.380,77.180,88.650,96.030,104.520,112.070,119.230,125.810,131.670,135.580,137.920,139.020,139.400,136.490,132.440,126.840,121.720,117.170,112.780,108.940,106.150,104.450,103.650,103.940,105.610,108.870,114.030,121.560,131.790,144.130
BURM_1,127.840,129.040,130.250,131.770,133.820,136.400,139.490,142.580,145.660,148.680,149.730,150.150,150.110,149.770,149.420,149.550,147.710,145.440,143.500,141.460,138.830,135.260,131.310,126.700,121.300,115.010,110.060,104.390,100.430,95.830,86.320
BUSH_1,40.860,41.070,41.360,43.290,43.710,44.190,44.710,45.230,45.740,46.250,46.150,45.410,43.810,42.820,42.160,41.710,40.700,39.370,38.030,37.190,36.440,35.390,34.000,32.580,31.020,29.770,28.400,27.830,27.420,27.110,26.530
BUST_1,2.100,2.080,2.050,2.030,2.010,1.990,1.970,1.940,1.910,1.880,1.800,1.720,1.650,1.580,1.510,1.440,1.340,1.240,1.150,1.070,0.990,0.920,0.860,0.820,0.780,0.740,0.710,0.690,0.670,0.650,0.630
CAMB_01,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,9.900,9.790,9.600,9.410,9.190,8.960,8.700,8.410,8.120,7.800,7.450,7.070,6.670,6.230,5.750,5.220,4.630,4.130,3.600,3.040,2.330,0.880
CANTN1;RICH1;RICH_J,167.870,160.230,160.190,155.020,150.560,145.030,137.780,129.910,109.850,95.930,88.960,87.780,85.160,79.810,75.660,70.600,63.350,59.380,57.440,53.300,51.130,46.720,44.290,39.580,36.720,31.480,28.800,25.990,23.030,19.320,11.750
CAPEA1,120.100,135.310,140.380,150.550,156.260,162.800,168.340,173.120,175.750,178.360,179.700,179.930,178.900,177.070,171.920,165.440,157.270,149.510,142.050,134.500,127.300,120.810,115.190,110.130,105.740,102.120,100.810,100.940,104.080,109.340,113.420
