Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ELDE,0.247,0.259,0.256,0.272,0.288,0.302,0.319,0.336,0.347,0.359,0.374,0.387,0.436,0.550,0.646,0.756,0.874,0.971,1.060,1.147,1.227,1.546,1.848,2.133,2.400,2.652,2.885,3.154,3.406,3.640,3.860,4.069
ELGI_P,0.241,0.253,0.250,0.265,0.280,0.294,0.311,0.328,0.338,0.350,0.364,0.377,0.425,0.536,0.630,0.737,0.852,0.947,1.033,1.118,1.196,1.507,1.801,2.079,2.339,2.585,2.812,3.075,3.320,3.548,3.762,3.966
ELLA_1,1.988,2.085,2.059,2.187,2.312,2.428,2.562,2.702,2.785,2.886,3.005,3.112,3.502,4.417,5.191,6.076,7.025,7.805,8.520,9.216,9.857,12.425,14.851,17.138,19.285,21.308,23.180,25.348,27.370,29.247,31.019,32.698
ELST_1,2.773,2.909,2.872,3.052,3.225,3.387,3.575,3.769,3.885,4.026,4.192,4.342,4.886,6.162,7.242,8.476,9.801,10.889,11.886,12.857,13.752,17.334,20.718,23.909,26.904,29.727,32.338,35.363,38.184,40.803,43.275,45.617
ENDE_1,2.532,2.655,2.622,2.786,2.944,3.092,3.263,3.441,3.546,3.675,3.827,3.963,4.460,5.626,6.611,7.738,8.947,9.941,10.851,11.737,12.554,15.824,18.913,21.826,24.560,27.137,29.521,32.282,34.857,37.248,39.505,41.643
ERSK,0.137,0.144,0.142,0.151,0.160,0.168,0.177,0.187,0.192,0.199,0.208,0.215,0.242,0.305,0.359,0.420,0.485,0.539,0.589,0.637,0.681,0.859,1.026,1.184,1.332,1.472,1.602,1.751,1.891,2.021,2.143,2.259
EXET1,1.825,1.914,1.890,2.009,2.122,2.229,2.353,2.481,2.557,2.649,2.759,2.857,3.216,4.056,4.767,5.578,6.450,7.167,7.823,8.462,9.051,11.408,13.636,15.736,17.707,19.565,21.283,23.274,25.130,26.854,28.482,30.023
FASN_P,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.009,0.010,0.012,0.014,0.015,0.017,0.018,0.019,0.024,0.029,0.033,0.038,0.041,0.045,0.049,0.053,0.057,0.060,0.064
FAUG_P,0.018,0.019,0.019,0.020,0.021,0.022,0.024,0.025,0.026,0.027,0.028,0.029,0.032,0.041,0.048,0.056,0.065,0.072,0.079,0.085,0.091,0.115,0.137,0.159,0.178,0.197,0.214,0.235,0.253,0.271,0.287,0.303
FAWL_1,1.766,1.852,1.828,1.943,2.053,2.156,2.276,2.399,2.473,2.563,2.669,2.764,3.110,3.923,4.611,5.396,6.239,6.932,7.567,8.185,8.755,11.035,13.190,15.221,17.128,18.925,20.587,22.513,24.309,25.976,27.550,29.041
FECK_6,1.975,2.072,2.046,2.174,2.297,2.412,2.546,2.685,2.767,2.867,2.986,3.092,3.480,4.389,5.159,6.037,6.981,7.756,8.466,9.158,9.795,12.347,14.757,17.030,19.163,21.174,23.034,25.188,27.197,29.063,30.824,32.492
FERRA2,0.669,0.702,0.693,0.736,0.778,0.817,0.862,0.909,0.937,0.971,1.011,1.047,1.178,1.486,1.747,2.044,2.364,2.626,2.867,3.101,3.317,4.181,4.997,5.767,6.489,7.170,7.800,8.529,9.210,9.842,10.438,11.003
FERRB1;FERRB_M,1.942,2.036,2.011,2.137,2.258,2.371,2.503,2.639,2.720,2.818,2.935,3.040,3.421,4.314,5.071,5.934,6.862,7.624,8.322,9.001,9.628,12.136,14.505,16.739,18.836,20.813,22.641,24.758,26.733,28.567,30.298,31.938
FETT_P;KINT_P,0.332,0.348,0.343,0.365,0.386,0.405,0.427,0.451,0.465,0.481,0.501,0.519,0.584,0.737,0.866,1.014,1.172,1.302,1.421,1.537,1.645,2.073,2.478,2.859,3.217,3.555,3.867,4.229,4.566,4.879,5.175,5.455
FIDD_P,0.077,0.081,0.080,0.085,0.090,0.094,0.100,0.105,0.108,0.112,0.117,0.121,0.136,0.172,0.202,0.236,0.273,0.304,0.331,0.359,0.383,0.483,0.578,0.667,0.750,0.829,0.902,0.986,1.065,1.138,1.207,1.272
FIDF_1,1.761,1.846,1.823,1.937,2.047,2.150,2.269,2.393,2.466,2.556,2.661,2.756,3.102,3.912,4.598,5.381,6.222,6.913,7.546,8.162,8.730,11.004,13.152,15.178,17.079,18.871,20.529,22.449,24.240,25.902,27.472,28.959
FINN,0.084,0.088,0.087,0.092,0.097,0.102,0.108,0.114,0.117,0.121,0.126,0.131,0.147,0.186,0.218,0.256,0.295,0.328,0.358,0.388,0.415,0.523,0.625,0.721,0.811,0.896,0.975,1.066,1.151,1.230,1.305,1.375
FLEE_1;BRLE_1,7.993,8.383,8.277,8.796,9.295,9.760,10.302,10.863,11.196,11.602,12.081,12.512,14.081,17.760,20.873,24.429,28.247,31.383,34.258,37.055,39.633,49.958,59.712,68.907,77.541,85.676,93.202,101.917,110.048,117.597,124.723,131.472
FOUR_1,0.138,0.145,0.143,0.152,0.161,0.169,0.178,0.188,0.194,0.201,0.209,0.216,0.244,0.307,0.361,0.422,0.488,0.543,0.592,0.641,0.685,0.864,1.033,1.192,1.341,1.482,1.612,1.762,1.903,2.034,2.157,2.274
FRAS_P,0.088,0.092,0.091,0.097,0.102,0.107,0.113,0.119,0.123,0.128,0.133,0.138,0.155,0.195,0.229,0.269,0.311,0.345,0.377,0.407,0.436,0.549,0.656,0.758,0.852,0.942,1.025,1.121,1.210,1.293,1.371,1.445
FROD_1,1.944,2.039,2.013,2.139,2.260,2.374,2.505,2.642,2.723,2.822,2.938,3.043,3.424,4.319,5.076,5.941,6.869,7.632,8.331,9.011,9.639,12.149,14.521,16.758,18.857,20.836,22.666,24.785,26.762,28.598,30.331,31.973
FWIL_P,0.118,0.124,0.123,0.130,0.138,0.144,0.152,0.161,0.166,0.172,0.179,0.185,0.208,0.263,0.309,0.362,0.418,0.465,0.507,0.548,0.587,0.739,0.884,1.020,1.148,1.268,1.380,1.509,1.629,1.741,1.846,1.946
GALA,0.149,0.156,0.154,0.163,0.173,0.181,0.191,0.202,0.208,0.216,0.224,0.232,0.262,0.330,0.388,0.454,0.525,0.583,0.636,0.688,0.736,0.928,1.109,1.280,1.441,1.592,1.732,1.894,2.045,2.185,2.317,2.443
GIFF,0.427,0.447,0.442,0.469,0.496,0.521,0.550,0.580,0.598,0.619,0.645,0.668,0.751,0.948,1.114,1.304,1.507,1.675,1.828,1.978,2.115,2.666,3.187,3.677,4.138,4.572,4.974,5.439,5.873,6.276,6.656,7.016
GLLU,0.074,0.078,0.077,0.081,0.086,0.090,0.095,0.101,0.104,0.107,0.112,0.116,0.130,0.164,0.193,0.226,0.261,0.291,0.317,0.343,0.367,0.462,0.553,0.638,0.718,0.793,0.863,0.943,1.019,1.089,1.155,1.217
GLNI,0.133,0.139,0.138,0.146,0.155,0.162,0.171,0.181,0.186,0.193,0.201,0.208,0.234,0.295,0.347,0.406,0.470,0.522,0.570,0.617,0.659,0.831,0.993,1.146,1.290,1.425,1.551,1.696,1.831,1.957,2.075,2.187
GLRO,0.200,0.210,0.207,0.220,0.232,0.244,0.258,0.272,0.280,0.290,0.302,0.313,0.352,0.444,0.522,0.611,0.707,0.785,0.857,0.927,0.991,1.250,1.494,1.724,1.939,2.143,2.331,2.549,2.753,2.941,3.120,3.288
GORG,0.168,0.176,0.174,0.185,0.195,0.205,0.217,0.228,0.235,0.244,0.254,0.263,0.296,0.373,0.439,0.514,0.594,0.660,0.720,0.779,0.833,1.050,1.255,1.448,1.630,1.801,1.959,2.142,2.313,2.472,2.622,2.764
GOVA,0.155,0.162,0.160,0.170,0.180,0.189,0.199,0.210,0.217,0.224,0.234,0.242,0.272,0.343,0.404,0.472,0.546,0.607,0.662,0.717,0.766,0.966,1.155,1.332,1.499,1.657,1.802,1.971,2.128,2.274,2.412,2.542
GREN_1,4.591,4.815,4.755,5.052,5.339,5.607,5.918,6.239,6.431,6.664,6.940,7.187,8.088,10.202,11.990,14.032,16.225,18.027,19.678,21.285,22.766,28.696,34.299,39.581,44.540,49.213,53.536,58.543,63.213,67.549,71.642,75.519
GRIW_1,1.577,1.653,1.633,1.735,1.833,1.925,2.032,2.142,2.208,2.288,2.383,2.468,2.777,3.503,4.117,4.818,5.571,6.190,6.757,7.309,7.817,9.854,11.778,13.591,15.294,16.899,18.383,20.102,21.706,23.195,24.600,25.932
GRMO,0.374,0.393,0.388,0.412,0.436,0.457,0.482,0.508,0.525,0.544,0.566,0.586,0.660,0.832,0.978,1.144,1.323,1.471,1.605,1.736,1.857,2.341,2.797,3.228,3.633,4.014,4.367,4.775,5.156,5.510,5.843,6.160
GRUB_P,0.011,0.011,0.011,0.012,0.012,0.013,0.014,0.014,0.015,0.015,0.016,0.017,0.019,0.024,0.028,0.032,0.037,0.042,0.045,0.049,0.053,0.066,0.079,0.091,0.103,0.114,0.123,0.135,0.146,0.156,0.165,0.174
HACK_1;HACK_6,1.642,1.722,1.700,1.806,1.910,2.005,2.116,2.231,2.300,2.383,2.481,2.570,2.892,3.648,4.287,5.018,5.802,6.447,7.037,7.611,8.142,10.262,12.265,14.155,15.928,17.599,19.144,20.934,22.605,24.155,25.619,27.005
HAGR,0.216,0.226,0.223,0.237,0.251,0.263,0.278,0.293,0.302,0.313,0.326,0.337,0.380,0.479,0.563,0.659,0.762,0.846,0.924,0.999,1.069,1.347,1.610,1.858,2.091,2.310,2.513,2.748,2.968,3.171,3.363,3.545
HAMHC1,2.543,2.668,2.634,2.799,2.958,3.106,3.278,3.456,3.563,3.692,3.844,3.982,4.481,5.651,6.642,7.773,8.988,9.986,10.901,11.791,12.612,15.897,19.000,21.927,24.673,27.262,29.657,32.431,35.018,37.420,39.687,41.835
HARK_1;HUTT_1;RRIG,2.941,3.083,3.045,3.235,3.419,3.591,3.791,3.996,4.118,4.269,4.445,4.603,5.181,6.535,7.679,8.987,10.392,11.546,12.604,13.633,14.582,18.379,21.968,25.352,28.528,31.520,34.290,37.496,40.487,43.264,45.885,48.370
HARM_6,0.634,0.665,0.657,0.698,0.737,0.774,0.817,0.862,0.888,0.920,0.958,0.993,1.117,1.409,1.656,1.938,2.241,2.490,2.718,2.940,3.144,3.964,4.737,5.467,6.152,6.797,7.394,8.086,8.731,9.330,9.895,10.431
HAWI,0.121,0.127,0.126,0.134,0.141,0.148,0.157,0.165,0.170,0.176,0.184,0.190,0.214,0.270,0.317,0.371,0.429,0.477,0.520,0.563,0.602,0.759,0.907,1.047,1.178,1.302,1.416,1.548,1.672,1.786,1.895,1.997
HAWP_6,0.865,0.907,0.896,0.952,1.006,1.057,1.115,1.176,1.212,1.256,1.308,1.355,1.524,1.923,2.260,2.644,3.058,3.397,3.708,4.011,4.290,5.408,6.464,7.459,8.394,9.275,10.089,11.033,11.913,12.730,13.501,14.232
HELE,0.136,0.143,0.141,0.150,0.158,0.166,0.175,0.185,0.190,0.197,0.206,0.213,0.240,0.302,0.355,0.416,0.480,0.534,0.583,0.630,0.674,0.850,1.016,1.172,1.319,1.457,1.585,1.734,1.872,2.000,2.122,2.236
HEYS_1;HEYS1;ORMO,0.639,0.671,0.663,0.704,0.744,0.782,0.825,0.869,0.897,0.929,0.967,1.002,1.127,1.422,1.671,1.956,2.262,2.513,2.743,2.967,3.174,4.000,4.782,5.518,6.209,6.860,7.463,8.161,8.811,9.416,9.987,10.527
HUER,0.026,0.028,0.027,0.029,0.030,0.032,0.034,0.036,0.037,0.038,0.040,0.041,0.046,0.058,0.068,0.080,0.093,0.103,0.112,0.122,0.130,0.164,0.196,0.226,0.254,0.281,0.306,0.334,0.361,0.386,0.409,0.431
HURS_1,1.956,2.052,2.026,2.152,2.275,2.389,2.521,2.658,2.740,2.839,2.957,3.062,3.446,4.346,5.108,5.978,6.913,7.680,8.384,9.068,9.699,12.226,14.613,16.863,18.976,20.967,22.808,24.941,26.931,28.778,30.522,32.174
IMPK_1,0.062,0.065,0.064,0.068,0.072,0.075,0.079,0.084,0.086,0.089,0.093,0.096,0.108,0.137,0.161,0.188,0.218,0.242,0.264,0.285,0.305,0.385,0.460,0.531,0.597,0.660,0.718,0.785,0.848,0.906,0.961,1.013
INDQ1,2.693,2.824,2.789,2.963,3.131,3.289,3.471,3.660,3.772,3.909,4.070,4.216,4.744,5.984,7.033,8.230,9.517,10.574,11.542,12.484,13.353,16.832,20.118,23.216,26.125,28.866,31.401,34.338,37.077,39.620,42.021,44.295
INKE,0.325,0.341,0.337,0.358,0.378,0.397,0.419,0.442,0.456,0.472,0.492,0.509,0.573,0.723,0.849,0.994,1.149,1.277,1.394,1.508,1.612,2.033,2.429,2.803,3.155,3.486,3.792,4.147,4.477,4.784,5.074,5.349
INNE_P,0.448,0.470,0.464,0.493,0.521,0.547,0.578,0.609,0.628,0.651,0.677,0.702,0.789,0.996,1.170,1.370,1.584,1.760,1.921,2.078,2.222,2.801,3.348,3.863,4.347,4.804,5.226,5.714,6.170,6.593,6.993,7.371
IROA1,3.736,3.918,3.869,4.111,4.344,4.562,4.815,5.077,5.233,5.422,5.646,5.848,6.581,8.300,9.755,11.417,13.201,14.667,16.010,17.318,18.523,23.348,27.906,32.204,36.239,40.041,43.558,47.632,51.431,54.959,58.290,61.444
IRONB1,1.311,1.375,1.358,1.443,1.525,1.601,1.690,1.782,1.837,1.903,1.982,2.053,2.310,2.913,3.424,4.007,4.633,5.148,5.619,6.078,6.501,8.195,9.795,11.303,12.719,14.054,15.288,16.718,18.052,19.290,20.459,21.566
IVER_1;IVER_6,3.407,3.574,3.528,3.749,3.962,4.160,4.391,4.630,4.772,4.945,5.149,5.333,6.002,7.570,8.897,10.412,12.039,13.377,14.601,15.794,16.893,21.294,25.451,29.370,33.050,36.517,39.725,43.440,46.905,50.123,53.160,56.037
JOHN,0.254,0.267,0.263,0.280,0.296,0.311,0.328,0.346,0.356,0.369,0.385,0.398,0.448,0.565,0.664,0.778,0.899,0.999,1.090,1.179,1.262,1.590,1.901,2.193,2.468,2.727,2.966,3.244,3.503,3.743,3.970,4.185
JORD_3,0.351,0.369,0.364,0.387,0.409,0.429,0.453,0.478,0.492,0.510,0.531,0.550,0.619,0.781,0.918,1.074,1.242,1.380,1.506,1.629,1.743,2.197,2.626,3.030,3.409,3.767,4.098,4.481,4.839,5.171,5.484,5.781
KAIM,0.543,0.569,0.562,0.597,0.631,0.663,0.700,0.738,0.760,0.788,0.820,0.850,0.956,1.206,1.417,1.659,1.918,2.131,2.326,2.516,2.691,3.392,4.055,4.679,5.265,5.818,6.329,6.921,7.473,7.985,8.469,8.928
KEAD_1,1.725,1.809,1.787,1.898,2.006,2.107,2.224,2.345,2.417,2.504,2.608,2.701,3.039,3.833,4.505,5.273,6.097,6.774,7.394,7.998,8.555,10.783,12.888,14.873,16.736,18.492,20.117,21.998,23.753,25.382,26.920,28.377
KEAR_1;KEAR_3,4.294,4.503,4.446,4.724,4.992,5.242,5.534,5.834,6.014,6.232,6.489,6.721,7.564,9.539,11.212,13.122,15.173,16.857,18.401,19.904,21.288,26.834,32.073,37.013,41.649,46.020,50.062,54.743,59.111,63.165,66.993,70.618
KEMS_1,1.845,1.935,1.911,2.030,2.145,2.253,2.378,2.507,2.584,2.678,2.788,2.888,3.250,4.099,4.818,5.638,6.520,7.244,7.907,8.553,9.148,11.531,13.782,15.905,17.897,19.775,21.512,23.524,25.400,27.143,28.788,30.346
KIBY_1,1.451,1.521,1.502,1.596,1.687,1.771,1.870,1.971,2.032,2.106,2.193,2.271,2.556,3.223,3.788,4.433,5.126,5.696,6.217,6.725,7.193,9.067,10.837,12.506,14.072,15.549,16.915,18.497,19.972,21.342,22.635,23.860
KIER,0.441,0.463,0.457,0.486,0.513,0.539,0.569,0.600,0.618,0.641,0.667,0.691,0.778,0.981,1.153,1.349,1.560,1.733,1.892,2.047,2.189,2.759,3.298,3.806,4.283,4.732,5.147,5.629,6.078,6.495,6.888,7.261
KIIN_P,0.012,0.013,0.013,0.014,0.014,0.015,0.016,0.017,0.017,0.018,0.019,0.019,0.022,0.028,0.032,0.038,0.044,0.049,0.053,0.058,0.062,0.078,0.093,0.107,0.120,0.133,0.145,0.158,0.171,0.183,0.194,0.204
KILB,0.196,0.206,0.203,0.215,0.227,0.238,0.252,0.265,0.274,0.284,0.295,0.306,0.345,0.434,0.511,0.597,0.691,0.768,0.838,0.906,0.970,1.223,1.461,1.686,1.898,2.096,2.281,2.494,2.692,2.878,3.052,3.217
KILS,0.222,0.232,0.229,0.244,0.258,0.271,0.286,0.301,0.310,0.322,0.335,0.347,0.390,0.492,0.579,0.677,0.783,0.870,0.950,1.027,1.099,1.385,1.655,1.910,2.149,2.375,2.584,2.825,3.051,3.260,3.457,3.644
KILT,0.288,0.302,0.298,0.317,0.335,0.352,0.371,0.392,0.404,0.418,0.436,0.451,0.508,0.640,0.753,0.881,1.018,1.131,1.235,1.336,1.429,1.801,2.153,2.484,2.795,3.089,3.360,3.674,3.967,4.240,4.497,4.740
KILW,0.329,0.345,0.340,0.362,0.382,0.401,0.424,0.447,0.460,0.477,0.497,0.515,0.579,0.730,0.858,1.005,1.162,1.291,1.409,1.524,1.630,2.055,2.456,2.834,3.189,3.524,3.833,4.192,4.526,4.836,5.130,5.407
KINL_P,0.011,0.011,0.011,0.012,0.012,0.013,0.014,0.014,0.015,0.015,0.016,0.017,0.019,0.024,0.028,0.032,0.038,0.042,0.046,0.049,0.053,0.066,0.079,0.092,0.103,0.114,0.124,0.135,0.146,0.156,0.166,0.175
KINO_1,1.752,1.837,1.814,1.927,2.037,2.139,2.258,2.380,2.453,2.542,2.647,2.742,3.086,3.892,4.574,5.353,6.190,6.877,7.507,8.120,8.685,10.948,13.085,15.100,16.992,18.775,20.424,22.334,24.115,25.770,27.331,28.810
KIRKB1,1.185,1.243,1.227,1.304,1.378,1.447,1.527,1.610,1.660,1.720,1.791,1.855,2.087,2.632,3.094,3.621,4.187,4.652,5.078,5.492,5.875,7.405,8.851,10.214,11.493,12.699,13.814,15.106,16.311,17.430,18.487,19.487
KITW_1,2.822,2.960,2.923,3.106,3.282,3.447,3.638,3.836,3.953,4.097,4.266,4.418,4.972,6.271,7.371,8.626,9.974,11.082,12.097,13.084,13.995,17.641,21.085,24.332,27.380,30.253,32.910,35.988,38.859,41.524,44.041,46.424
KNAR,0.878,0.921,0.910,0.966,1.021,1.073,1.132,1.194,1.230,1.275,1.328,1.375,1.547,1.952,2.294,2.684,3.104,3.449,3.764,4.072,4.355,5.490,6.561,7.572,8.521,9.415,10.241,11.199,12.093,12.922,13.705,14.447
LACK_6,1.862,1.953,1.928,2.049,2.165,2.274,2.400,2.530,2.608,2.703,2.814,2.915,3.280,4.137,4.862,5.691,6.580,7.311,7.980,8.632,9.233,11.638,13.910,16.052,18.063,19.958,21.711,23.742,25.636,27.394,29.054,30.626
LAIR_P,0.005,0.006,0.005,0.006,0.006,0.006,0.007,0.007,0.007,0.008,0.008,0.008,0.009,0.012,0.014,0.016,0.019,0.021,0.023,0.025,0.026,0.033,0.040,0.046,0.051,0.057,0.062,0.068,0.073,0.078,0.083,0.087
LALE1SG003,1.603,1.681,1.660,1.764,1.864,1.957,2.066,2.178,2.245,2.326,2.422,2.509,2.824,3.561,4.185,4.898,5.664,6.293,6.869,7.430,7.947,10.017,11.973,13.817,15.548,17.180,18.688,20.436,22.066,23.580,25.009,26.362
LAND1,1.807,1.895,1.871,1.988,2.101,2.207,2.329,2.456,2.531,2.623,2.731,2.829,3.183,4.015,4.719,5.523,6.386,7.095,7.745,8.377,8.960,11.294,13.499,15.578,17.530,19.369,21.070,23.041,24.879,26.585,28.197,29.722
LEGA_1,1.844,1.934,1.910,2.030,2.145,2.252,2.377,2.507,2.584,2.677,2.788,2.887,3.249,4.098,4.817,5.637,6.518,7.242,7.905,8.551,9.146,11.528,13.779,15.901,17.893,19.770,21.507,23.518,25.394,27.136,28.780,30.338
LEVE,0.229,0.240,0.237,0.251,0.266,0.279,0.295,0.311,0.320,0.332,0.345,0.358,0.403,0.508,0.597,0.699,0.808,0.897,0.980,1.060,1.133,1.428,1.707,1.970,2.217,2.450,2.665,2.914,3.147,3.363,3.566,3.759
LING,0.237,0.249,0.246,0.261,0.276,0.290,0.306,0.322,0.332,0.344,0.358,0.371,0.418,0.527,0.619,0.725,0.838,0.931,1.016,1.099,1.176,1.482,1.771,2.044,2.300,2.541,2.765,3.023,3.264,3.488,3.700,3.900
LINM,0.318,0.334,0.330,0.350,0.370,0.389,0.410,0.432,0.446,0.462,0.481,0.498,0.561,0.707,0.831,0.973,1.125,1.249,1.364,1.475,1.578,1.989,2.377,2.743,3.087,3.411,3.710,4.057,4.381,4.682,4.965,5.234
LISD_1,2.124,2.228,2.200,2.337,2.470,2.594,2.738,2.887,2.975,3.083,3.211,3.325,3.742,4.720,5.547,6.492,7.507,8.340,9.104,9.847,10.533,13.276,15.868,18.312,20.606,22.769,24.768,27.085,29.245,31.251,33.145,34.939
LITT_C,0.678,0.711,0.702,0.746,0.788,0.828,0.874,0.921,0.950,0.984,1.025,1.061,1.194,1.506,1.770,2.072,2.396,2.662,2.906,3.143,3.362,4.237,5.065,5.845,6.577,7.267,7.905,8.645,9.334,9.974,10.579,11.151
LITT_J,0.056,0.059,0.058,0.062,0.065,0.069,0.073,0.077,0.079,0.082,0.085,0.088,0.099,0.125,0.147,0.172,0.199,0.221,0.241,0.261,0.279,0.352,0.421,0.485,0.546,0.603,0.656,0.718,0.775,0.828,0.878,0.926
LODR_6,1.620,1.699,1.677,1.337,1.413,1.484,1.566,1.651,1.702,1.763,1.836,1.902,2.140,2.699,3.172,3.713,4.293,4.770,5.207,5.632,6.024,7.593,9.076,10.474,11.786,13.022,14.166,15.491,16.727,17.874,18.957,19.983
LOUD_H,0.360,0.377,0.373,0.396,0.418,0.439,0.464,0.489,0.504,0.522,0.544,0.563,0.634,0.800,0.940,1.100,1.272,1.413,1.542,1.668,1.784,2.249,2.688,3.102,3.491,3.857,4.196,4.588,4.954,5.294,5.615,5.919
LOVE_1,3.569,3.743,3.696,3.927,4.150,4.358,4.599,4.850,4.999,5.180,5.394,5.586,6.287,7.929,9.319,10.906,12.611,14.011,15.294,16.543,17.695,22.304,26.658,30.764,34.618,38.250,41.610,45.501,49.131,52.501,55.683,58.696
LUNA_P,0.143,0.150,0.148,0.157,0.166,0.175,0.184,0.194,0.200,0.208,0.216,0.224,0.252,0.318,0.373,0.437,0.505,0.562,0.613,0.663,0.709,0.894,1.068,1.233,1.387,1.533,1.668,1.823,1.969,2.104,2.232,2.352
LYND_P,0.165,0.173,0.171,0.182,0.192,0.202,0.213,0.225,0.232,0.240,0.250,0.259,0.291,0.368,0.432,0.505,0.584,0.649,0.709,0.767,0.820,1.034,1.236,1.426,1.604,1.773,1.929,2.109,2.277,2.433,2.581,2.720
MACC_3,0.590,0.619,0.611,0.650,0.686,0.721,0.761,0.802,0.827,0.857,0.892,0.924,1.040,1.312,1.542,1.804,2.086,2.318,2.530,2.737,2.927,3.690,4.410,5.089,5.727,6.328,6.884,7.528,8.128,8.686,9.212,9.711
MACD_P,0.092,0.097,0.095,0.101,0.107,0.113,0.119,0.125,0.129,0.134,0.139,0.144,0.162,0.205,0.241,0.282,0.326,0.362,0.395,0.427,0.457,0.576,0.688,0.794,0.894,0.988,1.075,1.175,1.269,1.356,1.438,1.516
MAGA_6,0.300,0.314,0.311,0.330,0.349,0.366,0.386,0.407,0.420,0.435,0.453,0.469,0.528,0.666,0.783,0.916,1.060,1.177,1.285,1.390,1.487,1.874,2.240,2.585,2.909,3.214,3.496,3.823,4.128,4.411,4.679,4.932
MANN_1,3.588,3.763,3.716,3.948,4.172,4.381,4.624,4.876,5.026,5.208,5.423,5.617,6.321,7.972,9.369,10.965,12.679,14.087,15.377,16.633,17.790,22.425,26.803,30.931,34.806,38.458,41.835,45.748,49.397,52.786,55.985,59.014
MAYB,0.063,0.066,0.065,0.069,0.073,0.077,0.081,0.086,0.088,0.091,0.095,0.099,0.111,0.140,0.165,0.193,0.223,0.247,0.270,0.292,0.312,0.394,0.471,0.543,0.611,0.675,0.735,0.803,0.867,0.927,0.983,1.036
MELK_1,2.500,2.622,2.589,2.751,2.908,3.053,3.223,3.398,3.502,3.630,3.779,3.914,4.405,5.556,6.530,7.642,8.836,9.818,10.717,11.592,12.398,15.628,18.679,21.556,24.257,26.802,29.156,31.883,34.426,36.787,39.017,41.128
MILC_P,0.292,0.307,0.303,0.322,0.340,0.357,0.377,0.397,0.409,0.424,0.442,0.458,0.515,0.650,0.763,0.893,1.033,1.148,1.253,1.355,1.450,1.827,2.184,2.520,2.836,3.133,3.409,3.727,4.025,4.301,4.561,4.808
MILH_1,0.927,0.972,0.960,1.020,1.078,1.132,1.194,1.259,1.298,1.345,1.401,1.451,1.632,2.059,2.420,2.832,3.275,3.638,3.971,4.296,4.595,5.792,6.922,7.988,8.989,9.933,10.805,11.815,12.758,13.633,14.459,15.242
MITY_1,1.804,1.892,1.868,1.985,2.098,2.203,2.325,2.451,2.527,2.618,2.726,2.824,3.178,4.008,4.711,5.513,6.375,7.083,7.731,8.362,8.944,11.274,13.476,15.551,17.499,19.335,21.033,23.001,24.835,26.539,28.147,29.670
MYBS_P,0.049,0.052,0.051,0.054,0.057,0.060,0.063,0.067,0.069,0.071,0.074,0.077,0.087,0.109,0.129,0.150,0.174,0.193,0.211,0.228,0.244,0.308,0.368,0.424,0.478,0.528,0.574,0.628,0.678,0.724,0.768,0.810
NAIR_P,0.142,0.149,0.147,0.156,0.165,0.173,0.183,0.193,0.199,0.206,0.214,0.222,0.250,0.315,0.370,0.433,0.501,0.557,0.608,0.657,0.703,0.886,1.059,1.222,1.375,1.519,1.653,1.807,1.952,2.086,2.212,2.332
NEAR,0.492,0.516,0.509,0.541,0.572,0.600,0.634,0.668,0.689,0.714,0.743,0.770,0.866,1.093,1.284,1.503,1.738,1.931,2.107,2.279,2.438,3.073,3.673,4.239,4.770,5.271,5.733,6.270,6.770,7.234,7.673,8.088
NECE_1,1.653,1.734,1.712,1.819,1.923,2.019,2.131,2.247,2.316,2.400,2.499,2.588,2.913,3.674,4.318,5.053,5.843,6.492,7.086,7.665,8.198,10.334,12.352,14.254,16.040,17.723,19.279,21.082,22.764,24.326,25.800,27.196
NEEP_3,0.478,0.501,0.495,0.526,0.556,0.584,0.616,0.650,0.670,0.694,0.723,0.748,0.842,1.062,1.248,1.461,1.689,1.877,2.049,2.216,2.370,2.988,3.571,4.121,4.637,5.124,5.574,6.095,6.581,7.033,7.459,7.863
NETS,0.034,0.036,0.036,0.038,0.040,0.042,0.044,0.047,0.048,0.050,0.052,0.054,0.061,0.076,0.090,0.105,0.122,0.135,0.147,0.159,0.171,0.215,0.257,0.296,0.334,0.369,0.401,0.438,0.473,0.506,0.537,0.566
NEWX_6,1.794,1.882,1.858,1.974,2.086,2.191,2.312,2.438,2.513,2.604,2.712,2.808,3.160,3.986,4.685,5.483,6.340,7.044,7.689,8.317,8.896,11.213,13.402,15.466,17.403,19.230,20.919,22.875,24.700,26.394,27.993,29.508
NFLE,2.436,2.555,2.523,2.680,2.832,2.975,3.140,3.310,3.412,3.536,3.682,3.813,4.291,5.412,6.361,7.445,8.608,9.564,10.440,11.292,12.078,15.225,18.197,20.999,23.630,26.110,28.403,31.059,33.537,35.837,38.009,40.066
NHYD_6,0.766,0.803,0.793,0.843,0.891,0.935,0.987,1.041,1.073,1.112,1.158,1.199,1.349,1.702,2.000,2.341,2.707,3.008,3.283,3.551,3.798,4.788,5.722,6.604,7.431,8.211,8.932,9.767,10.546,11.270,11.953,12.600
