Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CARE_1,0.000,0.066,0.138,0.214,0.295,0.381,0.353,0.385,0.433,0.495,0.572,0.605,0.676,0.761,0.859,0.969,0.901,1.000,1.098,1.191,1.276,1.400,1.489,1.564,1.626,1.675,1.645,1.682,1.712,1.736,1.756
CARR_1,0.000,0.476,0.990,1.538,2.123,2.746,2.773,3.027,3.402,3.888,4.491,4.869,5.445,6.125,6.915,7.797,7.493,8.318,9.127,9.900,10.608,11.385,12.116,12.725,13.229,13.629,13.415,13.713,13.960,14.157,14.318
CASS_P,0.000,0.002,0.003,0.005,0.007,0.010,0.015,0.017,0.019,0.022,0.025,0.038,0.043,0.048,0.055,0.062,0.088,0.098,0.107,0.117,0.125,0.146,0.155,0.163,0.170,0.175,0.203,0.207,0.211,0.214,0.216
CATY,0.000,0.026,0.055,0.085,0.118,0.152,0.275,0.300,0.337,0.386,0.445,0.729,0.815,0.916,1.035,1.167,1.730,1.920,2.107,2.285,2.448,2.889,3.074,3.229,3.357,3.458,4.018,4.108,4.181,4.240,4.289
CEAN_P,0.000,0.002,0.004,0.007,0.009,0.012,0.020,0.022,0.024,0.028,0.032,0.049,0.054,0.061,0.069,0.078,0.111,0.123,0.135,0.146,0.157,0.182,0.194,0.204,0.212,0.218,0.252,0.258,0.262,0.266,0.269
CELL_1,0.000,1.056,2.196,3.411,4.707,6.089,6.436,7.027,7.898,9.026,10.426,11.240,12.569,14.138,15.962,17.998,17.515,19.444,21.334,23.142,24.796,26.474,28.176,29.592,30.764,31.694,31.527,32.229,32.809,33.271,33.651
CHAP,0.000,0.051,0.107,0.166,0.229,0.296,0.536,0.585,0.658,0.752,0.868,1.420,1.588,1.786,2.017,2.274,3.371,3.742,4.106,4.454,4.772,5.630,5.992,6.293,6.542,6.740,7.831,8.005,8.149,8.264,8.358
CHAR_P,0.000,0.050,0.104,0.161,0.222,0.288,0.534,0.583,0.655,0.749,0.865,1.441,1.611,1.812,2.046,2.307,3.463,3.844,4.218,4.575,4.902,5.797,6.170,6.480,6.737,6.940,8.094,8.274,8.423,8.542,8.639
CHAS,0.000,0.026,0.055,0.085,0.117,0.152,0.274,0.299,0.336,0.385,0.444,0.727,0.812,0.914,1.032,1.163,1.725,1.915,2.101,2.279,2.442,2.881,3.066,3.220,3.348,3.449,4.007,4.096,4.170,4.228,4.277
CHIC_1,0.000,0.717,1.491,2.315,3.195,4.133,4.373,4.774,5.366,6.132,7.083,7.648,8.552,9.619,10.861,12.246,12.017,13.341,14.638,15.878,17.013,18.194,19.364,20.337,21.143,21.782,21.708,22.191,22.590,22.909,23.170
