Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ECLA_1,2.843,4.175,5.709,7.650,9.704,12.162,15.035,18.408,22.306,26.846,32.105,38.145,44.771,52.781,61.728,71.444,81.967,93.517,105.364,116.955,128.103,136.529,143.233,149.678,154.939,159.017,161.427,160.639,162.893,165.041,166.936,168.712
EERH,0.000,0.000,0.081,0.175,0.328,0.538,0.812,1.161,1.590,2.106,2.712,3.406,4.282,5.048,5.904,6.833,7.840,8.944,10.078,11.186,12.253,13.058,13.699,14.316,14.819,15.209,15.440,15.364,15.580,15.785,15.967,16.136
EKIL,0.000,0.000,0.074,0.161,0.301,0.494,0.746,1.067,1.460,1.934,2.492,3.129,3.934,4.638,5.424,6.278,7.202,8.217,9.258,10.276,11.256,11.996,12.585,13.152,13.614,13.972,14.184,14.115,14.313,14.501,14.668,14.824
EKIS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ELDE,0.030,0.040,0.068,0.103,0.150,0.212,0.289,0.385,0.500,0.638,0.798,0.982,1.205,1.421,1.662,1.923,2.207,2.518,2.836,3.148,3.449,3.675,3.856,4.029,4.171,4.281,4.346,4.324,4.385,4.443,4.494,4.542
ELGI_P,0.000,0.000,0.056,0.121,0.227,0.372,0.563,0.804,1.101,1.459,1.879,2.360,2.966,3.497,4.090,4.733,5.431,6.196,6.981,7.749,8.487,9.046,9.490,9.917,10.265,10.535,10.695,10.643,10.792,10.935,11.060,11.178
ELLA_1,1.803,2.649,3.506,4.602,5.686,6.944,8.372,10.011,11.870,14.009,16.475,19.311,22.257,26.239,30.687,35.517,40.748,46.490,52.379,58.142,63.684,67.872,71.205,74.409,77.025,79.052,80.250,79.858,80.979,82.046,82.989,83.872
ELST_1,3.216,4.724,5.870,7.379,8.586,9.833,11.079,12.346,13.628,14.996,16.516,18.281,19.379,22.846,26.719,30.925,35.479,40.478,45.606,50.623,55.449,59.096,61.998,64.787,67.065,68.830,69.873,69.532,70.507,71.437,72.258,73.026
ENDE_1,2.910,4.274,5.632,7.373,9.075,11.041,13.263,15.802,18.671,21.966,25.761,30.127,34.615,40.808,47.725,55.238,63.373,72.303,81.462,90.424,99.043,105.558,110.741,115.724,119.792,122.945,124.808,124.198,125.941,127.602,129.068,130.440
ERSK,0.000,0.000,0.029,0.062,0.117,0.192,0.290,0.415,0.568,0.752,0.969,1.217,1.530,1.804,2.109,2.441,2.801,3.196,3.601,3.997,4.378,4.666,4.895,5.115,5.295,5.434,5.516,5.489,5.566,5.640,5.705,5.765
EXET1,1.161,1.706,2.440,3.357,4.399,5.681,7.218,9.059,11.219,13.757,16.709,20.096,23.963,28.250,33.038,38.238,43.870,50.052,56.393,62.596,68.563,73.073,76.661,80.110,82.926,85.109,86.399,85.977,87.183,88.333,89.347,90.298
FASN_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FAUG_P,0.000,0.000,0.001,0.002,0.004,0.006,0.009,0.012,0.017,0.022,0.028,0.035,0.045,0.053,0.061,0.071,0.082,0.093,0.105,0.116,0.127,0.136,0.142,0.149,0.154,0.158,0.161,0.160,0.162,0.164,0.166,0.168
FAWL_1,0.000,0.000,0.210,0.455,0.853,1.400,2.115,3.024,4.140,5.484,7.063,8.871,11.152,13.147,15.375,17.796,20.417,23.294,26.245,29.132,31.909,34.007,35.677,37.283,38.593,39.609,40.209,40.013,40.574,41.109,41.581,42.024
FECK_6,0.000,0.000,0.597,1.292,2.424,3.976,6.006,8.587,11.755,15.572,20.057,25.190,31.669,37.334,43.663,50.536,57.979,66.149,74.528,82.727,90.613,96.573,101.315,105.873,109.595,112.480,114.184,113.626,115.221,116.740,118.081,119.337
FERRA2,0.381,0.559,0.767,1.029,1.308,1.643,2.035,2.496,3.029,3.650,4.370,5.197,6.107,7.200,8.420,9.746,11.181,12.756,14.373,15.954,17.474,18.624,19.538,20.417,21.135,21.691,22.020,21.912,22.220,22.513,22.771,23.014
FERRB1;FERRB_M,1.226,1.801,2.360,3.079,3.771,4.566,5.458,6.472,7.612,8.917,10.419,12.146,13.897,16.383,19.160,22.176,25.442,29.027,32.704,36.302,39.762,42.377,44.458,46.459,48.092,49.358,50.106,49.861,50.561,51.227,51.816,52.367
FETT_P;KINT_P,0.130,0.190,0.316,0.473,0.680,0.947,1.282,1.695,2.192,2.783,3.474,4.265,5.220,6.154,7.197,8.330,9.557,10.903,12.285,13.636,14.936,15.918,16.700,17.451,18.065,18.540,18.821,18.729,18.992,19.243,19.464,19.671
FIDD_P,0.000,0.000,0.022,0.047,0.089,0.146,0.220,0.315,0.431,0.571,0.735,0.923,1.161,1.368,1.600,1.852,2.125,2.424,2.731,3.032,3.321,3.539,3.713,3.880,4.017,4.122,4.185,4.164,4.223,4.279,4.328,4.374
FIDF_1,1.501,2.205,2.872,3.730,4.543,5.468,6.497,7.658,8.955,10.435,12.133,14.089,16.031,18.899,22.102,25.581,29.349,33.484,37.726,41.876,45.868,48.885,51.285,53.593,55.477,56.937,57.799,57.517,58.324,59.093,59.772,60.408
FINN,0.000,0.000,0.026,0.057,0.107,0.175,0.264,0.378,0.517,0.685,0.882,1.108,1.393,1.642,1.921,2.223,2.550,2.910,3.278,3.639,3.986,4.248,4.457,4.657,4.821,4.948,5.023,4.998,5.068,5.135,5.194,5.249
FLEE_1;BRLE_1,0.022,0.032,2.142,4.602,8.594,14.069,21.229,30.329,41.497,54.947,70.758,88.850,111.675,131.654,153.970,178.208,204.454,233.264,262.814,291.726,319.534,340.550,357.272,373.348,386.472,396.645,402.654,400.689,406.311,411.669,416.397,420.825
FOUR_1,0.084,0.123,0.170,0.229,0.292,0.369,0.458,0.564,0.687,0.831,0.997,1.188,1.400,1.650,1.930,2.233,2.562,2.923,3.294,3.656,4.005,4.268,4.478,4.679,4.844,4.971,5.046,5.022,5.092,5.159,5.219,5.274
FRAS_P,0.000,0.000,0.058,0.126,0.236,0.387,0.585,0.836,1.144,1.516,1.952,2.452,3.082,3.634,4.250,4.919,5.643,6.439,7.254,8.052,8.820,9.400,9.861,10.305,10.667,10.948,11.114,11.060,11.215,11.363,11.493,11.616
FROD_1,0.173,0.253,0.789,1.422,2.385,3.685,5.364,7.482,10.067,13.171,16.815,20.987,26.191,30.877,36.110,41.794,47.950,54.707,61.637,68.418,74.939,79.868,83.790,87.560,90.638,93.024,94.433,93.972,95.291,96.548,97.656,98.695
FWIL_P,0.000,0.000,0.016,0.035,0.065,0.107,0.161,0.230,0.315,0.417,0.538,0.675,0.849,1.001,1.170,1.355,1.554,1.773,1.998,2.217,2.429,2.588,2.715,2.838,2.938,3.015,3.061,3.046,3.088,3.129,3.165,3.199
GALA,0.200,0.300,0.398,0.524,0.651,0.799,0.968,1.163,1.385,1.641,1.936,2.276,2.633,3.104,3.631,4.202,4.821,5.500,6.197,6.879,7.534,8.030,8.424,8.803,9.113,9.352,9.494,9.448,9.580,9.707,9.818,9.923
GIFF,0.000,0.000,0.076,0.164,0.307,0.504,0.761,1.089,1.490,1.974,2.542,3.193,4.014,4.732,5.534,6.406,7.349,8.385,9.447,10.486,11.486,12.241,12.842,13.420,13.892,14.258,14.474,14.403,14.605,14.798,14.968,15.127
GLLU,0.000,0.000,0.018,0.039,0.073,0.119,0.180,0.257,0.352,0.466,0.600,0.754,0.948,1.118,1.307,1.513,1.735,1.980,2.231,2.476,2.712,2.891,3.033,3.169,3.280,3.367,3.418,3.401,3.449,3.494,3.534,3.572
GLNI,0.000,0.000,0.011,0.025,0.046,0.076,0.114,0.163,0.224,0.296,0.382,0.479,0.602,0.710,0.831,0.961,1.103,1.258,1.418,1.574,1.724,1.837,1.927,2.014,2.085,2.140,2.172,2.161,2.192,2.221,2.246,2.270
GLRO,0.000,0.000,0.059,0.127,0.239,0.391,0.591,0.845,1.157,1.532,1.974,2.479,3.116,3.674,4.297,4.973,5.705,6.510,7.334,8.141,8.917,9.503,9.970,10.419,10.785,11.069,11.237,11.182,11.339,11.488,11.620,11.744
GORG,0.000,0.000,0.035,0.076,0.142,0.233,0.353,0.504,0.690,0.915,1.178,1.480,1.860,2.193,2.565,2.968,3.405,3.885,4.377,4.859,5.322,5.672,5.951,6.219,6.437,6.607,6.707,6.674,6.768,6.857,6.936,7.009
GOVA,0.000,0.000,0.026,0.056,0.104,0.171,0.258,0.370,0.506,0.670,0.863,1.084,1.363,1.607,1.879,2.175,2.495,2.846,3.207,3.560,3.899,4.156,4.359,4.556,4.716,4.840,4.913,4.889,4.958,5.023,5.081,5.135
GREN_1,1.921,2.821,4.201,5.912,7.951,10.504,13.613,17.377,21.833,27.096,33.229,40.263,48.466,57.137,66.822,77.340,88.731,101.234,114.058,126.606,138.674,147.795,155.052,162.029,167.725,172.140,174.747,173.894,176.335,178.660,180.712,182.634
GRIW_1,0.556,0.816,1.139,1.546,1.992,2.533,3.174,3.934,4.820,5.857,7.060,8.441,9.990,11.777,13.774,15.942,18.290,20.867,23.510,26.097,28.584,30.464,31.960,33.398,34.572,35.482,36.020,35.844,36.347,36.826,37.249,37.645
GRMO,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GRUB_P,0.000,0.000,0.004,0.007,0.014,0.023,0.034,0.049,0.067,0.088,0.114,0.143,0.180,0.212,0.248,0.287,0.329,0.375,0.423,0.469,0.514,0.548,0.575,0.601,0.622,0.638,0.648,0.645,0.654,0.662,0.670,0.677
HACK_1;HACK_6,0.958,1.408,1.786,2.278,2.709,3.177,3.676,4.214,4.793,5.439,6.172,7.019,7.750,9.137,10.685,12.367,14.189,16.188,18.239,20.246,22.175,23.634,24.794,25.910,26.821,27.527,27.944,27.807,28.198,28.569,28.898,29.205
HAGR,0.000,0.000,0.037,0.079,0.149,0.244,0.368,0.526,0.720,0.954,1.229,1.543,1.940,2.287,2.675,3.096,3.552,4.052,4.565,5.068,5.551,5.916,6.206,6.485,6.713,6.890,6.994,6.960,7.058,7.151,7.233,7.310
HAMHC1,0.000,0.000,0.398,0.862,1.617,2.653,4.008,5.731,7.845,10.392,13.385,16.810,21.134,24.914,29.137,33.724,38.691,44.143,49.735,55.206,60.469,64.446,67.610,70.653,73.136,75.061,76.198,75.826,76.890,77.904,78.799,79.637
HARK_1;HUTT_1;RRIG,0.532,0.781,1.393,2.135,3.135,4.441,6.086,8.122,10.578,13.507,16.936,20.862,25.632,30.218,35.340,40.903,46.927,53.539,60.322,66.958,73.341,78.164,82.002,85.692,88.704,91.039,92.418,91.967,93.257,94.487,95.573,96.589
HARM_6,0.177,0.260,0.409,0.592,0.821,1.113,1.474,1.914,2.440,3.064,3.792,4.627,5.619,6.624,7.747,8.966,10.287,11.736,13.223,14.678,16.077,17.134,17.976,18.785,19.445,19.957,20.259,20.160,20.443,20.713,20.951,21.173
HAWI,0.000,0.000,0.027,0.059,0.111,0.181,0.274,0.392,0.536,0.710,0.915,1.149,1.445,1.703,1.992,2.305,2.645,3.017,3.400,3.774,4.133,4.405,4.622,4.829,4.999,5.131,5.209,5.183,5.256,5.325,5.386,5.444
HAWP_6,0.350,0.514,0.769,1.085,1.464,1.940,2.520,3.223,4.057,5.042,6.190,7.506,9.045,10.663,12.470,14.433,16.559,18.892,21.285,23.627,25.879,27.581,28.936,30.238,31.300,32.124,32.611,32.452,32.907,33.341,33.724,34.083
HELE,0.000,0.000,0.022,0.048,0.090,0.147,0.223,0.318,0.436,0.577,0.743,0.933,1.173,1.383,1.618,1.873,2.148,2.451,2.761,3.065,3.358,3.578,3.754,3.923,4.061,4.168,4.231,4.210,4.269,4.326,4.375,4.422
HEYS_1;HEYS1;ORMO,0.500,0.735,1.079,1.506,2.007,2.630,3.386,4.297,5.373,6.642,8.119,9.814,11.777,13.884,16.238,18.793,21.561,24.600,27.716,30.765,33.697,35.914,37.677,39.373,40.757,41.829,42.463,42.256,42.849,43.414,43.912,44.379
HUER,0.000,0.000,0.019,0.041,0.076,0.125,0.189,0.270,0.370,0.490,0.631,0.793,0.997,1.175,1.374,1.591,1.825,2.082,2.346,2.604,2.852,3.040,3.189,3.332,3.450,3.540,3.594,3.577,3.627,3.674,3.717,3.756
HURS_1,1.580,2.321,2.875,3.605,4.179,4.765,5.343,5.922,6.499,7.107,7.778,8.558,8.989,10.597,12.393,14.344,16.457,18.775,21.154,23.481,25.719,27.411,28.757,30.051,31.107,31.926,32.410,32.251,32.704,33.135,33.516,33.872
IMPK_1,0.093,0.137,0.160,0.191,0.206,0.215,0.215,0.206,0.187,0.159,0.123,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
INDQ1,0.395,0.580,1.229,2.006,3.117,4.591,6.471,8.823,11.676,15.091,19.094,23.678,29.324,34.571,40.430,46.795,53.687,61.252,69.011,76.603,83.905,89.423,93.814,98.036,101.482,104.153,105.731,105.215,106.691,108.098,109.340,110.503
INKE,0.000,0.000,0.097,0.211,0.395,0.648,0.979,1.400,1.916,2.538,3.269,4.106,5.162,6.085,7.116,8.237,9.450,10.781,12.147,13.483,14.769,15.740,16.513,17.256,17.862,18.333,18.610,18.519,18.779,19.027,19.245,19.450
INNE_P,0.230,0.340,0.489,0.670,0.872,1.121,1.418,1.772,2.187,2.674,3.240,3.890,4.627,5.455,6.379,7.383,8.471,9.664,10.889,12.086,13.238,14.109,14.802,15.468,16.012,16.433,16.682,16.601,16.834,17.056,17.252,17.435
IROA1,3.113,4.573,6.408,8.716,11.261,14.357,18.034,22.402,27.499,33.467,40.397,48.352,57.300,67.552,79.002,91.438,104.905,119.687,134.849,149.684,163.952,174.735,183.315,191.564,198.297,203.517,206.600,205.592,208.477,211.226,213.652,215.924
IRONB1,0.350,0.514,0.850,1.261,1.793,2.479,3.335,4.388,5.651,7.153,8.910,10.922,13.339,15.726,18.391,21.286,24.421,27.863,31.392,34.846,38.167,40.678,42.675,44.595,46.163,47.378,48.096,47.861,48.532,49.172,49.737,50.266
IVER_1;IVER_6,0.151,0.222,1.061,2.048,3.594,5.697,8.429,11.887,16.120,21.210,27.187,34.030,42.613,50.237,58.752,68.000,78.015,89.008,100.284,111.316,121.927,129.946,136.327,142.461,147.468,151.351,153.644,152.894,155.039,157.084,158.887,160.577
JOHN,0.000,0.000,0.044,0.096,0.181,0.296,0.447,0.640,0.875,1.160,1.493,1.876,2.358,2.780,3.251,3.763,4.317,4.925,5.549,6.160,6.747,7.191,7.544,7.883,8.160,8.375,8.502,8.460,8.579,8.692,8.792,8.885
JORD_3,0.484,0.710,0.930,1.213,1.484,1.795,2.144,2.540,2.985,3.495,4.080,4.754,5.435,6.407,7.493,8.673,9.950,11.352,12.790,14.197,15.551,16.573,17.387,18.170,18.808,19.303,19.596,19.500,19.774,20.034,20.265,20.480
KAIM,0.000,0.000,0.113,0.245,0.459,0.752,1.137,1.625,2.225,2.947,3.795,4.767,5.992,7.065,8.262,9.563,10.971,12.517,14.103,15.654,17.147,18.274,19.172,20.034,20.738,21.284,21.607,21.501,21.803,22.091,22.344,22.582
KEAD_1,1.363,2.001,2.640,3.459,4.261,5.189,6.239,7.439,8.797,10.358,12.156,14.224,16.355,19.281,22.550,26.099,29.943,34.162,38.490,42.725,46.797,49.875,52.324,54.678,56.600,58.090,58.970,58.683,59.506,60.291,60.983,61.632
KEAR_1;KEAR_3,0.000,0.000,0.527,1.140,2.138,3.508,5.299,7.576,10.371,13.738,17.696,22.224,27.940,32.938,38.522,44.585,51.152,58.360,65.753,72.987,79.944,85.202,89.385,93.407,96.691,99.236,100.739,100.248,101.654,102.995,104.178,105.286
KEMS_1,0.685,1.006,1.398,1.892,2.430,3.082,3.851,4.762,5.822,7.061,8.499,10.150,11.993,14.139,16.535,19.138,21.957,25.051,28.224,31.329,34.316,36.573,38.368,40.095,41.504,42.597,43.242,43.031,43.635,44.210,44.718,45.194
KIBY_1,0.000,0.000,0.176,0.381,0.715,1.173,1.773,2.534,3.469,4.595,5.919,7.434,9.346,11.018,12.886,14.914,17.111,19.522,21.995,24.414,26.742,28.500,29.900,31.245,32.344,33.195,33.698,33.533,34.004,34.452,34.848,35.219
KIER,0.000,0.000,0.006,0.013,0.024,0.039,0.058,0.083,0.114,0.151,0.195,0.245,0.308,0.363,0.424,0.491,0.563,0.642,0.724,0.803,0.880,0.938,0.984,1.028,1.064,1.092,1.109,1.103,1.119,1.133,1.146,1.159
KIIN_P,0.000,0.000,0.003,0.005,0.010,0.017,0.025,0.036,0.049,0.065,0.084,0.106,0.133,0.156,0.183,0.211,0.243,0.277,0.312,0.346,0.379,0.404,0.424,0.443,0.459,0.471,0.478,0.476,0.482,0.489,0.494,0.499
KILB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KILS,0.000,0.000,0.014,0.030,0.057,0.093,0.140,0.200,0.274,0.363,0.468,0.588,0.739,0.871,1.018,1.179,1.352,1.543,1.738,1.929,2.113,2.252,2.363,2.469,2.556,2.623,2.663,2.650,2.687,2.723,2.754,2.783
KILT,0.460,0.670,0.862,1.108,1.331,1.579,1.848,2.145,2.471,2.839,3.258,3.742,4.192,4.942,5.779,6.689,7.674,8.756,9.865,10.950,11.994,12.783,13.410,14.014,14.506,14.888,15.114,15.040,15.251,15.452,15.630,15.796
KILW,0.000,0.000,0.074,0.161,0.301,0.494,0.747,1.067,1.461,1.935,2.493,3.131,3.936,4.640,5.427,6.281,7.206,8.221,9.263,10.282,11.262,12.002,12.592,13.159,13.621,13.980,14.191,14.122,14.320,14.509,14.676,14.832
KINL_P,0.000,0.000,0.002,0.004,0.007,0.011,0.017,0.025,0.034,0.045,0.058,0.073,0.091,0.108,0.126,0.146,0.167,0.191,0.215,0.239,0.262,0.279,0.292,0.306,0.316,0.325,0.330,0.328,0.333,0.337,0.341,0.345
KINO_1,0.951,1.396,2.097,2.965,4.007,5.316,6.915,8.854,11.153,13.870,17.038,20.671,24.922,29.380,34.360,39.769,45.626,52.056,58.650,65.102,71.308,75.998,79.730,83.317,86.246,88.516,89.857,89.419,90.673,91.869,92.924,93.912
KIRKB1,1.399,2.054,2.681,3.486,4.254,5.129,6.107,7.212,8.450,9.863,11.487,13.357,15.225,17.949,20.991,24.295,27.873,31.801,35.830,39.771,43.562,46.427,48.707,50.899,52.688,54.075,54.894,54.626,55.393,56.123,56.768,57.371
KITW_1,0.000,0.000,0.300,0.649,1.217,1.997,3.017,4.313,5.904,7.821,10.074,12.652,15.905,18.751,21.929,25.381,29.119,33.223,37.431,41.549,45.509,48.503,50.884,53.174,55.043,56.492,57.348,57.068,57.869,58.632,59.305,59.936
KNAR,0.424,0.623,0.960,1.376,1.888,2.537,3.335,4.307,5.465,6.836,8.436,10.271,12.437,14.663,17.148,19.847,22.770,25.979,29.270,32.490,35.587,37.927,39.790,41.580,43.042,44.175,44.844,44.625,45.251,45.848,46.374,46.868
LACK_6,0.242,0.355,0.622,0.945,1.377,1.940,2.647,3.521,4.574,5.829,7.298,8.980,11.018,12.990,15.191,17.583,20.172,23.015,25.930,28.783,31.526,33.600,35.250,36.836,38.131,39.135,39.727,39.533,40.088,40.617,41.083,41.520
LAIR_P,0.000,0.000,0.001,0.002,0.004,0.006,0.009,0.012,0.017,0.022,0.028,0.036,0.045,0.053,0.062,0.072,0.082,0.094,0.106,0.117,0.129,0.137,0.144,0.150,0.155,0.160,0.162,0.161,0.163,0.166,0.167,0.169
LALE1SG003,0.632,0.929,1.273,1.709,2.173,2.729,3.380,4.146,5.032,6.065,7.261,8.636,10.148,11.964,13.992,16.194,18.579,21.197,23.883,26.510,29.037,30.947,32.466,33.927,35.120,36.044,36.590,36.412,36.923,37.409,37.839,38.242
LAND1,0.498,0.732,1.118,1.594,2.176,2.912,3.814,4.912,6.217,7.762,9.564,11.631,14.064,16.580,19.390,22.442,25.748,29.376,33.097,36.738,40.240,42.887,44.992,47.017,48.670,49.951,50.707,50.460,51.168,51.843,52.438,52.996
LEGA_1,0.402,0.591,1.040,1.586,2.317,3.270,4.467,5.950,7.735,9.864,12.355,15.209,18.670,22.010,25.741,29.792,34.180,38.997,43.937,48.770,53.419,56.933,59.728,62.416,64.610,66.310,67.315,66.986,67.927,68.822,69.613,70.353
LEVE,0.000,0.000,0.038,0.082,0.153,0.251,0.380,0.543,0.743,0.984,1.267,1.592,2.001,2.359,2.759,3.193,3.663,4.179,4.709,5.227,5.725,6.102,6.401,6.689,6.924,7.107,7.214,7.179,7.280,7.376,7.461,7.540
LING,0.000,0.000,0.064,0.138,0.259,0.425,0.642,0.918,1.256,1.664,2.143,2.691,3.383,3.989,4.665,5.399,6.194,7.067,7.962,8.838,9.681,10.318,10.824,11.311,11.709,12.017,12.199,12.140,12.310,12.472,12.616,12.750
LINM,0.000,0.000,0.078,0.169,0.316,0.519,0.783,1.120,1.533,2.031,2.616,3.285,4.130,4.869,5.694,6.590,7.561,8.626,9.719,10.788,11.816,12.593,13.212,13.806,14.291,14.668,14.890,14.817,15.025,15.223,15.398,15.562
LISD_1,1.058,1.555,2.312,3.252,4.370,5.769,7.472,9.533,11.973,14.854,18.212,22.062,26.551,31.301,36.606,42.368,48.608,55.458,62.483,69.357,75.968,80.965,84.940,88.762,91.882,94.301,95.730,95.262,96.599,97.873,98.997,100.050
LITT_C,0.529,0.777,0.971,1.224,1.432,1.649,1.870,2.098,2.334,2.588,2.873,3.203,3.434,4.048,4.735,5.480,6.287,7.173,8.081,8.971,9.826,10.472,10.986,11.480,11.884,12.197,12.382,12.321,12.494,12.659,12.804,12.940
LITT_J,0.527,0.774,1.124,1.561,2.067,2.695,3.452,4.363,5.437,6.701,8.173,9.861,11.807,13.919,16.279,18.841,21.616,24.662,27.786,30.843,33.783,36.005,37.773,39.473,40.860,41.936,42.571,42.363,42.958,43.524,44.024,44.492
LODR_6,2.143,3.148,3.800,3.507,3.952,4.358,4.696,4.968,5.165,5.314,5.445,5.608,5.249,6.189,7.237,8.377,9.611,10.965,12.354,13.713,15.020,16.008,16.794,17.550,18.166,18.645,18.928,18.835,19.099,19.352,19.573,19.781
LOUD_H,0.000,0.000,0.064,0.138,0.258,0.423,0.639,0.914,1.251,1.657,2.135,2.681,3.370,3.973,4.647,5.378,6.171,7.040,7.932,8.804,9.644,10.278,10.783,11.268,11.664,11.971,12.152,12.093,12.262,12.424,12.567,12.700
LOVE_1,0.050,0.074,0.946,1.965,3.603,5.845,8.771,12.485,17.041,22.525,28.970,36.345,45.636,53.800,62.919,72.823,83.549,95.322,107.397,119.212,130.576,139.164,145.997,152.566,157.930,162.087,164.542,163.739,166.037,168.226,170.158,171.968
LUNA_P,0.000,0.000,0.038,0.082,0.154,0.252,0.381,0.545,0.746,0.988,1.272,1.598,2.009,2.368,2.770,3.206,3.678,4.196,4.727,5.247,5.747,6.126,6.426,6.715,6.951,7.135,7.243,7.207,7.308,7.405,7.490,7.569
LYND_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
MACC_3,0.000,0.000,0.115,0.248,0.466,0.764,1.154,1.650,2.259,2.992,3.854,4.840,6.084,7.173,8.389,9.709,11.139,12.709,14.319,15.894,17.409,18.554,19.465,20.341,21.056,21.610,21.938,21.831,22.137,22.429,22.686,22.928
MACD_P,0.000,0.000,0.038,0.083,0.155,0.254,0.383,0.548,0.750,0.994,1.280,1.607,2.021,2.382,2.786,3.224,3.699,4.221,4.755,5.279,5.782,6.162,6.464,6.755,6.993,7.177,7.286,7.250,7.352,7.449,7.534,7.614
MAGA_6,0.000,0.000,0.054,0.116,0.217,0.356,0.538,0.769,1.053,1.395,1.796,2.256,2.837,3.344,3.911,4.526,5.193,5.925,6.675,7.410,8.116,8.650,9.075,9.483,9.816,10.075,10.227,10.178,10.320,10.456,10.577,10.689
MANN_1,0.012,0.018,0.996,2.136,3.986,6.523,9.840,14.056,19.229,25.460,32.784,41.165,51.738,60.994,71.333,82.562,94.721,108.069,121.759,135.154,148.037,157.773,165.520,172.968,179.048,183.762,186.545,185.635,188.240,190.722,192.912,194.964
MAYB,0.000,0.000,0.021,0.044,0.083,0.137,0.207,0.295,0.404,0.535,0.690,0.866,1.089,1.284,1.501,1.738,1.993,2.274,2.562,2.844,3.115,3.320,3.483,3.640,3.768,3.867,3.926,3.907,3.961,4.014,4.060,4.103
MELK_1,0.029,0.042,0.732,1.538,2.837,4.616,6.939,9.890,13.510,17.868,22.990,28.852,36.240,42.723,49.965,57.830,66.347,75.696,85.285,94.668,103.692,110.512,115.938,121.155,125.414,128.715,130.665,130.027,131.852,133.590,135.125,136.562
MILC_P,0.000,0.000,0.071,0.154,0.289,0.474,0.717,1.025,1.402,1.858,2.393,3.005,3.778,4.454,5.209,6.029,6.917,7.892,8.891,9.870,10.810,11.521,12.087,12.631,13.075,13.419,13.622,13.556,13.746,13.927,14.087,14.237
MILH_1,2.270,3.334,4.389,5.740,7.056,8.575,10.288,12.243,14.450,16.984,19.900,23.254,26.692,31.467,36.801,42.594,48.867,55.753,62.816,69.726,76.372,81.395,85.392,89.235,92.371,94.803,96.239,95.769,97.113,98.394,99.524,100.582
MITY_1,0.000,0.000,0.660,1.428,2.678,4.393,6.637,9.489,12.990,17.207,22.164,27.836,34.995,41.256,48.249,55.844,64.068,73.096,82.356,91.416,100.130,106.716,111.956,116.994,121.106,124.294,126.177,125.561,127.323,129.002,130.484,131.871
MYBS_P,0.070,0.110,0.137,0.176,0.213,0.255,0.301,0.352,0.409,0.474,0.547,0.632,0.714,0.842,0.985,1.140,1.308,1.492,1.682,1.866,2.044,2.179,2.286,2.389,2.473,2.538,2.576,2.564,2.600,2.634,2.664,2.692
NAIR_P,0.000,0.000,0.038,0.083,0.156,0.256,0.387,0.553,0.758,1.004,1.293,1.623,2.041,2.406,2.814,3.257,3.736,4.263,4.803,5.331,5.839,6.223,6.529,6.823,7.063,7.249,7.359,7.323,7.425,7.523,7.610,7.691
NEAR,0.400,0.590,0.791,1.050,1.316,1.630,1.993,2.415,2.899,3.461,4.109,4.855,5.655,6.667,7.797,9.024,10.354,11.812,13.309,14.773,16.181,17.245,18.092,18.906,19.571,20.086,20.390,20.291,20.575,20.847,21.086,21.310
NECE_1,11.717,17.210,21.289,26.677,30.892,35.188,39.399,43.602,47.765,52.134,56.950,62.556,65.518,77.240,90.332,104.551,119.950,136.852,154.189,171.151,187.465,199.795,209.606,219.037,226.737,232.705,236.231,235.077,238.376,241.519,244.293,246.891
NEEP_3,0.520,0.763,0.942,1.178,1.360,1.544,1.723,1.899,2.071,2.249,2.444,2.672,2.777,3.274,3.829,4.431,5.084,5.800,6.535,7.254,7.946,8.468,8.884,9.284,9.610,9.863,10.012,9.963,10.103,10.237,10.354,10.464
