Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PELH_1,0.139,0.171,0.207,0.248,0.295,0.347,0.397,0.472,0.557,0.647,0.810,0.918,1.044,1.186,1.398,1.640,1.927,2.255,2.627,3.050,3.532,4.082,4.707,5.423,6.237,7.130,8.105,9.166,10.319,11.571,12.950,14.937
PEMB_1,0.074,0.091,0.111,0.133,0.158,0.185,0.212,0.252,0.297,0.345,0.432,0.490,0.557,0.633,0.746,0.875,1.028,1.204,1.402,1.628,1.885,2.179,2.512,2.894,3.328,3.805,4.325,4.892,5.507,6.175,6.911,7.972
PENE_1,0.123,0.152,0.184,0.220,0.262,0.307,0.352,0.418,0.493,0.573,0.717,0.813,0.924,1.050,1.238,1.452,1.706,1.997,2.327,2.701,3.128,3.615,4.168,4.802,5.523,6.314,7.177,8.116,9.138,10.246,11.467,13.227
PENN_1,0.207,0.256,0.310,0.372,0.442,0.519,0.595,0.707,0.833,0.968,1.212,1.374,1.562,1.775,2.093,2.454,2.884,3.375,3.932,4.564,5.286,6.109,7.043,8.115,9.333,10.670,12.129,13.717,15.442,17.316,19.380,22.353
PENT_1,0.067,0.083,0.101,0.121,0.143,0.168,0.193,0.229,0.270,0.314,0.393,0.446,0.507,0.576,0.679,0.796,0.935,1.095,1.275,1.480,1.714,1.981,2.284,2.632,3.027,3.461,3.934,4.449,5.009,5.616,6.286,7.250
PENW_1;STAH_1;WABO,0.263,0.324,0.392,0.470,0.559,0.657,0.752,0.894,1.055,1.226,1.534,1.738,1.975,2.246,2.647,3.105,3.649,4.271,4.975,5.775,6.688,7.729,8.911,10.267,11.809,13.500,15.345,17.355,19.539,21.908,24.520,28.282
PERS_P,0.021,0.026,0.031,0.037,0.044,0.052,0.059,0.071,0.083,0.097,0.121,0.137,0.156,0.177,0.209,0.245,0.288,0.337,0.393,0.456,0.528,0.610,0.704,0.811,0.932,1.066,1.212,1.370,1.543,1.730,1.936,2.233
PITS_3,0.020,0.025,0.030,0.036,0.043,0.050,0.057,0.068,0.080,0.093,0.117,0.132,0.151,0.171,0.202,0.237,0.278,0.325,0.379,0.440,0.509,0.589,0.679,0.782,0.900,1.028,1.169,1.322,1.488,1.669,1.868,2.155
POOB,0.044,0.053,0.064,0.077,0.092,0.108,0.123,0.147,0.173,0.201,0.252,0.285,0.324,0.368,0.434,0.509,0.599,0.700,0.816,0.947,1.097,1.268,1.462,1.684,1.937,2.215,2.517,2.847,3.205,3.594,4.022,4.639
POPP_3,0.023,0.028,0.034,0.040,0.048,0.056,0.065,0.077,0.090,0.105,0.132,0.149,0.170,0.193,0.227,0.266,0.313,0.366,0.427,0.495,0.574,0.663,0.764,0.881,1.013,1.158,1.316,1.489,1.676,1.879,2.103,2.426
PORA_P,0.007,0.009,0.011,0.013,0.015,0.018,0.020,0.024,0.029,0.033,0.042,0.047,0.054,0.061,0.072,0.084,0.099,0.116,0.135,0.157,0.181,0.209,0.242,0.278,0.320,0.366,0.416,0.470,0.530,0.594,0.665,0.767
PORD,0.016,0.019,0.023,0.028,0.033,0.039,0.045,0.053,0.063,0.073,0.092,0.104,0.118,0.134,0.158,0.186,0.218,0.255,0.297,0.345,0.400,0.462,0.533,0.614,0.706,0.807,0.918,1.038,1.168,1.310,1.466,1.691
PYLE_1,0.054,0.066,0.081,0.096,0.115,0.135,0.154,0.183,0.216,0.251,0.314,0.356,0.405,0.460,0.543,0.636,0.748,0.875,1.020,1.183,1.371,1.584,1.826,2.104,2.420,2.767,3.145,3.557,4.004,4.490,5.025,5.796
QUOI_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003
RAIN_1,0.265,0.327,0.397,0.475,0.565,0.663,0.760,0.903,1.065,1.238,1.549,1.756,1.996,2.269,2.675,3.137,3.686,4.314,5.025,5.833,6.756,7.808,9.002,10.372,11.929,13.637,15.502,17.531,19.737,22.131,24.769,28.569
RANN_P,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.004,0.004,0.005,0.005,0.006,0.007,0.009,0.010,0.012,0.014,0.016,0.018,0.021,0.024,0.028,0.031,0.035,0.040,0.045,0.050,0.058
RASS_1,0.146,0.180,0.219,0.262,0.311,0.365,0.418,0.497,0.586,0.682,0.853,0.967,1.099,1.249,1.473,1.727,2.030,2.375,2.767,3.212,3.720,4.300,4.957,5.711,6.569,7.510,8.536,9.654,10.868,12.187,13.640,15.732
RATS_1,0.233,0.287,0.348,0.417,0.496,0.582,0.667,0.793,0.935,1.087,1.361,1.542,1.753,1.992,2.349,2.755,3.237,3.788,4.414,5.123,5.933,6.857,7.906,9.109,10.476,11.977,13.614,15.397,17.334,19.436,21.753,25.091
RAYL_1,0.275,0.340,0.412,0.493,0.587,0.688,0.789,0.937,1.105,1.285,1.608,1.823,2.072,2.355,2.776,3.256,3.826,4.478,5.217,6.055,7.013,8.105,9.344,10.766,12.382,14.156,16.091,18.198,20.487,22.973,25.711,29.656
REBR_3,0.070,0.086,0.104,0.125,0.149,0.174,0.200,0.237,0.280,0.325,0.407,0.461,0.525,0.596,0.703,0.824,0.969,1.134,1.321,1.533,1.775,2.052,2.366,2.726,3.135,3.584,4.074,4.607,5.187,5.816,6.509,7.508
REDH,0.019,0.022,0.026,0.031,0.037,0.044,0.050,0.059,0.070,0.081,0.102,0.116,0.131,0.149,0.176,0.206,0.243,0.284,0.331,0.384,0.445,0.514,0.592,0.683,0.785,0.898,1.020,1.154,1.299,1.457,1.630,1.880
REDM_P,0.018,0.022,0.026,0.032,0.038,0.044,0.051,0.060,0.071,0.082,0.103,0.117,0.133,0.151,0.178,0.208,0.245,0.287,0.334,0.388,0.449,0.519,0.598,0.689,0.793,0.906,1.030,1.165,1.312,1.471,1.646,1.899
ROCH_1,0.117,0.145,0.175,0.210,0.250,0.293,0.336,0.399,0.471,0.547,0.685,0.776,0.882,1.003,1.182,1.387,1.629,1.907,2.222,2.579,2.986,3.452,3.979,4.585,5.273,6.028,6.853,7.750,8.725,9.783,10.949,12.629
RUGEB1,0.141,0.174,0.211,0.253,0.300,0.352,0.404,0.480,0.566,0.658,0.824,0.933,1.061,1.206,1.422,1.667,1.959,2.293,2.672,3.101,3.591,4.151,4.785,5.513,6.341,7.250,8.241,9.319,10.492,11.765,13.167,15.187
RYEH_1,0.225,0.278,0.338,0.404,0.481,0.564,0.646,0.768,0.906,1.053,1.318,1.494,1.698,1.930,2.275,2.668,3.136,3.670,4.275,4.962,5.747,6.642,7.658,8.823,10.148,11.602,13.188,14.914,16.790,18.828,21.072,24.305
SACO,0.031,0.038,0.047,0.055,0.066,0.077,0.089,0.105,0.124,0.144,0.180,0.205,0.233,0.264,0.311,0.364,0.428,0.502,0.585,0.678,0.786,0.908,1.047,1.206,1.388,1.586,1.803,2.039,2.296,2.574,2.881,3.323
SALH_1,0.084,0.104,0.126,0.151,0.180,0.211,0.242,0.287,0.339,0.394,0.493,0.559,0.635,0.722,0.851,0.998,1.173,1.373,1.600,1.857,2.150,2.485,2.866,3.302,3.797,4.341,4.934,5.581,6.283,7.045,7.885,9.094
SALT_1,0.061,0.076,0.092,0.110,0.130,0.153,0.175,0.209,0.246,0.286,0.358,0.405,0.461,0.524,0.618,0.724,0.851,0.996,1.160,1.347,1.560,1.803,2.079,2.395,2.754,3.149,3.579,4.048,4.557,5.110,5.719,6.597
SANX,0.015,0.018,0.022,0.027,0.032,0.037,0.043,0.051,0.060,0.069,0.087,0.098,0.112,0.127,0.150,0.176,0.206,0.242,0.281,0.327,0.378,0.437,0.504,0.581,0.668,0.764,0.868,0.982,1.105,1.239,1.387,1.600
SBAR,0.119,0.147,0.178,0.213,0.254,0.297,0.341,0.405,0.478,0.555,0.695,0.788,0.896,1.018,1.200,1.407,1.654,1.935,2.255,2.617,3.031,3.503,4.039,4.654,5.352,6.119,6.955,7.866,8.855,9.930,11.113,12.819
SEAB1,0.181,0.224,0.271,0.325,0.386,0.453,0.519,0.617,0.727,0.845,1.058,1.199,1.363,1.550,1.827,2.142,2.517,2.946,3.432,3.984,4.614,5.333,6.148,7.084,8.147,9.314,10.588,11.974,13.480,15.116,16.917,19.513
SELL_1,0.098,0.121,0.147,0.176,0.209,0.246,0.281,0.335,0.394,0.458,0.574,0.650,0.739,0.840,0.991,1.162,1.365,1.598,1.862,2.161,2.503,2.892,3.335,3.842,4.419,5.052,5.742,6.494,7.311,8.198,9.176,10.583
SFEG_P,0.002,0.003,0.003,0.004,0.004,0.005,0.006,0.007,0.008,0.009,0.012,0.013,0.015,0.017,0.020,0.024,0.028,0.033,0.038,0.045,0.052,0.060,0.069,0.079,0.091,0.104,0.119,0.134,0.151,0.169,0.189,0.218
SFIL_P,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.006,0.007,0.008,0.009,0.011,0.013,0.015,0.018,0.020,0.024,0.027,0.032,0.036,0.042,0.048,0.054,0.061,0.069,0.077,0.087,0.100
SHEC_3,0.019,0.024,0.029,0.034,0.041,0.048,0.055,0.065,0.077,0.089,0.112,0.127,0.144,0.164,0.193,0.227,0.266,0.312,0.363,0.421,0.488,0.564,0.650,0.749,0.862,0.985,1.120,1.267,1.426,1.599,1.790,2.064
SHIN_P,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.004,0.004,0.005,0.005,0.006,0.007,0.008,0.010,0.011,0.013,0.015,0.018,0.020,0.024,0.027,0.031,0.035,0.040,0.045,0.050,0.056,0.065
SHRU,0.025,0.030,0.036,0.043,0.051,0.060,0.068,0.081,0.096,0.112,0.140,0.158,0.180,0.205,0.241,0.283,0.332,0.389,0.453,0.526,0.609,0.704,0.811,0.935,1.075,1.229,1.397,1.580,1.779,1.995,2.233,2.575
SHRW_1,0.067,0.082,0.100,0.120,0.142,0.167,0.191,0.227,0.268,0.311,0.390,0.442,0.502,0.571,0.673,0.789,0.927,1.085,1.264,1.467,1.699,1.963,2.264,2.608,3.000,3.429,3.898,4.408,4.963,5.565,6.229,7.184
SIGH,0.043,0.053,0.064,0.076,0.091,0.107,0.122,0.145,0.171,0.199,0.249,0.282,0.321,0.365,0.430,0.504,0.592,0.693,0.808,0.937,1.086,1.255,1.447,1.667,1.917,2.192,2.491,2.818,3.172,3.557,3.981,4.592
SJOW_1,0.161,0.198,0.240,0.288,0.342,0.401,0.460,0.547,0.645,0.749,0.938,1.063,1.209,1.374,1.620,1.899,2.232,2.612,3.043,3.532,4.091,4.728,5.451,6.281,7.223,8.258,9.387,10.616,11.952,13.402,14.999,17.300
SKLGB1,0.361,0.446,0.541,0.648,0.770,0.904,1.036,1.231,1.452,1.687,2.112,2.394,2.721,3.093,3.646,4.276,5.025,5.881,6.851,7.952,9.210,10.645,12.272,14.140,16.262,18.592,21.133,23.900,26.907,30.172,33.768,38.949
SLOY_P,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.005,0.005,0.007,0.008,0.009,0.010,0.012,0.014,0.016,0.019,0.022,0.025,0.029,0.034,0.039,0.045,0.052,0.060,0.068,0.077,0.086,0.097,0.108,0.125
SMAN_1,0.178,0.220,0.267,0.319,0.380,0.445,0.510,0.607,0.715,0.831,1.041,1.179,1.341,1.524,1.796,2.107,2.476,2.897,3.375,3.918,4.538,5.244,6.046,6.966,8.012,9.160,10.412,11.775,13.257,14.865,16.637,19.189
SPAV,0.012,0.015,0.018,0.021,0.025,0.030,0.034,0.041,0.048,0.056,0.070,0.079,0.090,0.102,0.120,0.141,0.166,0.194,0.226,0.263,0.304,0.351,0.405,0.467,0.537,0.614,0.698,0.789,0.888,0.996,1.115,1.286
SPEN_1,0.152,0.187,0.227,0.272,0.323,0.379,0.435,0.516,0.609,0.708,0.886,1.004,1.142,1.297,1.530,1.794,2.108,2.467,2.874,3.336,3.864,4.465,5.148,5.932,6.822,7.799,8.865,10.026,11.287,12.657,14.165,16.339
SSHI_3,0.050,0.061,0.074,0.089,0.106,0.124,0.142,0.169,0.199,0.231,0.290,0.328,0.373,0.424,0.500,0.586,0.689,0.806,0.940,1.091,1.263,1.460,1.683,1.939,2.230,2.550,2.898,3.278,3.690,4.138,4.631,5.341
STAL_1,0.259,0.320,0.388,0.464,0.552,0.648,0.743,0.883,1.041,1.210,1.514,1.716,1.951,2.217,2.614,3.066,3.602,4.216,4.912,5.701,6.603,7.632,8.799,10.137,11.659,13.329,15.151,17.135,19.291,21.631,24.209,27.924
STAY_1,0.082,0.102,0.123,0.147,0.175,0.206,0.236,0.280,0.330,0.384,0.481,0.545,0.619,0.704,0.830,0.973,1.144,1.339,1.559,1.810,2.096,2.423,2.793,3.218,3.702,4.232,4.810,5.440,6.125,6.868,7.686,8.866
STEN_1,0.090,0.111,0.134,0.161,0.191,0.224,0.257,0.305,0.360,0.418,0.524,0.593,0.675,0.767,0.904,1.060,1.246,1.458,1.698,1.971,2.283,2.639,3.042,3.505,4.031,4.609,5.239,5.924,6.670,7.479,8.370,9.655
STES_1,0.145,0.180,0.218,0.261,0.310,0.364,0.417,0.496,0.584,0.679,0.850,0.964,1.095,1.245,1.468,1.721,2.023,2.367,2.758,3.201,3.708,4.285,4.940,5.692,6.546,7.484,8.507,9.621,10.832,12.146,13.593,15.679
STHA,0.024,0.029,0.036,0.043,0.051,0.060,0.068,0.081,0.096,0.111,0.139,0.158,0.180,0.204,0.241,0.282,0.332,0.388,0.452,0.525,0.608,0.703,0.810,0.934,1.074,1.228,1.396,1.578,1.777,1.993,2.230,2.572
STIR,0.021,0.025,0.030,0.036,0.043,0.051,0.058,0.069,0.082,0.095,0.119,0.134,0.153,0.174,0.205,0.240,0.282,0.330,0.385,0.447,0.517,0.598,0.689,0.794,0.914,1.044,1.187,1.343,1.512,1.695,1.897,2.188
STLE,0.018,0.022,0.027,0.032,0.038,0.044,0.051,0.060,0.071,0.083,0.104,0.117,0.133,0.152,0.179,0.210,0.246,0.288,0.336,0.390,0.451,0.522,0.601,0.693,0.797,0.911,1.036,1.171,1.319,1.478,1.655,1.909
SUND_1,0.339,0.419,0.508,0.608,0.723,0.848,0.972,1.155,1.362,1.583,1.982,2.246,2.554,2.902,3.421,4.013,4.715,5.518,6.429,7.462,8.642,9.989,11.516,13.268,15.260,17.446,19.831,22.427,25.249,28.312,31.686,36.548
SWAN_1,0.362,0.447,0.542,0.649,0.771,0.905,1.037,1.233,1.453,1.689,2.115,2.397,2.725,3.097,3.651,4.281,5.031,5.888,6.860,7.962,9.221,10.658,12.287,14.157,16.282,18.614,21.159,23.929,26.940,30.208,33.809,38.996
TARL_P,0.009,0.010,0.013,0.015,0.018,0.021,0.024,0.029,0.034,0.040,0.050,0.056,0.064,0.073,0.086,0.100,0.118,0.138,0.161,0.187,0.216,0.250,0.288,0.332,0.382,0.437,0.496,0.561,0.632,0.709,0.793,0.915
TAUN1,0.054,0.067,0.081,0.097,0.115,0.135,0.155,0.184,0.217,0.253,0.316,0.358,0.407,0.463,0.546,0.640,0.752,0.880,1.025,1.190,1.379,1.593,1.837,2.116,2.434,2.783,3.163,3.577,4.027,4.516,5.054,5.830
TAYN_P,0.012,0.015,0.018,0.022,0.026,0.031,0.035,0.042,0.049,0.057,0.071,0.081,0.092,0.104,0.123,0.144,0.170,0.199,0.231,0.269,0.311,0.360,0.415,0.478,0.549,0.628,0.714,0.807,0.909,1.019,1.141,1.316
TELR,0.019,0.022,0.027,0.032,0.038,0.045,0.052,0.061,0.072,0.084,0.105,0.119,0.135,0.154,0.181,0.213,0.250,0.293,0.341,0.396,0.458,0.530,0.611,0.704,0.809,0.925,1.052,1.189,1.339,1.501,1.680,1.938
TEMP_3,0.024,0.030,0.036,0.043,0.052,0.061,0.069,0.082,0.097,0.113,0.142,0.160,0.182,0.207,0.244,0.286,0.337,0.394,0.459,0.533,0.617,0.713,0.822,0.947,1.090,1.246,1.416,1.601,1.803,2.021,2.262,2.609
THOM_6,0.138,0.171,0.207,0.248,0.294,0.345,0.396,0.470,0.555,0.645,0.807,0.915,1.040,1.182,1.393,1.634,1.920,2.247,2.618,3.039,3.519,4.067,4.689,5.403,6.214,7.104,8.075,9.132,10.281,11.528,12.903,14.882
THSO_P,0.020,0.024,0.029,0.035,0.042,0.049,0.056,0.067,0.079,0.092,0.115,0.130,0.148,0.168,0.198,0.232,0.273,0.320,0.372,0.432,0.501,0.579,0.667,0.769,0.884,1.011,1.149,1.299,1.463,1.640,1.836,2.117
THUR_6,0.114,0.141,0.170,0.204,0.243,0.285,0.326,0.388,0.457,0.531,0.665,0.754,0.857,0.974,1.148,1.347,1.583,1.852,2.158,2.505,2.901,3.352,3.865,4.453,5.122,5.855,6.656,7.527,8.474,9.502,10.635,12.267
TILBB_1,0.108,0.134,0.162,0.194,0.231,0.271,0.311,0.369,0.435,0.506,0.633,0.718,0.816,0.927,1.093,1.282,1.507,1.763,2.054,2.384,2.761,3.192,3.680,4.239,4.876,5.574,6.336,7.166,8.068,9.046,10.125,11.678
TONG;CAFA;EAST;GLLE;KEOO,0.008,0.010,0.012,0.014,0.017,0.020,0.023,0.028,0.032,0.038,0.047,0.054,0.061,0.069,0.082,0.096,0.112,0.132,0.153,0.178,0.206,0.238,0.275,0.316,0.364,0.416,0.473,0.535,0.602,0.675,0.756,0.871
TOTT_1,0.189,0.234,0.283,0.339,0.404,0.473,0.543,0.645,0.760,0.884,1.106,1.254,1.425,1.620,1.910,2.240,2.632,3.080,3.589,4.165,4.824,5.576,6.428,7.406,8.518,9.738,11.070,12.519,14.094,15.804,17.687,20.401
TRAW_1,0.054,0.067,0.082,0.098,0.116,0.136,0.156,0.186,0.219,0.254,0.318,0.361,0.410,0.466,0.550,0.644,0.757,0.886,1.033,1.199,1.388,1.604,1.850,2.131,2.451,2.802,3.185,3.602,4.055,4.547,5.089,5.870
TUMB_P,0.005,0.006,0.008,0.009,0.011,0.013,0.015,0.018,0.021,0.025,0.031,0.035,0.040,0.045,0.053,0.062,0.073,0.086,0.100,0.116,0.134,0.155,0.178,0.206,0.236,0.270,0.307,0.348,0.391,0.439,0.491,0.566
TYNE_1;TYNE_2,0.119,0.148,0.179,0.215,0.255,0.300,0.343,0.408,0.481,0.559,0.699,0.793,0.902,1.025,1.207,1.417,1.665,1.948,2.270,2.634,3.051,3.526,4.065,4.684,5.387,6.159,7.001,7.917,8.913,9.995,11.186,12.903
UPPB_1;UPPB_3,0.130,0.160,0.195,0.234,0.277,0.326,0.373,0.444,0.523,0.608,0.761,0.862,0.981,1.115,1.314,1.541,1.811,2.119,2.469,2.865,3.319,3.836,4.423,5.096,5.861,6.700,7.616,8.613,9.696,10.873,12.169,14.035
USKM_1;ALST_3,0.164,0.204,0.246,0.295,0.351,0.411,0.472,0.561,0.662,0.768,0.962,1.090,1.239,1.409,1.661,1.948,2.289,2.679,3.121,3.623,4.195,4.850,5.591,6.442,7.408,8.469,9.628,10.888,12.258,13.745,15.383,17.744
WALH_1,0.265,0.327,0.397,0.475,0.565,0.663,0.760,0.903,1.065,1.237,1.549,1.756,1.996,2.268,2.674,3.136,3.685,4.313,5.025,5.832,6.755,7.807,9.001,10.370,11.927,13.635,15.499,17.529,19.734,22.128,24.766,28.566
WALP_1,0.304,0.375,0.455,0.545,0.648,0.760,0.871,1.035,1.220,1.418,1.776,2.012,2.288,2.600,3.065,3.595,4.224,4.943,5.759,6.685,7.742,8.948,10.316,11.886,13.671,15.629,17.765,20.091,22.619,25.363,28.386,32.741
WALP_B,0.065,0.081,0.098,0.117,0.140,0.164,0.188,0.223,0.263,0.306,0.383,0.434,0.493,0.560,0.661,0.775,0.911,1.066,1.241,1.441,1.669,1.929,2.224,2.562,2.947,3.369,3.829,4.331,4.876,5.467,6.119,7.058
WARL_1,0.125,0.154,0.187,0.224,0.267,0.313,0.358,0.426,0.502,0.584,0.731,0.828,0.942,1.070,1.262,1.480,1.739,2.035,2.371,2.752,3.187,3.683,4.247,4.893,5.627,6.433,7.313,8.270,9.310,10.440,11.684,13.477
WASF_1;KIBY_G,0.114,0.140,0.170,0.204,0.242,0.284,0.325,0.387,0.456,0.531,0.663,0.752,0.855,0.972,1.145,1.343,1.578,1.848,2.153,2.498,2.893,3.344,3.856,4.442,5.109,5.840,6.639,7.508,8.453,9.478,10.608,12.235
WATFS_1,0.181,0.224,0.271,0.325,0.386,0.453,0.519,0.617,0.727,0.845,1.058,1.199,1.364,1.550,1.827,2.143,2.518,2.947,3.433,3.985,4.615,5.334,6.149,7.085,8.148,9.316,10.589,11.975,13.482,15.118,16.920,19.516
WBOL_6,0.146,0.180,0.219,0.262,0.311,0.365,0.418,0.497,0.586,0.682,0.853,0.967,1.099,1.249,1.473,1.727,2.030,2.375,2.767,3.212,3.720,4.300,4.957,5.711,6.569,7.510,8.536,9.654,10.868,12.187,13.639,15.732
WBUR_1,0.109,0.134,0.163,0.195,0.232,0.272,0.312,0.371,0.437,0.508,0.637,0.721,0.820,0.932,1.099,1.289,1.514,1.772,2.065,2.396,2.775,3.208,3.698,4.261,4.900,5.602,6.368,7.202,8.108,9.092,10.176,11.737
WFIE,0.020,0.025,0.030,0.036,0.043,0.050,0.057,0.068,0.080,0.093,0.117,0.132,0.150,0.171,0.201,0.236,0.278,0.325,0.378,0.439,0.509,0.588,0.678,0.781,0.898,1.027,1.167,1.320,1.486,1.666,1.865,2.151
WGEO,0.008,0.010,0.012,0.015,0.018,0.021,0.024,0.028,0.033,0.039,0.049,0.055,0.063,0.071,0.084,0.099,0.116,0.136,0.158,0.183,0.212,0.245,0.283,0.326,0.375,0.429,0.487,0.551,0.620,0.696,0.778,0.898
WHAM_1;ISLI_1,0.277,0.343,0.415,0.567,0.674,0.791,0.906,1.077,1.270,1.477,1.848,2.094,2.381,2.706,3.190,3.742,4.397,5.145,5.994,6.958,8.058,9.313,10.737,12.371,14.228,16.266,18.489,20.910,23.541,26.397,29.543,34.077
WHGA_1,0.172,0.212,0.257,0.308,0.366,0.430,0.493,0.586,0.690,0.803,1.005,1.139,1.294,1.471,1.734,2.034,2.390,2.797,3.259,3.782,4.380,5.063,5.837,6.725,7.735,8.842,10.051,11.367,12.797,14.350,16.060,18.524
WHHO,0.033,0.039,0.048,0.057,0.068,0.080,0.091,0.109,0.128,0.149,0.187,0.211,0.240,0.273,0.322,0.378,0.444,0.519,0.605,0.702,0.813,0.940,1.084,1.249,1.436,1.642,1.866,2.111,2.376,2.664,2.982,3.440
WIBA_3,0.006,0.008,0.009,0.011,0.013,0.015,0.017,0.021,0.025,0.028,0.036,0.040,0.046,0.052,0.062,0.072,0.085,0.099,0.116,0.134,0.155,0.180,0.207,0.239,0.275,0.314,0.357,0.403,0.454,0.509,0.570,0.657
WIEN_1,0.075,0.092,0.112,0.134,0.159,0.187,0.214,0.255,0.300,0.349,0.437,0.495,0.563,0.640,0.754,0.884,1.039,1.216,1.417,1.645,1.905,2.202,2.538,2.925,3.364,3.846,4.371,4.944,5.566,6.241,6.985,8.056
WILL_1,0.304,0.376,0.456,0.546,0.649,0.761,0.872,1.037,1.223,1.421,1.779,2.016,2.292,2.605,3.071,3.601,4.232,4.953,5.770,6.698,7.757,8.965,10.336,11.909,13.697,15.659,17.799,20.129,22.662,25.411,28.440,32.804
WIMBS1;WIMBN1,0.322,0.397,0.481,0.577,0.685,0.804,0.922,1.095,1.291,1.501,1.879,2.129,2.420,2.752,3.244,3.803,4.470,5.231,6.095,7.074,8.193,9.469,10.917,12.578,14.466,16.539,18.800,21.260,23.936,26.840,30.039,34.648
WIOW_P,0.012,0.015,0.018,0.021,0.025,0.030,0.034,0.040,0.048,0.055,0.069,0.079,0.089,0.101,0.120,0.140,0.165,0.193,0.225,0.261,0.302,0.349,0.402,0.464,0.533,0.610,0.693,0.784,0.882,0.989,1.107,1.277
WISD_6;WISD_1;ACTL_C,0.163,0.202,0.244,0.293,0.348,0.408,0.469,0.557,0.657,0.763,0.956,1.082,1.230,1.398,1.649,1.933,2.272,2.659,3.097,3.595,4.164,4.813,5.549,6.393,7.353,8.406,9.556,10.807,12.166,13.642,15.268,17.610
WISH;RAVE,0.040,0.048,0.059,0.071,0.084,0.098,0.112,0.134,0.158,0.184,0.230,0.261,0.296,0.337,0.397,0.466,0.547,0.641,0.746,0.866,1.003,1.159,1.337,1.540,1.771,2.025,2.302,2.603,2.930,3.286,3.678,4.242
WMEL_1,0.261,0.323,0.391,0.468,0.557,0.653,0.749,0.890,1.049,1.220,1.527,1.730,1.967,2.236,2.636,3.091,3.632,4.251,4.952,5.748,6.657,7.694,8.871,10.220,11.755,13.438,15.276,17.276,19.449,21.808,24.408,28.153
WOHI_P,0.019,0.023,0.028,0.034,0.040,0.047,0.054,0.065,0.076,0.089,0.111,0.126,0.143,0.162,0.191,0.224,0.264,0.309,0.360,0.418,0.484,0.559,0.644,0.742,0.854,0.976,1.110,1.255,1.413,1.584,1.773,2.045
WTHU31,0.038,0.047,0.056,0.068,0.080,0.094,0.108,0.128,0.151,0.176,0.220,0.250,0.284,0.322,0.380,0.446,0.524,0.613,0.714,0.829,0.960,1.110,1.280,1.474,1.696,1.938,2.203,2.492,2.805,3.146,3.521,4.061
WWEY_1,0.217,0.268,0.325,0.389,0.462,0.542,0.622,0.739,0.871,1.012,1.267,1.436,1.633,1.856,2.188,2.566,3.015,3.529,4.111,4.772,5.526,6.387,7.364,8.484,9.758,11.155,12.680,14.341,16.145,18.104,20.261,23.370
WYLF_1,0.029,0.036,0.043,0.052,0.061,0.072,0.082,0.098,0.116,0.134,0.168,0.191,0.217,0.246,0.290,0.340,0.400,0.468,0.545,0.633,0.733,0.847,0.977,1.125,1.294,1.480,1.682,1.902,2.141,2.401,2.687,3.100
WYMOM_1,0.142,0.176,0.213,0.255,0.303,0.356,0.408,0.485,0.571,0.664,0.832,0.942,1.071,1.218,1.435,1.683,1.978,2.315,2.697,3.130,3.625,4.190,4.831,5.566,6.402,7.319,8.319,9.408,10.592,11.877,13.292,15.332
