Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
EKIL,42.834,42.863,43.153,43.332,43.629,43.982,44.268,44.348,44.564,44.909,45.361,45.960,46.875,47.738,48.678,49.696,50.763,51.944,53.137,54.297,55.408,56.491,57.407,58.313,59.083,59.730,60.202,60.411,60.853,61.263,61.623,61.987
EKIS,35.393,35.371,35.546,35.615,35.746,35.880,35.900,35.663,35.488,35.363,35.259,35.224,35.341,35.507,35.666,35.837,35.989,36.166,36.329,36.481,36.627,36.975,37.309,37.654,37.971,38.270,38.540,38.830,39.089,39.325,39.534,39.753
ELDE,32.981,32.954,33.146,33.242,33.411,33.601,33.694,33.558,33.503,33.517,33.576,33.727,34.066,34.448,34.846,35.275,35.711,36.198,36.678,37.144,37.590,38.158,38.669,39.184,39.638,40.043,40.377,40.641,40.958,41.252,41.513,41.778
ELGI_P,44.654,44.724,45.008,45.174,45.445,45.752,45.985,46.010,46.150,46.390,46.713,47.157,47.855,48.522,49.247,50.030,50.845,51.749,52.658,53.541,54.385,55.243,55.972,56.694,57.307,57.825,58.207,58.391,58.743,59.071,59.351,59.648
ELLA_1,330.424,331.402,333.917,335.680,337.980,340.462,342.140,341.928,342.424,343.568,345.213,347.753,351.534,356.736,362.353,368.434,374.747,381.760,388.805,395.647,402.195,408.981,414.796,420.569,425.523,429.738,432.903,434.618,437.578,440.331,442.726,445.191
ELST_1,431.752,433.199,436.499,438.844,441.631,444.499,446.035,444.696,444.051,444.023,444.393,445.754,448.071,453.299,458.859,464.865,471.006,477.855,484.676,491.284,497.597,504.949,511.407,517.868,523.504,528.416,532.299,535.000,538.656,542.044,545.008,548.063
ENDE_1,486.726,488.792,492.610,495.407,498.905,502.626,505.296,505.529,506.714,508.761,511.515,515.492,520.921,528.536,536.821,545.811,555.151,565.535,575.985,586.138,595.858,605.500,613.645,621.711,628.541,634.280,638.440,640.283,644.118,647.695,650.755,653.967
ERSK,20.325,20.323,20.453,20.527,20.658,20.809,20.920,20.920,20.976,21.093,21.255,21.483,21.857,22.219,22.608,23.030,23.469,23.957,24.446,24.922,25.377,25.850,26.257,26.659,27.008,27.304,27.528,27.654,27.866,28.064,28.236,28.412
EXET1,318.720,319.516,321.856,323.438,325.654,328.109,329.907,330.061,330.982,332.610,334.809,337.922,342.527,347.901,353.734,360.054,366.637,373.946,381.304,388.455,395.302,402.152,407.971,413.734,418.644,422.788,425.832,427.289,430.122,432.765,435.052,437.411
FASN_P,0.685,0.685,0.689,0.690,0.692,0.697,0.697,0.693,0.691,0.688,0.688,0.686,0.687,0.691,0.692,0.694,0.696,0.698,0.701,0.704,0.705,0.709,0.714,0.719,0.723,0.727,0.730,0.735,0.739,0.742,0.744,0.747
FAUG_P,4.318,4.330,4.355,4.366,4.383,4.401,4.410,4.397,4.390,4.388,4.385,4.390,4.404,4.421,4.437,4.457,4.474,4.493,4.512,4.528,4.546,4.575,4.599,4.628,4.648,4.670,4.686,4.701,4.714,4.728,4.738,4.752
FAWL_1,308.533,308.787,310.557,311.448,312.987,314.672,315.644,314.920,314.839,315.305,316.155,317.697,320.689,323.733,326.969,330.473,334.009,337.974,341.906,345.704,349.328,353.686,357.511,361.350,364.682,367.590,369.883,371.500,373.630,375.603,377.300,379.103
FECK_6,329.432,329.586,331.845,333.214,335.563,338.341,340.627,341.370,343.186,346.015,349.683,354.521,361.826,368.696,376.183,384.293,392.804,402.230,411.749,421.013,429.890,438.424,445.623,452.726,458.761,463.812,467.462,468.987,472.398,475.582,478.354,481.175
FERRA2,91.094,91.153,91.813,92.237,92.848,93.537,93.974,93.796,93.854,94.136,94.577,95.309,96.536,98.080,99.730,101.512,103.365,105.417,107.478,109.478,111.393,113.471,115.280,117.082,118.651,120.006,121.059,121.730,122.733,123.664,124.488,125.318
FERRB1;FERRB_M,290.544,290.989,292.999,294.270,296.026,297.924,298.998,298.180,297.962,298.286,298.982,300.427,303.054,306.793,310.771,315.067,319.472,324.381,329.272,334.013,338.544,343.783,348.385,352.988,357.009,360.510,363.280,365.202,367.820,370.244,372.376,374.559
FETT_P;KINT_P,65.517,65.712,66.170,66.481,66.931,67.431,67.830,67.954,68.238,68.670,69.228,69.968,71.040,72.152,73.367,74.687,76.061,77.589,79.129,80.625,82.062,83.443,84.604,85.746,86.712,87.516,88.086,88.305,88.831,89.321,89.741,90.182
FIDD_P,17.779,17.833,17.946,18.015,18.123,18.242,18.337,18.364,18.432,18.537,18.669,18.844,19.105,19.350,19.617,19.908,20.209,20.546,20.881,21.210,21.523,21.828,22.083,22.334,22.545,22.719,22.842,22.885,22.996,23.099,23.184,23.277
FIDF_1,336.731,337.914,340.284,341.873,343.930,346.073,347.410,346.967,347.092,347.704,348.678,350.363,352.962,356.821,360.980,365.487,370.096,375.244,380.389,385.370,390.130,395.325,399.789,404.244,408.052,411.316,413.778,415.207,417.474,419.579,421.370,423.289
FINN,25.861,25.975,26.136,26.234,26.381,26.536,26.661,26.708,26.801,26.931,27.095,27.306,27.603,27.879,28.184,28.516,28.856,29.238,29.620,29.993,30.349,30.687,30.961,31.233,31.455,31.636,31.755,31.776,31.878,31.971,32.045,32.131
FLEE_1;BRLE_1,1335.623,1336.284,1345.135,1350.324,1359.253,1369.697,1377.892,1379.562,1385.258,1394.712,1407.217,1424.122,1450.276,1475.129,1502.120,1531.368,1561.923,1595.807,1629.966,1663.176,1694.991,1726.410,1753.069,1779.437,1801.912,1820.841,1834.712,1841.164,1854.126,1866.213,1876.726,1887.476
FOUR_1,33.508,33.643,33.861,34.001,34.188,34.383,34.509,34.495,34.533,34.611,34.719,34.888,35.138,35.451,35.794,36.164,36.541,36.963,37.385,37.793,38.182,38.597,38.948,39.297,39.589,39.835,40.014,40.098,40.257,40.402,40.522,40.660
FRAS_P,17.866,17.906,18.055,18.166,18.342,18.556,18.773,18.946,19.198,19.529,19.929,20.416,21.075,21.674,22.334,23.052,23.815,24.657,25.514,26.347,27.150,27.835,28.395,28.942,29.394,29.762,30.004,30.031,30.253,30.463,30.643,30.826
FROD_1,329.258,329.532,331.729,333.039,335.219,337.741,339.680,339.995,341.253,343.385,346.227,350.110,356.114,361.977,368.340,375.235,382.427,390.407,398.445,406.259,413.743,421.190,427.517,433.777,439.114,443.617,446.924,448.494,451.582,454.460,456.958,459.525
FWIL_P,27.064,27.143,27.299,27.384,27.516,27.651,27.735,27.703,27.715,27.761,27.835,27.953,28.161,28.370,28.594,28.840,29.082,29.357,29.628,29.887,30.138,30.430,30.680,30.933,31.147,31.329,31.469,31.552,31.673,31.786,31.878,31.986
GALA,33.394,33.589,33.858,34.065,34.317,34.579,34.787,34.857,34.990,35.177,35.412,35.728,36.130,36.674,37.268,37.914,38.589,39.337,40.093,40.828,41.531,42.195,42.745,43.288,43.741,44.114,44.372,44.450,44.685,44.904,45.087,45.286
GIFF,54.044,53.956,54.301,54.484,54.827,55.235,55.516,55.443,55.545,55.815,56.209,56.802,57.828,58.837,59.916,61.084,62.297,63.645,64.994,66.305,67.563,68.916,70.096,71.269,72.292,73.173,73.860,74.295,74.951,75.559,76.103,76.642
GLLU,16.938,16.987,17.092,17.155,17.252,17.357,17.437,17.451,17.500,17.578,17.683,17.825,18.041,18.246,18.469,18.713,18.962,19.243,19.523,19.792,20.053,20.315,20.535,20.751,20.934,21.087,21.195,21.239,21.338,21.429,21.504,21.587
GLNI,20.278,20.279,20.394,20.449,20.545,20.651,20.702,20.630,20.600,20.606,20.638,20.716,20.897,21.088,21.290,21.506,21.724,21.966,22.208,22.439,22.658,22.949,23.209,23.472,23.703,23.907,24.077,24.211,24.371,24.518,24.644,24.778
GLRO,31.507,31.520,31.737,31.871,32.099,32.370,32.592,32.664,32.840,33.116,33.478,33.953,34.675,35.357,36.099,36.903,37.745,38.680,39.621,40.540,41.419,42.269,42.989,43.698,44.300,44.808,45.177,45.337,45.684,46.006,46.290,46.574
GORG,27.709,27.730,27.905,28.005,28.172,28.367,28.509,28.507,28.580,28.723,28.919,29.194,29.645,30.080,30.549,31.058,31.584,32.170,32.757,33.329,33.874,34.443,34.931,35.414,35.829,36.183,36.446,36.591,36.839,37.069,37.270,37.476
GOVA,32.770,32.852,33.045,33.153,33.323,33.507,33.627,33.606,33.643,33.733,33.864,34.061,34.390,34.713,35.062,35.441,35.824,36.255,36.683,37.098,37.494,37.933,38.305,38.678,38.995,39.266,39.467,39.581,39.763,39.931,40.075,40.230
GREN_1,785.233,786.639,791.977,795.306,800.244,805.699,809.436,808.942,810.268,813.240,817.477,823.826,833.911,845.350,857.690,871.055,884.879,900.257,915.683,930.656,944.980,960.031,972.949,985.789,996.803,1006.198,1013.270,1017.195,1023.792,1029.924,1035.235,1040.745
GRIW_1,248.077,248.332,249.902,250.796,252.155,253.630,254.442,253.725,253.518,253.762,254.312,255.462,257.696,260.479,263.426,266.611,269.851,273.469,277.065,280.545,283.866,287.841,291.348,294.861,297.931,300.618,302.758,304.296,306.309,308.171,309.797,311.484
GRMO,59.053,59.078,59.375,59.497,59.716,59.937,59.979,59.637,59.386,59.201,59.048,58.994,59.154,59.385,59.607,59.846,60.052,60.298,60.516,60.722,60.917,61.411,61.883,62.371,62.818,63.235,63.611,64.014,64.370,64.693,64.975,65.277
GRUB_P,2.428,2.435,2.451,2.461,2.476,2.495,2.509,2.514,2.526,2.541,2.563,2.590,2.632,2.668,2.708,2.752,2.798,2.850,2.901,2.952,3.001,3.045,3.083,3.121,3.153,3.178,3.196,3.203,3.218,3.234,3.246,3.259
HACK_1;HACK_6,313.929,314.830,316.799,317.974,319.565,321.168,321.956,320.998,320.486,320.321,320.378,320.974,322.317,324.626,327.064,329.705,332.310,335.254,338.145,340.928,343.572,347.061,350.145,353.262,355.967,358.352,360.259,361.716,363.468,365.083,366.450,367.951
HAGR,32.601,32.601,32.802,32.909,33.101,33.318,33.465,33.424,33.472,33.599,33.787,34.068,34.561,35.044,35.563,36.123,36.703,37.345,37.989,38.616,39.214,39.868,40.433,40.997,41.486,41.908,42.232,42.434,42.744,43.027,43.276,43.533
HAMHC1,408.134,408.203,410.656,411.937,414.198,416.764,418.415,417.760,418.119,419.390,421.329,424.381,429.796,435.160,440.902,447.113,453.495,460.606,467.710,474.597,481.182,488.515,494.892,501.261,506.773,511.537,515.228,517.595,521.059,524.275,527.075,529.969
HARK_1;HUTT_1;RRIG,629.330,630.944,634.766,636.949,640.288,643.832,646.133,645.539,646.095,647.593,649.818,653.280,659.019,665.123,671.709,678.867,686.114,694.241,702.348,710.178,717.653,725.923,733.000,740.072,746.075,751.207,755.038,757.207,760.670,763.889,766.562,769.536
HARM_6,88.734,88.724,89.317,89.660,90.214,90.849,91.258,91.095,91.172,91.474,91.938,92.684,93.972,95.398,96.925,98.573,100.281,102.177,104.077,105.923,107.686,109.618,111.301,112.978,114.436,115.697,116.677,117.309,118.240,119.105,119.870,120.641
HAWI,21.619,21.648,21.784,21.866,21.996,22.146,22.258,22.266,22.330,22.445,22.602,22.817,23.160,23.488,23.845,24.230,24.631,25.076,25.524,25.958,26.373,26.798,27.161,27.519,27.825,28.086,28.278,28.373,28.553,28.718,28.861,29.010
HAWP_6,105.956,105.869,106.647,107.135,107.900,108.799,109.411,109.281,109.490,110.033,110.819,112.016,113.986,116.211,118.595,121.170,123.866,126.849,129.845,132.763,135.557,138.493,141.042,143.571,145.775,147.667,149.130,150.017,151.416,152.716,153.877,155.026
HELE,19.475,19.467,19.585,19.650,19.763,19.895,19.982,19.952,19.976,20.050,20.162,20.331,20.634,20.931,21.251,21.596,21.950,22.347,22.743,23.127,23.496,23.902,24.254,24.606,24.912,25.177,25.383,25.515,25.710,25.891,26.052,26.213
HEYS_1;HEYS1;ORMO,112.290,112.618,113.527,114.189,115.103,116.141,116.988,117.306,117.950,118.897,120.110,121.709,123.931,126.421,129.139,132.085,135.187,138.618,142.090,145.471,148.709,151.746,154.291,156.796,158.912,160.670,161.918,162.371,163.532,164.617,165.560,166.521
HUER,3.888,3.887,3.925,3.955,4.003,4.069,4.135,4.192,4.274,4.380,4.512,4.669,4.885,5.079,5.293,5.529,5.779,6.052,6.332,6.606,6.868,7.091,7.274,7.452,7.601,7.721,7.803,7.815,7.892,7.962,8.025,8.085
HURS_1,304.562,305.266,307.342,308.663,310.357,312.086,312.871,311.613,310.830,310.454,310.315,310.810,312.100,314.948,317.932,321.152,324.383,328.004,331.575,335.021,338.307,342.609,346.461,350.343,353.765,356.800,359.283,361.268,363.610,365.772,367.662,369.630
IMPK_1,9.994,10.040,10.112,10.163,10.215,10.260,10.267,10.201,10.139,10.080,10.020,9.970,9.913,9.953,9.989,10.027,10.062,10.102,10.138,10.173,10.205,10.286,10.363,10.444,10.518,10.588,10.649,10.714,10.773,10.825,10.872,10.922
INDQ1,421.419,421.586,424.352,425.957,428.621,431.683,433.853,433.681,434.666,436.726,439.614,443.805,450.625,457.573,465.061,473.164,481.585,490.935,500.324,509.444,518.178,527.280,535.109,542.883,549.575,555.284,559.604,562.025,566.084,569.861,573.166,576.536
INKE,44.594,44.557,44.877,45.075,45.423,45.848,46.204,46.322,46.612,47.071,47.672,48.462,49.669,50.808,52.043,53.383,54.793,56.353,57.929,59.463,60.935,62.355,63.557,64.744,65.760,66.612,67.238,67.520,68.114,68.667,69.155,69.643
INNE_P,62.699,62.771,63.231,63.535,63.967,64.455,64.790,64.729,64.837,65.104,65.489,66.076,67.016,68.138,69.341,70.644,72.001,73.503,75.012,76.477,77.882,79.366,80.647,81.919,83.021,83.966,84.688,85.118,85.804,86.441,87.006,87.572
IROA1,642.455,644.342,649.408,653.040,657.950,663.413,667.605,668.511,671.064,675.167,680.555,687.952,698.429,710.926,724.533,739.283,754.724,771.839,789.113,805.915,822.013,837.616,850.794,863.809,874.862,884.128,890.837,893.710,899.967,905.807,910.878,916.063
IRONB1,210.588,210.787,212.181,213.011,214.319,215.794,216.803,216.631,216.989,217.833,219.046,220.866,223.846,227.049,230.498,234.230,238.094,242.393,246.701,250.885,254.888,259.130,262.785,266.419,269.548,272.227,274.264,275.440,277.349,279.124,280.673,282.263
IVER_1;IVER_6,573.382,573.764,577.496,579.658,583.326,587.556,590.737,591.031,592.935,596.324,600.893,607.229,617.225,626.916,637.417,648.792,660.633,673.781,687.009,699.864,712.170,724.612,735.218,745.725,754.707,762.308,767.940,770.763,776.022,780.921,785.173,789.546
JOHN,39.545,39.559,39.800,39.935,40.166,40.428,40.608,40.567,40.630,40.789,41.021,41.366,41.957,42.538,43.160,43.836,44.533,45.307,46.082,46.835,47.556,48.337,49.013,49.684,50.267,50.768,51.151,51.386,51.748,52.082,52.377,52.677
JORD_3,45.690,45.834,46.279,46.639,47.075,47.564,47.932,47.992,48.183,48.515,48.953,49.578,50.430,51.644,52.960,54.385,55.887,57.547,59.223,60.857,62.427,63.943,65.235,66.510,67.602,68.526,69.207,69.529,70.177,70.781,71.318,71.848
KAIM,84.038,84.057,84.593,84.899,85.423,86.032,86.477,86.465,86.697,87.152,87.779,88.674,90.132,91.545,93.067,94.716,96.429,98.331,100.240,102.096,103.875,105.720,107.310,108.883,110.238,111.394,112.266,112.752,113.573,114.335,115.004,115.685
KEAD_1,290.634,291.422,293.520,294.931,296.802,298.806,300.081,299.680,299.857,300.556,301.641,303.453,306.299,310.275,314.551,319.180,323.952,329.264,334.583,339.743,344.678,349.998,354.588,359.161,363.098,366.475,369.049,370.576,372.979,375.212,377.148,379.160
KEAR_1;KEAR_3,647.848,647.627,651.403,653.261,656.649,660.480,662.688,660.920,660.718,661.920,664.096,668.002,675.638,683.391,691.616,700.494,709.558,719.670,729.727,739.467,748.770,759.807,769.540,779.293,787.826,795.290,801.239,805.511,811.126,816.329,820.890,825.581
KEMS_1,288.379,288.680,290.519,291.577,293.176,294.913,295.883,295.061,294.841,295.152,295.825,297.208,299.858,303.168,306.683,310.478,314.345,318.664,322.957,327.112,331.081,335.796,339.947,344.111,347.744,350.922,353.447,355.252,357.628,359.830,361.754,363.744
KIBY_1,246.157,246.304,247.723,248.436,249.682,251.052,251.848,251.262,251.207,251.609,252.335,253.632,256.141,258.691,261.400,264.331,267.298,270.623,273.920,277.110,280.154,283.790,286.982,290.184,292.967,295.396,297.314,298.664,300.452,302.108,303.538,305.047
KIER,57.171,57.091,57.381,57.493,57.712,57.953,57.997,57.608,57.330,57.148,57.011,57.000,57.274,57.628,57.973,58.342,58.693,59.089,59.466,59.825,60.164,60.838,61.479,62.135,62.738,63.295,63.794,64.308,64.789,65.230,65.622,66.027
KIIN_P,3.456,3.470,3.490,3.501,3.519,3.538,3.552,3.551,3.557,3.567,3.582,3.601,3.631,3.659,3.691,3.725,3.759,3.797,3.835,3.873,3.907,3.945,3.976,4.005,4.032,4.052,4.068,4.074,4.086,4.100,4.107,4.118
KILB,26.376,26.351,26.482,26.531,26.628,26.728,26.743,26.560,26.423,26.325,26.247,26.219,26.312,26.443,26.565,26.699,26.819,26.958,27.084,27.204,27.320,27.590,27.848,28.117,28.366,28.596,28.808,29.033,29.235,29.420,29.584,29.755
KILS,39.624,39.677,39.893,39.997,40.171,40.352,40.435,40.294,40.221,40.203,40.220,40.307,40.543,40.803,41.072,41.366,41.649,41.972,42.284,42.585,42.871,43.289,43.665,44.047,44.382,44.682,44.929,45.139,45.368,45.578,45.759,45.954
KILT,62.751,63.130,63.641,64.040,64.495,64.963,65.299,65.354,65.503,65.738,66.045,66.484,67.022,67.915,68.888,69.949,71.045,72.267,73.497,74.688,75.833,76.951,77.888,78.814,79.590,80.239,80.696,80.870,81.287,81.675,82.001,82.354
KILW,51.015,51.028,51.358,51.552,51.880,52.264,52.554,52.571,52.742,53.056,53.480,54.071,55.017,55.925,56.909,57.974,59.084,60.315,61.551,62.755,63.907,65.084,66.091,67.089,67.944,68.671,69.216,69.504,70.016,70.492,70.911,71.335
KINL_P,2.900,2.910,2.927,2.936,2.949,2.964,2.975,2.973,2.976,2.981,2.991,3.003,3.026,3.046,3.067,3.090,3.116,3.145,3.171,3.196,3.223,3.249,3.272,3.297,3.316,3.332,3.345,3.349,3.358,3.369,3.376,3.386
KINO_1,269.498,269.886,271.936,273.325,275.359,277.684,279.462,279.752,280.833,282.668,285.110,288.489,293.514,299.088,305.137,311.686,318.551,326.157,333.825,341.288,348.438,355.475,361.458,367.371,372.429,376.692,379.832,381.323,384.277,387.033,389.451,391.889
KIRKB1,223.106,224.052,225.805,227.089,228.679,230.362,231.539,231.562,232.010,232.837,233.973,235.663,237.978,241.377,245.069,249.072,253.226,257.845,262.492,267.004,271.324,275.664,279.345,282.994,286.090,288.703,290.610,291.507,293.271,294.913,296.324,297.800
KITW_1,356.833,356.121,358.192,359.141,361.015,363.207,364.364,362.948,362.511,362.988,364.063,366.246,370.887,375.685,380.725,386.153,391.715,397.907,404.053,410.012,415.706,422.691,428.931,435.190,440.736,445.629,449.631,452.724,456.555,460.100,463.266,466.438
KNAR,156.608,156.955,158.084,158.828,159.919,161.142,162.073,162.235,162.800,163.734,164.972,166.676,169.189,171.932,174.913,178.145,181.518,185.261,189.031,192.697,196.208,199.666,202.592,205.485,207.944,210.010,211.512,212.186,213.582,214.885,216.009,217.174
LACK_6,261.014,260.864,262.435,263.233,264.624,266.195,267.042,266.146,265.882,266.194,266.888,268.304,271.212,274.420,277.802,281.453,285.179,289.333,293.456,297.454,301.271,305.906,310.025,314.155,317.794,320.991,323.576,325.519,327.978,330.252,332.264,334.307
LAIR_P,1.385,1.390,1.398,1.402,1.409,1.415,1.421,1.418,1.421,1.424,1.427,1.434,1.444,1.455,1.467,1.478,1.491,1.504,1.518,1.530,1.542,1.556,1.569,1.580,1.588,1.598,1.604,1.606,1.613,1.618,1.621,1.625
LALE1SG003,259.462,259.817,261.465,262.420,263.839,265.364,266.205,265.474,265.256,265.486,266.017,267.157,269.353,272.163,275.146,278.368,281.641,285.300,288.933,292.448,295.804,299.825,303.365,306.915,310.012,312.719,314.871,316.411,318.429,320.296,321.921,323.616
LAND1,254.407,254.393,256.047,256.988,258.503,260.220,261.260,260.640,260.669,261.298,262.348,264.157,267.431,271.147,275.101,279.373,283.780,288.679,293.572,298.319,302.861,307.993,312.490,316.982,320.907,324.315,327.002,328.827,331.377,333.743,335.835,337.951
LEGA_1,335.771,336.332,338.482,339.743,341.717,343.897,345.387,345.178,345.722,346.937,348.667,351.240,355.420,359.830,364.590,369.748,375.058,380.977,386.907,392.655,398.152,403.991,408.998,413.981,418.244,421.881,424.613,426.131,428.662,431.014,433.032,435.159
LEVE,36.256,36.271,36.492,36.612,36.818,37.051,37.208,37.160,37.205,37.335,37.524,37.818,38.323,38.823,39.357,39.937,40.533,41.196,41.860,42.504,43.119,43.797,44.384,44.968,45.476,45.912,46.248,46.459,46.775,47.069,47.324,47.588
LING,52.175,52.317,52.647,52.849,53.164,53.514,53.788,53.857,54.048,54.342,54.727,55.237,56.003,56.726,57.514,58.373,59.260,60.251,61.244,62.209,63.136,64.045,64.805,65.556,66.190,66.715,67.089,67.233,67.570,67.886,68.151,68.438
LINM,52.851,52.894,53.238,53.443,53.784,54.184,54.490,54.537,54.737,55.080,55.536,56.159,57.134,58.065,59.073,60.168,61.308,62.572,63.845,65.083,66.268,67.458,68.470,69.470,70.325,71.048,71.581,71.842,72.341,72.806,73.209,73.624
LISD_1,353.778,354.429,356.966,358.623,361.046,363.758,365.732,365.816,366.800,368.620,371.099,374.634,380.011,386.060,392.613,399.710,407.101,415.305,423.561,431.582,439.265,447.032,453.655,460.218,465.831,470.585,474.109,475.887,479.182,482.252,484.922,487.661
LITT_C,145.514,146.076,147.012,147.596,148.343,149.076,149.448,149.070,148.869,148.792,148.800,149.022,149.476,150.440,151.466,152.578,153.667,154.903,156.116,157.281,158.387,159.828,161.088,162.363,163.456,164.414,165.164,165.707,166.380,167.003,167.516,168.102
LITT_J,9.561,9.811,10.207,10.662,11.200,11.863,12.626,13.484,14.520,15.756,17.203,18.882,20.853,23.000,25.394,27.992,30.799,33.881,37.038,40.127,43.096,45.393,47.232,49.006,50.459,51.597,52.289,52.143,52.790,53.405,53.947,54.461
LODR_6,363.504,365.384,367.884,277.201,278.654,280.019,280.651,279.845,279.266,278.826,278.461,278.429,278.451,279.994,281.627,283.406,285.115,287.067,288.972,290.792,292.519,294.900,296.990,299.111,300.926,302.526,303.785,304.733,305.855,306.888,307.722,308.708
LOUD_H,51.225,51.181,51.503,51.671,51.978,52.340,52.586,52.519,52.602,52.826,53.155,53.648,54.504,55.345,56.246,57.220,58.229,59.349,60.474,61.563,62.608,63.735,64.714,65.688,66.536,67.264,67.828,68.178,68.711,69.208,69.646,70.088
LOVE_1,608.151,608.560,612.506,614.780,618.668,623.163,626.574,626.981,629.103,632.806,637.777,644.620,655.375,665.691,676.875,688.994,701.613,715.622,729.721,743.422,756.542,769.742,780.975,792.105,801.604,809.634,815.562,818.476,824.004,829.157,833.625,838.224
LUNA_P,28.763,28.824,29.009,29.121,29.299,29.501,29.659,29.696,29.805,29.979,30.204,30.510,30.970,31.405,31.880,32.396,32.931,33.527,34.124,34.706,35.263,35.813,36.274,36.731,37.118,37.442,37.675,37.769,37.983,38.182,38.352,38.528
LYND_P,24.298,24.293,24.414,24.463,24.551,24.644,24.661,24.507,24.394,24.313,24.245,24.221,24.295,24.402,24.503,24.611,24.707,24.820,24.922,25.017,25.107,25.331,25.546,25.767,25.968,26.158,26.332,26.515,26.678,26.827,26.959,27.097
MACC_3,121.371,121.606,122.339,122.747,123.415,124.148,124.660,124.625,124.848,125.292,125.912,126.805,128.253,129.657,131.177,132.825,134.514,136.401,138.288,140.117,141.864,143.716,145.291,146.861,148.193,149.322,150.159,150.594,151.356,152.064,152.659,153.308
MACD_P,20.247,20.301,20.443,20.536,20.684,20.855,21.006,21.091,21.236,21.437,21.685,21.998,22.440,22.847,23.295,23.782,24.292,24.860,25.432,25.992,26.526,27.012,27.412,27.806,28.136,28.406,28.589,28.633,28.801,28.957,29.088,29.227
MAGA_6,42.449,42.410,42.677,42.816,43.073,43.376,43.581,43.527,43.600,43.790,44.065,44.483,45.203,45.908,46.665,47.482,48.332,49.272,50.217,51.134,52.012,52.957,53.779,54.594,55.304,55.914,56.386,56.680,57.126,57.541,57.909,58.279
MANN_1,639.612,640.237,644.455,646.946,651.166,656.052,659.914,660.826,663.575,668.024,673.868,681.708,693.702,705.064,717.428,730.832,744.819,760.343,775.992,791.205,805.774,820.070,832.156,844.106,854.252,862.771,868.955,871.684,877.430,882.791,887.420,892.202
MAYB,18.050,18.124,18.238,18.308,18.415,18.531,18.624,18.661,18.734,18.836,18.966,19.132,19.367,19.584,19.824,20.086,20.356,20.655,20.958,21.252,21.533,21.799,22.017,22.233,22.409,22.554,22.651,22.671,22.754,22.832,22.893,22.966
MELK_1,427.352,427.646,430.496,432.185,435.066,438.427,441.092,441.726,443.642,446.753,450.842,456.331,464.743,472.731,481.418,490.833,500.673,511.585,522.589,533.290,543.541,553.588,562.095,570.503,577.657,583.668,588.047,590.009,594.094,597.902,601.210,604.599
MILC_P,47.451,47.481,47.791,47.975,48.284,48.646,48.927,48.968,49.147,49.460,49.877,50.446,51.342,52.196,53.122,54.125,55.172,56.334,57.500,58.636,59.725,60.818,61.749,62.669,63.458,64.122,64.616,64.858,65.321,65.750,66.124,66.507
MILH_1,160.577,161.746,163.601,165.279,167.181,169.286,171.125,172.222,173.797,175.869,178.403,181.618,185.436,190.769,196.638,203.006,209.770,217.234,224.822,232.221,239.322,245.541,250.679,255.706,259.914,263.352,265.687,266.180,268.363,270.411,272.199,273.980
MITY_1,293.790,293.875,296.015,297.375,299.710,302.524,304.987,306.155,308.416,311.728,315.938,321.345,329.269,336.646,344.708,353.446,362.664,372.857,383.176,393.227,402.867,411.822,419.329,426.711,432.958,438.146,441.827,443.138,446.585,449.810,452.627,455.461
MYBS_P,10.054,10.118,10.195,10.258,10.333,10.410,10.466,10.475,10.502,10.543,10.597,10.674,10.773,10.927,11.096,11.276,11.465,11.675,11.887,12.091,12.289,12.482,12.643,12.803,12.939,13.051,13.131,13.164,13.237,13.304,13.362,13.425
NAIR_P,29.565,29.634,29.824,29.939,30.123,30.328,30.489,30.531,30.646,30.824,31.056,31.364,31.829,32.268,32.745,33.266,33.805,34.406,35.011,35.595,36.157,36.708,37.171,37.629,38.014,38.336,38.565,38.657,38.865,39.061,39.225,39.402
NEAR,73.346,73.534,74.101,74.508,75.043,75.633,76.046,76.019,76.172,76.495,76.945,77.622,78.636,79.962,81.387,82.933,84.545,86.330,88.126,89.869,91.542,93.265,94.743,96.209,97.471,98.545,99.353,99.798,100.562,101.272,101.897,102.530
NECE_1,294.435,300.114,305.622,311.595,316.857,322.198,326.637,329.308,332.345,335.889,340.022,345.381,349.019,361.736,375.784,391.027,407.301,425.237,443.508,461.342,478.466,492.931,504.779,516.319,525.933,533.692,538.823,539.388,544.180,548.692,552.638,556.526
NEEP_3,79.049,79.319,79.895,80.290,80.762,81.239,81.477,81.208,81.052,80.990,80.987,81.144,81.450,82.242,83.079,83.983,84.897,85.921,86.934,87.914,88.850,89.998,91.012,92.032,92.920,93.702,94.325,94.784,95.368,95.909,96.377,96.871
NETS,10.282,10.326,10.398,10.445,10.516,10.596,10.667,10.714,10.787,10.883,10.998,11.139,11.333,11.507,11.702,11.913,12.135,12.380,12.630,12.871,13.104,13.308,13.473,13.636,13.768,13.874,13.941,13.945,14.005,14.062,14.110,14.160
NEWX_6,416.283,417.892,420.435,421.958,423.965,425.917,426.894,425.858,425.300,425.065,425.045,425.576,426.762,429.052,431.483,434.130,436.668,439.570,442.404,445.109,447.672,451.190,454.264,457.384,460.042,462.381,464.205,465.551,467.159,468.642,469.826,471.251
