Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
EKIS,9.604,9.591,9.553,9.499,9.438,9.372,9.297,9.217,9.136,9.058,8.973,8.900,8.860,8.822,8.788,8.751,8.707,8.671,8.639,8.602,8.560,8.529,8.515,8.504,8.492,8.477,8.461,8.440,8.417,8.389,8.352,8.320
ELDE,8.594,8.582,8.548,8.500,8.445,8.386,8.319,8.248,8.175,8.105,8.029,7.964,7.928,7.894,7.863,7.830,7.791,7.759,7.730,7.697,7.660,7.632,7.619,7.609,7.598,7.585,7.571,7.552,7.531,7.506,7.474,7.445
ELGI_P,14.761,14.740,14.683,14.599,14.505,14.404,14.289,14.166,14.041,13.922,13.791,13.679,13.617,13.558,13.506,13.449,13.381,13.327,13.277,13.221,13.156,13.108,13.086,13.069,13.051,13.028,13.003,12.971,12.936,12.892,12.837,12.787
ELLA_1,100.650,100.508,100.119,99.549,98.907,98.220,97.435,96.596,95.745,94.931,94.041,93.272,92.853,92.449,92.096,91.705,91.245,90.873,90.532,90.149,89.709,89.384,89.231,89.117,88.991,88.833,88.668,88.448,88.207,87.912,87.533,87.193
ELST_1,125.098,124.922,124.438,123.730,122.932,122.077,121.102,120.059,119.001,117.990,116.884,115.928,115.407,114.905,114.466,113.980,113.408,112.947,112.523,112.047,111.499,111.096,110.906,110.764,110.607,110.411,110.206,109.933,109.633,109.266,108.795,108.373
ENDE_1,161.611,161.383,160.758,159.844,158.812,157.708,156.449,155.101,153.734,152.427,150.999,149.764,149.091,148.442,147.875,147.247,146.509,145.912,145.365,144.750,144.043,143.522,143.276,143.092,142.890,142.637,142.372,142.019,141.632,141.158,140.549,140.004
ERSK,5.801,5.792,5.770,5.737,5.700,5.661,5.615,5.567,5.518,5.471,5.420,5.375,5.351,5.328,5.308,5.285,5.259,5.237,5.218,5.195,5.170,5.151,5.143,5.136,5.129,5.120,5.110,5.097,5.084,5.066,5.045,5.025
EXET1,100.516,100.374,99.986,99.417,98.775,98.089,97.306,96.468,95.617,94.804,93.916,93.148,92.729,92.326,91.973,91.583,91.123,90.752,90.412,90.029,89.589,89.266,89.112,88.998,88.873,88.715,88.550,88.331,88.090,87.795,87.416,87.077
FASN_P,0.221,0.220,0.220,0.218,0.217,0.215,0.214,0.212,0.210,0.208,0.206,0.204,0.204,0.203,0.202,0.201,0.200,0.199,0.198,0.198,0.197,0.196,0.196,0.195,0.195,0.195,0.194,0.194,0.193,0.193,0.192,0.191
FAUG_P,1.591,1.589,1.583,1.574,1.564,1.553,1.540,1.527,1.514,1.501,1.487,1.475,1.468,1.461,1.456,1.450,1.442,1.437,1.431,1.425,1.418,1.413,1.411,1.409,1.407,1.404,1.402,1.398,1.394,1.390,1.384,1.378
FAWL_1,97.924,97.786,97.407,96.853,96.228,95.559,94.796,93.980,93.151,92.359,91.494,90.746,90.338,89.945,89.601,89.221,88.773,88.412,88.080,87.707,87.279,86.963,86.814,86.703,86.581,86.427,86.267,86.053,85.818,85.531,85.162,84.832
FECK_6,101.491,101.348,100.956,100.382,99.734,99.041,98.250,97.403,96.545,95.724,94.827,94.052,93.629,93.222,92.866,92.471,92.007,91.633,91.289,90.903,90.458,90.132,89.977,89.862,89.735,89.576,89.409,89.188,88.945,88.647,88.264,87.922
FERRA2,23.698,23.665,23.573,23.439,23.288,23.126,22.941,22.743,22.543,22.351,22.142,21.961,21.862,21.767,21.684,21.592,21.483,21.396,21.316,21.226,21.122,21.045,21.009,20.982,20.953,20.916,20.877,20.825,20.768,20.699,20.609,20.530
FERRB1;FERRB_M,82.102,81.986,81.669,81.204,80.680,80.119,79.479,78.795,78.100,77.436,76.710,76.083,75.741,75.412,75.124,74.805,74.430,74.127,73.849,73.536,73.177,72.912,72.787,72.694,72.591,72.462,72.328,72.149,71.952,71.711,71.402,71.125
FETT_P;KINT_P,22.383,22.352,22.265,22.138,21.995,21.843,21.668,21.482,21.292,21.111,20.913,20.742,20.649,20.559,20.481,20.394,20.291,20.209,20.133,20.048,19.950,19.878,19.844,19.818,19.790,19.755,19.718,19.670,19.616,19.550,19.466,19.390
FIDD_P,6.498,6.489,6.464,6.427,6.386,6.341,6.291,6.237,6.182,6.129,6.072,6.022,5.995,5.969,5.946,5.921,5.891,5.867,5.845,5.820,5.792,5.771,5.761,5.754,5.746,5.735,5.725,5.711,5.695,5.676,5.651,5.630
FIDF_1,111.762,111.604,111.172,110.540,109.826,109.063,108.192,107.260,106.315,105.411,104.423,103.569,103.104,102.655,102.263,101.829,101.318,100.906,100.527,100.102,99.612,99.252,99.082,98.955,98.816,98.640,98.457,98.213,97.945,97.617,97.196,96.819
FINN,10.412,10.398,10.358,10.299,10.232,10.161,10.080,9.993,9.905,9.821,9.729,9.649,9.606,9.564,9.527,9.487,9.439,9.401,9.366,9.326,9.281,9.247,9.231,9.219,9.206,9.190,9.173,9.150,9.125,9.095,9.055,9.020
FLEE_1;BRLE_1,412.004,411.425,409.832,407.500,404.870,402.057,398.846,395.410,391.926,388.593,384.951,381.804,380.089,378.435,376.989,375.388,373.505,371.984,370.589,369.020,367.217,365.890,365.262,364.795,364.280,363.633,362.959,362.058,361.072,359.863,358.310,356.921
FOUR_1,12.412,12.394,12.346,12.276,12.197,12.112,12.015,11.912,11.807,11.706,11.597,11.502,11.450,11.400,11.357,11.309,11.252,11.206,11.164,11.117,11.063,11.023,11.004,10.990,10.974,10.955,10.934,10.907,10.877,10.841,10.794,10.752
FRAS_P,6.192,6.183,6.159,6.124,6.085,6.042,5.994,5.942,5.890,5.840,5.785,5.738,5.712,5.687,5.666,5.641,5.613,5.590,5.569,5.546,5.519,5.499,5.489,5.482,5.475,5.465,5.455,5.441,5.426,5.408,5.385,5.364
FROD_1,102.387,102.243,101.847,101.268,100.614,99.915,99.117,98.263,97.397,96.569,95.664,94.882,94.455,94.044,93.685,93.287,92.820,92.442,92.095,91.705,91.257,90.927,90.771,90.655,90.527,90.366,90.199,89.975,89.730,89.429,89.043,88.698
FWIL_P,9.872,9.858,9.820,9.764,9.701,9.634,9.557,9.474,9.391,9.311,9.224,9.148,9.107,9.068,9.033,8.995,8.949,8.913,8.880,8.842,8.799,8.767,8.752,8.741,8.728,8.713,8.697,8.675,8.652,8.623,8.585,8.552
GALA,12.085,12.068,12.021,11.953,11.876,11.793,11.699,11.598,11.496,11.398,11.291,11.199,11.149,11.100,11.058,11.011,10.956,10.911,10.870,10.824,10.771,10.732,10.714,10.700,10.685,10.666,10.646,10.620,10.591,10.556,10.510,10.469
GIFF,13.383,13.364,13.312,13.237,13.151,13.060,12.955,12.844,12.731,12.622,12.504,12.402,12.346,12.292,12.245,12.193,12.132,12.083,12.038,11.987,11.928,11.885,11.865,11.849,11.833,11.812,11.790,11.760,11.728,11.689,11.639,11.594
GLLU,6.180,6.171,6.147,6.112,6.073,6.031,5.982,5.931,5.879,5.829,5.774,5.727,5.701,5.676,5.655,5.631,5.602,5.580,5.559,5.535,5.508,5.488,5.479,5.472,5.464,5.454,5.444,5.431,5.416,5.398,5.374,5.354
GLNI,5.922,5.914,5.891,5.857,5.819,5.779,5.733,5.683,5.633,5.585,5.533,5.488,5.463,5.439,5.419,5.396,5.369,5.347,5.327,5.304,5.278,5.259,5.250,5.243,5.236,5.227,5.217,5.204,5.190,5.172,5.150,5.130
GLRO,9.424,9.411,9.374,9.321,9.261,9.197,9.123,9.045,8.965,8.889,8.805,8.733,8.694,8.656,8.623,8.587,8.544,8.509,8.477,8.441,8.400,8.369,8.355,8.344,8.333,8.318,8.302,8.282,8.259,8.231,8.196,8.164
GORG,8.548,8.536,8.503,8.454,8.400,8.341,8.275,8.203,8.131,8.062,7.986,7.921,7.886,7.851,7.821,7.788,7.749,7.717,7.688,7.656,7.619,7.591,7.578,7.568,7.558,7.544,7.530,7.511,7.491,7.466,7.434,7.405
GOVA,11.577,11.561,11.516,11.450,11.377,11.297,11.207,11.111,11.013,10.919,10.817,10.728,10.680,10.634,10.593,10.548,10.495,10.452,10.413,10.369,10.319,10.281,10.264,10.250,10.236,10.218,10.199,10.174,10.146,10.112,10.068,10.029
GREN_1,244.917,244.572,243.625,242.239,240.676,239.003,237.094,235.052,232.981,231.000,228.835,226.964,225.944,224.961,224.102,223.150,222.031,221.127,220.297,219.365,218.293,217.504,217.131,216.853,216.547,216.162,215.761,215.226,214.640,213.921,212.998,212.172
GRIW_1,73.117,73.014,72.731,72.318,71.851,71.352,70.782,70.172,69.554,68.962,68.316,67.757,67.453,67.159,66.903,66.619,66.285,66.015,65.767,65.489,65.169,64.933,64.822,64.739,64.647,64.533,64.413,64.253,64.078,63.864,63.588,63.341
GRMO,17.671,17.647,17.578,17.478,17.366,17.245,17.107,16.960,16.810,16.667,16.511,16.376,16.303,16.231,16.169,16.101,16.021,15.955,15.895,15.828,15.750,15.694,15.666,15.647,15.625,15.597,15.568,15.530,15.487,15.435,15.368,15.309
GRUB_P,0.886,0.885,0.882,0.877,0.871,0.865,0.858,0.851,0.843,0.836,0.828,0.821,0.818,0.814,0.811,0.808,0.804,0.800,0.797,0.794,0.790,0.787,0.786,0.785,0.784,0.782,0.781,0.779,0.777,0.774,0.771,0.768
HACK_1;HACK_6,104.403,104.256,103.853,103.262,102.596,101.883,101.069,100.199,99.315,98.471,97.548,96.751,96.316,95.897,95.530,95.125,94.647,94.263,93.909,93.511,93.054,92.718,92.559,92.441,92.310,92.146,91.975,91.747,91.497,91.191,90.797,90.445
HAGR,9.462,9.448,9.412,9.358,9.298,9.233,9.160,9.081,9.001,8.924,8.840,8.768,8.729,8.691,8.658,8.621,8.578,8.543,8.511,8.475,8.433,8.403,8.388,8.378,8.366,8.351,8.335,8.315,8.292,8.264,8.229,8.197
HAMHC1,122.471,122.299,121.826,121.132,120.351,119.514,118.560,117.539,116.503,115.512,114.430,113.494,112.984,112.492,112.063,111.587,111.027,110.575,110.160,109.694,109.158,108.764,108.577,108.438,108.285,108.093,107.892,107.624,107.331,106.972,106.510,106.097
HARK_1;HUTT_1;RRIG,221.929,221.617,220.758,219.502,218.086,216.570,214.840,212.990,211.112,209.318,207.356,205.661,204.737,203.846,203.066,202.205,201.191,200.372,199.620,198.775,197.803,197.089,196.751,196.498,196.221,195.873,195.510,195.025,194.493,193.842,193.005,192.257
HARM_6,23.777,23.743,23.651,23.517,23.365,23.202,23.017,22.819,22.618,22.425,22.215,22.034,21.935,21.839,21.756,21.663,21.555,21.467,21.386,21.296,21.192,21.115,21.079,21.052,21.022,20.985,20.946,20.894,20.837,20.767,20.678,20.598
HAWI,6.991,6.981,6.954,6.914,6.870,6.822,6.767,6.709,6.650,6.593,6.532,6.478,6.449,6.421,6.396,6.369,6.337,6.312,6.288,6.261,6.231,6.208,6.197,6.190,6.181,6.170,6.158,6.143,6.126,6.106,6.080,6.056
HAWP_6,24.648,24.613,24.518,24.378,24.221,24.052,23.860,23.655,23.446,23.247,23.029,22.841,22.738,22.639,22.553,22.457,22.344,22.253,22.170,22.076,21.968,21.889,21.851,21.823,21.793,21.754,21.713,21.660,21.601,21.528,21.435,21.352
HELE,5.413,5.405,5.385,5.354,5.319,5.282,5.240,5.195,5.149,5.105,5.058,5.016,4.994,4.972,4.953,4.932,4.907,4.887,4.869,4.848,4.825,4.807,4.799,4.793,4.786,4.778,4.769,4.757,4.744,4.728,4.708,4.689
HEYS_1;HEYS1;ORMO,35.472,35.422,35.284,35.084,34.858,34.615,34.338,34.042,33.743,33.455,33.142,32.870,32.723,32.581,32.457,32.319,32.157,32.026,31.906,31.770,31.616,31.502,31.448,31.407,31.362,31.307,31.248,31.172,31.087,30.982,30.849,30.729
HUER,1.111,1.109,1.105,1.099,1.092,1.084,1.075,1.066,1.057,1.048,1.038,1.029,1.025,1.020,1.016,1.012,1.007,1.003,0.999,0.995,0.990,0.987,0.985,0.984,0.982,0.980,0.979,0.976,0.974,0.970,0.966,0.962
HURS_1,88.608,88.483,88.140,87.639,87.073,86.468,85.777,85.039,84.289,83.573,82.789,82.112,81.743,81.388,81.077,80.732,80.328,80.001,79.700,79.363,78.975,78.690,78.555,78.454,78.344,78.205,78.059,77.866,77.654,77.394,77.060,76.761
IMPK_1,2.975,2.971,2.960,2.943,2.924,2.903,2.880,2.855,2.830,2.806,2.780,2.757,2.745,2.733,2.722,2.711,2.697,2.686,2.676,2.665,2.652,2.642,2.638,2.634,2.631,2.626,2.621,2.615,2.607,2.599,2.587,2.577
INDQ1,123.985,123.810,123.331,122.629,121.838,120.991,120.025,118.991,117.942,116.939,115.843,114.896,114.380,113.882,113.447,112.965,112.399,111.941,111.521,111.049,110.507,110.107,109.919,109.778,109.623,109.428,109.225,108.954,108.657,108.294,107.826,107.408
INKE,11.934,11.917,11.871,11.803,11.727,11.646,11.553,11.453,11.352,11.256,11.150,11.059,11.009,10.962,10.920,10.873,10.819,10.775,10.734,10.689,10.637,10.598,10.580,10.566,10.552,10.533,10.513,10.487,10.459,10.424,10.379,10.338
INNE_P,17.068,17.044,16.978,16.882,16.773,16.656,16.523,16.381,16.237,16.098,15.948,15.817,15.746,15.678,15.618,15.551,15.473,15.410,15.353,15.288,15.213,15.158,15.132,15.113,15.091,15.064,15.036,14.999,14.958,14.908,14.844,14.786
IROA1,200.304,200.022,199.248,198.114,196.836,195.468,193.906,192.237,190.542,188.922,187.151,185.621,184.787,183.983,183.280,182.502,181.587,180.848,180.169,179.407,178.530,177.885,177.580,177.352,177.102,176.787,176.459,176.022,175.542,174.954,174.200,173.524
IRONB1,63.054,62.965,62.721,62.365,61.962,61.531,61.040,60.514,59.981,59.471,58.914,58.432,58.169,57.916,57.695,57.450,57.162,56.929,56.716,56.476,56.200,55.997,55.900,55.829,55.750,55.651,55.548,55.410,55.259,55.074,54.836,54.624
IVER_1;IVER_6,177.636,177.386,176.699,175.694,174.560,173.347,171.962,170.481,168.979,167.542,165.971,164.615,163.876,163.162,162.539,161.848,161.037,160.382,159.780,159.103,158.325,157.754,157.483,157.281,157.059,156.781,156.490,156.102,155.676,155.155,154.486,153.886
JOHN,11.713,11.697,11.652,11.585,11.511,11.431,11.339,11.242,11.143,11.048,10.944,10.855,10.806,10.759,10.718,10.672,10.619,10.576,10.536,10.491,10.440,10.402,10.385,10.371,10.357,10.338,10.319,10.293,10.265,10.231,10.187,10.147
JORD_3,11.195,11.179,11.135,11.072,11.001,10.924,10.837,10.744,10.649,10.558,10.459,10.374,10.327,10.282,10.243,10.200,10.148,10.107,10.069,10.027,9.978,9.942,9.925,9.912,9.898,9.880,9.862,9.837,9.811,9.778,9.736,9.698
KAIM,24.820,24.785,24.689,24.548,24.390,24.220,24.027,23.820,23.610,23.409,23.190,23.000,22.897,22.797,22.710,22.614,22.501,22.409,22.325,22.230,22.122,22.042,22.004,21.976,21.945,21.906,21.865,21.811,21.751,21.679,21.585,21.501
KEAD_1,89.437,89.311,88.965,88.459,87.888,87.277,86.580,85.835,85.078,84.355,83.564,82.881,82.509,82.149,81.836,81.488,81.080,80.749,80.446,80.106,79.715,79.426,79.290,79.189,79.077,78.936,78.790,78.595,78.380,78.118,77.781,77.479
KEAR_1;KEAR_3,185.698,185.437,184.719,183.668,182.483,181.215,179.767,178.220,176.648,175.147,173.505,172.087,171.313,170.568,169.916,169.194,168.347,167.661,167.032,166.325,165.512,164.914,164.631,164.420,164.188,163.897,163.593,163.187,162.743,162.198,161.497,160.871
KEMS_1,84.560,84.441,84.114,83.636,83.096,82.518,81.859,81.154,80.439,79.755,79.008,78.362,78.010,77.670,77.374,77.045,76.659,76.346,76.060,75.738,75.368,75.096,74.967,74.871,74.765,74.632,74.494,74.309,74.107,73.859,73.540,73.255
KIBY_1,76.700,76.592,76.295,75.861,75.371,74.848,74.250,73.610,72.962,72.341,71.663,71.077,70.758,70.450,70.181,69.883,69.533,69.249,68.990,68.698,68.362,68.115,67.998,67.911,67.815,67.695,67.569,67.401,67.218,66.993,66.704,66.445
KIER,14.484,14.463,14.407,14.325,14.233,14.134,14.021,13.900,13.778,13.661,13.532,13.422,13.362,13.303,13.253,13.196,13.130,13.077,13.028,12.972,12.909,12.862,12.840,12.824,12.806,12.783,12.759,12.728,12.693,12.651,12.596,12.547
KIIN_P,1.350,1.348,1.343,1.336,1.327,1.318,1.307,1.296,1.284,1.274,1.262,1.251,1.246,1.240,1.236,1.230,1.224,1.219,1.215,1.209,1.203,1.199,1.197,1.196,1.194,1.192,1.190,1.187,1.183,1.179,1.174,1.170
KILB,6.950,6.940,6.913,6.875,6.830,6.783,6.729,6.671,6.611,6.556,6.495,6.441,6.412,6.384,6.360,6.333,6.301,6.275,6.252,6.225,6.195,6.173,6.162,6.154,6.146,6.135,6.123,6.108,6.092,6.071,6.045,6.021
KILS,12.845,12.827,12.777,12.705,12.623,12.535,12.435,12.328,12.219,12.115,12.002,11.903,11.850,11.798,11.753,11.703,11.645,11.597,11.554,11.505,11.449,11.407,11.388,11.373,11.357,11.337,11.316,11.288,11.257,11.219,11.171,11.128
KILT,22.397,22.366,22.279,22.152,22.009,21.857,21.682,21.495,21.306,21.125,20.927,20.756,20.662,20.572,20.494,20.407,20.304,20.222,20.146,20.061,19.963,19.890,19.856,19.831,19.803,19.768,19.731,19.682,19.629,19.563,19.478,19.403
KILW,15.092,15.071,15.012,14.927,14.831,14.728,14.610,14.484,14.356,14.234,14.101,13.986,13.923,13.862,13.809,13.751,13.682,13.626,13.575,13.517,13.451,13.403,13.380,13.363,13.344,13.320,13.295,13.262,13.226,13.182,13.125,13.074
KINL_P,1.126,1.124,1.120,1.113,1.106,1.098,1.090,1.080,1.071,1.062,1.052,1.043,1.038,1.034,1.030,1.026,1.020,1.016,1.012,1.008,1.003,1.000,0.998,0.997,0.995,0.993,0.992,0.989,0.986,0.983,0.979,0.975
KINO_1,77.931,77.822,77.520,77.079,76.582,76.050,75.442,74.792,74.133,73.503,72.814,72.219,71.894,71.581,71.308,71.005,70.649,70.361,70.097,69.801,69.460,69.209,69.090,69.001,68.904,68.782,68.654,68.484,68.297,68.069,67.775,67.512
KIRKB1,73.222,73.119,72.836,72.422,71.954,71.454,70.883,70.273,69.654,69.061,68.414,67.855,67.550,67.256,66.999,66.714,66.380,66.110,65.862,65.583,65.262,65.027,64.915,64.832,64.740,64.625,64.506,64.346,64.170,63.955,63.679,63.433
KITW_1,86.725,86.603,86.267,85.777,85.223,84.631,83.955,83.232,82.498,81.797,81.030,80.368,80.007,79.659,79.354,79.017,78.621,78.301,78.007,77.677,77.297,77.018,76.886,76.787,76.679,76.543,76.401,76.211,76.004,75.749,75.422,75.130
KNAR,50.096,50.025,49.832,49.548,49.228,48.886,48.496,48.078,47.654,47.249,46.806,46.424,46.215,46.014,45.838,45.644,45.415,45.230,45.060,44.869,44.650,44.489,44.413,44.356,44.293,44.214,44.132,44.023,43.903,43.756,43.567,43.398
LACK_6,70.198,70.099,69.828,69.430,68.982,68.503,67.956,67.371,66.777,66.209,65.589,65.052,64.760,64.478,64.232,63.959,63.638,63.379,63.142,62.874,62.567,62.341,62.234,62.154,62.067,61.956,61.841,61.688,61.520,61.314,61.049,60.813
LAIR_P,0.530,0.529,0.527,0.524,0.520,0.517,0.513,0.508,0.504,0.500,0.495,0.491,0.489,0.486,0.485,0.483,0.480,0.478,0.476,0.474,0.472,0.470,0.470,0.469,0.468,0.467,0.467,0.465,0.464,0.463,0.461,0.459
LALE1SG003,78.017,77.907,77.606,77.164,76.666,76.133,75.525,74.875,74.215,73.584,72.894,72.298,71.973,71.660,71.386,71.083,70.727,70.439,70.175,69.878,69.536,69.285,69.166,69.077,68.980,68.857,68.730,68.559,68.372,68.144,67.849,67.586
LAND1,68.553,68.456,68.191,67.803,67.366,66.897,66.363,65.792,65.212,64.657,64.051,63.528,63.242,62.967,62.726,62.460,62.147,61.894,61.662,61.401,61.101,60.880,60.775,60.698,60.612,60.504,60.392,60.242,60.078,59.877,59.619,59.387
LEGA_1,108.982,108.829,108.408,107.791,107.095,106.351,105.502,104.593,103.671,102.790,101.826,100.994,100.540,100.103,99.720,99.297,98.799,98.396,98.027,97.612,97.135,96.784,96.618,96.495,96.358,96.187,96.009,95.771,95.510,95.190,94.779,94.412
LEVE,10.894,10.879,10.837,10.775,10.706,10.631,10.546,10.456,10.363,10.275,10.179,10.096,10.050,10.007,9.968,9.926,9.876,9.836,9.799,9.758,9.710,9.675,9.658,9.646,9.632,9.615,9.598,9.574,9.548,9.516,9.475,9.438
LING,18.732,18.705,18.633,18.527,18.407,18.279,18.133,17.977,17.819,17.667,17.502,17.359,17.281,17.205,17.140,17.067,16.981,16.912,16.849,16.777,16.695,16.635,16.607,16.585,16.562,16.532,16.502,16.461,16.416,16.361,16.290,16.227
LINM,16.379,16.355,16.292,16.199,16.095,15.983,15.855,15.719,15.580,15.448,15.303,15.178,15.110,15.044,14.987,14.923,14.848,14.788,14.732,14.670,14.598,14.545,14.520,14.502,14.481,14.456,14.429,14.393,14.354,14.306,14.244,14.189
LISD_1,108.355,108.203,107.784,107.170,106.479,105.739,104.894,103.991,103.074,102.198,101.240,100.412,99.961,99.526,99.146,98.725,98.230,97.830,97.463,97.051,96.576,96.227,96.062,95.939,95.804,95.634,95.456,95.219,94.960,94.642,94.234,93.868
LITT_C,51.174,51.102,50.904,50.614,50.288,49.938,49.539,49.113,48.680,48.266,47.813,47.423,47.210,47.004,46.825,46.626,46.392,46.203,46.030,45.835,45.611,45.446,45.368,45.310,45.246,45.166,45.082,44.970,44.848,44.697,44.505,44.332
LITT_J,2.711,2.708,2.697,2.682,2.664,2.646,2.625,2.602,2.579,2.557,2.533,2.513,2.501,2.490,2.481,2.470,2.458,2.448,2.439,2.429,2.417,2.408,2.404,2.401,2.397,2.393,2.389,2.383,2.376,2.368,2.358,2.349
LODR_6,129.923,129.740,129.238,96.376,95.755,95.090,94.330,93.517,92.693,91.905,91.044,90.299,89.894,89.503,89.161,88.782,88.337,87.977,87.647,87.276,86.849,86.536,86.387,86.277,86.155,86.002,85.842,85.630,85.396,85.110,84.743,84.415
LOUD_H,13.991,13.971,13.917,13.838,13.749,13.653,13.544,13.427,13.309,13.196,13.072,12.965,12.907,12.851,12.802,12.747,12.683,12.632,12.584,12.531,12.470,12.425,12.404,12.388,12.370,12.348,12.325,12.295,12.261,12.220,12.167,12.120
LOVE_1,189.990,189.723,188.988,187.913,186.700,185.403,183.922,182.338,180.731,179.195,177.515,176.064,175.273,174.510,173.843,173.105,172.237,171.536,170.892,170.169,169.337,168.725,168.436,168.220,167.983,167.685,167.373,166.958,166.503,165.946,165.230,164.589
LUNA_P,9.917,9.903,9.864,9.808,9.745,9.677,9.600,9.517,9.433,9.353,9.266,9.190,9.149,9.109,9.074,9.035,8.990,8.953,8.920,8.882,8.839,8.807,8.792,8.780,8.768,8.752,8.736,8.715,8.691,8.662,8.624,8.591
LYND_P,6.895,6.885,6.858,6.819,6.775,6.728,6.674,6.617,6.559,6.503,6.442,6.389,6.360,6.333,6.309,6.282,6.250,6.225,6.201,6.175,6.145,6.123,6.112,6.105,6.096,6.085,6.074,6.059,6.042,6.022,5.996,5.973
MACC_3,42.064,42.004,41.842,41.604,41.335,41.048,40.720,40.369,40.014,39.673,39.302,38.980,38.805,38.636,38.489,38.325,38.133,37.978,37.835,37.675,37.491,37.356,37.292,37.244,37.191,37.125,37.056,36.964,36.864,36.740,36.582,36.440
MACD_P,7.264,7.254,7.226,7.185,7.138,7.089,7.032,6.972,6.910,6.851,6.787,6.732,6.701,6.672,6.647,6.619,6.585,6.559,6.534,6.506,6.475,6.451,6.440,6.432,6.423,6.411,6.399,6.384,6.366,6.345,6.317,6.293
MAGA_6,11.537,11.521,11.476,11.411,11.337,11.258,11.169,11.072,10.975,10.881,10.779,10.691,10.643,10.597,10.557,10.512,10.459,10.416,10.377,10.333,10.283,10.246,10.228,10.215,10.201,10.183,10.164,10.138,10.111,10.077,10.033,9.995
MANN_1,205.458,205.169,204.374,203.212,201.900,200.497,198.896,197.183,195.445,193.783,191.967,190.397,189.542,188.717,187.996,187.198,186.259,185.501,184.805,184.023,183.124,182.462,182.149,181.915,181.659,181.336,181.000,180.551,180.059,179.456,178.682,177.989
MAYB,7.113,7.103,7.076,7.036,6.990,6.942,6.886,6.827,6.767,6.709,6.646,6.592,6.562,6.534,6.509,6.481,6.449,6.422,6.398,6.371,6.340,6.317,6.306,6.298,6.289,6.278,6.267,6.251,6.234,6.213,6.186,6.162
MELK_1,133.755,133.567,133.050,132.293,131.439,130.526,129.483,128.368,127.236,126.155,124.972,123.951,123.394,122.857,122.387,121.868,121.257,120.763,120.310,119.801,119.215,118.784,118.581,118.429,118.262,118.052,117.833,117.540,117.220,116.828,116.324,115.873
MILC_P,14.485,14.464,14.408,14.326,14.234,14.135,14.022,13.901,13.779,13.662,13.534,13.423,13.363,13.305,13.254,13.198,13.131,13.078,13.029,12.974,12.910,12.864,12.842,12.825,12.807,12.784,12.761,12.729,12.694,12.652,12.597,12.548
MILH_1,49.541,49.471,49.279,48.999,48.683,48.345,47.958,47.545,47.126,46.726,46.288,45.909,45.703,45.504,45.330,45.138,44.911,44.729,44.561,44.372,44.155,43.996,43.920,43.864,43.802,43.724,43.643,43.535,43.416,43.271,43.084,42.917
MITY_1,89.077,88.951,88.607,88.103,87.534,86.926,86.232,85.489,84.736,84.015,83.228,82.547,82.176,81.819,81.506,81.160,80.753,80.424,80.123,79.784,79.394,79.107,78.971,78.870,78.759,78.619,78.473,78.278,78.065,77.804,77.468,77.168
MYBS_P,3.488,3.483,3.469,3.450,3.427,3.404,3.376,3.347,3.318,3.290,3.259,3.232,3.218,3.204,3.191,3.178,3.162,3.149,3.137,3.124,3.109,3.097,3.092,3.088,3.084,3.078,3.073,3.065,3.057,3.046,3.033,3.022
NAIR_P,10.368,10.353,10.313,10.254,10.188,10.117,10.036,9.950,9.862,9.778,9.687,9.608,9.564,9.523,9.486,9.446,9.399,9.361,9.325,9.286,9.241,9.207,9.191,9.180,9.167,9.150,9.133,9.111,9.086,9.055,9.016,8.981
NEAR,21.038,21.008,20.927,20.808,20.673,20.530,20.366,20.190,20.012,19.842,19.656,19.496,19.408,19.324,19.250,19.168,19.072,18.994,18.923,18.843,18.751,18.683,18.651,18.627,18.601,18.568,18.533,18.487,18.437,18.375,18.296,18.225
NECE_1,88.523,88.398,88.056,87.555,86.990,86.385,85.695,84.957,84.208,83.492,82.710,82.034,81.665,81.310,80.999,80.655,80.251,79.924,79.624,79.287,78.900,78.614,78.480,78.379,78.268,78.130,77.985,77.791,77.579,77.319,76.986,76.687
NEEP_3,23.951,23.917,23.824,23.689,23.536,23.372,23.186,22.986,22.783,22.590,22.378,22.195,22.095,21.999,21.915,21.822,21.713,21.624,21.543,21.452,21.347,21.270,21.233,21.206,21.176,21.139,21.099,21.047,20.990,20.919,20.829,20.748
NETS,4.102,4.097,4.081,4.058,4.031,4.003,3.971,3.937,3.902,3.869,3.833,3.802,3.785,3.768,3.754,3.738,3.719,3.704,3.690,3.674,3.656,3.643,3.637,3.632,3.627,3.621,3.614,3.605,3.595,3.583,3.568,3.554
NEWX_6,151.555,151.342,150.756,149.898,148.931,147.896,146.715,145.451,144.169,142.944,141.604,140.446,139.815,139.207,138.675,138.086,137.393,136.834,136.321,135.744,135.080,134.592,134.361,134.189,134.000,133.762,133.514,133.183,132.820,132.375,131.804,131.293
NFLE,129.170,128.988,128.489,127.758,126.933,126.051,125.044,123.968,122.875,121.830,120.688,119.702,119.164,118.645,118.192,117.690,117.100,116.623,116.186,115.694,115.129,114.713,114.516,114.369,114.208,114.005,113.793,113.511,113.202,112.823,112.336,111.901
