Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
EKIL,12.588,12.666,12.694,12.690,12.723,12.730,12.728,12.710,12.689,12.663,12.634,12.604,12.553,12.498,12.444,12.386,12.316,12.249,12.179,12.106,12.032,11.955,11.877,11.798,11.718,11.637,11.554,11.471,11.386,11.301,11.216,11.157
EKIS,9.222,9.279,9.299,9.296,9.321,9.325,9.324,9.311,9.295,9.277,9.255,9.233,9.196,9.156,9.116,9.074,9.022,8.973,8.922,8.868,8.814,8.758,8.701,8.643,8.584,8.524,8.464,8.403,8.341,8.279,8.216,8.173
ELDE,8.252,8.303,8.321,8.318,8.340,8.344,8.343,8.331,8.318,8.301,8.281,8.262,8.228,8.193,8.157,8.119,8.073,8.029,7.983,7.935,7.887,7.836,7.785,7.734,7.681,7.628,7.574,7.519,7.463,7.408,7.352,7.314
ELGI_P,14.173,14.260,14.291,14.287,14.325,14.332,14.330,14.310,14.286,14.257,14.224,14.190,14.133,14.071,14.011,13.945,13.867,13.791,13.712,13.630,13.546,13.459,13.372,13.283,13.193,13.101,13.008,12.914,12.819,12.723,12.627,12.562
ELLA_1,95.962,96.479,96.685,96.624,96.885,96.934,96.921,96.783,96.620,96.424,96.195,95.970,95.575,95.156,94.746,94.297,93.764,93.247,92.707,92.150,91.578,90.988,90.395,89.790,89.175,88.549,87.915,87.275,86.622,85.977,85.319,84.870
ELST_1,119.272,119.914,120.171,120.094,120.419,120.480,120.464,120.292,120.090,119.846,119.561,119.282,118.790,118.269,117.760,117.202,116.540,115.897,115.225,114.533,113.822,113.089,112.352,111.601,110.836,110.058,109.270,108.474,107.662,106.861,106.044,105.485
ENDE_1,154.084,154.913,155.245,155.147,155.565,155.644,155.623,155.402,155.140,154.825,154.457,154.097,153.462,152.789,152.130,151.410,150.555,149.725,148.856,147.962,147.044,146.096,145.144,144.174,143.186,142.180,141.162,140.134,139.086,138.050,136.995,136.273
ERSK,5.570,5.604,5.616,5.614,5.629,5.632,5.631,5.624,5.614,5.603,5.590,5.577,5.554,5.530,5.506,5.480,5.449,5.420,5.388,5.356,5.323,5.289,5.255,5.220,5.185,5.149,5.112,5.075,5.038,5.000,4.962,4.936
EXET1,95.835,96.351,96.557,96.496,96.756,96.805,96.792,96.655,96.492,96.296,96.067,95.843,95.448,95.029,94.620,94.172,93.640,93.123,92.583,92.027,91.456,90.867,90.274,89.671,89.057,88.431,87.798,87.158,86.506,85.862,85.206,84.757
FASN_P,0.212,0.213,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.213,0.213,0.212,0.211,0.210,0.209,0.208,0.207,0.206,0.205,0.204,0.203,0.201,0.200,0.199,0.197,0.196,0.194,0.193,0.192,0.190,0.189,0.188
FAUG_P,1.528,1.537,1.541,1.540,1.544,1.545,1.545,1.543,1.540,1.537,1.533,1.530,1.523,1.517,1.510,1.503,1.495,1.487,1.478,1.469,1.460,1.451,1.441,1.432,1.422,1.412,1.402,1.392,1.382,1.372,1.361,1.354
FAWL_1,93.363,93.866,94.067,94.007,94.261,94.309,94.296,94.162,94.003,93.812,93.589,93.371,92.986,92.578,92.179,91.743,91.225,90.722,90.196,89.654,89.097,88.523,87.946,87.358,86.760,86.151,85.534,84.911,84.275,83.648,83.008,82.571
FECK_6,96.764,97.285,97.493,97.432,97.695,97.744,97.731,97.592,97.428,97.230,96.999,96.772,96.374,95.951,95.538,95.085,94.548,94.027,93.482,92.920,92.343,91.748,91.150,90.541,89.921,89.289,88.650,88.004,87.346,86.695,86.032,85.579
FERRA2,22.594,22.716,22.764,22.750,22.811,22.823,22.820,22.788,22.749,22.703,22.649,22.596,22.503,22.404,22.308,22.202,22.077,21.955,21.828,21.697,21.562,21.423,21.283,21.141,20.996,20.849,20.699,20.549,20.395,20.243,20.088,19.983
FERRB1;FERRB_M,78.278,78.699,78.868,78.818,79.030,79.071,79.060,78.948,78.815,78.655,78.467,78.284,77.962,77.620,77.285,76.920,76.485,76.063,75.622,75.168,74.701,74.220,73.736,73.243,72.742,72.231,71.713,71.191,70.658,70.132,69.596,69.230
FETT_P;KINT_P,21.492,21.625,21.672,21.665,21.723,21.733,21.730,21.700,21.664,21.620,21.569,21.518,21.431,21.338,21.246,21.147,21.027,20.913,20.792,20.668,20.542,20.410,20.278,20.143,20.006,19.867,19.726,19.584,19.439,19.294,19.148,19.049
FIDD_P,6.240,6.278,6.292,6.290,6.307,6.310,6.309,6.300,6.289,6.277,6.262,6.247,6.222,6.195,6.168,6.139,6.105,6.072,6.036,6.000,5.964,5.926,5.887,5.848,5.808,5.768,5.727,5.686,5.643,5.601,5.559,5.530
FIDF_1,106.556,107.130,107.359,107.291,107.581,107.636,107.621,107.468,107.287,107.069,106.815,106.565,106.126,105.661,105.206,104.708,104.116,103.542,102.941,102.323,101.688,101.033,100.374,99.703,99.020,98.325,97.621,96.910,96.185,95.469,94.738,94.239
FINN,9.998,10.060,10.082,10.078,10.105,10.110,10.109,10.095,10.078,10.058,10.034,10.010,9.969,9.926,9.883,9.837,9.782,9.729,9.672,9.615,9.556,9.495,9.433,9.370,9.307,9.242,9.176,9.110,9.043,8.975,8.908,8.861
FLEE_1;BRLE_1,392.816,394.932,395.776,395.525,396.593,396.794,396.741,396.178,395.510,394.707,393.767,392.848,391.230,389.515,387.836,386.000,383.819,381.703,379.490,377.211,374.868,372.453,370.025,367.552,365.034,362.470,359.874,357.253,354.581,351.941,349.249,347.410
FOUR_1,11.834,11.897,11.923,11.915,11.947,11.954,11.952,11.935,11.915,11.891,11.862,11.835,11.786,11.734,11.684,11.628,11.563,11.499,11.432,11.364,11.293,11.220,11.147,11.073,10.997,10.919,10.841,10.762,10.682,10.602,10.521,10.466
FRAS_P,5.945,5.982,5.995,5.993,6.009,6.012,6.011,6.003,5.993,5.981,5.967,5.953,5.928,5.903,5.877,5.850,5.817,5.785,5.752,5.717,5.682,5.646,5.609,5.572,5.534,5.496,5.457,5.417,5.377,5.337,5.297,5.269
FROD_1,97.618,98.144,98.354,98.292,98.557,98.607,98.594,98.454,98.288,98.088,97.855,97.627,97.224,96.798,96.381,95.925,95.383,94.857,94.307,93.740,93.158,92.558,91.955,91.340,90.714,90.077,89.432,88.781,88.117,87.461,86.792,86.335
FWIL_P,9.479,9.537,9.558,9.555,9.581,9.585,9.584,9.571,9.555,9.535,9.513,9.491,9.452,9.411,9.370,9.327,9.274,9.224,9.170,9.115,9.060,9.002,8.943,8.884,8.824,8.762,8.700,8.637,8.573,8.510,8.445,8.401
GALA,11.604,11.675,11.701,11.697,11.728,11.734,11.733,11.716,11.697,11.673,11.646,11.618,11.571,11.521,11.471,11.417,11.353,11.291,11.226,11.159,11.091,11.020,10.948,10.876,10.802,10.726,10.650,10.573,10.495,10.417,10.338,10.285
GIFF,12.850,12.929,12.958,12.953,12.988,12.994,12.993,12.974,12.953,12.927,12.896,12.866,12.814,12.758,12.703,12.644,12.572,12.504,12.432,12.357,12.282,12.203,12.124,12.044,11.962,11.878,11.794,11.709,11.622,11.536,11.449,11.389
GLLU,5.934,5.970,5.983,5.982,5.997,6.000,6.000,5.991,5.981,5.969,5.955,5.941,5.917,5.891,5.866,5.838,5.806,5.774,5.741,5.706,5.671,5.635,5.599,5.561,5.524,5.485,5.446,5.407,5.367,5.327,5.287,5.259
GLNI,5.686,5.721,5.734,5.732,5.747,5.750,5.749,5.741,5.732,5.720,5.707,5.693,5.670,5.645,5.621,5.595,5.563,5.533,5.501,5.468,5.435,5.400,5.365,5.329,5.293,5.256,5.219,5.181,5.143,5.105,5.066,5.040
GLRO,9.049,9.105,9.125,9.122,9.146,9.151,9.149,9.137,9.121,9.103,9.082,9.060,9.023,8.984,8.945,8.904,8.853,8.805,8.754,8.702,8.649,8.593,8.538,8.481,8.423,8.365,8.305,8.245,8.184,8.124,8.062,8.020
GORG,8.207,8.258,8.276,8.273,8.295,8.300,8.298,8.287,8.273,8.256,8.237,8.217,8.184,8.149,8.113,8.076,8.030,7.986,7.940,7.893,7.844,7.794,7.744,7.692,7.640,7.587,7.533,7.479,7.423,7.368,7.312,7.274
GOVA,11.116,11.185,11.209,11.205,11.235,11.241,11.239,11.224,11.205,11.182,11.156,11.130,11.084,11.036,10.989,10.938,10.876,10.817,10.754,10.690,10.625,10.557,10.488,10.419,10.348,10.276,10.203,10.129,10.054,9.979,9.904,9.852
GREN_1,233.510,234.768,235.270,235.121,235.756,235.875,235.844,235.508,235.112,234.634,234.076,233.530,232.568,231.548,230.550,229.458,228.162,226.904,225.588,224.234,222.841,221.406,219.962,218.492,216.995,215.471,213.928,212.370,210.781,209.212,207.612,206.519
GRIW_1,69.712,70.087,70.237,70.193,70.382,70.418,70.408,70.308,70.190,70.047,69.881,69.717,69.430,69.126,68.828,68.502,68.115,67.739,67.347,66.942,66.527,66.098,65.667,65.228,64.781,64.326,63.866,63.400,62.926,62.458,61.980,61.654
GRMO,16.968,17.073,17.110,17.104,17.150,17.159,17.156,17.132,17.104,17.070,17.029,16.989,16.920,16.846,16.774,16.696,16.601,16.511,16.415,16.317,16.217,16.114,16.009,15.903,15.795,15.685,15.573,15.461,15.347,15.233,15.118,15.039
GRUB_P,0.851,0.856,0.858,0.858,0.860,0.861,0.861,0.859,0.858,0.856,0.854,0.852,0.849,0.845,0.841,0.837,0.833,0.828,0.823,0.819,0.814,0.808,0.803,0.798,0.792,0.787,0.781,0.776,0.770,0.764,0.758,0.754
HACK_1;HACK_6,99.541,100.077,100.291,100.228,100.498,100.549,100.536,100.393,100.224,100.020,99.782,99.549,99.139,98.704,98.279,97.814,97.261,96.725,96.164,95.587,94.993,94.381,93.766,93.139,92.501,91.851,91.193,90.529,89.852,89.183,88.501,88.035
HAGR,9.085,9.141,9.161,9.158,9.183,9.187,9.186,9.173,9.158,9.139,9.118,9.096,9.059,9.020,8.981,8.939,8.889,8.840,8.789,8.737,8.683,8.628,8.572,8.515,8.457,8.398,8.338,8.278,8.217,8.156,8.094,8.052
HAMHC1,116.767,117.396,117.647,117.573,117.890,117.950,117.934,117.767,117.568,117.330,117.050,116.777,116.296,115.786,115.287,114.741,114.093,113.464,112.806,112.129,111.432,110.715,109.993,109.258,108.509,107.747,106.975,106.196,105.402,104.617,103.817,103.270
HARK_1;HUTT_1;RRIG,211.592,212.732,213.187,213.052,213.627,213.735,213.707,213.403,213.043,212.610,212.104,211.611,210.739,209.815,208.910,207.921,206.746,205.606,204.414,203.187,201.925,200.625,199.316,197.984,196.627,195.246,193.848,192.436,190.997,189.575,188.126,187.134
HARM_6,22.669,22.791,22.840,22.826,22.887,22.899,22.896,22.863,22.825,22.778,22.724,22.671,22.578,22.479,22.382,22.276,22.150,22.028,21.900,21.769,21.633,21.494,21.354,21.211,21.066,20.918,20.768,20.617,20.463,20.310,20.155,20.049
HAWI,6.712,6.754,6.768,6.766,6.784,6.788,6.787,6.777,6.766,6.752,6.736,6.721,6.693,6.664,6.635,6.604,6.567,6.532,6.494,6.455,6.415,6.374,6.333,6.291,6.248,6.205,6.161,6.116,6.071,6.026,5.980,5.949
HAWP_6,23.500,23.626,23.677,23.662,23.726,23.738,23.734,23.701,23.661,23.613,23.557,23.502,23.405,23.302,23.202,23.092,22.961,22.835,22.702,22.566,22.426,22.281,22.136,21.988,21.838,21.684,21.529,21.372,21.212,21.054,20.893,20.783
HELE,5.198,5.230,5.241,5.239,5.253,5.256,5.255,5.248,5.239,5.229,5.216,5.204,5.183,5.160,5.138,5.114,5.085,5.058,5.028,4.998,4.968,4.936,4.904,4.871,4.838,4.805,4.770,4.736,4.701,4.666,4.631,4.607
HEYS_1;HEYS1;ORMO,33.819,34.001,34.074,34.053,34.144,34.163,34.158,34.109,34.052,33.982,33.901,33.821,33.683,33.536,33.391,33.232,33.045,32.862,32.672,32.476,32.274,32.066,31.858,31.644,31.427,31.207,30.983,30.758,30.527,30.300,30.069,29.910
HUER,1.067,1.073,1.076,1.075,1.078,1.079,1.078,1.077,1.075,1.073,1.071,1.068,1.064,1.059,1.054,1.050,1.044,1.038,1.032,1.026,1.019,1.013,1.006,1.000,0.993,0.986,0.979,0.972,0.965,0.958,0.950,0.945
HURS_1,84.481,84.936,85.117,85.063,85.293,85.336,85.325,85.204,85.060,84.887,84.685,84.488,84.140,83.771,83.410,83.015,82.546,82.091,81.615,81.125,80.621,80.101,79.579,79.047,78.506,77.954,77.396,76.832,76.258,75.690,75.111,74.716
IMPK_1,2.837,2.852,2.858,2.856,2.864,2.865,2.865,2.861,2.856,2.850,2.844,2.837,2.825,2.813,2.801,2.787,2.772,2.756,2.740,2.724,2.707,2.690,2.672,2.654,2.636,2.618,2.599,2.580,2.561,2.541,2.522,2.509
INDQ1,118.210,118.847,119.101,119.026,119.347,119.407,119.391,119.222,119.021,118.779,118.497,118.220,117.733,117.217,116.712,116.159,115.503,114.866,114.200,113.514,112.809,112.082,111.352,110.608,109.850,109.078,108.297,107.508,106.704,105.910,105.100,104.546
INKE,11.459,11.530,11.555,11.551,11.582,11.588,11.586,11.570,11.550,11.527,11.500,11.473,11.426,11.377,11.328,11.275,11.211,11.150,11.086,11.019,10.952,10.882,10.811,10.740,10.667,10.592,10.517,10.441,10.364,10.287,10.209,10.156
INNE_P,16.389,16.490,16.526,16.521,16.565,16.573,16.571,16.547,16.520,16.487,16.448,16.409,16.342,16.271,16.201,16.126,16.035,15.947,15.855,15.760,15.664,15.564,15.463,15.360,15.256,15.150,15.042,14.934,14.823,14.713,14.602,14.526
IROA1,190.975,192.004,192.414,192.293,192.812,192.909,192.884,192.609,192.285,191.894,191.438,190.991,190.205,189.370,188.554,187.662,186.601,185.572,184.496,183.388,182.249,181.075,179.895,178.693,177.468,176.222,174.960,173.686,172.386,171.103,169.795,168.900
IRONB1,60.117,60.441,60.570,60.532,60.695,60.726,60.718,60.632,60.530,60.407,60.263,60.122,59.875,59.612,59.355,59.074,58.740,58.417,58.078,57.729,57.370,57.001,56.629,56.251,55.865,55.473,55.076,54.675,54.266,53.862,53.450,53.168
IVER_1;IVER_6,169.363,170.275,170.639,170.531,170.992,171.078,171.055,170.812,170.524,170.178,169.773,169.377,168.680,167.940,167.216,166.424,165.484,164.572,163.617,162.635,161.625,160.583,159.537,158.471,157.385,156.279,155.160,154.030,152.878,151.739,150.579,149.786
JOHN,11.247,11.317,11.341,11.338,11.368,11.373,11.372,11.356,11.337,11.314,11.288,11.261,11.215,11.167,11.118,11.066,11.004,10.944,10.881,10.816,10.750,10.681,10.612,10.541,10.470,10.397,10.323,10.248,10.173,10.097,10.021,9.968
JORD_3,10.673,10.731,10.754,10.747,10.776,10.781,10.780,10.765,10.746,10.725,10.699,10.674,10.630,10.583,10.538,10.488,10.429,10.371,10.311,10.249,10.186,10.120,10.054,9.987,9.918,9.849,9.778,9.707,9.634,9.563,9.489,9.439
KAIM,23.832,23.979,24.031,24.023,24.087,24.099,24.096,24.062,24.022,23.974,23.917,23.861,23.764,23.661,23.559,23.449,23.317,23.190,23.056,22.918,22.778,22.632,22.485,22.336,22.184,22.030,21.873,21.716,21.555,21.394,21.233,21.122
KEAD_1,85.271,85.731,85.914,85.860,86.091,86.135,86.123,86.001,85.856,85.682,85.478,85.279,84.927,84.555,84.190,83.792,83.318,82.859,82.379,81.884,81.375,80.851,80.324,79.787,79.241,78.684,78.121,77.552,76.971,76.398,75.814,75.415
KEAR_1;KEAR_3,177.050,178.003,178.384,178.271,178.753,178.843,178.819,178.565,178.264,177.902,177.479,177.064,176.336,175.562,174.806,173.978,172.994,172.041,171.043,170.017,168.961,167.872,166.777,165.663,164.528,163.373,162.203,161.021,159.816,158.627,157.414,156.584
KEMS_1,80.622,81.056,81.229,81.178,81.397,81.438,81.428,81.312,81.175,81.010,80.817,80.629,80.297,79.944,79.600,79.223,78.775,78.341,77.887,77.419,76.938,76.443,75.944,75.437,74.920,74.394,73.861,73.323,72.774,72.233,71.680,71.303
KIBY_1,73.127,73.521,73.678,73.632,73.831,73.868,73.858,73.753,73.629,73.479,73.305,73.133,72.832,72.513,72.200,71.859,71.452,71.059,70.646,70.222,69.786,69.337,68.885,68.424,67.955,67.478,66.995,66.507,66.009,65.518,65.017,64.675
KIER,13.907,13.993,14.023,14.019,14.056,14.063,14.061,14.041,14.018,13.990,13.957,13.924,13.867,13.807,13.748,13.683,13.606,13.532,13.454,13.374,13.292,13.207,13.121,13.034,12.946,12.855,12.764,12.672,12.578,12.485,12.390,12.326
KIIN_P,1.297,1.305,1.307,1.307,1.310,1.311,1.311,1.309,1.307,1.304,1.301,1.298,1.293,1.287,1.282,1.276,1.268,1.262,1.254,1.247,1.239,1.231,1.223,1.215,1.207,1.198,1.190,1.181,1.173,1.164,1.155,1.149
KILB,6.674,6.715,6.730,6.727,6.746,6.749,6.748,6.739,6.727,6.713,6.698,6.682,6.655,6.627,6.597,6.567,6.530,6.495,6.457,6.418,6.379,6.338,6.296,6.255,6.213,6.169,6.126,6.081,6.037,5.991,5.946,5.915
KILS,12.334,12.410,12.437,12.433,12.466,12.472,12.471,12.453,12.432,12.407,12.378,12.349,12.299,12.245,12.192,12.136,12.067,12.002,11.932,11.861,11.788,11.713,11.637,11.560,11.481,11.401,11.320,11.239,11.155,11.072,10.989,10.932
KILT,21.506,21.638,21.685,21.679,21.736,21.747,21.744,21.714,21.677,21.634,21.583,21.532,21.444,21.352,21.259,21.160,21.041,20.927,20.806,20.681,20.555,20.423,20.291,20.156,20.019,19.880,19.738,19.596,19.451,19.306,19.160,19.061
KILW,14.491,14.581,14.612,14.608,14.647,14.654,14.652,14.631,14.607,14.578,14.543,14.509,14.450,14.387,14.325,14.258,14.178,14.101,14.019,13.936,13.850,13.762,13.673,13.582,13.489,13.395,13.300,13.204,13.107,13.009,12.911,12.844
KINL_P,1.081,1.087,1.090,1.089,1.092,1.093,1.093,1.091,1.089,1.087,1.085,1.082,1.078,1.073,1.068,1.063,1.057,1.052,1.046,1.039,1.033,1.026,1.020,1.013,1.006,0.999,0.992,0.985,0.977,0.970,0.963,0.958
KINO_1,74.302,74.702,74.862,74.814,75.016,75.054,75.044,74.937,74.811,74.659,74.482,74.308,74.002,73.677,73.360,73.012,72.600,72.200,71.781,71.350,70.907,70.450,69.991,69.523,69.047,68.562,68.071,67.575,67.069,66.570,66.061,65.713
KIRKB1,69.812,70.188,70.338,70.293,70.483,70.519,70.509,70.409,70.291,70.148,69.981,69.818,69.530,69.225,68.927,68.601,68.213,67.837,67.443,67.038,66.622,66.193,65.761,65.322,64.874,64.419,63.957,63.492,63.017,62.547,62.069,61.742
KITW_1,82.686,83.131,83.309,83.256,83.481,83.523,83.512,83.393,83.253,83.084,82.886,82.693,82.352,81.991,81.638,81.251,80.792,80.347,79.881,79.401,78.908,78.400,77.889,77.368,76.838,76.298,75.752,75.200,74.637,74.082,73.515,73.128
KNAR,47.763,48.020,48.123,48.092,48.222,48.246,48.240,48.171,48.090,47.993,47.878,47.767,47.570,47.361,47.157,46.934,46.669,46.412,46.142,45.865,45.580,45.287,44.992,44.691,44.385,44.073,43.757,43.439,43.114,42.793,42.465,42.242
LACK_6,66.929,67.289,67.433,67.390,67.572,67.606,67.597,67.501,67.388,67.251,67.091,66.934,66.659,66.366,66.080,65.767,65.396,65.035,64.658,64.270,63.871,63.459,63.046,62.624,62.195,61.758,61.316,60.869,60.414,59.964,59.506,59.192
LAIR_P,0.509,0.512,0.513,0.513,0.514,0.514,0.514,0.513,0.513,0.512,0.510,0.509,0.507,0.505,0.503,0.500,0.498,0.495,0.492,0.489,0.486,0.483,0.480,0.477,0.473,0.470,0.467,0.463,0.460,0.457,0.453,0.451
LALE1SG003,74.383,74.784,74.944,74.897,75.099,75.137,75.127,75.020,74.894,74.742,74.564,74.390,74.083,73.758,73.441,73.093,72.680,72.279,71.860,71.428,70.985,70.528,70.068,69.600,69.123,68.637,68.146,67.649,67.143,66.643,66.134,65.785
LAND1,65.360,65.712,65.852,65.811,65.988,66.022,66.013,65.919,65.808,65.675,65.518,65.365,65.096,64.811,64.531,64.226,63.863,63.511,63.143,62.763,62.374,61.972,61.568,61.156,60.737,60.311,59.879,59.443,58.998,58.559,58.111,57.805
LEGA_1,103.907,104.466,104.690,104.623,104.906,104.959,104.945,104.796,104.619,104.407,104.158,103.915,103.487,103.034,102.589,102.104,101.527,100.967,100.382,99.779,99.159,98.520,97.878,97.224,96.558,95.880,95.193,94.500,93.793,93.095,92.383,91.896
LEVE,10.461,10.525,10.548,10.545,10.573,10.578,10.577,10.562,10.544,10.523,10.498,10.474,10.431,10.386,10.341,10.293,10.235,10.179,10.120,10.060,9.998,9.934,9.870,9.804,9.738,9.670,9.601,9.532,9.461,9.391,9.320,9.271
LING,17.986,18.097,18.136,18.131,18.179,18.188,18.186,18.160,18.130,18.093,18.051,18.008,17.935,17.857,17.780,17.697,17.597,17.502,17.400,17.296,17.191,17.081,16.970,16.857,16.743,16.626,16.508,16.389,16.267,16.147,16.024,15.941
LINM,15.727,15.824,15.858,15.853,15.895,15.903,15.901,15.879,15.852,15.820,15.783,15.746,15.682,15.614,15.546,15.474,15.387,15.303,15.215,15.124,15.031,14.935,14.838,14.740,14.639,14.537,14.434,14.330,14.224,14.118,14.011,13.939
LISD_1,103.309,103.865,104.087,104.021,104.302,104.355,104.341,104.193,104.017,103.806,103.559,103.317,102.892,102.440,101.999,101.516,100.942,100.386,99.804,99.204,98.588,97.953,97.315,96.664,96.002,95.328,94.645,93.956,93.253,92.559,91.851,91.367
LITT_C,48.790,49.053,49.158,49.127,49.260,49.285,49.278,49.208,49.125,49.025,48.909,48.794,48.593,48.380,48.172,47.944,47.673,47.410,47.135,46.852,46.561,46.261,45.960,45.652,45.340,45.021,44.699,44.373,44.041,43.713,43.379,43.151
LITT_J,2.585,2.599,2.605,2.603,2.610,2.611,2.611,2.607,2.603,2.598,2.591,2.585,2.575,2.563,2.552,2.540,2.526,2.512,2.497,2.482,2.467,2.451,2.435,2.419,2.402,2.385,2.368,2.351,2.333,2.316,2.298,2.286
LODR_6,123.872,124.539,124.805,93.544,93.797,93.844,93.832,93.699,93.541,93.351,93.129,92.912,92.529,92.123,91.726,91.291,90.776,90.275,89.752,89.213,88.659,88.088,87.514,86.929,86.333,85.727,85.113,84.493,83.861,83.237,82.600,82.165
LOUD_H,13.339,13.411,13.440,13.431,13.467,13.474,13.472,13.453,13.431,13.403,13.371,13.340,13.285,13.227,13.170,13.108,13.034,12.962,12.887,12.809,12.730,12.648,12.565,12.481,12.396,12.309,12.221,12.132,12.041,11.951,11.860,11.797
LOVE_1,181.142,182.117,182.507,182.391,182.884,182.976,182.952,182.692,182.384,182.014,181.581,181.157,180.411,179.620,178.845,177.999,176.993,176.017,174.996,173.946,172.865,171.752,170.632,169.492,168.330,167.148,165.951,164.743,163.510,162.293,161.052,160.203
LUNA_P,9.522,9.581,9.602,9.599,9.624,9.629,9.628,9.614,9.598,9.579,9.556,9.534,9.495,9.454,9.413,9.369,9.316,9.266,9.212,9.157,9.101,9.043,8.984,8.924,8.864,8.802,8.740,8.676,8.612,8.548,8.484,8.439
LYND_P,6.620,6.661,6.675,6.673,6.691,6.694,6.694,6.684,6.673,6.660,6.644,6.628,6.601,6.573,6.544,6.514,6.477,6.442,6.405,6.366,6.327,6.287,6.246,6.205,6.162,6.119,6.076,6.032,5.988,5.943,5.898,5.867
MACC_3,40.105,40.321,40.407,40.381,40.490,40.511,40.505,40.448,40.380,40.298,40.202,40.108,39.943,39.768,39.596,39.409,39.186,38.970,38.744,38.511,38.272,38.026,37.778,37.525,37.268,37.006,36.741,36.474,36.201,35.931,35.657,35.469
MACD_P,6.975,7.018,7.033,7.031,7.050,7.053,7.052,7.042,7.031,7.017,7.000,6.984,6.955,6.925,6.895,6.863,6.824,6.787,6.748,6.708,6.667,6.624,6.581,6.537,6.493,6.448,6.402,6.356,6.309,6.262,6.214,6.182
MAGA_6,11.000,11.059,11.083,11.076,11.105,11.111,11.110,11.094,11.075,11.053,11.026,11.001,10.955,10.907,10.860,10.809,10.748,10.689,10.627,10.563,10.497,10.430,10.362,10.292,10.222,10.150,10.077,10.004,9.929,9.855,9.780,9.728
MANN_1,195.889,196.944,197.365,197.240,197.773,197.873,197.847,197.565,197.232,196.832,196.364,195.905,195.099,194.243,193.406,192.490,191.402,190.347,189.243,188.107,186.939,185.735,184.524,183.291,182.035,180.756,179.462,178.155,176.822,175.506,174.163,173.246
MAYB,6.830,6.872,6.887,6.885,6.903,6.907,6.906,6.896,6.885,6.871,6.855,6.839,6.811,6.781,6.752,6.720,6.683,6.646,6.608,6.568,6.528,6.486,6.444,6.402,6.358,6.314,6.269,6.224,6.178,6.132,6.085,6.054
MELK_1,127.526,128.212,128.487,128.405,128.752,128.817,128.800,128.617,128.400,128.139,127.835,127.536,127.011,126.454,125.909,125.313,124.605,123.918,123.199,122.459,121.699,120.915,120.127,119.324,118.506,117.674,116.831,115.980,115.113,114.256,113.382,112.785
MILC_P,13.908,13.994,14.024,14.020,14.057,14.064,14.063,14.043,14.019,13.991,13.958,13.925,13.869,13.809,13.749,13.685,13.608,13.534,13.455,13.375,13.293,13.208,13.122,13.035,12.947,12.857,12.765,12.673,12.579,12.486,12.391,12.327
MILH_1,47.233,47.488,47.589,47.559,47.688,47.712,47.705,47.638,47.557,47.461,47.348,47.237,47.043,46.837,46.635,46.414,46.152,45.897,45.631,45.357,45.075,44.785,44.493,44.196,43.893,43.585,43.272,42.957,42.636,42.318,41.995,41.774
MITY_1,84.928,85.386,85.568,85.514,85.745,85.788,85.777,85.655,85.511,85.337,85.134,84.935,84.586,84.215,83.852,83.455,82.983,82.526,82.047,81.554,81.048,80.526,80.001,79.466,78.922,78.367,77.806,77.239,76.662,76.091,75.509,75.111
MYBS_P,3.349,3.370,3.377,3.376,3.385,3.387,3.386,3.381,3.376,3.369,3.361,3.353,3.339,3.325,3.311,3.295,3.277,3.259,3.240,3.221,3.201,3.180,3.160,3.139,3.118,3.096,3.074,3.052,3.029,3.007,2.984,2.968
NAIR_P,9.955,10.016,10.038,10.035,10.062,10.067,10.065,10.051,10.034,10.014,9.991,9.967,9.927,9.884,9.841,9.795,9.740,9.687,9.631,9.573,9.515,9.454,9.392,9.330,9.267,9.202,9.137,9.071,9.004,8.937,8.869,8.823
NEAR,20.200,20.325,20.369,20.363,20.417,20.427,20.424,20.396,20.362,20.321,20.273,20.225,20.143,20.056,19.969,19.876,19.764,19.656,19.543,19.426,19.307,19.183,19.059,18.933,18.804,18.673,18.540,18.407,18.270,18.134,17.997,17.904
NECE_1,84.400,84.854,85.036,84.982,85.211,85.254,85.243,85.122,84.979,84.806,84.604,84.407,84.059,83.690,83.330,82.935,82.467,82.012,81.536,81.047,80.543,80.025,79.503,78.972,78.430,77.880,77.322,76.759,76.185,75.617,75.039,74.644
NEEP_3,22.835,22.958,23.007,22.993,23.055,23.066,23.063,23.030,22.992,22.945,22.890,22.837,22.743,22.643,22.546,22.439,22.312,22.189,22.060,21.928,21.792,21.651,21.510,21.366,21.220,21.071,20.920,20.768,20.612,20.459,20.302,20.196
NETS,3.939,3.963,3.972,3.971,3.981,3.983,3.983,3.977,3.971,3.963,3.953,3.944,3.928,3.911,3.894,3.876,3.854,3.833,3.811,3.788,3.765,3.741,3.717,3.692,3.667,3.641,3.615,3.589,3.563,3.536,3.510,3.491
NEWX_6,144.497,145.275,145.586,145.494,145.886,145.960,145.941,145.733,145.488,145.192,144.847,144.509,143.914,143.283,142.665,141.990,141.187,140.409,139.595,138.756,137.895,137.006,136.113,135.204,134.277,133.334,132.379,131.415,130.432,129.461,128.471,127.794
