Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
EKIL,12.588,12.031,11.905,11.709,11.557,11.380,11.202,11.025,10.852,10.677,10.501,10.382,10.327,10.282,10.244,10.217,10.201,10.201,10.218,10.245,10.286,10.354,10.464,10.599,10.749,10.919,11.086,11.247,11.378,11.487,11.598,11.695
EKIS,9.222,8.813,8.721,8.578,8.466,8.336,8.206,8.077,7.950,7.822,7.693,7.605,7.565,7.532,7.504,7.485,7.473,7.473,7.485,7.505,7.535,7.585,7.665,7.765,7.875,7.999,8.121,8.239,8.335,8.415,8.496,8.567
ELDE,8.252,7.886,7.804,7.675,7.575,7.459,7.343,7.227,7.113,6.999,6.883,6.805,6.770,6.740,6.715,6.698,6.687,6.687,6.698,6.715,6.742,6.787,6.859,6.948,7.046,7.157,7.267,7.372,7.458,7.530,7.602,7.666
ELGI_P,14.173,13.545,13.404,13.183,13.011,12.812,12.612,12.413,12.218,12.021,11.823,11.688,11.627,11.576,11.534,11.504,11.485,11.485,11.504,11.534,11.580,11.658,11.781,11.934,12.102,12.293,12.482,12.663,12.810,12.933,13.058,13.167
ELLA_1,95.963,91.592,90.611,89.062,87.880,86.508,85.132,83.759,82.414,81.058,79.686,78.757,78.323,77.953,77.648,77.422,77.277,77.256,77.368,77.550,77.839,78.343,79.159,80.178,81.302,82.576,83.831,85.037,86.007,86.819,87.638,88.350
ELST_1,119.273,113.839,112.621,110.695,109.226,107.521,105.810,104.104,102.433,100.747,99.042,97.887,97.348,96.888,96.509,96.228,96.048,96.022,96.161,96.388,96.747,97.373,98.387,99.653,101.050,102.634,104.194,105.692,106.899,107.908,108.926,109.811
ENDE_1,154.085,147.066,145.491,143.004,141.106,138.903,136.693,134.489,132.330,130.152,127.950,126.457,125.760,125.167,124.677,124.314,124.082,124.047,124.228,124.520,124.984,125.793,127.103,128.739,130.543,132.589,134.605,136.541,138.099,139.403,140.718,141.861
ERSK,5.570,5.323,5.267,5.181,5.113,5.035,4.956,4.878,4.801,4.724,4.646,4.593,4.569,4.549,4.532,4.521,4.513,4.513,4.521,4.533,4.551,4.581,4.630,4.690,4.756,4.831,4.905,4.976,5.034,5.082,5.131,5.174
EXET1,95.836,91.470,90.490,88.943,87.763,86.393,85.018,83.648,82.305,80.950,79.580,78.652,78.218,77.849,77.545,77.319,77.174,77.153,77.265,77.447,77.736,78.239,79.054,80.071,81.193,82.466,83.720,84.923,85.893,86.704,87.521,88.233
FASN_P,0.212,0.203,0.200,0.197,0.195,0.192,0.189,0.186,0.183,0.180,0.177,0.175,0.174,0.173,0.172,0.172,0.172,0.172,0.172,0.172,0.173,0.174,0.176,0.178,0.181,0.184,0.187,0.189,0.192,0.193,0.195,0.197
FAUG_P,1.528,1.460,1.445,1.421,1.403,1.381,1.360,1.338,1.317,1.296,1.274,1.260,1.253,1.248,1.243,1.240,1.238,1.238,1.240,1.243,1.248,1.257,1.270,1.286,1.305,1.325,1.345,1.365,1.381,1.394,1.408,1.419
FAWL_1,93.364,89.111,88.157,86.650,85.500,84.164,82.826,81.490,80.182,78.862,77.528,76.624,76.201,75.842,75.545,75.325,75.184,75.163,75.273,75.450,75.731,76.221,77.015,78.006,79.099,80.339,81.561,82.733,83.678,84.468,85.264,85.957
FECK_6,96.765,92.357,91.368,89.806,88.614,87.231,85.843,84.459,83.103,81.735,80.352,79.415,78.977,78.605,78.297,78.069,77.923,77.902,78.015,78.199,78.490,78.998,79.821,80.848,81.981,83.266,84.532,85.747,86.726,87.545,88.371,89.089
FERRA2,22.594,21.565,21.334,20.970,20.691,20.368,20.044,19.721,19.404,19.085,18.762,18.543,18.441,18.354,18.282,18.229,18.195,18.190,18.216,18.259,18.327,18.446,18.638,18.878,19.142,19.442,19.738,20.022,20.250,20.442,20.634,20.802
FERRB1;FERRB_M,78.279,74.713,73.913,72.649,71.685,70.566,69.443,68.324,67.227,66.120,65.001,64.243,63.889,63.587,63.339,63.154,63.036,63.019,63.110,63.259,63.495,63.906,64.571,65.402,66.319,67.358,68.383,69.366,70.158,70.820,71.488,72.069
FETT_P;KINT_P,21.492,20.540,20.326,19.991,19.730,19.428,19.125,18.823,18.528,18.229,17.928,17.724,17.632,17.554,17.490,17.444,17.416,17.416,17.445,17.490,17.561,17.678,17.864,18.096,18.352,18.642,18.927,19.202,19.425,19.611,19.801,19.967
FIDD_P,6.240,5.963,5.901,5.804,5.728,5.640,5.553,5.465,5.379,5.292,5.205,5.146,5.119,5.096,5.078,5.064,5.056,5.056,5.065,5.078,5.098,5.132,5.186,5.254,5.328,5.412,5.495,5.575,5.639,5.694,5.749,5.797
FIDF_1,106.557,101.703,100.614,98.894,97.582,96.058,94.530,93.006,91.513,90.006,88.483,87.452,86.969,86.559,86.221,85.969,85.809,85.785,85.910,86.112,86.433,86.992,87.898,89.029,90.277,91.692,93.086,94.425,95.502,96.404,97.313,98.104
FINN,9.998,9.555,9.455,9.300,9.179,9.038,8.897,8.756,8.619,8.480,8.340,8.245,8.202,8.166,8.136,8.115,8.102,8.102,8.115,8.136,8.169,8.224,8.310,8.418,8.537,8.672,8.805,8.933,9.036,9.123,9.211,9.288
FLEE_1;BRLE_1,392.820,374.925,370.911,364.570,359.732,354.114,348.481,342.863,337.358,331.805,326.191,322.387,320.609,319.096,317.849,316.924,316.330,316.243,316.702,317.448,318.630,320.694,324.033,328.202,332.804,338.019,343.159,348.093,352.066,355.390,358.741,361.656
FOUR_1,11.834,11.295,11.174,10.983,10.837,10.668,10.498,10.329,10.163,9.996,9.827,9.712,9.658,9.613,9.575,9.547,9.529,9.527,9.541,9.563,9.599,9.661,9.762,9.887,10.026,10.183,10.338,10.486,10.606,10.706,10.807,10.895
FRAS_P,5.945,5.682,5.623,5.530,5.458,5.374,5.291,5.207,5.125,5.043,4.959,4.903,4.877,4.856,4.838,4.826,4.818,4.818,4.826,4.838,4.858,4.890,4.942,5.006,5.077,5.157,5.236,5.312,5.373,5.425,5.477,5.523
FROD_1,97.619,93.172,92.175,90.599,89.396,88.001,86.601,85.205,83.837,82.457,81.061,80.116,79.674,79.298,78.988,78.758,78.611,78.589,78.703,78.889,79.183,79.695,80.525,81.561,82.705,84.001,85.278,86.504,87.492,88.318,89.150,89.875
FWIL_P,9.479,9.059,8.965,8.817,8.702,8.569,8.435,8.302,8.171,8.040,7.907,7.817,7.776,7.742,7.714,7.694,7.681,7.681,7.694,7.714,7.745,7.797,7.879,7.981,8.094,8.222,8.348,8.469,8.567,8.649,8.733,8.806
GALA,11.604,11.090,10.974,10.793,10.653,10.490,10.326,10.163,10.003,9.842,9.680,9.570,9.520,9.478,9.443,9.418,9.403,9.403,9.419,9.443,9.481,9.544,9.645,9.770,9.909,10.065,10.219,10.367,10.488,10.588,10.691,10.780
GIFF,12.850,12.281,12.153,11.952,11.797,11.616,11.435,11.254,11.078,10.899,10.719,10.597,10.542,10.496,10.457,10.430,10.413,10.413,10.431,10.457,10.500,10.570,10.681,10.820,10.973,11.146,11.317,11.481,11.614,11.726,11.839,11.938
GLLU,5.934,5.671,5.612,5.519,5.447,5.364,5.280,5.197,5.115,5.033,4.950,4.894,4.868,4.847,4.829,4.816,4.808,4.809,4.817,4.829,4.848,4.881,4.932,4.996,5.067,5.147,5.226,5.302,5.363,5.415,5.467,5.513
GLNI,5.686,5.434,5.378,5.289,5.220,5.140,5.060,4.980,4.902,4.823,4.743,4.689,4.665,4.644,4.627,4.615,4.608,4.608,4.616,4.627,4.646,4.677,4.726,4.788,4.855,4.932,5.008,5.080,5.139,5.189,5.239,5.283
GLRO,9.049,8.648,8.558,8.417,8.307,8.180,8.053,7.925,7.801,7.675,7.549,7.463,7.424,7.391,7.364,7.345,7.333,7.333,7.345,7.364,7.394,7.443,7.522,7.619,7.727,7.849,7.969,8.085,8.179,8.257,8.337,8.407
GORG,8.207,7.844,7.762,7.634,7.535,7.419,7.304,7.188,7.075,6.962,6.846,6.769,6.733,6.704,6.679,6.662,6.651,6.651,6.662,6.679,6.706,6.751,6.822,6.911,7.008,7.119,7.228,7.333,7.418,7.489,7.562,7.625
GOVA,11.116,10.624,10.513,10.340,10.205,10.049,9.892,9.736,9.583,9.429,9.273,9.167,9.120,9.079,9.046,9.022,9.008,9.008,9.023,9.046,9.083,9.143,9.240,9.360,9.492,9.642,9.790,9.932,10.047,10.143,10.241,10.327
GREN_1,233.513,222.875,220.488,216.719,213.843,210.504,207.155,203.816,200.543,197.242,193.905,191.643,190.587,189.687,188.946,188.396,188.043,187.991,188.264,188.708,189.410,190.637,192.622,195.100,197.835,200.936,203.991,206.924,209.286,211.262,213.254,214.987
GRIW_1,69.712,66.537,65.824,64.699,63.840,62.843,61.844,60.847,59.870,58.884,57.888,57.213,56.897,56.629,56.408,56.243,56.138,56.123,56.204,56.336,56.546,56.912,57.505,58.245,59.061,59.987,60.899,61.775,62.480,63.070,63.665,64.182
GRMO,16.968,16.217,16.047,15.783,15.578,15.339,15.099,14.861,14.627,14.393,14.155,13.993,13.921,13.859,13.808,13.773,13.750,13.750,13.773,13.809,13.864,13.957,14.104,14.288,14.489,14.717,14.943,15.160,15.336,15.483,15.633,15.764
GRUB_P,0.851,0.813,0.805,0.792,0.781,0.769,0.757,0.745,0.734,0.722,0.710,0.702,0.698,0.695,0.693,0.691,0.690,0.690,0.691,0.693,0.695,0.700,0.707,0.717,0.727,0.738,0.750,0.760,0.769,0.777,0.784,0.791
HACK_1;HACK_6,99.542,95.007,93.990,92.383,91.158,89.734,88.306,86.883,85.488,84.080,82.658,81.694,81.244,80.860,80.544,80.309,80.159,80.137,80.254,80.442,80.742,81.265,82.111,83.167,84.333,85.655,86.958,88.208,89.215,90.057,90.906,91.645
HAGR,9.085,8.683,8.592,8.450,8.340,8.213,8.085,7.957,7.832,7.706,7.579,7.492,7.453,7.420,7.393,7.374,7.362,7.362,7.374,7.393,7.423,7.473,7.552,7.650,7.758,7.880,8.001,8.117,8.211,8.290,8.370,8.440
HAMHC1,116.769,111.449,110.256,108.371,106.933,105.263,103.589,101.919,100.282,98.632,96.963,95.832,95.304,94.854,94.483,94.208,94.032,94.006,94.142,94.364,94.715,95.329,96.321,97.561,98.928,100.479,102.007,103.473,104.654,105.642,106.639,107.505
HARK_1;HUTT_1;RRIG,211.594,201.955,199.792,196.377,193.771,190.745,187.711,184.684,181.719,178.728,175.703,173.654,172.699,171.883,171.210,170.713,170.392,170.346,170.593,170.995,171.632,172.742,174.542,176.788,179.265,182.075,184.843,187.502,189.641,191.433,193.238,194.808
HARM_6,22.669,21.637,21.405,21.039,20.760,20.436,20.111,19.786,19.469,19.148,18.824,18.605,18.502,18.415,18.343,18.289,18.255,18.250,18.277,18.320,18.388,18.507,18.700,18.940,19.206,19.507,19.804,20.088,20.318,20.509,20.703,20.871
HAWI,6.712,6.415,6.348,6.243,6.162,6.068,5.973,5.879,5.786,5.693,5.599,5.536,5.507,5.482,5.462,5.448,5.439,5.439,5.448,5.462,5.484,5.521,5.579,5.652,5.732,5.822,5.911,5.997,6.067,6.125,6.184,6.236
HAWP_6,23.500,22.429,22.189,21.810,21.520,21.184,20.847,20.511,20.182,19.850,19.514,19.286,19.180,19.090,19.015,18.960,18.924,18.919,18.946,18.991,19.062,19.185,19.385,19.634,19.910,20.222,20.529,20.824,21.062,21.261,21.461,21.636
HELE,5.198,4.967,4.916,4.834,4.772,4.698,4.625,4.552,4.481,4.409,4.336,4.286,4.264,4.245,4.230,4.219,4.212,4.212,4.219,4.230,4.247,4.275,4.320,4.376,4.438,4.508,4.577,4.644,4.698,4.743,4.789,4.829
HEYS_1;HEYS1;ORMO,33.819,32.279,31.933,31.387,30.972,30.487,30.003,29.519,29.045,28.567,28.084,27.756,27.602,27.473,27.365,27.286,27.234,27.226,27.266,27.330,27.433,27.610,27.898,28.256,28.652,29.101,29.545,29.969,30.311,30.596,30.885,31.136
HUER,1.067,1.019,1.009,0.992,0.979,0.964,0.949,0.934,0.920,0.905,0.890,0.880,0.875,0.871,0.868,0.866,0.864,0.864,0.866,0.868,0.872,0.877,0.887,0.898,0.911,0.925,0.939,0.953,0.964,0.973,0.983,0.991
HURS_1,84.482,80.633,79.770,78.406,77.365,76.157,74.946,73.738,72.554,71.359,70.152,69.334,68.952,68.626,68.358,68.159,68.031,68.013,68.111,68.272,68.526,68.970,69.688,70.585,71.574,72.696,73.801,74.862,75.717,76.432,77.152,77.779
IMPK_1,2.837,2.707,2.678,2.633,2.598,2.557,2.516,2.476,2.436,2.396,2.356,2.328,2.315,2.304,2.295,2.289,2.284,2.284,2.287,2.292,2.301,2.316,2.340,2.370,2.403,2.441,2.478,2.514,2.542,2.566,2.591,2.612
INDQ1,118.211,112.826,111.618,109.710,108.254,106.564,104.869,103.178,101.521,99.850,98.161,97.016,96.481,96.026,95.650,95.372,95.193,95.167,95.305,95.530,95.886,96.506,97.511,98.766,100.151,101.720,103.267,104.752,105.947,106.947,107.956,108.833
INKE,11.459,10.951,10.837,10.658,10.520,10.358,10.197,10.036,9.878,9.719,9.559,9.450,9.401,9.359,9.325,9.301,9.285,9.286,9.301,9.325,9.363,9.425,9.525,9.648,9.785,9.939,10.091,10.238,10.357,10.456,10.557,10.646
INNE_P,16.389,15.663,15.500,15.244,15.046,14.815,14.584,14.354,14.128,13.901,13.671,13.516,13.445,13.386,13.337,13.302,13.280,13.281,13.303,13.337,13.391,13.480,13.623,13.800,13.995,14.215,14.433,14.643,14.812,14.955,15.099,15.226
IROA1,190.977,182.277,180.325,177.243,174.890,172.159,169.421,166.690,164.013,161.313,158.584,156.735,155.871,155.135,154.528,154.078,153.790,153.748,153.971,154.334,154.908,155.911,157.535,159.562,161.799,164.334,166.833,169.232,171.164,172.780,174.409,175.826
IRONB1,60.118,57.379,56.765,55.794,55.054,54.194,53.332,52.472,51.630,50.780,49.921,49.339,49.067,48.835,48.644,48.503,48.412,48.398,48.469,48.583,48.764,49.080,49.591,50.229,50.933,51.731,52.518,53.273,53.881,54.389,54.902,55.349
IVER_1;IVER_6,169.365,161.649,159.918,157.185,155.098,152.676,150.248,147.826,145.452,143.058,140.638,138.997,138.231,137.578,137.041,136.642,136.385,136.349,136.547,136.868,137.378,138.267,139.707,141.505,143.488,145.737,147.953,150.080,151.793,153.227,154.672,155.928
JOHN,11.247,10.749,10.637,10.461,10.325,10.167,10.009,9.851,9.696,9.540,9.382,9.275,9.227,9.186,9.153,9.129,9.114,9.114,9.129,9.153,9.190,9.251,9.349,9.470,9.604,9.755,9.905,10.049,10.165,10.263,10.362,10.449
JORD_3,10.673,10.187,10.078,9.906,9.774,9.622,9.469,9.316,9.166,9.015,8.863,8.760,8.711,8.670,8.636,8.611,8.595,8.593,8.605,8.625,8.658,8.714,8.804,8.918,9.043,9.184,9.324,9.458,9.566,9.656,9.747,9.827
KAIM,23.832,22.776,22.538,22.167,21.878,21.543,21.207,20.872,20.545,20.214,19.880,19.654,19.551,19.465,19.394,19.343,19.312,19.312,19.345,19.394,19.472,19.602,19.809,20.066,20.350,20.671,20.988,21.292,21.539,21.746,21.956,22.141
KEAD_1,85.272,81.388,80.516,79.140,78.089,76.870,75.647,74.428,73.233,72.027,70.809,69.983,69.597,69.268,68.998,68.797,68.668,68.649,68.749,68.911,69.167,69.615,70.340,71.245,72.244,73.376,74.492,75.563,76.426,77.147,77.875,78.507
KEAR_1;KEAR_3,177.052,168.986,167.176,164.319,162.138,159.607,157.067,154.536,152.054,149.551,147.021,145.306,144.505,143.823,143.261,142.844,142.576,142.537,142.744,143.080,143.613,144.543,146.048,147.927,150.001,152.352,154.668,156.892,158.684,160.181,161.692,163.005
KEMS_1,80.623,76.950,76.126,74.825,73.832,72.679,71.523,70.370,69.240,68.100,66.948,66.167,65.802,65.492,65.236,65.046,64.924,64.906,65.000,65.153,65.396,65.819,66.505,67.361,68.305,69.375,70.430,71.443,72.259,72.941,73.628,74.227
KIBY_1,73.128,69.797,69.049,67.869,66.968,65.923,64.874,63.828,62.803,61.769,60.724,60.016,59.685,59.404,59.171,58.999,58.889,58.872,58.958,59.097,59.317,59.701,60.323,61.099,61.955,62.926,63.883,64.802,65.541,66.160,66.784,67.327
KIER,13.907,13.291,13.152,12.935,12.767,12.572,12.375,12.180,11.989,11.796,11.601,11.469,11.409,11.359,11.317,11.288,11.269,11.270,11.288,11.318,11.363,11.439,11.560,11.710,11.875,12.062,12.247,12.425,12.569,12.690,12.813,12.920
KIIN_P,1.297,1.239,1.226,1.206,1.190,1.172,1.154,1.136,1.118,1.100,1.082,1.069,1.064,1.059,1.055,1.052,1.051,1.051,1.052,1.055,1.059,1.066,1.078,1.092,1.107,1.125,1.142,1.158,1.172,1.183,1.194,1.205
KILB,6.674,6.378,6.312,6.208,6.127,6.033,5.939,5.845,5.753,5.661,5.567,5.504,5.475,5.451,5.431,5.417,5.408,5.408,5.417,5.431,5.454,5.489,5.547,5.620,5.699,5.789,5.878,5.963,6.032,6.089,6.149,6.200
KILS,12.334,11.787,11.664,11.472,11.323,11.149,10.975,10.802,10.633,10.461,10.289,10.171,10.118,10.074,10.037,10.011,9.994,9.995,10.011,10.037,10.078,10.145,10.252,10.385,10.532,10.698,10.862,11.020,11.147,11.254,11.363,11.459
KILT,21.506,20.553,20.339,20.003,19.743,19.441,19.137,18.835,18.539,18.241,17.940,17.736,17.643,17.565,17.501,17.455,17.427,17.427,17.457,17.501,17.572,17.689,17.876,18.108,18.364,18.653,18.939,19.214,19.437,19.624,19.813,19.980
KILW,14.491,13.849,13.705,13.479,13.304,13.100,12.895,12.692,12.492,12.291,12.088,11.951,11.888,11.836,11.793,11.762,11.743,11.743,11.763,11.793,11.840,11.919,12.045,12.202,12.374,12.569,12.762,12.947,13.097,13.223,13.351,13.463
KINL_P,1.081,1.033,1.022,1.005,0.992,0.977,0.962,0.947,0.932,0.917,0.902,0.891,0.887,0.883,0.879,0.877,0.876,0.876,0.877,0.880,0.883,0.889,0.898,0.910,0.923,0.937,0.952,0.966,0.977,0.986,0.996,1.004
KINO_1,74.303,70.918,70.158,68.959,68.044,66.981,65.916,64.853,63.812,62.761,61.699,60.980,60.644,60.358,60.122,59.947,59.834,59.818,59.905,60.046,60.269,60.660,61.291,62.080,62.950,63.937,64.909,65.842,66.594,67.222,67.856,68.408
KIRKB1,69.813,66.632,65.919,64.792,63.932,62.934,61.933,60.934,59.956,58.969,57.971,57.295,56.979,56.710,56.489,56.324,56.219,56.203,56.285,56.417,56.627,56.994,57.588,58.329,59.146,60.073,60.987,61.863,62.570,63.160,63.756,64.274
KITW_1,82.687,78.920,78.075,76.740,75.722,74.540,73.354,72.171,71.012,69.844,68.662,67.861,67.487,67.168,66.906,66.711,66.586,66.568,66.665,66.821,67.070,67.505,68.208,69.085,70.054,71.152,72.234,73.272,74.108,74.808,75.513,76.127
KNAR,47.763,45.587,45.099,44.328,43.740,43.057,42.372,41.689,41.020,40.344,39.662,39.199,38.983,38.799,38.647,38.535,38.463,38.452,38.508,38.599,38.742,38.993,39.399,39.906,40.466,41.100,41.725,42.325,42.808,43.212,43.620,43.974
LACK_6,66.929,63.880,63.196,62.116,61.292,60.335,59.375,58.418,57.480,56.534,55.577,54.929,54.626,54.368,54.156,53.998,53.897,53.882,53.960,54.087,54.289,54.640,55.209,55.920,56.704,57.592,58.468,59.309,59.986,60.552,61.123,61.620
LAIR_P,0.509,0.486,0.481,0.473,0.467,0.460,0.453,0.445,0.438,0.431,0.424,0.419,0.417,0.415,0.414,0.413,0.412,0.412,0.413,0.414,0.416,0.418,0.423,0.428,0.434,0.441,0.448,0.454,0.460,0.464,0.469,0.472
LALE1SG003,74.384,70.996,70.236,69.035,68.119,67.055,65.988,64.924,63.882,62.830,61.767,61.047,60.711,60.424,60.188,60.012,59.900,59.884,59.971,60.112,60.336,60.726,61.359,62.148,63.020,64.007,64.980,65.915,66.667,67.296,67.931,68.483
LAND1,65.361,62.383,61.715,60.660,59.855,58.921,57.983,57.048,56.133,55.209,54.274,53.641,53.346,53.094,52.886,52.732,52.634,52.619,52.696,52.820,53.016,53.360,53.915,54.609,55.375,56.242,57.098,57.919,58.580,59.133,59.690,60.175
LEGA_1,103.908,99.174,98.112,96.435,95.155,93.669,92.179,90.693,89.237,87.768,86.283,85.277,84.807,84.406,84.077,83.832,83.675,83.652,83.773,83.971,84.283,84.829,85.712,86.815,88.032,89.412,90.772,92.076,93.128,94.007,94.893,95.664
LEVE,10.461,9.997,9.893,9.730,9.603,9.456,9.309,9.162,9.018,8.873,8.726,8.627,8.582,8.544,8.513,8.491,8.477,8.477,8.491,8.513,8.547,8.604,8.695,8.808,8.932,9.073,9.212,9.346,9.455,9.545,9.638,9.718
LING,17.986,17.189,17.010,16.730,16.512,16.259,16.005,15.753,15.505,15.256,15.004,14.833,14.756,14.690,14.636,14.598,14.575,14.575,14.599,14.637,14.696,14.794,14.950,15.144,15.358,15.601,15.840,16.069,16.256,16.412,16.571,16.710
LINM,15.727,15.030,14.873,14.628,14.438,14.216,13.995,13.774,13.557,13.339,13.119,12.969,12.902,12.845,12.798,12.765,12.744,12.744,12.765,12.798,12.850,12.935,13.072,13.242,13.429,13.641,13.850,14.051,14.214,14.350,14.489,14.611
LISD_1,103.310,98.603,97.548,95.880,94.607,93.130,91.649,90.171,88.724,87.263,85.787,84.786,84.319,83.921,83.593,83.349,83.193,83.170,83.291,83.487,83.798,84.341,85.219,86.316,87.526,88.897,90.249,91.547,92.592,93.466,94.347,95.114
LITT_C,48.791,46.568,46.069,45.282,44.681,43.983,43.284,42.586,41.902,41.212,40.515,40.043,39.822,39.634,39.479,39.364,39.290,39.279,39.336,39.429,39.576,39.832,40.247,40.765,41.336,41.984,42.623,43.235,43.729,44.142,44.558,44.920
LITT_J,2.585,2.467,2.441,2.399,2.367,2.330,2.293,2.256,2.220,2.184,2.147,2.122,2.110,2.100,2.092,2.086,2.082,2.081,2.084,2.089,2.097,2.110,2.132,2.160,2.190,2.224,2.258,2.291,2.317,2.339,2.361,2.380
LODR_6,123.873,118.230,116.964,86.223,85.079,83.750,82.418,81.089,79.787,78.474,77.147,76.246,75.826,75.469,75.173,74.954,74.814,74.794,74.903,75.079,75.359,75.846,76.636,77.622,78.710,79.944,81.160,82.326,83.266,84.052,84.844,85.534
LOUD_H,13.339,12.732,12.595,12.380,12.216,12.025,11.834,11.643,11.456,11.267,11.077,10.948,10.887,10.836,10.793,10.762,10.742,10.739,10.755,10.780,10.820,10.890,11.003,11.145,11.301,11.478,11.653,11.820,11.955,12.068,12.182,12.281
LOVE_1,181.144,172.891,171.040,168.116,165.885,163.295,160.697,158.107,155.568,153.007,150.418,148.664,147.845,147.147,146.572,146.145,145.871,145.831,146.043,146.387,146.932,147.883,149.423,151.346,153.468,155.873,158.243,160.518,162.351,163.883,165.429,166.773
LUNA_P,9.522,9.100,9.005,8.857,8.742,8.608,8.473,8.340,8.209,8.077,7.943,7.853,7.812,7.777,7.749,7.729,7.716,7.716,7.729,7.749,7.780,7.832,7.915,8.018,8.131,8.259,8.386,8.507,8.606,8.689,8.773,8.846
LYND_P,6.620,6.327,6.261,6.158,6.077,5.984,5.891,5.798,5.707,5.615,5.522,5.460,5.431,5.407,5.387,5.373,5.364,5.365,5.374,5.387,5.409,5.445,5.503,5.574,5.653,5.742,5.830,5.915,5.983,6.041,6.099,6.150
MACC_3,40.105,38.278,37.868,37.221,36.727,36.153,35.578,35.005,34.443,33.876,33.302,32.914,32.733,32.578,32.451,32.356,32.296,32.287,32.334,32.410,32.531,32.741,33.082,33.508,33.978,34.510,35.035,35.538,35.944,36.283,36.626,36.923
MACD_P,6.975,6.666,6.597,6.488,6.403,6.305,6.207,6.109,6.013,5.916,5.818,5.752,5.722,5.697,5.676,5.661,5.652,5.652,5.662,5.676,5.699,5.737,5.798,5.873,5.956,6.050,6.143,6.232,6.304,6.365,6.426,6.480
MAGA_6,11.000,10.499,10.386,10.209,10.073,9.916,9.758,9.601,9.447,9.291,9.134,9.028,8.978,8.935,8.900,8.875,8.858,8.856,8.868,8.889,8.922,8.980,9.074,9.190,9.319,9.465,9.609,9.747,9.859,9.952,10.046,10.127
MANN_1,195.891,186.967,184.965,181.803,179.390,176.589,173.780,170.979,168.233,165.464,162.664,160.767,159.881,159.126,158.504,158.043,157.747,157.704,157.933,158.305,158.894,159.923,161.588,163.667,165.962,168.563,171.126,173.586,175.568,177.225,178.897,180.350
MAYB,6.830,6.528,6.460,6.353,6.270,6.174,6.078,5.982,5.888,5.793,5.698,5.633,5.603,5.579,5.558,5.544,5.535,5.535,5.544,5.558,5.581,5.618,5.677,5.751,5.832,5.924,6.015,6.102,6.173,6.232,6.293,6.345
MELK_1,127.527,121.717,120.414,118.356,116.785,114.961,113.133,111.309,109.522,107.719,105.896,104.661,104.084,103.593,103.188,102.887,102.695,102.667,102.816,103.058,103.442,104.111,105.196,106.549,108.043,109.736,111.405,113.006,114.297,115.375,116.463,117.410
MILC_P,13.908,13.292,13.154,12.937,12.768,12.573,12.377,12.181,11.990,11.797,11.602,11.470,11.410,11.360,11.318,11.289,11.270,11.271,11.290,11.319,11.364,11.440,11.561,11.711,11.876,12.064,12.248,12.426,12.570,12.691,12.814,12.921
MILH_1,47.234,45.082,44.599,43.837,43.255,42.580,41.902,41.227,40.565,39.897,39.222,38.765,38.551,38.369,38.219,38.108,38.037,38.026,38.081,38.171,38.313,38.561,38.963,39.464,40.017,40.644,41.263,41.856,42.334,42.733,43.136,43.487
MITY_1,84.929,81.060,80.192,78.821,77.775,76.561,75.343,74.128,72.938,71.737,70.524,69.701,69.317,68.990,68.720,68.520,68.392,68.373,68.472,68.633,68.889,69.335,70.057,70.959,71.953,73.081,74.192,75.259,76.118,76.837,77.561,78.191
MYBS_P,3.349,3.201,3.167,3.115,3.075,3.027,2.980,2.933,2.887,2.841,2.794,2.762,2.748,2.735,2.725,2.718,2.714,2.714,2.718,2.725,2.736,2.755,2.784,2.820,2.860,2.905,2.949,2.992,3.027,3.056,3.085,3.111
NAIR_P,9.955,9.514,9.415,9.259,9.139,8.999,8.859,8.719,8.582,8.444,8.304,8.210,8.167,8.131,8.101,8.080,8.067,8.067,8.080,8.101,8.134,8.188,8.275,8.382,8.501,8.635,8.767,8.894,8.997,9.084,9.171,9.248
NEAR,20.200,19.306,19.104,18.789,18.545,18.261,17.976,17.692,17.414,17.134,16.851,16.659,16.572,16.499,16.438,16.396,16.369,16.369,16.397,16.439,16.505,16.615,16.791,17.009,17.249,17.521,17.790,18.048,18.257,18.432,18.611,18.767
NECE_1,84.401,80.556,79.693,78.331,77.291,76.084,74.874,73.667,72.484,71.291,70.085,69.267,68.886,68.560,68.292,68.094,67.966,67.947,68.046,68.206,68.460,68.904,69.621,70.517,71.505,72.626,73.731,74.790,75.644,76.358,77.078,77.705
NEEP_3,22.835,21.795,21.562,21.193,20.912,20.585,20.258,19.931,19.611,19.288,18.962,18.741,18.638,18.550,18.477,18.423,18.389,18.384,18.410,18.454,18.523,18.642,18.837,19.079,19.346,19.650,19.948,20.235,20.466,20.659,20.854,21.024
NETS,3.939,3.765,3.725,3.664,3.616,3.561,3.505,3.450,3.396,3.341,3.286,3.249,3.232,3.217,3.206,3.197,3.192,3.192,3.197,3.206,3.219,3.240,3.274,3.317,3.364,3.417,3.469,3.519,3.560,3.594,3.629,3.660
NEWX_6,144.498,137.915,136.439,134.106,132.326,130.260,128.188,126.121,124.096,122.054,119.989,118.589,117.936,117.379,116.920,116.580,116.361,116.329,116.498,116.773,117.208,117.966,119.195,120.728,122.421,124.339,126.230,128.045,129.507,130.729,131.962,133.035
