Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DYCE_P,0.340,0.570,0.797,1.066,1.323,1.630,1.996,2.443,2.996,3.637,4.308,4.971,5.619,6.186,6.637,6.965,7.209,7.381,7.525,7.676,7.830,7.998,8.178,8.326,8.469,8.593,8.701,8.795,8.879,8.953,9.016,9.062
EALI_6,0.000,0.000,0.481,1.327,2.502,4.071,5.995,8.162,10.366,12.583,14.905,17.197,19.440,21.400,22.961,24.096,24.939,25.536,26.034,26.556,27.090,27.669,28.291,28.806,29.299,29.728,30.103,30.428,30.717,30.974,31.191,31.350
EASO_1,1.907,3.138,5.646,9.305,13.739,19.465,26.428,34.464,43.179,52.413,62.082,71.632,80.972,89.138,95.641,100.366,103.879,106.366,108.441,110.615,112.838,115.248,117.841,119.985,122.038,123.827,125.389,126.741,127.945,129.016,129.921,130.582
ECCL,0.000,0.000,0.078,0.216,0.408,0.663,0.976,1.329,1.688,2.049,2.427,2.801,3.166,3.485,3.739,3.924,4.062,4.159,4.240,4.325,4.412,4.506,4.608,4.691,4.772,4.841,4.903,4.956,5.002,5.044,5.080,5.106
ECLA_1,3.588,5.903,8.810,12.510,16.424,21.285,27.141,34.097,42.192,51.215,60.663,69.994,79.122,87.100,93.455,98.072,101.505,103.935,105.963,108.087,110.259,112.614,115.147,117.242,119.249,120.997,122.523,123.845,125.020,126.067,126.952,127.597
EERH,0.000,0.000,0.187,0.516,0.974,1.585,2.334,3.177,4.035,4.899,5.802,6.695,7.568,8.331,8.939,9.380,9.708,9.941,10.135,10.338,10.546,10.771,11.013,11.214,11.406,11.573,11.719,11.845,11.958,12.058,12.142,12.204
EKIL,0.000,0.000,0.172,0.474,0.895,1.456,2.144,2.919,3.707,4.500,5.330,6.150,6.952,7.653,8.211,8.617,8.919,9.132,9.310,9.497,9.688,9.895,10.117,10.302,10.478,10.632,10.766,10.882,10.985,11.077,11.155,11.211
EKIS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ELDE,0.030,0.050,0.116,0.211,0.332,0.490,0.682,0.903,1.136,1.379,1.633,1.884,2.130,2.345,2.516,2.640,2.733,2.798,2.853,2.910,2.968,3.032,3.100,3.156,3.210,3.257,3.298,3.334,3.366,3.394,3.418,3.435
ELGI_P,0.000,0.000,0.130,0.358,0.675,1.098,1.617,2.201,2.795,3.393,4.019,4.637,5.242,5.771,6.192,6.498,6.725,6.886,7.021,7.161,7.305,7.461,7.629,7.768,7.901,8.017,8.118,8.205,8.283,8.352,8.411,8.454
ELLA_1,2.276,3.745,5.320,7.195,9.022,11.228,13.869,17.071,20.975,25.461,30.157,34.796,39.334,43.300,46.459,48.755,50.461,51.669,52.677,53.733,54.813,55.983,57.243,58.285,59.282,60.151,60.910,61.567,62.151,62.672,63.112,63.432
ELST_1,4.059,6.679,8.601,10.382,11.470,12.506,13.664,15.370,18.263,22.168,26.258,30.297,34.248,37.701,40.452,42.450,43.936,44.988,45.866,46.785,47.725,48.744,49.841,50.748,51.616,52.373,53.034,53.606,54.115,54.568,54.951,55.230
ENDE_1,3.672,6.043,8.528,11.453,14.262,17.637,21.671,26.581,32.621,39.597,46.902,54.116,61.173,67.342,72.255,75.825,78.479,80.357,81.926,83.568,85.248,87.068,89.027,90.647,92.198,93.549,94.729,95.751,96.660,97.469,98.153,98.652
ERSK,0.000,0.000,0.067,0.185,0.348,0.566,0.834,1.135,1.442,1.750,2.073,2.392,2.704,2.977,3.194,3.351,3.469,3.552,3.621,3.694,3.768,3.848,3.935,4.006,4.075,4.135,4.187,4.232,4.272,4.308,4.338,4.360
EXET1,1.466,2.412,3.848,5.795,8.000,10.795,14.179,18.138,22.582,27.411,32.468,37.462,42.347,46.618,50.019,52.490,54.327,55.628,56.713,57.850,59.013,60.273,61.629,62.750,63.824,64.760,65.577,66.284,66.913,67.473,67.947,68.293
FASN_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FAUG_P,0.000,0.000,0.002,0.005,0.010,0.016,0.024,0.033,0.042,0.051,0.060,0.070,0.079,0.087,0.093,0.098,0.101,0.103,0.105,0.108,0.110,0.112,0.115,0.117,0.119,0.120,0.122,0.123,0.124,0.125,0.126,0.127
FAWL_1,0.000,0.000,0.488,1.345,2.536,4.128,6.078,8.275,10.509,12.757,15.110,17.435,19.708,21.696,23.278,24.428,25.283,25.889,26.394,26.923,27.464,28.050,28.682,29.203,29.703,30.139,30.519,30.848,31.141,31.402,31.622,31.783
FECK_6,0.000,0.000,1.385,3.819,7.203,11.722,17.259,23.499,29.844,36.227,42.910,49.510,55.966,61.610,66.105,69.371,71.799,73.517,74.952,76.455,77.991,79.656,81.448,82.930,84.350,85.586,86.666,87.601,88.432,89.172,89.798,90.255
FERRA2,0.481,0.791,1.185,1.689,2.225,2.892,3.696,4.649,5.755,6.986,8.275,9.548,10.793,11.881,12.748,13.378,13.846,14.178,14.454,14.744,15.040,15.362,15.707,15.993,16.267,16.505,16.713,16.893,17.054,17.197,17.317,17.405
FERRB1;FERRB_M,1.547,2.546,3.564,4.743,5.853,7.177,8.756,10.689,13.096,15.897,18.829,21.726,24.559,27.035,29.008,30.441,31.506,32.261,32.890,33.549,34.224,34.954,35.741,36.391,37.014,37.557,38.030,38.441,38.805,39.130,39.405,39.605
FETT_P;KINT_P,0.160,0.260,0.534,0.947,1.466,2.143,2.967,3.913,4.919,5.971,7.073,8.161,9.225,10.155,10.896,11.435,11.835,12.118,12.355,12.602,12.856,13.130,13.425,13.670,13.904,14.108,14.285,14.439,14.577,14.699,14.802,14.877
FIDD_P,0.000,0.000,0.051,0.140,0.264,0.430,0.633,0.861,1.094,1.328,1.573,1.815,2.051,2.258,2.423,2.542,2.631,2.695,2.747,2.802,2.858,2.919,2.985,3.039,3.091,3.137,3.176,3.211,3.241,3.268,3.291,3.308
FIDF_1,1.895,3.118,4.321,5.689,6.943,8.424,10.185,12.357,15.107,18.338,21.721,25.062,28.330,31.187,33.462,35.115,36.344,37.214,37.940,38.701,39.479,40.322,41.229,41.979,42.697,43.324,43.870,44.343,44.764,45.139,45.456,45.687
FINN,0.000,0.000,0.061,0.168,0.317,0.516,0.759,1.034,1.313,1.594,1.887,2.178,2.462,2.710,2.908,3.052,3.158,3.234,3.297,3.363,3.431,3.504,3.583,3.648,3.710,3.765,3.812,3.853,3.890,3.923,3.950,3.970
FLEE_1;BRLE_1,0.027,0.045,4.934,13.522,25.446,41.370,60.881,82.873,105.241,127.749,151.315,174.590,197.357,217.258,233.110,244.626,253.189,259.249,264.308,269.606,275.025,280.898,287.217,292.443,297.448,301.809,305.614,308.912,311.844,314.455,316.662,318.272
FOUR_1,0.106,0.174,0.263,0.378,0.502,0.657,0.844,1.064,1.319,1.601,1.896,2.188,2.473,2.723,2.921,3.066,3.173,3.249,3.313,3.379,3.447,3.520,3.600,3.665,3.728,3.782,3.830,3.871,3.908,3.941,3.969,3.989
FRAS_P,0.000,0.000,0.135,0.372,0.701,1.141,1.680,2.287,2.905,3.526,4.177,4.819,5.448,5.997,6.434,6.752,6.989,7.156,7.296,7.442,7.591,7.753,7.928,8.072,8.210,8.330,8.436,8.527,8.608,8.680,8.741,8.785
FROD_1,0.218,0.358,1.561,3.590,6.335,9.980,14.440,19.487,24.682,29.961,35.488,40.946,46.286,50.953,54.671,57.371,59.380,60.801,61.987,63.230,64.501,65.878,67.360,68.586,69.760,70.782,71.675,72.448,73.136,73.748,74.266,74.643
FWIL_P,0.000,0.000,0.037,0.102,0.193,0.314,0.463,0.630,0.800,0.971,1.150,1.327,1.500,1.652,1.772,1.859,1.924,1.971,2.009,2.049,2.090,2.135,2.183,2.223,2.261,2.294,2.323,2.348,2.370,2.390,2.407,2.419
GALA,0.260,0.420,0.606,0.827,1.046,1.312,1.631,2.017,2.482,3.012,3.568,4.117,4.654,5.123,5.497,5.768,5.970,6.113,6.232,6.357,6.485,6.623,6.772,6.896,7.014,7.116,7.206,7.284,7.353,7.415,7.467,7.505
GIFF,0.000,0.000,0.176,0.484,0.913,1.486,2.188,2.979,3.783,4.592,5.439,6.276,7.094,7.810,8.379,8.793,9.101,9.319,9.501,9.691,9.886,10.097,10.324,10.512,10.692,10.849,10.986,11.104,11.209,11.303,11.383,11.440
GLLU,0.000,0.000,0.041,0.114,0.216,0.351,0.517,0.703,0.893,1.084,1.284,1.482,1.675,1.844,1.979,2.076,2.149,2.201,2.243,2.288,2.334,2.384,2.438,2.482,2.525,2.562,2.594,2.622,2.647,2.669,2.688,2.702
GLNI,0.000,0.000,0.026,0.073,0.137,0.223,0.328,0.447,0.568,0.689,0.816,0.942,1.065,1.172,1.257,1.319,1.366,1.398,1.426,1.454,1.483,1.515,1.549,1.577,1.604,1.628,1.648,1.666,1.682,1.696,1.708,1.717
GLRO,0.000,0.000,0.136,0.376,0.709,1.153,1.698,2.313,2.937,3.565,4.223,4.872,5.507,6.063,6.505,6.827,7.066,7.235,7.376,7.524,7.675,7.839,8.015,8.161,8.301,8.422,8.529,8.621,8.702,8.775,8.837,8.882
GORG,0.000,0.000,0.081,0.224,0.423,0.689,1.014,1.380,1.753,2.128,2.520,2.908,3.287,3.619,3.883,4.075,4.217,4.318,4.402,4.491,4.581,4.679,4.784,4.871,4.954,5.027,5.090,5.145,5.194,5.238,5.274,5.301
GOVA,0.000,0.000,0.060,0.164,0.310,0.504,0.743,1.011,1.284,1.559,1.846,2.130,2.408,2.651,2.845,2.985,3.090,3.163,3.225,3.290,3.356,3.428,3.505,3.569,3.630,3.683,3.729,3.770,3.805,3.837,3.864,3.884
GREN_1,2.424,3.989,6.749,10.649,15.240,21.124,28.265,36.554,45.674,55.442,65.669,75.770,85.651,94.288,101.167,106.165,109.881,112.511,114.707,117.006,119.358,121.907,124.649,126.917,129.089,130.982,132.634,134.065,135.337,136.470,137.428,138.127
GRIW_1,0.701,1.154,1.776,2.595,3.492,4.619,5.980,7.584,9.414,11.428,13.536,15.618,17.655,19.435,20.853,21.883,22.649,23.191,23.644,24.118,24.603,25.128,25.693,26.161,26.608,26.998,27.339,27.634,27.896,28.130,28.327,28.471
GRMO,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GRUB_P,0.000,0.000,0.008,0.022,0.041,0.067,0.098,0.133,0.169,0.205,0.244,0.281,0.318,0.349,0.375,0.393,0.407,0.417,0.425,0.434,0.443,0.452,0.462,0.470,0.479,0.486,0.492,0.497,0.502,0.506,0.509,0.512
HACK_1;HACK_6,1.210,1.990,2.649,3.331,3.866,4.457,5.148,6.046,7.304,8.866,10.501,12.116,13.696,15.078,16.178,16.977,17.571,17.992,18.343,18.711,19.087,19.494,19.933,20.295,20.643,20.945,21.209,21.438,21.642,21.823,21.976,22.088
HAGR,0.000,0.000,0.085,0.234,0.441,0.718,1.057,1.440,1.828,2.219,2.628,3.033,3.428,3.774,4.049,4.249,4.398,4.503,4.591,4.683,4.777,4.879,4.989,5.080,5.167,5.243,5.309,5.366,5.417,5.462,5.501,5.529
HAMHC1,0.000,0.000,0.924,2.549,4.806,7.822,11.517,15.682,19.916,24.175,28.635,33.039,37.348,41.114,44.114,46.293,47.913,49.060,50.018,51.020,52.046,53.157,54.353,55.342,56.289,57.114,57.835,58.459,59.014,59.508,59.925,60.230
HARK_1;HUTT_1;RRIG,0.671,1.104,2.402,4.421,6.997,10.369,14.481,19.183,24.156,29.321,34.731,40.073,45.298,49.866,53.504,56.147,58.112,59.503,60.664,61.881,63.125,64.472,65.923,67.123,68.271,69.272,70.145,70.902,71.576,72.175,72.681,73.051
HARM_6,0.224,0.368,0.673,1.121,1.667,2.374,3.233,4.224,5.295,6.428,7.613,8.784,9.930,10.931,11.729,12.308,12.739,13.044,13.298,13.565,13.838,14.133,14.451,14.714,14.966,15.185,15.377,15.543,15.690,15.822,15.933,16.014
HAWI,0.000,0.000,0.063,0.174,0.329,0.535,0.787,1.072,1.361,1.653,1.957,2.258,2.553,2.810,3.015,3.164,3.275,3.354,3.419,3.488,3.558,3.634,3.715,3.783,3.848,3.904,3.953,3.996,4.034,4.068,4.096,4.117
HAWP_6,0.441,0.726,1.238,1.965,2.825,3.927,5.266,6.819,8.524,10.346,12.255,14.140,15.984,17.596,18.880,19.812,20.506,20.997,21.406,21.836,22.274,22.750,23.262,23.685,24.090,24.444,24.752,25.019,25.256,25.468,25.647,25.777
HELE,0.000,0.000,0.051,0.142,0.267,0.434,0.640,0.871,1.106,1.342,1.590,1.835,2.074,2.283,2.449,2.570,2.660,2.724,2.777,2.833,2.890,2.952,3.018,3.073,3.125,3.171,3.211,3.246,3.277,3.304,3.327,3.344
HEYS_1;HEYS1;ORMO,0.632,1.039,1.722,2.672,3.778,5.189,6.901,8.893,11.099,13.472,15.957,18.412,20.813,22.912,24.583,25.798,26.701,27.340,27.873,28.432,29.004,29.623,30.289,30.841,31.368,31.828,32.230,32.577,32.886,33.162,33.395,33.564
HUER,0.000,0.000,0.044,0.120,0.227,0.369,0.543,0.740,0.940,1.140,1.351,1.558,1.762,1.939,2.081,2.184,2.260,2.314,2.359,2.407,2.455,2.507,2.564,2.610,2.655,2.694,2.728,2.757,2.784,2.807,2.826,2.841
HURS_1,1.995,3.283,4.203,5.038,5.515,5.948,6.423,7.157,8.471,10.282,12.179,14.053,15.885,17.487,18.763,19.690,20.379,20.867,21.274,21.701,22.137,22.609,23.118,23.539,23.942,24.293,24.599,24.864,25.100,25.310,25.488,25.618
IMPK_1,0.118,0.194,0.225,0.234,0.205,0.155,0.090,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
INDQ1,0.499,0.821,2.235,4.525,7.537,11.509,16.362,21.881,27.635,33.545,39.733,45.845,51.823,57.049,61.211,64.235,66.484,68.075,69.404,70.795,72.218,73.760,75.419,76.791,78.106,79.251,80.250,81.116,81.886,82.571,83.151,83.574
INKE,0.000,0.000,0.226,0.622,1.174,1.910,2.813,3.830,4.864,5.905,6.994,8.069,9.122,10.042,10.774,11.306,11.702,11.982,12.216,12.461,12.711,12.983,13.275,13.516,13.748,13.949,14.125,14.278,14.413,14.534,14.636,14.710
INNE_P,0.300,0.490,0.768,1.145,1.568,2.102,2.748,3.505,4.360,5.293,6.269,7.233,8.177,9.001,9.658,10.135,10.490,10.741,10.950,11.170,11.395,11.638,11.900,12.116,12.324,12.504,12.662,12.798,12.920,13.028,13.119,13.186
IROA1,3.929,6.465,10.011,14.697,19.868,26.371,34.230,43.477,53.999,65.548,77.639,89.582,101.263,111.475,119.608,125.517,129.910,133.020,135.615,138.334,141.115,144.128,147.370,150.052,152.620,154.857,156.810,158.502,160.006,161.346,162.478,163.304
IRONB1,0.441,0.726,1.426,2.483,3.802,5.517,7.607,10.006,12.571,15.259,18.074,20.854,23.574,25.951,27.844,29.220,30.243,30.966,31.571,32.204,32.851,33.552,34.307,34.931,35.529,36.050,36.505,36.898,37.249,37.561,37.824,38.017
IVER_1;IVER_6,0.190,0.313,2.227,5.516,10.023,16.022,23.368,31.666,40.158,48.746,57.738,66.619,75.307,82.901,88.949,93.343,96.611,98.923,100.853,102.876,104.943,107.184,109.595,111.590,113.499,115.163,116.615,117.874,118.993,119.989,120.831,121.445
JOHN,0.000,0.000,0.103,0.284,0.536,0.873,1.285,1.750,2.222,2.697,3.195,3.686,4.167,4.587,4.922,5.165,5.346,5.474,5.581,5.693,5.807,5.931,6.065,6.175,6.280,6.373,6.453,6.523,6.585,6.640,6.686,6.720
JORD_3,0.611,1.005,1.404,1.865,2.298,2.814,3.428,4.182,5.122,6.217,7.364,8.497,9.605,10.573,11.345,11.905,12.322,12.617,12.863,13.121,13.385,13.670,13.978,14.232,14.476,14.688,14.873,15.034,15.176,15.303,15.411,15.489
KAIM,0.000,0.000,0.262,0.723,1.363,2.218,3.266,4.447,5.647,6.855,8.120,9.369,10.590,11.658,12.509,13.127,13.586,13.912,14.183,14.467,14.758,15.073,15.412,15.693,15.961,16.195,16.400,16.576,16.734,16.874,16.992,17.079
KEAD_1,1.720,2.830,4.000,5.381,6.712,8.313,10.228,12.556,15.413,18.709,22.161,25.569,28.904,31.819,34.140,35.827,37.081,37.968,38.709,39.485,40.279,41.139,42.064,42.830,43.563,44.201,44.759,45.242,45.671,46.053,46.377,46.612
KEAR_1;KEAR_3,0.000,0.000,1.222,3.369,6.354,10.341,15.227,20.732,26.330,31.961,37.857,43.681,49.376,54.356,58.321,61.202,63.345,64.861,66.127,67.453,68.808,70.277,71.858,73.166,74.418,75.509,76.461,77.286,78.020,78.673,79.225,79.628
KEMS_1,0.864,1.422,2.176,3.160,4.232,5.575,7.197,9.110,11.302,13.719,16.250,18.750,21.195,23.332,25.034,26.271,27.191,27.841,28.385,28.954,29.536,30.166,30.845,31.406,31.944,32.412,32.821,33.175,33.490,33.770,34.007,34.180
KIBY_1,0.000,0.000,0.409,1.127,2.126,3.459,5.093,6.935,8.808,10.691,12.663,14.611,16.517,18.182,19.509,20.473,21.189,21.696,22.120,22.563,23.017,23.508,24.037,24.474,24.893,25.258,25.577,25.853,26.098,26.316,26.501,26.636
KIER,0.000,0.000,0.014,0.037,0.070,0.114,0.168,0.228,0.290,0.352,0.417,0.481,0.543,0.598,0.642,0.674,0.697,0.714,0.728,0.742,0.757,0.773,0.791,0.805,0.819,0.831,0.841,0.851,0.859,0.866,0.872,0.876
KIIN_P,0.000,0.000,0.006,0.016,0.030,0.049,0.072,0.098,0.125,0.152,0.180,0.207,0.234,0.258,0.277,0.290,0.301,0.308,0.314,0.320,0.326,0.333,0.341,0.347,0.353,0.358,0.363,0.367,0.370,0.373,0.376,0.378
KILB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
KILS,0.000,0.000,0.032,0.089,0.168,0.273,0.403,0.548,0.696,0.845,1.001,1.155,1.305,1.437,1.542,1.618,1.675,1.715,1.748,1.783,1.819,1.858,1.900,1.934,1.967,1.996,2.021,2.043,2.063,2.080,2.094,2.105
KILT,0.580,0.950,1.286,1.650,1.958,2.310,2.726,3.251,3.950,4.795,5.680,6.553,7.408,8.155,8.750,9.182,9.504,9.731,9.921,10.120,10.323,10.544,10.781,10.977,11.165,11.328,11.471,11.595,11.705,11.803,11.886,11.946
KILW,0.000,0.000,0.172,0.475,0.895,1.457,2.145,2.921,3.709,4.503,5.333,6.153,6.956,7.657,8.216,8.622,8.924,9.137,9.315,9.502,9.693,9.900,10.123,10.307,10.483,10.637,10.771,10.887,10.991,11.083,11.161,11.217
KINL_P,0.000,0.000,0.004,0.011,0.021,0.034,0.050,0.068,0.086,0.105,0.124,0.143,0.162,0.178,0.191,0.200,0.207,0.212,0.216,0.221,0.225,0.230,0.235,0.240,0.244,0.247,0.250,0.253,0.255,0.258,0.259,0.261
KINO_1,1.200,1.974,3.382,5.384,7.756,10.801,14.499,18.785,23.486,28.509,33.768,38.962,44.043,48.484,52.021,54.591,56.502,57.855,58.984,60.166,61.375,62.686,64.096,65.262,66.379,67.352,68.202,68.937,69.592,70.175,70.667,71.026
KIRKB1,1.765,2.904,4.037,5.334,6.534,7.955,9.646,11.728,14.348,17.416,20.629,23.802,26.906,29.619,31.780,33.350,34.517,35.344,36.033,36.756,37.494,38.295,39.157,39.869,40.551,41.146,41.665,42.114,42.514,42.870,43.171,43.390
KITW_1,0.000,0.000,0.695,1.918,3.617,5.887,8.668,11.802,14.989,18.195,21.551,24.866,28.108,30.943,33.201,34.841,36.060,36.923,37.644,38.399,39.170,40.007,40.907,41.651,42.364,42.985,43.527,43.997,44.414,44.786,45.100,45.330
KNAR,0.535,0.880,1.566,2.560,3.759,5.306,7.187,9.359,11.721,14.227,16.852,19.444,21.980,24.196,25.962,27.244,28.198,28.873,29.436,30.026,30.630,31.284,31.988,32.570,33.127,33.613,34.037,34.404,34.730,35.021,35.267,35.446
LACK_6,0.305,0.502,1.065,1.934,3.037,4.479,6.238,8.250,10.384,12.604,14.929,17.226,19.472,21.436,23.000,24.136,24.981,25.579,26.078,26.601,27.135,27.715,28.338,28.854,29.347,29.778,30.153,30.479,30.768,31.025,31.243,31.402
LAIR_P,0.000,0.000,0.002,0.005,0.010,0.017,0.025,0.033,0.042,0.051,0.061,0.070,0.079,0.087,0.094,0.099,0.102,0.104,0.106,0.108,0.111,0.113,0.116,0.118,0.120,0.121,0.123,0.124,0.125,0.126,0.127,0.128
LALE1SG003,0.798,1.313,1.968,2.805,3.696,4.805,6.140,7.725,9.564,11.609,13.750,15.865,17.934,19.743,21.183,22.230,23.008,23.559,24.018,24.500,24.992,25.526,26.100,26.575,27.030,27.426,27.772,28.072,28.338,28.575,28.776,28.922
LAND1,0.629,1.034,1.816,2.942,4.292,6.031,8.145,10.589,13.253,16.088,19.056,21.987,24.854,27.360,29.356,30.807,31.885,32.648,33.285,33.953,34.635,35.374,36.170,36.828,37.459,38.008,38.487,38.902,39.272,39.600,39.878,40.081
LEGA_1,0.508,0.836,1.786,3.258,5.130,7.578,10.563,13.977,17.594,21.357,25.297,29.188,32.994,36.321,38.971,40.896,42.328,43.341,44.187,45.072,45.978,46.960,48.017,48.890,49.727,50.456,51.092,51.644,52.134,52.570,52.939,53.208
LEVE,0.000,0.000,0.088,0.241,0.455,0.741,1.090,1.485,1.886,2.289,2.711,3.128,3.536,3.893,4.177,4.383,4.536,4.645,4.736,4.831,4.928,5.033,5.146,5.240,5.329,5.407,5.476,5.535,5.587,5.634,5.674,5.702
LING,0.000,0.000,0.148,0.408,0.770,1.252,1.844,2.511,3.189,3.870,4.584,5.290,5.979,6.582,7.063,7.411,7.671,7.855,8.008,8.168,8.333,8.510,8.702,8.860,9.012,9.144,9.259,9.359,9.448,9.527,9.594,9.643
LINM,0.000,0.000,0.180,0.498,0.939,1.529,2.251,3.064,3.892,4.724,5.596,6.456,7.298,8.034,8.620,9.046,9.363,9.587,9.774,9.970,10.170,10.387,10.621,10.814,10.999,11.161,11.301,11.423,11.532,11.628,11.710,11.769
LISD_1,1.336,2.198,3.713,5.850,8.363,11.582,15.491,20.027,25.021,30.372,35.975,41.508,46.921,51.653,55.421,58.159,60.195,61.636,62.838,64.098,65.386,66.783,68.285,69.527,70.717,71.754,72.659,73.443,74.140,74.761,75.285,75.668
LITT_C,0.668,1.099,1.426,1.738,1.943,2.149,2.382,2.711,3.236,3.928,4.653,5.369,6.069,6.681,7.168,7.522,7.786,7.972,8.127,8.290,8.457,8.638,8.832,8.993,9.146,9.281,9.398,9.499,9.589,9.669,9.737,9.787
LITT_J,0.665,1.094,1.786,2.742,3.842,5.244,6.943,8.923,11.127,13.506,15.998,18.459,20.866,22.970,24.646,25.863,26.769,27.409,27.944,28.505,29.077,29.698,30.367,30.919,31.448,31.909,32.312,32.660,32.970,33.246,33.480,33.650
LODR_6,2.705,4.451,5.473,4.654,4.723,4.609,4.412,4.390,4.947,6.005,7.113,8.207,9.277,10.213,10.957,11.499,11.902,12.186,12.425,12.674,12.928,13.204,13.502,13.747,13.982,14.187,14.366,14.521,14.659,14.782,14.885,14.961
LOUD_H,0.000,0.000,0.147,0.406,0.767,1.247,1.837,2.501,3.176,3.856,4.567,5.269,5.956,6.557,7.035,7.383,7.641,7.824,7.977,8.137,8.300,8.477,8.668,8.826,8.977,9.109,9.223,9.323,9.411,9.490,9.557,9.606
LOVE_1,0.064,0.105,2.116,5.629,10.490,16.975,24.919,33.878,43.006,52.204,61.834,71.345,80.649,88.781,95.259,99.965,103.464,105.941,108.008,110.173,112.388,114.787,117.370,119.505,121.550,123.333,124.888,126.235,127.433,128.500,129.402,130.060
LUNA_P,0.000,0.000,0.088,0.242,0.457,0.743,1.095,1.491,1.893,2.298,2.722,3.140,3.550,3.908,4.193,4.400,4.554,4.663,4.754,4.850,4.947,5.053,5.166,5.260,5.350,5.429,5.497,5.557,5.609,5.656,5.696,5.725
LYND_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
MACC_3,0.000,0.000,0.266,0.734,1.384,2.252,3.316,4.515,5.734,6.960,8.244,9.512,10.752,11.837,12.700,13.328,13.794,14.125,14.400,14.689,14.984,15.304,15.648,15.933,16.206,16.443,16.651,16.830,16.990,17.132,17.253,17.340
MACD_P,0.000,0.000,0.088,0.244,0.460,0.748,1.101,1.499,1.904,2.311,2.738,3.159,3.571,3.931,4.218,4.426,4.581,4.691,4.782,4.878,4.976,5.083,5.197,5.291,5.382,5.461,5.530,5.589,5.643,5.690,5.730,5.759
MAGA_6,0.000,0.000,0.124,0.342,0.645,1.050,1.546,2.105,2.673,3.245,3.843,4.435,5.013,5.518,5.921,6.213,6.431,6.585,6.714,6.848,6.986,7.135,7.295,7.428,7.555,7.666,7.763,7.846,7.921,7.987,8.043,8.084
MANN_1,0.015,0.025,2.291,6.269,11.793,19.170,28.208,38.395,48.757,59.185,70.103,80.886,91.433,100.654,107.997,113.333,117.300,120.107,122.451,124.906,127.416,130.137,133.065,135.486,137.805,139.825,141.588,143.116,144.474,145.684,146.706,147.452
MAYB,0.000,0.000,0.048,0.131,0.248,0.403,0.593,0.808,1.026,1.246,1.475,1.702,1.924,2.118,2.273,2.385,2.468,2.528,2.577,2.629,2.681,2.739,2.800,2.851,2.900,2.943,2.980,3.012,3.040,3.066,3.087,3.103
MELK_1,0.036,0.060,1.654,4.442,8.305,13.461,19.777,26.900,34.152,41.456,49.103,56.656,64.044,70.502,75.646,79.383,82.162,84.129,85.770,87.490,89.248,91.154,93.205,94.900,96.525,97.940,99.175,100.245,101.196,102.044,102.760,103.282
MILC_P,0.000,0.000,0.165,0.456,0.859,1.398,2.059,2.804,3.560,4.322,5.119,5.907,6.677,7.350,7.886,8.276,8.566,8.771,8.942,9.121,9.304,9.503,9.717,9.894,10.063,10.211,10.339,10.451,10.550,10.639,10.713,10.768
MILH_1,2.865,4.715,6.640,8.898,11.056,13.644,16.736,20.505,25.154,30.533,36.166,41.729,47.171,51.927,55.716,58.468,60.515,61.964,63.173,64.439,65.734,67.138,68.648,69.897,71.094,72.136,73.046,73.834,74.534,75.158,75.686,76.071
MITY_1,0.000,0.000,1.530,4.220,7.959,12.953,19.071,25.967,32.979,40.032,47.417,54.710,61.844,68.081,73.048,76.657,79.340,81.239,82.824,84.485,86.183,88.023,90.004,91.641,93.209,94.576,95.768,96.802,97.720,98.539,99.230,99.735
MYBS_P,0.090,0.150,0.204,0.266,0.320,0.384,0.459,0.552,0.673,0.817,0.968,1.117,1.263,1.390,1.491,1.565,1.620,1.659,1.691,1.725,1.760,1.797,1.838,1.871,1.903,1.931,1.955,1.976,1.995,2.012,2.026,2.036
