Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
EERH,0.411,0.532,0.587,0.683,0.778,0.882,1.085,1.287,1.543,1.772,2.018,2.246,2.454,2.779,3.058,3.304,3.699,4.043,4.509,4.821,5.120,5.369,5.863,6.920,7.511,7.811,8.369,9.211,9.875,10.143,10.213,10.556
EKIL,0.262,0.340,0.375,0.437,0.497,0.564,0.693,0.823,0.986,1.133,1.290,1.436,1.569,1.777,1.955,2.113,2.365,2.585,2.883,3.083,3.274,3.433,3.749,4.425,4.802,4.994,5.351,5.889,6.314,6.485,6.530,6.749
EKIS,0.254,0.329,0.363,0.423,0.482,0.546,0.671,0.797,0.955,1.097,1.249,1.390,1.519,1.720,1.893,2.045,2.290,2.503,2.791,2.985,3.169,3.324,3.630,4.284,4.649,4.835,5.181,5.702,6.113,6.279,6.322,6.534
ELDE,0.247,0.320,0.353,0.412,0.469,0.532,0.654,0.776,0.930,1.068,1.216,1.353,1.479,1.674,1.843,1.991,2.229,2.436,2.717,2.905,3.085,3.236,3.533,4.170,4.526,4.707,5.043,5.550,5.951,6.112,6.155,6.361
ELGI_P,0.241,0.312,0.345,0.401,0.457,0.518,0.637,0.756,0.906,1.041,1.185,1.319,1.442,1.632,1.796,1.941,2.173,2.374,2.648,2.832,3.007,3.154,3.444,4.065,4.411,4.588,4.916,5.410,5.800,5.957,5.999,6.200
ELLA_1,1.994,2.583,2.848,3.317,3.778,4.284,5.267,6.250,7.491,8.607,9.800,10.907,11.919,13.493,14.848,16.046,17.963,19.631,21.896,23.412,24.861,26.073,28.472,33.603,36.470,37.930,40.638,44.726,47.952,49.253,49.596,51.258
ELST_1,2.779,3.600,3.971,4.624,5.267,5.973,7.342,8.713,10.444,11.999,13.663,15.205,16.616,18.810,20.700,22.369,25.042,27.367,30.526,32.639,34.659,36.349,39.693,46.847,50.844,52.879,56.654,62.352,66.850,68.664,69.142,71.459
ENDE_1,2.515,3.258,3.593,4.184,4.766,5.405,6.644,7.884,9.450,10.857,12.363,13.758,15.035,17.020,18.730,20.240,22.658,24.763,27.620,29.533,31.360,32.889,35.915,42.388,46.005,47.846,51.262,56.418,60.487,62.129,62.561,64.658
ERSK,0.137,0.178,0.196,0.229,0.260,0.295,0.363,0.431,0.516,0.593,0.675,0.752,0.821,0.930,1.023,1.106,1.238,1.353,1.509,1.613,1.713,1.797,1.962,2.315,2.513,2.614,2.800,3.082,3.304,3.394,3.417,3.532
EXET1,1.830,2.371,2.615,3.045,3.469,3.934,4.836,5.739,6.878,7.903,8.999,10.015,10.944,12.389,13.633,14.733,16.493,18.025,20.105,21.497,22.827,23.940,26.143,30.854,33.487,34.827,37.314,41.066,44.029,45.223,45.538,47.064
FASN_P,0.004,0.005,0.006,0.006,0.007,0.008,0.010,0.012,0.015,0.017,0.019,0.021,0.023,0.026,0.029,0.031,0.035,0.038,0.043,0.045,0.048,0.051,0.055,0.065,0.071,0.074,0.079,0.087,0.093,0.096,0.096,0.100
FAUG_P,0.018,0.024,0.026,0.031,0.035,0.040,0.049,0.058,0.069,0.079,0.090,0.101,0.110,0.124,0.137,0.148,0.166,0.181,0.202,0.216,0.229,0.241,0.263,0.310,0.336,0.350,0.375,0.413,0.442,0.454,0.458,0.473
FAWL_1,1.771,2.294,2.530,2.946,3.356,3.805,4.678,5.551,6.654,7.644,8.704,9.687,10.586,11.984,13.187,14.251,15.954,17.435,19.447,20.794,22.081,23.157,25.288,29.845,32.392,33.688,36.093,39.724,42.589,43.745,44.049,45.525
FECK_6,1.981,2.566,2.830,3.296,3.754,4.257,5.234,6.211,7.444,8.553,9.739,10.838,11.844,13.408,14.754,15.944,17.849,19.507,21.758,23.264,24.704,25.909,28.292,33.391,36.240,37.691,40.382,44.443,47.649,48.942,49.283,50.934
FERRA2,0.671,0.869,0.958,1.116,1.271,1.442,1.772,2.103,2.521,2.896,3.298,3.670,4.011,4.540,4.996,5.399,6.044,6.606,7.368,7.878,8.366,8.773,9.581,11.307,12.272,12.763,13.675,15.050,16.136,16.573,16.689,17.248
FERRB1;FERRB_M,1.946,2.521,2.781,3.238,3.689,4.183,5.142,6.102,7.314,8.403,9.568,10.649,11.636,13.173,14.496,15.666,17.537,19.166,21.377,22.858,24.272,25.455,27.798,32.807,35.607,37.032,39.676,43.666,46.816,48.086,48.421,50.044
FETT_P;KINT_P,0.332,0.430,0.474,0.552,0.629,0.713,0.876,1.040,1.246,1.432,1.631,1.815,1.983,2.245,2.470,2.670,2.988,3.266,3.643,3.895,4.136,4.338,4.737,5.591,6.068,6.310,6.761,7.441,7.978,8.194,8.251,8.528
FIDD_P,0.077,0.100,0.111,0.129,0.147,0.166,0.204,0.242,0.291,0.334,0.380,0.423,0.462,0.523,0.576,0.623,0.697,0.762,0.849,0.908,0.965,1.012,1.105,1.304,1.415,1.472,1.577,1.735,1.860,1.911,1.924,1.989
FIDF_1,1.766,2.287,2.522,2.937,3.346,3.794,4.664,5.535,6.635,7.623,8.680,9.660,10.556,11.950,13.150,14.211,15.908,17.386,19.392,20.735,22.018,23.091,25.216,29.760,32.300,33.592,35.991,39.611,42.468,43.620,43.924,45.396
FINN,0.083,0.107,0.118,0.138,0.157,0.178,0.219,0.260,0.311,0.358,0.407,0.453,0.496,0.561,0.617,0.667,0.747,0.816,0.910,0.973,1.034,1.084,1.184,1.397,1.516,1.577,1.690,1.860,1.994,2.048,2.062,2.131
FLEE_1;BRLE_1,8.015,10.384,11.452,13.336,15.191,17.227,21.176,25.131,30.121,34.607,39.406,43.854,47.923,54.251,59.701,64.516,72.224,78.931,88.040,94.136,99.962,104.834,114.480,135.113,146.641,152.510,163.399,179.833,192.804,198.036,199.415,206.097
FOUR_1,0.139,0.180,0.198,0.231,0.263,0.298,0.366,0.435,0.521,0.598,0.681,0.758,0.829,0.938,1.032,1.116,1.249,1.365,1.522,1.628,1.729,1.813,1.980,2.337,2.536,2.637,2.826,3.110,3.334,3.425,3.449,3.564
FRAS_P,0.088,0.114,0.126,0.146,0.167,0.189,0.232,0.276,0.330,0.379,0.432,0.481,0.525,0.595,0.655,0.707,0.792,0.865,0.965,1.032,1.096,1.149,1.255,1.481,1.608,1.672,1.791,1.972,2.114,2.171,2.186,2.260
FROD_1,1.949,2.525,2.785,3.243,3.694,4.189,5.149,6.110,7.324,8.415,9.581,10.663,11.652,13.191,14.516,15.687,17.561,19.192,21.407,22.889,24.305,25.490,27.835,32.852,35.655,37.082,39.730,43.726,46.880,48.152,48.487,50.112
FWIL_P,0.118,0.153,0.169,0.197,0.224,0.254,0.313,0.371,0.445,0.511,0.582,0.647,0.707,0.801,0.881,0.952,1.066,1.165,1.300,1.390,1.475,1.547,1.690,1.994,2.165,2.251,2.412,2.654,2.846,2.923,2.943,3.042
GALA,0.149,0.192,0.212,0.247,0.281,0.319,0.392,0.466,0.558,0.641,0.730,0.813,0.888,1.005,1.106,1.195,1.338,1.462,1.631,1.744,1.852,1.942,2.121,2.503,2.717,2.826,3.027,3.332,3.572,3.669,3.695,3.819
GIFF,0.426,0.552,0.608,0.708,0.807,0.915,1.125,1.335,1.600,1.838,2.093,2.330,2.546,2.882,3.171,3.427,3.837,4.193,4.677,5.000,5.310,5.569,6.081,7.177,7.790,8.101,8.680,9.553,10.242,10.520,10.593,10.948
GLLU,0.074,0.096,0.106,0.123,0.140,0.159,0.195,0.232,0.278,0.319,0.364,0.405,0.442,0.501,0.551,0.596,0.667,0.729,0.813,0.869,0.923,0.968,1.057,1.247,1.354,1.408,1.508,1.660,1.780,1.828,1.841,1.902
GLNI,0.133,0.172,0.190,0.221,0.252,0.286,0.351,0.417,0.500,0.574,0.654,0.728,0.795,0.900,0.991,1.070,1.198,1.310,1.461,1.562,1.659,1.739,1.899,2.242,2.433,2.530,2.711,2.984,3.199,3.286,3.309,3.419
GLRO,0.200,0.259,0.286,0.333,0.379,0.430,0.528,0.627,0.751,0.863,0.983,1.094,1.195,1.353,1.489,1.609,1.802,1.969,2.196,2.348,2.493,2.615,2.856,3.370,3.658,3.804,4.076,4.486,4.809,4.940,4.974,5.141
GORG,0.167,0.216,0.238,0.277,0.316,0.358,0.440,0.522,0.626,0.719,0.819,0.911,0.996,1.127,1.241,1.341,1.501,1.640,1.830,1.956,2.077,2.179,2.379,2.808,3.047,3.169,3.396,3.737,4.007,4.115,4.144,4.283
GOVA,0.153,0.199,0.219,0.255,0.290,0.329,0.405,0.480,0.576,0.662,0.753,0.838,0.916,1.037,1.141,1.233,1.381,1.509,1.683,1.800,1.911,2.004,2.188,2.583,2.803,2.915,3.124,3.438,3.686,3.786,3.812,3.940
GREN_1,4.604,5.965,6.578,7.660,8.726,9.895,12.164,14.435,17.302,19.879,22.635,25.190,27.527,31.163,34.293,37.059,41.486,45.339,50.571,54.072,57.419,60.218,65.759,77.610,84.232,87.603,93.858,103.298,110.748,113.754,114.545,118.384
GRIW_1,1.581,2.048,2.259,2.630,2.996,3.398,4.177,4.957,5.941,6.826,7.772,8.650,9.452,10.701,11.775,12.725,14.245,15.568,17.365,18.567,19.716,20.677,22.580,26.650,28.923,30.081,32.229,35.470,38.029,39.060,39.332,40.650
GRMO,0.374,0.485,0.535,0.623,0.710,0.805,0.989,1.174,1.407,1.617,1.841,2.049,2.239,2.535,2.789,3.014,3.374,3.688,4.113,4.398,4.670,4.898,5.348,6.313,6.851,7.126,7.634,8.402,9.008,9.253,9.317,9.629
GRUB_P,0.011,0.014,0.015,0.018,0.020,0.023,0.028,0.033,0.040,0.046,0.052,0.058,0.063,0.072,0.079,0.085,0.095,0.104,0.116,0.124,0.132,0.139,0.151,0.179,0.194,0.202,0.216,0.238,0.255,0.262,0.264,0.272
HACK_1;HACK_6,1.637,2.121,2.339,2.724,3.103,3.519,4.325,5.133,6.152,7.069,8.049,8.957,9.788,11.081,12.194,13.177,14.751,16.121,17.982,19.227,20.416,21.412,23.382,27.596,29.951,31.150,33.374,36.730,39.379,40.448,40.729,42.094
HAGR,0.214,0.277,0.305,0.356,0.405,0.459,0.565,0.670,0.803,0.923,1.051,1.169,1.278,1.446,1.592,1.720,1.926,2.104,2.347,2.510,2.665,2.795,3.052,3.602,3.909,4.066,4.356,4.794,5.140,5.280,5.316,5.495
HAMHC1,2.548,3.301,3.641,4.240,4.830,5.477,6.733,7.990,9.576,11.003,12.528,13.942,15.236,17.248,18.981,20.511,22.962,25.094,27.990,29.928,31.780,33.330,36.396,42.956,46.621,48.487,51.949,57.174,61.297,62.961,63.399,65.524
HARK_1;HUTT_1;RRIG,2.949,3.820,4.214,4.907,5.588,6.337,7.791,9.246,11.081,12.732,14.497,16.135,17.631,19.960,21.965,23.736,26.572,29.039,32.390,34.632,36.776,38.569,42.118,49.708,53.949,56.109,60.115,66.162,70.933,72.858,73.366,75.824
HARM_6,0.636,0.824,0.909,1.058,1.205,1.367,1.680,1.994,2.390,2.746,3.126,3.479,3.802,4.304,4.736,5.119,5.730,6.262,6.985,7.468,7.931,8.317,9.082,10.719,11.634,12.100,12.964,14.267,15.296,15.712,15.821,16.351
HAWI,0.121,0.157,0.173,0.202,0.230,0.261,0.321,0.381,0.456,0.524,0.597,0.664,0.726,0.822,0.904,0.977,1.094,1.196,1.334,1.426,1.514,1.588,1.734,2.047,2.221,2.310,2.475,2.724,2.921,3.000,3.021,3.122
HAWP_6,0.868,1.124,1.240,1.444,1.644,1.865,2.292,2.720,3.261,3.746,4.266,4.747,5.188,5.873,6.463,6.984,7.818,8.544,9.530,10.190,10.821,11.348,12.393,14.626,15.874,16.509,17.688,19.467,20.871,21.438,21.587,22.310
HELE,0.136,0.176,0.194,0.226,0.258,0.292,0.359,0.426,0.511,0.587,0.668,0.744,0.813,0.920,1.013,1.094,1.225,1.339,1.493,1.597,1.696,1.778,1.942,2.292,2.487,2.587,2.772,3.051,3.271,3.359,3.383,3.496
HEYS_1;HEYS1;ORMO,0.642,0.832,0.917,1.067,1.216,1.380,1.695,2.013,2.412,2.771,3.155,3.512,3.836,4.344,4.781,5.166,5.783,6.321,7.049,7.537,8.005,8.394,9.167,10.819,11.741,12.212,13.083,14.400,15.438,15.857,15.968,16.502
HUER,0.026,0.034,0.037,0.044,0.050,0.056,0.069,0.082,0.099,0.113,0.129,0.143,0.157,0.177,0.195,0.211,0.236,0.258,0.288,0.308,0.327,0.343,0.375,0.442,0.480,0.499,0.535,0.588,0.631,0.648,0.652,0.674
HURS_1,1.954,2.531,2.791,3.250,3.702,4.199,5.161,6.125,7.341,8.435,9.604,10.688,11.680,13.222,14.550,15.724,17.602,19.237,21.457,22.943,24.363,25.550,27.901,32.930,35.739,37.170,39.824,43.829,46.990,48.265,48.601,50.230
IMPK_1,0.062,0.080,0.088,0.103,0.117,0.133,0.163,0.194,0.232,0.267,0.304,0.338,0.369,0.418,0.460,0.497,0.556,0.608,0.678,0.725,0.770,0.808,0.882,1.041,1.130,1.175,1.259,1.385,1.485,1.525,1.536,1.587
INDQ1,2.701,3.499,3.858,4.493,5.118,5.804,7.135,8.467,10.148,11.660,13.277,14.775,16.146,18.278,20.114,21.737,24.334,26.593,29.662,31.716,33.679,35.321,38.570,45.522,49.406,51.383,55.052,60.589,64.959,66.722,67.186,69.438
INKE,0.325,0.421,0.464,0.540,0.615,0.698,0.858,1.018,1.220,1.402,1.597,1.777,1.942,2.198,2.419,2.614,2.926,3.198,3.567,3.814,4.050,4.247,4.638,5.474,5.941,6.179,6.620,7.286,7.812,8.024,8.079,8.350
INNE_P,0.448,0.581,0.640,0.746,0.849,0.963,1.184,1.405,1.684,1.935,2.203,2.452,2.679,3.033,3.338,3.607,4.038,4.413,4.922,5.263,5.589,5.861,6.401,7.554,8.199,8.527,9.136,10.055,10.780,11.073,11.150,11.523
IROA1,3.732,4.835,5.332,6.210,7.073,8.021,9.860,11.702,14.025,16.114,18.348,20.420,22.314,25.261,27.799,30.041,33.630,36.753,40.994,43.832,46.545,48.814,53.305,62.912,68.280,71.013,76.083,83.735,89.775,92.211,92.853,95.965
IRONB1,1.315,1.703,1.879,2.188,2.492,2.826,3.474,4.122,4.941,5.677,6.464,7.194,7.861,8.899,9.793,10.583,11.847,12.948,14.442,15.442,16.397,17.197,18.779,22.163,24.054,25.017,26.803,29.499,31.627,32.485,32.711,33.807
IVER_1;IVER_6,3.412,4.420,4.875,5.677,6.466,7.332,9.014,10.697,12.821,14.730,16.773,18.667,20.398,23.092,25.411,27.461,30.742,33.597,37.474,40.069,42.548,44.623,48.728,57.510,62.417,64.916,69.550,76.546,82.067,84.294,84.880,87.725
JOHN,0.254,0.330,0.363,0.423,0.482,0.547,0.672,0.798,0.956,1.098,1.251,1.392,1.521,1.722,1.895,2.048,2.292,2.505,2.794,2.988,3.173,3.327,3.634,4.289,4.654,4.841,5.186,5.708,6.120,6.286,6.330,6.542
JORD_3,0.347,0.450,0.496,0.578,0.658,0.746,0.917,1.088,1.305,1.499,1.707,1.899,2.076,2.350,2.586,2.794,3.128,3.419,3.813,4.077,4.329,4.540,4.958,5.852,6.351,6.605,7.077,7.789,8.350,8.577,8.637,8.926
KAIM,0.542,0.702,0.774,0.901,1.026,1.164,1.431,1.698,2.035,2.338,2.662,2.963,3.238,3.665,4.034,4.359,4.880,5.333,5.948,6.360,6.754,7.083,7.735,9.129,9.908,10.304,11.040,12.150,13.027,13.380,13.473,13.925
KEAD_1,1.730,2.241,2.472,2.878,3.279,3.718,4.571,5.424,6.501,7.470,8.505,9.466,10.344,11.710,12.886,13.925,15.589,17.036,19.002,20.318,21.576,22.627,24.709,29.163,31.651,32.918,35.268,38.815,41.615,42.744,43.041,44.484
KEAR_1;KEAR_3,4.305,5.578,6.151,7.163,8.160,9.253,11.375,13.499,16.179,18.588,21.166,23.555,25.741,29.140,32.068,34.654,38.794,42.396,47.289,50.564,53.693,56.310,61.491,72.574,78.766,81.918,87.767,96.594,103.561,106.372,107.112,110.701
KEMS_1,1.850,2.397,2.643,3.078,3.506,3.976,4.888,5.801,6.952,7.988,9.095,10.122,11.061,12.522,13.780,14.891,16.670,18.218,20.321,21.728,23.072,24.197,26.424,31.186,33.846,35.201,37.715,41.508,44.502,45.709,46.027,47.570
KIBY_1,1.454,1.883,2.077,2.419,2.755,3.124,3.841,4.558,5.463,6.277,7.147,7.954,8.692,9.839,10.828,11.701,13.099,14.316,15.968,17.073,18.130,19.014,20.763,24.505,26.596,27.660,29.635,32.616,34.968,35.917,36.167,37.379
KIER,0.439,0.569,0.627,0.730,0.832,0.943,1.160,1.376,1.650,1.895,2.158,2.402,2.624,2.971,3.270,3.533,3.955,4.323,4.821,5.155,5.474,5.741,6.269,7.399,8.031,8.352,8.948,9.848,10.559,10.845,10.921,11.287
KIIN_P,0.012,0.016,0.018,0.021,0.024,0.027,0.033,0.039,0.047,0.054,0.061,0.068,0.074,0.084,0.092,0.100,0.112,0.122,0.136,0.146,0.155,0.162,0.177,0.209,0.227,0.236,0.253,0.279,0.299,0.307,0.309,0.319
KILB,0.196,0.254,0.279,0.325,0.370,0.420,0.516,0.613,0.735,0.844,0.961,1.069,1.169,1.323,1.455,1.573,1.762,1.925,2.147,2.296,2.438,2.557,2.792,3.295,3.576,3.719,3.984,4.386,4.702,4.830,4.864,5.027
KILS,0.222,0.287,0.317,0.369,0.420,0.476,0.585,0.695,0.833,0.957,1.089,1.212,1.325,1.500,1.650,1.783,1.997,2.182,2.434,2.602,2.763,2.898,3.165,3.735,4.054,4.216,4.517,4.971,5.330,5.474,5.512,5.697
KILT,0.288,0.373,0.412,0.479,0.546,0.619,0.761,0.904,1.083,1.244,1.417,1.577,1.723,1.950,2.146,2.319,2.597,2.838,3.165,3.384,3.594,3.769,4.116,4.858,5.272,5.483,5.875,6.465,6.932,7.120,7.169,7.410
KILW,0.329,0.426,0.470,0.547,0.623,0.707,0.869,1.031,1.235,1.419,1.616,1.799,1.965,2.225,2.449,2.646,2.962,3.237,3.611,3.861,4.100,4.300,4.695,5.541,6.014,6.255,6.702,7.376,7.908,8.122,8.179,8.453
KINL_P,0.011,0.014,0.015,0.018,0.020,0.023,0.028,0.033,0.040,0.046,0.052,0.058,0.064,0.072,0.079,0.085,0.096,0.105,0.117,0.125,0.132,0.139,0.152,0.179,0.194,0.202,0.217,0.238,0.256,0.262,0.264,0.273
KINO_1,1.756,2.275,2.510,2.922,3.329,3.775,4.641,5.507,6.601,7.584,8.635,9.610,10.502,11.888,13.083,14.138,15.827,17.297,19.293,20.628,21.905,22.973,25.087,29.608,32.134,33.420,35.807,39.408,42.250,43.397,43.699,45.163
KIRKB1,1.185,1.535,1.693,1.971,2.246,2.546,3.130,3.715,4.453,5.116,5.825,6.483,7.084,8.019,8.825,9.537,10.676,11.668,13.014,13.915,14.776,15.497,16.922,19.972,21.676,22.544,24.154,26.583,28.500,29.274,29.477,30.465
KITW_1,2.820,3.653,4.029,4.692,5.345,6.061,7.451,8.842,10.598,12.176,13.864,15.430,16.861,19.088,21.005,22.699,25.411,27.771,30.976,33.121,35.170,36.885,40.279,47.538,51.594,53.659,57.490,63.272,67.836,69.677,70.162,72.513
KNAR,0.881,1.141,1.258,1.465,1.669,1.893,2.327,2.761,3.309,3.802,4.329,4.818,5.265,5.960,6.559,7.088,7.935,8.672,9.672,10.342,10.982,11.517,12.577,14.844,16.110,16.755,17.951,19.757,21.182,21.757,21.908,22.642
LACK_6,1.866,2.417,2.666,3.104,3.536,4.010,4.929,5.849,7.011,8.055,9.172,10.207,11.154,12.627,13.896,15.017,16.811,18.372,20.492,21.911,23.267,24.401,26.646,31.448,34.132,35.498,38.032,41.857,44.877,46.094,46.415,47.971
LAIR_P,0.005,0.007,0.008,0.009,0.010,0.011,0.014,0.017,0.020,0.023,0.026,0.029,0.032,0.036,0.040,0.043,0.048,0.052,0.058,0.062,0.066,0.069,0.076,0.089,0.097,0.101,0.108,0.119,0.128,0.131,0.132,0.136
LALE1SG003,1.605,2.080,2.294,2.671,3.042,3.450,4.241,5.033,6.033,6.931,7.892,8.783,9.598,10.865,11.957,12.921,14.465,15.808,17.632,18.853,20.020,20.996,22.928,27.060,29.369,30.544,32.725,36.017,38.615,39.662,39.938,41.277
LAND1,1.812,2.348,2.589,3.015,3.434,3.895,4.787,5.681,6.810,7.824,8.909,9.914,10.834,12.265,13.497,14.585,16.328,17.844,19.903,21.282,22.599,23.700,25.881,30.545,33.151,34.478,36.940,40.655,43.588,44.771,45.082,46.593
LEGA_1,1.850,2.396,2.643,3.077,3.505,3.975,4.887,5.799,6.951,7.986,9.093,10.120,11.058,12.519,13.776,14.887,16.666,18.214,20.316,21.722,23.066,24.191,26.417,31.178,33.838,35.192,37.705,41.497,44.490,45.698,46.016,47.558
LEVE,0.229,0.296,0.327,0.380,0.433,0.491,0.604,0.717,0.859,0.987,1.124,1.250,1.366,1.547,1.702,1.840,2.059,2.251,2.510,2.684,2.850,2.989,3.264,3.853,4.181,4.349,4.659,5.128,5.498,5.647,5.686,5.877
LING,0.237,0.307,0.339,0.394,0.449,0.510,0.626,0.743,0.891,1.024,1.166,1.297,1.418,1.605,1.766,1.908,2.136,2.335,2.604,2.784,2.957,3.101,3.386,3.997,4.338,4.511,4.833,5.319,5.703,5.858,5.899,6.096
LINM,0.317,0.411,0.453,0.527,0.601,0.681,0.837,0.994,1.191,1.369,1.558,1.734,1.895,2.146,2.361,2.551,2.856,3.122,3.482,3.723,3.953,4.146,4.527,5.343,5.799,6.031,6.462,7.112,7.625,7.832,7.886,8.151
LISD_1,2.123,2.751,3.034,3.533,4.024,4.564,5.610,6.657,7.979,9.168,10.439,11.618,12.695,14.372,15.816,17.091,19.133,20.910,23.323,24.938,26.481,27.772,30.327,35.793,38.847,40.402,43.286,47.640,51.076,52.462,52.827,54.598
LITT_C,0.679,0.880,0.970,1.130,1.287,1.459,1.794,2.129,2.551,2.931,3.338,3.715,4.059,4.595,5.057,5.465,6.118,6.686,7.457,7.974,8.467,8.880,9.697,11.444,12.421,12.918,13.840,15.232,16.331,16.774,16.891,17.457
LITT_J,0.056,0.073,0.081,0.094,0.107,0.121,0.149,0.177,0.212,0.243,0.277,0.308,0.337,0.382,0.420,0.454,0.508,0.555,0.619,0.662,0.703,0.737,0.805,0.950,1.031,1.073,1.149,1.265,1.356,1.393,1.403,1.450
LODR_6,1.615,2.092,2.308,2.015,2.296,2.603,3.200,3.798,4.553,5.231,5.956,6.628,7.243,8.199,9.023,9.751,10.915,11.929,13.306,14.227,15.107,15.844,17.302,20.419,22.162,23.049,24.695,27.178,29.139,29.930,30.138,31.148
LOUD_H,0.361,0.467,0.516,0.600,0.684,0.776,0.953,1.131,1.356,1.558,1.774,1.974,2.157,2.442,2.688,2.904,3.251,3.553,3.963,4.238,4.500,4.720,5.154,6.083,6.602,6.866,7.356,8.096,8.680,8.915,8.977,9.278
LOVE_1,3.579,4.636,5.113,5.954,6.782,7.691,9.454,11.220,13.448,15.450,17.593,19.579,21.395,24.221,26.654,28.803,32.244,35.239,39.305,42.027,44.628,46.803,51.110,60.321,65.468,68.088,72.950,80.286,86.078,88.413,89.029,92.012
LUNA_P,0.143,0.185,0.204,0.238,0.271,0.307,0.378,0.448,0.537,0.617,0.703,0.782,0.855,0.968,1.065,1.151,1.289,1.408,1.571,1.680,1.784,1.870,2.043,2.411,2.616,2.721,2.915,3.209,3.440,3.533,3.558,3.677
LYND_P,0.165,0.214,0.236,0.275,0.313,0.355,0.437,0.519,0.622,0.714,0.813,0.905,0.989,1.119,1.232,1.331,1.490,1.629,1.817,1.942,2.063,2.163,2.362,2.788,3.026,3.147,3.372,3.711,3.978,4.086,4.115,4.253
MACC_3,0.592,0.767,0.846,0.985,1.122,1.272,1.564,1.856,2.225,2.556,2.910,3.239,3.540,4.007,4.410,4.765,5.334,5.830,6.503,6.953,7.383,7.743,8.455,9.979,10.831,11.264,12.069,13.282,14.240,14.627,14.729,15.222
MACD_P,0.092,0.119,0.132,0.153,0.175,0.198,0.243,0.289,0.346,0.398,0.453,0.504,0.551,0.624,0.686,0.742,0.830,0.907,1.012,1.082,1.149,1.205,1.316,1.553,1.686,1.753,1.879,2.068,2.217,2.277,2.293,2.369
MAGA_6,0.301,0.390,0.430,0.500,0.570,0.646,0.794,0.943,1.130,1.298,1.478,1.645,1.798,2.035,2.240,2.420,2.709,2.961,3.303,3.531,3.750,3.933,4.294,5.068,5.501,5.721,6.130,6.746,7.233,7.429,7.481,7.731
MANN_1,3.598,4.661,5.140,5.986,6.819,7.733,9.506,11.281,13.520,15.534,17.688,19.685,21.511,24.352,26.798,28.960,32.419,35.430,39.518,42.255,44.870,47.057,51.387,60.648,65.823,68.457,73.345,80.722,86.544,88.893,89.511,92.511
MAYB,0.063,0.082,0.090,0.105,0.119,0.135,0.166,0.198,0.237,0.272,0.310,0.345,0.377,0.426,0.469,0.507,0.568,0.620,0.692,0.740,0.786,0.824,0.900,1.062,1.153,1.199,1.284,1.413,1.515,1.557,1.567,1.620
MELK_1,2.507,3.248,3.582,4.172,4.752,5.389,6.625,7.862,9.423,10.826,12.327,13.719,14.992,16.971,18.676,20.182,22.594,24.692,27.541,29.448,31.270,32.795,35.812,42.267,45.873,47.709,51.115,56.256,60.314,61.951,62.382,64.473
MILC_P,0.292,0.379,0.418,0.486,0.554,0.628,0.772,0.917,1.099,1.262,1.437,1.599,1.748,1.979,2.177,2.353,2.634,2.879,3.211,3.433,3.646,3.823,4.175,4.928,5.348,5.562,5.959,6.559,7.032,7.223,7.273,7.517
MILH_1,0.924,1.197,1.321,1.538,1.752,1.987,2.442,2.898,3.473,3.991,4.544,5.057,5.526,6.256,6.884,7.440,8.329,9.102,10.152,10.855,11.527,12.089,13.201,15.581,16.910,17.587,18.842,20.737,22.233,22.837,22.996,23.766
MITY_1,1.809,2.343,2.584,3.010,3.428,3.888,4.779,5.671,6.798,7.810,8.893,9.897,10.815,12.243,13.473,14.560,16.299,17.813,19.869,21.244,22.559,23.659,25.836,30.492,33.093,34.418,36.875,40.584,43.512,44.692,45.003,46.511
MYBS_P,0.049,0.064,0.070,0.082,0.093,0.106,0.130,0.154,0.185,0.213,0.242,0.269,0.294,0.333,0.367,0.396,0.444,0.485,0.541,0.578,0.614,0.644,0.703,0.830,0.901,0.937,1.004,1.105,1.184,1.217,1.225,1.266
NAIR_P,0.142,0.184,0.203,0.236,0.269,0.305,0.375,0.444,0.533,0.612,0.697,0.776,0.848,0.959,1.056,1.141,1.277,1.396,1.557,1.665,1.768,1.854,2.025,2.390,2.593,2.697,2.890,3.180,3.410,3.502,3.527,3.645
NEAR,0.492,0.637,0.703,0.818,0.932,1.057,1.299,1.542,1.848,2.123,2.417,2.690,2.940,3.328,3.662,3.958,4.431,4.842,5.401,5.775,6.132,6.431,7.023,8.289,8.996,9.356,10.024,11.032,11.828,12.149,12.233,12.643
NECE_1,1.649,2.137,2.356,2.744,3.126,3.545,4.358,5.171,6.198,7.121,8.108,9.024,9.861,11.163,12.285,13.275,14.861,16.242,18.116,19.370,20.569,21.572,23.556,27.802,30.174,31.382,33.622,37.004,39.673,40.750,41.033,42.408
NEEP_3,0.469,0.608,0.670,0.780,0.889,1.008,1.239,1.470,1.762,2.025,2.306,2.566,2.804,3.174,3.493,3.775,4.226,4.618,5.151,5.508,5.849,6.134,6.698,7.906,8.580,8.924,9.561,10.522,11.281,11.587,11.668,12.059
NETS,0.034,0.045,0.049,0.057,0.065,0.074,0.091,0.108,0.129,0.148,0.169,0.188,0.206,0.233,0.256,0.277,0.310,0.339,0.378,0.404,0.429,0.450,0.491,0.580,0.629,0.654,0.701,0.772,0.827,0.850,0.856,0.884
