Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BONN,0.341,0.516,0.743,1.482,2.107,2.893,3.677,4.447,6.064,7.425,8.203,9.188,10.028,10.791,11.444,11.918,12.376,12.742,13.015,13.199,14.173,15.528,16.410,16.937,17.673,17.867,18.293,18.474,18.756,18.903,18.903,19.001
BOTW_1,1.006,1.523,2.192,4.369,6.213,8.531,10.843,13.113,17.884,21.897,24.190,27.096,29.571,31.823,33.748,35.146,36.496,37.576,38.380,38.923,41.795,45.793,48.392,49.947,52.118,52.689,53.947,54.479,55.312,55.746,55.744,56.033
BRAC_P,0.209,0.316,0.455,0.906,1.289,1.770,2.249,2.720,3.710,4.543,5.018,5.621,6.134,6.602,7.001,7.291,7.571,7.795,7.962,8.075,8.670,9.500,10.039,10.362,10.812,10.930,11.191,11.302,11.474,11.564,11.564,11.624
BRAI_1,1.509,2.285,3.289,6.556,9.323,12.801,16.271,19.677,26.836,32.858,36.299,40.660,44.374,47.752,50.642,52.738,54.764,56.385,57.591,58.407,62.716,68.716,72.616,74.950,78.207,79.063,80.951,81.750,83.000,83.650,83.648,84.082
BRAP,0.151,0.228,0.328,0.654,0.931,1.278,1.624,1.964,2.679,3.280,3.623,4.059,4.429,4.767,5.055,5.264,5.467,5.628,5.749,5.830,6.260,6.859,7.248,7.481,7.807,7.892,8.081,8.160,8.285,8.350,8.350,8.393
BRAW_1,2.343,3.547,5.106,10.179,14.475,19.875,25.262,30.550,41.666,51.016,56.359,63.129,68.895,74.141,78.627,81.883,85.028,87.545,89.417,90.684,97.375,106.689,112.745,116.369,121.426,122.755,125.686,126.926,128.867,129.877,129.874,130.547
BRED_1,1.808,2.738,3.941,7.855,11.170,15.338,19.495,23.576,32.154,39.370,43.493,48.717,53.167,57.215,60.677,63.190,65.617,67.559,69.004,69.982,75.145,82.333,87.006,89.803,93.705,94.731,96.993,97.950,99.448,100.227,100.225,100.744
BRFO_1;CLT03,4.322,6.544,9.421,18.778,26.703,36.666,46.603,56.359,76.865,94.115,103.971,116.461,127.098,136.775,145.051,151.057,156.860,161.503,164.957,167.294,179.637,196.820,207.991,214.676,224.006,226.459,231.867,234.153,237.734,239.597,239.590,240.833
BRID_P,0.134,0.202,0.291,0.581,0.826,1.134,1.441,1.743,2.377,2.910,3.215,3.601,3.930,4.229,4.485,4.671,4.850,4.994,5.101,5.173,5.555,6.086,6.432,6.638,6.927,7.003,7.170,7.241,7.351,7.409,7.409,7.447
BRIM_1,2.033,3.078,4.431,8.833,12.561,17.247,21.922,26.511,36.157,44.271,48.907,54.782,59.786,64.338,68.231,71.056,73.786,75.970,77.594,78.694,84.500,92.583,97.837,100.982,105.371,106.524,109.068,110.144,111.828,112.705,112.702,113.286
BROA_P,0.054,0.081,0.117,0.234,0.332,0.456,0.580,0.701,0.956,1.171,1.293,1.449,1.581,1.702,1.805,1.879,1.951,2.009,2.052,2.081,2.235,2.449,2.588,2.671,2.787,2.817,2.885,2.913,2.958,2.981,2.981,2.996
BROR_P,0.032,0.049,0.071,0.141,0.200,0.275,0.350,0.423,0.577,0.706,0.780,0.874,0.954,1.026,1.088,1.133,1.177,1.212,1.238,1.255,1.348,1.477,1.560,1.611,1.681,1.699,1.740,1.757,1.784,1.798,1.798,1.807
BROX,0.263,0.399,0.574,1.144,1.627,2.234,2.839,3.433,4.683,5.733,6.334,7.095,7.743,8.332,8.837,9.202,9.556,9.839,10.049,10.192,10.943,11.990,12.671,13.078,13.646,13.796,14.125,14.265,14.483,14.596,14.596,14.672
BRWA1,1.163,1.761,2.536,5.055,7.188,9.869,12.544,15.170,20.690,25.333,27.986,31.348,34.211,36.816,39.043,40.660,42.222,43.472,44.401,45.030,48.353,52.978,55.985,57.784,60.296,60.956,62.411,63.027,63.991,64.492,64.490,64.825
BUMU_P,0.213,0.323,0.465,0.926,1.317,1.808,2.299,2.780,3.791,4.642,5.128,5.744,6.269,6.746,7.154,7.450,7.736,7.965,8.136,8.251,8.860,9.707,10.258,10.588,11.048,11.169,11.436,11.549,11.725,11.817,11.817,11.878
BURM_1,2.320,3.513,5.056,10.079,14.333,19.680,25.014,30.250,41.257,50.516,55.806,62.510,68.219,73.413,77.856,81.079,84.194,86.686,88.540,89.795,96.419,105.643,111.639,115.227,120.235,121.551,124.454,125.681,127.603,128.603,128.600,129.266
BUSH_1,1.057,1.600,2.304,4.592,6.530,8.966,11.396,13.781,18.796,23.014,25.424,28.478,31.079,33.445,35.469,36.938,38.357,39.492,40.336,40.908,43.926,48.128,50.860,52.494,54.776,55.375,56.698,57.257,58.133,58.588,58.586,58.890
BUST_1,2.415,3.657,5.264,10.494,14.922,20.489,26.043,31.494,42.953,52.593,58.100,65.080,71.024,76.432,81.057,84.413,87.655,90.250,92.180,93.486,100.383,109.986,116.228,119.964,125.178,126.548,129.570,130.848,132.849,133.890,133.886,134.580
CAAD_P,0.093,0.141,0.203,0.405,0.576,0.791,1.006,1.216,1.659,2.031,2.244,2.514,2.743,2.952,3.131,3.260,3.386,3.486,3.560,3.611,3.877,4.248,4.489,4.634,4.835,4.888,5.005,5.054,5.131,5.171,5.171,5.198
CAMB_01,0.203,0.307,0.442,0.881,1.253,1.721,2.187,2.645,3.608,4.418,4.880,5.466,5.966,6.420,6.808,7.090,7.363,7.581,7.743,7.852,8.432,9.238,9.763,10.076,10.514,10.630,10.883,10.991,11.159,11.246,11.246,11.304
CANTN1;RICH1;RICH_J,2.432,3.682,5.300,10.566,15.024,20.629,26.220,31.709,43.246,52.953,58.497,65.525,71.509,76.953,81.610,84.990,88.254,90.866,92.810,94.125,101.069,110.737,117.022,120.784,126.033,127.413,130.455,131.742,133.757,134.805,134.801,135.500
CAPEA1,1.876,2.840,4.089,8.150,11.590,15.914,20.227,24.461,33.361,40.848,45.126,50.547,55.163,59.364,62.956,65.562,68.081,70.096,71.595,72.610,77.966,85.425,90.273,93.175,97.224,98.288,100.635,101.628,103.182,103.991,103.988,104.527
CARE_1,0.671,1.016,1.463,2.916,4.147,5.694,7.238,8.753,11.938,14.617,16.147,18.087,19.739,21.242,22.527,23.460,24.361,25.082,25.619,25.982,27.899,30.567,32.302,33.340,34.789,35.170,36.010,36.365,36.921,37.211,37.210,37.403
CARR_1,1.930,2.921,4.205,8.383,11.921,16.368,20.805,25.160,34.314,42.015,46.415,51.991,56.740,61.060,64.755,67.436,70.026,72.099,73.641,74.684,80.194,87.865,92.853,95.837,100.002,101.097,103.511,104.532,106.131,106.962,106.959,107.514
CASS_P,0.004,0.006,0.009,0.018,0.025,0.034,0.044,0.053,0.072,0.088,0.097,0.109,0.119,0.128,0.136,0.142,0.147,0.151,0.155,0.157,0.168,0.184,0.195,0.201,0.210,0.212,0.217,0.219,0.223,0.224,0.224,0.226
CATY,0.101,0.153,0.220,0.439,0.624,0.857,1.089,1.317,1.796,2.199,2.430,2.722,2.970,3.196,3.390,3.530,3.666,3.774,3.855,3.910,4.198,4.600,4.861,5.017,5.235,5.292,5.419,5.472,5.556,5.599,5.599,5.628
CEAN_P,0.008,0.012,0.017,0.035,0.049,0.068,0.086,0.104,0.142,0.174,0.193,0.216,0.235,0.253,0.269,0.280,0.291,0.299,0.306,0.310,0.333,0.365,0.385,0.398,0.415,0.419,0.429,0.434,0.440,0.444,0.444,0.446
CELL_1,4.498,6.810,9.803,19.542,27.788,38.156,48.498,58.650,79.990,97.941,108.198,121.195,132.265,142.335,150.948,157.198,163.237,168.069,171.663,174.095,186.939,204.821,216.447,223.404,233.113,235.665,241.292,243.672,247.399,249.337,249.331,250.623
CHAP,0.199,0.301,0.433,0.863,1.227,1.685,2.141,2.590,3.532,4.325,4.777,5.351,5.840,6.285,6.665,6.941,7.208,7.421,7.580,7.687,8.254,9.044,9.557,9.864,10.293,10.406,10.654,10.759,10.924,11.009,11.009,11.066
CHAR_P,0.157,0.237,0.342,0.681,0.969,1.330,1.691,2.045,2.788,3.414,3.772,4.225,4.611,4.962,5.262,5.480,5.690,5.859,5.984,6.069,6.517,7.140,7.545,7.788,8.126,8.215,8.411,8.494,8.624,8.692,8.692,8.737
CHAS,0.130,0.197,0.284,0.566,0.804,1.104,1.404,1.697,2.315,2.834,3.131,3.507,3.828,4.119,4.369,4.549,4.724,4.864,4.968,5.038,5.410,5.928,6.264,6.465,6.746,6.820,6.983,7.052,7.160,7.216,7.216,7.253
CHIC_1,0.510,0.773,1.112,2.217,3.152,4.328,5.502,6.653,9.074,11.110,12.274,13.748,15.004,16.146,17.123,17.832,18.517,19.065,19.473,19.749,21.206,23.235,24.553,25.343,26.444,26.733,27.372,27.642,28.065,28.284,28.284,28.430
CHSI_1,1.718,2.600,3.743,7.462,10.610,14.569,18.518,22.394,30.542,37.396,41.312,46.275,50.502,54.347,57.636,60.022,62.328,64.173,65.545,66.474,71.378,78.206,82.644,85.301,89.008,89.982,92.131,93.040,94.463,95.203,95.200,95.694
CHTE_1,3.097,4.689,6.749,13.454,19.131,26.268,33.389,40.378,55.069,67.428,74.489,83.438,91.058,97.991,103.921,108.224,112.381,115.708,118.182,119.857,128.699,141.010,149.014,153.804,160.488,162.245,166.119,167.757,170.323,171.658,171.653,172.543
CITR_1,1.730,2.619,3.770,7.514,10.685,14.672,18.649,22.552,30.758,37.661,41.605,46.603,50.859,54.732,58.043,60.447,62.769,64.627,66.009,66.944,71.883,78.759,83.229,85.905,89.638,90.619,92.783,93.698,95.131,95.877,95.874,96.371
CLAY_P,0.060,0.090,0.130,0.259,0.369,0.506,0.643,0.778,1.061,1.299,1.435,1.608,1.754,1.888,2.002,2.085,2.165,2.229,2.277,2.309,2.480,2.717,2.871,2.963,3.092,3.126,3.200,3.232,3.281,3.307,3.307,3.324
CLYM,0.335,0.507,0.730,1.455,2.069,2.841,3.611,4.367,5.955,7.292,8.056,9.023,9.847,10.597,11.238,11.704,12.153,12.513,12.781,12.962,13.918,15.249,16.115,16.633,17.356,17.546,17.965,18.142,18.419,18.564,18.563,18.659
COAT,0.285,0.432,0.622,1.239,1.762,2.420,3.076,3.720,5.073,6.211,6.862,7.686,8.388,9.027,9.573,9.969,10.352,10.659,10.887,11.041,11.856,12.990,13.727,14.168,14.784,14.946,15.303,15.454,15.690,15.813,15.812,15.894
COCK,0.235,0.357,0.513,1.023,1.455,1.998,2.539,3.070,4.188,5.127,5.664,6.345,6.924,7.452,7.903,8.230,8.546,8.799,8.987,9.114,9.787,10.723,11.332,11.696,12.204,12.338,12.632,12.757,12.952,13.053,13.053,13.121
CONQA1;SASA,1.800,2.725,3.923,7.821,11.121,15.270,19.409,23.471,32.011,39.195,43.300,48.502,52.931,56.961,60.409,62.909,65.326,67.260,68.698,69.672,74.811,81.968,86.620,89.405,93.290,94.311,96.563,97.515,99.007,99.783,99.780,100.298
COUA_P,0.124,0.188,0.271,0.540,0.768,1.055,1.341,1.622,2.212,2.708,2.992,3.351,3.657,3.936,4.174,4.347,4.514,4.647,4.747,4.814,5.169,5.663,5.985,6.177,6.446,6.516,6.672,6.738,6.841,6.894,6.894,6.930
COVE_1,3.062,4.636,6.673,13.303,18.916,25.974,33.014,39.925,54.451,66.671,73.653,82.501,90.036,96.891,102.754,107.009,111.120,114.409,116.855,118.511,127.254,139.427,147.341,152.077,158.686,160.423,164.254,165.874,168.411,169.730,169.726,170.605
COWL_1;ECLA_H,2.870,4.345,6.254,12.467,17.728,24.342,30.940,37.416,51.030,62.482,69.025,77.317,84.379,90.803,96.298,100.285,104.138,107.220,109.513,111.065,119.259,130.667,138.083,142.522,148.715,150.344,153.933,155.452,157.829,159.066,159.062,159.886
COYL,0.189,0.287,0.413,0.822,1.169,1.606,2.041,2.468,3.366,4.122,4.554,5.101,5.566,5.990,6.353,6.616,6.870,7.073,7.225,7.327,7.868,8.620,9.109,9.402,9.811,9.918,10.155,10.255,10.412,10.494,10.493,10.548
CRAI_P,0.165,0.250,0.360,0.718,1.021,1.403,1.783,2.156,2.940,3.600,3.977,4.455,4.862,5.232,5.549,5.779,6.001,6.178,6.310,6.400,6.872,7.529,7.957,8.212,8.569,8.663,8.870,8.957,9.094,9.166,9.165,9.213
CREB_1,2.720,4.117,5.927,11.815,16.801,23.069,29.322,35.460,48.362,59.216,65.417,73.275,79.968,86.056,91.264,95.043,98.694,101.615,103.788,105.259,113.024,123.836,130.865,135.071,140.941,142.484,145.886,147.325,149.579,150.751,150.746,151.528
CROO,0.469,0.709,1.021,2.037,2.896,3.977,5.054,6.112,8.336,10.207,11.275,12.629,13.784,14.833,15.731,16.381,17.011,17.514,17.890,18.142,19.481,21.345,22.557,23.281,24.293,24.559,25.145,25.394,25.782,25.984,25.983,26.118
CUMB,0.185,0.280,0.404,0.805,1.145,1.572,1.997,2.416,3.295,4.034,4.456,4.992,5.448,5.862,6.217,6.474,6.723,6.922,7.070,7.170,7.699,8.436,8.915,9.201,9.601,9.706,9.938,10.036,10.190,10.269,10.269,10.322
CUPA,0.228,0.345,0.497,0.991,1.410,1.936,2.460,2.975,4.058,4.968,5.489,6.148,6.709,7.220,7.657,7.974,8.281,8.526,8.708,8.831,9.483,10.390,10.980,11.333,11.825,11.955,12.240,12.361,12.550,12.648,12.648,12.714
CURR,0.078,0.117,0.169,0.337,0.479,0.658,0.836,1.011,1.379,1.688,1.865,2.089,2.280,2.454,2.602,2.710,2.814,2.897,2.959,3.001,3.223,3.531,3.732,3.851,4.019,4.063,4.160,4.201,4.265,4.299,4.298,4.321
DALM3,0.146,0.221,0.318,0.633,0.900,1.236,1.571,1.900,2.592,3.173,3.506,3.927,4.285,4.612,4.891,5.093,5.289,5.445,5.562,5.641,6.057,6.636,7.013,7.238,7.553,7.636,7.818,7.895,8.016,8.079,8.078,8.120
DEVM,0.091,0.138,0.198,0.395,0.562,0.772,0.981,1.187,1.619,1.982,2.189,2.452,2.676,2.880,3.054,3.181,3.303,3.401,3.474,3.523,3.783,4.145,4.380,4.521,4.717,4.769,4.883,4.931,5.006,5.045,5.045,5.071
DEVO,0.324,0.491,0.706,1.408,2.002,2.749,3.494,4.225,5.762,7.055,7.794,8.731,9.528,10.254,10.874,11.324,11.759,12.107,12.366,12.541,13.467,14.755,15.592,16.094,16.793,16.977,17.382,17.554,17.822,17.962,17.961,18.054
DEWP,0.175,0.265,0.382,0.762,1.083,1.487,1.890,2.286,3.118,3.818,4.217,4.724,5.155,5.548,5.884,6.127,6.363,6.551,6.691,6.786,7.287,7.984,8.437,8.708,9.086,9.186,9.405,9.498,9.643,9.719,9.718,9.769
DOUN_P,0.037,0.056,0.081,0.161,0.228,0.314,0.399,0.482,0.658,0.805,0.890,0.996,1.087,1.170,1.241,1.292,1.342,1.382,1.411,1.431,1.537,1.684,1.780,1.837,1.917,1.938,1.984,2.003,2.034,2.050,2.050,2.061
DRAK_1,1.175,1.778,2.560,5.103,7.256,9.963,12.664,15.315,20.887,25.575,28.253,31.647,34.537,37.167,39.416,41.048,42.625,43.887,44.825,45.460,48.814,53.484,56.519,58.336,60.871,61.538,63.007,63.629,64.602,65.108,65.106,65.444
DRAX_1,0.719,1.089,1.568,3.125,4.444,6.102,7.756,9.380,12.793,15.664,17.304,19.383,21.153,22.764,24.141,25.141,26.107,26.880,27.454,27.843,29.898,32.758,34.617,35.730,37.282,37.690,38.590,38.971,39.567,39.877,39.876,40.083
DRCR,0.100,0.152,0.218,0.435,0.619,0.850,1.080,1.306,1.782,2.182,2.410,2.699,2.946,3.170,3.362,3.501,3.636,3.744,3.824,3.878,4.164,4.562,4.821,4.976,5.192,5.249,5.374,5.428,5.511,5.554,5.554,5.582
DRUM,0.505,0.765,1.101,2.195,3.122,4.286,5.448,6.589,8.986,11.002,12.155,13.615,14.858,15.990,16.957,17.659,18.338,18.880,19.284,19.557,21.000,23.009,24.315,25.097,26.187,26.474,27.106,27.373,27.792,28.010,28.009,28.154
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
DUDH_P,0.151,0.229,0.330,0.658,0.936,1.285,1.633,1.975,2.693,3.297,3.643,4.080,4.453,4.792,5.082,5.292,5.496,5.658,5.779,5.861,6.294,6.896,7.287,7.521,7.848,7.934,8.123,8.204,8.329,8.394,8.394,8.438
DUGR_P,0.029,0.044,0.063,0.126,0.180,0.246,0.313,0.379,0.517,0.633,0.699,0.783,0.854,0.920,0.975,1.016,1.055,1.086,1.109,1.125,1.208,1.323,1.398,1.443,1.506,1.522,1.559,1.574,1.598,1.611,1.611,1.619
DUMF,0.347,0.526,0.757,1.509,2.145,2.946,3.744,4.528,6.175,7.561,8.353,9.356,10.211,10.989,11.654,12.136,12.603,12.976,13.253,13.440,14.432,15.813,16.710,17.248,17.997,18.195,18.629,18.812,19.101,19.250,19.250,19.349
DUNB,0.107,0.162,0.233,0.464,0.659,0.905,1.151,1.391,1.898,2.324,2.567,2.875,3.138,3.377,3.581,3.730,3.873,3.987,4.073,4.130,4.435,4.859,5.135,5.300,5.531,5.591,5.725,5.781,5.870,5.916,5.915,5.946
DUNF,0.230,0.348,0.500,0.998,1.419,1.948,2.476,2.994,4.083,5.000,5.523,6.187,6.752,7.266,7.706,8.025,8.333,8.580,8.763,8.887,9.543,10.456,11.049,11.404,11.900,12.030,12.318,12.439,12.629,12.728,12.728,12.794
DUNO_P,0.053,0.080,0.116,0.231,0.328,0.450,0.572,0.692,0.944,1.156,1.277,1.430,1.561,1.680,1.781,1.855,1.926,1.983,2.026,2.054,2.206,2.417,2.554,2.636,2.751,2.781,2.847,2.876,2.920,2.942,2.942,2.958
DYCE_P,0.156,0.236,0.340,0.678,0.964,1.324,1.683,2.035,2.775,3.398,3.754,4.205,4.589,4.938,5.237,5.454,5.663,5.831,5.955,6.040,6.485,7.106,7.509,7.751,8.087,8.176,8.371,8.454,8.583,8.650,8.650,8.695
EALI_6,1.056,1.599,2.302,4.589,6.526,8.961,11.390,13.774,18.786,23.001,25.410,28.463,31.062,33.427,35.450,36.918,38.336,39.471,40.315,40.886,43.903,48.102,50.833,52.466,54.747,55.346,56.668,57.227,58.102,58.557,58.555,58.859
EASO_1,1.717,2.600,3.742,7.460,10.608,14.566,18.514,22.390,30.536,37.389,41.304,46.266,50.492,54.336,57.624,60.010,62.316,64.160,65.532,66.461,71.364,78.191,82.628,85.284,88.991,89.965,92.113,93.022,94.445,95.185,95.182,95.675
ECCL,0.133,0.202,0.291,0.579,0.824,1.131,1.437,1.738,2.371,2.903,3.207,3.592,3.920,4.218,4.474,4.659,4.838,4.981,5.087,5.160,5.540,6.070,6.415,6.621,6.909,6.984,7.151,7.222,7.332,7.389,7.389,7.428
ECLA_1,2.382,3.606,5.190,10.347,14.712,20.202,25.677,31.052,42.351,51.855,57.285,64.167,70.028,75.359,79.920,83.229,86.426,88.984,90.887,92.175,98.975,108.443,114.598,118.281,123.422,124.773,127.752,129.013,130.986,132.012,132.008,132.693
EERH,0.411,0.622,0.895,1.784,2.536,3.482,4.426,5.353,7.300,8.939,9.875,11.061,12.071,12.990,13.776,14.347,14.898,15.339,15.667,15.889,17.061,18.693,19.754,20.389,21.275,21.508,22.022,22.239,22.579,22.756,22.755,22.873
EKIL,0.262,0.397,0.572,1.140,1.622,2.227,2.830,3.423,4.668,5.715,6.314,7.072,7.718,8.306,8.809,9.173,9.526,9.808,10.017,10.159,10.909,11.952,12.631,13.037,13.603,13.752,14.081,14.220,14.437,14.550,14.550,14.625
EKIS,0.254,0.385,0.554,1.104,1.570,2.156,2.740,3.314,4.519,5.533,6.113,6.847,7.473,8.041,8.528,8.881,9.222,9.495,9.698,9.836,10.561,11.572,12.229,12.622,13.170,13.314,13.632,13.767,13.977,14.087,14.086,14.159
