Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BEAU_P;ORRI_P,0.007,0.029,0.053,0.083,0.119,0.172,0.244,0.330,0.428,0.541,0.666,0.835,1.022,1.250,1.436,1.665,1.964,2.193,2.464,2.750,3.052,3.343,3.650,3.970,4.334,4.685,5.050,5.430,5.825,6.235,6.659
BEDDT1,0.007,0.030,0.056,0.086,0.124,0.179,0.254,0.344,0.446,0.563,0.694,0.870,1.064,1.302,1.496,1.734,2.046,2.285,2.567,2.864,3.179,3.483,3.802,4.136,4.515,4.880,5.261,5.657,6.068,6.495,6.937
BEDD_1,0.032,0.127,0.237,0.368,0.529,0.762,1.083,1.463,1.901,2.400,2.954,3.706,4.533,5.547,6.373,7.388,8.715,9.731,10.934,12.201,13.542,14.834,16.194,17.617,19.233,20.787,22.408,24.096,25.846,27.664,29.548
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,0.009,0.037,0.069,0.108,0.155,0.223,0.317,0.428,0.556,0.702,0.864,1.084,1.326,1.623,1.865,2.161,2.550,2.847,3.199,3.570,3.962,4.340,4.738,5.154,5.627,6.082,6.556,7.050,7.562,8.094,8.645
BERW,0.010,0.040,0.074,0.115,0.166,0.238,0.339,0.458,0.595,0.751,0.925,1.160,1.419,1.736,1.995,2.312,2.728,3.046,3.422,3.819,4.238,4.643,5.069,5.514,6.020,6.506,7.014,7.542,8.090,8.659,9.248
BESW_1,0.043,0.174,0.324,0.503,0.723,1.041,1.480,1.999,2.597,3.279,4.036,5.064,6.195,7.579,8.708,10.095,11.909,13.296,14.940,16.671,18.504,20.270,22.128,24.072,26.280,28.403,30.619,32.925,35.316,37.800,40.375
BICF_1,0.041,0.166,0.308,0.478,0.688,0.989,1.407,1.900,2.469,3.117,3.837,4.814,5.888,7.205,8.278,9.596,11.320,12.639,14.202,15.847,17.589,19.268,21.034,22.883,24.981,27.000,29.106,31.299,33.572,35.933,38.380
BIRK_1,0.021,0.086,0.161,0.249,0.359,0.516,0.734,0.991,1.288,1.625,2.001,2.511,3.071,3.758,4.317,5.005,5.904,6.592,7.407,8.265,9.173,10.049,10.970,11.934,13.029,14.081,15.180,16.323,17.509,18.740,20.016
BISW_1,0.190,0.769,1.432,2.221,3.194,4.596,6.533,8.827,11.468,14.476,17.821,22.360,27.350,33.464,38.449,44.569,52.578,58.704,65.965,73.605,81.697,89.495,97.697,106.284,116.029,125.404,135.188,145.370,155.928,166.895,178.262
BLYTB1,0.047,0.191,0.356,0.552,0.794,1.142,1.624,2.194,2.850,3.598,4.429,5.557,6.797,8.316,9.555,11.076,13.067,14.589,16.393,18.292,20.303,22.241,24.280,26.413,28.835,31.165,33.597,36.127,38.751,41.477,44.301
BLYTH132,0.014,0.055,0.102,0.158,0.227,0.327,0.465,0.628,0.815,1.029,1.267,1.590,1.945,2.380,2.734,3.169,3.739,4.174,4.691,5.234,5.809,6.364,6.947,7.558,8.250,8.917,9.613,10.337,11.088,11.867,12.676
BOAG_P,0.005,0.020,0.036,0.056,0.081,0.117,0.166,0.224,0.291,0.367,0.452,0.568,0.694,0.849,0.976,1.131,1.335,1.490,1.674,1.868,2.074,2.272,2.480,2.698,2.945,3.183,3.431,3.690,3.958,4.236,4.525
BOLN_1,0.126,0.507,0.944,1.465,2.107,3.031,4.309,5.822,7.565,9.549,11.755,14.749,18.041,22.074,25.362,29.399,34.682,38.723,43.512,48.552,53.889,59.033,64.444,70.108,76.536,82.720,89.174,95.890,102.854,110.089,117.586
BONN,0.007,0.029,0.054,0.083,0.120,0.173,0.246,0.332,0.431,0.544,0.670,0.840,1.028,1.258,1.445,1.675,1.976,2.206,2.479,2.766,3.070,3.363,3.672,3.994,4.361,4.713,5.081,5.463,5.860,6.272,6.699
BOTW_1,0.030,0.122,0.228,0.354,0.509,0.732,1.041,1.406,1.827,2.306,2.839,3.562,4.357,5.331,6.125,7.100,8.376,9.352,10.509,11.726,13.015,14.257,15.564,16.932,18.484,19.978,21.537,23.159,24.841,26.588,28.399
BRAC_P,0.012,0.049,0.092,0.142,0.205,0.294,0.418,0.565,0.734,0.927,1.141,1.432,1.751,2.143,2.462,2.854,3.367,3.759,4.224,4.714,5.232,5.731,6.256,6.806,7.430,8.031,8.657,9.309,9.985,10.688,11.415
BRAI_1,0.046,0.185,0.345,0.535,0.770,1.108,1.575,2.128,2.765,3.490,4.296,5.390,6.593,8.067,9.269,10.744,12.675,14.152,15.902,17.744,19.695,21.575,23.552,25.622,27.971,30.232,32.590,35.045,37.590,40.234,42.974
BRAP,0.004,0.014,0.027,0.042,0.060,0.086,0.123,0.166,0.216,0.272,0.335,0.421,0.515,0.630,0.723,0.839,0.989,1.105,1.241,1.385,1.537,1.684,1.838,2.000,2.183,2.360,2.544,2.735,2.934,3.140,3.354
BRAW_1,0.055,0.224,0.417,0.646,0.929,1.337,1.901,2.568,3.337,4.212,5.185,6.506,7.957,9.736,11.187,12.967,15.297,17.080,19.192,21.415,23.769,26.038,28.425,30.923,33.758,36.486,39.333,42.295,45.367,48.558,51.865
BRED_1,0.037,0.147,0.275,0.426,0.613,0.881,1.253,1.693,2.200,2.777,3.418,4.289,5.246,6.418,7.375,8.548,10.085,11.260,12.652,14.118,15.670,17.165,18.738,20.385,22.254,24.053,25.929,27.882,29.907,32.011,34.191
BRFO_1;CLT03,0.239,0.966,1.800,2.792,4.015,5.777,8.212,11.096,14.416,18.198,22.403,28.109,34.381,42.067,48.335,56.028,66.096,73.797,82.924,92.529,102.701,112.504,122.815,133.610,145.860,157.646,169.946,182.745,196.018,209.805,224.094
BRID_P,0.009,0.037,0.069,0.107,0.154,0.222,0.315,0.426,0.553,0.698,0.860,1.078,1.319,1.614,1.854,2.150,2.536,2.831,3.182,3.550,3.940,4.316,4.712,5.126,5.596,6.048,6.520,7.011,7.521,8.050,8.598
BRIM_1,0.023,0.091,0.170,0.263,0.379,0.545,0.774,1.046,1.359,1.716,2.112,2.650,3.242,3.966,4.557,5.283,6.232,6.958,7.819,8.724,9.683,10.607,11.580,12.597,13.752,14.864,16.023,17.230,18.482,19.781,21.129
BROA_P,0.002,0.009,0.016,0.025,0.036,0.051,0.073,0.099,0.128,0.162,0.199,0.250,0.305,0.374,0.429,0.498,0.587,0.655,0.736,0.822,0.912,0.999,1.091,1.186,1.295,1.400,1.509,1.623,1.741,1.863,1.990
BROR_P,0.002,0.007,0.012,0.019,0.028,0.040,0.057,0.077,0.100,0.126,0.155,0.194,0.238,0.291,0.334,0.388,0.457,0.511,0.574,0.640,0.710,0.778,0.850,0.924,1.009,1.091,1.176,1.264,1.356,1.451,1.550
BROX,0.004,0.018,0.033,0.051,0.073,0.106,0.150,0.203,0.263,0.333,0.409,0.514,0.628,0.769,0.883,1.024,1.208,1.349,1.515,1.691,1.877,2.056,2.244,2.442,2.665,2.881,3.106,3.340,3.582,3.834,4.095
BRWA1,0.103,0.415,0.773,1.199,1.724,2.480,3.526,4.764,6.190,7.813,9.619,12.068,14.761,18.061,20.752,24.055,28.378,31.684,35.603,39.727,44.094,48.303,52.730,57.364,62.624,67.684,72.965,78.461,84.159,90.078,96.213
BUMU_P,0.006,0.025,0.047,0.073,0.106,0.152,0.216,0.292,0.379,0.478,0.589,0.739,0.904,1.106,1.270,1.473,1.737,1.940,2.179,2.432,2.699,2.957,3.228,3.511,3.833,4.143,4.466,4.803,5.152,5.514,5.890
BURM_1,0.084,0.337,0.628,0.974,1.401,2.016,2.865,3.871,5.030,6.349,7.816,9.807,11.995,14.677,16.864,19.548,23.060,25.747,28.932,32.283,35.832,39.252,42.849,46.615,50.889,55.001,59.293,63.758,68.389,73.199,78.184
BUSH_1,0.037,0.148,0.275,0.427,0.613,0.882,1.254,1.695,2.202,2.780,3.422,4.294,5.252,6.426,7.383,8.558,10.096,11.273,12.667,14.134,15.688,17.185,18.760,20.409,22.280,24.081,25.960,27.915,29.942,32.048,34.231
BUST_1,0.027,0.108,0.201,0.311,0.447,0.644,0.915,1.236,1.606,2.028,2.496,3.132,3.831,4.687,5.386,6.243,7.365,8.223,9.240,10.310,11.443,12.536,13.684,14.887,16.252,17.565,18.936,20.362,21.841,23.377,24.969
CAAD_P,0.003,0.011,0.020,0.030,0.044,0.063,0.089,0.121,0.157,0.198,0.244,0.306,0.374,0.458,0.526,0.610,0.719,0.803,0.902,1.007,1.117,1.224,1.336,1.454,1.587,1.715,1.849,1.988,2.133,2.283,2.438
CANTN1;RICH1;RICH_J,0.076,0.308,0.575,0.891,1.282,1.845,2.622,3.542,4.603,5.810,7.153,8.974,10.977,13.431,15.433,17.889,21.103,23.562,26.476,29.543,32.790,35.920,39.213,42.659,46.570,50.333,54.260,58.346,62.584,66.986,71.548
CAPEA1,0.025,0.101,0.188,0.292,0.420,0.605,0.859,1.161,1.509,1.904,2.344,2.941,3.598,4.402,5.058,5.863,6.916,7.722,8.677,9.682,10.747,11.773,12.852,13.981,15.263,16.496,17.784,19.123,20.512,21.954,23.450
CARE_1,0.026,0.106,0.197,0.305,0.438,0.631,0.897,1.212,1.574,1.987,2.446,3.070,3.755,4.594,5.278,6.118,7.218,8.059,9.056,10.104,11.215,12.286,13.412,14.591,15.928,17.215,18.559,19.956,21.406,22.911,24.472
CARR_1,0.018,0.073,0.136,0.211,0.303,0.436,0.620,0.838,1.088,1.374,1.691,2.122,2.595,3.175,3.649,4.229,4.989,5.571,6.260,6.985,7.752,8.492,9.271,10.086,11.010,11.900,12.828,13.795,14.796,15.837,16.916
CATY,0.000,0.002,0.003,0.005,0.007,0.011,0.015,0.020,0.027,0.034,0.041,0.052,0.063,0.078,0.089,0.103,0.122,0.136,0.153,0.171,0.190,0.208,0.227,0.247,0.269,0.291,0.314,0.337,0.362,0.387,0.414
CELL_1,0.110,0.446,0.830,1.288,1.852,2.666,3.789,5.120,6.652,8.396,10.337,12.969,15.863,19.410,22.301,25.851,30.496,34.049,38.261,42.692,47.385,51.909,56.666,61.646,67.299,72.737,78.412,84.317,90.441,96.802,103.395
CHAP,0.009,0.037,0.068,0.106,0.153,0.220,0.312,0.422,0.548,0.692,0.851,1.068,1.307,1.599,1.837,2.129,2.512,2.805,3.151,3.516,3.903,4.275,4.667,5.078,5.543,5.991,6.458,6.945,7.449,7.973,8.516
CHAS,0.002,0.008,0.015,0.023,0.033,0.048,0.068,0.092,0.120,0.151,0.186,0.234,0.286,0.350,0.402,0.466,0.550,0.614,0.690,0.770,0.855,0.936,1.022,1.112,1.214,1.312,1.414,1.521,1.631,1.746,1.865
CHIC_1,0.027,0.110,0.205,0.318,0.458,0.659,0.936,1.265,1.643,2.074,2.554,3.204,3.919,4.795,5.510,6.387,7.534,8.412,9.453,10.547,11.707,12.824,14.000,15.230,16.627,17.970,19.372,20.831,22.344,23.916,25.545
CHSI_1,0.021,0.083,0.154,0.239,0.344,0.495,0.704,0.952,1.236,1.561,1.921,2.410,2.948,3.607,4.145,4.805,5.668,6.328,7.111,7.935,8.807,9.648,10.532,11.458,12.508,13.519,14.574,15.671,16.809,17.992,19.217
CHTE_1,0.121,0.488,0.909,1.410,2.027,2.917,4.146,5.602,7.278,9.187,11.310,14.191,17.357,21.237,24.401,28.285,33.368,37.256,41.864,46.713,51.848,56.797,62.002,67.452,73.636,79.586,85.796,92.258,98.958,105.918,113.132
CITR_1,0.002,0.007,0.013,0.020,0.029,0.042,0.060,0.081,0.106,0.134,0.164,0.206,0.252,0.309,0.355,0.411,0.485,0.541,0.608,0.679,0.754,0.825,0.901,0.980,1.070,1.157,1.247,1.341,1.438,1.539,1.644
CLAY_P,0.002,0.009,0.016,0.025,0.037,0.053,0.075,0.101,0.131,0.166,0.204,0.256,0.313,0.384,0.441,0.511,0.603,0.673,0.756,0.844,0.936,1.026,1.120,1.218,1.330,1.437,1.550,1.666,1.787,1.913,2.043
COAT,0.008,0.031,0.058,0.090,0.129,0.186,0.265,0.357,0.464,0.586,0.722,0.906,1.108,1.355,1.557,1.805,2.129,2.378,2.672,2.981,3.309,3.625,3.957,4.305,4.699,5.079,5.475,5.888,6.315,6.759,7.220
COCK,0.009,0.037,0.069,0.108,0.155,0.223,0.316,0.427,0.555,0.701,0.863,1.083,1.325,1.621,1.862,2.158,2.546,2.843,3.195,3.565,3.957,4.334,4.731,5.147,5.619,6.073,6.547,7.040,7.552,8.083,8.633
CONQA1;SASA,0.052,0.211,0.393,0.610,0.877,1.262,1.794,2.424,3.149,3.975,4.893,6.139,7.509,9.188,10.557,12.237,14.436,16.118,18.111,20.209,22.431,24.572,26.824,29.181,31.857,34.431,37.117,39.913,42.812,45.823,48.944
COUA_P,0.009,0.034,0.064,0.099,0.143,0.206,0.292,0.395,0.513,0.648,0.797,1.000,1.224,1.497,1.720,1.994,2.352,2.626,2.951,3.293,3.655,4.004,4.371,4.755,5.191,5.610,6.048,6.503,6.976,7.466,7.975
COVE_1,0.075,0.304,0.566,0.878,1.263,1.818,2.584,3.491,4.536,5.726,7.049,8.844,10.817,13.235,15.207,17.628,20.795,23.218,26.090,29.112,32.312,35.396,38.641,42.037,45.891,49.599,53.469,57.496,61.672,66.010,70.505
COWL_1;ECLA_H,0.094,0.381,0.709,1.100,1.582,2.277,3.236,4.373,5.681,7.171,8.829,11.077,13.549,16.578,19.048,22.079,26.047,29.082,32.678,36.464,40.472,44.335,48.398,52.652,57.480,62.124,66.971,72.015,77.246,82.679,88.310
COYL,0.008,0.032,0.059,0.092,0.132,0.190,0.270,0.365,0.474,0.598,0.737,0.924,1.130,1.383,1.589,1.842,2.173,2.426,2.726,3.042,3.377,3.699,4.038,4.393,4.795,5.183,5.587,6.008,6.444,6.898,7.368
CRAI_P,0.001,0.002,0.004,0.007,0.010,0.014,0.019,0.026,0.034,0.043,0.053,0.067,0.082,0.100,0.115,0.133,0.157,0.175,0.197,0.219,0.243,0.267,0.291,0.317,0.346,0.374,0.403,0.433,0.465,0.497,0.531
CREB_1,0.109,0.440,0.819,1.270,1.826,2.628,3.736,5.048,6.558,8.278,10.191,12.787,15.640,19.136,21.987,25.487,30.067,33.570,37.722,42.091,46.718,51.177,55.868,60.778,66.351,71.712,77.307,83.130,89.167,95.439,101.939
CROO,0.004,0.014,0.026,0.040,0.058,0.084,0.118,0.160,0.208,0.264,0.324,0.406,0.498,0.608,0.700,0.810,0.956,1.068,1.200,1.338,1.486,1.628,1.776,1.932,2.110,2.280,2.458,2.644,2.836,3.036,3.242
CUMB,0.006,0.023,0.043,0.067,0.096,0.138,0.196,0.265,0.344,0.435,0.535,0.672,0.822,1.005,1.155,1.339,1.579,1.763,1.982,2.211,2.454,2.688,2.935,3.193,3.486,3.767,4.061,4.367,4.684,5.014,5.355
CUPA,0.015,0.060,0.111,0.172,0.247,0.356,0.506,0.683,0.888,1.121,1.379,1.731,2.117,2.590,2.976,3.450,4.070,4.544,5.106,5.698,6.324,6.927,7.562,8.227,8.981,9.707,10.464,11.253,12.070,12.919,13.799
CURR,0.000,0.001,0.001,0.002,0.003,0.004,0.005,0.007,0.009,0.012,0.015,0.018,0.022,0.027,0.032,0.037,0.043,0.048,0.054,0.060,0.067,0.073,0.080,0.087,0.095,0.103,0.111,0.119,0.128,0.137,0.146
DALM3,0.005,0.019,0.035,0.054,0.078,0.112,0.159,0.215,0.279,0.353,0.434,0.545,0.666,0.815,0.937,1.086,1.281,1.430,1.607,1.793,1.990,2.180,2.380,2.590,2.827,3.055,3.294,3.542,3.799,4.066,4.343
DEVM,0.003,0.011,0.020,0.030,0.044,0.063,0.089,0.121,0.157,0.198,0.244,0.306,0.374,0.458,0.526,0.610,0.719,0.803,0.902,1.007,1.118,1.224,1.336,1.454,1.587,1.715,1.849,1.988,2.133,2.283,2.438
DEVO,0.008,0.031,0.058,0.091,0.130,0.188,0.267,0.360,0.468,0.591,0.727,0.913,1.116,1.366,1.569,1.819,2.146,2.396,2.692,3.004,3.334,3.652,3.987,4.337,4.735,5.118,5.517,5.933,6.363,6.811,7.275
DEWP,0.001,0.003,0.006,0.009,0.013,0.018,0.026,0.035,0.046,0.058,0.071,0.089,0.109,0.134,0.154,0.178,0.210,0.235,0.264,0.294,0.327,0.358,0.391,0.425,0.464,0.502,0.541,0.581,0.624,0.667,0.713
DOUN_P,0.003,0.010,0.019,0.030,0.043,0.062,0.089,0.120,0.156,0.196,0.242,0.303,0.371,0.454,0.522,0.605,0.713,0.797,0.895,0.999,1.108,1.214,1.326,1.442,1.574,1.702,1.834,1.972,2.116,2.264,2.419
DRAK_1,0.043,0.174,0.324,0.502,0.722,1.039,1.478,1.996,2.594,3.274,4.031,5.057,6.186,7.568,8.696,10.080,11.892,13.277,14.919,16.647,18.477,20.241,22.096,24.038,26.242,28.363,30.576,32.878,35.266,37.747,40.318
DRAX_1,0.011,0.043,0.080,0.124,0.179,0.257,0.366,0.494,0.642,0.810,0.998,1.252,1.531,1.873,2.152,2.495,2.943,3.286,3.693,4.120,4.573,5.010,5.469,5.950,6.495,7.020,7.568,8.138,8.729,9.343,9.979
DRUM,0.003,0.011,0.021,0.033,0.047,0.068,0.097,0.131,0.170,0.215,0.265,0.332,0.406,0.497,0.571,0.662,0.781,0.872,0.980,1.093,1.213,1.329,1.451,1.579,1.723,1.863,2.008,2.159,2.316,2.479,2.648
DUDH_P,0.006,0.024,0.044,0.069,0.099,0.142,0.203,0.274,0.356,0.449,0.552,0.693,0.848,1.037,1.192,1.382,1.630,1.820,2.045,2.282,2.533,2.775,3.029,3.295,3.597,3.888,4.191,4.507,4.834,5.174,5.527
DUGR_P,0.000,0.001,0.002,0.003,0.005,0.007,0.010,0.014,0.018,0.023,0.028,0.035,0.043,0.052,0.060,0.070,0.082,0.092,0.103,0.115,0.128,0.140,0.153,0.166,0.181,0.196,0.211,0.227,0.244,0.261,0.279
DUMF,0.012,0.051,0.093,0.144,0.207,0.297,0.423,0.573,0.744,0.939,1.155,1.449,1.773,2.169,2.493,2.892,3.411,3.807,4.278,4.773,5.298,5.805,6.336,6.894,7.524,8.133,8.769,9.429,10.113,10.824,11.562
DUNB,0.007,0.027,0.051,0.078,0.113,0.162,0.231,0.312,0.405,0.511,0.629,0.789,0.965,1.181,1.357,1.573,1.856,2.072,2.328,2.598,2.883,3.159,3.448,3.751,4.095,4.426,4.771,5.131,5.503,5.890,6.292
DUNF,0.004,0.016,0.029,0.045,0.065,0.094,0.133,0.180,0.234,0.296,0.364,0.457,0.559,0.684,0.785,0.910,1.074,1.199,1.347,1.504,1.669,1.828,1.996,2.171,2.370,2.562,2.762,2.969,3.185,3.409,3.641
DUNO_P,0.003,0.014,0.025,0.039,0.056,0.081,0.115,0.156,0.202,0.255,0.314,0.394,0.482,0.590,0.678,0.785,0.927,1.035,1.163,1.297,1.440,1.577,1.722,1.873,2.045,2.210,2.382,2.562,2.748,2.941,3.142
DYCE_P,0.009,0.038,0.070,0.109,0.157,0.225,0.320,0.433,0.562,0.709,0.873,1.096,1.340,1.640,1.884,2.184,2.577,2.877,3.233,3.607,4.004,4.386,4.788,5.209,5.686,6.146,6.625,7.124,7.642,8.179,8.736
EALI_6,0.009,0.037,0.070,0.108,0.156,0.224,0.318,0.430,0.558,0.705,0.868,1.089,1.332,1.630,1.873,2.171,2.561,2.859,3.213,3.585,3.979,4.358,4.758,5.176,5.651,6.107,6.584,7.080,7.594,8.128,8.682
EASO_1,0.072,0.289,0.538,0.834,1.199,1.726,2.453,3.315,4.307,5.436,6.693,8.397,10.271,12.567,14.439,16.738,19.745,22.046,24.772,27.642,30.680,33.609,36.689,39.914,43.573,47.094,50.769,54.592,58.557,62.676,66.944
ECCL,0.015,0.060,0.113,0.175,0.251,0.361,0.514,0.694,0.902,1.138,1.401,1.758,2.150,2.631,3.023,3.504,4.134,4.615,5.186,5.787,6.423,7.036,7.681,8.356,9.122,9.859,10.629,11.429,12.259,13.121,14.015
ECLA_1,0.064,0.257,0.479,0.743,1.068,1.537,2.185,2.953,3.836,4.843,5.962,7.480,9.149,11.194,12.862,14.909,17.588,19.638,22.067,24.623,27.329,29.938,32.682,35.554,38.814,41.950,45.223,48.629,52.161,55.830,59.632
EERH,0.008,0.034,0.063,0.098,0.141,0.203,0.288,0.389,0.506,0.638,0.786,0.986,1.206,1.476,1.695,1.965,2.318,2.588,2.909,3.245,3.602,3.946,4.308,4.686,5.116,5.529,5.961,6.410,6.875,7.359,7.860
EKIL,0.010,0.041,0.077,0.119,0.171,0.247,0.350,0.473,0.615,0.777,0.956,1.199,1.467,1.795,2.062,2.391,2.820,3.149,3.538,3.948,4.382,4.800,5.240,5.701,6.224,6.727,7.252,7.798,8.364,8.952,9.562
ELDE,0.005,0.019,0.036,0.055,0.079,0.114,0.163,0.220,0.285,0.360,0.443,0.556,0.680,0.833,0.957,1.109,1.308,1.460,1.641,1.831,2.032,2.226,2.431,2.644,2.887,3.120,3.363,3.617,3.879,4.152,4.435
ELGI_P,0.013,0.052,0.096,0.149,0.215,0.309,0.439,0.593,0.771,0.973,1.198,1.503,1.839,2.250,2.585,2.996,3.535,3.946,4.435,4.948,5.492,6.016,6.568,7.145,7.800,8.430,9.088,9.773,10.482,11.220,11.984
ELLA_1,0.055,0.221,0.412,0.639,0.919,1.322,1.880,2.540,3.300,4.165,5.128,6.434,7.870,9.629,11.064,12.825,15.129,16.892,18.981,21.180,23.508,25.752,28.112,30.583,33.387,36.085,38.900,41.830,44.868,48.024,51.294
ELST_1,0.029,0.118,0.220,0.341,0.490,0.706,1.003,1.355,1.761,2.222,2.736,3.433,4.199,5.138,5.903,6.843,8.072,9.013,10.127,11.300,12.543,13.740,14.999,16.318,17.814,19.253,20.755,22.318,23.939,25.623,27.368
ENDE_1,0.089,0.359,0.669,1.038,1.492,2.147,3.053,4.124,5.359,6.764,8.327,10.448,12.780,15.636,17.966,20.826,24.568,27.430,30.823,34.393,38.174,41.818,45.650,49.662,54.216,58.597,63.169,67.926,72.859,77.984,83.295
ERSK,0.002,0.007,0.014,0.021,0.030,0.043,0.062,0.084,0.109,0.137,0.169,0.212,0.259,0.317,0.364,0.422,0.498,0.556,0.624,0.697,0.773,0.847,0.925,1.006,1.098,1.187,1.279,1.376,1.476,1.579,1.687
EXET1,0.121,0.489,0.910,1.412,2.031,2.922,4.154,5.613,7.293,9.205,11.333,14.219,17.392,21.280,24.450,28.342,33.435,37.330,41.947,46.806,51.951,56.910,62.126,67.586,73.783,79.745,85.967,92.442,99.156,106.130,113.358
FAUG_P,0.001,0.003,0.006,0.010,0.014,0.020,0.029,0.039,0.051,0.064,0.079,0.099,0.121,0.148,0.170,0.197,0.232,0.260,0.292,0.325,0.361,0.396,0.432,0.470,0.513,0.554,0.598,0.643,0.689,0.738,0.788
FAWL_1,0.043,0.172,0.320,0.496,0.713,1.026,1.458,1.970,2.560,3.231,3.978,4.991,6.105,7.470,8.582,9.948,11.736,13.104,14.724,16.430,18.236,19.977,21.807,23.724,25.899,27.992,30.176,32.449,34.805,37.253,39.791
FECK_6,0.107,0.433,0.805,1.250,1.797,2.586,3.675,4.966,6.452,8.145,10.027,12.580,15.387,18.827,21.632,25.075,29.581,33.028,37.113,41.412,45.964,50.351,54.966,59.797,65.280,70.555,76.059,81.788,87.728,93.898,100.293
FERRA2,0.015,0.062,0.115,0.178,0.256,0.369,0.524,0.708,0.920,1.161,1.430,1.794,2.194,2.684,3.084,3.575,4.218,4.709,5.291,5.904,6.553,7.179,7.837,8.526,9.307,10.059,10.844,11.661,12.508,13.387,14.299
