Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUMF,22.133,21.861,21.968,21.952,22.007,22.092,22.042,21.671,21.391,21.189,21.016,20.950,21.083,21.196,21.318,21.435,21.538,21.700,21.858,22.009,22.155,22.243,22.344,22.479,22.609,22.730,22.842,22.937,23.024,23.098,23.163,23.217
DUNB,6.840,6.757,6.790,6.784,6.802,6.828,6.812,6.698,6.611,6.549,6.495,6.475,6.516,6.551,6.589,6.625,6.657,6.707,6.756,6.802,6.848,6.875,6.906,6.948,6.988,7.025,7.060,7.089,7.116,7.139,7.159,7.176
DUNF,14.718,14.538,14.609,14.598,14.635,14.691,14.658,14.411,14.225,14.091,13.976,13.932,14.020,14.096,14.177,14.255,14.323,14.431,14.536,14.636,14.734,14.792,14.859,14.949,15.036,15.116,15.191,15.254,15.311,15.361,15.404,15.440
DUNO_P,3.402,3.361,3.377,3.375,3.383,3.396,3.388,3.331,3.288,3.257,3.231,3.221,3.241,3.259,3.277,3.295,3.311,3.336,3.360,3.383,3.406,3.419,3.435,3.456,3.476,3.494,3.512,3.526,3.539,3.551,3.561,3.569
DYCE_P,9.793,9.673,9.720,9.713,9.737,9.775,9.752,9.588,9.465,9.375,9.299,9.270,9.328,9.379,9.433,9.484,9.530,9.602,9.671,9.738,9.803,9.842,9.886,9.946,10.004,10.057,10.107,10.149,10.187,10.220,10.249,10.273
EALI_6,69.191,68.344,68.678,68.625,68.799,69.064,68.907,67.748,66.873,66.243,65.701,65.494,65.909,66.265,66.647,67.012,67.334,67.841,68.333,68.806,69.263,69.537,69.853,70.276,70.683,71.059,71.411,71.709,71.977,72.210,72.413,72.581
EASO_1,111.834,110.464,111.004,110.918,111.201,111.629,111.374,109.501,108.086,107.069,106.193,105.859,106.529,107.105,107.723,108.311,108.833,109.651,110.448,111.211,111.950,112.393,112.904,113.587,114.245,114.853,115.423,115.904,116.337,116.713,117.042,117.314
ECCL,8.545,8.440,8.481,8.475,8.496,8.529,8.510,8.367,8.258,8.181,8.114,8.088,8.139,8.183,8.231,8.276,8.315,8.378,8.439,8.497,8.554,8.587,8.627,8.679,8.729,8.775,8.819,8.856,8.889,8.918,8.943,8.963
ECLA_1,155.104,153.204,153.952,153.833,154.225,154.819,154.465,151.868,149.906,148.494,147.280,146.816,147.746,148.544,149.401,150.217,150.940,152.076,153.181,154.240,155.264,155.878,156.588,157.534,158.447,159.291,160.080,160.747,161.349,161.870,162.327,162.703
EERH,26.390,26.066,26.194,26.174,26.240,26.341,26.281,25.839,25.505,25.265,25.059,24.980,25.138,25.274,25.419,25.558,25.681,25.875,26.063,26.243,26.417,26.521,26.642,26.803,26.959,27.102,27.236,27.350,27.452,27.541,27.619,27.683
EKIL,16.848,16.642,16.723,16.710,16.752,16.817,16.779,16.497,16.283,16.130,15.998,15.948,16.049,16.135,16.229,16.317,16.396,16.519,16.639,16.754,16.865,16.932,17.009,17.112,17.211,17.303,17.389,17.461,17.526,17.583,17.633,17.673
EKIS,16.289,16.090,16.168,16.156,16.197,16.259,16.222,15.949,15.743,15.595,15.468,15.419,15.517,15.600,15.690,15.776,15.852,15.971,16.087,16.198,16.306,16.371,16.445,16.544,16.640,16.729,16.812,16.882,16.945,17.000,17.048,17.087
ELDE,15.834,15.640,15.716,15.704,15.744,15.805,15.769,15.503,15.303,15.159,15.035,14.988,15.083,15.164,15.252,15.335,15.409,15.525,15.637,15.746,15.850,15.913,15.985,16.082,16.175,16.261,16.342,16.410,16.471,16.524,16.571,16.610
ELGI_P,15.456,15.266,15.341,15.329,15.368,15.427,15.392,15.133,14.938,14.797,14.676,14.630,14.723,14.802,14.888,14.969,15.041,15.154,15.264,15.370,15.472,15.533,15.604,15.698,15.789,15.873,15.952,16.018,16.078,16.130,16.176,16.213
ELLA_1,129.831,128.240,128.866,128.767,129.095,129.592,129.296,127.122,125.480,124.298,123.282,122.894,123.672,124.340,125.057,125.740,126.346,127.296,128.221,129.107,129.965,130.479,131.073,131.865,132.630,133.335,133.996,134.555,135.058,135.495,135.877,136.192
ELST_1,181.127,178.908,179.782,179.644,180.101,180.795,180.382,177.349,175.057,173.409,171.991,171.449,172.535,173.467,174.468,175.421,176.265,177.591,178.881,180.118,181.314,182.031,182.860,183.965,185.032,186.017,186.939,187.718,188.420,189.029,189.562,190.001
ENDE_1,165.347,163.321,164.119,163.992,164.410,165.043,164.666,161.897,159.805,158.301,157.006,156.512,157.503,158.354,159.267,160.137,160.908,162.119,163.296,164.425,165.517,166.172,166.928,167.938,168.911,169.810,170.652,171.363,172.004,172.560,173.046,173.448
ERSK,8.804,8.697,8.739,8.732,8.755,8.788,8.768,8.621,8.509,8.429,8.360,8.334,8.387,8.432,8.481,8.527,8.568,8.633,8.695,8.755,8.814,8.848,8.889,8.942,8.994,9.042,9.087,9.125,9.159,9.189,9.214,9.236
EXET1,119.209,117.748,118.323,118.232,118.533,118.990,118.718,116.722,115.214,114.129,113.196,112.839,113.554,114.167,114.826,115.453,116.009,116.881,117.731,118.545,119.332,119.804,120.349,121.077,121.779,122.427,123.033,123.546,124.008,124.409,124.760,125.049
FASN_P,0.248,0.245,0.246,0.246,0.247,0.248,0.247,0.243,0.240,0.237,0.236,0.235,0.236,0.238,0.239,0.240,0.241,0.243,0.245,0.247,0.248,0.249,0.250,0.252,0.253,0.255,0.256,0.257,0.258,0.259,0.260,0.260
FAUG_P,1.179,1.164,1.170,1.169,1.172,1.177,1.174,1.154,1.139,1.129,1.119,1.116,1.123,1.129,1.136,1.142,1.147,1.156,1.164,1.172,1.180,1.185,1.190,1.197,1.204,1.211,1.217,1.222,1.226,1.230,1.234,1.237
FAWL_1,115.311,113.898,114.454,114.366,114.657,115.099,114.836,112.905,111.446,110.397,109.494,109.149,109.841,110.434,111.071,111.678,112.215,113.060,113.881,114.668,115.430,115.886,116.414,117.118,117.796,118.423,119.010,119.506,119.953,120.341,120.680,120.960
FECK_6,129.012,127.431,128.053,127.955,128.280,128.775,128.481,126.320,124.688,123.514,122.504,122.118,122.892,123.556,124.268,124.947,125.549,126.493,127.412,128.293,129.145,129.656,130.246,131.033,131.793,132.494,133.151,133.706,134.206,134.640,135.019,135.333
FERRA2,43.688,43.152,43.363,43.330,43.440,43.607,43.508,42.776,42.224,41.826,41.484,41.353,41.615,41.840,42.081,42.311,42.515,42.835,43.146,43.444,43.733,43.906,44.106,44.372,44.629,44.867,45.089,45.277,45.447,45.594,45.722,45.828
FERRB1;FERRB_M,126.811,125.258,125.869,125.773,126.092,126.578,126.289,124.166,122.561,121.407,120.415,120.035,120.796,121.448,122.149,122.816,123.407,124.336,125.239,126.105,126.942,127.444,128.024,128.798,129.545,130.234,130.880,131.425,131.917,132.343,132.716,133.024
FETT_P;KINT_P,21.148,20.889,20.991,20.975,21.028,21.109,21.061,20.707,20.439,20.247,20.081,20.018,20.145,20.253,20.370,20.482,20.580,20.735,20.886,21.030,21.170,21.253,21.350,21.479,21.604,21.719,21.826,21.917,21.999,22.070,22.133,22.184
FIDD_P,4.957,4.897,4.921,4.917,4.929,4.948,4.937,4.854,4.791,4.746,4.707,4.692,4.722,4.748,4.775,4.801,4.824,4.861,4.896,4.930,4.962,4.982,5.005,5.035,5.064,5.091,5.116,5.138,5.157,5.174,5.188,5.200
FIDF_1,114.983,113.574,114.129,114.041,114.331,114.772,114.509,112.584,111.129,110.083,109.183,108.839,109.528,110.120,110.755,111.360,111.896,112.738,113.557,114.342,115.101,115.557,116.083,116.785,117.461,118.087,118.672,119.166,119.612,119.999,120.337,120.616
FINN,5.359,5.293,5.319,5.315,5.328,5.349,5.337,5.247,5.179,5.130,5.089,5.072,5.105,5.132,5.162,5.190,5.215,5.254,5.292,5.329,5.364,5.386,5.410,5.443,5.474,5.503,5.531,5.554,5.575,5.593,5.608,5.621
FLEE_1;BRLE_1,522.023,515.628,518.147,517.748,519.065,521.066,519.874,511.133,504.529,499.778,495.692,494.131,497.260,499.946,502.830,505.577,508.011,511.832,515.551,519.115,522.563,524.629,527.017,530.204,533.277,536.115,538.772,541.018,543.041,544.796,546.333,547.600
FOUR_1,9.027,8.917,8.960,8.954,8.976,9.011,8.990,8.839,8.725,8.643,8.572,8.545,8.599,8.646,8.696,8.743,8.785,8.851,8.916,8.977,9.037,9.073,9.114,9.169,9.222,9.271,9.317,9.356,9.391,9.421,9.448,9.470
FRAS_P,5.633,5.564,5.591,5.587,5.601,5.622,5.610,5.515,5.444,5.393,5.349,5.332,5.366,5.395,5.426,5.455,5.482,5.523,5.563,5.601,5.639,5.661,5.687,5.721,5.754,5.785,5.814,5.838,5.860,5.879,5.895,5.909
FROD_1,126.950,125.395,126.007,125.910,126.231,126.717,126.428,124.302,122.696,121.540,120.547,120.167,120.928,121.581,122.283,122.951,123.543,124.472,125.376,126.243,127.081,127.584,128.165,128.940,129.687,130.377,131.023,131.569,132.061,132.488,132.862,133.170
FWIL_P,7.584,7.491,7.527,7.522,7.541,7.570,7.552,7.425,7.329,7.260,7.201,7.178,7.224,7.263,7.305,7.345,7.380,7.436,7.490,7.541,7.591,7.621,7.656,7.702,7.747,7.788,7.827,7.860,7.889,7.914,7.937,7.955
GALA,9.342,9.227,9.272,9.265,9.289,9.324,9.303,9.147,9.029,8.944,8.870,8.842,8.898,8.947,8.998,9.047,9.091,9.159,9.226,9.290,9.351,9.388,9.431,9.488,9.543,9.594,9.641,9.681,9.718,9.749,9.777,9.799
GIFF,27.343,27.008,27.140,27.119,27.188,27.292,27.230,26.772,26.426,26.177,25.963,25.882,26.046,26.186,26.337,26.481,26.609,26.809,27.004,27.190,27.371,27.479,27.604,27.771,27.932,28.081,28.220,28.338,28.444,28.535,28.616,28.682
GLLU,4.743,4.685,4.707,4.704,4.716,4.734,4.723,4.644,4.584,4.541,4.503,4.489,4.518,4.542,4.568,4.593,4.615,4.650,4.684,4.716,4.748,4.766,4.788,4.817,4.845,4.871,4.895,4.915,4.934,4.950,4.964,4.975
GLNI,8.524,8.420,8.461,8.455,8.476,8.509,8.489,8.347,8.239,8.161,8.094,8.069,8.120,8.164,8.211,8.256,8.296,8.358,8.419,8.477,8.533,8.567,8.606,8.658,8.708,8.754,8.798,8.834,8.868,8.896,8.921,8.942
GLRO,12.815,12.658,12.720,12.710,12.743,12.792,12.762,12.548,12.386,12.269,12.169,12.130,12.207,12.273,12.344,12.411,12.471,12.565,12.656,12.744,12.828,12.879,12.938,13.016,13.091,13.161,13.226,13.281,13.331,13.374,13.412,13.443
GORG,10.770,10.638,10.690,10.682,10.709,10.750,10.726,10.545,10.409,10.311,10.227,10.194,10.259,10.314,10.374,10.431,10.481,10.560,10.636,10.710,10.781,10.824,10.873,10.939,11.002,11.061,11.115,11.162,11.204,11.240,11.271,11.298
GOVA,9.907,9.786,9.834,9.826,9.851,9.889,9.866,9.701,9.575,9.485,9.407,9.378,9.437,9.488,9.543,9.595,9.641,9.714,9.784,9.852,9.917,9.957,10.002,10.062,10.121,10.175,10.225,10.268,10.306,10.339,10.369,10.393
GREN_1,299.855,296.181,297.628,297.399,298.156,299.305,298.621,293.600,289.806,287.077,284.730,283.833,285.631,287.174,288.830,290.408,291.806,294.001,296.137,298.185,300.165,301.352,302.724,304.554,306.319,307.949,309.476,310.765,311.928,312.936,313.819,314.546
GRIW_1,102.964,101.702,102.199,102.120,102.380,102.775,102.540,100.816,99.513,98.576,97.770,97.462,98.079,98.609,99.178,99.720,100.200,100.953,101.687,102.390,103.070,103.477,103.949,104.577,105.183,105.743,106.267,106.710,107.109,107.455,107.758,108.008
GRMO,24.004,23.710,23.825,23.807,23.868,23.960,23.905,23.503,23.200,22.981,22.793,22.721,22.866,22.988,23.121,23.248,23.360,23.536,23.706,23.870,24.029,24.123,24.233,24.380,24.521,24.652,24.774,24.877,24.971,25.051,25.122,25.179
GRUB_P,0.679,0.671,0.674,0.673,0.675,0.678,0.676,0.665,0.656,0.650,0.645,0.643,0.647,0.650,0.654,0.658,0.661,0.666,0.670,0.675,0.680,0.682,0.685,0.690,0.694,0.697,0.701,0.704,0.706,0.709,0.711,0.712
HACK_1;HACK_6,107.227,105.914,106.432,106.350,106.620,107.030,106.786,104.991,103.634,102.658,101.819,101.499,102.141,102.692,103.285,103.849,104.349,105.135,105.898,106.630,107.338,107.763,108.254,108.908,109.539,110.122,110.668,111.129,111.545,111.905,112.221,112.481
HAGR,13.817,13.647,13.714,13.703,13.738,13.791,13.760,13.528,13.354,13.228,13.120,13.078,13.161,13.232,13.309,13.381,13.446,13.547,13.645,13.740,13.831,13.886,13.949,14.033,14.114,14.190,14.260,14.319,14.373,14.419,14.460,14.494
HAMHC1,166.109,164.074,164.875,164.749,165.168,165.804,165.425,162.644,160.542,159.030,157.730,157.233,158.229,159.084,160.002,160.876,161.650,162.866,164.049,165.184,166.281,166.938,167.698,168.712,169.690,170.593,171.438,172.153,172.797,173.356,173.844,174.247
HARK_1;HUTT_1;RRIG,192.055,189.702,190.628,190.482,190.967,191.703,191.264,188.048,185.618,183.871,182.368,181.793,182.945,183.933,184.993,186.004,186.899,188.305,189.673,190.985,192.253,193.014,193.893,195.064,196.196,197.240,198.216,199.043,199.788,200.433,200.998,201.464
HARM_6,41.416,40.908,41.108,41.076,41.181,41.340,41.245,40.552,40.028,39.651,39.327,39.203,39.451,39.664,39.893,40.111,40.304,40.607,40.902,41.185,41.458,41.622,41.812,42.065,42.308,42.534,42.744,42.923,43.083,43.222,43.344,43.445
HAWI,7.783,7.688,7.725,7.720,7.739,7.769,7.751,7.621,7.522,7.452,7.391,7.367,7.414,7.454,7.497,7.538,7.574,7.631,7.687,7.740,7.791,7.822,7.858,7.905,7.951,7.993,8.033,8.066,8.097,8.123,8.146,8.165
HAWP_6,56.510,55.817,56.090,56.047,56.189,56.406,56.277,55.331,54.616,54.102,53.659,53.490,53.829,54.120,54.432,54.729,54.993,55.407,55.809,56.195,56.568,56.792,57.050,57.395,57.728,58.035,58.323,58.566,58.785,58.975,59.141,59.278
HELE,8.715,8.608,8.650,8.644,8.666,8.699,8.679,8.533,8.423,8.344,8.276,8.249,8.302,8.347,8.395,8.441,8.481,8.545,8.607,8.667,8.724,8.759,8.798,8.852,8.903,8.950,8.995,9.032,9.066,9.095,9.121,9.142
HEYS_1;HEYS1;ORMO,41.799,41.287,41.489,41.457,41.563,41.723,41.627,40.927,40.399,40.017,39.691,39.566,39.816,40.032,40.263,40.483,40.677,40.983,41.281,41.567,41.842,42.008,42.199,42.454,42.700,42.927,43.140,43.321,43.483,43.624,43.745,43.848
HUER,1.681,1.660,1.668,1.667,1.671,1.678,1.674,1.646,1.625,1.609,1.596,1.591,1.601,1.610,1.619,1.628,1.636,1.648,1.660,1.672,1.683,1.689,1.697,1.707,1.717,1.726,1.735,1.742,1.749,1.754,1.759,1.763
HURS_1,127.750,126.185,126.801,126.703,127.026,127.515,127.224,125.085,123.468,122.306,121.306,120.924,121.690,122.347,123.053,123.725,124.321,125.256,126.166,127.038,127.882,128.387,128.972,129.752,130.504,131.198,131.848,132.398,132.893,133.323,133.699,134.009
IMPK_1,4.021,3.972,3.991,3.988,3.998,4.014,4.004,3.937,3.886,3.850,3.818,3.806,3.830,3.851,3.873,3.894,3.913,3.942,3.971,3.999,4.025,4.041,4.059,4.084,4.108,4.130,4.150,4.167,4.183,4.196,4.208,4.218
INDQ1,175.879,173.724,174.573,174.439,174.882,175.556,175.155,172.210,169.985,168.384,167.008,166.482,167.536,168.441,169.413,170.338,171.158,172.446,173.698,174.899,176.061,176.757,177.562,178.635,179.671,180.627,181.522,182.279,182.960,183.552,184.069,184.496
INKE,20.845,20.589,20.690,20.674,20.727,20.806,20.759,20.410,20.146,19.956,19.793,19.731,19.856,19.963,20.078,20.188,20.285,20.438,20.586,20.729,20.866,20.949,21.044,21.171,21.294,21.407,21.513,21.603,21.684,21.754,21.815,21.866
INNE_P,28.521,28.172,28.309,28.288,28.360,28.469,28.404,27.926,27.565,27.306,27.083,26.997,27.168,27.315,27.473,27.623,27.756,27.965,28.168,28.362,28.551,28.664,28.794,28.968,29.136,29.291,29.436,29.559,29.670,29.766,29.849,29.919
IROA1,243.969,240.980,242.157,241.971,242.586,243.521,242.965,238.879,235.793,233.573,231.663,230.933,232.396,233.651,234.999,236.283,237.420,239.206,240.944,242.610,244.221,245.187,246.303,247.792,249.228,250.555,251.797,252.846,253.792,254.612,255.330,255.922
IRONB1,85.631,84.582,84.995,84.929,85.145,85.473,85.278,83.844,82.761,81.982,81.311,81.055,81.569,82.009,82.482,82.933,83.332,83.959,84.569,85.154,85.719,86.058,86.450,86.973,87.477,87.942,88.378,88.746,89.078,89.366,89.618,89.826
IVER_1;IVER_6,222.499,219.774,220.847,220.677,221.239,222.091,221.584,217.857,215.043,213.018,211.277,210.611,211.945,213.089,214.319,215.490,216.527,218.156,219.741,221.260,222.729,223.610,224.628,225.986,227.296,228.506,229.639,230.595,231.458,232.206,232.861,233.400
JOHN,16.307,16.108,16.186,16.174,16.215,16.277,16.240,15.967,15.761,15.612,15.485,15.436,15.534,15.618,15.708,15.794,15.870,15.989,16.105,16.217,16.324,16.389,16.463,16.563,16.659,16.748,16.831,16.901,16.964,17.019,17.067,17.106
JORD_3,22.953,22.672,22.783,22.765,22.823,22.911,22.859,22.475,22.184,21.975,21.796,21.727,21.865,21.983,22.109,22.230,22.337,22.505,22.669,22.825,22.977,23.068,23.173,23.313,23.448,23.573,23.690,23.789,23.878,23.955,24.022,24.078
KAIM,34.791,34.365,34.532,34.506,34.594,34.727,34.648,34.065,33.625,33.308,33.036,32.932,33.140,33.319,33.512,33.695,33.857,34.112,34.359,34.597,34.827,34.964,35.124,35.336,35.541,35.730,35.907,36.057,36.192,36.309,36.411,36.495
KEAD_1,112.673,111.293,111.836,111.750,112.035,112.466,112.209,110.323,108.897,107.872,106.990,106.653,107.328,107.908,108.531,109.123,109.649,110.474,111.276,112.045,112.790,113.236,113.751,114.439,115.102,115.715,116.288,116.773,117.210,117.589,117.920,118.194
KEAR_1;KEAR_3,280.395,276.960,278.312,278.098,278.806,279.881,279.241,274.546,270.998,268.446,266.251,265.412,267.094,268.537,270.086,271.562,272.869,274.921,276.918,278.833,280.685,281.795,283.078,284.789,286.439,287.964,289.391,290.598,291.684,292.628,293.452,294.133
KEMS_1,120.490,119.013,119.595,119.503,119.807,120.268,119.994,117.976,116.452,115.355,114.412,114.052,114.774,115.394,116.060,116.694,117.255,118.137,118.996,119.818,120.614,121.091,121.642,122.378,123.087,123.742,124.355,124.874,125.341,125.746,126.101,126.393
KIBY_1,94.740,93.579,94.036,93.964,94.203,94.566,94.350,92.763,91.564,90.702,89.961,89.677,90.245,90.733,91.256,91.755,92.196,92.890,93.565,94.212,94.837,95.212,95.646,96.224,96.782,97.297,97.779,98.187,98.554,98.873,99.151,99.381
KIER,28.297,27.950,28.086,28.065,28.136,28.245,28.180,27.706,27.348,27.091,26.869,26.785,26.954,27.100,27.256,27.405,27.537,27.744,27.946,28.139,28.326,28.438,28.567,28.740,28.907,29.060,29.204,29.326,29.436,29.531,29.614,29.683
KIIN_P,0.796,0.786,0.790,0.789,0.791,0.794,0.793,0.779,0.769,0.762,0.756,0.753,0.758,0.762,0.767,0.771,0.775,0.780,0.786,0.792,0.797,0.800,0.804,0.808,0.813,0.817,0.821,0.825,0.828,0.831,0.833,0.835
KILB,12.537,12.383,12.444,12.434,12.465,12.513,12.485,12.275,12.116,12.002,11.905,11.866,11.942,12.007,12.076,12.142,12.200,12.292,12.381,12.466,12.550,12.600,12.656,12.733,12.807,12.875,12.939,12.993,13.041,13.083,13.120,13.151
KILS,14.202,14.028,14.097,14.086,14.122,14.176,14.144,13.906,13.726,13.597,13.486,13.444,13.529,13.602,13.680,13.755,13.821,13.925,14.026,14.123,14.217,14.273,14.338,14.425,14.509,14.586,14.658,14.719,14.774,14.822,14.864,14.898
KILT,18.072,17.851,17.938,17.924,17.970,18.039,17.998,17.695,17.467,17.302,17.161,17.107,17.215,17.308,17.408,17.503,17.587,17.719,17.848,17.971,18.091,18.162,18.245,18.355,18.462,18.560,18.652,18.730,18.800,18.861,18.914,18.958
KILW,21.072,20.813,20.915,20.899,20.952,21.033,20.985,20.632,20.365,20.174,20.009,19.946,20.072,20.180,20.297,20.408,20.506,20.660,20.810,20.954,21.093,21.177,21.273,21.402,21.526,21.640,21.748,21.838,21.920,21.991,22.053,22.104
KINL_P,0.681,0.673,0.676,0.675,0.677,0.680,0.678,0.667,0.658,0.652,0.647,0.644,0.649,0.652,0.656,0.659,0.663,0.668,0.672,0.677,0.682,0.684,0.687,0.692,0.696,0.699,0.703,0.706,0.708,0.711,0.713,0.714
KINO_1,114.394,112.992,113.544,113.457,113.746,114.184,113.923,112.007,110.560,109.519,108.624,108.282,108.967,109.556,110.188,110.790,111.323,112.161,112.976,113.757,114.512,114.965,115.488,116.187,116.860,117.482,118.064,118.556,119.000,119.384,119.721,119.999
KIRKB1,77.375,76.427,76.800,76.741,76.936,77.233,77.056,75.761,74.782,74.078,73.472,73.241,73.704,74.103,74.530,74.937,75.298,75.864,76.415,76.944,77.455,77.761,78.115,78.587,79.043,79.464,79.857,80.190,80.490,80.750,80.978,81.166
KITW_1,184.331,182.072,182.962,182.821,183.286,183.992,183.572,180.485,178.153,176.476,175.033,174.481,175.586,176.535,177.553,178.523,179.383,180.732,182.045,183.304,184.521,185.251,186.094,187.219,188.304,189.306,190.245,191.038,191.752,192.372,192.914,193.362
KNAR,57.363,56.660,56.937,56.893,57.038,57.257,57.127,56.166,55.440,54.918,54.469,54.298,54.642,54.937,55.254,55.556,55.823,56.243,56.652,57.043,57.422,57.649,57.912,58.262,58.599,58.911,59.203,59.450,59.672,59.865,60.034,60.173
LACK_6,121.605,120.115,120.702,120.609,120.916,121.382,121.104,119.068,117.529,116.423,115.471,115.107,115.836,116.462,117.134,117.774,118.341,119.231,120.097,120.927,121.730,122.212,122.768,123.510,124.226,124.887,125.506,126.029,126.501,126.910,127.268,127.563
LAIR_P,0.340,0.336,0.338,0.337,0.338,0.339,0.339,0.333,0.329,0.326,0.323,0.322,0.324,0.326,0.328,0.329,0.331,0.333,0.336,0.338,0.340,0.342,0.343,0.345,0.347,0.349,0.351,0.352,0.354,0.355,0.356,0.357
LALE1SG003,104.674,103.392,103.897,103.817,104.081,104.482,104.243,102.490,101.166,100.214,99.394,99.081,99.709,100.247,100.826,101.376,101.864,102.631,103.376,104.091,104.782,105.197,105.676,106.314,106.931,107.500,108.033,108.483,108.889,109.241,109.549,109.803
LAND1,118.016,116.570,117.139,117.049,117.347,117.799,117.530,115.553,114.060,112.986,112.063,111.710,112.417,113.024,113.676,114.297,114.848,115.712,116.552,117.358,118.137,118.605,119.144,119.865,120.560,121.201,121.802,122.310,122.767,123.164,123.511,123.798
LEGA_1,120.459,118.983,119.564,119.472,119.776,120.238,119.963,117.946,116.422,115.326,114.383,114.022,114.745,115.364,116.030,116.664,117.225,118.107,118.965,119.788,120.583,121.060,121.611,122.346,123.056,123.711,124.324,124.842,125.309,125.714,126.068,126.361
LEVE,14.650,14.470,14.541,14.530,14.567,14.623,14.590,14.344,14.159,14.026,13.911,13.867,13.955,14.030,14.111,14.188,14.257,14.364,14.468,14.568,14.665,14.723,14.790,14.879,14.966,15.045,15.120,15.183,15.240,15.289,15.332,15.368
LING,15.197,15.011,15.084,15.073,15.111,15.169,15.135,14.880,14.688,14.550,14.431,14.385,14.476,14.554,14.638,14.718,14.789,14.901,15.009,15.113,15.213,15.273,15.343,15.435,15.525,15.607,15.685,15.750,15.809,15.860,15.905,15.942
LINM,20.397,20.147,20.245,20.230,20.281,20.359,20.313,19.971,19.713,19.528,19.368,19.307,19.429,19.534,19.647,19.754,19.849,19.999,20.144,20.283,20.418,20.499,20.592,20.716,20.836,20.947,21.051,21.139,21.218,21.287,21.347,21.396
LISD_1,138.728,137.029,137.698,137.592,137.942,138.474,138.157,135.834,134.079,132.817,131.731,131.316,132.147,132.861,133.628,134.358,135.005,136.020,137.008,137.955,138.872,139.421,140.055,140.902,141.719,142.473,143.179,143.776,144.314,144.780,145.189,145.525
LITT_C,44.278,43.735,43.949,43.915,44.027,44.196,44.095,43.354,42.794,42.391,42.044,41.912,42.177,42.405,42.650,42.883,43.089,43.413,43.729,44.031,44.323,44.499,44.701,44.972,45.232,45.473,45.698,45.889,46.060,46.209,46.340,46.447
LITT_J,3.677,3.632,3.650,3.647,3.656,3.670,3.662,3.600,3.554,3.520,3.491,3.480,3.502,3.521,3.542,3.561,3.578,3.605,3.631,3.656,3.681,3.695,3.712,3.735,3.756,3.776,3.795,3.811,3.825,3.837,3.848,3.857
LODR_6,105.791,104.495,105.005,78.694,78.893,79.198,79.017,77.688,76.684,75.962,75.341,75.103,75.580,75.988,76.426,76.844,77.213,77.794,78.359,78.901,79.425,79.739,80.102,80.587,81.054,81.485,81.889,82.230,82.537,82.805,83.038,83.231
LOUD_H,23.501,23.213,23.327,23.309,23.368,23.458,23.404,23.011,22.713,22.500,22.316,22.245,22.386,22.507,22.637,22.761,22.870,23.042,23.210,23.370,23.525,23.618,23.726,23.869,24.008,24.135,24.255,24.356,24.447,24.526,24.595,24.652
LOVE_1,233.058,230.202,231.327,231.149,231.737,232.630,232.098,228.196,225.247,223.126,221.302,220.605,222.002,223.201,224.489,225.715,226.802,228.508,230.168,231.759,233.298,234.221,235.287,236.710,238.082,239.349,240.535,241.538,242.441,243.225,243.910,244.476
LUNA_P,9.167,9.054,9.099,9.092,9.115,9.150,9.129,8.976,8.860,8.776,8.704,8.677,8.732,8.779,8.830,8.878,8.921,8.988,9.053,9.116,9.176,9.212,9.254,9.310,9.364,9.414,9.461,9.500,9.536,9.567,9.594,9.616
LYND_P,10.602,10.472,10.523,10.515,10.541,10.582,10.558,10.380,10.246,10.150,10.067,10.035,10.099,10.153,10.212,10.268,10.317,10.395,10.470,10.542,10.612,10.654,10.703,10.768,10.830,10.888,10.942,10.987,11.028,11.064,11.095,11.121
MACC_3,38.556,38.084,38.270,38.241,38.338,38.486,38.398,37.752,37.264,36.913,36.612,36.496,36.727,36.926,37.139,37.342,37.522,37.804,38.078,38.342,38.596,38.749,38.925,39.161,39.388,39.597,39.794,39.959,40.109,40.239,40.352,40.446
MACD_P,5.907,5.834,5.863,5.858,5.873,5.896,5.883,5.784,5.709,5.655,5.609,5.591,5.627,5.657,5.690,5.721,5.748,5.792,5.834,5.874,5.913,5.936,5.963,5.999,6.034,6.066,6.096,6.122,6.145,6.165,6.182,6.196
MAGA_6,19.583,19.343,19.437,19.422,19.472,19.547,19.502,19.174,18.926,18.748,18.595,18.536,18.654,18.754,18.863,18.966,19.057,19.200,19.340,19.473,19.603,19.680,19.770,19.889,20.005,20.111,20.211,20.295,20.371,20.437,20.494,20.542
MANN_1,234.321,231.450,232.581,232.402,232.993,233.891,233.356,229.433,226.468,224.336,222.502,221.801,223.206,224.411,225.706,226.939,228.031,229.747,231.416,233.016,234.563,235.491,236.563,237.993,239.373,240.646,241.839,242.847,243.755,244.543,245.233,245.802
MAYB,4.038,3.989,4.008,4.005,4.015,4.031,4.022,3.954,3.903,3.866,3.834,3.822,3.847,3.867,3.890,3.911,3.930,3.959,3.988,4.016,4.042,4.058,4.077,4.101,4.125,4.147,4.168,4.185,4.201,4.214,4.226,4.236
MELK_1,163.302,161.302,162.090,161.965,162.377,163.003,162.630,159.896,157.830,156.343,155.065,154.577,155.556,156.396,157.298,158.158,158.919,160.114,161.277,162.393,163.471,164.117,164.865,165.861,166.823,167.711,168.542,169.244,169.877,170.426,170.907,171.303
