Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
EASO_1,94.528,90.452,89.227,87.690,86.415,85.131,83.966,82.761,81.632,80.445,79.330,78.466,78.340,78.299,78.430,78.585,78.830,79.131,79.468,79.939,80.487,81.201,82.220,83.213,84.368,85.297,86.189,86.953,87.527,87.747,87.888,88.132
ECCL,7.723,7.390,7.290,7.164,7.060,6.955,6.860,6.762,6.669,6.572,6.481,6.411,6.400,6.397,6.408,6.420,6.440,6.465,6.493,6.531,6.576,6.634,6.717,6.798,6.893,6.969,7.042,7.104,7.151,7.169,7.180,7.200
ECLA_1,112.040,107.209,105.757,103.935,102.425,100.903,99.521,98.094,96.755,95.348,94.026,93.002,92.853,92.804,92.960,93.144,93.434,93.791,94.191,94.748,95.398,96.244,97.452,98.628,99.998,101.099,102.157,103.062,103.742,104.003,104.170,104.459
EERH,21.679,20.744,20.463,20.111,19.818,19.524,19.257,18.980,18.722,18.449,18.193,17.995,17.966,17.957,17.987,18.023,18.079,18.148,18.225,18.333,18.459,18.623,18.856,19.084,19.349,19.562,19.767,19.942,20.073,20.124,20.156,20.212
EKIL,13.110,12.545,12.375,12.162,11.985,11.807,11.645,11.478,11.322,11.157,11.002,10.883,10.865,10.859,10.878,10.899,10.933,10.975,11.022,11.087,11.163,11.262,11.403,11.541,11.701,11.830,11.954,12.060,12.139,12.170,12.189,12.223
EKIS,9.604,9.190,9.066,8.909,8.780,8.649,8.531,8.409,8.294,8.173,8.060,7.972,7.959,7.955,7.969,7.984,8.009,8.040,8.074,8.122,8.178,8.250,8.354,8.454,8.572,8.666,8.757,8.835,8.893,8.915,8.930,8.954
ELDE,8.594,8.223,8.112,7.972,7.856,7.740,7.634,7.524,7.421,7.313,7.212,7.134,7.122,7.118,7.130,7.144,7.167,7.194,7.225,7.267,7.317,7.382,7.475,7.565,7.670,7.755,7.836,7.905,7.957,7.977,7.990,8.012
ELGI_P,14.761,14.124,13.933,13.693,13.494,13.293,13.111,12.923,12.747,12.561,12.387,12.252,12.233,12.226,12.247,12.271,12.309,12.356,12.409,12.482,12.568,12.680,12.839,12.994,13.174,13.319,13.459,13.578,13.667,13.702,13.724,13.762
ELLA_1,100.651,96.311,95.007,93.371,92.014,90.646,89.406,88.123,86.921,85.656,84.469,83.549,83.415,83.371,83.511,83.676,83.937,84.257,84.617,85.118,85.701,86.461,87.546,88.603,89.833,90.822,91.773,92.586,93.197,93.431,93.582,93.842
ELST_1,125.100,119.706,118.085,116.051,114.364,112.665,111.122,109.528,108.034,106.462,104.987,103.843,103.676,103.623,103.796,104.001,104.325,104.724,105.170,105.793,106.518,107.463,108.811,110.125,111.654,112.884,114.065,115.075,115.835,116.126,116.313,116.636
ENDE_1,161.613,154.644,152.550,149.922,147.743,145.548,143.556,141.496,139.566,137.535,135.629,134.152,133.936,133.867,134.090,134.356,134.775,135.289,135.866,136.671,137.608,138.828,140.570,142.268,144.243,145.831,147.357,148.662,149.644,150.020,150.261,150.679
ERSK,5.801,5.550,5.475,5.381,5.303,5.224,5.152,5.079,5.009,4.936,4.868,4.815,4.807,4.805,4.813,4.822,4.837,4.856,4.876,4.905,4.939,4.983,5.045,5.106,5.177,5.234,5.289,5.336,5.371,5.384,5.393,5.408
EXET1,100.517,96.183,94.881,93.246,91.891,90.526,89.287,88.006,86.805,85.542,84.356,83.438,83.304,83.260,83.400,83.565,83.825,84.145,84.504,85.004,85.587,86.346,87.430,88.485,89.714,90.702,91.651,92.463,93.073,93.307,93.457,93.717
FASN_P,0.221,0.211,0.208,0.205,0.202,0.199,0.196,0.193,0.191,0.188,0.185,0.183,0.183,0.183,0.183,0.183,0.184,0.185,0.186,0.187,0.188,0.190,0.192,0.194,0.197,0.199,0.201,0.203,0.204,0.205,0.205,0.206
FAUG_P,1.591,1.523,1.502,1.476,1.455,1.433,1.413,1.393,1.374,1.354,1.335,1.321,1.319,1.318,1.320,1.323,1.327,1.332,1.338,1.346,1.355,1.367,1.384,1.401,1.420,1.436,1.451,1.464,1.473,1.477,1.479,1.483
FAWL_1,97.925,93.703,92.434,90.842,89.521,88.191,86.984,85.736,84.566,83.336,82.181,81.286,81.155,81.113,81.249,81.410,81.663,81.975,82.325,82.812,83.380,84.119,85.175,86.203,87.400,88.362,89.287,90.078,90.673,90.901,91.047,91.300
FECK_6,101.493,97.116,95.801,94.151,92.783,91.404,90.153,88.859,87.647,86.372,85.175,84.247,84.112,84.068,84.209,84.375,84.638,84.962,85.324,85.829,86.418,87.184,88.278,89.344,90.584,91.582,92.540,93.360,93.976,94.212,94.364,94.626
FERRA2,23.698,22.676,22.369,21.984,21.665,21.343,21.050,20.748,20.465,20.168,19.888,19.672,19.640,19.630,19.663,19.701,19.763,19.838,19.923,20.041,20.178,20.357,20.613,20.862,21.151,21.384,21.608,21.799,21.943,21.998,22.034,22.095
FERRB1;FERRB_M,82.103,78.563,77.499,76.164,75.057,73.942,72.929,71.883,70.903,69.871,68.902,68.152,68.043,68.007,68.121,68.256,68.469,68.730,69.023,69.432,69.908,70.528,71.413,72.275,73.279,74.085,74.861,75.524,76.022,76.213,76.336,76.548
FETT_P;KINT_P,22.383,21.418,21.128,20.764,20.462,20.158,19.882,19.597,19.330,19.048,18.784,18.580,18.550,18.540,18.571,18.608,18.666,18.737,18.817,18.929,19.058,19.227,19.469,19.704,19.977,20.197,20.409,20.589,20.725,20.777,20.811,20.869
FIDD_P,6.498,6.218,6.134,6.028,5.941,5.852,5.772,5.689,5.612,5.530,5.454,5.394,5.385,5.383,5.392,5.402,5.419,5.440,5.463,5.495,5.533,5.582,5.652,5.720,5.800,5.864,5.925,5.978,6.017,6.032,6.042,6.059
FIDF_1,111.763,106.944,105.496,103.679,102.172,100.653,99.276,97.852,96.517,95.112,93.794,92.773,92.623,92.575,92.730,92.914,93.203,93.559,93.958,94.514,95.163,96.006,97.211,98.385,99.751,100.849,101.905,102.807,103.486,103.746,103.913,104.202
FINN,10.412,9.963,9.829,9.659,9.519,9.377,9.249,9.116,8.992,8.861,8.738,8.643,8.629,8.625,8.639,8.656,8.683,8.716,8.754,8.805,8.866,8.944,9.057,9.166,9.293,9.396,9.494,9.578,9.641,9.666,9.681,9.708
FLEE_1;BRLE_1,412.011,394.245,388.906,382.208,376.653,371.055,365.976,360.726,355.805,350.628,345.768,342.003,341.453,341.276,341.846,342.523,343.591,344.903,346.374,348.424,350.813,353.923,358.365,362.693,367.728,371.777,375.668,378.996,381.497,382.455,383.072,384.136
FOUR_1,12.412,11.877,11.716,11.514,11.347,11.178,11.025,10.867,10.719,10.563,10.416,10.303,10.286,10.281,10.298,10.319,10.351,10.390,10.435,10.496,10.568,10.662,10.796,10.926,11.078,11.200,11.317,11.417,11.493,11.522,11.540,11.572
FRAS_P,6.192,5.925,5.845,5.744,5.660,5.576,5.500,5.421,5.347,5.269,5.196,5.140,5.131,5.129,5.137,5.148,5.164,5.183,5.205,5.236,5.272,5.319,5.386,5.451,5.526,5.587,5.646,5.696,5.733,5.748,5.757,5.773
FROD_1,102.388,97.973,96.647,94.982,93.602,92.211,90.949,89.644,88.421,87.134,85.927,84.991,84.854,84.810,84.952,85.120,85.386,85.712,86.077,86.587,87.180,87.953,89.057,90.132,91.384,92.390,93.357,94.184,94.805,95.044,95.197,95.461
FWIL_P,9.872,9.446,9.318,9.158,9.025,8.891,8.769,8.643,8.525,8.401,8.285,8.195,8.181,8.177,8.191,8.207,8.233,8.264,8.299,8.348,8.406,8.480,8.587,8.690,8.811,8.908,9.001,9.081,9.141,9.164,9.179,9.204
GALA,12.085,11.564,11.407,11.211,11.048,10.884,10.735,10.581,10.436,10.284,10.142,10.031,10.015,10.010,10.027,10.047,10.078,10.117,10.160,10.220,10.290,10.381,10.511,10.638,10.786,10.905,11.019,11.117,11.190,11.218,11.236,11.267
GIFF,13.383,12.806,12.632,12.415,12.234,12.053,11.888,11.717,11.557,11.389,11.231,11.109,11.091,11.085,11.104,11.126,11.160,11.203,11.251,11.317,11.395,11.496,11.640,11.781,11.944,12.076,12.202,12.310,12.392,12.423,12.443,12.477
GLLU,6.180,5.913,5.833,5.733,5.649,5.566,5.489,5.411,5.337,5.259,5.186,5.130,5.122,5.119,5.127,5.138,5.154,5.173,5.195,5.226,5.262,5.309,5.375,5.440,5.516,5.576,5.635,5.685,5.722,5.737,5.746,5.762
GLNI,5.922,5.667,5.590,5.494,5.414,5.333,5.260,5.185,5.114,5.040,4.970,4.916,4.908,4.905,4.913,4.923,4.939,4.957,4.979,5.008,5.042,5.087,5.151,5.213,5.285,5.344,5.400,5.447,5.483,5.497,5.506,5.521
GLRO,9.424,9.018,8.896,8.742,8.615,8.487,8.371,8.251,8.139,8.020,7.909,7.823,7.810,7.806,7.819,7.835,7.859,7.889,7.923,7.970,8.024,8.096,8.197,8.296,8.411,8.504,8.593,8.669,8.726,8.748,8.762,8.787
GORG,8.548,8.179,8.068,7.929,7.814,7.698,7.593,7.484,7.382,7.274,7.173,7.095,7.084,7.080,7.092,7.106,7.128,7.155,7.186,7.229,7.278,7.343,7.435,7.525,7.629,7.713,7.794,7.863,7.915,7.935,7.947,7.969
GOVA,11.577,11.078,10.928,10.740,10.583,10.426,10.283,10.136,9.998,9.852,9.716,9.610,9.594,9.589,9.605,9.624,9.654,9.691,9.733,9.790,9.857,9.945,10.070,10.191,10.333,10.446,10.556,10.649,10.720,10.747,10.764,10.794
GREN_1,244.921,234.360,231.186,227.204,223.902,220.575,217.555,214.434,211.509,208.432,205.542,203.305,202.977,202.872,203.211,203.613,204.248,205.028,205.902,207.121,208.541,210.391,213.031,215.603,218.597,221.003,223.316,225.294,226.781,227.351,227.718,228.350
GRIW_1,73.118,69.965,69.018,67.829,66.843,65.850,64.949,64.017,63.144,62.225,61.362,60.694,60.596,60.565,60.666,60.786,60.976,61.209,61.470,61.834,62.258,62.810,63.598,64.366,65.259,65.978,66.668,67.259,67.703,67.873,67.982,68.171
GRMO,17.671,16.910,16.681,16.393,16.155,15.915,15.697,15.472,15.261,15.039,14.830,14.669,14.645,14.638,14.662,14.691,14.737,14.793,14.856,14.944,15.047,15.180,15.371,15.556,15.773,15.946,16.112,16.255,16.363,16.403,16.431,16.476
GRUB_P,0.886,0.848,0.837,0.822,0.810,0.798,0.787,0.776,0.766,0.754,0.744,0.736,0.735,0.734,0.735,0.737,0.739,0.742,0.745,0.750,0.755,0.761,0.771,0.780,0.791,0.800,0.808,0.815,0.821,0.823,0.824,0.826
HACK_1;HACK_6,104.405,99.903,98.550,96.853,95.445,94.026,92.739,91.409,90.163,88.850,87.618,86.664,86.525,86.480,86.625,86.797,87.067,87.399,87.773,88.292,88.897,89.685,90.811,91.908,93.184,94.210,95.196,96.038,96.673,96.916,97.072,97.341
HAGR,9.462,9.054,8.931,8.777,8.650,8.521,8.405,8.284,8.171,8.052,7.940,7.854,7.841,7.837,7.850,7.866,7.890,7.921,7.954,8.001,8.056,8.128,8.230,8.329,8.445,8.538,8.627,8.704,8.761,8.783,8.797,8.822
HAMHC1,122.473,117.192,115.605,113.614,111.963,110.299,108.789,107.229,105.766,104.227,102.782,101.663,101.499,101.447,101.616,101.818,102.135,102.525,102.962,103.572,104.282,105.207,106.527,107.813,109.310,110.513,111.670,112.659,113.403,113.688,113.871,114.187
HARK_1;HUTT_1;RRIG,221.932,212.362,209.486,205.878,202.886,199.871,197.135,194.307,191.656,188.867,186.249,184.222,183.925,183.830,184.138,184.502,185.076,185.784,186.575,187.680,188.967,190.643,193.035,195.366,198.079,200.259,202.355,204.148,205.495,206.012,206.344,206.917
HARM_6,23.777,22.752,22.444,22.057,21.736,21.413,21.120,20.817,20.533,20.235,19.954,19.737,19.705,19.695,19.728,19.767,19.828,19.904,19.989,20.107,20.245,20.425,20.681,20.931,21.221,21.455,21.680,21.872,22.016,22.071,22.107,22.168
HAWI,6.991,6.689,6.599,6.485,6.391,6.296,6.210,6.120,6.037,5.949,5.867,5.803,5.793,5.790,5.800,5.812,5.830,5.852,5.877,5.912,5.952,6.005,6.080,6.154,6.239,6.308,6.374,6.430,6.473,6.489,6.500,6.518
HAWP_6,24.648,23.585,23.266,22.865,22.533,22.198,21.894,21.580,21.286,20.976,20.685,20.460,20.427,20.416,20.451,20.491,20.555,20.633,20.721,20.844,20.987,21.173,21.439,21.698,21.999,22.241,22.474,22.673,22.823,22.880,22.917,22.980
HELE,5.413,5.180,5.109,5.021,4.949,4.875,4.808,4.739,4.675,4.607,4.543,4.493,4.486,4.484,4.491,4.500,4.514,4.531,4.551,4.578,4.609,4.650,4.708,4.765,4.831,4.884,4.936,4.979,5.012,5.025,5.033,5.047
HEYS_1;HEYS1;ORMO,35.472,33.942,33.482,32.906,32.427,31.946,31.508,31.056,30.633,30.187,29.769,29.445,29.398,29.382,29.431,29.489,29.581,29.694,29.821,29.997,30.204,30.471,30.853,31.225,31.659,32.008,32.343,32.629,32.845,32.927,32.980,33.072
HUER,1.111,1.063,1.049,1.031,1.016,1.000,0.987,0.973,0.959,0.945,0.932,0.922,0.921,0.920,0.922,0.924,0.926,0.930,0.934,0.939,0.946,0.954,0.966,0.978,0.991,1.002,1.013,1.022,1.029,1.031,1.033,1.036
HURS_1,88.609,84.788,83.640,82.199,81.005,79.801,78.709,77.579,76.521,75.408,74.362,73.553,73.434,73.396,73.519,73.665,73.894,74.176,74.493,74.934,75.447,76.116,77.072,78.002,79.085,79.956,80.793,81.508,82.046,82.253,82.385,82.614
IMPK_1,2.975,2.847,2.808,2.760,2.720,2.680,2.643,2.605,2.569,2.532,2.497,2.470,2.466,2.464,2.469,2.473,2.481,2.491,2.501,2.516,2.533,2.556,2.588,2.619,2.655,2.685,2.713,2.737,2.755,2.762,2.766,2.774
INDQ1,123.987,118.640,117.034,115.018,113.346,111.662,110.133,108.553,107.073,105.515,104.052,102.919,102.754,102.700,102.872,103.076,103.397,103.792,104.234,104.851,105.570,106.506,107.843,109.145,110.661,111.879,113.050,114.051,114.804,115.092,115.278,115.598
INKE,11.934,11.419,11.265,11.071,10.910,10.748,10.601,10.448,10.306,10.156,10.015,9.906,9.890,9.885,9.902,9.921,9.952,9.990,10.033,10.092,10.161,10.251,10.380,10.505,10.651,10.769,10.881,10.978,11.050,11.078,11.096,11.126
INNE_P,17.068,16.332,16.111,15.834,15.604,15.372,15.161,14.944,14.740,14.525,14.324,14.168,14.145,14.138,14.162,14.190,14.234,14.288,14.349,14.434,14.533,14.662,14.846,15.025,15.234,15.402,15.563,15.701,15.804,15.844,15.869,15.914
IROA1,200.307,191.670,189.074,185.818,183.117,180.396,177.927,175.374,172.982,170.465,168.102,166.272,166.004,165.918,166.195,166.524,167.043,167.681,168.396,169.393,170.555,172.067,174.226,176.330,178.778,180.746,182.638,184.256,185.472,185.938,186.238,186.755
IRONB1,63.055,60.336,59.519,58.494,57.644,56.787,56.010,55.206,54.453,53.661,52.917,52.341,52.257,52.230,52.317,52.420,52.584,52.785,53.010,53.324,53.689,54.165,54.845,55.507,56.278,56.897,57.493,58.002,58.385,58.532,58.626,58.789
IVER_1;IVER_6,177.639,169.979,167.677,164.789,162.393,159.980,157.791,155.528,153.405,151.174,149.078,147.454,147.217,147.142,147.387,147.679,148.139,148.705,149.339,150.223,151.253,152.594,154.509,156.375,158.546,160.292,161.969,163.404,164.483,164.895,165.162,165.620
JOHN,11.713,11.208,11.057,10.866,10.708,10.549,10.405,10.255,10.115,9.968,9.830,9.723,9.707,9.702,9.719,9.738,9.768,9.806,9.847,9.906,9.974,10.062,10.188,10.311,10.454,10.570,10.680,10.775,10.846,10.873,10.891,10.921
JORD_3,11.195,10.712,10.567,10.385,10.234,10.082,9.944,9.801,9.668,9.527,9.395,9.293,9.278,9.273,9.288,9.307,9.336,9.371,9.411,9.467,9.532,9.616,9.737,9.855,9.992,10.102,10.207,10.298,10.366,10.392,10.408,10.437
KAIM,24.820,23.750,23.428,23.024,22.690,22.353,22.047,21.730,21.434,21.122,20.829,20.602,20.569,20.559,20.593,20.634,20.698,20.777,20.866,20.989,21.133,21.321,21.588,21.849,22.152,22.396,22.630,22.831,22.982,23.039,23.076,23.141
KEAD_1,89.438,85.582,84.423,82.969,81.763,80.548,79.445,78.305,77.237,76.113,75.058,74.241,74.122,74.083,74.207,74.354,74.586,74.871,75.190,75.635,76.154,76.829,77.793,78.732,79.825,80.704,81.549,82.271,82.814,83.022,83.156,83.387
KEAR_1;KEAR_3,185.702,177.694,175.287,172.269,169.765,167.242,164.953,162.587,160.368,158.035,155.845,154.148,153.900,153.820,154.077,154.382,154.863,155.454,156.117,157.042,158.118,159.520,161.523,163.473,165.742,167.567,169.321,170.821,171.948,172.380,172.658,173.138
KEMS_1,84.562,80.915,79.819,78.445,77.305,76.156,75.113,74.036,73.026,71.963,70.966,70.193,70.080,70.044,70.161,70.300,70.519,70.788,71.090,71.511,72.001,72.640,73.551,74.439,75.473,76.304,77.102,77.785,78.299,78.496,78.622,78.840
KIBY_1,76.701,73.393,72.399,71.153,70.118,69.076,68.131,67.153,66.237,65.274,64.369,63.668,63.566,63.533,63.639,63.765,63.964,64.208,64.482,64.863,65.308,65.887,66.714,67.520,68.457,69.211,69.935,70.555,71.020,71.199,71.313,71.511
KIER,14.484,13.859,13.671,13.436,13.241,13.044,12.865,12.681,12.508,12.326,12.155,12.023,12.003,11.997,12.017,12.041,12.078,12.124,12.176,12.248,12.332,12.442,12.598,12.750,12.927,13.069,13.206,13.323,13.411,13.445,13.466,13.504
KIIN_P,1.350,1.292,1.275,1.253,1.234,1.216,1.199,1.182,1.166,1.149,1.133,1.121,1.119,1.118,1.120,1.123,1.126,1.130,1.135,1.142,1.150,1.160,1.174,1.189,1.205,1.218,1.231,1.242,1.250,1.253,1.255,1.259
KILB,6.950,6.651,6.560,6.448,6.354,6.259,6.174,6.085,6.003,5.915,5.833,5.770,5.760,5.757,5.767,5.778,5.797,5.818,5.844,5.878,5.918,5.970,6.045,6.119,6.204,6.272,6.337,6.394,6.435,6.452,6.462,6.481
KILS,12.845,12.291,12.125,11.916,11.743,11.568,11.410,11.246,11.093,10.931,10.780,10.662,10.645,10.640,10.658,10.679,10.712,10.753,10.799,10.863,10.937,11.034,11.173,11.307,11.464,11.591,11.712,11.816,11.894,11.924,11.943,11.976
KILT,22.397,21.432,21.141,20.777,20.475,20.171,19.895,19.609,19.342,19.061,18.796,18.592,18.562,18.552,18.583,18.620,18.678,18.749,18.829,18.941,19.071,19.240,19.481,19.716,19.990,20.210,20.422,20.603,20.739,20.791,20.824,20.882
KILW,15.092,14.441,14.246,14.000,13.797,13.592,13.406,13.213,13.033,12.844,12.666,12.528,12.507,12.501,12.522,12.547,12.586,12.634,12.688,12.763,12.850,12.964,13.127,13.285,13.470,13.618,13.761,13.883,13.974,14.009,14.032,14.071
KINL_P,1.126,1.077,1.062,1.044,1.029,1.014,1.000,0.985,0.972,0.958,0.945,0.934,0.933,0.932,0.934,0.936,0.939,0.942,0.946,0.952,0.958,0.967,0.979,0.991,1.005,1.016,1.026,1.035,1.042,1.045,1.046,1.049
KINO_1,77.932,74.572,73.562,72.295,71.244,70.186,69.225,68.232,67.301,66.322,65.403,64.690,64.586,64.553,64.661,64.789,64.991,65.239,65.517,65.905,66.357,66.945,67.785,68.604,69.556,70.322,71.058,71.688,72.161,72.342,72.459,72.660
KIRKB1,73.223,70.066,69.117,67.926,66.939,65.944,65.042,64.109,63.234,62.314,61.450,60.781,60.683,60.652,60.753,60.874,61.063,61.297,61.558,61.922,62.347,62.900,63.689,64.458,65.353,66.073,66.764,67.356,67.800,67.971,68.080,68.269
KITW_1,86.727,82.987,81.863,80.453,79.284,78.106,77.037,75.931,74.895,73.806,72.783,71.990,71.874,71.837,71.957,72.100,72.324,72.601,72.910,73.342,73.845,74.499,75.434,76.345,77.405,78.257,79.076,79.777,80.303,80.505,80.635,80.859
KNAR,50.097,47.936,47.287,46.473,45.797,45.117,44.499,43.861,43.263,42.633,42.042,41.584,41.517,41.496,41.565,41.648,41.777,41.937,42.116,42.365,42.656,43.034,43.574,44.100,44.712,45.205,45.678,46.082,46.386,46.503,46.578,46.707
LACK_6,70.199,67.172,66.263,65.121,64.175,63.221,62.356,61.461,60.623,59.741,58.913,58.271,58.177,58.147,58.244,58.360,58.542,58.765,59.016,59.365,59.772,60.302,61.059,61.796,62.654,63.344,64.007,64.574,65.000,65.164,65.269,65.450
LAIR_P,0.530,0.507,0.500,0.491,0.484,0.477,0.470,0.464,0.457,0.451,0.444,0.440,0.439,0.439,0.439,0.440,0.442,0.443,0.445,0.448,0.451,0.455,0.461,0.466,0.473,0.478,0.483,0.487,0.490,0.492,0.492,0.494
LALE1SG003,78.018,74.654,73.643,72.375,71.323,70.263,69.301,68.307,67.375,66.395,65.475,64.762,64.657,64.624,64.732,64.860,65.062,65.311,65.589,65.978,66.430,67.019,67.860,68.679,69.633,70.400,71.136,71.766,72.240,72.422,72.538,72.740
LAND1,68.554,65.598,64.709,63.595,62.671,61.739,60.894,60.021,59.202,58.341,57.532,56.905,56.814,56.784,56.879,56.992,57.170,57.388,57.633,57.974,58.371,58.889,59.628,60.348,61.186,61.859,62.507,63.060,63.477,63.636,63.739,63.916
LEGA_1,108.984,104.285,102.872,101.101,99.631,98.151,96.807,95.418,94.117,92.747,91.462,90.466,90.320,90.273,90.424,90.603,90.886,91.233,91.622,92.164,92.796,93.619,94.794,95.938,97.270,98.341,99.371,100.251,100.913,101.166,101.329,101.610
LEVE,10.894,10.425,10.283,10.106,9.959,9.811,9.677,9.538,9.408,9.271,9.143,9.043,9.029,9.024,9.039,9.057,9.085,9.120,9.159,9.213,9.276,9.358,9.476,9.590,9.723,9.831,9.933,10.021,10.088,10.113,10.129,10.157
LING,18.732,17.924,17.681,17.377,17.124,16.870,16.639,16.400,16.176,15.941,15.720,15.549,15.524,15.516,15.542,15.572,15.621,15.681,15.748,15.841,15.949,16.091,16.293,16.489,16.718,16.902,17.079,17.231,17.344,17.388,17.416,17.464
LINM,16.379,15.672,15.460,15.194,14.973,14.750,14.549,14.340,14.144,13.938,13.745,13.596,13.574,13.567,13.589,13.616,13.659,13.711,13.769,13.851,13.946,14.069,14.246,14.418,14.618,14.779,14.934,15.066,15.166,15.204,15.228,15.270
LISD_1,108.357,103.684,102.280,100.519,99.058,97.586,96.250,94.869,93.575,92.213,90.935,89.945,89.800,89.754,89.904,90.082,90.363,90.708,91.094,91.634,92.262,93.080,94.248,95.386,96.711,97.775,98.799,99.674,100.332,100.584,100.746,101.026
LITT_C,51.174,48.968,48.305,47.473,46.783,46.087,45.457,44.805,44.193,43.550,42.947,42.479,42.411,42.389,42.459,42.544,42.676,42.839,43.022,43.277,43.573,43.960,44.511,45.049,45.674,46.177,46.660,47.074,47.384,47.503,47.580,47.712
LITT_J,2.711,2.595,2.559,2.515,2.479,2.442,2.408,2.374,2.342,2.307,2.275,2.251,2.247,2.246,2.250,2.254,2.261,2.270,2.279,2.293,2.309,2.329,2.358,2.387,2.420,2.447,2.472,2.494,2.511,2.517,2.521,2.528
LODR_6,129.925,124.322,122.639,90.394,89.081,87.757,86.556,85.314,84.150,82.926,81.776,80.886,80.756,80.714,80.849,81.009,81.262,81.572,81.919,82.405,82.969,83.705,84.756,85.779,86.970,87.928,88.848,89.635,90.227,90.453,90.599,90.850
LOUD_H,13.991,13.388,13.206,12.979,12.790,12.600,12.428,12.249,12.082,11.907,11.742,11.614,11.595,11.589,11.608,11.631,11.668,11.712,11.762,11.832,11.913,12.018,12.169,12.316,12.487,12.625,12.757,12.870,12.955,12.987,13.008,13.044
LOVE_1,189.993,181.801,179.339,176.250,173.688,171.107,168.765,166.344,164.075,161.688,159.446,157.710,157.456,157.375,157.638,157.950,158.442,159.047,159.725,160.671,161.773,163.207,165.255,167.251,169.573,171.440,173.234,174.769,175.922,176.364,176.648,177.139
LUNA_P,9.917,9.489,9.361,9.199,9.066,8.931,8.809,8.682,8.564,8.439,8.322,8.232,8.218,8.214,8.228,8.244,8.270,8.302,8.337,8.386,8.444,8.519,8.626,8.730,8.851,8.948,9.042,9.122,9.182,9.205,9.220,9.246
LYND_P,6.895,6.597,6.508,6.396,6.303,6.209,6.124,6.036,5.954,5.867,5.786,5.723,5.714,5.711,5.720,5.732,5.750,5.772,5.796,5.830,5.870,5.923,5.997,6.069,6.154,6.221,6.286,6.342,6.384,6.400,6.410,6.428
MACC_3,42.064,40.250,39.705,39.021,38.454,37.883,37.364,36.828,36.326,35.797,35.301,34.917,34.861,34.843,34.901,34.970,35.079,35.213,35.363,35.572,35.816,36.134,36.587,37.029,37.543,37.957,38.354,38.693,38.949,39.047,39.110,39.218
MACD_P,7.264,6.951,6.857,6.739,6.641,6.542,6.453,6.360,6.273,6.182,6.096,6.030,6.020,6.017,6.027,6.039,6.058,6.081,6.107,6.143,6.185,6.240,6.318,6.395,6.483,6.555,6.623,6.682,6.726,6.743,6.754,6.773
MAGA_6,11.537,11.040,10.890,10.703,10.547,10.390,10.248,10.101,9.963,9.818,9.682,9.577,9.561,9.556,9.572,9.591,9.621,9.658,9.699,9.757,9.824,9.911,10.035,10.156,10.297,10.411,10.520,10.613,10.683,10.710,10.727,10.757
MANN_1,205.461,196.602,193.939,190.599,187.828,185.037,182.505,179.886,177.432,174.851,172.427,170.550,170.275,170.187,170.471,170.809,171.341,171.996,172.729,173.752,174.943,176.494,178.709,180.867,183.378,185.397,187.337,188.997,190.244,190.722,191.030,191.560
MAYB,7.113,6.807,6.714,6.599,6.503,6.406,6.319,6.228,6.143,6.054,5.970,5.905,5.895,5.892,5.902,5.914,5.932,5.955,5.980,6.016,6.057,6.110,6.187,6.262,6.349,6.419,6.486,6.543,6.587,6.603,6.614,6.632
MELK_1,133.757,127.990,126.256,124.082,122.278,120.461,118.812,117.108,115.510,113.830,112.252,111.030,110.851,110.793,110.979,111.198,111.545,111.971,112.448,113.114,113.890,114.899,116.341,117.746,119.381,120.695,121.959,123.039,123.851,124.162,124.362,124.708
MILC_P,14.485,13.860,13.673,13.437,13.242,13.045,12.866,12.682,12.509,12.327,12.156,12.024,12.004,11.998,12.018,12.042,12.079,12.126,12.177,12.249,12.333,12.443,12.599,12.751,12.928,13.070,13.207,13.324,13.412,13.446,13.467,13.505
MILH_1,49.541,47.405,46.763,45.958,45.290,44.617,44.006,43.375,42.783,42.161,41.576,41.124,41.057,41.036,41.105,41.186,41.314,41.472,41.649,41.896,42.183,42.557,43.091,43.611,44.217,44.704,45.171,45.572,45.872,45.988,46.062,46.190
MITY_1,89.078,85.237,84.083,82.635,81.434,80.224,79.125,77.990,76.926,75.807,74.756,73.942,73.823,73.785,73.908,74.055,74.286,74.569,74.887,75.331,75.847,76.520,77.480,78.415,79.504,80.379,81.221,81.940,82.481,82.688,82.822,83.052
MYBS_P,3.488,3.337,3.292,3.236,3.189,3.141,3.098,3.054,3.012,2.968,2.927,2.895,2.891,2.889,2.894,2.900,2.909,2.920,2.932,2.950,2.970,2.996,3.034,3.070,3.113,3.147,3.180,3.208,3.230,3.238,3.243,3.252
NAIR_P,10.368,9.921,9.786,9.618,9.478,9.337,9.209,9.077,8.953,8.823,8.701,8.606,8.592,8.588,8.602,8.619,8.646,8.679,8.716,8.768,8.828,8.906,9.018,9.127,9.253,9.355,9.453,9.537,9.600,9.624,9.639,9.666
NEAR,21.038,20.131,19.858,19.516,19.232,18.947,18.687,18.419,18.168,17.904,17.655,17.463,17.435,17.426,17.455,17.490,17.544,17.611,17.686,17.791,17.913,18.072,18.299,18.520,18.777,18.983,19.182,19.352,19.480,19.529,19.560,19.614
