Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ELDE,0.024,0.027,0.031,0.035,0.040,0.046,0.052,0.059,0.068,0.077,0.091,0.100,0.109,0.119,0.131,0.144,0.160,0.176,0.194,0.214,0.235,0.260,0.288,0.323,0.362,0.393,0.427,0.461,0.498,0.536,0.574,0.617
ELGI_P,0.023,0.026,0.030,0.034,0.039,0.045,0.050,0.058,0.066,0.075,0.089,0.097,0.106,0.116,0.128,0.141,0.156,0.172,0.189,0.209,0.229,0.254,0.281,0.315,0.353,0.384,0.416,0.450,0.486,0.523,0.561,0.602
ELLA_1,0.190,0.220,0.252,0.287,0.327,0.379,0.422,0.487,0.556,0.628,0.747,0.818,0.892,0.972,1.074,1.183,1.308,1.444,1.592,1.751,1.924,2.133,2.362,2.648,2.965,3.224,3.499,3.782,4.084,4.393,4.710,5.056
ELST_1,0.265,0.308,0.351,0.401,0.456,0.528,0.589,0.680,0.776,0.877,1.042,1.140,1.245,1.357,1.498,1.650,1.825,2.014,2.221,2.443,2.684,2.976,3.295,3.694,4.136,4.498,4.881,5.276,5.697,6.128,6.571,7.054
ENDE_1,0.242,0.281,0.321,0.366,0.416,0.482,0.538,0.621,0.708,0.800,0.952,1.041,1.137,1.238,1.368,1.506,1.666,1.839,2.027,2.231,2.451,2.716,3.008,3.372,3.776,4.106,4.456,4.816,5.201,5.595,5.999,6.440
ERSK,0.013,0.015,0.017,0.019,0.022,0.026,0.029,0.033,0.038,0.043,0.051,0.055,0.061,0.066,0.073,0.080,0.089,0.098,0.108,0.119,0.130,0.145,0.160,0.180,0.201,0.219,0.237,0.256,0.277,0.298,0.319,0.343
EXET1,0.174,0.202,0.231,0.264,0.300,0.348,0.388,0.447,0.511,0.577,0.686,0.751,0.819,0.893,0.986,1.086,1.201,1.326,1.461,1.608,1.767,1.958,2.169,2.431,2.722,2.961,3.212,3.472,3.750,4.033,4.325,4.643
FASN_P,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.008,0.008,0.009,0.010
FAUG_P,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.007,0.007,0.008,0.009,0.010,0.011,0.012,0.013,0.014,0.016,0.017,0.019,0.021,0.024,0.027,0.029,0.032,0.034,0.037,0.040,0.043,0.046
FAWL_1,0.169,0.196,0.224,0.255,0.290,0.336,0.375,0.433,0.494,0.558,0.664,0.726,0.793,0.864,0.954,1.050,1.162,1.282,1.414,1.556,1.709,1.894,2.098,2.352,2.633,2.864,3.107,3.359,3.627,3.902,4.183,4.491
FECK_6,0.189,0.219,0.250,0.285,0.325,0.376,0.420,0.484,0.553,0.624,0.742,0.812,0.887,0.966,1.067,1.175,1.300,1.435,1.582,1.740,1.912,2.119,2.347,2.631,2.946,3.204,3.476,3.758,4.058,4.365,4.681,5.025
FERRA2,0.064,0.074,0.085,0.097,0.110,0.127,0.142,0.164,0.187,0.211,0.251,0.275,0.300,0.327,0.361,0.398,0.440,0.486,0.536,0.589,0.647,0.718,0.795,0.891,0.998,1.085,1.177,1.273,1.374,1.478,1.585,1.701
FERRB1;FERRB_M,0.185,0.215,0.246,0.281,0.319,0.370,0.413,0.476,0.543,0.614,0.730,0.798,0.872,0.950,1.049,1.155,1.278,1.410,1.555,1.711,1.879,2.083,2.307,2.586,2.896,3.149,3.417,3.694,3.989,4.291,4.601,4.939
FETT_P;KINT_P,0.032,0.036,0.041,0.047,0.053,0.062,0.069,0.079,0.091,0.102,0.122,0.133,0.145,0.158,0.175,0.193,0.213,0.235,0.259,0.285,0.313,0.347,0.385,0.431,0.483,0.525,0.570,0.616,0.665,0.716,0.767,0.824
FIDD_P,0.007,0.008,0.010,0.011,0.012,0.014,0.016,0.019,0.021,0.024,0.029,0.031,0.034,0.037,0.041,0.045,0.050,0.055,0.061,0.067,0.073,0.081,0.090,0.101,0.113,0.123,0.134,0.144,0.156,0.168,0.180,0.193
FIDF_1,0.168,0.195,0.223,0.254,0.290,0.335,0.374,0.432,0.492,0.556,0.662,0.724,0.790,0.861,0.951,1.047,1.158,1.279,1.410,1.551,1.704,1.889,2.092,2.345,2.626,2.856,3.098,3.349,3.617,3.890,4.172,4.478
FINN,0.008,0.009,0.010,0.012,0.013,0.016,0.017,0.020,0.023,0.026,0.031,0.034,0.037,0.040,0.044,0.049,0.054,0.060,0.066,0.072,0.079,0.088,0.098,0.109,0.122,0.133,0.144,0.156,0.169,0.181,0.194,0.209
FLEE_1;BRLE_1,0.763,0.886,1.013,1.155,1.314,1.522,1.698,1.959,2.236,2.527,3.004,3.287,3.589,3.910,4.318,4.756,5.259,5.805,6.400,7.042,7.736,8.576,9.498,10.647,11.920,12.965,14.066,15.206,16.420,17.663,18.939,20.331
FOUR_1,0.013,0.015,0.018,0.020,0.023,0.026,0.029,0.034,0.039,0.044,0.052,0.057,0.062,0.068,0.075,0.082,0.091,0.100,0.111,0.122,0.134,0.148,0.164,0.184,0.206,0.224,0.243,0.263,0.284,0.305,0.328,0.352
FRAS_P,0.008,0.010,0.011,0.012,0.014,0.016,0.018,0.021,0.024,0.027,0.032,0.035,0.039,0.042,0.047,0.051,0.057,0.063,0.069,0.076,0.083,0.093,0.102,0.115,0.129,0.140,0.152,0.164,0.177,0.191,0.204,0.219
FROD_1,0.186,0.216,0.246,0.281,0.320,0.370,0.413,0.476,0.544,0.614,0.731,0.799,0.873,0.951,1.050,1.156,1.279,1.412,1.556,1.713,1.881,2.086,2.310,2.589,2.899,3.153,3.421,3.698,3.993,4.295,4.606,4.944
FWIL_P,0.011,0.013,0.015,0.017,0.019,0.022,0.025,0.028,0.032,0.037,0.044,0.048,0.052,0.057,0.063,0.069,0.076,0.084,0.093,0.102,0.112,0.125,0.138,0.155,0.173,0.188,0.204,0.221,0.239,0.257,0.275,0.295
GALA,0.014,0.016,0.018,0.021,0.024,0.027,0.030,0.035,0.040,0.045,0.054,0.059,0.064,0.070,0.077,0.085,0.094,0.104,0.115,0.126,0.138,0.153,0.170,0.191,0.213,0.232,0.252,0.272,0.294,0.316,0.339,0.364
GIFF,0.041,0.046,0.053,0.060,0.069,0.080,0.089,0.103,0.117,0.132,0.157,0.172,0.188,0.205,0.226,0.249,0.275,0.304,0.335,0.369,0.405,0.449,0.497,0.558,0.624,0.679,0.737,0.796,0.860,0.925,0.992,1.065
GLLU,0.007,0.008,0.009,0.010,0.012,0.014,0.015,0.018,0.020,0.023,0.027,0.030,0.033,0.036,0.039,0.043,0.048,0.053,0.058,0.064,0.070,0.078,0.086,0.097,0.108,0.118,0.128,0.138,0.149,0.160,0.172,0.185
GLNI,0.013,0.014,0.017,0.019,0.021,0.025,0.028,0.032,0.037,0.041,0.049,0.054,0.059,0.064,0.071,0.078,0.086,0.095,0.105,0.115,0.126,0.140,0.155,0.174,0.195,0.212,0.230,0.248,0.268,0.288,0.309,0.332
GLRO,0.019,0.022,0.025,0.028,0.032,0.037,0.042,0.048,0.055,0.062,0.074,0.081,0.088,0.096,0.106,0.117,0.129,0.143,0.157,0.173,0.190,0.211,0.233,0.261,0.293,0.318,0.345,0.373,0.403,0.434,0.465,0.499
GORG,0.016,0.018,0.021,0.024,0.027,0.031,0.035,0.040,0.046,0.052,0.062,0.068,0.074,0.081,0.089,0.098,0.109,0.120,0.132,0.145,0.160,0.177,0.196,0.220,0.246,0.268,0.290,0.314,0.339,0.364,0.391,0.420
GOVA,0.015,0.017,0.019,0.022,0.025,0.029,0.032,0.037,0.042,0.048,0.057,0.062,0.068,0.074,0.082,0.090,0.100,0.110,0.121,0.134,0.147,0.163,0.180,0.202,0.226,0.246,0.267,0.289,0.312,0.335,0.359,0.386
GREN_1,0.438,0.509,0.582,0.663,0.755,0.874,0.975,1.125,1.284,1.451,1.726,1.888,2.061,2.246,2.480,2.732,3.021,3.334,3.676,4.045,4.444,4.926,5.455,6.115,6.847,7.447,8.080,8.734,9.432,10.146,10.879,11.678
GRIW_1,0.151,0.175,0.200,0.228,0.259,0.300,0.335,0.386,0.441,0.498,0.593,0.648,0.708,0.771,0.852,0.938,1.037,1.145,1.262,1.389,1.526,1.691,1.873,2.100,2.351,2.557,2.775,2.999,3.239,3.484,3.736,4.010
GRMO,0.036,0.041,0.047,0.053,0.060,0.070,0.078,0.090,0.103,0.116,0.138,0.151,0.165,0.179,0.198,0.219,0.241,0.267,0.294,0.324,0.356,0.394,0.437,0.489,0.548,0.596,0.647,0.699,0.755,0.813,0.871,0.935
GRUB_P,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.008,0.009,0.010,0.011,0.012,0.014,0.016,0.017,0.018,0.020,0.021,0.023,0.025,0.026
HACK_1;HACK_6,0.157,0.182,0.208,0.237,0.270,0.312,0.349,0.403,0.460,0.518,0.617,0.675,0.737,0.803,0.887,0.976,1.080,1.193,1.315,1.447,1.589,1.762,1.950,2.187,2.448,2.663,2.890,3.123,3.373,3.628,3.890,4.176
HAGR,0.021,0.023,0.027,0.031,0.035,0.040,0.045,0.052,0.059,0.067,0.080,0.087,0.095,0.103,0.114,0.126,0.139,0.154,0.169,0.186,0.205,0.227,0.251,0.282,0.316,0.343,0.372,0.403,0.435,0.468,0.501,0.538
HAMHC1,0.243,0.282,0.322,0.367,0.418,0.484,0.540,0.623,0.711,0.804,0.956,1.046,1.142,1.244,1.374,1.513,1.673,1.847,2.036,2.241,2.462,2.729,3.022,3.388,3.793,4.125,4.476,4.839,5.225,5.620,6.026,6.469
HARK_1;HUTT_1;RRIG,0.280,0.326,0.373,0.425,0.484,0.560,0.624,0.721,0.822,0.929,1.106,1.209,1.320,1.438,1.588,1.750,1.935,2.136,2.355,2.591,2.846,3.155,3.494,3.917,4.385,4.770,5.175,5.595,6.041,6.498,6.967,7.480
HARM_6,0.061,0.070,0.080,0.092,0.104,0.121,0.135,0.155,0.177,0.200,0.238,0.261,0.285,0.310,0.343,0.377,0.417,0.461,0.508,0.559,0.614,0.680,0.753,0.845,0.946,1.029,1.116,1.206,1.303,1.401,1.503,1.613
HAWI,0.012,0.013,0.015,0.017,0.020,0.023,0.025,0.029,0.033,0.038,0.045,0.049,0.053,0.058,0.064,0.071,0.078,0.087,0.095,0.105,0.115,0.128,0.142,0.159,0.178,0.193,0.210,0.227,0.245,0.263,0.282,0.303
HAWP_6,0.083,0.096,0.110,0.125,0.142,0.165,0.184,0.212,0.242,0.273,0.325,0.356,0.388,0.423,0.467,0.515,0.569,0.628,0.693,0.762,0.838,0.928,1.028,1.153,1.290,1.403,1.523,1.646,1.777,1.912,2.050,2.201
HELE,0.013,0.015,0.017,0.019,0.022,0.025,0.028,0.033,0.037,0.042,0.050,0.055,0.060,0.065,0.072,0.079,0.088,0.097,0.107,0.118,0.129,0.143,0.159,0.178,0.199,0.216,0.235,0.254,0.274,0.295,0.316,0.339
HEYS_1;HEYS1;ORMO,0.061,0.071,0.081,0.092,0.106,0.122,0.136,0.157,0.180,0.201,0.240,0.263,0.288,0.313,0.346,0.381,0.421,0.464,0.513,0.564,0.620,0.686,0.760,0.853,0.955,1.039,1.126,1.217,1.315,1.414,1.516,1.627
HUER,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.007,0.008,0.010,0.011,0.012,0.013,0.014,0.015,0.017,0.019,0.021,0.023,0.025,0.028,0.031,0.034,0.038,0.042,0.045,0.049,0.053,0.057,0.061,0.065
HURS_1,0.187,0.217,0.248,0.283,0.322,0.373,0.416,0.479,0.547,0.618,0.735,0.804,0.878,0.957,1.057,1.164,1.287,1.421,1.566,1.723,1.893,2.099,2.324,2.605,2.917,3.173,3.442,3.721,4.018,4.322,4.635,4.975
IMPK_1,0.006,0.007,0.008,0.009,0.010,0.012,0.013,0.015,0.017,0.019,0.023,0.025,0.028,0.030,0.033,0.037,0.041,0.045,0.049,0.054,0.060,0.066,0.073,0.082,0.092,0.100,0.108,0.117,0.126,0.136,0.146,0.157
INDQ1,0.257,0.299,0.341,0.389,0.443,0.513,0.572,0.660,0.753,0.851,1.012,1.107,1.209,1.317,1.455,1.602,1.772,1.956,2.156,2.373,2.607,2.889,3.200,3.587,4.016,4.368,4.739,5.123,5.532,5.951,6.381,6.850
INKE,0.031,0.035,0.040,0.046,0.052,0.061,0.068,0.078,0.089,0.101,0.120,0.131,0.143,0.156,0.172,0.190,0.210,0.232,0.256,0.281,0.309,0.342,0.379,0.425,0.476,0.518,0.562,0.607,0.656,0.705,0.756,0.812
INNE_P,0.043,0.048,0.055,0.063,0.072,0.083,0.093,0.107,0.122,0.138,0.164,0.180,0.196,0.214,0.236,0.260,0.287,0.317,0.350,0.385,0.423,0.469,0.519,0.582,0.651,0.708,0.769,0.831,0.897,0.965,1.035,1.111
IROA1,0.357,0.414,0.473,0.540,0.614,0.711,0.794,0.916,1.045,1.181,1.404,1.536,1.677,1.827,2.018,2.222,2.458,2.713,2.991,3.291,3.616,4.008,4.439,4.976,5.571,6.059,6.574,7.107,7.674,8.255,8.851,9.502
IRONB1,0.125,0.145,0.166,0.189,0.216,0.250,0.279,0.321,0.367,0.414,0.493,0.539,0.589,0.641,0.708,0.780,0.863,0.952,1.050,1.155,1.269,1.407,1.558,1.746,1.955,2.127,2.307,2.494,2.693,2.897,3.107,3.335
IVER_1;IVER_6,0.325,0.378,0.431,0.492,0.560,0.649,0.724,0.835,0.953,1.077,1.281,1.401,1.530,1.666,1.840,2.027,2.241,2.474,2.728,3.002,3.297,3.655,4.048,4.538,5.081,5.526,5.995,6.481,6.999,7.529,8.072,8.665
JOHN,0.024,0.028,0.032,0.036,0.041,0.048,0.053,0.061,0.070,0.079,0.094,0.103,0.112,0.122,0.135,0.149,0.164,0.181,0.200,0.220,0.242,0.268,0.297,0.333,0.372,0.405,0.439,0.475,0.513,0.552,0.592,0.635
JORD_3,0.034,0.039,0.045,0.051,0.058,0.067,0.075,0.086,0.098,0.111,0.132,0.145,0.158,0.172,0.190,0.209,0.231,0.255,0.281,0.310,0.340,0.377,0.418,0.468,0.524,0.570,0.619,0.669,0.722,0.777,0.833,0.894
KAIM,0.052,0.059,0.067,0.077,0.088,0.101,0.113,0.131,0.149,0.168,0.200,0.219,0.239,0.261,0.288,0.317,0.351,0.387,0.427,0.469,0.516,0.572,0.633,0.710,0.795,0.864,0.938,1.013,1.094,1.177,1.262,1.355
KEAD_1,0.165,0.191,0.219,0.249,0.284,0.329,0.367,0.423,0.483,0.545,0.648,0.709,0.774,0.844,0.932,1.026,1.135,1.253,1.381,1.520,1.670,1.851,2.050,2.298,2.573,2.798,3.036,3.282,3.544,3.812,4.088,4.388
KEAR_1;KEAR_3,0.410,0.477,0.544,0.620,0.706,0.818,0.913,1.053,1.201,1.357,1.614,1.765,1.927,2.100,2.319,2.554,2.825,3.117,3.438,3.782,4.156,4.606,5.101,5.719,6.404,6.963,7.556,8.168,8.820,9.487,10.172,10.921
KEMS_1,0.176,0.205,0.234,0.267,0.303,0.351,0.392,0.452,0.516,0.583,0.693,0.759,0.828,0.902,0.997,1.098,1.214,1.340,1.477,1.625,1.786,1.979,2.192,2.457,2.751,2.992,3.247,3.510,3.790,4.077,4.371,4.693
KIBY_1,0.139,0.161,0.184,0.210,0.239,0.276,0.308,0.356,0.406,0.458,0.545,0.597,0.651,0.710,0.784,0.863,0.954,1.053,1.161,1.278,1.404,1.556,1.724,1.932,2.163,2.353,2.553,2.760,2.980,3.206,3.437,3.690
KIER,0.042,0.048,0.055,0.063,0.071,0.083,0.092,0.106,0.121,0.137,0.163,0.178,0.195,0.212,0.234,0.258,0.285,0.315,0.347,0.382,0.419,0.465,0.515,0.577,0.646,0.703,0.763,0.824,0.890,0.958,1.027,1.102
KIIN_P,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.007,0.008,0.009,0.010,0.011,0.012,0.013,0.014,0.016,0.018,0.020,0.021,0.023,0.025,0.027,0.029,0.031
KILB,0.019,0.021,0.024,0.028,0.031,0.037,0.041,0.047,0.054,0.061,0.072,0.079,0.086,0.094,0.104,0.115,0.126,0.139,0.153,0.169,0.186,0.206,0.228,0.255,0.286,0.312,0.338,0.365,0.394,0.424,0.455,0.488
KILS,0.021,0.024,0.028,0.031,0.036,0.041,0.046,0.053,0.061,0.069,0.082,0.089,0.098,0.106,0.117,0.129,0.143,0.158,0.174,0.192,0.210,0.233,0.258,0.290,0.324,0.353,0.383,0.414,0.447,0.481,0.515,0.553
KILT,0.028,0.031,0.035,0.040,0.046,0.053,0.059,0.068,0.077,0.087,0.104,0.114,0.124,0.135,0.149,0.165,0.182,0.201,0.222,0.244,0.268,0.297,0.329,0.369,0.413,0.449,0.487,0.526,0.568,0.611,0.656,0.704
KILW,0.031,0.036,0.041,0.047,0.053,0.061,0.069,0.079,0.090,0.102,0.121,0.133,0.145,0.158,0.174,0.192,0.212,0.234,0.258,0.284,0.312,0.346,0.383,0.430,0.481,0.523,0.568,0.614,0.663,0.713,0.764,0.821
KINL_P,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.008,0.009,0.010,0.011,0.012,0.014,0.016,0.017,0.018,0.020,0.021,0.023,0.025,0.027
KINO_1,0.167,0.194,0.222,0.253,0.288,0.334,0.372,0.429,0.490,0.554,0.658,0.720,0.786,0.857,0.946,1.042,1.152,1.272,1.402,1.543,1.695,1.879,2.081,2.333,2.612,2.841,3.083,3.332,3.598,3.871,4.150,4.455
KIRKB1,0.113,0.131,0.150,0.171,0.195,0.226,0.252,0.290,0.331,0.374,0.445,0.487,0.532,0.579,0.640,0.705,0.779,0.860,0.949,1.044,1.147,1.271,1.408,1.578,1.767,1.922,2.085,2.254,2.434,2.618,2.807,3.013
KITW_1,0.269,0.313,0.358,0.408,0.464,0.537,0.600,0.692,0.790,0.892,1.061,1.161,1.267,1.381,1.525,1.679,1.857,2.050,2.260,2.487,2.732,3.028,3.354,3.759,4.209,4.578,4.967,5.369,5.798,6.237,6.688,7.179
KNAR,0.084,0.097,0.111,0.127,0.144,0.167,0.187,0.215,0.246,0.278,0.330,0.361,0.394,0.430,0.474,0.523,0.578,0.638,0.703,0.774,0.850,0.942,1.044,1.170,1.310,1.425,1.546,1.671,1.804,1.941,2.081,2.234
LACK_6,0.178,0.206,0.236,0.269,0.306,0.355,0.396,0.456,0.521,0.589,0.700,0.766,0.836,0.911,1.006,1.108,1.225,1.352,1.491,1.640,1.802,1.998,2.212,2.480,2.777,3.020,3.277,3.542,3.825,4.115,4.412,4.736
LAIR_P,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.008,0.009,0.010,0.011,0.012,0.012,0.013
LALE1SG003,0.153,0.178,0.203,0.232,0.264,0.305,0.341,0.393,0.448,0.507,0.602,0.659,0.719,0.784,0.866,0.954,1.055,1.164,1.283,1.412,1.551,1.720,1.904,2.135,2.390,2.600,2.821,3.049,3.292,3.542,3.798,4.077
LAND1,0.173,0.200,0.229,0.261,0.297,0.344,0.384,0.443,0.505,0.571,0.679,0.743,0.811,0.884,0.976,1.075,1.189,1.312,1.447,1.592,1.749,1.939,2.147,2.407,2.695,2.931,3.180,3.438,3.712,3.993,4.282,4.596
LEGA_1,0.176,0.205,0.234,0.266,0.303,0.351,0.392,0.452,0.516,0.583,0.693,0.758,0.828,0.902,0.996,1.097,1.214,1.339,1.477,1.625,1.785,1.979,2.192,2.457,2.751,2.992,3.246,3.509,3.789,4.076,4.370,4.691
LEVE,0.022,0.025,0.028,0.032,0.037,0.043,0.048,0.055,0.063,0.071,0.084,0.092,0.101,0.110,0.121,0.133,0.148,0.163,0.180,0.198,0.217,0.241,0.267,0.299,0.335,0.364,0.395,0.427,0.461,0.496,0.532,0.571
LING,0.023,0.026,0.029,0.034,0.038,0.044,0.049,0.057,0.065,0.074,0.087,0.096,0.104,0.114,0.126,0.138,0.153,0.169,0.186,0.205,0.225,0.250,0.276,0.310,0.347,0.377,0.410,0.443,0.478,0.514,0.551,0.592
LINM,0.030,0.035,0.040,0.045,0.051,0.059,0.066,0.077,0.087,0.099,0.117,0.128,0.140,0.153,0.169,0.186,0.205,0.227,0.250,0.275,0.302,0.335,0.371,0.416,0.466,0.507,0.550,0.594,0.642,0.690,0.740,0.794
LISD_1,0.203,0.236,0.269,0.307,0.349,0.405,0.451,0.521,0.594,0.671,0.798,0.874,0.954,1.039,1.147,1.264,1.398,1.543,1.701,1.872,2.056,2.279,2.524,2.829,3.168,3.445,3.738,4.041,4.364,4.694,5.033,5.403
LITT_C,0.065,0.075,0.086,0.098,0.111,0.129,0.144,0.166,0.190,0.214,0.255,0.279,0.304,0.332,0.366,0.403,0.446,0.492,0.543,0.597,0.656,0.727,0.806,0.903,1.011,1.100,1.193,1.290,1.393,1.498,1.606,1.724
LITT_J,0.005,0.006,0.007,0.008,0.009,0.011,0.012,0.014,0.016,0.018,0.021,0.023,0.025,0.028,0.030,0.033,0.037,0.041,0.045,0.050,0.054,0.060,0.067,0.075,0.084,0.091,0.099,0.107,0.116,0.124,0.133,0.143
LODR_6,0.155,0.180,0.205,0.175,0.200,0.231,0.258,0.298,0.340,0.384,0.457,0.499,0.545,0.594,0.656,0.723,0.799,0.882,0.973,1.070,1.176,1.304,1.444,1.619,1.812,1.970,2.138,2.312,2.496,2.684,2.878,3.090
LOUD_H,0.034,0.040,0.046,0.052,0.059,0.069,0.076,0.088,0.101,0.114,0.135,0.148,0.162,0.176,0.194,0.214,0.237,0.261,0.288,0.317,0.348,0.386,0.428,0.479,0.537,0.584,0.633,0.685,0.739,0.795,0.853,0.915
LOVE_1,0.341,0.396,0.452,0.516,0.587,0.680,0.758,0.875,0.998,1.128,1.341,1.467,1.602,1.745,1.928,2.123,2.348,2.592,2.857,3.144,3.454,3.829,4.240,4.753,5.322,5.788,6.280,6.789,7.331,7.886,8.455,9.077
LUNA_P,0.014,0.016,0.018,0.020,0.023,0.027,0.030,0.034,0.039,0.044,0.053,0.058,0.063,0.069,0.076,0.084,0.092,0.102,0.112,0.124,0.136,0.151,0.167,0.187,0.209,0.228,0.247,0.267,0.288,0.310,0.333,0.357
LYND_P,0.016,0.018,0.021,0.023,0.027,0.031,0.034,0.040,0.045,0.051,0.061,0.067,0.073,0.079,0.088,0.097,0.107,0.118,0.130,0.143,0.157,0.174,0.193,0.216,0.242,0.263,0.286,0.309,0.333,0.359,0.385,0.413
MACC_3,0.056,0.065,0.075,0.085,0.097,0.112,0.125,0.145,0.165,0.187,0.222,0.243,0.265,0.289,0.319,0.351,0.388,0.429,0.473,0.520,0.571,0.633,0.701,0.786,0.880,0.958,1.039,1.123,1.213,1.305,1.399,1.502
MACD_P,0.009,0.010,0.011,0.013,0.015,0.017,0.019,0.022,0.025,0.029,0.034,0.037,0.041,0.044,0.049,0.054,0.060,0.066,0.072,0.080,0.088,0.097,0.107,0.120,0.135,0.147,0.159,0.172,0.186,0.200,0.214,0.230
MAGA_6,0.029,0.033,0.038,0.043,0.049,0.057,0.064,0.073,0.084,0.095,0.113,0.123,0.135,0.147,0.162,0.178,0.197,0.218,0.240,0.264,0.290,0.322,0.356,0.399,0.447,0.486,0.528,0.570,0.616,0.663,0.710,0.763
MANN_1,0.343,0.398,0.454,0.518,0.590,0.683,0.762,0.879,1.004,1.134,1.349,1.475,1.611,1.755,1.938,2.135,2.361,2.606,2.873,3.161,3.473,3.849,4.263,4.779,5.351,5.819,6.314,6.826,7.370,7.928,8.501,9.126
MAYB,0.006,0.007,0.008,0.009,0.010,0.012,0.013,0.015,0.017,0.020,0.023,0.025,0.028,0.030,0.033,0.037,0.041,0.045,0.050,0.054,0.060,0.066,0.073,0.082,0.092,0.100,0.109,0.118,0.127,0.137,0.147,0.157
MELK_1,0.239,0.277,0.317,0.361,0.411,0.476,0.531,0.613,0.699,0.790,0.940,1.028,1.122,1.223,1.351,1.488,1.645,1.816,2.002,2.203,2.420,2.683,2.971,3.331,3.729,4.056,4.400,4.757,5.137,5.525,5.925,6.360
MILC_P,0.028,0.032,0.036,0.041,0.047,0.055,0.061,0.070,0.080,0.091,0.108,0.118,0.129,0.140,0.155,0.171,0.189,0.208,0.230,0.253,0.278,0.308,0.341,0.382,0.428,0.465,0.505,0.546,0.589,0.634,0.680,0.730
MILH_1,0.088,0.103,0.117,0.134,0.152,0.176,0.197,0.227,0.259,0.293,0.348,0.381,0.416,0.453,0.501,0.551,0.610,0.673,0.742,0.816,0.897,0.994,1.101,1.234,1.382,1.503,1.631,1.763,1.904,2.048,2.196,2.357
MITY_1,0.172,0.200,0.229,0.261,0.297,0.344,0.383,0.442,0.505,0.570,0.678,0.742,0.810,0.882,0.974,1.073,1.187,1.310,1.444,1.589,1.746,1.935,2.143,2.403,2.690,2.926,3.175,3.432,3.706,3.986,4.274,4.588
MYBS_P,0.005,0.005,0.006,0.007,0.008,0.009,0.010,0.012,0.013,0.015,0.018,0.019,0.021,0.023,0.026,0.028,0.031,0.034,0.038,0.042,0.046,0.051,0.056,0.063,0.071,0.077,0.083,0.090,0.097,0.105,0.112,0.120
NAIR_P,0.014,0.015,0.018,0.020,0.023,0.026,0.030,0.034,0.039,0.044,0.052,0.057,0.062,0.068,0.075,0.083,0.092,0.101,0.111,0.123,0.135,0.149,0.165,0.185,0.207,0.226,0.245,0.265,0.286,0.307,0.330,0.354
NEAR,0.047,0.053,0.060,0.069,0.078,0.091,0.101,0.117,0.134,0.151,0.179,0.196,0.214,0.233,0.258,0.284,0.314,0.347,0.382,0.420,0.462,0.512,0.567,0.636,0.712,0.774,0.840,0.908,0.980,1.055,1.131,1.214
NECE_1,0.158,0.183,0.209,0.239,0.272,0.315,0.351,0.405,0.463,0.523,0.621,0.680,0.742,0.809,0.893,0.984,1.088,1.201,1.324,1.457,1.600,1.774,1.965,2.202,2.466,2.682,2.910,3.145,3.397,3.654,3.918,4.206
NEEP_3,0.046,0.053,0.061,0.069,0.079,0.091,0.102,0.117,0.134,0.151,0.180,0.197,0.215,0.234,0.258,0.284,0.315,0.347,0.383,0.421,0.463,0.513,0.568,0.637,0.713,0.775,0.841,0.909,0.982,1.056,1.133,1.216
NETS,0.003,0.004,0.004,0.005,0.006,0.006,0.007,0.008,0.009,0.011,0.013,0.014,0.015,0.017,0.018,0.020,0.022,0.025,0.027,0.030,0.033,0.036,0.040,0.045,0.050,0.055,0.059,0.064,0.069,0.075,0.080,0.086
NEWX_6,0.171,0.199,0.227,0.259,0.295,0.342,0.381,0.440,0.502,0.567,0.674,0.738,0.805,0.877,0.969,1.067,1.180,1.303,1.436,1.581,1.736,1.925,2.132,2.390,2.676,2.910,3.157,3.413,3.685,3.964,4.251,4.563
NFLE,0.233,0.270,0.309,0.352,0.401,0.464,0.518,0.597,0.681,0.770,0.916,1.002,1.093,1.191,1.316,1.449,1.603,1.769,1.950,2.146,2.358,2.613,2.894,3.245,3.633,3.951,4.287,4.634,5.004,5.383,5.772,6.196
NHYD_6,0.073,0.085,0.097,0.111,0.126,0.146,0.163,0.188,0.214,0.242,0.288,0.315,0.344,0.375,0.414,0.456,0.504,0.556,0.613,0.675,0.741,0.822,0.910,1.020,1.142,1.242,1.348,1.457,1.574,1.693,1.815,1.948
