Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ELDE,8.594,8.628,8.582,8.524,8.470,8.411,8.359,8.292,8.224,8.156,8.083,8.036,8.046,8.065,8.088,8.118,8.147,8.175,8.202,8.232,8.267,8.313,8.385,8.457,8.515,8.562,8.611,8.654,8.693,8.739,8.785,8.837
ELGI_P,14.761,14.820,14.741,14.640,14.548,14.447,14.357,14.243,14.125,14.009,13.883,13.802,13.820,13.853,13.893,13.944,13.994,14.041,14.087,14.139,14.199,14.279,14.402,14.525,14.624,14.706,14.790,14.863,14.930,15.010,15.088,15.178
ELLA_1,100.650,101.054,100.514,99.829,99.198,98.509,97.900,97.120,96.315,95.523,94.666,94.115,94.237,94.460,94.732,95.083,95.423,95.742,96.060,96.411,96.818,97.368,98.203,99.044,99.722,100.277,100.854,101.352,101.808,102.351,102.886,103.495
ELST_1,125.098,125.601,124.929,124.078,123.293,122.437,121.681,120.710,119.710,118.726,117.661,116.976,117.127,117.405,117.743,118.179,118.602,118.998,119.393,119.830,120.335,121.019,122.057,123.102,123.945,124.635,125.352,125.971,126.537,127.212,127.878,128.635
ENDE_1,161.611,162.260,161.392,160.292,159.279,158.173,157.196,155.942,154.650,153.378,152.002,151.117,151.313,151.672,152.109,152.672,153.218,153.730,154.241,154.805,155.458,156.340,157.682,159.032,160.121,161.012,161.938,162.738,163.470,164.342,165.202,166.179
ERSK,5.801,5.824,5.793,5.753,5.717,5.677,5.642,5.597,5.551,5.505,5.456,5.424,5.431,5.444,5.460,5.480,5.499,5.518,5.536,5.556,5.580,5.611,5.660,5.708,5.747,5.779,5.812,5.841,5.867,5.899,5.929,5.965
EXET1,100.516,100.920,100.380,99.696,99.066,98.378,97.770,96.990,96.187,95.396,94.540,93.990,94.112,94.335,94.606,94.957,95.296,95.615,95.932,96.283,96.689,97.238,98.072,98.912,99.589,100.144,100.720,101.217,101.672,102.215,102.749,103.358
FASN_P,0.221,0.222,0.220,0.219,0.217,0.216,0.215,0.213,0.211,0.209,0.208,0.206,0.207,0.207,0.208,0.208,0.209,0.210,0.211,0.211,0.212,0.213,0.215,0.217,0.219,0.220,0.221,0.222,0.223,0.224,0.226,0.227
FAUG_P,1.591,1.598,1.589,1.578,1.568,1.557,1.548,1.535,1.523,1.510,1.497,1.488,1.490,1.493,1.498,1.503,1.509,1.514,1.519,1.524,1.531,1.539,1.552,1.566,1.576,1.585,1.594,1.602,1.609,1.618,1.626,1.636
FAWL_1,97.924,98.317,97.791,97.125,96.511,95.841,95.249,94.489,93.706,92.936,92.102,91.566,91.684,91.902,92.167,92.508,92.838,93.149,93.458,93.800,94.196,94.730,95.543,96.361,97.021,97.561,98.122,98.607,99.050,99.579,100.100,100.692
FECK_6,101.491,101.899,101.354,100.663,100.027,99.332,98.719,97.931,97.120,96.321,95.457,94.901,95.025,95.250,95.524,95.878,96.221,96.542,96.863,97.217,97.627,98.182,99.024,99.872,100.555,101.115,101.697,102.199,102.659,103.206,103.746,104.360
FERRA2,23.698,23.793,23.666,23.505,23.356,23.194,23.051,22.867,22.677,22.491,22.289,22.159,22.188,22.241,22.305,22.387,22.467,22.542,22.617,22.700,22.796,22.925,23.122,23.320,23.479,23.610,23.746,23.863,23.971,24.098,24.224,24.368
FERRB1;FERRB_M,82.102,82.431,81.991,81.432,80.917,80.355,79.859,79.222,78.566,77.919,77.220,76.771,76.870,77.053,77.275,77.561,77.838,78.098,78.358,78.644,78.976,79.424,80.106,80.792,81.345,81.798,82.268,82.674,83.046,83.489,83.926,84.423
FETT_P;KINT_P,22.383,22.473,22.353,22.200,22.060,21.907,21.772,21.598,21.419,21.243,21.052,20.930,20.957,21.006,21.067,21.145,21.221,21.292,21.362,21.440,21.531,21.653,21.839,22.026,22.177,22.300,22.428,22.539,22.641,22.761,22.880,23.016
FIDD_P,6.498,6.524,6.490,6.445,6.405,6.360,6.321,6.270,6.218,6.167,6.112,6.076,6.084,6.099,6.116,6.139,6.161,6.181,6.202,6.225,6.251,6.286,6.340,6.395,6.438,6.474,6.511,6.544,6.573,6.608,6.643,6.682
FIDF_1,111.762,112.211,111.610,110.850,110.149,109.384,108.708,107.842,106.948,106.069,105.117,104.505,104.641,104.889,105.191,105.580,105.958,106.312,106.665,107.055,107.507,108.117,109.045,109.978,110.731,111.348,111.988,112.541,113.047,113.650,114.245,114.921
FINN,10.412,10.454,10.398,10.327,10.262,10.191,10.128,10.047,9.964,9.882,9.793,9.736,9.749,9.772,9.800,9.837,9.872,9.905,9.938,9.974,10.016,10.073,10.159,10.246,10.316,10.374,10.434,10.485,10.532,10.588,10.644,10.707
FLEE_1;BRLE_1,412.006,413.660,411.447,408.644,406.061,403.241,400.749,397.553,394.260,391.018,387.510,385.254,385.754,386.667,387.782,389.217,390.608,391.915,393.216,394.655,396.318,398.569,401.988,405.431,408.207,410.479,412.840,414.878,416.745,418.967,421.160,423.652
FOUR_1,12.412,12.462,12.395,12.310,12.233,12.148,12.073,11.976,11.877,11.779,11.674,11.606,11.621,11.648,11.682,11.725,11.767,11.807,11.846,11.889,11.939,12.007,12.110,12.214,12.297,12.366,12.437,12.498,12.555,12.621,12.688,12.763
FRAS_P,6.192,6.217,6.183,6.141,6.102,6.060,6.023,5.975,5.925,5.876,5.824,5.790,5.797,5.811,5.828,5.849,5.870,5.890,5.909,5.931,5.956,5.990,6.041,6.093,6.135,6.169,6.204,6.235,6.263,6.296,6.329,6.367
FROD_1,102.387,102.798,102.248,101.552,100.910,100.209,99.590,98.796,97.977,97.171,96.300,95.739,95.863,96.090,96.367,96.724,97.070,97.394,97.718,98.075,98.489,99.048,99.898,100.753,101.443,102.008,102.595,103.101,103.565,104.117,104.662,105.282
FWIL_P,9.872,9.912,9.859,9.791,9.730,9.662,9.602,9.526,9.447,9.369,9.285,9.231,9.243,9.265,9.292,9.326,9.359,9.391,9.422,9.456,9.496,9.550,9.632,9.714,9.781,9.835,9.892,9.941,9.985,10.039,10.091,10.151
GALA,12.085,12.133,12.069,11.986,11.911,11.828,11.755,11.661,11.564,11.469,11.366,11.300,11.315,11.342,11.374,11.417,11.457,11.496,11.534,11.576,11.625,11.691,11.791,11.892,11.973,12.040,12.109,12.169,12.224,12.289,12.353,12.427
GIFF,13.383,13.437,13.365,13.274,13.190,13.098,13.017,12.913,12.806,12.701,12.587,12.514,12.530,12.560,12.596,12.643,12.688,12.730,12.773,12.819,12.873,12.946,13.057,13.169,13.259,13.333,13.410,13.476,13.537,13.609,13.680,13.761
GLLU,6.180,6.205,6.171,6.129,6.091,6.048,6.011,5.963,5.914,5.865,5.812,5.779,5.786,5.800,5.816,5.838,5.859,5.878,5.898,5.920,5.945,5.978,6.030,6.081,6.123,6.157,6.192,6.223,6.251,6.284,6.317,6.355
GLNI,5.922,5.946,5.914,5.874,5.836,5.796,5.760,5.714,5.667,5.620,5.570,5.537,5.545,5.558,5.574,5.594,5.614,5.633,5.652,5.673,5.696,5.729,5.778,5.827,5.867,5.900,5.934,5.963,5.990,6.022,6.053,6.089
GLRO,9.424,9.462,9.411,9.347,9.288,9.224,9.167,9.094,9.018,8.944,8.864,8.812,8.824,8.845,8.870,8.903,8.935,8.965,8.994,9.027,9.065,9.117,9.195,9.274,9.337,9.389,9.443,9.490,9.533,9.583,9.634,9.691
GORG,8.548,8.582,8.536,8.478,8.424,8.366,8.314,8.248,8.180,8.112,8.039,7.993,8.003,8.022,8.045,8.075,8.104,8.131,8.158,8.188,8.222,8.269,8.340,8.411,8.469,8.516,8.565,8.607,8.646,8.692,8.738,8.789
GOVA,11.577,11.623,11.561,11.483,11.410,11.331,11.261,11.171,11.078,10.987,10.889,10.825,10.839,10.865,10.896,10.937,10.976,11.012,11.049,11.089,11.136,11.199,11.296,11.392,11.470,11.534,11.600,11.658,11.710,11.773,11.834,11.904
GREN_1,244.917,245.901,244.586,242.919,241.384,239.707,238.226,236.326,234.369,232.441,230.356,229.015,229.312,229.855,230.518,231.371,232.198,232.974,233.748,234.603,235.592,236.930,238.963,241.009,242.659,244.010,245.414,246.625,247.735,249.056,250.359,251.841
GRIW_1,73.117,73.411,73.018,72.521,72.062,71.562,71.120,70.552,69.968,69.393,68.770,68.370,68.458,68.621,68.818,69.073,69.320,69.552,69.783,70.038,70.333,70.733,71.339,71.950,72.443,72.846,73.265,73.627,73.958,74.353,74.742,75.184
GRMO,17.671,17.743,17.648,17.528,17.416,17.296,17.189,17.052,16.911,16.772,16.620,16.524,16.546,16.584,16.632,16.694,16.754,16.810,16.866,16.927,16.999,17.095,17.242,17.390,17.509,17.606,17.707,17.795,17.874,17.970,18.064,18.171
GRUB_P,0.886,0.890,0.885,0.879,0.874,0.868,0.862,0.855,0.848,0.841,0.834,0.829,0.830,0.832,0.834,0.837,0.840,0.843,0.846,0.849,0.853,0.858,0.865,0.872,0.878,0.883,0.888,0.893,0.897,0.901,0.906,0.912
HACK_1;HACK_6,104.403,104.822,104.262,103.552,102.898,102.183,101.551,100.741,99.907,99.086,98.197,97.625,97.752,97.983,98.265,98.629,98.982,99.313,99.642,100.007,100.428,100.998,101.866,102.738,103.441,104.017,104.616,105.132,105.605,106.168,106.724,107.355
HAGR,9.462,9.500,9.449,9.385,9.325,9.260,9.203,9.130,9.054,8.980,8.899,8.847,8.859,8.880,8.905,8.938,8.970,9.000,9.030,9.063,9.101,9.153,9.232,9.311,9.374,9.427,9.481,9.528,9.571,9.622,9.672,9.729
HAMHC1,122.472,122.964,122.306,121.473,120.705,119.866,119.126,118.176,117.197,116.233,115.190,114.520,114.668,114.940,115.271,115.698,116.111,116.499,116.886,117.314,117.809,118.478,119.494,120.518,121.342,122.018,122.720,123.326,123.881,124.541,125.193,125.934
HARK_1;HUTT_1;RRIG,221.929,222.820,221.628,220.118,218.727,217.207,215.866,214.144,212.371,210.623,208.734,207.519,207.788,208.281,208.880,209.654,210.404,211.107,211.809,212.583,213.479,214.691,216.533,218.388,219.883,221.108,222.379,223.476,224.482,225.679,226.859,228.203
HARM_6,23.777,23.872,23.744,23.583,23.434,23.271,23.127,22.943,22.753,22.565,22.363,22.233,22.262,22.314,22.379,22.461,22.542,22.617,22.692,22.775,22.871,23.001,23.199,23.397,23.557,23.689,23.825,23.942,24.050,24.178,24.305,24.449
HAWI,6.991,7.019,6.981,6.934,6.890,6.842,6.800,6.745,6.689,6.634,6.575,6.537,6.545,6.561,6.580,6.604,6.628,6.650,6.672,6.696,6.724,6.763,6.821,6.879,6.926,6.965,7.005,7.039,7.071,7.109,7.146,7.188
HAWP_6,24.648,24.747,24.614,24.447,24.292,24.123,23.974,23.783,23.586,23.392,23.182,23.047,23.077,23.132,23.199,23.284,23.368,23.446,23.524,23.610,23.709,23.844,24.048,24.254,24.420,24.556,24.698,24.819,24.931,25.064,25.195,25.344
HELE,5.413,5.435,5.406,5.369,5.335,5.298,5.265,5.223,5.180,5.137,5.091,5.062,5.068,5.080,5.095,5.114,5.132,5.149,5.166,5.185,5.207,5.237,5.281,5.327,5.363,5.393,5.424,5.451,5.475,5.505,5.533,5.566
HEYS_1;HEYS1;ORMO,35.472,35.614,35.423,35.182,34.960,34.717,34.503,34.228,33.943,33.665,33.362,33.168,33.212,33.290,33.386,33.510,33.629,33.741,33.853,33.978,34.121,34.314,34.609,34.906,35.144,35.341,35.543,35.719,35.880,36.071,36.260,36.474
HUER,1.111,1.115,1.109,1.102,1.095,1.087,1.081,1.072,1.063,1.054,1.045,1.039,1.040,1.043,1.046,1.049,1.053,1.057,1.060,1.064,1.069,1.075,1.084,1.093,1.101,1.107,1.113,1.119,1.124,1.130,1.136,1.142
HURS_1,88.608,88.963,88.488,87.885,87.329,86.723,86.187,85.500,84.791,84.094,83.340,82.854,82.962,83.158,83.398,83.707,84.006,84.287,84.567,84.876,85.234,85.718,86.453,87.194,87.791,88.280,88.787,89.225,89.627,90.105,90.576,91.113
IMPK_1,2.975,2.987,2.971,2.951,2.932,2.912,2.894,2.871,2.847,2.824,2.798,2.782,2.786,2.792,2.800,2.811,2.821,2.830,2.840,2.850,2.862,2.878,2.903,2.928,2.948,2.964,2.981,2.996,3.009,3.025,3.041,3.059
INDQ1,123.985,124.483,123.817,122.973,122.196,121.347,120.598,119.636,118.645,117.669,116.613,115.934,116.085,116.360,116.695,117.127,117.546,117.939,118.331,118.763,119.264,119.941,120.970,122.006,122.842,123.526,124.236,124.849,125.411,126.080,126.740,127.490
INKE,11.934,11.982,11.918,11.837,11.762,11.680,11.608,11.515,11.420,11.326,11.224,11.159,11.173,11.200,11.232,11.274,11.314,11.352,11.390,11.431,11.480,11.545,11.644,11.743,11.824,11.890,11.958,12.017,12.071,12.136,12.199,12.271
INNE_P,17.068,17.137,17.045,16.929,16.822,16.705,16.602,16.470,16.333,16.199,16.054,15.960,15.981,16.019,16.065,16.124,16.182,16.236,16.290,16.350,16.418,16.512,16.653,16.796,16.911,17.005,17.103,17.187,17.265,17.357,17.448,17.551
IROA1,200.305,201.109,200.033,198.670,197.415,196.043,194.832,193.278,191.677,190.101,188.395,187.299,187.542,187.986,188.528,189.226,189.902,190.537,191.170,191.869,192.678,193.772,195.435,197.108,198.457,199.563,200.711,201.701,202.609,203.689,204.755,205.967
IRONB1,63.054,63.307,62.969,62.540,62.144,61.713,61.331,60.842,60.338,59.842,59.305,58.960,59.036,59.176,59.347,59.567,59.779,59.979,60.179,60.399,60.653,60.998,61.521,62.048,62.473,62.821,63.182,63.494,63.779,64.120,64.455,64.837
IVER_1;IVER_6,177.636,178.349,177.396,176.187,175.074,173.858,172.783,171.405,169.985,168.587,167.075,166.102,166.318,166.711,167.192,167.812,168.411,168.974,169.536,170.155,170.873,171.843,173.318,174.802,175.998,176.978,177.996,178.874,179.680,180.638,181.583,182.658
JOHN,11.713,11.760,11.698,11.618,11.544,11.464,11.393,11.303,11.209,11.117,11.017,10.953,10.967,10.993,11.025,11.066,11.105,11.142,11.179,11.220,11.267,11.331,11.429,11.527,11.605,11.670,11.737,11.795,11.848,11.911,11.974,12.045
JORD_3,11.195,11.240,11.179,11.103,11.033,10.956,10.889,10.802,10.712,10.624,10.529,10.468,10.481,10.506,10.536,10.575,10.613,10.649,10.684,10.723,10.768,10.829,10.922,11.016,11.091,11.153,11.217,11.273,11.323,11.384,11.443,11.511
KAIM,24.820,24.919,24.786,24.617,24.462,24.292,24.142,23.949,23.751,23.555,23.344,23.208,23.238,23.293,23.361,23.447,23.531,23.609,23.688,23.775,23.875,24.010,24.216,24.424,24.591,24.728,24.870,24.993,25.105,25.239,25.371,25.521
KEAD_1,89.437,89.796,89.316,88.707,88.147,87.534,86.994,86.300,85.585,84.881,84.120,83.630,83.738,83.937,84.179,84.490,84.792,85.076,85.358,85.671,86.032,86.520,87.263,88.010,88.612,89.106,89.618,90.061,90.466,90.948,91.424,91.965
KEAR_1;KEAR_3,185.699,186.445,185.448,184.184,183.020,181.749,180.626,179.186,177.701,176.240,174.658,173.641,173.867,174.279,174.781,175.428,176.055,176.643,177.230,177.879,178.629,179.643,181.184,182.736,183.987,185.011,186.075,186.994,187.835,188.836,189.825,190.948
KEMS_1,84.560,84.900,84.446,83.871,83.340,82.762,82.250,81.594,80.918,80.253,79.533,79.070,79.172,79.360,79.589,79.883,80.169,80.437,80.704,80.999,81.341,81.803,82.505,83.211,83.781,84.247,84.732,85.150,85.533,85.989,86.439,86.951
KIBY_1,76.700,77.008,76.596,76.074,75.593,75.068,74.604,74.009,73.396,72.793,72.140,71.720,71.813,71.983,72.190,72.457,72.717,72.960,73.202,73.470,73.779,74.198,74.835,75.476,75.992,76.416,76.855,77.235,77.582,77.996,78.404,78.868
KIER,14.484,14.542,14.464,14.365,14.275,14.175,14.088,13.975,13.860,13.746,13.622,13.543,13.561,13.593,13.632,13.682,13.731,13.777,13.823,13.874,13.932,14.011,14.131,14.252,14.350,14.430,14.513,14.584,14.650,14.728,14.805,14.893
KIIN_P,1.350,1.356,1.348,1.339,1.331,1.322,1.313,1.303,1.292,1.281,1.270,1.263,1.264,1.267,1.271,1.276,1.280,1.284,1.289,1.293,1.299,1.306,1.317,1.329,1.338,1.345,1.353,1.360,1.366,1.373,1.380,1.388
KILB,6.950,6.979,6.942,6.894,6.851,6.803,6.760,6.706,6.651,6.597,6.537,6.499,6.508,6.523,6.542,6.566,6.590,6.611,6.634,6.658,6.686,6.723,6.781,6.840,6.886,6.925,6.964,6.999,7.031,7.068,7.105,7.147
KILS,12.845,12.897,12.828,12.740,12.660,12.572,12.494,12.394,12.292,12.191,12.081,12.011,12.027,12.055,12.090,12.135,12.178,12.219,12.259,12.304,12.356,12.426,12.533,12.640,12.727,12.797,12.871,12.935,12.993,13.062,13.130,13.208
KILT,22.397,22.487,22.367,22.215,22.074,21.921,21.785,21.612,21.433,21.256,21.066,20.943,20.970,21.020,21.080,21.159,21.234,21.305,21.376,21.454,21.545,21.667,21.853,22.040,22.191,22.314,22.443,22.553,22.655,22.776,22.895,23.030
KILW,15.092,15.153,15.072,14.969,14.874,14.771,14.680,14.563,14.442,14.323,14.195,14.112,14.130,14.164,14.205,14.257,14.308,14.356,14.404,14.456,14.517,14.600,14.725,14.851,14.953,15.036,15.123,15.197,15.266,15.347,15.427,15.519
KINL_P,1.126,1.130,1.124,1.116,1.109,1.102,1.095,1.086,1.077,1.068,1.059,1.052,1.054,1.056,1.059,1.063,1.067,1.071,1.074,1.078,1.083,1.089,1.098,1.108,1.115,1.121,1.128,1.133,1.139,1.145,1.151,1.157
KINO_1,77.931,78.244,77.826,77.296,76.807,76.274,75.802,75.198,74.575,73.962,73.298,72.871,72.966,73.139,73.349,73.621,73.884,74.131,74.377,74.649,74.964,75.390,76.037,76.688,77.213,77.643,78.089,78.475,78.828,79.248,79.663,80.134
KIRKB1,73.222,73.516,73.123,72.625,72.166,71.665,71.222,70.654,70.069,69.492,68.869,68.468,68.557,68.719,68.917,69.172,69.420,69.652,69.883,70.139,70.434,70.834,71.442,72.054,72.547,72.951,73.371,73.733,74.065,74.459,74.849,75.292
KITW_1,86.725,87.073,86.608,86.018,85.474,84.880,84.356,83.683,82.990,82.307,81.569,81.094,81.199,81.392,81.626,81.928,82.221,82.496,82.770,83.073,83.423,83.897,84.617,85.341,85.925,86.404,86.901,87.330,87.723,88.191,88.652,89.177
KNAR,50.096,50.297,50.028,49.687,49.373,49.030,48.727,48.339,47.938,47.544,47.118,46.843,46.904,47.015,47.151,47.325,47.494,47.653,47.811,47.986,48.189,48.462,48.878,49.297,49.634,49.910,50.198,50.445,50.672,50.943,51.209,51.512
LACK_6,70.198,70.480,70.103,69.625,69.185,68.705,68.280,67.736,67.175,66.622,66.025,65.640,65.725,65.881,66.071,66.315,66.553,66.775,66.997,67.242,67.525,67.909,68.491,69.078,69.551,69.938,70.340,70.688,71.006,71.384,71.758,72.183
LAIR_P,0.530,0.532,0.529,0.525,0.522,0.518,0.515,0.511,0.507,0.503,0.498,0.495,0.496,0.497,0.498,0.500,0.502,0.504,0.505,0.507,0.509,0.512,0.517,0.521,0.525,0.528,0.531,0.533,0.536,0.539,0.541,0.545
LALE1SG003,78.017,78.330,77.912,77.381,76.892,76.358,75.886,75.281,74.657,74.043,73.379,72.951,73.046,73.219,73.430,73.702,73.966,74.213,74.459,74.732,75.047,75.473,76.120,76.772,77.298,77.728,78.175,78.561,78.915,79.335,79.751,80.223
LAND1,68.553,68.828,68.460,67.994,67.564,67.095,66.680,66.148,65.600,65.061,64.477,64.102,64.185,64.337,64.522,64.761,64.993,65.210,65.427,65.666,65.943,66.317,66.886,67.459,67.921,68.299,68.692,69.031,69.341,69.711,70.076,70.491
LEGA_1,108.983,109.420,108.835,108.093,107.410,106.664,106.005,105.160,104.289,103.431,102.503,101.906,102.039,102.280,102.575,102.955,103.323,103.668,104.013,104.393,104.833,105.428,106.333,107.244,107.978,108.579,109.204,109.743,110.236,110.824,111.404,112.063
LEVE,10.894,10.938,10.880,10.806,10.737,10.663,10.597,10.512,10.425,10.339,10.247,10.187,10.200,10.224,10.254,10.292,10.329,10.363,10.398,10.436,10.480,10.539,10.630,10.721,10.794,10.854,10.916,10.970,11.020,11.078,11.136,11.202
LING,18.732,18.807,18.706,18.579,18.461,18.333,18.220,18.075,17.925,17.777,17.618,17.515,17.538,17.580,17.630,17.696,17.759,17.818,17.877,17.943,18.018,18.121,18.276,18.433,18.559,18.662,18.770,18.862,18.947,19.048,19.148,19.261
LINM,16.379,16.444,16.356,16.245,16.142,16.030,15.931,15.804,15.673,15.544,15.405,15.315,15.335,15.371,15.416,15.473,15.528,15.580,15.632,15.689,15.755,15.844,15.980,16.117,16.227,16.318,16.412,16.493,16.567,16.655,16.742,16.842
LISD_1,108.355,108.790,108.209,107.471,106.792,106.050,105.395,104.555,103.688,102.836,101.913,101.320,101.451,101.692,101.985,102.362,102.728,103.071,103.414,103.792,104.230,104.822,105.721,106.626,107.356,107.954,108.575,109.111,109.602,110.186,110.763,111.418
LITT_C,51.174,51.379,51.105,50.756,50.436,50.085,49.776,49.379,48.970,48.567,48.131,47.851,47.913,48.027,48.165,48.343,48.516,48.678,48.840,49.019,49.225,49.505,49.930,50.357,50.702,50.984,51.278,51.531,51.763,52.039,52.311,52.620
LITT_J,2.711,2.722,2.708,2.689,2.672,2.654,2.637,2.616,2.595,2.573,2.550,2.535,2.539,2.545,2.552,2.561,2.571,2.579,2.588,2.597,2.608,2.623,2.645,2.668,2.686,2.701,2.717,2.730,2.743,2.757,2.772,2.788
LODR_6,129.923,130.445,129.747,96.647,96.037,95.369,94.781,94.025,93.245,92.479,91.649,91.115,91.234,91.450,91.713,92.053,92.382,92.690,92.999,93.339,93.732,94.264,95.073,95.888,96.544,97.082,97.639,98.122,98.564,99.088,99.608,100.197
LOUD_H,13.991,14.047,13.972,13.877,13.789,13.693,13.609,13.500,13.388,13.278,13.159,13.082,13.099,13.130,13.168,13.217,13.264,13.309,13.353,13.402,13.458,13.535,13.651,13.768,13.862,13.939,14.019,14.088,14.152,14.227,14.302,14.386
LOVE_1,189.991,190.754,189.733,188.441,187.250,185.949,184.800,183.326,181.808,180.313,178.695,177.655,177.885,178.307,178.820,179.482,180.124,180.726,181.326,181.990,182.757,183.795,185.372,186.959,188.239,189.287,190.376,191.315,192.176,193.201,194.212,195.362
LUNA_P,9.917,9.957,9.903,9.836,9.774,9.706,9.646,9.569,9.490,9.412,9.327,9.273,9.285,9.307,9.334,9.368,9.402,9.433,9.465,9.499,9.539,9.593,9.676,9.759,9.825,9.880,9.937,9.986,10.031,10.084,10.137,10.197
LYND_P,6.895,6.922,6.885,6.838,6.795,6.748,6.706,6.653,6.598,6.543,6.485,6.447,6.455,6.471,6.489,6.513,6.536,6.558,6.580,6.604,6.632,6.670,6.727,6.785,6.831,6.869,6.909,6.943,6.974,7.011,7.048,7.089
MACC_3,42.064,42.233,42.007,41.721,41.457,41.169,40.915,40.588,40.252,39.921,39.563,39.332,39.384,39.477,39.591,39.737,39.879,40.013,40.145,40.292,40.462,40.692,41.041,41.393,41.676,41.908,42.149,42.357,42.548,42.774,42.998,43.253
MACD_P,7.264,7.293,7.254,7.205,7.159,7.110,7.066,7.009,6.951,6.894,6.832,6.793,6.801,6.817,6.837,6.862,6.887,6.910,6.933,6.958,6.988,7.027,7.088,7.148,7.197,7.237,7.279,7.315,7.348,7.387,7.426,7.470
MAGA_6,11.537,11.583,11.521,11.443,11.371,11.292,11.222,11.132,11.040,10.949,10.851,10.788,10.802,10.828,10.859,10.899,10.938,10.974,11.011,11.051,11.098,11.161,11.257,11.353,11.431,11.494,11.560,11.617,11.670,11.732,11.793,11.863
MANN_1,205.458,206.283,205.180,203.782,202.494,201.088,199.845,198.252,196.609,194.992,193.243,192.118,192.367,192.823,193.379,194.094,194.788,195.439,196.089,196.806,197.636,198.758,200.463,202.180,203.564,204.697,205.875,206.891,207.822,208.930,210.023,211.266
MAYB,7.113,7.142,7.104,7.055,7.011,6.962,6.919,6.864,6.807,6.751,6.690,6.651,6.660,6.676,6.695,6.720,6.744,6.766,6.789,6.814,6.843,6.881,6.940,7.000,7.048,7.087,7.128,7.163,7.195,7.234,7.271,7.314
MELK_1,133.755,134.293,133.574,132.664,131.826,130.910,130.101,129.064,127.995,126.942,125.803,125.071,125.233,125.530,125.891,126.357,126.809,127.233,127.656,128.123,128.663,129.393,130.503,131.621,132.522,133.260,134.027,134.688,135.294,136.016,136.727,137.537
MILC_P,14.485,14.543,14.465,14.367,14.276,14.177,14.089,13.977,13.861,13.747,13.624,13.544,13.562,13.594,13.633,13.684,13.733,13.779,13.824,13.875,13.933,14.012,14.133,14.254,14.351,14.431,14.514,14.586,14.651,14.730,14.807,14.894
MILH_1,49.541,49.740,49.474,49.137,48.826,48.487,48.187,47.803,47.407,47.017,46.595,46.324,46.384,46.494,46.628,46.801,46.968,47.125,47.282,47.455,47.655,47.925,48.336,48.750,49.084,49.357,49.641,49.886,50.111,50.378,50.642,50.941
MITY_1,89.077,89.435,88.956,88.350,87.792,87.182,86.643,85.953,85.240,84.539,83.781,83.293,83.401,83.599,83.840,84.150,84.451,84.733,85.015,85.326,85.686,86.172,86.911,87.656,88.256,88.747,89.258,89.698,90.102,90.582,91.056,91.595
MYBS_P,3.488,3.502,3.483,3.459,3.438,3.414,3.393,3.366,3.338,3.310,3.281,3.261,3.266,3.273,3.283,3.295,3.307,3.318,3.329,3.341,3.355,3.374,3.403,3.432,3.456,3.475,3.495,3.512,3.528,3.547,3.565,3.586
NAIR_P,10.368,10.409,10.354,10.283,10.218,10.147,10.084,10.004,9.921,9.839,9.751,9.694,9.707,9.730,9.758,9.794,9.829,9.862,9.895,9.931,9.973,10.029,10.116,10.202,10.272,10.329,10.389,10.440,10.487,10.543,10.598,10.661
NEAR,21.038,21.122,21.009,20.866,20.734,20.590,20.463,20.300,20.132,19.966,19.787,19.672,19.697,19.744,19.801,19.874,19.945,20.012,20.078,20.152,20.237,20.352,20.526,20.702,20.844,20.960,21.080,21.184,21.280,21.393,21.505,21.633
NECE_1,88.523,88.878,88.403,87.800,87.246,86.640,86.104,85.418,84.710,84.013,83.260,82.775,82.882,83.079,83.318,83.627,83.925,84.206,84.486,84.795,85.152,85.636,86.370,87.110,87.706,88.195,88.702,89.140,89.541,90.019,90.490,91.025
NEEP_3,23.951,24.047,23.918,23.755,23.605,23.441,23.296,23.110,22.919,22.731,22.527,22.395,22.425,22.478,22.542,22.626,22.707,22.783,22.858,22.942,23.039,23.170,23.368,23.568,23.730,23.862,23.999,24.118,24.226,24.355,24.483,24.628
NETS,4.102,4.119,4.097,4.069,4.043,4.015,3.990,3.959,3.926,3.893,3.859,3.836,3.841,3.850,3.861,3.876,3.889,3.902,3.915,3.930,3.946,3.969,4.003,4.037,4.065,4.087,4.111,4.131,4.150,4.172,4.194,4.218
NEWX_6,151.556,152.164,151.350,150.319,149.369,148.332,147.415,146.239,145.028,143.835,142.545,141.715,141.899,142.235,142.645,143.173,143.685,144.165,144.644,145.173,145.785,146.613,147.871,149.137,150.158,150.994,151.863,152.612,153.299,154.116,154.923,155.840
NFLE,129.170,129.689,128.995,128.117,127.307,126.423,125.641,124.639,123.607,122.590,121.491,120.783,120.940,121.227,121.576,122.026,122.462,122.871,123.280,123.731,124.252,124.958,126.030,127.109,127.979,128.692,129.432,130.071,130.656,131.353,132.040,132.822
NHYD_6,49.924,50.125,49.857,49.517,49.204,48.862,48.560,48.173,47.774,47.381,46.956,46.683,46.743,46.854,46.989,47.163,47.332,47.490,47.648,47.822,48.023,48.296,48.710,49.128,49.464,49.739,50.025,50.272,50.499,50.768,51.034,51.336
