CODE_x,2020,2025,2030,2035,2040,2045,2050
E06000001,0.0,0.0003709207836111,0.0115864013193724,0.0264810225667197,0.0462638275349671,0.0577867192679242,0.0657450182337848
E06000002,0.0,0.0004118753198052,0.011919755578907,0.027079257654473,0.0470642256624713,0.0585124413080736,0.0663940683806939
E06000003,0.0,0.0003912990335208,0.0124332559951913,0.0281259786692401,0.0486488581683586,0.0600901366707227,0.0679537209270163
E06000004,0.0,0.0003574776047436,0.0116293431679065,0.0265943968579795,0.0464649864269986,0.0580122123406385,0.0659828371114402
E06000005,0.0,0.0004078095947022,0.012276537513244,0.0277750988116315,0.0480851856754784,0.0594872714877197,0.0673203456536811
E06000006,0.0,0.0003493171530346,0.0118354069355261,0.0270298474909264,0.0471333142503164,0.0587019917029676,0.0666859732302797
E06000007,0.0,0.0003665003879143,0.0119706296868999,0.0272872473324066,0.0474913075038976,0.0590549190474359,0.0670275447266015
E06000008,0.0,0.0003733561352795,0.0118785907840849,0.0270519335704701,0.0470971365255524,0.0585899506726976,0.0665123741587182
E06000009,0.0,0.0005263165449613,0.0131559461068239,0.0293642624121709,0.0502140856738721,0.0614458016210837,0.069082894785982
E06000010,0.0,0.0004015564704763,0.0121269628977157,0.0275206114335634,0.0477440896680065,0.0592139848202163,0.0671060130771739
E06000011,0.0,0.0004324251562274,0.0143701472259304,0.0318353968481094,0.053985556245024,0.0651243085456599,0.0726507379364889
E06000012,0.0,0.0004249148504996,0.0126640638871804,0.0284171195650509,0.0489988622943327,0.0603389846287065,0.0682333750080257
E06000013,0.0,0.000413758313183,0.014189176836834,0.0313453103577613,0.0532804103908332,0.0643880433160813,0.0720829552236323
E06000014,0.0,0.0004820038711495,0.0129111774771692,0.0289196826899809,0.0496306728296472,0.0609067789610195,0.0686137117935108
E06000015,0.0,0.0004024260605819,0.0102255421569947,0.0232105940753323,0.0409797518941049,0.0516795745811958,0.0590725592297295
E06000016,0.0,0.0004292008187985,0.0105132388724236,0.0238609389731842,0.0419041954528068,0.0525774205609336,0.0598953681356848
E06000017,0.0,0.0004135506380907,0.0124292473791228,0.0278234735229567,0.0479492391676239,0.0586405813089396,0.0660348888712092
E06000018,0.0,0.000423676680819,0.0103215526906168,0.0233397402214377,0.0410701408744607,0.0516267636875243,0.0588553929132113
E06000019,0.0,0.0005380076721738,0.0157150135517194,0.0337082836841568,0.0561353973069901,0.0660666294007039,0.0726728779028624
E06000020,0.0,0.0003165972881506,0.0099638945113439,0.022786904212686,0.0405087417008031,0.0512956751398653,0.0587834365810247
E06000021,0.0,0.0003607488765902,0.0099935643626396,0.0227820260839772,0.0404084988691829,0.0511337276670906,0.0585633028352595
E06000022,0.0,0.0004564502480402,0.0113232869591914,0.0254518137905726,0.0442342396332424,0.0548242177554834,0.0621123222938663
E06000023,0.0,0.000476608026204,0.0108855550914946,0.0245427241353518,0.042818946509849,0.0534210129834937,0.0606735983765984
E06000024,0.0,0.0004079692551284,0.0109700780756329,0.0248484808539269,0.0434707879613953,0.0542050821083159,0.061623620982107
E06000025,0.0,0.0004166016171908,0.0112383301570156,0.0253792387781301,0.0442532488745794,0.0549708826067822,0.0623753004471342
E06000026,0.0,0.0003941903809075,0.0101137977551368,0.0231331481300237,0.040921272349558,0.0517138759469677,0.0591806906718544
E06000027,0.0,0.000487896733469,0.0108609030557572,0.0244540054413983,0.0426684380941449,0.0532493099004002,0.0605055683496977
E06000030,0.0,0.0004097476910538,0.0103715237431293,0.0236195831429105,0.0416135244194305,0.0523601097716235,0.0597714892542964
E06000031,0.0,0.0003662595967788,0.0102889616551318,0.0235489396497809,0.0416230742297296,0.0524644222076558,0.0599672568168378
E06000032,0.0,0.0004222013664775,0.0104381151546244,0.0237182092533428,0.0417105144488723,0.0523997392893453,0.059758709196515
E06000033,0.0,0.0004204832582706,0.010299543283914,0.0234395356156333,0.0412739595629033,0.0519414376016695,0.0592999180118922
E06000034,0.0,0.0005104878720767,0.0109502185928332,0.0246125845915748,0.042891285103887,0.0534972328873054,0.0607839581805269
E06000035,0.0,0.00036919643789,0.0101584799230411,0.0232725348833953,0.0411901397785234,0.0520195960791593,0.0595190500334638
E06000036,0.0,0.0004198160329866,0.0102887930207125,0.0234274515566742,0.0413095750473482,0.0520487144048764,0.0594646710797528
E06000037,0.0,0.0005257653496608,0.013673104184019,0.0301055503224665,0.0510588061398445,0.0614310497875628,0.0685218798356995
E06000038,0.0,0.0005221320182484,0.0111389045141405,0.0249600825733945,0.043335435044739,0.0538455997406872,0.061002442849087
E06000039,0.0,0.0005149550687975,0.0111873791532342,0.0251142819579481,0.043619796340341,0.0542241509914507,0.0614672492838035
E06000040,0.0,0.0004058778769952,0.0108371175751463,0.0246048548298278,0.043132815597403,0.0539287499258575,0.0613851497251457
