CODE_x,2020,2025,2030,2035,2040,2045,2050
E06000001,0.0,93.30111287915852,188.78637963274105,255.27092418499905,232.58464916977016,271.48423619801497,501.5219381671334
E06000002,0.0,136.96048937598604,287.28933868710703,390.4094157478365,364.9844184338912,418.2144772691252,750.866064207868
E06000003,0.0,175.1479163752082,350.4271011479537,476.8534314731354,438.5000797635235,491.8940603730504,833.9309009327144
E06000004,0.0,185.65283200719003,373.3404613038665,505.2751215511834,461.0072403431836,538.2189670630632,986.8189265467578
E06000005,0.0,132.06984014243253,268.1483583282728,364.0920656716018,335.4918244458133,375.2823882677427,642.1366255996655
E06000006,0.0,114.25196584619977,228.9307518765204,309.929196742437,285.1304247874588,341.1907483924547,636.5793416093701
E06000007,0.0,184.6275922164624,377.5426197916509,513.0576329599279,479.7264383080124,574.1343485662471,1068.5032287426816
E06000008,0.0,135.3040001112728,269.4176490175005,363.50885962788783,330.2720348989261,389.8107236722623,721.041970678321
E06000009,0.0,178.505054075849,406.0502167028479,555.9943624596889,551.9071587459872,613.2992921475949,1034.4331522896732
E06000010,0.0,297.7004917256205,612.0179559206166,830.0539315858307,768.6941089588115,886.9571869829753,1602.0122464359397
E06000011,0.0,788.1675621957753,1534.8801075651834,2089.7389726192373,1909.5954776388185,2001.427414710493,2937.82177620784
E06000012,0.0,175.0125360792644,352.47375088044373,486.3286310508395,459.8024200646824,538.6257655860379,931.2474113230214
E06000013,0.0,298.5456921686889,572.7663622987308,789.2046877990953,730.8949564802757,805.5358080010768,1223.5081122354331
E06000014,0.0,247.7403587702096,519.3283227867906,709.3975424112489,668.2332932113355,734.5856093093976,1218.732594349487
E06000015,0.0,277.1837549675572,554.0928344139264,770.2506329340961,728.3746100133019,860.6569654031949,1486.6145006309466
E06000016,0.0,372.4091733803649,774.7783546923807,1078.1518437622426,1050.5352042750933,1193.8987953272915,1935.168381133613
E06000017,0.0,103.05092682089264,191.24665208902343,263.6928257074826,239.31311884131213,254.5531705936752,352.4899778676452
E06000018,0.0,364.6903156372711,766.7557689409707,1064.5613694459066,1037.9952094951311,1182.9863045342704,1948.431303855564
E06000019,0.0,813.2660366027924,1500.3963824351272,2069.573565109207,1877.53901927982,1930.6983996076367,2446.50626956218
E06000020,0.0,211.3776789090205,399.487411604308,550.2951836478637,502.1414399141168,586.8580835402273,988.6892986271272
E06000021,0.0,289.99341245919214,565.1152869279136,781.6025375358535,725.7375972621923,854.8613532473877,1470.2044280845755
E06000022,0.0,344.7391499263632,667.6778682921638,923.4512021924056,856.7309541745766,938.6967618614336,1412.4673063209436
E06000023,0.0,611.041029876499,1282.9623697887723,1795.357798342277,1765.1701928937753,1996.993633342688,3186.2266381650315
E06000024,0.0,382.0440311667381,735.1335952910997,1017.0150843256238,941.9469121837536,1049.3037427152535,1620.738919319504
E06000025,0.0,452.0683100778656,865.5213950864418,1197.6255267799245,1107.141558618221,1222.253153429583,1848.9168861081769
E06000026,0.0,296.14221095042274,591.9098169296967,822.4546397084255,777.3127900090817,919.2182188573848,1591.1388977160943
E06000027,0.0,215.7517891139316,443.9614071271004,618.8428867240742,594.7452958683542,673.3258886334106,1089.3838349404718
E06000030,0.0,250.7041018643561,505.068113301195,701.3144198571379,666.5603714528191,768.5262871048732,1278.5001330226107
E06000031,0.0,235.67045418170125,461.7558797460252,639.2953034485392,599.2402731429803,690.1911716869037,1136.371832953865
E06000032,0.0,227.93481454258824,461.8301746506168,641.3408359245248,612.1990806755314,701.4692968944153,1155.1397716759336
E06000033,0.0,230.2722469663113,459.4889019294889,637.2207944429596,600.7800321244845,694.0195290589394,1160.0873540600944
E06000034,0.0,179.10713635464214,368.16993362301866,515.0431256322664,493.0315862580928,564.8218471633921,933.0617204092316
E06000035,0.0,304.2366267055264,598.7187927231132,829.7240827193069,779.3876219018706,909.3652233177928,1531.9403716631866
E06000036,0.0,125.386345766262,250.66967758590027,347.4958834017578,326.0654390070248,378.94901680666175,644.5603631609038
E06000037,0.0,475.6662893692842,898.4949136765283,1241.7462153618824,1142.1650125723363,1191.2101928583231,1580.390703938274
E06000038,0.0,207.9270345810204,446.6183629714386,625.9772110728276,621.4999191326992,696.487576751239,1100.3659670925076
E06000039,0.0,139.47112251681736,301.2932152167595,425.2525348351048,427.23399915157165,486.97048911184265,780.3000377368501
E06000040,0.0,213.5195802761296,419.78641542795685,583.6207947760712,551.2089190297432,624.4863389584134,989.3415651777324
E06000041,0.0,179.41398975931097,351.66942888034623,487.7460705079917,457.93584710931015,530.9361065385508,881.2833086342664
E06000042,0.0,295.09518079741974,575.016803889768,790.4623262662049,728.0741014046381,842.8861867950476,1430.0558909088684
E06000043,0.0,504.9277925588408,1029.7116827789907,1430.2002601420822,1371.3944650027552,1539.4791569001031,2447.3360662515515
E06000044,0.0,296.7637166747886,607.4905565693665,844.9709479092888,812.3582105567192,923.1741386074988,1498.431322550157
E06000045,0.0,328.4834658849923,728.8545946794368,1027.8326978266498,1037.7764381989125,1145.241216926784,1761.4565035149026
E06000046,0.0,305.6608891387582,601.5015732301198,836.0435734443734,786.8599332609374,865.8218355001575,1305.8272551941873
E06000047,0.0,770.9929632898279,1492.5932146532764,2025.20963989792,1833.713913294544,2038.8478827978904,3365.681159026601
E06000049,0.0,617.918011175084,1209.9270044098066,1643.248829782313,1504.7390414550675,1642.540760329257,2600.611001179845
E06000050,0.0,508.17295184596406,997.4108558779412,1351.7435284166293,1233.5384164278498,1360.1865642435328,2212.393741894343
E06000051,0.0,1135.0046396110338,2114.2981448386927,2900.524987964408,2629.3924988562053,2701.097027060376,3541.603391950987
E06000052,0.0,2582.1274028187736,4930.523665502987,6850.57412817595,6392.390235817529,6555.517572456172,8227.023625453072
E06000053,,10.449520767138136,22.218895688910727,31.307208438048164,31.40030947295627,32.00159197304288,39.83585632085003
E06000054,0.0,1506.8257969560125,2825.607452936732,3905.523985654951,3571.8038619057484,3732.464293867087,4965.758685960923
E06000055,0.0,283.52597663509664,552.7078280018817,766.8305605140674,719.4964112459587,797.1737756077458,1212.6453650679605
E06000056,0.0,416.4858579003591,802.7871057003223,1112.4010476788126,1035.1870206842725,1160.3492286859284,1802.705568529599
