CODE_x,2020,2025,2030,2035,2040,2045,2050
E06000001,0.0,8.079393996898726e-05,0.0018536023412779,0.0036331318471241,0.0052748085667387,0.0052492375829416,0.0051683030528345
E06000002,0.0,9.463175678285923e-05,0.0020009279443127,0.0039248224954503,0.0056964503232247,0.0056878844687794,0.0056225427285592
E06000003,0.0,9.152903522599516e-05,0.0024777535529888,0.0048663370529767,0.0070801547364651,0.0070152319484081,0.0068659213469156
E06000004,0.0,7.673822188714867e-05,0.0018822726451987,0.0036949266307517,0.0053722122496377,0.0053442443033317,0.0052565530710906
E06000005,0.0,9.592110829285907e-05,0.0023486261739872,0.0046092027003308,0.0066990761450263,0.0066548175507769,0.0065361276726406
E06000006,0.0,7.464034345596929e-05,0.0019935777527187,0.0039191133706536,0.0057050931680858,0.0056693185321829,0.0055677361201942
E06000007,0.0,8.004553340341878e-05,0.0020288564592036,0.0039900077194683,0.0058076023342807,0.005780114053389,0.0056855352573512
E06000008,0.0,8.310763345258868e-05,0.0020723463684497,0.0040664563289984,0.0059107829717003,0.0058716966185628,0.0057675693526549
E06000009,0.0,0.0001345947746039,0.002594538673768,0.0051050528219305,0.0074154545535577,0.0074511401856796,0.0074176929151652
E06000010,0.0,9.181740791066737e-05,0.0021151286170998,0.0041551516017873,0.0060392683375846,0.0060224298711765,0.0059427619760213
E06000011,0.0,0.0001165049504788,0.0040532148464421,0.0079820852151482,0.011648225207616,0.0114918580793299,0.0111776864870844
E06000012,0.0,9.86104890015598e-05,0.0024262097316947,0.0048296960645533,0.0070462760917546,0.0070946060740757,0.0070038564344257
E06000013,0.0,0.0001046751487734,0.003668241468272,0.0073458316833289,0.0107621534745498,0.0107974481748578,0.010581885439532
E06000014,0.0,0.0001216671279316,0.002686485324406,0.0052710795515622,0.0076528212503497,0.0076195620166974,0.0075055535200009
E06000015,0.0,9.75669876373819e-05,0.002007323677609,0.0039152626027242,0.005682289154447,0.0056679421738008,0.0056794820389874
E06000016,0.0,0.0001095265328626,0.0019894991359523,0.0039387892759639,0.0057395503760284,0.0057935571607619,0.0058752791265068
E06000017,0.0,0.0001294956188585,0.0040042767419095,0.0079248651413583,0.0116108259290958,0.01149103947444,0.0115219978524054
E06000018,0.0,0.0001036659543764,0.0019582716095425,0.0038494896555812,0.0056053431625522,0.0056587539318515,0.0057189371364308
E06000019,0.0,0.0001931845388081,0.0067685352011953,0.0130556395718635,0.018939445536592,0.0184639266772579,0.0181809728626054
E06000020,0.0,7.354413412842496e-05,0.0020275754060415,0.0039292650407189,0.0057020795382216,0.0056172295084079,0.0055780054399394
E06000021,0.0,8.530663175838554e-05,0.001938534662076,0.0037680347252526,0.005464591236053,0.0054212043505301,0.005411428505737
E06000022,0.0,0.0001293814541949,0.0028516909960096,0.0056314340216196,0.008211992342528,0.0081882858234046,0.0082439993929908
E06000023,0.0,0.0001258367483675,0.0022138317544865,0.0043752837370578,0.0063659910416468,0.0064167640455893,0.0064996283961403
E06000024,0.0,0.0001108818465627,0.0026026522521897,0.0051424650201339,0.0075079015980948,0.0074791681780435,0.0075268926878188
E06000025,0.0,0.0001162390403528,0.0028306466622991,0.0055922712353259,0.0081673006872338,0.0081248486214081,0.0081698825655274
E06000026,0.0,9.66302649106372e-05,0.0018120157865831,0.0035715832141117,0.0051927000345886,0.0052034741224911,0.0052534532296876
E06000027,0.0,0.0001310535824774,0.0022730642123291,0.0044845262954998,0.006517635282563,0.0065573902331788,0.0066332903569951
E06000030,0.0,0.0001034168387891,0.0019947184076683,0.0039419039445489,0.0057438034606169,0.0057692851483666,0.0058329714022362
E06000031,0.0,9.011647231442858e-05,0.0020203740201902,0.0039971586465038,0.0058385537561348,0.0058400743085559,0.0058920951648738
E06000032,0.0,0.0001084339905011,0.002015588936631,0.0039789623638927,0.0057889140587035,0.0058140116476369,0.0058785818734499
E06000033,0.0,0.0001067942561947,0.0019536055141405,0.0038493040329843,0.0055905137057068,0.0056000574525928,0.0056536204047853
E06000034,0.0,0.0001376770401025,0.002342244870756,0.0046146305267675,0.0067019767757825,0.0067363527571324,0.0068069633922663
E06000035,0.0,9.039690681512866e-05,0.0018951524112298,0.0037410265689129,0.0054512823811632,0.0054502145026536,0.0054974890921811
E06000036,0.0,0.0001061383230254,0.0019611541328827,0.0038695670040441,0.0056303487387394,0.0056521892003737,0.0057108089382214
E06000037,0.0,0.000174672286857,0.0048672437277474,0.009631022383523,0.014095197591369,0.0139815583977807,0.014036438087831
E06000038,0.0,0.000141128243769,0.0023269670580183,0.0046024010479062,0.0066952307064123,0.0067758732377424,0.0068774817326509
E06000039,0.0,0.0001381194216075,0.0023264579374641,0.0045957494013272,0.0066833169062988,0.0067477212811298,0.006838533959078
E06000040,0.0,0.0001067578572455,0.0023949027464867,0.0047346898862365,0.0069133471125917,0.006906712508924,0.0069615450968075
E06000041,0.0,9.054903528979804e-05,0.0020276396653252,0.0040091309015137,0.0058546842250962,0.0058532033967889,0.0059028685899698
E06000042,0.0,8.48820722167455e-05,0.0017892765988331,0.0035388139436023,0.0051636492942245,0.0051741595507129,0.005226391716501
E06000043,0.0,0.0001206002778282,0.0021725242176551,0.0042911059168206,0.0062405356075503,0.0062746846532334,0.0063483566176291
E06000044,0.0,0.0001182984641358,0.0020975485950657,0.0041391545301992,0.0060153266259779,0.006047436553204,0.006117652947534
E06000045,0.0,0.0001764928184059,0.0026826858231136,0.0053014205177634,0.0076995176549778,0.0078108384915158,0.0079342017786446
E06000046,0.0,0.0001358109187466,0.0029272214756827,0.0057845428210758,0.0084399176227257,0.0084326009223215,0.008497887974502
E06000047,0.0,7.600627079762849e-05,0.0026247874932732,0.0051679862140011,0.0075420092677462,0.0074498986987636,0.0072560063282276
E06000049,0.0,0.0001092942297903,0.0034632154525095,0.0068165225599376,0.00993911265352,0.0098249897156319,0.0095821957766071
E06000050,0.0,0.0001042873703543,0.0031293548036019,0.0061559948610148,0.0089711158736702,0.0088772968485721,0.0086700585280075
E06000051,0.0,0.0001802278172637,0.0063421787630782,0.0122399958528489,0.0177624483980654,0.0173270707188624,0.0170698928993042
E06000052,0.0,0.0002522689482957,0.0069049936091104,0.0136607551272274,0.0199899726654448,0.0198330585794789,0.0199064991885582
E06000054,0.0,0.0001758346767646,0.0049310907489407,0.0097494411369167,0.0142628926871672,0.014129142313909,0.0141716710309528
E06000055,0.0,0.000118491937343,0.0027324897201453,0.005402198553547,0.0078888222707883,0.0078698728105857,0.0079260957850066
E06000056,0.0,0.000104774746539,0.0025628097166607,0.0050687886697903,0.0074097693761812,0.0073836639212478,0.0074317487404988
E06000057,0.0,0.0001302460045561,0.0050649899841776,0.0099794095272229,0.0145745388349448,0.0143508983775844,0.0139233772423432
E06000058,0.0,0.0001230574839361,0.0021706546403373,0.0042800380599693,0.0062192211970455,0.0062484242141588,0.0063162569884433
E06000059,0.0,0.0001481249493876,0.0040187248494695,0.007946907188222,0.0116241173988276,0.0115319582322701,0.0115772709905566
E07000004,0.0,0.000137903854199,0.0039395655190627,0.0077944876189843,0.011409727351058,0.0113128013392614,0.0113549388224533
E07000005,0.0,9.960279299258232e-05,0.0025911890084212,0.0051242219668589,0.0074930164734655,0.007449331434496,0.0074895769882301
E07000006,0.0,7.92654333963944e-05,0.0020555412595848,0.0040718226653222,0.0059606637999879,0.0059432341961234,0.0059872565118114
E07000007,0.0,0.0001229904016266,0.0027902119792174,0.0055116996770783,0.0080445505283466,0.0080198478247833,0.008071928229721
E07000008,0.0,0.000113468124515,0.0020680801044687,0.004093116330244,0.0059618495179534,0.0060116874851499,0.0060938207243417
E07000009,0.0,0.0001620995493379,0.0052900766722735,0.0104708477289241,0.0153463606732069,0.0151656438476495,0.0151939901571586
E07000010,0.0,0.0001428323554316,0.0043806947836652,0.0086679558780713,0.0126952181463731,0.0125622611299113,0.0125956450056255
E07000011,0.0,0.0001165352494772,0.0032575969510726,0.0064441301098388,0.0094313567550365,0.0093584271438986,0.0093975949750712
E07000012,0.0,0.0001539420385928,0.0049136696483397,0.0097234448978246,0.0142477242409027,0.0140856075206084,0.0141138042548744
E07000026,0.0,0.0001250237523437,0.0045856670569611,0.0090290904073699,0.0131786097793964,0.0129810602603184,0.0126011241509204
E07000027,0.0,9.500858536749238e-05,0.0023341320113062,0.004580875387595,0.0066570657959442,0.0066103041902759,0.0064892910957415
E07000028,0.0,0.0001232867972836,0.0040818646477346,0.0080380542546694,0.0117254355769526,0.0115813551971125,0.0112832197239355
E07000029,0.0,0.0001126807045719,0.0036299489269629,0.0071391035465886,0.0104062475233104,0.0102688823438375,0.0099940113000117
E07000030,0.0,0.0002445000072527,0.010173351969334,0.0200565955495573,0.0293067658411863,0.0288144105870265,0.0279007149156642
E07000031,0.0,0.0001587482188547,0.0048928158286312,0.0096245276102757,0.0140259160055949,0.0138494670731645,0.0134904639461424
