CODE_x,2020,2025,2030,2035,2040,2045,2050
E06000001,0.0,95.35263044961653,176.91360866073623,234.0758360049589,275.4751259163069,412.4727878825715,574.450107954469
E06000002,0.0,135.86544778237788,253.15057454955652,335.870221881314,396.2281736496335,593.5701087401627,827.5028616049083
E06000003,0.0,186.12027822984265,336.4452285442413,445.2150100613422,489.4899001949967,687.7375881844084,930.3248133268183
E06000004,0.0,191.62843352951,354.41292753202674,469.0788809628011,547.3729286116662,813.399500835517,1129.124324461574
E06000005,0.0,136.22862690310134,249.6372460840744,330.5225462122288,368.9581052030143,523.1024939259363,711.8112350449817
E06000006,0.0,131.40001606056012,240.24102279930585,318.16539434176184,366.8783967399617,541.9565620154607,749.4861574635165
E06000007,0.0,210.24015821548,383.2717162096752,508.43771925281686,592.7010998171781,888.7323243976268,1235.8957925606371
E06000008,0.0,154.2348658523533,283.58077097125164,375.2156952729432,428.2023649150976,622.2435864165758,855.5509679738759
E06000009,0.0,178.90501767086334,334.8367898604398,448.046640326025,519.9558912840431,763.1651361732471,1057.2715569146217
E06000010,0.0,309.6160217520264,570.2093194668566,756.9330517788948,879.5777145483869,1305.0800629061796,1810.15122803392
E06000011,0.0,859.6902079305794,1534.900816794132,2029.989210555502,2023.428946085084,2497.357819967696,3172.3206929749945
E06000012,0.0,193.6241874928071,353.03861444757484,467.700295622916,525.8010567464452,754.9437414652386,1031.935065298666
E06000013,0.0,340.93674133132487,612.2630276820248,809.3498403493129,822.640949149495,1040.8663630575325,1340.4391361482
E06000014,0.0,251.30754831812348,458.7680516569198,609.0085676388721,676.7232791376647,957.1864075504398,1300.916402676623
E06000015,0.0,321.87587355654165,572.5411397269572,751.9245049862268,812.8974492103566,1165.0323044453903,1603.1333948595875
E06000016,0.0,348.63084510167295,644.833228787704,851.2749938980353,937.7840919496616,1330.773741184389,1834.2288929217464
E06000017,0.0,118.96699261152688,205.59658613768,268.56558791058967,247.01843857550804,285.90326258003324,354.59231196121834
E06000018,0.0,378.3165773630771,715.0894043115817,946.9741062527185,1038.2499184704452,1436.686810718968,1963.4637560577137
