GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,6.0,15.4,24.8,34.8,45.6,51.5,64.9,77.8,90.6,103.7,109.0,122.1,134.9,147.6,160.1,168.6,177.9,186.9,195.4,203.3,207.3,218.2,227.3,232.4,237.5,242.3,246.2,250.4,255.1,259.7
ABNE_P,0.3,0.8,1.3,1.8,2.3,3.0,3.8,4.6,5.4,6.1,6.7,7.5,8.3,9.0,9.8,10.5,11.1,11.7,12.2,12.7,12.7,13.4,13.9,14.3,14.6,14.8,15.0,15.3,15.6,15.9
ABTH_1,1.3,3.4,5.4,7.6,10.0,14.2,17.9,21.4,24.9,28.5,35.6,39.9,44.1,48.2,52.3,58.6,61.8,65.0,67.9,70.7,75.1,79.0,82.3,84.2,86.0,88.0,89.4,90.9,92.6,94.3
ACTL_2,0.4,0.9,1.4,2.0,2.7,3.4,4.3,5.1,6.0,6.8,7.3,8.2,9.0,9.9,10.7,11.3,11.9,12.5,13.1,13.6,13.7,14.5,15.1,15.4,15.7,16.0,16.3,16.6,16.9,17.2
ACTL_C,0.6,1.6,2.5,3.5,4.6,5.9,7.4,8.9,10.3,11.8,12.7,14.2,15.7,17.1,18.6,19.6,20.7,21.7,22.7,23.6,23.8,25.1,26.1,26.7,27.3,27.8,28.3,28.8,29.3,29.8
ALNE_P,0.2,0.5,0.8,1.2,1.6,1.6,2.0,2.4,2.8,3.2,3.1,3.5,3.8,4.2,4.6,4.6,4.8,5.1,5.3,5.5,5.5,5.8,6.0,6.2,6.3,6.4,6.5,6.7,6.8,6.9
ALST_3,0.1,0.2,0.3,0.4,0.6,0.8,1.0,1.3,1.5,1.7,2.1,2.3,2.6,2.8,3.1,3.4,3.6,3.8,4.0,4.1,4.4,4.6,4.8,4.9,5.0,5.2,5.2,5.3,5.4,5.5
ALVE1,4.1,10.5,16.9,23.7,31.1,35.1,44.2,52.9,61.7,70.6,74.2,83.2,91.9,100.5,109.0,114.8,121.1,127.2,133.0,138.4,141.2,148.6,154.8,158.3,161.7,165.0,167.6,170.5,173.7,176.9
AMEM_1,2.9,7.4,11.9,16.7,22.0,28.6,36.0,43.2,50.3,57.6,65.1,72.9,80.5,88.1,95.5,104.8,110.6,116.2,121.5,126.4,130.4,137.2,143.0,146.2,149.3,152.4,154.8,157.5,160.4,163.3
ARBR_P,0.5,1.4,2.2,3.1,4.0,5.3,6.7,8.0,9.3,10.6,11.6,13.0,14.3,15.7,17.0,18.2,19.2,20.2,21.1,22.0,22.1,23.2,24.2,24.7,25.3,25.7,26.1,26.5,27.0,27.5
ARDK_P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMO_P,0.4,0.9,1.5,2.1,2.8,3.3,4.2,5.0,5.8,6.7,7.0,7.9,8.7,9.5,10.3,10.9,11.5,12.0,12.6,13.1,13.1,13.8,14.4,14.7,15.0,15.3,15.5,15.8,16.1,16.4
AXMI1,3.3,8.3,13.4,18.8,24.7,29.7,37.4,44.8,52.2,59.8,66.0,73.9,81.6,89.3,96.9,105.4,111.1,116.8,122.1,127.0,131.3,138.1,143.9,147.1,150.3,153.4,155.9,158.6,161.5,164.5
