GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,1554.2,3062.4,5760,10601.4,18793.2,32242.3,44636.9,60041.4,78428.8,99444.9,125028.6,152213.3,179202.2,203818.2,225912.1,243879.9,257344.8,266963.6,273285.5,277613.3,278773.3,278837.6,278515.6,277798.9,276493.7,274556.1,272007.2,268935.9,264368.2,259038.8
ABNE_P,93.6,176,309.8,529.6,872.4,1399,1936.8,2605.2,3403.1,4315,5425.1,6604.7,7775.7,8843.8,9802.5,10582.1,11166.4,11583.8,11858.1,12045.9,12096.2,12099,12085,12053.9,11997.3,11913.2,11802.6,11669.3,11471.2,11239.9
ABTH_1,526.7,1020.1,1874,3363.2,5821.9,9781.9,13542.3,18215.8,23794.4,30170.4,37932.2,46179.7,54367.8,61836,68539,73990.2,78075.3,80993.5,82911.5,84224.5,84576.4,84596,84498.3,84280.8,83884.9,83297,82523.7,81591.9,80206.1,78589.2
ACTL_2;CBNK_H;GREE_H;PERI_H,1042.8,1799.2,2742.8,3816,4755.6,5200,7198.8,9683.2,12648.8,16038,20164,24548.4,28901.2,32871.2,36434.4,39332,41503.6,43054.8,44074.4,44772.4,44959.6,44970,44918,44802.4,44592,44279.2,43868.4,43372.8,42636.4,41776.8
ALNE_P,19.6,39.4,75.8,143.3,259.5,453.4,627.8,844.4,1103,1398.6,1758.4,2140.7,2520.2,2866.4,3177.1,3429.8,3619.2,3754.5,3843.4,3904.2,3920.6,3921.5,3916.9,3906.9,3888.5,3861.2,3825.4,3782.2,3718,3643
ALVE1,2047.2,3912.3,7053.2,12395,21016.7,34648.4,47968.1,64522.1,84281.8,106866.3,134359.2,163572.6,192575.7,219028.7,242771.4,262080.1,276549.9,286886.5,293680.2,298331,299577.5,299646.6,299300.6,298530.4,297127.8,295045.6,292306.5,289005.9,284097.4,278370.2
AMEM_1,778,1382.5,2222.3,3364,4779.5,6456,8937.8,12022.3,15704.1,19912.2,25034.9,30478.2,35882.3,40811.2,45235.2,48832.9,51529.1,53455.1,54720.9,55587.5,55819.8,55832.7,55768.2,55624.7,55363.3,54975.4,54465,53850,52935.4,51868.3
ARBR_P,37.5,72.7,133.7,239.9,415.4,698.1,966.5,1300,1698.1,2153.2,2707.1,3295.7,3880,4413,4891.4,5280.4,5571.9,5780.2,5917.1,6010.8,6035.9,6037.3,6030.3,6014.8,5986.6,5944.6,5889.4,5822.9,5724,5608.6
ARDK_P;CLAC_P,21,40.8,75.4,135.8,236.4,398.6,551.8,742.2,969.6,1229.4,1545.6,1881.6,2215.2,2519.6,2792.6,3014.8,3181.2,3300.2,3378.2,3431.8,3446.2,3447,3443,3434,3418,3394,3362.4,3324.6,3268,3202.2
ARMO_P,72.2,152.5,312.8,625.7,1190.6,2162.4,2993.6,4026.8,5260,6669.4,8385.2,10208.4,12018.5,13669.4,15151.1,16356.2,17259.2,17904.3,18328.3,18618.6,18696.4,18700.7,18679.1,18631,18543.5,18413.5,18242.6,18036.6,17730.3,17372.8
