GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,,48.1,81.4,109.7,134.4,155.8,985.8,1895.0,2887.4,3958.7,5115.3,6241.3,7450.5,8678.3,9925.0,11190.7,12383.4,13863.7,15379.2,16926.9,18507.1,18890.3,19642.8,20340.8,20992.6,21595.9,21807.4,22274.6,22769.6,23297.0,23856.2
ABNE_P,,1.8,3.0,4.1,5.0,5.8,44.2,84.9,129.4,177.5,229.3,295.8,353.2,411.4,470.4,530.5,597.2,668.6,741.8,816.5,892.6,919.8,956.4,990.4,1022.2,1051.6,1058.8,1081.6,1105.7,1131.1,1158.4
ABTH_1,,5.5,9.3,12.5,15.3,17.8,148.6,285.8,435.4,597.0,771.5,981.7,1171.9,1365.0,1561.2,1760.2,1904.3,2132.0,2365.0,2603.0,2846.0,2894.3,3009.6,3116.5,3216.4,3308.8,3397.2,3470.1,3547.1,3629.3,3716.4
ACTL_2,,2.6,4.4,6.0,7.3,8.4,49.8,95.7,145.8,199.9,258.3,317.2,378.7,441.1,504.4,568.8,645.9,723.1,802.0,882.9,965.2,1020.0,1060.5,1098.2,1133.5,1166.0,1202.5,1228.2,1255.5,1284.7,1315.5
ACTL_C,,4.5,7.7,10.3,12.7,14.7,86.4,166.1,253.0,346.9,448.3,550.4,656.9,765.1,875.2,986.7,1120.4,1254.5,1391.5,1531.5,1674.5,1769.4,1839.8,1905.3,1966.3,2022.8,2086.2,2130.9,2178.2,2228.7,2282.2
ALNE_P,,1.7,2.9,3.9,4.8,5.5,26.1,50.2,76.4,104.8,135.5,159.4,190.3,221.8,253.7,285.9,307.0,343.6,381.2,419.6,458.7,462.7,481.2,498.3,514.3,529.1,525.8,537.2,549.0,561.7,575.3
ALST_3,,0.3,0.5,0.7,0.9,1.0,8.7,16.8,25.5,35.0,45.2,57.6,68.7,80.0,91.6,103.1,111.7,125.0,138.6,152.5,166.8,169.6,176.4,182.6,188.5,193.9,199.1,203.3,207.9,212.6,217.8
ALVE1,,25.9,43.8,59.0,72.3,83.8,530.1,1019.0,1552.6,2128.6,2750.6,3356.1,4006.2,4666.4,5336.9,6017.5,6658.8,7454.8,8269.7,9101.8,9951.6,10157.7,10562.3,10937.6,11288.0,11612.5,11726.3,11977.4,12243.6,12527.1,12827.9
AMEM_1,,21.2,35.8,48.2,59.1,68.5,402.2,773.1,1178.1,1615.3,2087.1,2573.0,3071.5,3577.8,4091.7,4613.5,5263.3,5892.5,6536.6,7194.3,7866.1,8344.8,8677.1,8985.5,9273.4,9540.0,9870.8,10082.2,10306.3,10544.9,10798.1
ARBR_P,,3.1,5.2,7.0,8.5,9.9,75.7,145.6,221.8,304.1,392.9,507.0,605.2,704.9,806.1,909.0,1023.4,1145.8,1271.0,1399.0,1529.5,1576.0,1638.9,1697.1,1751.5,1801.7,1814.4,1853.3,1894.4,1938.3,1984.8
ARDK_P,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMO_P,,2.5,4.2,5.7,7.0,8.1,50.8,97.7,149.0,204.3,263.9,330.2,394.1,459.0,524.9,591.9,656.5,734.9,815.2,897.2,981.1,1004.0,1044.0,1081.2,1115.8,1147.8,1151.1,1175.7,1201.9,1229.6,1259.3
AXMI1,,23.4,39.5,53.2,65.3,75.6,446.4,858.2,1307.7,1792.8,2316.7,2825.0,3372.4,3928.1,4492.4,5065.4,5656.4,6332.7,7024.9,7731.9,8453.7,8774.0,9123.5,9447.7,9750.5,10030.6,10238.6,10457.9,10690.3,10937.9,11200.5
AYRR,,3.8,6.4,8.6,10.5,12.2,103.8,199.5,303.9,416.7,538.4,704.4,840.8,979.3,1120.1,1262.9,1432.3,1603.5,1778.7,1957.7,2140.5,2209.4,2297.3,2379.0,2455.1,2525.7,2544.9,2599.4,2657.1,2718.7,2784.0
BAGA,,3.2,5.4,7.3,8.9,10.3,86.3,166.0,252.9,346.7,448.0,585.2,698.6,813.7,930.6,1049.3,1188.7,1330.8,1476.2,1624.9,1776.6,1835.1,1908.1,1976.1,2039.3,2097.9,2115.7,2161.0,2209.0,2260.1,2314.5
BAIN,,2.1,3.6,4.8,5.9,6.9,57.7,111.0,169.2,231.9,299.6,391.3,467.1,544.1,622.2,701.5,794.8,889.8,987.2,1086.5,1188.0,1227.1,1275.9,1321.4,1363.7,1403.0,1414.8,1445.0,1477.1,1511.3,1547.7
BARKC1,,13.1,22.2,29.8,36.6,42.4,241.4,464.0,707.1,969.5,1252.7,1536.1,1833.8,2135.8,2442.8,2754.2,3140.1,3515.4,3899.7,4292.1,4692.8,4984.4,5183.0,5367.3,5539.1,5698.4,5895.3,6021.6,6155.4,6297.9,6449.2
BARKW3,,18.3,31.0,41.8,51.2,59.4,337.9,649.6,989.9,1357.1,1753.6,2150.3,2566.9,2990.0,3419.5,3855.6,4395.5,4921.0,5458.9,6008.3,6569.1,6977.5,7255.5,7513.3,7754.0,7976.8,8252.5,8429.3,8616.6,8816.3,9027.8
BEAU_P,,1.9,3.2,4.3,5.2,6.1,38.1,73.3,111.8,153.2,197.9,247.6,295.5,344.2,393.7,444.0,492.3,551.1,611.4,672.9,735.8,753.1,783.0,810.8,836.8,860.8,863.2,881.9,901.4,922.3,944.4
BEDDT1,,34.4,58.3,78.5,96.2,111.5,668.7,1285.3,1958.4,2685.0,3469.5,4294.1,5126.0,5970.7,6828.5,7699.5,8815.9,9869.8,10948.7,12050.5,13175.6,14000.9,14558.4,15075.9,15558.9,16006.1,16578.3,16933.4,17309.7,17710.6,18135.7
BEDD_1,,59.5,100.6,135.5,166.2,192.6,1154.6,2219.4,3381.8,4636.5,5991.0,7415.2,8851.7,10310.3,11791.5,13295.3,15223.3,17043.2,18906.1,20808.7,22751.5,24176.7,25139.5,26033.0,26867.1,27639.2,28627.3,29240.4,29890.2,30582.5,31316.7
BERB_P,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BERW,,1.5,2.5,3.3,4.1,4.8,40.6,78.0,118.9,163.0,210.7,275.5,328.9,383.2,438.2,494.1,560.3,627.3,696.0,766.0,837.5,864.3,898.8,930.8,960.5,988.1,995.6,1016.9,1039.6,1063.7,1089.2
BESW_1,,31.7,53.6,72.2,88.5,102.6,607.8,1168.3,1780.3,2440.8,3153.8,3879.1,4630.5,5393.5,6168.4,6955.1,7865.4,8805.7,9768.3,10751.3,11755.0,12353.8,12845.8,13302.4,13728.5,14123.1,14547.4,14859.0,15189.2,15541.0,15914.1
BICF_1,,18.8,31.8,42.8,52.5,60.9,439.3,844.4,1286.7,1764.0,2279.3,2817.8,3363.9,3918.1,4481.0,5052.5,5566.0,6231.4,6912.5,7608.2,8318.6,8402.4,8737.0,9047.6,9337.5,9605.8,9635.7,9842.2,10060.9,10293.8,10541.0
BIRK_1,,19.9,33.7,45.4,55.7,64.6,419.8,807.0,1229.6,1685.8,2178.3,2738.3,3268.8,3807.6,4354.6,4909.9,5620.4,6292.3,6980.1,7682.4,8399.7,8920.6,9276.0,9605.6,9913.4,10198.2,10578.2,10804.8,11044.9,11300.7,11572.0
BISW_1,,55.7,94.2,126.9,155.5,180.3,1113.9,2141.3,3262.7,4473.2,5780.1,7119.3,8498.6,9899.2,11321.3,12765.1,14337.1,16051.1,17805.6,19597.4,21427.1,22308.0,23196.4,24020.9,24790.6,25502.9,26132.4,26692.0,27285.2,27917.2,28587.4
BLYTB1,,10.5,17.7,23.9,29.3,33.9,241.8,464.7,708.1,970.8,1254.4,1577.7,1883.3,2193.7,2508.9,2828.9,3208.4,3592.0,3984.6,4385.6,4795.0,5003.5,5202.8,5387.7,5560.4,5720.2,5864.2,5989.7,6122.8,6264.7,6415.0
BLYTH132,,5.7,9.7,13.1,16.1,18.6,132.6,254.9,388.4,532.5,688.0,865.5,1033.1,1203.5,1376.3,1551.8,1760.1,1970.4,2185.9,2405.8,2630.3,2744.7,2854.0,2955.5,3050.1,3137.8,3216.8,3285.6,3358.6,3436.5,3519.0
BOAG_P,,1.1,1.8,2.4,3.0,3.4,21.6,41.5,63.3,86.7,112.0,140.1,167.3,194.9,222.9,251.3,278.7,311.9,346.1,380.8,416.6,426.2,443.1,459.0,473.7,487.3,488.7,499.1,510.2,522.0,534.5
BOLN_1,,87.5,148.0,199.4,244.4,283.3,1659.4,3189.8,4860.4,6663.7,8610.6,10540.3,12582.3,14655.8,16761.3,18898.9,21328.4,23878.1,26488.1,29153.7,31875.5,33415.4,34746.3,35981.1,37133.9,38201.1,39232.1,40072.1,40962.7,41911.6,42917.7
BONN,,5.3,8.9,12.0,14.8,17.1,143.5,275.9,420.4,576.3,744.7,972.7,1161.2,1352.5,1546.8,1744.1,1975.9,2212.0,2453.9,2700.9,2953.0,3050.3,3171.9,3284.6,3389.8,3487.3,3516.6,3592.0,3671.8,3756.8,3847.0
BOTW_1,,15.1,25.5,34.3,42.1,48.8,272.7,524.1,798.7,1095.0,1414.9,1723.6,2057.5,2396.6,2740.8,3090.4,3494.7,3912.6,4340.2,4777.0,5223.0,5502.0,5721.1,5924.5,6114.4,6290.1,6479.6,6618.3,6765.4,6922.1,7088.3
BRAC_P,,2.6,4.5,6.0,7.4,8.6,65.5,126.0,191.9,263.1,339.9,438.6,523.6,609.8,697.5,786.5,885.4,991.3,1099.6,1210.4,1323.4,1363.6,1417.8,1468.4,1515.3,1558.8,1569.8,1603.5,1639.0,1677.1,1717.2
BRAI_1,,32.6,55.1,74.2,91.0,105.4,675.7,1298.9,1979.2,2713.4,3506.1,4302.5,5136.2,5982.5,6842.1,7714.6,8560.5,9583.8,10631.5,11701.3,12793.8,13125.1,13647.9,14132.9,14585.7,15004.9,15204.4,15530.1,15875.2,16243.0,16632.8
BRAP,,2.7,4.6,6.2,7.6,8.8,75.2,144.6,220.4,302.1,390.3,510.6,609.6,710.0,812.0,915.6,1038.4,1162.5,1289.6,1419.2,1551.7,1601.6,1665.5,1724.6,1779.9,1831.1,1845.0,1884.5,1926.3,1970.9,2018.3
BRAW_1,,32.9,55.7,75.1,92.0,106.7,662.7,1273.9,1941.1,2661.3,3438.7,4328.9,5167.6,6019.2,6883.9,7761.8,8991.9,10066.9,11167.3,12291.2,13438.5,14463.8,15039.8,15574.4,16073.5,16535.4,17289.9,17660.0,18052.6,18470.7,18914.0
BRED_1,,21.5,36.4,49.1,60.1,69.7,415.5,798.6,1216.8,1668.2,2155.6,2695.3,3217.5,3747.8,4286.3,4832.8,5593.8,6262.5,6947.0,7646.2,8360.0,9001.8,9360.4,9693.1,10003.6,10291.2,10760.4,10991.0,11235.2,11495.5,11771.3
BRFO_1,,63.8,108.0,145.4,178.3,206.7,1286.8,2473.5,3769.0,5167.4,6677.0,8164.6,9746.3,11352.5,12983.4,14639.2,16270.0,18215.0,20206.0,22239.5,24315.6,25000.5,25996.3,26920.1,27782.7,28581.1,28997.8,29618.8,30277.1,30978.3,31722.0
BRID_P,,2.3,3.8,5.1,6.3,7.3,55.9,107.4,163.5,224.2,289.7,373.8,446.3,519.8,594.5,670.2,754.7,844.9,937.3,1031.5,1127.8,1162.1,1208.5,1251.4,1291.5,1328.7,1337.9,1366.6,1397.0,1429.3,1463.6
BRIM_1,,15.9,26.9,36.3,44.5,51.6,283.1,544.3,829.3,1137.0,1469.2,1789.9,2136.8,2488.9,2846.5,3209.5,3648.3,4084.4,4530.8,4986.8,5452.4,5779.0,6009.0,6222.6,6422.0,6606.6,6831.0,6977.3,7132.4,7297.6,7472.8
BRLE_1,,20.5,34.6,46.6,57.2,66.3,435.3,836.8,1275.0,1748.0,2258.7,2765.1,3300.8,3845.0,4397.2,4958.1,5460.6,6113.4,6781.6,7464.1,8160.9,8286.5,8616.5,8922.7,9208.5,9473.2,9535.2,9739.5,9955.9,10186.5,10431.0
BROA_P,,0.6,1.1,1.5,1.8,2.1,13.0,25.0,38.2,52.3,67.6,84.5,100.9,117.5,134.5,151.6,168.1,188.2,208.7,229.8,251.2,257.1,267.3,276.9,285.7,293.9,294.8,301.0,307.8,314.8,322.3
BROR_P,,0.3,0.6,0.8,1.0,1.1,5.3,10.1,15.3,21.0,27.2,32.0,38.3,44.5,51.0,57.4,61.6,68.9,76.6,84.3,92.1,92.8,96.7,100.0,103.3,106.2,105.7,107.9,110.2,112.8,115.5
BROX,,4.8,8.0,10.8,13.3,15.4,131.1,252.0,384.1,526.5,680.4,890.1,1062.6,1237.6,1415.4,1595.9,1809.8,2026.1,2247.7,2473.9,2704.9,2791.8,2903.0,3006.1,3102.4,3191.6,3215.8,3284.6,3357.6,3435.5,3518.0
BRWA1,,25.5,43.1,58.1,71.2,82.6,564.8,1085.6,1654.2,2267.9,2930.5,3617.4,4318.4,5029.9,5752.6,6486.3,7205.7,8067.1,8948.8,9849.5,10769.0,10995.3,11433.2,11839.6,12218.9,12570.0,12698.5,12970.5,13258.9,13565.9,13891.6
BUMU_P,,4.7,7.9,10.7,13.1,15.2,116.2,223.4,340.4,466.7,603.0,778.1,928.8,1081.9,1237.3,1395.0,1570.8,1758.5,1950.7,2147.1,2347.4,2418.8,2515.3,2604.5,2688.1,2765.3,2784.6,2844.4,2907.5,2974.9,3046.2
BURM_1,,37.4,63.2,85.2,104.5,121.1,824.0,1583.8,2413.3,3308.6,4275.3,5291.6,6316.7,7357.7,8414.8,9487.9,10592.9,11859.4,13155.7,14479.6,15831.4,16275.0,16923.1,17524.7,18086.1,18605.9,18878.7,19283.0,19711.6,20168.2,20652.2
BUSH_1,,15.5,26.2,35.3,43.3,50.2,309.9,595.7,907.7,1244.5,1608.0,1980.7,2364.5,2754.1,3149.8,3551.4,3988.9,4465.6,4953.7,5452.3,5961.2,6206.4,6453.7,6682.9,6897.1,7095.3,7270.4,7426.1,7591.2,7767.0,7953.5
BUST_1,,23.3,39.3,53.0,65.0,75.3,446.0,857.4,1306.4,1791.0,2314.2,2846.5,3397.9,3957.8,4526.4,5103.7,5771.7,6461.6,7168.0,7889.2,8625.9,9065.1,9426.3,9761.2,10074.0,10363.5,10674.8,10903.5,11145.8,11404.0,11677.8
CAAD_P,,1.0,1.6,2.2,2.6,3.1,12.2,23.4,35.7,49.0,63.3,71.2,84.9,98.9,113.0,127.5,133.0,148.9,165.3,181.9,198.9,198.3,206.2,213.6,220.3,226.7,223.9,228.6,233.7,239.1,245.0
CAFA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMB_01,,2.4,4.1,5.5,6.7,7.8,56.4,108.3,165.0,226.2,292.3,364.4,434.8,506.5,579.3,653.2,726.8,813.6,902.6,993.4,1086.1,1111.2,1155.5,1196.5,1234.9,1270.4,1284.7,1312.3,1341.4,1372.4,1405.4
CANTN1,,13.4,22.7,30.6,37.5,43.5,258.9,497.7,758.4,1039.8,1343.5,1657.3,1978.5,2304.5,2635.6,2971.8,3384.1,3788.6,4202.7,4625.8,5057.6,5346.7,5559.6,5757.2,5941.6,6112.4,6311.2,6446.5,6589.7,6742.4,6904.2
CAPEA1,,13.5,22.8,30.8,37.7,43.7,284.1,546.1,832.1,1140.8,1474.1,1853.2,2212.1,2576.8,2946.9,3322.7,3803.5,4258.2,4723.7,5199.1,5684.4,6036.9,6277.3,6500.5,6708.8,6901.6,7158.7,7312.0,7474.5,7647.5,7831.1
CARE_1,,2.1,3.5,4.7,5.8,6.7,55.9,107.4,163.6,224.3,290.0,368.9,440.4,512.9,586.7,661.5,715.6,801.2,888.8,978.2,1069.6,1087.7,1130.9,1171.2,1208.7,1243.5,1276.7,1304.1,1333.1,1363.9,1396.7
CARR_1,,17.9,30.3,40.8,50.0,58.0,345.5,664.1,1012.1,1387.6,1792.9,2241.9,2676.1,3117.2,3565.0,4019.7,4652.5,5208.7,5778.1,6359.6,6953.3,7487.1,7785.4,8062.1,8320.3,8559.4,8949.9,9141.6,9344.8,9561.2,9790.7
