GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,56.34512915,75.85870796,93.65639266,111.2633883,128.9356159,147.1356001,166.4100307,187.47224,211.2491078,238.8884549,264.846777,309.7625586,361.0545288,419.4914138,485.831709,560.517273,644.2128802,737.2218076,839.0921801,949.2548655,1066.811306,1190.599982,1318.139396,1449.182352,1581.060259,1710.810754,1806.305185,1849.437329,1857.649125,1833.301087
ABNE_P,1.142698712,1.579299073,2.023735462,2.497162168,3.002276769,3.550887821,4.16691928,4.852556628,5.627979775,6.520528547,7.477826247,8.743714878,10.19431899,11.84527667,13.71354753,15.82666551,18.18657223,20.8161218,23.68793623,26.79789993,30.11741066,33.61295865,37.21821028,40.90867816,44.63864536,48.30495413,50.98970871,52.21334199,52.45110868,51.76161595
ABTH_1,8.05770636,12.20684753,17.38849097,23.57490386,30.84230811,39.31285307,49.101881,60.33255295,73.15739212,87.73673535,105.1551573,122.9887561,143.3500061,166.5512929,192.8908263,222.545082,255.775906,292.7010375,333.1452225,376.8821834,423.5593723,472.7077249,523.3483698,575.3742398,627.7323745,679.246722,717.1608105,734.293138,737.5535816,727.8772921
ACTL_2,0.596555945,1.352438433,2.605667977,4.266338077,6.361581046,8.911731422,11.94564922,15.4768171,19.51709785,24.08224593,29.87155952,34.94221341,40.72437343,47.31303037,54.79587971,63.22477174,72.66028685,83.1541219,94.6454912,107.0683076,120.3265671,134.2869376,148.672999,163.4571667,178.326717,192.9603782,203.735886,208.5969571,209.5311807,206.7876557
ACTL_C,5.284981544,6.613860206,7.313241456,7.609995896,7.513806185,7.055759818,6.272006529,5.210753705,3.95925522,2.628569359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALNE_P,0.554544963,0.907442561,1.389689588,1.997729735,2.718277616,3.589234342,4.599471455,5.764945409,7.100010562,8.616198878,10.47009233,12.24773005,14.27310464,16.58443466,19.21062862,22.15951546,25.46808129,29.14870192,33.17107975,37.53156485,42.17550302,47.07376393,52.11120416,57.29512596,62.50321808,67.63928999,71.40919855,73.11757221,73.43701723,72.47988381
ALST_3,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALVE1,35.70933476,47.64945988,58.11508145,68.12596993,77.8482252,87.55277617,97.57656135,108.357995,120.4844509,134.691726,146.8651888,171.7729177,200.2149437,232.6219629,269.409983,310.8228265,357.2354212,408.8114642,465.298273,526.3919823,591.5778011,660.2216894,730.9462366,803.6147944,876.7426433,948.7043574,1001.643517,1025.562345,1030.126658,1016.62538
AMEM_1,14.25012512,21.10676496,29.3224503,38.94726487,50.11367926,62.98799498,77.78009016,94.69919703,114.0125914,135.985054,161.8832985,189.3365217,220.6882258,256.4067758,296.9536989,342.607182,393.7633694,450.6092558,512.880012,580.2126089,652.066979,727.7340068,805.6871784,885.7872426,966.3845171,1045.697246,1104.068832,1130.434374,1135.452419,1120.570878
ARBR_P,0.924241605,1.579299073,2.510126818,3.690721035,5.128213293,6.85635791,8.874528779,11.21900279,13.89546303,16.93301628,20.68467807,24.19076313,28.19705253,32.76041151,37.9441721,43.77855492,50.31121416,57.573898,65.53197496,74.13481274,83.31768238,92.98456982,102.9472255,113.1803281,123.4797444,133.6107619,141.0741504,144.4402686,145.0842207,143.175354
