GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
Craigiebuckler,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,,,,,,,,,,,,,,,,,,,,,,,,
Creyke Beck,5.087392403,5.087392403,5.087392403,5.087392403,5.087392403,5.087392403,5.087392403,,,,,,,,,,,,,,,,,,,,,,,,
Cupar,0.361882861,0.361882861,0.361882861,0.361882861,0.361882861,0.361882861,0.361882861,,,,,,,,,,,,,,,,,,,,,,,,
Devonside,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,,,,,,,,,,,,,,,,,,,,,,,,
Dounreay,0.188850129,0.188850129,0.188850129,0.188850129,0.188850129,0.188850129,0.188850129,,,,,,,,,,,,,,,,,,,,,,,,
Drakelow,2.0009486,2.0009486,2.0009486,2.0009486,2.0009486,2.0009486,2.0009486,,,,,,,,,,,,,,,,,,,,,,,,
Drax,0.30100985,0.30100985,0.30100985,0.30100985,0.30100985,0.30100985,0.30100985,,,,,,,,,,,,,,,,,,,,,,,,
Dumfries 11,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,,,,,,,,,,,,,,,,,,,,,,,,
Dumfries 33,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,,,,,,,,,,,,,,,,,,,,,,,,
Dumfries ICI,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,,,,,,,,,,,,,,,,,,,,,,,,
Dunbar B,0.129415063,0.129415063,0.129415063,0.129415063,0.129415063,0.129415063,0.129415063,,,,,,,,,,,,,,,,,,,,,,,,
Dyce,1.236632824,1.236632824,1.236632824,1.236632824,1.236632824,1.236632824,1.236632824,,,,,,,,,,,,,,,,,,,,,,,,
Ealing,0.782232572,0.782232572,0.782232572,0.782232572,0.782232572,0.782232572,0.782232572,,,,,,,,,,,,,,,,,,,,,,,,
East Claydon (_B),1.509823229,1.509823229,1.509823229,1.509823229,1.509823229,1.509823229,1.509823229,,,,,,,,,,,,,,,,,,,,,,,,
East Kilbride,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,,,,,,,,,,,,,,,,,,,,,,,,
Eaton Socon,1.531852548,1.531852548,1.531852548,1.531852548,1.531852548,1.531852548,1.531852548,,,,,,,,,,,,,,,,,,,,,,,,
Eccles,0.061831641,0.061831641,0.061831641,0.061831641,0.061831641,0.061831641,0.061831641,,,,,,,,,,,,,,,,,,,,,,,,
Elgin,1.19541173,1.19541173,1.19541173,1.19541173,1.19541173,1.19541173,1.19541173,,,,,,,,,,,,,,,,,,,,,,,,
Elland,0.568438888,0.568438888,0.568438888,0.568438888,0.568438888,0.568438888,0.568438888,,,,,,,,,,,,,,,,,,,,,,,,
Elstree,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,,,,,,,,,,,,,,,,,,,,,,,,
Enderby,0.972041331,0.972041331,0.972041331,0.972041331,0.972041331,0.972041331,0.972041331,,,,,,,,,,,,,,,,,,,,,,,,
Exeter,4.50745954,4.50745954,4.50745954,4.50745954,4.50745954,4.50745954,4.50745954,,,,,,,,,,,,,,,,,,,,,,,,
Fawley,1.271143508,1.271143508,1.271143508,1.271143508,1.271143508,1.271143508,1.271143508,,,,,,,,,,,,,,,,,,,,,,,,
Feckenham,5.19668582,5.19668582,5.19668582,5.19668582,5.19668582,5.19668582,5.19668582,,,,,,,,,,,,,,,,,,,,,,,,
Ferrybridge A,1.919177453,1.919177453,1.919177453,1.919177453,1.919177453,1.919177453,1.919177453,,,,,,,,,,,,,,,,,,,,,,,,
Ferrybridge B (_M),3.373409722,3.373409722,3.373409722,3.373409722,3.373409722,3.373409722,3.373409722,,,,,,,,,,,,,,,,,,,,,,,,
Fiddes,0.137074517,0.137074517,0.137074517,0.137074517,0.137074517,0.137074517,0.137074517,,,,,,,,,,,,,,,,,,,,,,,,
Fiddlers Ferry,0.572493893,0.572493893,0.572493893,0.572493893,0.572493893,0.572493893,0.572493893,,,,,,,,,,,,,,,,,,,,,,,,
Fleet,2.991750322,2.991750322,2.991750322,2.991750322,2.991750322,2.991750322,2.991750322,,,,,,,,,,,,,,,,,,,,,,,,
Fort William,0.215691772,0.215691772,0.215691772,0.215691772,0.215691772,0.215691772,0.215691772,,,,,,,,,,,,,,,,,,,,,,,,
Frodsham,0.848857364,0.848857364,0.848857364,0.848857364,0.848857364,0.848857364,0.848857364,,,,,,,,,,,,,,,,,,,,,,,,
Galashiels,1.801543953,1.801543953,1.801543953,1.801543953,1.801543953,1.801543953,1.801543953,,,,,,,,,,,,,,,,,,,,,,,,
Glenluce,1.422223611,1.422223611,1.422223611,1.422223611,1.422223611,1.422223611,1.422223611,,,,,,,,,,,,,,,,,,,,,,,,
Gorgie,0.478356418,0.478356418,0.478356418,0.478356418,0.478356418,0.478356418,0.478356418,,,,,,,,,,,,,,,,,,,,,,,,
Govan,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,,,,,,,,,,,,,,,,,,,,,,,,
Grangemouth A,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,,,,,,,,,,,,,,,,,,,,,,,,
Grangemouth C,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,,,,,,,,,,,,,,,,,,,,,,,,
Grendon,3.510215823,3.510215823,3.510215823,3.510215823,3.510215823,3.510215823,3.510215823,,,,,,,,,,,,,,,,,,,,,,,,
Grimsby West,1.008469275,1.008469275,1.008469275,1.008469275,1.008469275,1.008469275,1.008469275,,,,,,,,,,,,,,,,,,,,,,,,
Hackney 132kV,0.183088762,0.183088762,0.183088762,0.183088762,0.183088762,0.183088762,0.183088762,,,,,,,,,,,,,,,,,,,,,,,,
Hams Hall,0.719528578,0.719528578,0.719528578,0.719528578,0.719528578,0.719528578,0.719528578,,,,,,,,,,,,,,,,,,,,,,,,
Harker,6.638724315,6.638724315,6.638724315,6.638724315,6.638724315,6.638724315,6.638724315,,,,,,,,,,,,,,,,,,,,,,,,
Hart Moor,0.4936945,0.4936945,0.4936945,0.4936945,0.4936945,0.4936945,0.4936945,,,,,,,,,,,,,,,,,,,,,,,,
Hawick,0.191726019,0.191726019,0.191726019,0.191726019,0.191726019,0.191726019,0.191726019,,,,,,,,,,,,,,,,,,,,,,,,
Hawthorn Pit,0.002856718,0.002856718,0.002856718,0.002856718,0.002856718,0.002856718,0.002856718,,,,,,,,,,,,,,,,,,,,,,,,
Heysham (NGET),1.284564329,1.284564329,1.284564329,1.284564329,1.284564329,1.284564329,1.284564329,,,,,,,,,,,,,,,,,,,,,,,,
Hurst,0.004735633,0.004735633,0.004735633,0.004735633,0.004735633,0.004735633,0.004735633,,,,,,,,,,,,,,,,,,,,,,,,
Hutton,0.553110393,0.553110393,0.553110393,0.553110393,0.553110393,0.553110393,0.553110393,,,,,,,,,,,,,,,,,,,,,,,,
Indian Queens,2.838474956,2.838474956,2.838474956,2.838474956,2.838474956,2.838474956,2.838474956,,,,,,,,,,,,,,,,,,,,,,,,
Inverness,0.943263256,0.943263256,0.943263256,0.943263256,0.943263256,0.943263256,0.943263256,,,,,,,,,,,,,,,,,,,,,,,,
Iron Acton,3.809567243,3.809567243,3.809567243,3.809567243,3.809567243,3.809567243,3.809567243,,,,,,,,,,,,,,,,,,,,,,,,
Ironbridge,1.637819519,1.637819519,1.637819519,1.637819519,1.637819519,1.637819519,1.637819519,,,,,,,,,,,,,,,,,,,,,,,,
Iver 132kV,0.451505189,0.451505189,0.451505189,0.451505189,0.451505189,0.451505189,0.451505189,,,,,,,,,,,,,,,,,,,,,,,,
Iver 66kV,0.307710675,0.307710675,0.307710675,0.307710675,0.307710675,0.307710675,0.307710675,,,,,,,,,,,,,,,,,,,,,,,,
Johnstone,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,,,,,,,,,,,,,,,,,,,,,,,,
Jordanthorpe,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,,,,,,,,,,,,,,,,,,,,,,,,
Keadby,5.68371784,5.68371784,5.68371784,5.68371784,5.68371784,5.68371784,5.68371784,,,,,,,,,,,,,,,,,,,,,,,,
Kearsley 132kV,1.216444074,1.216444074,1.216444074,1.216444074,1.216444074,1.216444074,1.216444074,,,,,,,,,,,,,,,,,,,,,,,,
Keith,0.667206547,0.667206547,0.667206547,0.667206547,0.667206547,0.667206547,0.667206547,,,,,,,,,,,,,,,,,,,,,,,,
Kemsley,0.709386271,0.709386271,0.709386271,0.709386271,0.709386271,0.709386271,0.709386271,,,,,,,,,,,,,,,,,,,,,,,,
Killermont,1.120628996,1.120628996,1.120628996,1.120628996,1.120628996,1.120628996,1.120628996,,,,,,,,,,,,,,,,,,,,,,,,
Kilmarnock Town,0.741021064,0.741021064,0.741021064,0.741021064,0.741021064,0.741021064,0.741021064,,,,,,,,,,,,,,,,,,,,,,,,
Kingsnorth,0.317296976,0.317296976,0.317296976,0.317296976,0.317296976,0.317296976,0.317296976,,,,,,,,,,,,,,,,,,,,,,,,
Kintore,0.050797809,0.050797809,0.050797809,0.050797809,0.050797809,0.050797809,0.050797809,,,,,,,,,,,,,,,,,,,,,,,,
Kirkby (_D),1.708470557,1.708470557,1.708470557,1.708470557,1.708470557,1.708470557,1.708470557,,,,,,,,,,,,,,,,,,,,,,,,
Kirkby (_G),0.555046826,0.555046826,0.555046826,0.555046826,0.555046826,0.555046826,0.555046826,,,,,,,,,,,,,,,,,,,,,,,,
Kirkstall B,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,,,,,,,,,,,,,,,,,,,,,,,,
Knaresborough,0.688286823,0.688286823,0.688286823,0.688286823,0.688286823,0.688286823,0.688286823,,,,,,,,,,,,,,,,,,,,,,,,
Lackenby,0.507489187,0.507489187,0.507489187,0.507489187,0.507489187,0.507489187,0.507489187,,,,,,,,,,,,,,,,,,,,,,,,
Laleham,0.281837248,0.281837248,0.281837248,0.281837248,0.281837248,0.281837248,0.281837248,,,,,,,,,,,,,,,,,,,,,,,,
Landulph,1.732225411,1.732225411,1.732225411,1.732225411,1.732225411,1.732225411,1.732225411,,,,,,,,,,,,,,,,,,,,,,,,
Legacy,6.124141265,6.124141265,6.124141265,6.124141265,6.124141265,6.124141265,6.124141265,,,,,,,,,,,,,,,,,,,,,,,,
Lister Drive,1.131729933,1.131729933,1.131729933,1.131729933,1.131729933,1.131729933,1.131729933,,,,,,,,,,,,,,,,,,,,,,,,
Littlebrook (_C),0.483111223,0.483111223,0.483111223,0.483111223,0.483111223,0.483111223,0.483111223,,,,,,,,,,,,,,,,,,,,,,,,
Livingston East,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,,,,,,,,,,,,,,,,,,,,,,,,
Lovedean,1.655247414,1.655247414,1.655247414,1.655247414,1.655247414,1.655247414,1.655247414,,,,,,,,,,,,,,,,,,,,,,,,
Lyndhurst,0.050855327,0.050855327,0.050855327,0.050855327,0.050855327,0.050855327,0.050855327,,,,,,,,,,,,,,,,,,,,,,,,
Macclesfield,1.289357479,1.289357479,1.289357479,1.289357479,1.289357479,1.289357479,1.289357479,,,,,,,,,,,,,,,,,,,,,,,,
Macduff,0.546419155,0.546419155,0.546419155,0.546419155,0.546419155,0.546419155,0.546419155,,,,,,,,,,,,,,,,,,,,,,,,
Mannington,3.931322852,3.931322852,3.931322852,3.931322852,3.931322852,3.931322852,3.931322852,,,,,,,,,,,,,,,,,,,,,,,,
Maybole,1.122555843,1.122555843,1.122555843,1.122555843,1.122555843,1.122555843,1.122555843,,,,,,,,,,,,,,,,,,,,,,,,
Melksham,1.907779341,1.907779341,1.907779341,1.907779341,1.907779341,1.907779341,1.907779341,,,,,,,,,,,,,,,,,,,,,,,,
Mill Hill,0.787035309,0.787035309,0.787035309,0.787035309,0.787035309,0.787035309,0.787035309,,,,,,,,,,,,,,,,,,,,,,,,
Milton of Craigie,0.805249281,0.805249281,0.805249281,0.805249281,0.805249281,0.805249281,0.805249281,,,,,,,,,,,,,,,,,,,,,,,,
Minety,1.824263487,1.824263487,1.824263487,1.824263487,1.824263487,1.824263487,1.824263487,,,,,,,,,,,,,,,,,,,,,,,,
Nairn,0.632695863,0.632695863,0.632695863,0.632695863,0.632695863,0.632695863,0.632695863,,,,,,,,,,,,,,,,,,,,,,,,
Nechells,0.856996133,0.856996133,0.856996133,0.856996133,0.856996133,0.856996133,0.856996133,,,,,,,,,,,,,,,,,,,,,,,,
Neepsend,0.10353205,0.10353205,0.10353205,0.10353205,0.10353205,0.10353205,0.10353205,,,,,,,,,,,,,,,,,,,,,,,,
New Cross,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,,,,,,,,,,,,,,,,,,,,,,,,
Newarthill,0.872353388,0.872353388,0.872353388,0.872353388,0.872353388,0.872353388,0.872353388,,,,,,,,,,,,,,,,,,,,,,,,
Ninfield,1.200195294,1.200195294,1.200195294,1.200195294,1.200195294,1.200195294,1.200195294,,,,,,,,,,,,,,,,,,,,,,,,
Northfleet East,3.772842124,3.772842124,3.772842124,3.772842124,3.772842124,3.772842124,3.772842124,,,,,,,,,,,,,,,,,,,,,,,,
Norton,1.970933891,1.970933891,1.970933891,1.970933891,1.970933891,1.970933891,1.970933891,,,,,,,,,,,,,,,,,,,,,,,,
Norwich Main,5.375029363,5.375029363,5.375029363,5.375029363,5.375029363,5.375029363,5.375029363,,,,,,,,,,,,,,,,,,,,,,,,
Nursling,1.266340771,1.266340771,1.266340771,1.266340771,1.266340771,1.266340771,1.266340771,,,,,,,,,,,,,,,,,,,,,,,,
Oldbury,0.534915594,0.534915594,0.534915594,0.534915594,0.534915594,0.534915594,0.534915594,,,,,,,,,,,,,,,,,,,,,,,,
Osbaldwick,2.725270328,2.725270328,2.725270328,2.725270328,2.725270328,2.725270328,2.725270328,,,,,,,,,,,,,,,,,,,,,,,,
Padiham,0.65856929,0.65856929,0.65856929,0.65856929,0.65856929,0.65856929,0.65856929,,,,,,,,,,,,,,,,,,,,,,,,
Paisley,0.163446431,0.163446431,0.163446431,0.163446431,0.163446431,0.163446431,0.163446431,,,,,,,,,,,,,,,,,,,,,,,,
Pelham,2.119521556,2.119521556,2.119521556,2.119521556,2.119521556,2.119521556,2.119521556,,,,,,,,,,,,,,,,,,,,,,,,
Pembroke,0.472595051,0.472595051,0.472595051,0.472595051,0.472595051,0.472595051,0.472595051,,,,,,,,,,,,,,,,,,,,,,,,
Penn,0.486015872,0.486015872,0.486015872,0.486015872,0.486015872,0.486015872,0.486015872,,,,,,,,,,,,,,,,,,,,,,,,
Pentir,1.669924041,1.669924041,1.669924041,1.669924041,1.669924041,1.669924041,1.669924041,,,,,,,,,,,,,,,,,,,,,,,,
Penwortham East,0.776001477,0.776001477,0.776001477,0.776001477,0.776001477,0.776001477,0.776001477,,,,,,,,,,,,,,,,,,,,,,,,
Penwortham West,0.980678588,0.980678588,0.980678588,0.980678588,0.980678588,0.980678588,0.980678588,,,,,,,,,,,,,,,,,,,,,,,,
Persley,0.306761631,0.306761631,0.306761631,0.306761631,0.306761631,0.306761631,0.306761631,,,,,,,,,,,,,,,,,,,,,,,,
Peterhead Shell,0.671990111,0.671990111,0.671990111,0.671990111,0.671990111,0.671990111,0.671990111,,,,,,,,,,,,,,,,,,,,,,,,
Poppleton,0.005742194,0.005742194,0.005742194,0.005742194,0.005742194,0.005742194,0.005742194,,,,,,,,,,,,,,,,,,,,,,,,
Port Ann,0.188850129,0.188850129,0.188850129,0.188850129,0.188850129,0.188850129,0.188850129,,,,,,,,,,,,,,,,,,,,,,,,
Pyle,0.641323534,0.641323534,0.641323534,0.641323534,0.641323534,0.641323534,0.641323534,,,,,,,,,,,,,,,,,,,,,,,,
Rainhill,0.08528932,0.08528932,0.08528932,0.08528932,0.08528932,0.08528932,0.08528932,,,,,,,,,,,,,,,,,,,,,,,,
Rassau,2.160493407,2.160493407,2.160493407,2.160493407,2.160493407,2.160493407,2.160493407,,,,,,,,,,,,,,,,,,,,,,,,
Ratcliffe,1.545282956,1.545282956,1.545282956,1.545282956,1.545282956,1.545282956,1.545282956,,,,,,,,,,,,,,,,,,,,,,,,
Rayleigh,1.379411191,1.379411191,1.379411191,1.379411191,1.379411191,1.379411191,1.379411191,,,,,,,,,,,,,,,,,,,,,,,,
Redbridge,0.00191726,0.00191726,0.00191726,0.00191726,0.00191726,0.00191726,0.00191726,,,,,,,,,,,,,,,,,,,,,,,,
Richborough,0.7189534,0.7189534,0.7189534,0.7189534,0.7189534,0.7189534,0.7189534,,,,,,,,,,,,,,,,,,,,,,,,
Rochdale,1.057646999,1.057646999,1.057646999,1.057646999,1.057646999,1.057646999,1.057646999,,,,,,,,,,,,,,,,,,,,,,,,
Rugeley,0.002386989,0.002386989,0.002386989,0.002386989,0.002386989,0.002386989,0.002386989,,,,,,,,,,,,,,,,,,,,,,,,
Rye House,1.074633924,1.074633924,1.074633924,1.074633924,1.074633924,1.074633924,1.074633924,,,,,,,,,,,,,,,,,,,,,,,,
Saltend North,1.051617215,1.051617215,1.051617215,1.051617215,1.051617215,1.051617215,1.051617215,,,,,,,,,,,,,,,,,,,,,,,,
Seabank,7.937418851,7.937418851,7.937418851,7.937418851,7.937418851,7.937418851,7.937418851,,,,,,,,,,,,,,,,,,,,,,,,
Sellindge,1.684303493,1.684303493,1.684303493,1.684303493,1.684303493,1.684303493,1.684303493,,,,,,,,,,,,,,,,,,,,,,,,
Shrewsbury,7.991121309,7.991121309,7.991121309,7.991121309,7.991121309,7.991121309,7.991121309,,,,,,,,,,,,,,,,,,,,,,,,
Skelton Grange,1.394787617,1.394787617,1.394787617,1.394787617,1.394787617,1.394787617,1.394787617,,,,,,,,,,,,,,,,,,,,,,,,
South Manchester,0.543035191,0.543035191,0.543035191,0.543035191,0.543035191,0.543035191,0.543035191,,,,,,,,,,,,,,,,,,,,,,,,
South Shields,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,,,,,,,,,,,,,,,,,,,,,,,,
Spennymoor,3.333147258,3.333147258,3.333147258,3.333147258,3.333147258,3.333147258,3.333147258,,,,,,,,,,,,,,,,,,,,,,,,
St John's Wood,0.001437945,0.001437945,0.001437945,0.001437945,0.001437945,0.001437945,0.001437945,,,,,,,,,,,,,,,,,,,,,,,,
Stalybridge,0.546946401,0.546946401,0.546946401,0.546946401,0.546946401,0.546946401,0.546946401,,,,,,,,,,,,,,,,,,,,,,,,
Stanah,0.767853121,0.767853121,0.767853121,0.767853121,0.767853121,0.767853121,0.767853121,,,,,,,,,,,,,,,,,,,,,,,,
Staythorpe,0.880012842,0.880012842,0.880012842,0.880012842,0.880012842,0.880012842,0.880012842,,,,,,,,,,,,,,,,,,,,,,,,
Stella South,1.031485983,1.031485983,1.031485983,1.031485983,1.031485983,1.031485983,1.031485983,,,,,,,,,,,,,,,,,,,,,,,,
Stirling,0.551212305,0.551212305,0.551212305,0.551212305,0.551212305,0.551212305,0.551212305,,,,,,,,,,,,,,,,,,,,,,,,
Stoke Bardolph,1.867401841,1.867401841,1.867401841,1.867401841,1.867401841,1.867401841,1.867401841,,,,,,,,,,,,,,,,,,,,,,,,
Strathleven,0.552170935,0.552170935,0.552170935,0.552170935,0.552170935,0.552170935,0.552170935,,,,,,,,,,,,,,,,,,,,,,,,
Sundon,1.168550915,1.168550915,1.168550915,1.168550915,1.168550915,1.168550915,1.168550915,,,,,,,,,,,,,,,,,,,,,,,,
Swansea North,3.564368837,3.564368837,3.564368837,3.564368837,3.564368837,3.564368837,3.564368837,,,,,,,,,,,,,,,,,,,,,,,,
Taunton,0.653450205,0.653450205,0.653450205,0.653450205,0.653450205,0.653450205,0.653450205,,,,,,,,,,,,,,,,,,,,,,,,
