GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,1110.2,1502.8,2087.3,2923.9,4091.9,5704.2,6578.7,7411.1,8313.9,9304.9,10245.6,9375.7,8803.4,8156.2,7464.4,6691.8,5993.8,5238.2,4419.1,3525.3,2565.7,1658.0,674.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABNE_P,66.9,86.4,112.3,146.1,190.0,247.5,285.5,321.6,360.7,403.7,444.6,406.8,382.0,353.9,323.9,290.4,260.1,227.3,191.7,153.0,111.3,71.9,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTH_1,376.3,500.6,679.1,927.6,1267.6,1730.6,1995.9,2248.4,2522.3,2823.0,3108.4,2844.5,2670.9,2474.5,2264.6,2030.2,1818.5,1589.2,1340.7,1069.5,778.4,503.0,204.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTL_2;CBNK_H;GREE_H;PERI_H,744.8,882.8,994.0,1052.4,1035.6,920.0,1060.8,1195.2,1340.8,1500.8,1652.4,1512.0,1419.6,1315.6,1204.0,1079.2,966.8,844.8,712.8,568.4,413.6,267.2,108.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTL_C;WISD_1;WISD_6,3085.2000000000003,3609.6000000000004,3963.2999999999997,4015.7999999999997,3642.8999999999996,2712.6000000000004,3128.3999999999996,3524.3999999999996,3953.7000000000003,4425.0,4872.299999999999,4458.6,4186.5,3878.7000000000003,3549.6000000000004,3182.1000000000004,2850.3,2490.8999999999996,2101.5,1676.3999999999999,1220.1,788.4000000000001,320.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALNE_P,14.0,19.3,27.5,39.5,56.5,80.2,92.5,104.2,116.9,130.9,144.1,131.9,123.8,114.7,105.0,94.1,84.3,73.7,62.1,49.6,36.1,23.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALST_3;USKM_1,656.2,899.0,1268.8,1806.6,2566.0,3622.0,4177.4,4706.0,5279.2,5908.4,6505.8,5953.4,5590.0,5179.0,4739.8,4249.2,3806.0,3326.2,2806.0,2238.4,1629.2,1052.8,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALVE1,1462.4,1919.8,2556.0,3418.7,4576.0,6129.9,7069.6,7964.2,8934.4,9999.3,11010.2,10075.4,9460.4,8764.9,8021.5,7191.2,6441.2,5629.1,4748.9,3788.4,2757.2,1781.7,724.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMEM_1,555.8,678.4,805.3,927.8,1040.7,1142.2,1317.3,1484.0,1664.7,1863.2,2051.5,1877.3,1762.7,1633.1,1494.6,1339.9,1200.2,1048.9,884.8,705.9,513.7,332.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBR_P,26.8,35.7,48.4,66.2,90.5,123.5,142.4,160.5,180.0,201.5,221.8,203.0,190.6,176.6,161.6,144.9,129.8,113.4,95.7,76.3,55.6,35.9,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARDK_P;CLAC_P,15.0,20.0,27.2,37.4,51.4,70.6,81.4,91.6,102.8,115.0,126.6,116.0,108.8,100.8,92.2,82.8,74.0,64.8,54.6,43.6,31.8,20.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXMI1,701.3,926.0,1243.0,1678.1,2267.2,3063.2,3532.8,3979.8,4464.7,4996.8,5502.0,5034.8,4727.5,4380.0,4008.5,3593.5,3218.8,2813.0,2373.1,1893.1,1377.8,890.4,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AYRR,21.0,28.3,39.2,54.7,76.3,106.0,122.3,137.7,154.5,172.9,190.4,174.2,163.6,151.6,138.7,124.4,111.4,97.3,82.1,65.5,47.7,30.8,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
