GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,722,777.9,838.8,896.8,953.6,1048.8,1094.9,1146.1,1202.2,1267.5,1519.9,1619,1736.2,1875.6,2036.8,2643.1,2816.4,3004.2,3211.6,3442.9,3896.9,4190.3,4494.9,4812.8,5142.4,5428.7,5837,6327.8,6906.5,7544.9
ABNE_P,161.3,178.1,192.3,205.8,218.7,284.2,296.9,310.8,326.4,343.4,358.6,381.5,409.1,442.2,480.5,702.8,748.9,798.9,853.9,915.2,1114,1197.9,1285.1,1376.2,1470.7,1885,2026.7,2197.3,2398.8,2619.8
ABTH_1,706.6,767,824.9,883.4,938,919.5,960.4,1004.7,1055,1112.1,1127.5,1201,1288.3,1391.6,1511.8,1561.8,1663.9,1774.7,1897.2,2033.7,2235.9,2404.5,2579.1,2761.4,2950.4,3336.8,3587.6,3889.2,4245.9,4637.4
ACTL_2;CBNK_H;GREE_H;PERI_H,1851,1999.2,2150.4,2300.6,2446.7,2750,2873,3006.3,3155.5,3325.1,3575.2,3809.1,4085.7,4411.9,4793.5,5413.1,5766.3,6151.6,6576.4,7048.4,7285.2,7833.2,8404.4,8996.8,9614,10063.1,10821.2,11730.2,12804.6,13986.9
ALNE_P,176.7,192.7,206.2,222.5,235.5,303.7,317.8,331.9,348.8,368,383.4,408.3,438.7,473.4,513.9,715.7,762.6,813.6,870.3,932.5,1106.2,1190,1276.3,1366.4,1459.8,1833.9,1972,2137.7,2332.9,2549.1
ALVE1,668.2,723.4,776.2,831.6,883.7,972,1016,1062.6,1115.8,1175.5,1409.6,1502,1610.6,1739.3,1889.3,2451.7,2611.6,2786.8,2978.4,3192.9,3614.3,3886.3,4168.5,4463.6,4769,5034.8,5413.9,5868.9,6406.1,6997.5
AMEM_1,4769.7,5154.4,5547.3,5933.1,6308.8,6685.6,6983.4,7307.9,7669.9,8084.2,8646.4,9211.4,9879.8,10668.2,11590.4,12495.4,13312.6,14202.2,15181,16273.2,17260.8,18558.6,19909.3,21315.9,22777.7,23660,25440.6,27579.5,30104.1,32884.1
ARBR_P,176.7,189,203.9,219.2,232.9,303.7,317.8,331.9,348.8,367,382.5,407.4,437.7,472.5,513.1,750.9,799.7,853.3,911.6,977.5,1189.9,1278.7,1372,1469.1,1570.1,2012.6,2164.1,2345.8,2560.7,2797
ARDK_P;CLAC_P,15.4,18.2,20.9,21.8,23.3,29.3,30.2,31.2,33.1,34.8,35.8,38.3,41.6,44.6,48.9,64.4,68,72.5,77.5,83,96.8,103.7,111.8,119.7,127.5,156.9,168,182.6,198.8,218
ARMO_P,153.6,170.8,183.1,194.1,207,254.9,265.6,278.5,292.3,307.7,316.9,337.4,362,391.4,424.7,574.1,611.1,652.3,697.2,747.4,880.2,946.5,1015.5,1086.9,1161.5,1446.3,1555.3,1686.3,1840.3,2010.7
AXMI1,637.5,690.6,743.8,796.4,846.2,900,939.5,983.5,1032.6,1088.6,1209.9,1289.2,1382.5,1492.3,1621.6,1862.2,1984.1,2117.3,2263,2425.6,2651.2,2851,3058.1,3274,3499,3651.4,3926.3,4256.4,4645.4,5074.4
AYRR,192,210.8,224.8,240.9,256.2,317.1,330.6,346.4,363.8,383.3,393.4,418.9,449.8,485,526.8,747.4,796.2,849,908.1,973.2,1172.5,1261.1,1352.5,1448.6,1547.5,1968.9,2116.7,2294.7,2504.5,2736.3
BAGA,176.7,192.7,206.2,219.2,232.9,295.1,308.5,323,339.2,357.8,369.5,393,422,455.5,495.1,714.8,761.8,812.7,868.5,931.7,1128,1212.8,1301.1,1393.2,1488.7,1903.2,2046.2,2218.1,2421.1,2644.7
BAIN,115.2,127.2,136.7,147.2,156.6,197.6,206.5,216.1,227.2,239.2,247.4,262.6,281.7,304.9,331.2,478,509.6,543.6,581,622.8,754.6,811.2,870.1,931.5,995.2,1272.1,1367.8,1482.8,1619.2,1768.8
BARKC1;BARKW3,4746.6,5136.2,5521.8,5909.7,6281.7,6973.4,7283.8,7621,7999.5,8431.7,9073.6,9666.7,10368.3,11196,12162.7,13592,14480.7,15448.9,16514.4,17702.3,18385.3,19767.9,21206,22703.7,24261.1,25255,27156.5,29439,32133.5,35100.8
BEAU_P;ORRI_P,115.2,127.2,136.7,145.6,155.3,190.2,199.5,208.3,218.7,231,237.4,253.1,271.5,293.3,318.3,430.8,458.8,489.2,523.4,560.5,660.4,710.1,761,815.4,871.4,1085.2,1166.5,1264.2,1380.7,1508
BEDDT1,3310.4,3576.8,3848.8,4117.7,4378.4,4694,4902.7,5130.4,5383.8,5675,6078.5,6476.8,6946.7,7500.8,8149.1,8902.3,9483.9,10117.8,10815.9,11593.3,12305.7,13231,14194.1,15196.5,16237.9,17057.7,18341.6,19883.4,21703.5,23707.8
BEDD_1,5292,5725.1,6159,6589,7006.2,7511.2,7845.2,8209,8616.1,9081.8,9728.2,10364.6,11116.3,12003.6,13040.4,14246,15177,16191.8,17308,18553.5,19692.2,21173.2,22713.7,24318.4,25985.7,27297.7,29352.1,31819.8,34732,37939.6
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,144.5,155.5,166.5,177.5,189.3,231.6,242.1,253.4,266.5,280.7,288.9,308.3,330.2,356.9,387.5,523.4,557.4,594.9,635.5,681.5,802.2,863.1,925.6,990.9,1059.3,1319.1,1417.8,1537.2,1677.9,1833.2
BERW,76.8,83.6,88.1,93.7,100.9,124.4,129.9,135.9,141.9,150.3,154,163.9,175.5,189.9,205.9,292.6,311.6,332.2,355.5,380.6,458.9,493,529.5,567.1,605.6,770.6,827.8,898,980.3,1070
BESW_1,5292,5728.7,6161.3,6590.7,7007.5,7435.6,7766.3,8126.6,8529.7,8989.9,9664.6,10297.5,11044.3,11926.1,12956.3,14119.8,15041.9,16047.7,17154,18388.3,19651.2,21128.3,22665.8,24267.5,25931.4,27107.1,29147,31597.5,34488.7,37673.8
BICF_1,4646.8,5023.5,5403.6,5780.8,6147.1,6420.9,6706.2,7017.2,7364.8,7763.3,8281.9,8823.2,9463.3,10218.9,11101.4,11789.1,12560.3,13399,14323.7,15353.7,16346.6,17575.2,18853.9,20186.1,21570.1,22248.4,23923.4,25933.9,28307.5,30922.2
BIRK_1,944.7,1021.4,1098.3,1174.6,1248.6,1186.6,1239.9,1297.6,1361.2,1435.1,1466.2,1561.4,1675.3,1808.8,1964.8,1923.1,2048.6,2185.4,2336.2,2504.3,2789,2998.6,3216.8,3444.6,3680.7,4012.5,4315.1,4677.5,5105.9,5577.1
BISW_1,1943.2,2101,2259.2,2416.1,2569.6,2768.4,2892.7,3026.3,3176.8,3347.6,3624.9,3861.9,4142,4472.5,4858.7,5382.2,5733.6,6117.1,6538.6,7009.5,7440.5,8000.1,8582.6,9188.8,9819.2,10205.4,10973.4,11895.8,12984.9,14184
BLYTB1,844.9,916,984.8,1054.1,1120.5,1034.2,1081,1130.6,1186.2,1251.1,1240.7,1321.8,1418.5,1531.5,1663.6,1499.2,1597.6,1704,1821.4,1952.4,2169.6,2333.3,2502.9,2679.2,2863.6,3096.9,3330.5,3610.1,3940.5,4305
BLYTH132,583.7,628.8,674.3,722.8,768.5,708.6,740,775.2,812.9,856.6,850.3,905.8,971.5,1049.3,1140.3,1027.2,1094.9,1168.2,1248.2,1338.2,1486.5,1598.6,1715.3,1836.2,1962.4,2122.1,2281.9,2473.6,2700.3,2949.3
BOAG_P,69.1,72.7,76.5,82,88,108.5,112.5,118.1,123.7,130.8,134.1,143.8,154.2,165.8,180.2,243.7,260,277,296.1,317.5,373.4,401.6,431,461.7,492.6,613.7,660.7,715.4,781.5,853
BOLN_1,5760.5,6230.3,6701.2,7167.9,7622.1,8024.6,8382.2,8771.5,9206,9703.3,10408.7,11090.2,11893.9,12843.4,13953.3,15211.4,16205.6,17289.2,18481.3,19810.4,21367.1,22973,24645.4,26385.9,28195.7,29853.9,32100.8,34798.8,37984.1,41492.1
BONN,291.9,316.2,340.6,364.8,388.2,491.5,513.8,536.9,564.3,593.9,613.9,653.7,700.9,756.9,822.8,1188.5,1266.2,1351.1,1444.4,1548.4,1874.7,2016.1,2163.2,2315.7,2474,3162.6,3401.1,3686.7,4023.8,4395.6
