GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRAC_P,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.1,1.1
BRAI_1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
BRAW_1,,4.5,4.6,4.6,4.6,4.7,4.7,4.8,4.9,5.0,5.0,5.1,5.3,5.4,5.5,5.6,5.8,5.9,6.1,6.2,6.4,6.6,6.8,7.0,7.2,7.4,7.6,7.8,8.1,8.3,8.5
BRED_1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRFO_1,,2.4,2.4,2.5,2.5,2.5,2.5,2.6,2.6,2.7,2.7,2.8,2.8,2.9,2.9,3.0,3.1,3.2,3.3,3.3,3.4,3.5,3.6,3.7,3.8,4.0,4.1,4.2,4.3,4.5,4.6
BRID_P,,10.9,10.9,11.0,11.1,11.2,11.4,11.5,11.7,11.9,12.1,12.4,12.6,12.9,13.2,13.5,13.8,14.2,14.5,14.9,15.3,15.8,16.2,16.7,17.2,17.7,18.2,18.8,19.3,19.9,20.5
BRLE_1,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.1
BROA_P,,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.6,1.6,1.7,1.7,1.8,1.8,1.9
BROR_P,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRWA1,,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.8,1.8,1.9,1.9,2.0,2.0,2.1,2.1,2.2,2.3,2.3,2.4,2.5
BUMU_P,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3
BURM_1,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4
BUSH_1,,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.9,1.9,2.0,2.0,2.0,2.1,2.1,2.2,2.3,2.3,2.4,2.5,2.5,2.6,2.7,2.8,2.8,2.9,3.0,3.1
CAAD_P,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.5,1.5
CANTN1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
CAPEA1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARE_1,,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8
CELL_1,,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,2.0,2.0,2.1,2.1,2.2,2.2,2.3,2.3,2.4,2.5,2.5,2.6,2.7,2.8,2.8,2.9,3.0,3.1,3.2,3.3
CHAP,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6
CHAR_P,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2
CHIC_1,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.2,1.2,1.2,1.3
CHTE_1,,9.7,9.7,9.8,9.9,10.0,10.1,10.3,10.4,10.6,10.8,11.0,11.2,11.5,11.7,12.0,12.3,12.6,13.0,13.3,13.7,14.1,14.5,14.9,15.3,15.8,16.2,16.7,17.2,17.7,18.3
CLAY_P,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COAT,,2.6,2.6,2.7,2.7,2.7,2.7,2.8,2.8,2.9,2.9,3.0,3.0,3.1,3.2,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.3,4.4,4.5,4.6,4.8,4.9
COCK,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.5
CONQA1,,1.9,1.9,2.0,2.0,2.0,2.0,2.0,2.1,2.1,2.2,2.2,2.2,2.3,2.3,2.4,2.5,2.5,2.6,2.7,2.7,2.8,2.9,3.0,3.0,3.1,3.2,3.3,3.4,3.5,3.6
COUA_P,,1.5,1.5,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.7,1.7,1.8,1.8,1.9,1.9,2.0,2.0,2.1,2.1,2.2,2.2,2.3,2.4,2.4,2.5,2.6,2.6,2.7,2.8,2.9
COVE_1,,5.0,5.1,5.1,5.2,5.2,5.3,5.4,5.4,5.5,5.6,5.7,5.9,6.0,6.1,6.3,6.4,6.6,6.8,6.9,7.1,7.3,7.5,7.8,8.0,8.2,8.5,8.7,9.0,9.3,9.5
COWL_1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
COYL,,2.8,2.9,2.9,2.9,3.0,3.0,3.0,3.1,3.1,3.2,3.2,3.3,3.4,3.5,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.3,4.4,4.5,4.6,4.8,4.9,5.1,5.2,5.4
CRAI_P,,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.8,1.8,1.9,2.0,2.0,2.1
CREB_1,,21.9,22.0,22.2,22.4,22.6,22.9,23.2,23.6,24.0,24.4,24.9,25.4,25.9,26.5,27.2,27.8,28.5,29.3,30.1,30.9,31.8,32.7,33.6,34.6,35.6,36.7,37.8,38.9,40.1,41.3
CUMB,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUPA,,5.9,5.9,6.0,6.0,6.1,6.2,6.2,6.3,6.4,6.6,6.7,6.8,7.0,7.1,7.3,7.5,7.7,7.9,8.1,8.3,8.5,8.8,9.0,9.3,9.6,9.9,10.1,10.5,10.8,11.1
DEVM,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEVO,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.2,1.2,1.3,1.3
DOUN_P,,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.6,1.6,1.7,1.7,1.8,1.8,1.9,1.9,2.0
DRAK_1,,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.9,1.9,2.0,2.0,2.1,2.1,2.2,2.2,2.3,2.3,2.4,2.5,2.5,2.6,2.7,2.8,2.9,2.9,3.0,3.1
DRAX_1,,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.8,1.8,1.9,1.9,2.0,2.1,2.1
DUDH_P,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
DUGR_P,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DUNB_B,,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.9,1.9,1.9,2.0,2.0,2.1,2.1,2.2,2.2,2.3,2.4,2.4,2.5,2.6,2.6,2.7,2.8,2.9,3.0,3.1,3.1
DUNF,,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.8,1.9,1.9,2.0
DUNO_P,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
DYCE_P,,6.5,6.6,6.6,6.7,6.8,6.8,6.9,7.0,7.2,7.3,7.4,7.6,7.7,7.9,8.1,8.3,8.5,8.7,9.0,9.2,9.5,9.8,10.0,10.3,10.6,11.0,11.3,11.6,12.0,12.3
EALI_6,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
EASO_1,,5.5,5.5,5.6,5.6,5.7,5.8,5.9,5.9,6.0,6.1,6.3,6.4,6.5,6.7,6.8,7.0,7.2,7.4,7.6,7.8,8.0,8.2,8.5,8.7,9.0,9.2,9.5,9.8,10.1,10.4
ECCL,,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.9,1.9,1.9,2.0,2.0,2.1,2.1,2.2,2.2,2.3,2.3,2.4,2.5,2.5,2.6,2.7,2.8,2.9,3.0,3.0,3.1
ECLA_H,,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4
EERH,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKIL,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5
ELGI_P,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.5
ELLA_1,,4.0,4.1,4.1,4.1,4.2,4.2,4.3,4.4,4.4,4.5,4.6,4.7,4.8,4.9,5.0,5.1,5.3,5.4,5.6,5.7,5.9,6.0,6.2,6.4,6.6,6.8,7.0,7.2,7.4,7.6
ELST_1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ENDE_1,,2.9,2.9,2.9,3.0,3.0,3.0,3.1,3.1,3.2,3.2,3.3,3.4,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.5,4.6,4.7,4.9,5.0,5.2,5.3,5.5
EXET1,,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.8,1.8,1.8,1.9,1.9,2.0,2.1,2.1,2.2,2.3,2.3,2.4,2.5,2.5
FAUG_P,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAWL_1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FECK_6,,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.4,1.4
FERRA2,,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.8,1.9,1.9
FERRB_M,,7.4,7.4,7.5,7.5,7.6,7.7,7.8,7.9,8.1,8.2,8.4,8.5,8.7,8.9,9.1,9.4,9.6,9.9,10.1,10.4,10.7,11.0,11.3,11.6,12.0,12.3,12.7,13.1,13.5,13.9
FIDD_P,,9.4,9.4,9.5,9.6,9.7,9.8,10.0,10.1,10.3,10.5,10.7,10.9,11.1,11.4,11.6,11.9,12.2,12.6,12.9,13.3,13.6,14.0,14.4,14.8,15.3,15.7,16.2,16.7,17.2,17.7
FIDF_1,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.1
FLEE_1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
FOUR_1,,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.1,1.1,1.1,1.2,1.2
FROD_1,,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.6,1.6,1.7,1.7,1.8,1.8,1.9,1.9,2.0
FWIL_P,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.8
GALA,,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.5,1.5,1.5,1.6,1.6,1.7
GIFF,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
GLLU,,6.0,6.0,6.1,6.2,6.2,6.3,6.4,6.5,6.6,6.7,6.8,7.0,7.1,7.3,7.5,7.6,7.8,8.0,8.3,8.5,8.7,9.0,9.2,9.5,9.8,10.1,10.4,10.7,11.0,11.4
GLNI,,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.6,1.6,1.7,1.7
GLRO,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7
GOVA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1
GREN_1,,6.8,6.9,6.9,7.0,7.1,7.2,7.3,7.4,7.5,7.6,7.8,7.9,8.1,8.3,8.5,8.7,8.9,9.1,9.4,9.7,9.9,10.2,10.5,10.8,11.1,11.5,11.8,12.2,12.5,12.9
GRIW_1,,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.9,1.9,2.0,2.0,2.0,2.1,2.1,2.2,2.3,2.3,2.4,2.4,2.5,2.6,2.7,2.7,2.8,2.9,3.0,3.1,3.2
GRUB_P,,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.1,1.1,1.1,1.2
G_EXTRA_1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
G_EXTRA_10,,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.9,1.9,2.0,2.0,2.0,2.1,2.1,2.2,2.3,2.3,2.4,2.4,2.5,2.6,2.7,2.7,2.8,2.9,3.0,3.1,3.2
G_EXTRA_11,,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.9,1.9,2.0,2.0,2.0,2.1,2.1,2.2,2.3,2.3,2.4,2.4,2.5,2.6,2.7,2.7,2.8,2.9,3.0,3.1,3.2
G_EXTRA_13,,8.2,8.2,8.3,8.4,8.4,8.6,8.7,8.8,8.9,9.1,9.3,9.5,9.7,9.9,10.1,10.4,10.6,10.9,11.2,11.5,11.9,12.2,12.5,12.9,13.3,13.7,14.1,14.5,15.0,15.4
G_EXTRA_15,,0.0,0.0,0.0,0.0,8.0,8.1,8.2,8.3,8.5,8.6,8.8,9.0,9.2,9.4,9.6,9.8,10.1,10.4,10.6,10.9,11.2,11.6,11.9,12.2,12.6,13.0,13.4,13.8,14.2,14.6
G_EXTRA_2,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
G_EXTRA_3,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
G_EXTRA_4,,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.5,1.6,1.6,1.7,1.7,1.8,1.8,1.9,1.9,2.0,2.0,2.1
G_EXTRA_5,,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.5,1.6,1.6,1.7,1.7,1.8,1.8,1.9,1.9,2.0,2.0,2.1
