GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,4141.4,4204.4,4267.3,4330.2,4393.1,4456.0,4518.9,4581.8,4644.7,4707.6,4770.5,4833.4,4896.4,4959.2,5022.2,5084.9,5147.6,5210.5,5273.4,5336.3,5399.4,5462.5,5525.4,5588.3,5651.3,5714.2,5777.1,5840.0,5902.9,5965.8
ABNE_P,403.1,409.2,415.3,421.5,427.6,433.7,439.8,445.9,452.0,458.2,464.3,470.4,476.5,482.7,488.8,494.9,501.0,507.1,513.2,519.4,525.5,531.7,537.8,543.9,550.0,556.2,562.3,568.4,574.5,580.7
ABTH_1,3098.4,3145.6,3192.6,3239.7,3286.7,3333.8,3380.9,3428.0,3475.0,3522.1,3569.1,3616.2,3663.3,3710.3,3757.4,3804.4,3851.2,3898.3,3945.4,3992.5,4039.7,4086.8,4133.9,4181.0,4228.1,4275.1,4322.2,4369.3,4416.3,4463.4
ACTL_2;CBNK_H;GREE_H;PERI_H,1970.4,2000.5,2030.4,2060.4,2090.2,2120.2,2150.0,2179.9,2209.8,2239.8,2269.7000000000003,2299.7,2329.6,2359.7,2389.3999999999996,2419.4,2449.2,2479.1,2508.9,2538.9,2569.1,2599.0,2629.0,2658.8,2688.7999999999997,2718.7999999999997,2748.7,2778.6,2808.6,2838.5000000000005
ACTL_C;WISD_1;WISD_6,6022.0,6113.5,6204.9,6296.5,6387.9,6479.5,6571.0,6662.4,6753.900000000001,6845.4,6936.9,7028.3,7119.8,7211.3,7302.700000000001,7394.0,7485.099999999999,7576.6,7668.1,7759.500000000001,7851.299999999999,7943.0,8034.5,8125.900000000001,8217.5,8309.0,8400.4,8491.8,8583.2,8674.900000000001
ALNE_P,339.5,344.7,349.8,355.0,360.2,365.3,370.4,375.6,380.8,386.0,391.1,396.3,401.4,406.6,411.7,416.9,422.0,427.2,432.4,437.5,442.7,447.8,453.0,458.1,463.3,468.5,473.6,478.8,484.0,489.1
ALST_3;USKM_1,3905.9,3965.4,4024.7000000000003,4084.0,4143.4,4202.599999999999,4262.0,4321.3,4380.6,4440.0,4499.3,4558.7,4618.0,4677.3,4736.599999999999,4795.8,4855.0,4914.3,4973.6,5032.900000000001,5092.400000000001,5151.9,5211.3,5270.6,5330.0,5389.3,5448.599999999999,5508.0,5567.3,5626.7
ALVE1,3816.1,3874.2,3932.2,3990.1,4048.0,4106.1,4164.0,4222.0,4279.9,4337.9,4395.9,4453.8,4511.8,4569.8,4627.7,4685.5,4743.3,4801.3,4859.3,4917.2,4975.4,5033.5,5091.5,5149.5,5207.4,5265.4,5323.4,5381.4,5439.3,5497.3
AMEM_1,1095.4,1112.1,1128.7,1145.4,1162.0,1178.6,1195.3,1211.9,1228.6,1245.2,1261.8,1278.5,1295.1,1311.8,1328.4,1345.0,1361.6,1378.2,1394.9,1411.5,1428.1,1444.9,1461.5,1478.2,1494.8,1511.4,1528.0,1544.7,1561.4,1578.0
ARBR_P,368.6,374.2,379.8,385.4,391.0,396.6,402.2,407.8,413.4,419.0,424.6,430.2,435.8,441.4,447.0,452.6,458.2,463.7,469.3,474.9,480.6,486.2,491.8,497.4,503.0,508.6,514.2,519.8,525.4,531.0
ARDK_P;CLAC_P,41.2,41.8,42.5,43.1,43.7,44.4,45.0,45.6,46.2,46.8,47.5,48.1,48.7,49.3,50.0,50.6,51.2,51.8,52.5,53.1,53.7,54.4,55.0,55.6,56.2,56.8,57.5,58.1,58.8,59.3
AXMI1,2771.9,2814.1,2856.2,2898.3,2940.4,2982.5,3024.6,3066.7,3108.8,3150.9,3193.0,3235.1,3277.3,3319.4,3361.5,3403.4,3445.4,3487.5,3529.6,3571.7,3613.9,3656.2,3698.3,3740.4,3782.5,3824.6,3866.8,3908.9,3951.0,3993.0
AYRR,532.2,540.3,548.4,556.5,564.6,572.6,580.7,588.8,596.9,605.0,613.1,621.1,629.2,637.3,645.4,653.4,661.5,669.6,677.7,685.8,693.9,702.0,710.1,718.1,726.2,734.3,742.4,750.5,758.6,766.7
BAGA,403.8,410.0,416.1,422.2,428.4,434.5,440.6,446.8,452.9,459.0,465.2,471.3,477.4,483.6,489.7,495.8,501.9,508.1,514.2,520.3,526.5,532.7,538.8,544.9,551.0,557.2,563.3,569.5,575.6,581.7
BAIN,180.2,183.0,185.7,188.4,191.2,193.9,196.6,199.4,202.1,204.8,207.6,210.3,213.1,215.8,218.5,221.3,224.0,226.7,229.5,232.2,235.0,237.7,240.4,243.2,245.9,248.6,251.4,254.1,256.9,259.6
BARKC1;BARKW3,5681.0,5767.5,5853.799999999999,5939.9,6026.4,6112.700000000001,6198.799999999999,6285.200000000001,6371.5,6457.900000000001,6544.1,6630.4,6716.700000000001,6802.9,6889.3,6975.3,7061.400000000001,7147.6,7234.0,7320.299999999999,7406.8,7493.299999999999,7579.700000000001,7665.9,7752.3,7838.6,7924.9,8011.200000000001,8097.5,8183.7
BEAU_P;ORRI_P,317.3,322.2,327.0,331.8,336.6,341.5,346.3,351.1,355.9,360.8,365.5,370.4,375.2,380.0,384.8,389.7,394.5,399.3,404.1,408.9,413.8,418.6,423.4,428.2,433.1,437.9,442.7,447.5,452.3,457.2
BEDDT1,1838.8,1866.8,1894.7,1922.7,1950.6,1978.5,2006.5,2034.4,2062.3,2090.3,2118.2,2146.2,2174.1,2202.0,2229.9,2257.8,2285.6,2313.5,2341.5,2369.5,2397.4,2425.5,2453.4,2481.3,2509.3,2537.2,2565.1,2593.1,2621.0,2648.9
BEDD_1,6798.1,6901.5,7004.8,7108.0,7211.3,7314.5,7417.8,7521.1,7624.3,7727.6,7830.9,7934.1,8037.4,8140.7,8244.0,8346.9,8449.8,8553.1,8656.3,8759.6,8863.2,8966.8,9070.1,9173.3,9276.6,9379.9,9483.1,9586.4,9689.7,9792.9
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,516.9,524.7,532.6,540.5,548.3,556.2,564.0,571.9,579.8,587.6,595.4,603.3,611.2,619.0,626.8,634.7,642.5,650.3,658.2,666.1,673.9,681.8,689.7,697.5,705.4,713.2,721.0,728.9,736.8,744.6
BERW,513.5,521.3,529.1,536.9,544.7,552.5,560.3,568.1,575.9,583.7,591.5,599.3,607.1,614.9,622.7,630.5,638.3,646.1,653.9,661.6,669.5,677.3,685.1,692.9,700.7,708.5,716.3,724.1,731.9,739.7
BESW_1,5530.6,5614.8,5698.8,5782.8,5866.8,5950.8,6034.8,6118.9,6202.9,6286.9,6370.9,6454.9,6538.9,6622.9,6706.9,6790.7,6874.5,6958.5,7042.5,7126.5,7210.8,7295.0,7379.0,7463.0,7547.1,7631.1,7715.1,7799.1,7883.1,7967.2
BICF_1,2335.4,2370.9,2406.4,2441.9,2477.4,2512.8,2548.3,2583.8,2619.2,2654.7,2690.2,2725.7,2761.1,2796.6,2832.1,2867.4,2902.9,2938.3,2973.8,3009.3,3044.8,3080.4,3115.9,3151.4,3186.8,3222.3,3257.8,3293.3,3328.8,3364.2
BIRK_1,3527.5,3581.1,3634.7,3688.3,3741.9,3795.4,3849.1,3902.6,3956.2,4009.8,4063.4,4116.9,4170.6,4224.1,4277.7,4331.1,4384.5,4438.1,4491.7,4545.3,4599.0,4652.8,4706.4,4760.0,4813.5,4867.1,4920.7,4974.3,5027.9,5081.4
BISW_1,8255.3,8380.9,8506.3,8631.7,8757.1,8882.5,9007.9,9133.3,9258.7,9384.1,9509.5,9634.9,9760.3,9885.7,10011.1,10136.2,10261.2,10386.5,10512.0,10637.4,10763.1,10888.9,11014.3,11139.8,11265.1,11390.5,11516.0,11641.3,11766.8,11892.1
BLYTB1,7778.8,7897.1,8015.3,8133.4,8251.6,8369.7,8487.9,8606.1,8724.3,8842.4,8960.6,9078.7,9196.9,9315.0,9433.2,9551.0,9668.9,9787.0,9905.1,10023.3,10141.8,10260.3,10378.5,10496.7,10614.9,10733.0,10851.1,10969.3,11087.5,11205.6
BLYTH132,1009.3,1024.7,1040.0,1055.3,1070.7,1086.0,1101.3,1116.7,1132.0,1147.4,1162.7,1178.0,1193.3,1208.7,1224.0,1239.3,1254.6,1269.9,1285.2,1300.5,1315.9,1331.3,1346.7,1362.0,1377.3,1392.7,1408.0,1423.3,1438.6,1454.0
BOAG_P,278.3,282.6,286.8,291.0,295.2,299.5,303.7,307.9,312.1,316.4,320.6,324.8,329.1,333.3,337.5,341.7,345.9,350.2,354.4,358.6,362.9,367.1,371.3,375.5,379.8,384.0,388.3,392.5,396.7,400.9
BOLN_1,14160.5,14375.8,14590.9,14806.0,15021.1,15236.2,15451.3,15666.4,15881.6,16096.6,16311.8,16526.9,16741.9,16957.0,17172.2,17386.6,17601.1,17816.1,18031.2,18246.3,18462.0,18677.8,18893.0,19108.1,19323.2,19538.3,19753.3,19968.5,20183.6,20398.7
BONN,606.9,616.2,625.4,634.6,643.9,653.1,662.3,671.5,680.7,689.9,699.2,708.4,717.6,726.8,736.1,745.3,754.4,763.6,772.9,782.1,791.3,800.6,809.8,819.0,828.2,837.4,846.7,855.9,865.1,874.4
BOTW_1,2472.3,2509.9,2547.5,2585.0,2622.6,2660.1,2697.7,2735.2,2772.8,2810.3,2847.9,2885.5,2923.0,2960.6,2998.1,3035.6,3073.0,3110.5,3148.1,3185.6,3223.3,3261.0,3298.5,3336.1,3373.7,3411.2,3448.7,3486.3,3523.9,3561.4
BRAC_P,302.9,307.5,312.1,316.7,321.3,325.9,330.5,335.0,339.7,344.3,348.9,353.5,358.1,362.7,367.3,371.9,376.4,381.0,385.7,390.2,394.9,399.5,404.1,408.7,413.3,417.9,422.5,427.1,431.7,436.3
BRAI_1,3605.4,3660.3,3715.1,3769.8,3824.6,3879.3,3934.1,3988.9,4043.6,4098.4,4153.2,4207.9,4262.7,4317.5,4372.2,4426.9,4481.5,4536.2,4591.0,4645.8,4700.7,4755.6,4810.4,4865.1,4919.9,4974.7,5029.5,5084.2,5139.0,5193.8
BRAP,345.0,350.2,355.4,360.7,365.9,371.1,376.4,381.6,386.9,392.1,397.4,402.6,407.8,413.0,418.3,423.5,428.8,434.0,439.2,444.5,449.7,455.0,460.2,465.4,470.7,475.9,481.2,486.4,491.7,496.9
BRAW_1,6922.9,7028.2,7133.3,7238.5,7343.7,7448.9,7554.0,7659.1,7764.3,7869.5,7974.6,8079.8,8185.0,8290.1,8395.3,8500.1,8605.0,8710.1,8815.3,8920.5,9025.9,9131.4,9236.6,9341.7,9446.9,9552.0,9657.2,9762.4,9867.6,9972.7
BRED_1,4755.0,4827.3,4899.5,4971.7,5043.9,5116.2,5188.4,5260.7,5332.9,5405.1,5477.4,5549.6,5621.8,5694.1,5766.3,5838.3,5910.3,5982.5,6054.7,6127.0,6199.4,6271.8,6344.1,6416.3,6488.5,6560.8,6633.0,6705.3,6777.5,6849.7
BRFO_1;CLT03,13883.8,14094.9,14305.800000000001,14516.699999999999,14727.5,14938.5,15149.4,15360.3,15571.2,15782.0,15993.0,16203.900000000001,16414.7,16625.6,16836.6,17046.9,17257.100000000002,17468.0,17678.8,17889.800000000003,18101.199999999997,18312.800000000003,18523.7,18734.7,18945.600000000002,19156.4,19367.3,19578.300000000003,19789.1,20000.1
