GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,1089.8,1374.6,1787.9,2338.5,3069.7,4098.9,5445.8,7207.4,9463,10942.4,12512.9,14191.7,15945.8,17812.5,19753.7,21680.9,23635.5,25637.9,27801.8,26458.6,24715.7,22976.5,21244.6,19334.9,17302,15125.2,12847,10414.4,7875.3,5297.9
ABNE_P,66.3,81.7,102.8,128.8,161.2,204.8,258.9,326.9,410.6,474.8,542.9,615.8,691.9,772.9,857.1,940.8,1025.6,1112.4,1206.3,1148.1,1072.4,997,921.8,839,750.7,656.3,557.4,451.9,341.7,229.9
ABTH_1,370.7,463.7,595.6,767.1,990.3,1300.3,1700,2216.5,2871,3319.8,3796.2,4305.6,4837.8,5404.1,5993,6577.7,7170.7,7778.2,8434.7,8027.2,7498.4,6970.8,6445.3,5866,5249.2,4588.8,3897.6,3159.6,2389.3,1607.3
ACTL_2;CBNK_H;GREE_H;PERI_H,750,890.4,1050.4,1204,1341.6,1475.6,1563.6,1590.4,1526,1764.8,2018,2288.8,2571.6,2872.8,3186,3496.8,3812,4134.8,4483.6,4267.2,3986,3705.6,3426.4,3118.4,2790.4,2439.2,2072,1679.6,1270,854.4
ALNE_P,13.7,17.5,23,30.6,40.8,55.4,74.7,100.2,133.1,153.9,176,199.6,224.3,250.5,277.8,304.9,332.4,360.6,391,372.1,347.6,323.1,298.8,271.9,243.3,212.7,180.7,146.5,110.8,74.5
ALVE1,1444.5,1795.5,2284.1,2906.6,3701.8,4792.5,6178.5,7949.1,10169.2,11759,13446.7,15250.8,17135.8,19141.9,21227.9,23298.9,25399.3,27551.2,29876.6,28433.2,26560.2,24691.2,22830,20777.8,18593.2,16254,13805.7,11191.6,8463,5693.2
AMEM_1,556.6,669.4,807.1,955.5,1113.6,1300.7,1494.4,1695.5,1894.8,2191,2505.5,2841.7,3192.9,3566.7,3955.4,4341.2,4732.6,5133.6,5566.9,5297.9,4948.9,4600.7,4253.9,3871.5,3464.4,3028.6,2572.4,2085.3,1576.9,1060.8
ARBR_P,26.4,33.1,42.5,54.7,70.6,92.8,121.3,158.2,204.9,236.9,270.9,307.3,345.3,385.7,427.7,469.4,511.7,555.1,602,572.9,535.1,497.5,460,418.6,374.6,327.5,278.2,225.5,170.5,114.7
ARDK_P;CLAC_P,14.8,18.4,23.8,30.8,39.8,52.6,68.8,90,117,135.2,154.6,175.4,197.2,220.2,244.2,268,292.2,317,343.6,327,305.6,284,262.6,239,213.8,187,158.8,128.8,97.4,65.4
ARMO_P,49.8,65.1,89,123.4,171.6,241.9,337.5,466,634.7,733.9,839.2,951.8,1069.4,1194.6,1324.8,1454.1,1585.1,1719.4,1864.6,1774.5,1657.6,1541,1424.8,1296.7,1160.4,1014.4,861.6,698.5,528.2,355.3
