GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
BRED_1,12.62395509,13.23892898,12.9154101,12.55544376,12.16541299,11.75135008,11.31907546,10.87365046,10.39746033,9.920286011,9.457366243,9.017543128,8.582674307,8.151250111,7.745979815,7.360905864,6.999790797,6.650962636,6.324311243,6.018710837,5.733023728,5.466099184,5.234501926,5.049734573,4.905303774,4.752190764,4.620280211,4.507192957,4.411012079,4.330148055,
BRID_P,0.493436262,0.495073124,0.496192058,0.496832941,0.498046945,0.500042477,0.501863556,0.50374046,0.505759733,0.507967077,0.51036281,0.51317328,0.516307617,0.519635122,0.523149426,0.526804147,0.530632627,0.53465962,0.5388794,0.543505599,0.548403132,0.553600363,0.55911036,0.564938506,0.57111761,0.577656877,0.584582911,0.591909415,0.599658398,0.60784952,
BRWA1,8.542053327,8.035724285,7.847735739,7.638443742,7.414931124,7.18116798,6.936954368,6.685836141,6.41855983,6.151390569,5.897460763,5.657573422,5.421599616,5.190771612,4.974867892,4.77310086,4.585062107,4.410306988,4.248207209,4.098900367,3.961307609,3.834920173,3.728713009,3.648963969,3.592244121,3.532084642,3.48472873,3.448950255,3.423783821,3.408432039,
BRIM_1,3.567942549,3.646359122,3.71418063,3.781423176,3.8659272,3.951303004,4.036522692,4.163351598,4.290348341,4.317641117,4.292673102,4.087899207,3.817162193,3.685199161,3.813921558,3.473728226,2.966803279,2.865717641,2.948685908,3.006696543,3.095463854,3.15128797,3.207518819,3.264077045,3.312759399,3.361832968,3.41137797,3.440591366,3.470293847,3.550466207,
BROA_P,0.000573104,0.000575005,0.000576304,0.000577049,0.000578459,0.000580776,0.000582891,0.000585071,0.000587416,0.00058998,0.000592763,0.000596027,0.000599667,0.000603532,0.000607614,0.000611858,0.000616305,0.000620982,0.000625884,0.000631256,0.000636945,0.000642981,0.000649381,0.00065615,0.000663326,0.000670922,0.000678966,0.000687476,0.000696476,0.000705989,
BROX,0.197147555,0.197801548,0.198248606,0.198504665,0.198989708,0.199787004,0.200514597,0.201264496,0.202071276,0.202953198,0.20391039,0.205033285,0.206285579,0.20761505,0.209019155,0.210479363,0.212008994,0.213617938,0.21530391,0.217152262,0.219109023,0.221185525,0.223386989,0.225715567,0.228184366,0.230797066,0.233564293,0.236491525,0.239587555,0.242860237,
BURM_1,4.54153171,4.223166866,4.104151397,3.972611591,3.831291105,3.68233403,3.527137498,3.367546212,3.197651716,3.027524587,2.865354009,2.711280436,2.559131874,2.409884854,2.269647618,2.138002834,2.014642732,1.899250619,1.791443782,1.690967957,1.597365382,1.510273629,1.435268895,1.37625763,1.33104924,1.28312247,1.242564623,1.208589237,1.180559235,1.157946049,
BUSH_1,0.688297135,0.690580403,0.692141212,0.693035183,0.694728604,0.697512183,0.700052417,0.702670523,0.705487217,0.708566254,0.711908077,0.715828417,0.720200523,0.72484208,0.729744202,0.734842194,0.740182564,0.745799838,0.751686035,0.758139148,0.764970746,0.772220393,0.77990632,0.788036035,0.796655303,0.805776966,0.81543813,0.825657914,0.836467016,0.84789286,
BUST_1,4.915643583,4.611464713,4.498318022,4.372599961,4.238120263,4.09717225,3.950032416,3.798730722,3.637684637,3.476624745,3.323422651,3.178465848,3.035720596,2.895979718,2.765107207,2.642650195,2.528350053,2.421929994,2.323015783,2.231601326,2.147095952,2.069182941,2.00323658,1.953017661,1.916457236,1.877685731,1.846428501,1.821944904,1.803647149,1.791049117,
CAMB_01,0.052725509,0.052900414,0.053019977,0.053088457,0.053218178,0.053431408,0.053625997,0.053826551,0.054042318,0.054278181,0.054534174,0.054834483,0.055169399,0.055524955,0.055900472,0.056290993,0.05670008,0.057130379,0.057581279,0.058075605,0.058598925,0.059154268,0.059743032,0.060365791,0.061026052,0.061724796,0.062464869,0.063247734,0.064075742,0.064950994,
CANTN1,7.251055962,6.725930304,6.52938528,6.312433903,6.079107061,5.832839423,5.576376037,5.312648311,5.031884487,4.750650178,4.482433301,4.227360096,3.97530712,3.72794346,3.495332712,3.276809036,3.07185004,2.879922615,2.700399072,2.532761425,2.376318439,2.230460006,2.104364377,2.004463209,1.927133229,1.845158685,1.775141607,1.715780281,1.666015187,1.624966612,
CAPEA1,10.50870945,9.742511051,9.455667074,9.139123338,8.798614583,8.439122048,8.064781566,7.679837284,7.270023733,6.859497982,6.467934098,6.095485015,5.727396734,5.366121883,5.026340565,4.707087951,4.40759746,4.127088061,3.864644968,3.619483172,3.39061303,3.177140696,2.992452196,2.845928301,2.732279416,2.611806106,2.508721198,2.421124063,2.347466201,2.286461713,
CARE_1,0.001707848,4.21702756,4.300948655,4.384489602,4.467737543,4.550776648,4.63377163,4.71668061,4.799616153,4.882615762,4.941299492,4.999452135,5.05705921,5.101633263,5.145584916,5.175956014,5.205520471,5.205411181,5.205366862,5.205359262,5.205361708,5.205296898,5.205331253,5.205288871,5.205315823,5.205298845,5.205334319,5.205354103,5.205380705,5.20544167,
CARR_1,12.08381529,23.03993323,22.93538177,22.7949272,22.62481329,22.43102186,22.219643,21.99541367,21.74167972,21.48713943,21.18648231,20.90666766,20.6302394,20.32505331,20.04344451,19.74783,19.47323225,19.13745137,18.82311662,18.52905611,18.25412447,17.99702336,17.77407441,17.59589511,17.4566033,17.3088273,17.18151166,17.07220184,16.97910945,16.90077325,
CELL_1,28.53510228,27.58066367,26.83641402,26.01222964,25.1243947,24.18643428,23.20860647,22.20245204,21.12993198,20.05569012,19.02601261,18.04767453,17.08114113,16.1296177,15.23556943,14.39301602,13.60324885,12.85671732,12.15868035,11.50722005,10.89956412,10.33332748,9.844357796,9.457697524,9.159269594,8.842900157,8.573380528,8.345623022,8.155512348,7.999634619,
