GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,2320.7,2879.1,3449.3,4044.6,4667.1,5207.1,6250.5,7343.4,8481.2,9673.3,10210.7,10867.5,11520.8,12181.5,13010.5,12368.0,13171.3,13989.9,14829.5,15690.1,15455.0,16239.9,17323.0,18880.7,20990.5,22579.5,24854.4,27166.8,29494.4,31721.7
ABNE_P,171.1,212.2,254.1,298.1,344.0,398.6,478.7,562.1,649.3,740.5,867.7,923.8,979.1,1035.5,1105.9,1172.3,1248.4,1326.0,1405.6,1487.3,1545.2,1623.7,1732.0,1887.7,2098.7,2229.9,2454.6,2682.9,2912.8,3132.9
ABTH_1,1225.0,1519.5,1820.7,2134.8,2463.5,2975.3,3571.7,4196.0,4846.3,5527.2,6309.5,6715.4,7119.0,7527.3,8039.8,8740.0,9307.7,9886.1,10479.5,11087.6,11799.8,12398.9,13226.1,14415.3,16026.0,18228.7,20065.2,21932.1,23811.2,25609.4
ACTL_2;CBNK_H;GREE_H;PERI_H,639.4,793.3000000000001,950.5999999999999,1114.3,1285.7,1539.8000000000002,1848.1999999999998,2171.4,2508.1,2860.6000000000004,3380.7,3598.2,3814.5,4033.5999999999995,4307.9,4732.4,5039.7,5353.2,5674.400000000001,6003.6,6352.0,6674.5,7119.700000000001,7760.0,8627.0,9549.8,10512.0,11490.100000000002,12474.400000000001,13416.599999999999
ACTL_C;WISD_1;WISD_6,1726.2,2141.3,2565.5,3008.2,3471.2,4156.7,4990.400000000001,5862.5,6771.0,7722.6,9126.699999999999,9713.699999999999,10297.7,10888.699999999999,11629.5,12776.1,13605.899999999998,14451.5,15318.699999999999,16207.699999999999,17147.9,18018.5,19220.399999999998,20948.7,23289.6,25781.3,28378.499999999996,31018.9,33676.4,36219.8
ALNE_P,150.8,187.3,224.4,262.9,303.4,322.6,387.1,454.9,525.5,599.3,616.7,656.5,695.9,735.8,785.7,654.1,696.8,740.1,784.5,830.1,749.6,787.8,840.3,915.7,1018.2,1003.2,1104.2,1206.8,1310.3,1409.3
ALST_3;USKM_1,1162.3,1442.2,1727.3999999999999,2025.8,2337.4,2822.9,3389.0,3981.4,4598.3,5244.7,5986.6,6371.8,6754.9,7142.3,7628.200000000001,8292.8,8831.3,9380.3,9943.2,10520.2,11195.9,11764.5,12549.4,13677.5,15206.0,17296.0,19038.600000000002,20809.899999999998,22592.7,24298.899999999998
ALVE1,1647.8,2044.4,2449.1,2871.8,3313.9,3697.2,4438.4,5214.2,6022.0,6868.6,7250.0,7716.3,8180.4,8649.7,9238.1,8781.9,9352.2,9933.5,10529.6,11140.7,10973.9,11531.2,12300.3,13406.2,14904.4,16032.8,17648.0,19289.9,20942.6,22524.2
AMEM_1,1105.8,1371.9,1643.9,1927.5,2224.2,2586.1,3104.7,3647.4,4212.4,4804.3,5465.8,5817.3,6167.0,6520.7,6964.4,8046.9,8569.3,9102.0,9648.2,10208.2,11118.9,11683.5,12462.9,13583.5,15101.4,17194.5,18926.9,20687.8,22460.2,24156.3
ARBR_P,298.1,369.9,443.1,519.6,599.6,695.1,834.4,980.4,1132.1,1291.5,1513.3,1610.6,1707.4,1805.5,1928.3,2044.4,2177.1,2312.4,2451.1,2593.3,2694.6,2831.4,3020.2,3291.9,3659.7,3888.6,4280.3,4678.5,5079.4,5463.0
ARDK_P;CLAC_P,14.8,18.5,22.0,25.9,29.8,31.4,37.7,44.4,51.3,58.6,61.4,65.3,69.1,73.3,78.1,61.3,65.4,69.3,73.5,77.7,67.1,70.5,75.2,82.0,91.2,85.0,93.5,102.2,111.1,119.5
AXMI1,1305.3,1619.5,1940.2,2274.8,2624.9,2932.0,3519.5,4135.1,4775.7,5447.0,5873.5,6251.4,6627.1,7007.2,7484.2,7697.3,8197.2,8706.6,9229.0,9764.6,10076.4,10588.2,11294.4,12309.8,13685.4,15151.7,16678.2,18230.0,19791.9,21286.5
AYRR,383.8,476.0,570.0,668.4,771.4,904.3,1085.6,1275.4,1473.2,1680.1,1965.0,2091.3,2217.1,2344.4,2503.8,2737.7,2915.5,3096.8,3282.7,3473.2,3663.2,3849.3,4106.0,4475.1,4975.2,5356.2,5895.8,6444.3,6996.5,7524.7
BAGA,314.8,390.7,467.9,548.4,632.8,743.2,892.2,1048.2,1210.7,1380.9,1621.8,1725.9,1829.8,1934.7,2066.5,2264.8,2412.0,2561.8,2715.6,2873.2,3033.7,3187.7,3400.4,3706.0,4120.3,4434.3,4881.1,5335.2,5792.5,6229.7
BAIN,210.4,261.1,312.8,366.7,423.3,496.9,596.6,701.1,809.5,923.3,1084.3,1154.1,1223.6,1293.7,1381.7,1514.6,1612.9,1713.0,1815.9,1921.3,2028.5,2131.6,2273.8,2478.2,2755.1,2965.3,3263.9,3567.6,3873.4,4165.8
BARKC1;BARKW3,1322.8,1641.4,1966.2,2305.6000000000004,2660.1000000000004,2991.0,3590.2,4218.2,4871.799999999999,5556.0,6066.0,6456.1,6844.6,7237.3,7729.7,9018.3,9604.0,10201.0,10813.1,11440.7,12607.4,13247.599999999999,14131.3,15402.0,17122.9,19831.1,21829.1,23860.0,25904.300000000003,27860.6
BEAU_P;ORRI_P,172.6,214.2,256.5,301.0,347.2,387.9,465.8,547.4,632.1,721.0,805.4,857.3,908.8,961.1,1026.5,1000.2,1065.3,1131.5,1199.3,1269.0,1262.8,1327.0,1415.5,1542.8,1715.0,1781.3,1960.8,2143.1,2326.8,2502.6
BEDDT1,1432.3,1777.2,2129.0,2496.3,2880.8,3353.2,4025.2,4729.0,5461.5,6229.1,7029.4,7481.8,7931.4,8386.4,8957.3,10576.6,11263.3,11963.4,12681.3,13417.4,14780.5,15531.1,16566.9,18056.5,20074.2,23096.6,25423.6,27788.9,30169.8,32448.2
BEDD_1,2588.4,3210.9,3846.9,4510.9,5205.2,6058.7,7273.3,8544.8,9868.5,11255.8,12701.9,13519.0,14331.9,15154.1,16185.3,19111.3,20352.4,21617.2,22914.7,24244.4,26707.6,28063.9,29935.7,32627.4,36273.2,41734.7,45939.2,50213.4,54515.5,58632.5
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,210.0,260.5,312.1,366.0,422.0,471.8,566.3,665.2,768.4,876.5,979.3,1042.3,1104.9,1168.2,1247.9,1216.0,1295.0,1375.5,1458.0,1542.6,1535.2,1613.2,1720.8,1875.4,2085.1,2165.5,2383.6,2605.5,2828.6,3042.2
BERW,150.0,186.1,223.0,261.6,301.8,353.7,424.9,499.0,576.2,657.3,768.7,818.3,867.4,917.2,979.7,1071.2,1140.7,1211.6,1284.3,1358.9,1433.2,1506.0,1606.5,1750.9,1946.5,2095.6,2306.7,2521.2,2737.2,2944.1
BESW_1,1543.3,1914.8,2293.9,2689.7,3103.7,3556.4,4269.2,5015.5,5792.4,6606.7,7354.8,7828.1,8298.6,8774.7,9371.8,10183.3,10844.5,11518.7,12209.8,12918.4,13667.6,14361.7,15319.5,16697.0,18562.7,20796.0,22891.3,25021.0,27164.8,29216.1
BICF_1,1253.1,1554.1,1862.3,2183.6,2519.7,2859.4,3432.7,4032.6,4657.5,5312.1,5573.1,5931.7,6288.3,6648.9,7101.5,6371.2,6784.9,7206.6,7639.2,8082.6,7647.8,8036.2,8572.2,9342.9,10387.0,10880.3,11976.5,13090.9,14212.3,15285.7
BIRK_1,1268.3,1573.4,1885.4,2210.5,2550.7,2931.0,3518.5,4133.8,4774.2,5445.4,6023.9,6411.2,6796.6,7186.7,7675.7,8582.6,9140.0,9708.1,10290.8,10888.1,11634.8,12225.5,13041.1,14213.5,15801.9,17816.6,19611.6,21436.3,23272.8,25030.5
BISW_1,3458.0,4289.8,5139.3,6026.4,6954.1,7903.8,9488.3,11147.0,12873.8,14683.4,16062.1,17095.5,18123.0,19162.8,20467.0,21361.2,22748.3,24162.2,25612.1,27098.5,28130.2,29558.7,31530.3,34365.3,38205.4,42412.2,46685.2,51028.7,55400.7,59584.4
BLYTB1,669.0,830.1,994.6,1166.0,1345.6,1549.5,1859.9,2185.2,2523.7,2878.4,3135.7,3337.4,3538.1,3741.0,3995.8,4196.5,4469.0,4746.8,5031.7,5323.7,5511.0,5791.0,6177.2,6732.6,7484.9,8287.1,9122.0,9970.8,10825.1,11642.6
BLYTH132,535.7,664.8,796.4,933.9,1077.4,1240.8,1489.4,1749.6,2020.8,2304.8,2510.8,2672.3,2833.2,2995.6,3199.5,3360.4,3578.5,3800.9,4029.0,4262.8,4412.8,4636.9,4946.1,5390.9,5993.4,6635.6,7304.2,7983.8,8667.8,9322.3
BOAG_P,97.8,121.1,145.4,170.4,196.6,219.6,263.5,309.9,357.6,408.0,455.9,485.4,514.5,544.0,581.1,566.3,602.9,640.5,678.9,718.3,714.8,751.1,801.2,873.2,970.9,1008.3,1109.9,1213.1,1317.1,1416.5
BOLN_1,3991.0,4951.2,5931.9,6955.5,8026.0,9036.2,10847.5,12743.9,14718.2,16786.8,18320.9,19499.3,20671.6,21857.4,23345.0,25462.1,27115.5,28800.7,30529.2,32301.0,34365.5,36110.6,38519.2,41982.6,46673.8,52700.8,58010.2,63407.3,68839.9,74038.7
BONN,523.3,649.0,777.6,911.9,1052.3,1235.4,1483.1,1742.4,2012.3,2295.1,2695.7,2869.0,3041.3,3215.8,3434.9,3764.5,4009.1,4258.2,4513.9,4775.9,5042.4,5298.6,5651.9,6160.2,6848.5,7370.8,8113.4,8868.1,9628.1,10355.0
BOTW_1,656.5,814.4,975.7,1144.0,1319.9,1478.9,1775.3,2085.8,2408.9,2747.3,3016.1,3210.2,3403.2,3598.4,3843.3,4285.3,4563.5,4847.2,5138.2,5436.4,5846.6,6143.4,6553.2,7142.4,7940.4,9012.4,9920.4,10843.4,11772.5,12661.4
BRAC_P,254.0,315.3,377.8,442.7,511.1,592.4,711.1,835.4,964.8,1100.5,1289.4,1372.5,1454.9,1538.5,1643.2,1742.0,1855.1,1970.4,2088.6,2210.0,2296.1,2412.7,2573.6,2805.1,3118.5,3313.7,3647.4,3986.7,4328.3,4655.1
BRAI_1,1821.9,2260.1,2708.0,3175.1,3663.9,4103.0,4925.6,5786.6,6683.0,7622.5,8088.0,8608.5,9126.0,9649.6,10306.3,10014.5,10664.8,11327.8,12007.5,12704.4,12692.3,13336.8,14226.4,15505.7,17238.2,18732.1,20619.1,22537.6,24468.6,26316.4
BRAP,278.2,344.9,413.4,484.7,559.3,655.6,787.2,924.8,1068.0,1218.1,1424.6,1516.2,1607.3,1699.6,1815.1,1984.8,2113.7,2245.0,2379.7,2517.8,2655.7,2790.4,2976.6,3244.3,3606.8,3882.9,4274.1,4671.9,5072.0,5455.0
BRAW_1,2067.8,2565.4,3073.6,3603.8,4158.5,4831.8,5800.2,6814.2,7870.0,8976.1,10210.4,10867.5,11520.8,12181.5,13010.5,15188.6,16175.1,17180.4,18211.3,19268.2,20931.1,21994.0,23461.1,25570.4,28427.9,32168.3,35409.2,38703.5,42019.6,45192.9
BRED_1,1308.0,1622.6,1943.7,2279.4,2630.3,3030.9,3638.7,4274.7,4936.9,5630.7,6406.7,6819.1,7229.0,7643.7,8163.9,9355.2,9962.9,10582.1,11217.0,11868.1,12776.7,13425.7,14321.2,15608.8,17352.9,19485.6,21448.6,23444.2,25452.9,27375.1
BRFO_1;CLT03,3637.7,4512.5,5406.3,6339.5,7315.5,8149.5,9783.2,11493.800000000001,13274.1,15140.0,15984.5,17013.0,18035.9,19070.5,20368.199999999997,19901.600000000002,21194.2,22511.5,23862.3,25247.1,25317.9,26603.5,28378.3,30929.7,34385.8,37515.1,41294.799999999996,45136.7,49004.1,52704.700000000004
BRID_P,214.3,265.7,318.4,373.5,430.9,499.4,599.4,704.5,813.5,928.0,1087.5,1157.4,1227.0,1297.1,1385.4,1468.9,1564.2,1661.4,1761.3,1863.5,1936.1,2034.4,2170.2,2365.3,2629.6,2794.0,3075.6,3361.6,3649.6,3925.4
BRIM_1,665.5,825.9,989.3,1160.2,1338.6,1514.0,1817.5,2135.2,2466.0,2812.9,3142.1,3344.0,3545.1,3748.5,4003.5,4620.7,4920.7,5226.5,5540.2,5861.6,6396.4,6721.1,7169.4,7814.1,8687.3,9927.3,10927.3,11943.9,12967.3,13946.6
BRLE_1;FLEE_1,5825.5,7227.0,8658.8,10152.9,11716.0,13511.099999999999,16219.7,19055.100000000002,22007.1,25100.6,27991.5,29792.399999999998,31583.300000000003,33395.1,35667.9,38186.3,40665.8,43193.299999999996,45785.5,48442.799999999996,50809.600000000006,53389.8,56951.0,62071.5,69007.7,76751.90000000001,84484.5,92344.7,100256.59999999999,107827.9
BROA_P,58.8,73.1,87.7,102.8,118.6,132.6,159.1,186.8,215.8,246.2,275.1,292.6,310.3,328.0,350.5,341.6,363.6,386.2,409.5,433.1,431.2,453.0,483.2,526.6,585.5,608.1,669.4,731.6,794.3,854.3
BROR_P,30.4,37.7,45.1,52.7,60.9,64.7,77.7,91.2,105.6,120.4,123.8,131.7,139.6,147.7,157.8,131.3,139.9,148.6,157.5,166.6,150.6,158.1,168.6,183.9,204.4,201.4,221.7,242.3,263.2,282.9
BROX,484.7,601.4,720.6,844.9,975.0,1142.8,1371.8,1611.8,1861.5,2123.2,2482.9,2642.8,2801.6,2962.4,3163.9,3459.7,3684.2,3913.3,4148.0,4388.8,4628.9,4863.9,5188.5,5655.0,6286.9,6768.2,7450.0,8143.1,8840.9,9508.5
BRWA1,1481.4,1837.9,2202.0,2581.7,2979.4,3365.8,4040.3,4746.5,5482.0,6252.6,6591.5,7015.5,7437.2,7863.9,8399.0,8058.3,8581.8,9115.0,9662.1,10222.8,10126.7,10640.8,11350.7,12371.3,13753.7,14895.4,16396.1,17921.6,19457.0,20926.5
BUMU_P,453.5,562.9,674.5,790.6,912.5,1057.6,1269.6,1491.9,1722.8,1965.1,2302.8,2450.9,2598.2,2747.3,2934.3,3110.9,3312.7,3518.8,3729.8,3946.3,4100.3,4308.5,4595.8,5009.0,5568.8,5917.2,6513.3,7119.3,7729.2,8312.9
BURM_1,2231.1,2768.0,3316.5,3888.7,4487.3,5197.7,6239.5,7330.3,8465.9,9656.0,10500.0,11175.4,11847.1,12527.0,13379.3,13102.3,13953.3,14820.4,15709.7,16621.5,16573.7,17415.4,18577.0,20247.3,22509.9,24305.0,26753.7,29242.8,31748.3,34145.8
BUSH_1,809.7,1004.3,1203.2,1410.8,1628.1,1850.5,2221.3,2609.8,3013.9,3437.6,3760.4,4002.2,4243.0,4486.2,4791.7,5000.8,5325.7,5656.6,5996.2,6344.2,6585.6,6920.1,7381.6,8045.3,8944.5,9929.3,10929.6,11946.5,12970.1,13949.6
BUST_1,1041.1,1291.5,1547.4,1814.7,2093.9,2399.2,2880.1,3383.7,3907.5,4456.9,4961.8,5280.9,5598.3,5919.5,6322.4,6869.7,7315.8,7770.7,8236.9,8714.9,9220.3,9688.5,10334.8,11264.0,12522.6,14029.4,15442.8,16879.6,18325.7,19709.7
CAAD_P,80.3,99.2,119.2,139.7,161.1,169.3,203.5,239.0,276.0,314.9,329.9,351.3,372.3,393.6,420.4,329.9,351.4,373.2,395.6,418.7,360.9,379.3,404.6,441.0,490.2,457.3,503.5,550.2,597.4,642.6
CAFA;EAST;GLLE;KEOO;TONG,158.6,196.5,235.5,276.1,318.6,373.5,448.5,527.1,608.4,694.0,811.7,863.9,915.9,968.6,1034.4,1131.0,1204.5,1279.3,1356.1,1434.8,1513.3,1590.3,1696.2,1848.7,2055.5,2212.7,2435.6,2662.2,2890.3,3108.7
CAMB_01,178.8,221.9,265.6,311.4,359.5,404.6,485.9,570.8,659.1,751.7,793.0,844.2,894.7,946.1,1010.5,970.7,1033.7,1097.8,1163.8,1231.4,1217.0,1278.8,1364.2,1486.8,1653.0,1784.8,1964.6,2147.4,2331.4,2507.3
CANTN1;RICH_J;RICH1,1538.3,1908.6,2286.5,2681.3,3094.2,3527.0,4233.7,4973.700000000001,5744.5,6551.8,7225.3,7689.799999999999,8152.5,8620.0,9206.5,10548.2,11233.3,11931.5,12647.5,13381.400000000001,14578.599999999999,15318.6,16340.7,17809.9,19799.9,22692.5,24978.6,27302.800000000003,29641.8,31880.300000000003
CAPEA1,930.5,1154.3,1382.8,1621.6,1871.3,2150.1,2581.0,3032.5,3502.0,3994.6,4418.8,4703.1,4985.7,5271.8,5630.5,6295.9,6704.6,7121.5,7548.8,7986.9,8534.7,8968.2,9566.3,10426.4,11591.5,13069.5,14386.2,15724.6,17071.8,18361.1
CARE_1,460.5,571.0,684.3,802.3,925.8,1118.3,1342.3,1576.9,1821.3,2077.1,2371.2,2523.6,2675.5,2828.9,3021.5,3284.6,3498.0,3715.3,3938.3,4166.8,4434.4,4659.6,4970.5,5417.4,6022.7,6850.6,7540.7,8242.3,8948.4,9624.3
CARR_1,1089.0,1351.1,1619.1,1898.4,2190.6,2524.2,3030.5,3560.2,4111.7,4689.6,5335.7,5679.0,6020.3,6365.8,6799.1,7791.4,8297.3,8812.9,9342.0,9884.1,10640.8,11181.3,11927.1,12999.5,14452.1,16228.3,17863.0,19525.0,21198.0,22798.8
