GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,,41.31071743,45.19841406,53.2191772,58.23942529,64.06343756,69.18844561,74.03167586,78.47358199,82.39726806,84.9341052,86.32472048,86.82954911,84.4654055,79.57125995,73.67582677,66.60306458,59.74540207,53.07926476,46.31032041,39.73527266,33.61162736,27.99364766,22.68952937,17.79203597,13.33771487,9.473592721,6.262023306,3.758664721,1.981511685,
ABNE_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABTH_1,,22.59731552,24.7239188,29.11134479,31.8574634,35.0432479,37.8466711,40.49595944,42.92572006,45.07200988,46.45968148,47.22035992,47.4965055,46.20329873,43.52615929,40.30130695,36.43244558,32.68124557,29.03481149,25.33214108,21.73553376,18.38584744,15.31276453,12.41136649,9.732395743,7.295844034,5.182136189,3.42538027,2.056021728,1.083903828,
AXMI1,,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,,,,,,,,,,,,,
BIRK_1,,28.2466444,30.9048985,36.38918099,39.82182926,43.80405987,47.30833888,50.61994931,53.65715008,56.34001235,58.07460185,59.0254499,59.37063187,57.75412342,54.40769911,50.37663369,45.54055697,40.85155697,36.29351437,31.66517635,27.1694172,22.98230931,19.14095567,15.51420812,12.16549468,9.119805042,6.477670236,4.281725338,2.57002716,1.354879785,
BOTW_1,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,
BRAI_1,,19.2783348,21.09259323,24.83561603,27.17839847,29.89627086,32.28794128,34.5481154,36.62100493,38.45205843,39.63591576,40.28486956,40.52045625,39.41718923,37.13325464,34.38205249,31.08143014,27.88118763,24.77032355,21.61148286,18.54312724,15.6854261,13.06370224,10.58844704,8.302950118,6.224266941,4.421009936,2.922277543,1.754043536,0.924705453,
BRED_1,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,
BRLE_1,,35.01736506,38.31280267,45.11166768,49.36712173,54.30389302,58.64814771,62.75355115,66.51876895,69.84471331,71.99508391,73.17385024,73.60177233,71.5977868,67.44922459,62.45191278,56.45662848,50.64367517,44.99306976,39.25531912,33.68192651,28.49116885,23.72904274,19.2329638,15.08156375,11.30582231,8.030367792,5.308054901,3.18606267,1.679644469,
BRWA1,,56.49328879,61.80979701,72.77836198,79.64365851,87.60811974,94.61667776,101.2398986,107.3143002,112.6800247,116.1492037,118.0508998,118.7412637,115.5082468,108.8153982,100.7532674,91.08111395,81.70311393,72.58702873,63.33035269,54.3388344,45.96461861,38.28191133,31.02841623,24.33098936,18.23961009,12.95534047,8.563450675,5.140054319,2.70975957,
