GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,16.7,71.8,124.2,203.5,289.6,317.4,391.1,464.8,538.8,613.3,657.9,731.4,806.5,881.0,954.4,999.9,1053.3,1098.0,1118.4,1132.6,1145.8,1160.0,1177.6,1197.5,1216.5,1235.5,1257.3,1278.0,1299.6,1323.1
ABNE_P,1.2,5.1,8.8,14.4,20.5,26.5,32.6,38.8,45.0,51.2,55.5,61.7,68.0,74.3,80.5,80.7,85.0,88.6,90.2,91.4,90.7,91.8,93.2,94.8,96.2,97.6,99.3,100.9,102.6,104.5
ABTH_1,8.3,35.8,61.9,101.4,144.3,211.2,260.3,309.3,358.6,408.1,489.8,544.4,600.3,655.8,710.5,785.7,827.6,862.7,878.7,889.9,928.6,940.0,954.3,970.4,985.8,989.9,1007.4,1024.0,1041.3,1060.1
ACTL_2;CBNK_H;GREE_H;PERI_H,5.4,23.4,40.699999999999996,66.4,94.6,122.0,150.3,178.60000000000002,207.1,235.7,261.2,290.4,320.3,349.9,379.1,406.3,427.9,446.09999999999997,454.5,460.1,472.79999999999995,478.6,485.8,494.1,501.9,515.0,524.1,532.7,541.7,551.5
ACTL_C;WISD_1;WISD_6,14.8,63.3,109.6,179.6,255.39999999999998,329.3,405.7,482.20000000000005,559.0,636.4,705.3999999999999,784.2,864.5999999999999,944.5,1023.3,1096.9,1155.3,1204.4,1226.8,1242.3999999999999,1276.3,1292.0,1311.6000000000001,1333.8,1354.8,1390.3,1414.8999999999999,1438.2,1462.5,1489.0
ALNE_P,1.0,4.2,7.3,12.0,17.1,15.7,19.3,22.9,26.6,30.3,29.4,32.7,36.1,39.4,42.7,40.1,42.2,44.0,44.9,45.4,45.0,45.6,46.3,47.1,47.8,50.1,51.0,51.8,52.7,53.6
ALST_3;USKM_1,7.9,33.9,58.7,96.2,136.9,200.4,247.0,293.40000000000003,340.2,387.2,464.7,516.6,569.6,622.1999999999999,674.1,745.4,785.2,818.6,833.8,844.4000000000001,881.0,892.0,905.5,920.8,935.4,939.3,955.8,971.6,988.0,1005.9
ALVE1,10.8,46.3,80.2,131.4,187.0,204.9,252.5,300.1,347.9,396.0,424.8,472.2,520.7,568.8,616.2,645.6,680.0,708.9,722.1,731.3,739.8,748.9,760.3,773.1,785.4,797.7,811.8,825.1,839.1,854.3
AMEM_1,8.4,36.0,62.3,102.0,145.2,197.9,243.9,289.8,336.0,382.5,437.0,485.7,535.6,585.1,633.9,687.8,724.5,755.3,769.3,779.1,801.3,811.2,823.5,837.4,850.7,866.0,881.3,895.8,911.0,927.4
ARBR_P,2.1,9.0,15.5,25.4,36.2,46.7,57.6,68.4,79.3,90.3,97.9,108.8,120.0,131.1,142.0,142.2,149.8,156.2,159.1,161.1,159.9,161.9,164.3,167.1,169.7,172.0,175.1,178.0,181.0,184.2
ARDK_P;CLAC_P,0.1,0.4,0.7,1.2,1.7,1.5,1.8,2.1,2.5,2.8,2.6,2.9,3.2,3.5,3.8,3.4,3.6,3.8,3.8,3.9,3.8,3.9,3.9,4.0,4.1,4.3,4.4,4.5,4.5,4.6
AXMI1,8.7,37.3,64.5,105.7,150.4,180.0,221.7,263.5,305.5,347.7,385.3,428.3,472.3,516.0,559.0,597.3,629.1,655.9,668.1,676.6,689.0,697.5,708.1,720.1,731.5,740.8,753.9,766.3,779.2,793.4
AYRR,2.7,11.8,20.4,33.4,47.6,64.5,79.5,94.4,109.4,124.6,137.4,152.8,168.5,184.0,199.4,201.7,212.5,221.5,225.6,228.5,227.1,229.9,233.4,237.4,241.1,243.5,247.8,251.8,256.1,260.7
BAGA,2.3,9.7,16.8,27.6,39.2,53.3,65.7,78.1,90.5,103.1,113.7,126.4,139.4,152.2,164.9,166.8,175.7,183.2,186.6,189.0,187.8,190.1,193.0,196.3,199.4,201.3,204.9,208.2,211.7,215.6
BAIN,1.5,6.5,11.2,18.4,26.2,35.7,43.9,52.2,60.5,68.9,76.0,84.5,93.2,101.8,110.3,111.6,117.5,122.5,124.8,126.4,125.6,127.1,129.1,131.2,133.3,134.6,137.0,139.2,141.6,144.2
BARKC1;BARKW3,9.899999999999999,42.4,73.4,120.19999999999999,171.1,239.8,295.5,351.1,407.2,463.4,537.3,597.3,658.5,719.4000000000001,779.4000000000001,860.6,906.4000000000001,944.9000000000001,962.5,974.8,1010.5,1023.0,1038.6,1056.1,1072.8,1097.2,1116.6,1134.9,1154.1,1175.0
BEAU_P;ORRI_P,1.2,5.2,8.9,14.6,20.8,23.7,29.2,34.7,40.2,45.7,47.9,53.2,58.7,64.1,69.5,68.3,71.9,74.9,76.3,77.3,76.6,77.6,78.8,80.1,81.4,83.3,84.7,86.1,87.6,89.2
BEDDT1,10.7,46.1,79.8,130.8,186.1,262.8,323.8,384.7,446.1,507.7,586.7,652.2,719.2,785.6,851.1,931.5,981.2,1022.8,1041.8,1055.1,1087.9,1101.3,1118.0,1136.9,1154.9,1175.6,1196.3,1216.0,1236.6,1258.9
BEDD_1,20.4,87.5,151.4,248.1,353.1,498.5,614.3,729.9,846.3,963.2,1113.2,1237.4,1364.4,1490.5,1614.8,1767.3,1861.5,1940.6,1976.6,2001.8,2064.0,2089.5,2121.2,2157.0,2191.1,2230.4,2269.8,2307.1,2346.1,2388.5
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,1.5,6.3,10.8,17.8,25.3,28.8,35.5,42.1,48.8,55.6,58.2,64.7,71.4,78.0,84.5,83.0,87.4,91.1,92.8,94.0,93.2,94.3,95.8,97.4,98.9,101.2,103.0,104.7,106.5,108.4
BERW,1.1,4.6,8.0,13.1,18.6,25.2,31.1,36.9,42.8,48.7,53.8,59.8,65.9,72.0,78.0,78.9,83.1,86.6,88.3,89.4,88.9,90.0,91.3,92.9,94.3,95.3,96.9,98.5,100.2,102.0
BESW_1,11.3,48.6,84.1,137.7,196.0,253.3,312.1,370.8,430.0,489.4,551.0,612.5,675.4,737.8,799.4,858.9,904.7,943.1,960.6,972.8,996.7,1009.1,1024.4,1041.7,1058.1,1076.5,1095.5,1113.5,1132.3,1152.8
BICF_1,8.0,34.4,59.5,97.5,138.8,145.3,179.0,212.7,246.6,280.7,293.6,326.4,359.9,393.2,425.9,435.0,458.2,477.7,486.6,492.8,493.6,499.7,507.3,515.9,524.1,531.6,541.0,549.9,559.2,569.3
BIRK_1,9.2,39.5,68.3,111.9,159.3,220.7,271.9,323.1,374.6,426.4,483.9,537.9,593.1,648.0,702.0,760.0,800.5,834.5,850.0,860.9,877.7,888.6,902.1,917.3,931.8,943.9,960.6,976.4,992.8,1010.8
BISW_1,23.0,98.9,171.2,280.4,399.2,494.6,609.4,724.2,839.6,955.7,1063.3,1181.9,1303.3,1423.7,1542.4,1644.2,1731.9,1805.4,1839.0,1862.4,1901.2,1924.7,1954.0,1986.9,2018.4,2050.6,2086.8,2121.1,2157.0,2196.0
BLYTB1,5.0,21.6,37.4,61.2,87.2,111.9,137.8,163.8,189.9,216.1,239.8,266.5,293.9,321.0,347.8,373.0,392.9,409.6,417.2,422.5,428.2,433.5,440.1,447.5,454.6,459.9,468.0,475.7,483.7,492.5
BLYTH132,3.4,14.4,24.9,40.9,58.2,74.6,92.0,109.3,126.7,144.2,160.0,177.8,196.1,214.2,232.1,248.9,262.2,273.3,278.4,281.9,285.7,289.3,293.6,298.6,303.3,306.9,312.3,317.4,322.8,328.6
BOAG_P,0.7,2.9,5.0,8.3,11.8,13.4,16.5,19.6,22.8,25.9,27.1,30.1,33.2,36.3,39.3,38.6,40.7,42.4,43.2,43.8,43.4,43.9,44.6,45.3,46.1,47.1,48.0,48.8,49.6,50.5
BOLN_1,29.6,127.3,220.2,360.8,513.5,661.6,815.2,968.7,1123.2,1278.4,1453.2,1615.3,1781.2,1945.8,2108.0,2289.8,2411.9,2514.3,2561.1,2593.7,2656.8,2689.6,2730.4,2776.5,2820.5,2855.3,2905.7,2953.5,3003.4,3057.7
BONN,3.8,16.2,28.0,45.8,65.2,88.6,109.2,129.8,150.5,171.3,189.0,210.1,231.7,253.1,274.2,277.3,292.1,304.5,310.1,314.1,312.2,316.0,320.8,326.2,331.4,334.6,340.5,346.1,351.9,358.3
BOTW_1,4.9,20.9,36.2,59.2,84.3,110.3,135.9,161.5,187.3,213.2,243.0,270.1,297.9,325.4,352.5,382.9,403.4,420.5,428.3,433.8,445.5,451.0,457.9,465.6,473.0,480.3,488.8,496.9,505.2,514.4
BRAC_P,1.9,8.1,14.1,23.0,32.8,42.3,52.1,62.0,71.8,81.8,88.7,98.6,108.7,118.7,128.6,128.8,135.7,141.5,144.1,145.9,144.8,146.6,148.9,151.4,153.8,155.8,158.6,161.2,163.9,166.9
BRAI_1,12.6,54.0,93.4,153.0,217.8,245.4,302.4,359.3,416.6,474.2,512.1,569.2,627.6,685.7,742.8,776.4,817.8,852.6,868.4,879.5,890.8,901.8,915.5,930.9,945.6,960.8,977.7,993.8,1010.6,1028.9
BRAP,2.0,8.5,14.8,24.2,34.5,46.7,57.6,68.4,79.4,90.3,99.6,110.8,122.1,133.4,144.5,146.2,154.0,160.6,163.6,165.6,164.7,166.7,169.2,172.1,174.8,176.5,179.6,182.6,185.7,189.0
BRAW_1,15.5,66.6,115.2,188.8,268.7,385.4,474.9,564.3,654.3,744.7,850.5,945.4,1042.5,1138.9,1233.8,1344.6,1416.3,1476.4,1503.9,1523.0,1559.6,1578.9,1602.9,1629.9,1655.7,1684.4,1714.1,1742.3,1771.8,1803.8
BRED_1,10.2,43.6,75.5,123.7,176.1,244.0,300.6,357.2,414.1,471.4,533.4,593.0,653.8,714.3,773.8,837.9,882.5,920.0,937.1,949.1,972.1,984.1,999.0,1015.9,1032.0,1053.0,1071.6,1089.2,1107.6,1127.7
BRFO_1;CLT03,24.3,104.5,180.7,296.09999999999997,421.40000000000003,483.20000000000005,595.4,707.4,820.2,933.6,1016.6,1130.1,1246.1000000000001,1361.3,1474.7,1553.0,1635.8,1705.2,1736.8999999999999,1759.0,1789.2,1811.3000000000002,1838.9,1869.8,1899.5,1934.6000000000001,1968.8,2001.2,2035.0,2071.9
BRID_P,1.5,6.5,11.3,18.5,26.3,33.9,41.8,49.6,57.5,65.5,71.0,79.0,87.1,95.1,103.0,103.2,108.7,113.3,115.4,116.9,116.0,117.4,119.2,121.2,123.2,124.8,127.0,129.1,131.3,133.7
