GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BICF_1,,18.3,19.8,21.8,24.4,29.8,35.2,40.6,46.0,51.5,56.9,62.7,68.6,74.4,80.3,86.1,92.0,97.8,103.6,109.5,115.6,121.6,127.7,133.7,139.8,145.9,151.9,158.0,164.1,170.1,176.2
BIRK_1,,9.6,10.3,11.4,12.7,15.5,18.4,21.2,24.0,26.8,29.7,32.7,35.8,38.8,41.9,44.9,48.0,51.0,54.1,57.1,60.3,63.4,66.6,69.8,72.9,76.1,79.2,82.4,85.6,88.7,91.9
BISW_1,,85.1,92.2,101.2,113.3,138.4,163.6,188.7,213.9,239.0,264.2,291.3,318.5,345.6,372.8,399.9,427.1,454.2,481.4,508.6,536.7,564.9,593.0,621.2,649.4,677.5,705.7,733.8,762.0,790.2,818.3
BLYTB1,,21.2,22.9,25.2,28.2,34.4,40.7,46.9,53.1,59.4,65.6,72.4,79.1,85.9,92.6,99.4,106.1,112.9,119.6,126.4,133.4,140.4,147.4,154.4,161.4,168.4,175.4,182.4,189.4,196.4,203.4
BLYTH132,,6.1,6.6,7.2,8.1,9.8,11.6,13.4,15.2,17.0,18.8,20.7,22.6,24.6,26.5,28.4,30.4,32.3,34.2,36.2,38.2,40.2,42.2,44.2,46.2,48.2,50.2,52.2,54.2,56.2,58.2
BOAG_P,,2.2,2.3,2.6,2.9,3.5,4.2,4.8,5.4,6.1,6.7,7.4,8.1,8.8,9.5,10.2,10.8,11.5,12.2,12.9,13.6,14.3,15.1,15.8,16.5,17.2,17.9,18.6,19.3,20.1,20.8
BOLN_1,,56.2,60.8,66.8,74.7,91.3,107.9,124.5,141.1,157.7,174.2,192.2,210.1,228.0,245.9,263.8,281.7,299.6,317.5,335.5,354.0,372.6,391.2,409.8,428.3,446.9,465.5,484.1,502.6,521.2,539.8
BONN,,3.2,3.5,3.8,4.3,5.2,6.1,7.1,8.0,9.0,9.9,10.9,12.0,13.0,14.0,15.0,16.1,17.1,18.1,19.1,20.2,21.2,22.3,23.3,24.4,25.5,26.5,27.6,28.6,29.7,30.8
BOTW_1,,13.6,14.7,16.1,18.0,22.1,26.1,30.1,34.1,38.1,42.1,46.4,50.7,55.1,59.4,63.7,68.0,72.4,76.7,81.0,85.5,90.0,94.5,99.0,103.4,107.9,112.4,116.9,121.4,125.9,130.4
BRAC_P,,5.5,5.9,6.5,7.3,8.9,10.5,12.1,13.7,15.3,16.9,18.7,20.4,22.1,23.9,25.6,27.3,29.1,30.8,32.6,34.4,36.2,38.0,39.8,41.6,43.4,45.2,47.0,48.8,50.6,52.4
BRAI_1,,20.5,22.2,24.4,27.3,33.4,39.4,45.5,51.6,57.6,63.7,70.2,76.8,83.3,89.9,96.4,103.0,109.5,116.1,122.6,129.4,136.2,143.0,149.8,156.5,163.3,170.1,176.9,183.7,190.5,197.3
BRAP,,1.6,1.7,1.9,2.1,2.6,3.1,3.6,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.1,9.6,10.1,10.6,11.2,11.7,12.2,12.7,13.3,13.8,14.3,14.9,15.4
BRAW_1,,24.8,26.8,29.5,33.0,40.3,47.6,54.9,62.2,69.5,76.9,84.8,92.7,100.6,108.5,116.4,124.3,132.2,140.1,148.0,156.2,164.3,172.5,180.7,188.9,197.1,205.3,213.5,221.7,229.9,238.1
BRED_1,,16.3,17.7,19.4,21.7,26.6,31.4,36.2,41.0,45.8,50.7,55.9,61.1,66.3,71.5,76.7,81.9,87.1,92.3,97.5,102.9,108.3,113.7,119.1,124.5,129.9,135.4,140.8,146.2,151.6,157.0
BRFO_1,,107.0,115.9,127.2,142.4,174.0,205.6,237.2,268.9,300.5,332.1,366.2,400.3,434.5,468.6,502.8,536.9,571.0,605.2,639.3,674.7,710.1,745.5,780.9,816.3,851.7,887.1,922.5,957.9,993.3,1028.7
BRID_P,,4.1,4.4,4.9,5.5,6.7,7.9,9.1,10.3,11.5,12.7,14.1,15.4,16.7,18.0,19.3,20.6,21.9,23.2,24.5,25.9,27.2,28.6,30.0,31.3,32.7,34.0,35.4,36.8,38.1,39.5
BRIM_1,,10.1,10.9,12.0,13.4,16.4,19.4,22.4,25.3,28.3,31.3,34.5,37.7,41.0,44.2,47.4,50.6,53.8,57.1,60.3,63.6,67.0,70.3,73.6,77.0,80.3,83.6,87.0,90.3,93.7,97.0
BRLE_1,,25.0,27.1,29.8,33.3,40.7,48.1,55.5,62.9,70.2,77.6,85.6,93.6,101.6,109.6,117.5,125.5,133.5,141.5,149.5,157.7,166.0,174.3,182.6,190.9,199.1,207.4,215.7,224.0,232.2,240.5
BROA_P,,1.0,1.0,1.1,1.3,1.5,1.8,2.1,2.4,2.7,2.9,3.3,3.6,3.9,4.2,4.5,4.8,5.1,5.4,5.7,6.0,6.3,6.6,6.9,7.2,7.6,7.9,8.2,8.5,8.8,9.1
BROR_P,,0.7,0.8,0.9,1.0,1.2,1.4,1.6,1.9,2.1,2.3,2.5,2.8,3.0,3.2,3.5,3.7,4.0,4.2,4.4,4.7,4.9,5.2,5.4,5.6,5.9,6.1,6.4,6.6,6.9,7.1
BROX,,2.0,2.1,2.3,2.6,3.2,3.8,4.3,4.9,5.5,6.1,6.7,7.3,7.9,8.6,9.2,9.8,10.4,11.1,11.7,12.3,13.0,13.6,14.3,14.9,15.6,16.2,16.9,17.5,18.2,18.8
BRWA1,,45.9,49.7,54.6,61.1,74.7,88.3,101.9,115.4,129.0,142.6,157.2,171.9,186.5,201.2,215.9,230.5,245.2,259.8,274.5,289.7,304.9,320.1,335.3,350.5,365.7,380.9,396.1,411.3,426.5,441.7
BUMU_P,,2.8,3.0,3.3,3.7,4.6,5.4,6.2,7.1,7.9,8.7,9.6,10.5,11.4,12.3,13.2,14.1,15.0,15.9,16.8,17.7,18.7,19.6,20.5,21.5,22.4,23.3,24.2,25.2,26.1,27.0
BURM_1,,37.3,40.4,44.4,49.7,60.7,71.7,82.8,93.8,104.8,115.9,127.8,139.7,151.6,163.5,175.4,187.3,199.2,211.1,223.0,235.4,247.7,260.1,272.5,284.8,297.2,309.5,321.9,334.2,346.6,358.9
BUSH_1,,16.3,17.7,19.4,21.8,26.6,31.4,36.2,41.1,45.9,50.7,55.9,61.2,66.4,71.6,76.8,82.0,87.2,92.4,97.7,103.1,108.5,113.9,119.3,124.7,130.1,135.5,140.9,146.3,151.7,157.1
BUST_1,,11.9,12.9,14.2,15.9,19.4,22.9,26.4,30.0,33.5,37.0,40.8,44.6,48.4,52.2,56.0,59.8,63.6,67.4,71.2,75.2,79.1,83.1,87.0,91.0,94.9,98.8,102.8,106.7,110.7,114.6
CAAD_P,,1.2,1.3,1.4,1.5,1.9,2.2,2.6,2.9,3.3,3.6,4.0,4.4,4.7,5.1,5.5,5.8,6.2,6.6,7.0,7.3,7.7,8.1,8.5,8.9,9.3,9.7,10.0,10.4,10.8,11.2
CANTN1,,17.9,19.4,21.3,23.8,29.1,34.3,39.6,44.9,50.2,55.5,61.2,66.9,72.6,78.3,84.0,89.7,95.4,101.1,106.8,112.7,118.6,124.5,130.4,136.4,142.3,148.2,154.1,160.0,165.9,171.8
CAPEA1,,11.2,12.1,13.3,14.9,18.2,21.5,24.8,28.1,31.4,34.7,38.3,41.9,45.5,49.0,52.6,56.2,59.8,63.3,66.9,70.6,74.3,78.0,81.7,85.4,89.1,92.8,96.5,100.2,103.9,107.6
CARE_1,,11.7,12.7,13.9,15.6,19.0,22.5,25.9,29.4,32.8,36.3,40.0,43.7,47.4,51.2,54.9,58.6,62.4,66.1,69.8,73.7,77.5,81.4,85.3,89.1,93.0,96.9,100.7,104.6,108.5,112.3
CARR_1,,8.1,8.7,9.6,10.8,13.1,15.5,17.9,20.3,22.7,25.1,27.6,30.2,32.8,35.4,38.0,40.5,43.1,45.7,48.3,50.9,53.6,56.3,58.9,61.6,64.3,67.0,69.6,72.3,75.0,77.7
CATY,,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.6,0.6,0.7,0.7,0.8,0.9,0.9,1.0,1.1,1.1,1.2,1.2,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8,1.8,1.9
CELL_1,,49.4,53.5,58.7,65.7,80.3,94.9,109.5,124.0,138.6,153.2,169.0,184.7,200.5,216.2,232.0,247.7,263.5,279.2,295.0,311.3,327.6,344.0,360.3,376.6,393.0,409.3,425.6,442.0,458.3,474.6
CHAP,,4.1,4.4,4.8,5.4,6.6,7.8,9.0,10.2,11.4,12.6,13.9,15.2,16.5,17.8,19.1,20.4,21.7,23.0,24.3,25.6,27.0,28.3,29.7,31.0,32.4,33.7,35.1,36.4,37.7,39.1
CHAS,,0.9,1.0,1.1,1.2,1.4,1.7,2.0,2.2,2.5,2.8,3.0,3.3,3.6,3.9,4.2,4.5,4.8,5.0,5.3,5.6,5.9,6.2,6.5,6.8,7.1,7.4,7.7,8.0,8.3,8.6
CHIC_1,,12.2,13.2,14.5,16.2,19.8,23.4,27.0,30.6,34.2,37.9,41.7,45.6,49.5,53.4,57.3,61.2,65.1,69.0,72.9,76.9,80.9,85.0,89.0,93.1,97.1,101.1,105.2,109.2,113.2,117.3
CHSI_1,,9.2,9.9,10.9,12.2,14.9,17.6,20.3,23.1,25.8,28.5,31.4,34.3,37.3,40.2,43.1,46.0,49.0,51.9,54.8,57.9,60.9,63.9,67.0,70.0,73.0,76.1,79.1,82.1,85.2,88.2
CHTE_1,,54.0,58.5,64.2,71.9,87.9,103.8,119.8,135.7,151.7,167.6,184.9,202.1,219.3,236.6,253.8,271.0,288.3,305.5,322.7,340.6,358.5,376.4,394.2,412.1,430.0,447.9,465.7,483.6,501.5,519.3
CITR_1,,0.8,0.9,0.9,1.0,1.3,1.5,1.7,2.0,2.2,2.4,2.7,2.9,3.2,3.4,3.7,3.9,4.2,4.4,4.7,5.0,5.2,5.5,5.7,6.0,6.2,6.5,6.8,7.0,7.3,7.5
CLAC_P,,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.8,0.9,0.9,1.0,1.1,1.1,1.2,1.2,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.7,1.8
CLAY_P,,1.0,1.1,1.2,1.3,1.6,1.9,2.2,2.5,2.7,3.0,3.3,3.7,4.0,4.3,4.6,4.9,5.2,5.5,5.8,6.2,6.5,6.8,7.1,7.4,7.8,8.1,8.4,8.7,9.1,9.4
COAT,,3.4,3.7,4.1,4.6,5.6,6.6,7.6,8.7,9.7,10.7,11.8,12.9,14.0,15.1,16.2,17.3,18.4,19.5,20.6,21.7,22.9,24.0,25.2,26.3,27.4,28.6,29.7,30.9,32.0,33.1
COCK,,4.1,4.5,4.9,5.5,6.7,7.9,9.1,10.4,11.6,12.8,14.1,15.4,16.7,18.1,19.4,20.7,22.0,23.3,24.6,26.0,27.4,28.7,30.1,31.4,32.8,34.2,35.5,36.9,38.3,39.6
CONQA1,,23.4,25.3,27.8,31.1,38.0,44.9,51.8,58.7,65.6,72.5,80.0,87.4,94.9,102.3,109.8,117.3,124.7,132.2,139.6,147.4,155.1,162.8,170.6,178.3,186.0,193.8,201.5,209.2,216.9,224.7
COUA_P,,3.8,4.1,4.5,5.1,6.2,7.3,8.4,9.6,10.7,11.8,13.0,14.2,15.5,16.7,17.9,19.1,20.3,21.5,22.8,24.0,25.3,26.5,27.8,29.1,30.3,31.6,32.8,34.1,35.3,36.6
COVE_1,,33.7,36.5,40.0,44.8,54.8,64.7,74.6,84.6,94.5,104.5,115.2,126.0,136.7,147.4,158.2,168.9,179.7,190.4,201.1,212.3,223.4,234.6,245.7,256.8,268.0,279.1,290.2,301.4,312.5,323.7
COWL_1,,42.2,45.7,50.1,56.1,68.6,81.0,93.5,105.9,118.4,130.9,144.3,157.8,171.2,184.7,198.1,211.6,225.0,238.5,251.9,265.9,279.8,293.8,307.7,321.7,335.6,349.6,363.5,377.5,391.4,405.4
COYL,,3.5,3.8,4.2,4.7,5.7,6.8,7.8,8.8,9.9,10.9,12.0,13.2,14.3,15.4,16.5,17.7,18.8,19.9,21.0,22.2,23.3,24.5,25.7,26.8,28.0,29.2,30.3,31.5,32.7,33.8
CRAI_P,,0.3,0.3,0.3,0.3,0.4,0.5,0.6,0.6,0.7,0.8,0.9,0.9,1.0,1.1,1.2,1.3,1.4,1.4,1.5,1.6,1.7,1.8,1.9,1.9,2.0,2.1,2.2,2.3,2.4,2.4
CREB_1,,48.7,52.7,57.9,64.8,79.2,93.5,107.9,122.3,136.7,151.1,166.6,182.1,197.6,213.2,228.7,244.2,259.8,275.3,290.8,306.9,323.0,339.1,355.2,371.3,387.4,403.5,419.6,435.7,451.9,468.0
CUMB,,2.6,2.8,3.0,3.4,4.2,4.9,5.7,6.4,7.2,7.9,8.8,9.6,10.4,11.2,12.0,12.8,13.6,14.5,15.3,16.1,17.0,17.8,18.7,19.5,20.4,21.2,22.0,22.9,23.7,24.6
CUPA,,6.6,7.1,7.8,8.8,10.7,12.7,14.6,16.6,18.5,20.4,22.5,24.7,26.8,28.9,31.0,33.1,35.2,37.3,39.4,41.5,43.7,45.9,48.1,50.3,52.4,54.6,56.8,59.0,61.2,63.3
CURR,,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7
DALM3,,2.1,2.2,2.5,2.8,3.4,4.0,4.6,5.2,5.8,6.4,7.1,7.8,8.4,9.1,9.7,10.4,11.1,11.7,12.4,13.1,13.8,14.4,15.1,15.8,16.5,17.2,17.9,18.6,19.3,19.9
DEVM,,1.2,1.3,1.4,1.5,1.9,2.2,2.6,2.9,3.3,3.6,4.0,4.4,4.7,5.1,5.5,5.8,6.2,6.6,7.0,7.3,7.7,8.1,8.5,8.9,9.3,9.7,10.0,10.4,10.8,11.2
DEVO,,3.5,3.8,4.1,4.6,5.6,6.7,7.7,8.7,9.8,10.8,11.9,13.0,14.1,15.2,16.3,17.4,18.5,19.6,20.8,21.9,23.1,24.2,25.4,26.5,27.6,28.8,29.9,31.1,32.2,33.4
DEWP,,0.3,0.4,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.2,3.3
DOUN_P,,1.2,1.3,1.4,1.5,1.9,2.2,2.6,2.9,3.2,3.6,4.0,4.3,4.7,5.1,5.4,5.8,6.2,6.5,6.9,7.3,7.7,8.0,8.4,8.8,9.2,9.6,10.0,10.3,10.7,11.1
DRAK_1,,19.3,20.8,22.9,25.6,31.3,37.0,42.7,48.4,54.1,59.7,65.9,72.0,78.2,84.3,90.5,96.6,102.7,108.9,115.0,121.4,127.8,134.1,140.5,146.9,153.2,159.6,166.0,172.3,178.7,185.1
DRAX_1,,4.8,5.2,5.7,6.3,7.7,9.2,10.6,12.0,13.4,14.8,16.3,17.8,19.3,20.9,22.4,23.9,25.4,26.9,28.5,30.0,31.6,33.2,34.8,36.4,37.9,39.5,41.1,42.7,44.2,45.8
DRUM,,1.3,1.4,1.5,1.7,2.1,2.4,2.8,3.2,3.6,3.9,4.3,4.7,5.1,5.5,5.9,6.3,6.7,7.2,7.6,8.0,8.4,8.8,9.2,9.6,10.1,10.5,10.9,11.3,11.7,12.2
DUDH_P,,2.6,2.9,3.1,3.5,4.3,5.1,5.9,6.6,7.4,8.2,9.0,9.9,10.7,11.6,12.4,13.2,14.1,14.9,15.8,16.6,17.5,18.4,19.3,20.1,21.0,21.9,22.8,23.6,24.5,25.4
DUGR_P,,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.9,0.9,1.0,1.0,1.1,1.1,1.1,1.2,1.2,1.3
DUNB_B,,3.0,3.3,3.6,4.0,4.9,5.8,6.7,7.5,8.4,9.3,10.3,11.2,12.2,13.2,14.1,15.1,16.0,17.0,17.9,18.9,19.9,20.9,21.9,22.9,23.9,24.9,25.9,26.9,27.9,28.9
DUNF,,1.7,1.9,2.1,2.3,2.8,3.3,3.9,4.4,4.9,5.4,6.0,6.5,7.1,7.6,8.2,8.7,9.3,9.8,10.4,11.0,11.5,12.1,12.7,13.3,13.8,14.4,15.0,15.6,16.1,16.7
DUNO_P,,1.5,1.6,1.8,2.0,2.4,2.9,3.3,3.8,4.2,4.7,5.1,5.6,6.1,6.6,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,10.9,11.4,11.9,12.4,12.9,13.4,13.9,14.4
DYCE_P,,4.2,4.5,5.0,5.6,6.8,8.0,9.2,10.5,11.7,12.9,14.3,15.6,16.9,18.3,19.6,20.9,22.3,23.6,24.9,26.3,27.7,29.1,30.4,31.8,33.2,34.6,36.0,37.3,38.7,40.1
EALI_6,,4.1,4.5,4.9,5.5,6.7,8.0,9.2,10.4,11.6,12.9,14.2,15.5,16.8,18.2,19.5,20.8,22.1,23.4,24.8,26.1,27.5,28.9,30.3,31.6,33.0,34.4,35.7,37.1,38.5,39.9
EASO_1,,32.0,34.6,38.0,42.5,52.0,61.4,70.9,80.3,89.8,99.2,109.4,119.6,129.8,140.0,150.2,160.4,170.6,180.8,191.0,201.6,212.1,222.7,233.3,243.9,254.4,265.0,275.6,286.2,296.7,307.3
ECCL,,6.7,7.2,8.0,8.9,10.9,12.9,14.8,16.8,18.8,20.8,22.9,25.0,27.2,29.3,31.4,33.6,35.7,37.8,40.0,42.2,44.4,46.6,48.8,51.1,53.3,55.5,57.7,59.9,62.1,64.3
ECLA_H,,28.5,30.8,33.9,37.9,46.3,54.7,63.1,71.5,80.0,88.4,97.4,106.5,115.6,124.7,133.8,142.9,152.0,161.0,170.1,179.5,189.0,198.4,207.8,217.2,226.6,236.1,245.5,254.9,264.3,273.7
EERH,,3.8,4.1,4.5,5.0,6.1,7.2,8.3,9.4,10.5,11.6,12.8,14.0,15.2,16.4,17.6,18.8,20.0,21.2,22.4,23.7,24.9,26.1,27.4,28.6,29.9,31.1,32.4,33.6,34.8,36.1
EKIL,,4.6,4.9,5.4,6.1,7.4,8.8,10.1,11.5,12.8,14.2,15.6,17.1,18.5,20.0,21.5,22.9,24.4,25.8,27.3,28.8,30.3,31.8,33.3,34.8,36.3,37.9,39.4,40.9,42.4,43.9
ELDE,,2.1,2.3,2.5,2.8,3.4,4.1,4.7,5.3,5.9,6.6,7.2,7.9,8.6,9.3,9.9,10.6,11.3,12.0,12.7,13.4,14.1,14.8,15.5,16.2,16.9,17.6,18.3,19.0,19.7,20.4
ELGI_P,,5.7,6.2,6.8,7.6,9.3,11.0,12.7,14.4,16.1,17.8,19.6,21.4,23.2,25.1,26.9,28.7,30.5,32.4,34.2,36.1,38.0,39.9,41.8,43.7,45.5,47.4,49.3,51.2,53.1,55.0
ELLA_1,,24.5,26.5,29.1,32.6,39.8,47.1,54.3,61.5,68.8,76.0,83.8,91.6,99.5,107.3,115.1,122.9,130.7,138.5,146.3,154.4,162.5,170.6,178.7,186.9,195.0,203.1,211.2,219.3,227.4,235.5
ELST_1,,13.1,14.2,15.5,17.4,21.3,25.1,29.0,32.8,36.7,40.6,44.7,48.9,53.1,57.2,61.4,65.6,69.7,73.9,78.1,82.4,86.7,91.0,95.4,99.7,104.0,108.3,112.7,117.0,121.3,125.6
ENDE_1,,39.8,43.1,47.3,52.9,64.7,76.4,88.2,99.9,111.7,123.4,136.1,148.8,161.5,174.2,186.9,199.6,212.3,224.9,237.6,250.8,263.9,277.1,290.3,303.4,316.6,329.7,342.9,356.1,369.2,382.4
ERSK,,0.8,0.9,1.0,1.1,1.3,1.5,1.8,2.0,2.3,2.5,2.8,3.0,3.3,3.5,3.8,4.0,4.3,4.6,4.8,5.1,5.3,5.6,5.9,6.1,6.4,6.7,6.9,7.2,7.5,7.7
EXET1,,54.1,58.6,64.4,72.0,88.0,104.0,120.0,136.0,152.0,168.0,185.2,202.5,219.8,237.1,254.3,271.6,288.9,306.1,323.4,341.3,359.2,377.1,395.0,412.9,430.8,448.7,466.7,484.6,502.5,520.4
FAUG_P,,0.4,0.4,0.4,0.5,0.6,0.7,0.8,0.9,1.1,1.2,1.3,1.4,1.5,1.6,1.8,1.9,2.0,2.1,2.2,2.4,2.5,2.6,2.7,2.9,3.0,3.1,3.2,3.4,3.5,3.6
FAWL_1,,19.0,20.6,22.6,25.3,30.9,36.5,42.1,47.7,53.4,59.0,65.0,71.1,77.1,83.2,89.3,95.3,101.4,107.5,113.5,119.8,126.1,132.4,138.7,144.9,151.2,157.5,163.8,170.1,176.4,182.7
FECK_6,,47.9,51.9,56.9,63.7,77.9,92.0,106.2,120.3,134.5,148.6,163.9,179.2,194.5,209.7,225.0,240.3,255.6,270.8,286.1,302.0,317.8,333.7,349.5,365.3,381.2,397.0,412.9,428.7,444.6,460.4
FERRA2,,6.8,7.4,8.1,9.1,11.1,13.1,15.1,17.2,19.2,21.2,23.4,25.5,27.7,29.9,32.1,34.3,36.4,38.6,40.8,43.1,45.3,47.6,49.8,52.1,54.3,56.6,58.9,61.1,63.4,65.6
FERRB_M,,36.5,39.5,43.4,48.6,59.4,70.2,80.9,91.7,102.5,113.3,124.9,136.6,148.2,159.9,171.5,183.2,194.8,206.5,218.1,230.2,242.3,254.3,266.4,278.5,290.6,302.7,314.7,326.8,338.9,351.0
FIDD_P,,3.3,3.5,3.9,4.3,5.3,6.3,7.2,8.2,9.1,10.1,11.1,12.2,13.2,14.2,15.3,16.3,17.4,18.4,19.4,20.5,21.6,22.7,23.7,24.8,25.9,27.0,28.0,29.1,30.2,31.3
FIDF_1,,23.3,25.2,27.7,31.0,37.9,44.7,51.6,58.5,65.4,72.2,79.7,87.1,94.5,101.9,109.4,116.8,124.2,131.6,139.1,146.8,154.5,162.2,169.9,177.6,185.3,193.0,200.7,208.4,216.1,223.8
FLEE_1,,56.5,61.2,67.2,75.2,91.9,108.5,125.2,141.9,158.6,175.3,193.3,211.3,229.3,247.3,265.4,283.4,301.4,319.4,337.4,356.1,374.8,393.5,412.2,430.9,449.5,468.2,486.9,505.6,524.3,543.0
FOUR_1,,0.4,0.4,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.2,2.3,2.4,2.5,2.6,2.8,2.9,3.0,3.1,3.2,3.4,3.5
