GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,0.5,0.9,1.4,2.0,2.8,4.0,5.4,7.0,8.8,10.8,13.1,15.6,18.4,21.4,24.6,28.1,31.8,35.7,39.9,44.3,49.0,54.0,59.2,64.6,70.2,76.1,82.3,88.6,95.2,102.1
ABNE_P,0.0,0.1,0.1,0.2,0.2,0.4,0.5,0.6,0.8,1.0,1.2,1.4,1.6,1.9,2.2,2.5,2.8,3.2,3.5,3.9,4.3,4.8,5.2,5.7,6.2,6.7,7.3,7.8,8.4,9.0
ABTH_1,0.1,0.2,0.3,0.4,0.6,0.8,1.1,1.4,1.8,2.2,2.6,3.1,3.7,4.3,4.9,5.6,6.4,7.2,8.0,8.9,9.8,10.8,11.9,12.9,14.1,15.2,16.5,17.8,19.1,20.4
ACTL_2,0.0,0.0,0.1,0.1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,1.0,1.1,1.3,1.5,1.7,1.9,2.1,2.3,2.6,2.8,3.1,3.4,3.7,4.0,4.3,4.7,5.0,5.4
ALNE_P,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.2,1.3,1.5,1.6,1.8,1.9,2.1,2.3,2.5,2.7,2.9,3.1,3.4
ALVE1,0.4,0.8,1.2,1.7,2.4,3.4,4.6,6.0,7.5,9.3,11.3,13.4,15.8,18.4,21.2,24.2,27.4,30.8,34.4,38.2,42.3,46.5,51.0,55.7,60.5,65.6,70.9,76.4,82.1,88.0
AMEM_1,0.0,0.1,0.1,0.2,0.3,0.4,0.5,0.7,0.8,1.0,1.3,1.5,1.8,2.1,2.4,2.7,3.1,3.4,3.8,4.3,4.7,5.2,5.7,6.2,6.8,7.3,7.9,8.5,9.2,9.8
ARBR_P,0.0,0.1,0.1,0.2,0.2,0.3,0.5,0.6,0.8,0.9,1.1,1.4,1.6,1.9,2.1,2.4,2.8,3.1,3.5,3.9,4.3,4.7,5.2,5.6,6.1,6.6,7.2,7.7,8.3,8.9
ARMO_P,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.6,1.7,1.8,2.0,2.1,2.3
AXMI1,0.2,0.4,0.7,1.0,1.4,2.0,2.7,3.4,4.3,5.3,6.5,7.7,9.1,10.6,12.2,13.9,15.8,17.7,19.8,22.0,24.3,26.8,29.3,32.0,34.8,37.7,40.8,43.9,47.2,50.6
AYRR,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.4,0.5,0.5,0.6,0.7,0.8,0.8,0.9,1.0,1.1,1.3,1.4,1.5,1.6,1.7,1.9,2.0,2.2
BAGA,0.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4,0.5,0.6,0.8,0.9,1.1,1.3,1.4,1.6,1.9,2.1,2.3,2.6,2.9,3.2,3.5,3.8,4.1,4.5,4.8,5.2,5.6,6.0
BAIN,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.8
BARKC1,0.1,0.2,0.3,0.4,0.5,0.8,1.0,1.3,1.7,2.1,2.5,3.0,3.5,4.1,4.7,5.4,6.1,6.9,7.7,8.5,9.4,10.4,11.4,12.4,13.5,14.6,15.8,17.0,18.3,19.6
BEAU_P,0.0,0.0,0.1,0.1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,1.0,1.1,1.3,1.5,1.7,1.9,2.1,2.4,2.6,2.9,3.1,3.4,3.7,4.0,4.4,4.7,5.1,5.4
BEDDT1,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.4,0.5,0.6,0.7,0.9,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.5,2.7,3.0,3.3,3.6,3.9,4.2,4.6,4.9,5.3,5.6
BEDD_1,0.1,0.2,0.3,0.5,0.7,0.9,1.3,1.6,2.1,2.5,3.1,3.7,4.3,5.0,5.8,6.6,7.5,8.4,9.4,10.4,11.6,12.7,13.9,15.2,16.6,17.9,19.4,20.9,22.4,24.1
BERW,0.0,0.1,0.1,0.1,0.2,0.3,0.4,0.5,0.6,0.8,1.0,1.2,1.4,1.6,1.8,2.1,2.3,2.6,2.9,3.3,3.6,4.0,4.4,4.8,5.2,5.6,6.1,6.5,7.0,7.5
BESW_1,0.2,0.3,0.4,0.6,0.9,1.3,1.7,2.2,2.8,3.5,4.2,5.0,5.9,6.9,7.9,9.0,10.2,11.5,12.8,14.3,15.8,17.4,19.1,20.8,22.6,24.5,26.5,28.5,30.7,32.9
BICF_1,0.1,0.3,0.4,0.6,0.9,1.2,1.6,2.1,2.7,3.3,4.0,4.8,5.6,6.5,7.5,8.6,9.7,10.9,12.2,13.6,15.0,16.5,18.1,19.8,21.5,23.3,25.2,27.1,29.1,31.2
