GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,,,,,,,,,,,,,,0.284357459,0.452623014,0.869006137,1.447183951,2.315083447,3.466600369,5.066841324,7.12410431,9.757586621,13.03566923,17.06962635,21.96489834,27.73304862,33.87448935,40.94005418,48.93567201,57.80305228,67.36012734
ABNE_P,,,,,,,,,,,,,,0.008027799,0.012779091,0.024540124,0.040862446,0.065359633,0.097882751,0.143064095,0.201150279,0.275482306,0.368054259,0.481947426,0.620137027,0.782849746,0.956436537,1.155827961,1.381497307,1.63185546,1.90163007
ABTH_1,,,,,,,,,,,,,,0.11290266,0.179707854,0.345028334,0.574584316,0.919165881,1.37636228,2.011721309,2.828492209,3.874095601,5.175560398,6.777187455,8.720742229,11.01085758,13.44930211,16.2546271,19.42900249,22.9495999,26.74417013
ACTL_2,,,,,,,,,,,,,,0.032072549,0.051055942,0.098021424,0.163228308,0.261122784,0.390994955,0.571484887,0.803515543,1.100588676,1.470380005,1.925307572,2.477414344,3.128146147,3.820791869,4.617717625,5.519753049,6.51971431,7.597641072
ACTL_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALNE_P,,,,,,,,,,,,,,0.011241127,0.017892238,0.034351117,0.057214807,0.091540323,0.137050147,0.200299377,0.281674248,0.385742255,0.515340798,0.674864293,0.868400755,1.096423357,1.339219753,1.618594252,1.934683165,2.285282758,2.663268676
ALST_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALVE1,,,,,,,,,,,,,,0.15768497,0.250989805,0.481889151,0.802502268,1.283801062,1.922347192,2.809688183,3.950527622,5.410864595,7.228710989,9.465612927,12.18024331,15.37876883,18.78453875,22.70258696,27.13618742,32.05347787,37.35334209
AMEM_1,,,,,,,,,,,,,,0.173806823,0.276653724,0.531159045,0.884559376,1.415046573,2.118898902,3.097021835,4.354488468,5.964175162,7.967845202,10.43350677,13.42556621,16.95119085,20.70523437,25.02387737,29.91092072,35.33089107,41.17288078
ARBR_P,,,,,,,,,,,,,,0.022206196,0.035346422,0.067867794,0.113026929,0.180817792,0.270741046,0.395728693,0.556388057,0.762100685,1.018038512,1.333181035,1.715387458,2.165956584,2.645584816,3.197407385,3.821677894,4.514471822,5.260929881
ARDK_P,,,,,,,,,,,,,,0.0017723,0.00281714,0.005411218,0.009006718,0.014419114,0.021584951,0.031534856,0.044380776,0.060743513,0.081153479,0.106318016,0.136841017,0.172617285,0.210947971,0.254847789,0.304839156,0.360112947,0.419295865
ARMO_P,,,,,,,,,,,,,,0.017253695,0.027461451,0.052721442,0.087797045,0.140454798,0.210310329,0.30739252,0.4322496,0.592018848,0.79089522,1.035600907,1.332545987,1.682584815,2.055243398,2.483833575,2.968788558,3.506926323,4.08690146
AXMI1,,,,,,,,,,,,,,0.140403669,0.223483038,0.429066565,0.714557573,1.143083141,1.71164376,2.50176526,3.517511736,4.817840337,6.436410982,8.428081472,10.84525996,13.69314803,16.72564483,20.21409154,24.16189635,28.54012861,33.25904129
AYRR,,,,,,,,,,,,,,0.040818102,0.064975484,0.124748793,0.207745119,0.332323736,0.497633192,0.727326867,1.022673561,1.400703524,1.871284673,2.450416528,3.153088629,3.981040345,4.862754901,5.877038652,7.024873456,8.297584651,9.669455934
BAGA,,,,,,,,,,,,,,0.044484167,0.070806133,0.135937876,0.226386073,0.362135517,0.542268298,0.792614628,1.114436403,1.526379759,2.039210779,2.670223165,3.435997856,4.338201988,5.298992176,6.404138469,7.65509448,9.042217725,10.53715173
BAIN,,,,,,,,,,,,,,0.041210106,0.065587249,0.125924595,0.209719953,0.335481206,0.502350433,0.734270322,1.032379861,1.414025205,1.889006605,2.473583099,3.183033482,4.018990125,4.908907918,5.932670059,7.091270432,8.376372739,9.761207735
BARKC1,,,,,,,,,,,,,,0.09483183,0.150947347,0.289803571,0.482616127,0.772054083,1.156081419,1.689718603,2.375808295,3.254092844,4.347276226,5.69249548,7.324998673,9.248686657,11.2967984,13.65300412,16.31934963,19.27653348,22.46389928
BARKW3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEAU_P,,,,,,,,,,,,,,0.018368974,0.029236324,0.056135061,0.093481612,0.149532525,0.223926002,0.327258516,0.46015521,0.630308207,0.842007864,1.102618489,1.41872449,1.79144647,2.187965916,2.644511998,3.161009638,3.733442077,4.35081121
BEDDT1,,,,,,,,,,,,,,0.147299626,0.234457045,0.450155142,0.749661626,1.199233486,1.795732155,2.624625831,3.690309404,5.054530578,6.752596173,8.842183938,11.37799979,14.36583499,17.54727283,21.20706554,25.34897157,29.94247094,34.8928153
BEDD_1,,,,,,,,,,,,,,0.407143035,0.648063047,1.244238673,2.072080384,3.314738505,4.963466715,7.254656356,10.20023486,13.97084049,18.6644356,24.44018141,31.44923433,39.70804747,48.50134528,58.61747784,70.06568433,82.76174844,96.44594155
BERB_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BERW,,,,,,,,,,,,,,0.014592485,0.023231964,0.044604616,0.074286967,0.118826128,0.177932902,0.260090236,0.365646507,0.500777902,0.669110972,0.876192832,1.127458559,1.423442032,1.738691065,2.101251101,2.51171324,2.966971,3.457464373
BESW_1,,,,,,,,,,,,,,0.227925453,0.362799297,0.696542542,1.159984075,1.855645224,2.778633649,4.061294089,5.710305206,7.821167201,10.44869948,13.68206685,17.60583296,22.22924625,27.15205469,32.81507155,39.22410544,46.3316779,53.99248188
BICF_1,,,,,,,,,,,,,,0.098409556,0.156642048,0.300739794,0.500832583,0.801208058,1.199715898,1.753511592,2.465527706,3.376920418,4.511420212,5.907475748,7.601640373,9.597824633,11.72338787,14.16860471,16.93563096,20.00446691,23.31186351
BIRK_1,,,,,,,,,,,,,,0.183767036,0.292506745,0.561603466,0.935240621,1.496140932,2.240296385,3.274465674,4.603978672,6.305930736,8.424401057,11.03128706,14.19490521,17.92270522,21.89165373,26.45755158,31.62476975,37.35540238,43.53178998
BISW_1,,,,,,,,,,,,,,0.411283922,0.654648961,1.256881705,2.093139124,3.348444499,5.013926899,7.328430561,10.30400286,14.11293842,18.85418994,24.68867047,31.76887824,40.11183313,48.99442638,59.21357304,70.7780762,83.60358204,97.42660059
BLYTB1,,,,,,,,,,,,,,0.094218978,0.149965502,0.287932403,0.479496997,0.767054755,1.148612454,1.678821237,2.360418703,3.232979237,4.319180481,5.655677179,7.277644021,9.188834433,11.22378798,13.56473977,16.21406824,19.15192841,22.31837895
BLYTH132,,,,,,,,,,,,,,0.032911769,0.05238521,0.100575317,0.16751019,0.267963969,0.401251381,0.586432601,0.824588429,1.129410426,1.508741503,1.975639707,2.542352893,3.209900816,3.920659697,4.73861493,5.66391886,6.69013637,7.796436641
BOAG_P,,,,,,,,,,,,,,0.007635795,0.012159773,0.023339036,0.038869156,0.06217585,0.093094037,0.136072422,0.191380123,0.262076841,0.350116206,0.458505062,0.590018075,0.744899966,0.909762017,1.099574974,1.314366663,1.552639176,1.809384979
BOLN_1,,,,,,,,,,,,,,0.55032938,0.87597194,1.681813998,2.800794007,4.480476495,6.709060315,9.806038385,13.78754255,18.88427855,25.2284661,33.03553105,42.5095053,53.67291592,65.55866603,79.23248846,94.70703288,111.8679523,130.3650039
BONN,,,,,,,,,,,,,,0.027351938,0.043533499,0.083583082,0.139198089,0.222654272,0.333423173,0.487343718,0.685188093,0.938466334,1.253718587,1.641792863,2.112504965,2.667327391,3.258090111,3.937398344,4.706481799,5.559270385,6.478861047
BOTW_1,,,,,,,,,,,,,,0.119279625,0.189858621,0.364511245,0.607030648,0.971079953,1.454089547,2.125323941,2.988263002,4.092939817,5.467972267,7.159987471,9.213265432,11.63280026,14.20887126,17.17270072,20.52657019,24.2457496,28.25462182
BRAC_P,,,,,,,,,,,,,,0.0282022,0.044892977,0.086187547,0.143535341,0.229600707,0.343822545,0.502532525,0.706580266,0.967790789,1.292836509,1.692952375,2.178488102,2.750600051,3.3597832,4.060471178,4.853582282,5.733118015,6.680616351
