GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,18.2,84.8,238,495.6,816.2,943.6,1218.6,1622.6,2284.1,3392.3,4852.8,7291.1,9988.7,12843.3,17056.5,20506.4,24512,28299.6,32075.8,35778.2,38939.8,42620.6,46077.3,49075.3,51496.1,52801.4,53925.8,55065.3,56207,56218.2
ABNE_P,1,4.6,12.8,26.7,43.9,60.6,78.2,104.1,146.6,217.7,348.9,524.3,718.1,923.5,1226.3,1521.1,1818,2099,2379.2,2653.8,2978.7,3260.3,3524.7,3754,3939.3,4037.1,4123.3,4210.4,4297.7,4298.4
ABTH_1,7.7,35.8,100.5,209.2,344.6,509,657.3,875.2,1232.1,1829.8,2996,4501.3,6166.7,7929,10530.2,13796.2,16490.9,19039.2,21579.7,24070.5,27407.3,29998.1,32430.9,34541.1,36244.9,37369.1,38164.9,38971.5,39779.3,39787.1
ACTL_2;CBNK_H;GREE_H;PERI_H,5.8,26.8,75.4,157,258.5,328,423.7,564.1,794,1179.3,1712.8,2573.2,3525.5,4532.9,6020.1,7425.7,8876,10247.6,11614.6,12955.5,14262.9,15611,16877.3,17975.5,18862.1,19608,20025.2,20448.6,20872.5,20876.8
ALNE_P,0.7,3.4,9.5,19.7,32.5,33.7,43.5,57.9,81.5,121,174.2,261.7,358.5,461,612.3,692.3,827.5,955.3,1082.8,1207.7,1335.8,1462.2,1580.7,1683.5,1766.7,1817.9,1856.7,1895.8,1935.3,1935.6
ALVE1,10,46.4,130.1,271,446.2,515.9,666.3,887.2,1248.9,1854.8,2653.4,3986.5,5461.5,7022.2,9325.9,11212.3,13402.3,15473.4,17538,19562.2,21290.8,23303.3,25193.4,26832.7,28156.2,28869.9,29484.8,30108,30732,30738.3
AMEM_1,9.1,42.2,118.5,246.8,406.4,513.1,662.7,882.3,1242,1844.6,2692.2,4044.9,5541.4,7125.1,9462.4,11660.6,13938.2,16092,18239.2,20344.6,22376.3,24491.5,26477.8,28200.7,29591.5,30659.4,31312.3,31973.8,32636.7,32643.4
ARBR_P,1.6,7.4,20.7,43.2,71.1,98.2,126.8,168.8,237.6,352.9,565.5,849.6,1164,1496.7,1987.7,2465.2,2946.9,3402.1,3856.2,4301.2,4828.1,5284.2,5713,6084.7,6384.9,6543.5,6682.9,6824.3,6965.8,6967.1
ARDK_P;CLAC_P,0.1,0.3,0.9,1.9,3,3,3.9,5.2,7.3,10.8,15.1,22.7,31.1,40,53.1,58.1,69.4,80.3,91,101.5,111.4,121.8,131.7,140.2,147.2,151.8,155.2,158.4,161.6,161.6
ARMO_P,1.2,5.7,16,33.2,54.7,68.3,88.2,117.5,165.4,245.6,380.3,571.3,782.7,1006.4,1336.5,1613.6,1928.8,2226.8,2523.9,2815.3,3149.9,3447.6,3727.1,3969.6,4165.5,4281.9,4373.2,4465.6,4558.3,4558.9
