GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BAIN,,0.486,0.519,0.547,0.569,0.619,0.655,0.695,0.762,0.835,0.904,0.969,1.002,1.031,1.067,1.15,1.221,1.252,1.284,1.299,1.366,1.431,1.427,1.42,1.409,1.471,1.567,1.585,1.605,1.621,1.64
BARKC1,,2.748,2.876,3.004,3.124,3.298,3.493,3.692,4.014,4.401,4.77,5.113,5.284,5.438,5.633,6.069,6.443,6.606,6.775,6.853,7.206,7.546,7.528,7.492,7.432,7.756,8.263,8.361,8.463,8.551,8.65
BARKW3,,3.81,3.988,4.166,4.332,4.573,4.844,5.119,5.566,6.103,6.614,7.09,7.327,7.54,7.81,8.415,8.933,9.16,9.394,9.502,9.992,10.463,10.438,10.388,10.305,10.755,11.457,11.594,11.734,11.857,11.993
BEAU_P,,0.613,0.654,0.69,0.718,0.78,0.826,0.877,0.961,1.052,1.14,1.222,1.263,1.3,1.346,1.451,1.54,1.579,1.62,1.638,1.723,1.804,1.8,1.791,1.777,1.855,1.976,2,2.024,2.045,2.069
BEDDT1,,2.041,2.137,2.232,2.321,2.45,2.595,2.743,2.982,3.27,3.544,3.798,3.926,4.04,4.184,4.508,4.786,4.908,5.033,5.091,5.353,5.606,5.592,5.565,5.521,5.762,6.138,6.212,6.287,6.352,6.426
BEDD_1,,7.87,8.24,8.606,8.949,9.448,10.007,10.576,11.499,12.608,13.665,14.647,15.138,15.577,16.135,17.384,18.455,18.924,19.407,19.63,20.642,21.616,21.564,21.46,21.289,22.219,23.669,23.952,24.242,24.494,24.777
BERB_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BERW,,0.56,0.597,0.631,0.656,0.713,0.755,0.801,0.878,0.961,1.042,1.117,1.154,1.187,1.23,1.325,1.407,1.443,1.48,1.497,1.574,1.648,1.644,1.636,1.623,1.694,1.805,1.827,1.849,1.868,1.89
BESW_1,,6.254,6.548,6.839,7.111,7.508,7.952,8.405,9.138,10.019,10.859,11.639,12.029,12.378,12.822,13.815,14.666,15.038,15.422,15.6,16.404,17.178,17.137,17.054,16.918,17.657,18.809,19.034,19.264,19.465,19.69
BICF_1,,4.025,4.214,4.401,4.576,4.832,5.117,5.409,5.881,6.448,6.988,7.49,7.742,7.966,8.251,8.891,9.438,9.678,9.925,10.039,10.557,11.055,11.028,10.975,10.887,11.363,12.105,12.249,12.397,12.527,12.671
BIRK_1,,4.011,4.199,4.385,4.56,4.814,5.099,5.389,5.86,6.425,6.963,7.463,7.714,7.937,8.222,8.859,9.404,9.643,9.889,10.003,10.518,11.015,10.988,10.935,10.848,11.322,12.061,12.205,12.353,12.482,12.626
BISW_1,,8.372,8.765,9.154,9.519,10.05,10.644,11.25,12.232,13.412,14.535,15.58,16.102,16.569,17.163,18.492,19.631,20.13,20.644,20.881,21.957,22.994,22.938,22.828,22.645,23.634,25.177,25.478,25.786,26.055,26.356
BLYTB1,,8.823,9.237,9.647,10.031,10.591,11.217,11.856,12.89,14.134,15.318,16.419,16.969,17.461,18.087,19.487,20.688,21.213,21.755,22.005,23.139,24.232,24.173,24.056,23.865,24.907,26.533,26.849,27.174,27.458,27.775
BLYTH132,,1.317,1.378,1.44,1.497,1.58,1.674,1.769,1.923,2.109,2.286,2.45,2.532,2.606,2.699,2.908,3.087,3.165,3.246,3.284,3.453,3.616,3.607,3.59,3.561,3.717,3.959,4.006,4.055,4.097,4.145
BOAG_P,,0.55,0.586,0.619,0.644,0.699,0.741,0.786,0.861,0.943,1.022,1.096,1.132,1.165,1.207,1.3,1.38,1.415,1.452,1.468,1.544,1.617,1.613,1.605,1.593,1.662,1.771,1.792,1.814,1.833,1.854
BOLN_1,,15.877,16.623,17.361,18.052,19.06,20.187,21.336,23.197,25.435,27.566,29.547,30.538,31.424,32.549,35.07,37.231,38.176,39.151,39.601,41.642,43.608,43.503,43.293,42.947,44.823,47.749,48.319,48.904,49.414,49.984
BONN,,1.082,1.153,1.217,1.266,1.376,1.457,1.546,1.694,1.856,2.011,2.155,2.228,2.292,2.374,2.558,2.715,2.785,2.856,2.889,3.038,3.181,3.174,3.158,3.133,3.27,3.484,3.526,3.569,3.606,3.648
BOTW_1,,2.786,2.916,3.046,3.167,3.344,3.542,3.744,4.07,4.463,4.837,5.184,5.358,5.513,5.711,6.153,6.532,6.698,6.869,6.948,7.306,7.651,7.633,7.596,7.535,7.864,8.378,8.478,8.58,8.67,8.77
BRAC_P,,0.469,0.5,0.528,0.549,0.597,0.632,0.671,0.735,0.805,0.872,0.935,0.966,0.994,1.03,1.11,1.178,1.208,1.239,1.253,1.318,1.38,1.377,1.37,1.359,1.419,1.511,1.53,1.548,1.564,1.582
BRAI_1,,4.286,4.487,4.687,4.873,5.145,5.449,5.76,6.262,6.866,7.442,7.976,8.244,8.483,8.787,9.467,10.05,10.306,10.569,10.69,11.241,11.772,11.743,11.687,11.594,12.1,12.89,13.044,13.202,13.339,13.493
BRAP,,0.636,0.678,0.716,0.745,0.809,0.857,0.909,0.996,1.091,1.183,1.268,1.31,1.348,1.396,1.504,1.597,1.638,1.679,1.699,1.787,1.871,1.866,1.857,1.843,1.923,2.049,2.073,2.099,2.121,2.145
BRAW_1,,7.482,7.833,8.181,8.506,8.981,9.512,10.054,10.931,11.985,12.99,13.923,14.39,14.807,15.337,16.525,17.544,17.989,18.448,18.661,19.622,20.548,20.499,20.4,20.237,21.121,22.5,22.768,23.044,23.284,23.553
BRED_1,,4.604,4.82,5.034,5.234,5.526,5.853,6.186,6.726,7.375,7.993,8.567,8.854,9.111,9.438,10.169,10.795,11.069,11.352,11.482,12.074,12.644,12.614,12.553,12.453,12.996,13.845,14.01,14.18,14.328,14.493
BRFO_1,,13.519,14.153,14.782,15.371,16.229,17.188,18.167,19.752,21.657,23.472,25.159,26.002,26.756,27.714,29.861,31.701,32.506,33.336,33.719,35.457,37.131,37.041,36.862,36.568,38.165,40.656,41.142,41.64,42.074,42.56
BRID_P,,0.464,0.495,0.522,0.543,0.59,0.625,0.663,0.727,0.796,0.862,0.924,0.955,0.983,1.018,1.097,1.165,1.194,1.225,1.239,1.303,1.364,1.361,1.355,1.344,1.403,1.494,1.512,1.53,1.546,1.564
BRIM_1,,5.568,5.829,6.088,6.331,6.684,7.079,7.482,8.135,8.919,9.667,10.362,10.709,11.019,11.414,12.298,13.056,13.388,13.729,13.887,14.603,15.292,15.255,15.182,15.061,15.718,16.744,16.944,17.149,17.328,17.528
BRLE_1,,11.489,12.028,12.563,13.063,13.792,14.608,15.439,16.786,18.405,19.948,21.381,22.098,22.739,23.553,25.378,26.941,27.625,28.331,28.656,30.133,31.556,31.48,31.327,31.078,32.435,34.552,34.965,35.388,35.757,36.169
BROA_P,,0.246,0.262,0.277,0.288,0.313,0.331,0.352,0.385,0.422,0.457,0.49,0.507,0.521,0.54,0.582,0.618,0.633,0.65,0.657,0.691,0.724,0.722,0.718,0.713,0.744,0.792,0.802,0.812,0.82,0.83
BROR_P,,0.15,0.16,0.169,0.176,0.191,0.203,0.215,0.236,0.258,0.28,0.3,0.31,0.319,0.33,0.356,0.378,0.387,0.397,0.402,0.422,0.442,0.441,0.439,0.436,0.455,0.484,0.49,0.496,0.501,0.507
BROX,,0.952,1.015,1.071,1.114,1.211,1.282,1.36,1.491,1.633,1.769,1.896,1.96,2.017,2.089,2.251,2.389,2.45,2.513,2.542,2.673,2.799,2.793,2.779,2.757,2.878,3.066,3.102,3.14,3.173,3.21
BRWA1,,4.287,4.488,4.688,4.874,5.146,5.451,5.761,6.264,6.868,7.443,7.978,8.246,8.485,8.789,9.469,10.053,10.308,10.571,10.693,11.244,11.775,11.746,11.69,11.596,12.103,12.893,13.047,13.205,13.342,13.496
BUMU_P,,0.873,0.93,0.982,1.022,1.11,1.175,1.247,1.366,1.497,1.622,1.739,1.797,1.849,1.915,2.063,2.19,2.246,2.304,2.33,2.451,2.566,2.56,2.548,2.527,2.638,2.81,2.844,2.879,2.909,2.942
BURM_1,,7.653,8.012,8.368,8.701,9.187,9.73,10.284,11.181,12.259,13.287,14.241,14.719,15.146,15.688,16.903,17.945,18.4,18.87,19.087,20.071,21.018,20.968,20.866,20.7,21.604,23.014,23.289,23.571,23.817,24.091
BUSH_1,,2.631,2.754,2.877,2.991,3.158,3.345,3.535,3.844,4.214,4.568,4.896,5.06,5.207,5.393,5.811,6.169,6.325,6.487,6.562,6.9,7.225,7.208,7.173,7.116,7.427,7.912,8.006,8.103,8.187,8.282
BUST_1,,4.36,4.564,4.767,4.957,5.234,5.543,5.859,6.37,6.984,7.57,8.114,8.386,8.629,8.938,9.63,10.223,10.483,10.751,10.874,11.435,11.974,11.946,11.888,11.793,12.308,13.112,13.268,13.429,13.569,13.725
CAAD_P,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
CAFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMB_01,,0.516,0.54,0.564,0.587,0.619,0.656,0.693,0.754,0.827,0.896,0.96,0.993,1.021,1.058,1.14,1.21,1.241,1.273,1.287,1.353,1.417,1.414,1.407,1.396,1.457,1.552,1.57,1.589,1.606,1.625
CANTN1,,4.088,4.28,4.47,4.648,4.908,5.198,5.494,5.973,6.549,7.098,7.608,7.863,8.091,8.381,9.03,9.586,9.83,10.081,10.197,10.722,11.228,11.201,11.147,11.058,11.541,12.295,12.441,12.592,12.723,12.87
CAPEA1,,6.755,7.072,7.387,7.681,8.11,8.589,9.078,9.87,10.822,11.729,12.572,12.993,13.37,13.849,14.922,15.841,16.243,16.658,16.849,17.718,18.554,18.509,18.42,18.273,19.071,20.316,20.559,20.808,21.024,21.267
CARE_1,,2.761,2.891,3.019,3.139,3.315,3.511,3.71,4.034,4.423,4.794,5.138,5.311,5.465,5.66,6.099,6.475,6.639,6.809,6.887,7.242,7.584,7.565,7.529,7.469,7.795,8.304,8.403,8.505,8.593,8.692
CARR_1,,6.056,6.34,6.622,6.886,7.27,7.7,8.138,8.848,9.702,10.515,11.271,11.648,11.986,12.416,13.377,14.201,14.562,14.934,15.106,15.884,16.634,16.594,16.514,16.382,17.097,18.213,18.431,18.654,18.848,19.066
CASS_P,,0.011,0.011,0.012,0.013,0.014,0.014,0.015,0.017,0.018,0.02,0.021,0.022,0.023,0.024,0.025,0.027,0.028,0.028,0.029,0.03,0.032,0.032,0.031,0.031,0.033,0.035,0.035,0.036,0.036,0.036
CATY,,0.425,0.453,0.478,0.498,0.541,0.573,0.608,0.666,0.729,0.79,0.847,0.876,0.901,0.933,1.005,1.067,1.095,1.123,1.136,1.194,1.251,1.248,1.241,1.232,1.286,1.369,1.386,1.403,1.417,1.434
CBNK_H,,0.518,0.542,0.566,0.589,0.621,0.658,0.696,0.756,0.829,0.899,0.963,0.996,1.024,1.061,1.143,1.214,1.245,1.276,1.291,1.358,1.422,1.418,1.411,1.4,1.461,1.557,1.575,1.594,1.611,1.63
CEAN_P,,0.1,0.106,0.112,0.117,0.127,0.134,0.142,0.156,0.171,0.185,0.199,0.205,0.211,0.219,0.236,0.25,0.256,0.263,0.266,0.28,0.293,0.292,0.291,0.289,0.301,0.321,0.325,0.329,0.332,0.336
CELL_1,,11.241,11.768,12.291,12.781,13.494,14.292,15.105,16.423,18.007,19.516,20.919,21.62,22.247,23.044,24.829,26.358,27.028,27.718,28.037,29.481,30.873,30.799,30.65,30.405,31.733,33.805,34.208,34.623,34.984,35.387
CHAP,,0.7,0.746,0.787,0.819,0.89,0.943,1,1.096,1.201,1.301,1.394,1.441,1.483,1.536,1.655,1.757,1.801,1.847,1.869,1.965,2.058,2.053,2.043,2.027,2.116,2.254,2.281,2.308,2.333,2.36
CHAR_P,,0.322,0.343,0.362,0.377,0.409,0.433,0.46,0.504,0.552,0.598,0.641,0.663,0.682,0.706,0.761,0.808,0.828,0.849,0.859,0.904,0.946,0.944,0.939,0.932,0.973,1.036,1.049,1.061,1.072,1.085
CHAS,,1.582,1.687,1.78,1.853,2.013,2.131,2.261,2.478,2.715,2.942,3.153,3.258,3.353,3.472,3.741,3.972,4.073,4.178,4.226,4.444,4.654,4.642,4.62,4.583,4.784,5.096,5.157,5.22,5.275,5.336
CHIC_1,,2.031,2.126,2.221,2.309,2.438,2.582,2.729,2.967,3.253,3.526,3.779,3.906,4.019,4.163,4.486,4.762,4.883,5.008,5.065,5.326,5.578,5.564,5.537,5.493,5.733,6.107,6.18,6.255,6.32,6.393
CHSI_1,,4.023,4.212,4.399,4.574,4.829,5.115,5.406,5.878,6.445,6.985,7.487,7.738,7.962,8.247,8.886,9.433,9.673,9.92,10.034,10.551,11.049,11.023,10.969,10.882,11.357,12.098,12.243,12.391,12.52,12.665
CHTE_1,,9.974,10.442,10.906,11.341,11.974,12.682,13.404,14.573,15.979,17.318,18.562,19.184,19.741,20.448,22.032,23.389,23.983,24.595,24.878,26.16,27.395,27.329,27.197,26.98,28.158,29.996,30.355,30.722,31.043,31.401
CITR_1,,16.582,17.36,18.132,18.854,19.906,21.083,22.283,24.227,26.564,28.79,30.859,31.894,32.819,33.994,36.627,38.884,39.871,40.89,41.36,43.491,45.544,45.434,45.215,44.854,46.813,49.869,50.464,51.075,51.608,52.203
CLAC_P,,0.153,0.163,0.172,0.179,0.194,0.205,0.218,0.239,0.262,0.284,0.304,0.314,0.323,0.335,0.361,0.383,0.393,0.403,0.407,0.428,0.449,0.447,0.445,0.442,0.461,0.491,0.497,0.503,0.508,0.514
CLAY_P,,0.719,0.766,0.809,0.841,0.914,0.968,1.027,1.125,1.233,1.336,1.432,1.48,1.522,1.577,1.699,1.804,1.85,1.897,1.919,2.018,2.113,2.108,2.098,2.081,2.173,2.314,2.342,2.371,2.395,2.423
CLT03,,0.769,0.806,0.841,0.875,0.924,0.978,1.034,1.124,1.233,1.336,1.432,1.48,1.523,1.577,1.7,1.804,1.85,1.897,1.919,2.018,2.113,2.108,2.098,2.081,2.172,2.314,2.342,2.37,2.395,2.422
CLYM,,1.389,1.48,1.563,1.626,1.767,1.871,1.985,2.175,2.383,2.582,2.767,2.86,2.942,3.048,3.284,3.486,3.575,3.666,3.709,3.9,4.084,4.075,4.055,4.023,4.199,4.473,4.527,4.581,4.629,4.683
COAT,,1.146,1.221,1.289,1.341,1.457,1.543,1.637,1.794,1.965,2.13,2.283,2.359,2.427,2.514,2.709,2.876,2.949,3.024,3.059,3.217,3.369,3.361,3.345,3.318,3.463,3.69,3.734,3.779,3.819,3.863
COCK,,0.965,1.028,1.085,1.129,1.227,1.299,1.379,1.511,1.655,1.793,1.922,1.986,2.044,2.117,2.281,2.422,2.483,2.547,2.576,2.709,2.837,2.83,2.817,2.794,2.916,3.107,3.144,3.182,3.216,3.253
CONQA1,,4.521,4.733,4.943,5.14,5.427,5.748,6.075,6.605,7.242,7.849,8.413,8.695,8.947,9.268,9.986,10.601,10.87,11.148,11.276,11.857,12.417,12.387,12.327,12.229,12.763,13.596,13.758,13.925,14.07,14.232
COUA_P,,0.437,0.466,0.492,0.512,0.556,0.589,0.625,0.685,0.75,0.813,0.871,0.9,0.926,0.96,1.034,1.098,1.126,1.154,1.168,1.228,1.286,1.283,1.277,1.267,1.322,1.408,1.425,1.443,1.458,1.475
COVE_1,,8.518,8.918,9.314,9.685,10.226,10.83,11.447,12.445,13.646,14.789,15.852,16.384,16.859,17.463,18.815,19.974,20.482,21.005,21.246,22.341,23.396,23.339,23.226,23.041,24.047,25.617,25.923,26.237,26.511,26.816
COWL_1,,10.345,10.831,11.312,11.762,12.419,13.153,13.902,15.115,16.573,17.961,19.252,19.898,20.475,21.208,22.851,24.259,24.874,25.51,25.803,27.133,28.413,28.345,28.208,27.983,29.205,31.112,31.483,31.864,32.197,32.568
COYL,,0.747,0.797,0.841,0.875,0.95,1.006,1.068,1.17,1.282,1.389,1.489,1.539,1.583,1.64,1.767,1.876,1.923,1.973,1.995,2.098,2.198,2.192,2.182,2.164,2.259,2.407,2.435,2.465,2.491,2.52
CRAI_P,,0.349,0.372,0.393,0.409,0.444,0.47,0.499,0.547,0.599,0.649,0.696,0.719,0.74,0.767,0.826,0.877,0.899,0.922,0.933,0.981,1.027,1.025,1.02,1.012,1.056,1.125,1.138,1.152,1.164,1.178
CREB_1,,9.157,9.587,10.013,10.412,10.993,11.643,12.305,13.379,14.669,15.899,17.041,17.612,18.123,18.772,20.226,21.473,22.018,22.58,22.84,24.017,25.15,25.09,24.969,24.769,25.851,27.539,27.867,28.205,28.499,28.828
CUMB,,0.877,0.935,0.987,1.027,1.116,1.181,1.254,1.374,1.505,1.631,1.748,1.806,1.858,1.925,2.074,2.202,2.258,2.316,2.342,2.463,2.58,2.573,2.561,2.541,2.652,2.825,2.859,2.893,2.924,2.958
CUPA,,1.05,1.119,1.181,1.229,1.335,1.414,1.5,1.644,1.801,1.952,2.092,2.162,2.224,2.304,2.482,2.636,2.703,2.772,2.804,2.948,3.088,3.08,3.065,3.041,3.174,3.381,3.422,3.463,3.5,3.54
CURR,,0.171,0.182,0.192,0.2,0.217,0.23,0.244,0.268,0.293,0.318,0.34,0.352,0.362,0.375,0.404,0.429,0.44,0.451,0.456,0.48,0.502,0.501,0.499,0.495,0.516,0.55,0.557,0.564,0.569,0.576
DALL_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DALM3,,0.642,0.685,0.723,0.752,0.817,0.865,0.918,1.006,1.102,1.194,1.28,1.323,1.361,1.41,1.519,1.613,1.654,1.696,1.716,1.804,1.889,1.885,1.876,1.861,1.942,2.069,2.094,2.119,2.142,2.166
DEVM,,0.602,0.642,0.677,0.705,0.766,0.811,0.861,0.943,1.033,1.119,1.2,1.24,1.276,1.321,1.424,1.511,1.55,1.59,1.608,1.691,1.771,1.767,1.758,1.744,1.82,1.939,1.962,1.986,2.007,2.03
DEVO,,0.834,0.889,0.938,0.976,1.061,1.123,1.192,1.306,1.43,1.55,1.661,1.717,1.767,1.83,1.972,2.093,2.146,2.201,2.227,2.342,2.452,2.446,2.435,2.415,2.521,2.686,2.718,2.751,2.779,2.812
DEWP,,1.39,1.482,1.564,1.627,1.768,1.872,1.987,2.177,2.385,2.584,2.77,2.862,2.945,3.05,3.287,3.489,3.578,3.67,3.712,3.904,4.088,4.078,4.059,4.026,4.202,4.477,4.531,4.586,4.634,4.687
DOUN_P,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
DRAK_1,,3.583,3.751,3.917,4.073,4.301,4.555,4.814,5.234,5.739,6.22,6.667,6.891,7.09,7.344,7.913,8.401,8.614,8.834,8.936,9.396,9.84,9.816,9.769,9.691,10.114,10.774,10.903,11.035,11.15,11.278
DRAX_1,,2.013,2.107,2.201,2.289,2.416,2.559,2.705,2.941,3.225,3.495,3.746,3.872,3.984,4.127,4.446,4.72,4.84,4.964,5.021,5.279,5.529,5.515,5.489,5.445,5.683,6.054,6.126,6.2,6.265,6.337
DRCR,,0.369,0.393,0.415,0.431,0.469,0.496,0.527,0.577,0.632,0.685,0.734,0.759,0.781,0.809,0.871,0.925,0.949,0.973,0.984,1.035,1.084,1.081,1.076,1.067,1.114,1.187,1.201,1.216,1.228,1.243
DRUM,,0.846,0.902,0.952,0.99,1.076,1.139,1.209,1.325,1.451,1.572,1.685,1.742,1.792,1.856,2,2.123,2.177,2.233,2.259,2.375,2.488,2.482,2.47,2.45,2.557,2.724,2.757,2.79,2.82,2.852
DUBE_P,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
DUDH_P,,0.948,1.011,1.067,1.11,1.206,1.277,1.355,1.485,1.627,1.763,1.89,1.953,2.009,2.081,2.242,2.381,2.441,2.504,2.533,2.663,2.789,2.782,2.769,2.747,2.867,3.054,3.091,3.128,3.161,3.198
DUGR_P,,0.122,0.13,0.137,0.143,0.155,0.165,0.175,0.191,0.21,0.227,0.243,0.252,0.259,0.268,0.289,0.307,0.314,0.323,0.326,0.343,0.359,0.358,0.357,0.354,0.369,0.393,0.398,0.403,0.407,0.412
DUNB,,0.614,0.654,0.691,0.719,0.781,0.827,0.877,0.961,1.053,1.141,1.223,1.264,1.3,1.347,1.451,1.541,1.58,1.62,1.639,1.724,1.805,1.801,1.792,1.778,1.856,1.977,2,2.025,2.046,2.07
DUNB_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUNF,,0.567,0.604,0.637,0.663,0.721,0.763,0.81,0.887,0.972,1.053,1.129,1.167,1.2,1.243,1.34,1.422,1.458,1.496,1.513,1.591,1.666,1.662,1.654,1.641,1.713,1.825,1.847,1.869,1.889,1.91
DUNO_P,,0.213,0.227,0.24,0.25,0.271,0.287,0.305,0.334,0.366,0.397,0.425,0.439,0.452,0.468,0.504,0.536,0.549,0.563,0.57,0.599,0.627,0.626,0.623,0.618,0.645,0.687,0.695,0.704,0.711,0.719
DYCE_P,,0.651,0.694,0.732,0.762,0.828,0.877,0.93,1.019,1.117,1.21,1.297,1.341,1.379,1.429,1.539,1.634,1.676,1.719,1.739,1.828,1.915,1.91,1.901,1.886,1.968,2.097,2.122,2.148,2.17,2.195
Direct(NGET),,2364.273931,2407.982418,2414.352786,2430.294682,2458.739147,2516.889823,2622.551464,2832.732075,3105.804981,3267.429841,3372.590927,3459.562909,3552.84899,3680.152464,3824.315336,3958.207903,4116.858596,4277.606439,4384.462699,4452.868212,4516.309016,4574.564489,4635.107547,4701.590893,4776.749859,4860.050152,4950.905661,5042.463251,5142.359491,5254.482113
Direct(SHETL),,58.231294,59.435921,59.702404,60.134035,60.874303,62.34361,64.993766,70.225095,77.00322,81.030044,83.65068,85.822296,88.154097,91.325927,94.916971,98.263233,102.230134,106.262251,108.943592,110.693086,112.336924,113.846687,115.401321,117.161233,119.076898,121.24174,123.577606,125.871715,128.385267,131.231158
Direct(SPTL),,146.07459,148.92164,150.39472,151.44123,153.26655,156.93653,163.57488,176.72294,193.78183,203.90001,210.48836,215.94466,221.79702,229.77167,238.79769,247.19882,257.15122,267.25161,273.9737,278.31878,282.37395,286.09872,289.95102,294.24788,299.0132,304.34809,310.13687,315.89507,322.19513,329.29655
Dunbar B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EALI_6,,3.934,4.119,4.302,4.473,4.723,5.002,5.287,5.748,6.302,6.83,7.321,7.567,7.786,8.065,8.69,9.225,9.459,9.701,9.812,10.318,10.805,10.779,10.727,10.641,11.106,11.831,11.972,12.117,12.244,12.385
EASO_1,,5.81,6.082,6.352,6.605,6.974,7.386,7.807,8.488,9.307,10.087,10.812,11.174,11.498,11.91,12.832,13.623,13.969,14.326,14.49,15.237,15.956,15.918,15.841,15.715,16.401,17.471,17.68,17.894,18.081,18.289
EAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECCL,,0.425,0.453,0.478,0.497,0.54,0.572,0.607,0.665,0.729,0.79,0.847,0.875,0.9,0.932,1.005,1.067,1.094,1.122,1.135,1.193,1.25,1.247,1.24,1.231,1.284,1.368,1.385,1.402,1.416,1.433
ECLA_H,,6.39,6.69,6.987,7.266,7.671,8.125,8.587,9.336,10.237,11.095,11.892,12.291,12.647,13.1,14.115,14.984,15.365,15.757,15.938,16.76,17.551,17.509,17.424,17.285,18.04,19.218,19.447,19.683,19.888,20.117
