GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CLYM,,8.1,17.2,26.1,35.3,44.6,66.8,87.0,107.3,128.2,149.4,170.1,195.3,219.6,243.8,267.7,291.1,310.5,329.8,348.3,366.2,365.9,374.2,382.2,390.0,397.1,400.5,404.6,409.7,415.8,422.3
COAT,,6.9,14.5,22.1,29.8,37.6,56.4,73.4,90.6,108.2,126.2,143.7,164.9,185.5,205.8,226.0,245.8,262.1,278.5,294.1,309.2,308.9,315.9,322.7,329.3,335.3,338.2,341.6,345.9,351.1,356.5
COCK,,5.7,12.0,18.2,24.6,31.1,46.5,60.6,74.8,89.3,104.2,118.6,136.1,153.1,169.9,186.6,202.9,216.4,229.9,242.8,255.2,255.0,260.8,266.4,271.8,276.8,279.2,282.0,285.6,289.8,294.3
CONQA1,,8.9,18.8,28.5,38.5,48.7,69.3,90.3,111.4,133.0,155.2,182.7,209.7,235.8,261.7,287.4,310.4,331.1,351.7,371.5,390.5,402.4,411.5,420.3,428.9,436.8,442.9,447.4,453.1,459.8,467.0
COUA_P,,2.1,4.5,6.8,9.2,11.6,17.0,22.1,27.3,32.6,38.0,42.7,49.0,55.1,61.2,67.2,72.6,77.5,82.3,86.9,91.4,91.1,93.1,95.1,97.1,98.9,99.7,100.7,102.0,103.5,105.1
COVE_1,,40.3,85.0,129.1,174.4,220.2,311.9,406.4,501.5,598.9,698.4,808.6,928.1,1043.8,1158.6,1272.2,1405.9,1499.5,1593.0,1682.3,1768.6,1820.0,1861.3,1901.1,1940.0,1975.6,2001.9,2022.2,2047.7,2078.1,2110.6
COWL_1,,49.6,104.7,159.1,215.0,271.4,368.6,480.3,592.6,707.7,825.2,938.5,1077.3,1211.6,1344.8,1476.7,1616.8,1724.4,1831.9,1934.7,2033.9,2087.4,2134.8,2180.4,2225.1,2265.9,2295.9,2319.1,2348.4,2383.3,2420.5
COYL,,4.6,9.6,14.6,19.8,25.0,37.4,48.7,60.1,71.8,83.7,95.3,109.4,123.1,136.6,150.0,163.1,174.0,184.8,195.2,205.2,205.0,209.7,214.1,218.5,222.5,224.4,226.7,229.6,233.0,236.6
CRAI_P,,3.7,7.9,12.0,16.2,20.4,29.8,38.8,47.8,57.1,66.6,74.9,85.9,96.6,107.3,117.8,127.3,135.8,144.3,152.4,160.2,159.7,163.3,166.8,170.2,173.3,174.8,176.6,178.8,181.5,184.3
CREB_1,,34.3,72.4,109.9,148.6,187.5,276.3,359.9,444.2,530.4,618.5,726.4,833.8,937.8,1040.9,1143.0,1251.6,1334.9,1418.1,1497.7,1574.4,1603.2,1639.6,1674.6,1708.9,1740.3,1757.2,1775.0,1797.4,1824.1,1852.6
CUMB,,3.7,7.9,12.0,16.2,20.5,30.8,40.2,49.6,59.2,69.0,78.6,90.2,101.5,112.6,123.6,134.5,143.5,152.4,161.0,169.2,169.0,172.9,176.6,180.2,183.5,185.1,186.9,189.3,192.1,195.1
CUPA,,4.6,9.7,14.8,20.0,25.2,38.0,49.5,61.0,72.9,85.0,96.8,111.1,124.9,138.7,152.3,165.7,176.7,187.7,198.2,208.4,208.2,212.9,217.5,221.9,226.0,227.9,230.2,233.1,236.6,240.3
CURR,,1.9,4.0,6.0,8.2,10.3,15.4,20.1,24.8,29.6,34.5,39.3,45.1,50.7,56.3,61.8,67.2,71.7,76.2,80.4,84.6,84.5,86.4,88.2,90.1,91.7,92.5,93.4,94.6,96.0,97.5
DALL_P,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DALM3,,3.5,7.4,11.3,15.3,19.3,28.9,37.7,46.5,55.5,64.7,73.7,84.6,95.2,105.6,116.0,126.1,134.5,142.9,150.9,158.6,158.5,162.1,165.6,168.9,172.0,173.5,175.3,177.5,180.1,182.9
DEVM,,2.2,4.6,7.0,9.5,12.0,18.0,23.4,28.9,34.5,40.3,45.8,52.6,59.2,65.7,72.1,78.4,83.6,88.9,93.8,98.6,98.6,100.8,103.0,105.1,107.0,107.9,109.0,110.4,112.0,113.8
DEVO,,6.5,13.8,21.0,28.4,35.8,53.9,70.3,86.7,103.5,120.7,137.4,157.8,177.4,196.9,216.3,235.3,250.9,266.6,281.5,296.0,295.6,302.4,308.8,315.1,320.9,323.7,326.9,331.1,336.0,341.2
DEWP,,4.0,8.4,12.8,17.3,21.9,32.8,42.7,52.7,63.0,73.4,83.6,96.0,107.9,119.8,131.5,143.0,152.5,162.1,171.1,179.9,179.8,183.8,187.8,191.6,195.1,196.8,198.8,201.3,204.3,207.5
DOUN_P,,0.3,0.7,1.1,1.5,1.9,2.1,2.7,3.4,4.0,4.7,4.8,5.5,6.2,6.9,7.5,7.6,8.1,8.6,9.1,9.6,9.5,9.7,9.9,10.1,10.3,10.4,10.5,10.7,10.8,11.0
DRAK_1,,14.4,30.3,46.1,62.3,78.6,110.0,143.3,176.8,211.1,246.2,282.9,324.7,365.2,405.4,445.1,490.1,522.7,555.3,586.4,616.5,633.2,647.6,661.4,675.0,687.4,696.3,703.4,712.3,722.9,734.2
