GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,,4272.2,5043.8,5734.2,6451.7,7172.8,7936.9,8737.5,9622.3,10598.5,11700.1,12584.6,14158.7,15872.2,17617.4,19535.6,21380.2,23248.5,25164.0,27230.9,25804.4,24035.5,22466.9,20734.3,18821.2,16799.2,14731.7,12467.5,10152.1,7604.7,5111.2
ABNE_P,,86.7,104.9,123.9,144.7,166.8,191.6,218.8,249.1,282.4,319.4,355.4,399.8,448.1,497.4,551.7,603.7,656.4,710.5,768.9,728.6,678.6,634.3,585.4,531.4,474.2,415.9,352.0,286.6,214.7,144.3
ABTH_1,,610.6,811.8,1064.4,1366.9,1716.1,2120.7,2577.9,3096.5,3670.6,4297.0,4996.5,5621.6,6302.0,6994.8,7756.4,8488.7,9230.4,9991.0,10811.6,10245.1,9542.9,8920.1,8232.2,7472.6,6669.8,5849.0,4950.0,4030.7,3019.3,2029.3
ACTL_2,,45.6,90.3,159.4,247.4,353.8,480.5,627.2,794.3,979.1,1179.5,1419.5,1596.9,1790.2,1987.3,2203.6,2411.5,2622.2,2838.2,3071.3,2910.4,2711.0,2534.2,2338.7,2122.8,1894.9,1661.6,1406.2,1145.1,857.7,576.5
ACTL_C,,401.1,439.6,447.8,441.3,417.9,380.8,329.1,267.5,198.6,128.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALNE_P,,42.4,60.4,85.0,115.8,151.5,193.4,241.5,295.8,356.2,421.9,497.5,560.0,627.5,696.4,772.2,845.3,919.3,994.8,1076.5,1020.3,950.2,888.2,819.8,744.1,664.2,582.4,492.9,401.4,300.7,202.1
ALST_3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALVE1,,2707.4,3168.1,3557.7,3950.2,4330.7,4722.9,5123.5,5561.6,6045.0,6597.0,6978.5,7851.4,8801.6,9769.3,10833.1,11855.9,12892.2,13954.3,15100.2,14309.3,13328.4,12458.7,11497.8,10437.0,9315.6,8169.2,6913.6,5629.6,4217.0,2834.3
AMEM_1,,1080.7,1403.2,1795.5,2258.4,2787.8,3397.7,4083.9,4860.8,5720.0,6660.4,7692.0,8654.2,9701.5,10768.2,11940.7,13068.2,14210.2,15381.0,16644.4,15772.5,14691.4,13732.6,12673.5,11504.1,10268.1,9004.5,7620.5,6205.3,4648.2,3124.2
ARBR_P,,70.2,104.9,153.9,213.8,285.2,369.7,466.0,575.6,697.4,829.1,982.9,1105.6,1239.5,1375.8,1525.7,1669.8,1815.8,1965.3,2126.8,2015.3,1877.3,1754.6,1619.4,1469.9,1312.0,1150.5,973.7,792.8,593.9,399.2
ARDK_P,,2.5,4.7,8.9,13.6,19.7,26.4,34.4,43.9,54.1,65.3,78.4,88.2,98.9,109.7,121.6,133.1,144.8,156.7,169.5,160.8,149.6,139.9,129.1,117.3,104.6,91.7,77.6,63.2,47.4,31.8
ARMO_P,,64.5,92.0,130.6,177.1,231.9,296.4,370.1,453.8,546.3,647.2,763.4,858.9,963.1,1068.9,1185.2,1297.1,1410.5,1526.6,1652.0,1565.7,1458.3,1363.1,1257.9,1141.8,1019.2,893.8,756.4,615.9,461.4,310.1
AXMI1,,823.8,1080.3,1396.1,1771.0,2201.1,2698.7,3259.2,3894.1,4596.4,5364.6,6213.7,6990.9,7837.0,8698.6,9645.6,10556.6,11479.1,12424.8,13445.3,12740.9,11867.6,11093.1,10237.5,9293.1,8294.6,7273.8,6155.8,5012.6,3754.8,2523.7
AYRR,,235.4,309.5,401.1,510.0,635.5,780.7,944.1,1129.1,1334.2,1558.4,1806.6,2032.6,2278.4,2529.0,2804.4,3069.2,3337.3,3612.3,3908.9,3704.2,3450.3,3225.2,2976.5,2701.8,2411.5,2114.8,1789.7,1457.4,1091.6,733.7
BAGA,,209.4,285.5,384.4,504.2,643.4,806.2,989.9,1199.3,1430.8,1683.1,1968.6,2214.9,2483.0,2756.0,3055.9,3344.5,3636.6,3936.3,4259.8,4036.6,3759.9,3514.6,3243.5,2944.2,2627.8,2304.5,1950.3,1588.1,1189.6,799.5
BAIN,,156.3,222.7,313.9,425.6,556.6,710.6,886.2,1085.6,1306.7,1547.1,1823.8,2051.8,2300.3,2552.9,2830.8,3098.3,3369.0,3646.5,3946.2,3739.4,3483.1,3255.7,3004.6,2727.5,2434.5,2134.8,1806.7,1471.1,1102.0,740.7
BARKC1,,1369.2,1621.3,1850.5,2090.1,2333.8,2594.3,2868.2,3172.0,3506.8,3884.2,4196.9,4721.8,5293.3,5875.3,6514.9,7130.0,7753.1,8392.0,9081.1,8605.5,8015.7,7492.5,6914.6,6276.6,5602.3,4912.9,4157.7,3385.6,2536.1,1704.5
BARKW3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEAU_P,,80.4,110.8,151.7,201.3,259.0,326.5,403.6,491.1,587.7,692.8,813.0,914.7,1025.3,1138.0,1261.9,1381.1,1501.6,1625.5,1758.8,1666.7,1552.6,1451.2,1339.3,1215.7,1085.2,951.5,805.3,655.8,491.2,330.1
BEDDT1,,3647.7,4186.8,4572.6,4920.8,5211.4,5473.4,5704.1,5941.1,6200.7,6521.1,6518.9,7334.2,8221.9,9125.8,10119.7,11075.2,12042.9,13035.2,14105.6,13366.7,12450.7,11638.1,10740.5,9749.5,8702.0,7631.2,6458.2,5258.8,3939.3,2647.6
BEDD_1,,575.8,1142.4,2022.7,3138.9,4491.1,6103.3,7961.6,10082.6,12431.1,14974.4,18018.4,20272.5,22725.8,25224.6,27971.0,30612.2,33287.3,36029.7,38988.9,36946.5,34413.9,32168.1,29687.3,26948.1,24053.0,21092.8,17850.8,14535.7,10888.3,7318.2
BERB_P,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BERW,,105.0,133.6,167.2,205.4,249.2,299.2,354.8,418.1,487.6,564.1,646.1,726.6,814.5,904.3,1002.7,1097.5,1193.3,1291.6,1397.8,1324.4,1233.5,1153.2,1064.3,966.1,862.2,756.1,639.9,521.1,390.3,262.3
BESW_1,,2176.6,2674.0,3203.2,3798.2,4448.1,5177.5,5979.6,6881.1,7877.6,8977.9,10087.2,11348.9,12722.3,14121.2,15658.5,17137.2,18634.8,20170.0,21826.7,20683.4,19265.6,18008.3,16619.5,15086.0,13465.3,11808.2,9993.2,8137.3,6095.5,4096.9
BICF_1,,1018.1,1240.3,1470.5,1725.9,2002.3,2309.5,2645.9,3023.1,3440.0,3901.4,4355.2,4900.2,5493.0,6097.0,6760.7,7399.1,8045.9,8708.7,9423.9,8930.4,8318.3,7775.4,7175.8,6513.7,5813.8,5098.4,4314.8,3513.4,2631.8,1768.9
BIRK_1,,1240.8,1592.0,2008.3,2496.3,3050.3,3686.2,4399.0,5205.0,6096.7,7073.5,8132.8,9150.3,10257.5,11385.2,12625.1,13816.9,15024.6,16262.3,17598.0,16676.2,15533.2,14519.4,13399.6,12163.3,10856.6,9520.5,8057.1,6560.8,4914.5,3303.1
BISW_1,,6033.0,7134.5,8130.8,9170.8,10222.1,11341.0,12517.9,13820.0,15257.1,16875.8,18201.8,20478.7,22956.9,25480.9,28255.2,30923.3,33625.8,36396.0,39385.4,37322.3,34763.9,32495.1,29989.1,27222.0,24297.5,21307.3,18032.3,14683.5,10999.1,7392.6
BLYTB1,,506.8,674.7,885.5,1137.8,1428.9,1767.3,2149.4,2582.4,3061.7,3585.3,4169.8,4691.4,5259.1,5837.1,6472.8,7083.9,7702.9,8337.7,9022.5,8549.7,7963.7,7444.1,6869.9,6236.0,5566.1,4881.1,4130.9,3363.7,2519.7,1693.5
BLYTH132,,272.1,339.4,415.0,501.6,598.0,707.4,828.6,965.4,1116.6,1282.7,1456.7,1638.7,1837.1,2039.0,2261.0,2474.7,2690.9,2912.7,3151.7,2986.8,2782.0,2600.3,2399.8,2178.5,1944.4,1705.1,1443.0,1175.0,880.2,591.6
BOAG_P,,38.0,51.6,68.3,89.1,112.5,140.5,171.7,207.2,246.5,289.5,338.2,380.3,426.2,473.3,524.7,574.2,624.4,675.8,731.3,693.2,645.6,603.4,556.9,505.6,451.2,395.6,334.9,272.7,204.3,137.3
BOLN_1,,5208.0,6404.2,7680.8,9118.4,10690.8,12455.7,14398.4,16582.6,18996.6,21662.1,24355.3,27402.2,30718.2,34095.5,37807.8,41378.0,44993.9,48700.9,52700.8,49940.1,46517.0,43481.2,40128.0,36425.4,32512.1,28510.9,24128.6,19647.7,14717.6,9892.0
BONN,,249.3,307.7,371.1,442.9,521.5,610.0,707.9,817.7,939.3,1073.4,1210.3,1361.8,1526.7,1694.5,1879.0,2056.5,2235.9,2420.3,2619.1,2481.8,2311.7,2160.8,1994.3,1810.2,1615.7,1416.9,1199.1,976.4,731.4,491.6
BOTW_1,,511.9,711.0,975.5,1297.2,1673.2,2113.7,2614.0,3182.7,3811.7,4496.8,5278.6,5939.0,6657.9,7389.9,8194.4,8968.1,9751.8,10555.2,11422.2,10823.8,10082.0,9424.0,8697.2,7894.6,7046.5,6179.3,5229.6,4258.4,3189.8,2143.9
BRAC_P,,112.6,158.8,221.1,297.7,386.8,491.7,611.1,746.7,897.2,1060.7,1248.2,1404.3,1574.2,1747.4,1937.5,2120.5,2305.7,2495.8,2700.8,2559.3,2383.9,2228.2,2056.4,1866.7,1666.2,1461.1,1236.5,1006.9,754.3,506.9
BRAI_1,,808.6,1194.6,1733.3,2397.3,3184.5,4111.1,5169.7,6374.4,7708.0,9157.7,10840.7,12196.8,13673.0,15176.3,16828.7,18417.7,20027.3,21677.2,23457.5,22228.7,20704.9,19353.7,17861.2,16213.2,14471.3,12690.4,10739.8,8745.3,6550.9,4403.0
BRAP,,382.8,443.7,491.1,537.2,578.8,620.2,659.9,703.2,750.4,805.8,831.9,936.1,1049.4,1164.7,1291.5,1413.5,1537.0,1663.9,1800.5,1706.1,1589.1,1485.5,1370.8,1244.3,1110.6,974.0,824.3,671.2,502.8,337.9
BRAW_1,,1242.7,1691.0,2272.1,2973.3,3789.4,4741.0,5819.2,7043.6,8398.8,9876.0,11546.3,12990.8,14562.7,16164.0,17924.1,19616.6,21330.7,23088.1,24984.4,23675.7,22052.8,20613.6,19023.8,17268.6,15413.3,13516.4,11439.0,9314.6,6977.3,4689.6
BRED_1,,1249.0,1915.5,2867.7,4049.8,5457.2,7119.1,9022.1,11189.2,13588.3,16193.6,19240.8,21647.6,24267.3,26935.5,29868.4,32688.6,35545.4,38473.8,41633.7,39452.8,36748.5,34350.1,31701.2,28776.0,25684.6,22523.7,19061.7,15521.7,11626.9,7814.7
BRFO_1,,2818.8,3665.7,4696.5,5914.5,7307.0,8913.7,10720.3,12766.0,15029.6,17505.5,20225.4,22755.2,25509.3,28313.9,31396.7,34361.4,37364.1,40442.5,43764.1,41471.6,38628.9,36107.8,33323.3,30248.5,26998.8,23676.2,20037.1,16315.9,12221.8,8214.5
BRID_P,,65.8,103.7,158.3,226.4,307.9,404.5,514.8,640.5,780.1,931.2,1108.8,1247.3,1398.2,1551.9,1721.0,1883.6,2048.1,2216.9,2398.9,2273.2,2117.5,1979.2,1826.6,1658.0,1479.9,1297.7,1098.4,894.4,669.9,450.3
BRIM_1,,2395.5,2764.8,3044.9,3307.6,3540.2,3762.7,3972.3,4194.9,4439.5,4729.8,4825.8,5429.7,6086.9,6756.1,7491.5,8198.9,8915.5,9649.9,10442.6,9895.6,9217.3,8615.7,7951.3,7217.5,6442.1,5649.4,4781.1,3893.2,2916.3,1960.1
BRLE_1,,4891.6,5521.5,5882.0,6145.1,6284.1,6332.9,6292.1,6209.8,6114.1,6065.0,5476.8,6162.1,6907.9,7667.4,8502.2,9304.8,10118.0,10951.6,11851.1,11230.2,10460.5,9777.9,9023.8,8191.2,7311.2,6411.4,5425.9,4418.3,3309.6,2224.4
BROA_P,,27.8,43.4,65.6,93.8,126.8,166.1,211.4,263.0,319.9,381.4,454.1,510.7,572.6,635.6,704.9,771.4,838.7,907.9,982.4,931.0,867.2,810.5,748.1,679.1,606.1,531.5,449.8,366.3,274.3,184.4
BROR_P,,15.8,22.9,32.8,45.1,59.7,77.0,96.3,119.0,143.3,170.3,201.3,226.6,253.9,281.9,312.6,342.2,372.0,402.6,435.6,412.9,384.7,359.4,331.8,301.2,268.8,235.8,199.5,162.5,121.7,81.8
BROX,,184.8,227.4,273.3,325.5,382.4,446.2,516.5,595.8,683.5,780.3,878.3,987.9,1107.6,1229.4,1363.4,1492.0,1622.4,1756.0,1900.3,1800.7,1677.3,1567.8,1446.9,1313.4,1172.4,1028.1,870.1,708.4,530.7,356.7
BRWA1,,270.8,536.9,950.5,1474.8,2109.8,2867.0,3740.4,4736.5,5839.8,7034.5,8464.8,9523.8,10676.3,11850.0,13140.1,14381.1,15637.8,16926.1,18316.1,17356.9,16167.0,15111.9,13946.5,12659.8,11299.5,9909.0,8386.0,6828.6,5115.1,3438.0
BUMU_P,,108.8,178.8,281.1,409.3,563.5,745.9,955.5,1194.0,1458.6,1745.0,2083.5,2344.2,2627.9,2916.8,3234.4,3539.8,3849.3,4166.4,4508.5,4272.3,3979.5,3719.8,3432.9,3116.2,2781.4,2439.1,2064.2,1680.9,1259.1,846.3
BURM_1,,1518.5,1953.0,2472.1,3080.7,3772.6,4567.5,5459.5,6468.7,7584.7,8807.3,10136.4,11404.7,12784.5,14190.3,15735.3,17221.2,18726.2,20268.9,21933.7,20784.7,19359.9,18096.6,16700.9,15160.0,13531.3,11866.0,10042.2,8177.2,6125.3,4117.0
BUSH_1,,2103.2,2480.6,2816.6,3164.0,3512.1,3880.5,4265.6,4690.5,5159.0,5688.7,6108.8,6872.8,7704.5,8551.6,9482.7,10378.0,11285.1,12214.7,13218.0,12525.5,11667.0,10905.6,10064.5,9135.8,8154.4,7150.8,6051.7,4927.9,3691.4,2481.0
