GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
COAT,657.8,667.7,677.7,687.7,697.7,707.7,717.7,727.7,737.7,747.7,757.7,767.6,777.6,787.6,797.6,807.6,817.6,827.5,837.5,847.5,857.6,867.5,877.6,887.6,897.5,907.5,917.5,927.5,937.5,947.5,
COCK,511.4,519.2,527.0,534.7,542.5,550.3,558.0,565.8,573.6,581.4,589.1,596.9,604.7,612.4,620.2,627.9,635.7,643.4,651.2,659.0,666.8,674.5,682.3,690.1,697.9,705.6,713.4,721.2,729.0,736.7,
CONQA1,3959.7,4019.9,4080.1,4140.2,4200.4,4260.5,4320.6,4380.8,4440.9,4501.1,4561.2,4621.4,4681.5,4741.7,4801.8,4861.8,4921.8,4981.9,5042.1,5102.2,5162.5,5222.8,5283.0,5343.2,5403.3,5463.5,5523.6,5583.8,5643.9,5704.1,
COYL,539.3,547.5,555.7,563.9,572.1,580.3,588.5,596.7,604.9,613.1,621.3,629.5,637.7,645.8,654.0,662.2,670.4,678.6,686.8,695.0,703.2,711.4,719.6,727.8,736.0,744.2,752.4,760.6,768.7,776.9,
G_EXTRA_10,202.9,206.0,209.0,212.1,215.2,218.3,221.4,224.4,227.5,230.6,233.7,236.7,239.9,242.9,246.0,249.1,252.1,255.3,258.3,261.4,264.5,267.6,270.7,273.7,276.8,279.9,283.0,286.1,289.2,292.3,
G_EXTRA_11,167.0,169.6,172.1,174.6,177.1,179.7,182.2,184.8,187.3,189.8,192.4,194.9,197.5,200.0,202.5,205.1,207.6,210.1,212.7,215.2,217.7,220.3,222.8,225.4,227.9,230.4,233.0,235.5,238.0,240.6,
CUMB,508.8,516.5,524.2,532.0,539.7,547.4,555.1,562.9,570.6,578.3,586.1,593.8,601.6,609.3,617.0,624.7,632.4,640.1,647.9,655.6,663.3,671.1,678.8,686.6,694.3,702.0,709.8,717.4,725.2,732.9,
CUPA,609.2,618.5,627.7,637.0,646.3,655.5,664.8,674.0,683.3,692.5,701.8,711.0,720.3,729.5,738.8,748.0,757.2,766.5,775.7,785.0,794.3,803.6,812.8,822.1,831.3,840.6,849.8,859.1,868.3,877.6,
CURR,98.7,100.2,101.7,103.2,104.7,106.2,107.7,109.2,110.7,112.2,113.7,115.2,116.7,118.2,119.7,121.2,122.7,124.2,125.7,127.2,128.7,130.2,131.7,133.2,134.7,136.2,137.6,139.2,140.7,142.1,
DALM3,388.9,394.8,400.7,406.6,412.5,418.5,424.4,430.3,436.2,442.1,448.0,453.9,459.8,465.7,471.6,477.5,483.4,489.3,495.2,501.1,507.1,512.9,518.9,524.8,530.7,536.6,542.5,548.4,554.3,560.2,
DEVM,343.5,348.8,354.0,359.2,364.4,369.6,374.9,380.1,385.3,390.5,395.7,401.0,406.2,411.4,416.6,421.8,427.1,432.3,437.5,442.7,447.9,453.2,458.4,463.6,468.8,474.0,479.3,484.5,489.7,494.9,
DEVO,563.1,571.6,580.2,588.8,597.3,605.8,614.4,623.0,631.5,640.0,648.6,657.2,665.7,674.3,682.8,691.4,699.9,708.4,717.0,725.5,734.1,742.7,751.2,759.8,768.4,776.9,785.5,794.0,802.6,811.1,
DEWP,759.5,771.1,782.6,794.2,805.7,817.2,828.8,840.3,851.9,863.4,874.9,886.5,898.0,909.5,921.0,932.5,944.0,955.6,967.1,978.7,990.3,1001.8,1013.4,1024.9,1036.4,1048.0,1059.5,1071.0,1082.6,1094.1,
DRUM,483.9,491.2,498.6,505.9,513.3,520.7,528.0,535.4,542.7,550.0,557.4,564.8,572.1,579.5,586.8,594.2,601.5,608.9,616.2,623.5,630.9,638.3,645.6,653.0,660.3,667.7,675.0,682.4,689.7,697.1,
