GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
Ormonde,8567.5,8623.9,8687.2,8742.5,8786.2,8827.5,8870.3,8910.6,8950.9,8988.0,9027.1,9064.4,9102.5,9137.4,9171.0,9206.4,9240.7,9273.9,9303.2,9333.4,9362.6,9393.2,9419.1,9445.4,9471.8,9500.6,9527.4,9554.4,9581.5,9608.6,
Padiham,115952.6,116710.7,117576.9,118312.3,118922.3,119478.5,120047.6,120604.0,121135.2,121643.5,122164.6,122680.4,123184.7,123666.2,124131.6,124608.1,125063.6,125503.7,125915.3,126312.4,126726.2,127122.6,127482.3,127843.6,128205.9,128570.4,128935.7,129302.5,129670.4,130041.5,
Penwortham East,200943.7,202257.2,203758.5,205032.8,206090.5,207052.5,208041.4,209003.6,209924.2,210806.8,211708.3,212602.9,213475.7,214310.2,215116.3,215943.4,216732.9,217495.7,218209.1,218898.2,219612.7,220300.5,220922.6,221548.7,222176.0,222807.6,223442.1,224079.1,224716.0,225357.0,
Penwortham West,139212.3,140122.5,141163.4,142046.1,142778.4,143444.8,144129.6,144796.4,145433.9,146046.0,146671.3,147290.1,147895.9,148472.6,149032.2,149603.6,150152.2,150680.2,151174.0,151650.3,152146.7,152623.0,153054.7,153487.6,153923.7,154359.9,154799.1,155240.0,155682.2,156125.8,
Robin Rigg,4463.9,4492.9,4525.6,4553.9,4578.7,4599.3,4621.6,4642.8,4662.6,4682.5,4702.8,4722.9,4742.8,4761.0,4778.0,4796.7,4813.9,4831.1,4847.3,4862.8,4879.3,4894.0,4908.1,4920.8,4934.5,4948.9,4964.3,4977.7,4991.2,5006.7,
Rochdale,119690.5,120473.1,121367.4,122126.9,122757.0,123329.5,123918.7,124490.5,125039.7,125565.8,126102.3,126635.7,127156.3,127652.9,128132.8,128625.3,129096.3,129549.0,129974.2,130385.2,130809.8,131219.4,131590.4,131964.1,132338.3,132714.9,133091.8,133470.2,133851.7,134232.5,
South Manchester,165654.0,166738.3,167975.4,169026.1,169897.3,170691.0,171504.7,172298.6,173057.5,173784.7,174529.2,175267.4,175986.5,176674.4,177339.2,178019.9,178671.7,179300.6,179886.9,180455.7,181045.6,181611.5,182125.8,182641.9,183159.3,183680.0,184201.7,184727.4,185252.7,185781.7,
Stalybridge,219921.7,221359.1,223003.5,224396.8,225555.0,226607.3,227689.8,228742.3,229749.8,230715.3,231703.8,232682.9,233638.2,234550.5,235433.1,236337.5,237203.0,238036.2,238817.2,239571.2,240353.8,241107.2,241787.3,242472.0,243160.9,243850.9,244544.7,245241.4,245940.2,246641.1,
Stanah,69723.2,70178.5,70700.4,71142.0,71508.7,71842.9,72185.8,72519.3,72839.4,73145.2,73458.3,73768.0,74071.7,74361.7,74641.6,74926.8,75201.5,75465.9,75713.2,75953.4,76200.2,76438.8,76656.1,76872.6,77089.6,77310.3,77529.5,77749.6,77972.3,78193.8,
Walney 2,18613.6,18734.6,18874.0,18991.4,19090.2,19179.1,19270.8,19360.5,19445.0,19526.8,19610.5,19693.7,19774.3,19850.6,19926.6,20001.7,20076.0,20146.7,20212.9,20277.1,20343.4,20406.1,20463.8,20521.1,20579.8,20638.0,20697.5,20755.2,20815.1,20875.2,
Washway Farm,68538.4,68985.8,69498.8,69932.8,70293.9,70621.8,70959.1,71286.3,71601.1,71901.1,72209.1,72515.1,72812.0,73097.7,73371.4,73654.5,73924.2,74184.3,74425.7,74661.8,74905.0,75140.0,75352.9,75565.1,75780.6,75996.4,76211.4,76429.2,76645.7,76864.9,
Whitegate,156775.4,157800.0,158972.0,159966.1,160791.8,161542.3,162312.4,163063.0,163781.2,164470.8,165173.9,165872.9,166552.7,167204.9,167833.1,168477.4,169094.1,169689.4,170246.1,170782.9,171340.9,171878.0,172362.7,172851.8,173342.3,173834.4,174329.6,174824.7,175323.3,175823.5,
Blyth 132kV,29913.6,30109.8,30332.7,30523.4,30680.3,30822.9,30970.4,31113.6,31251.6,31383.1,31516.2,31650.3,31779.4,31903.9,32024.6,32146.7,32265.6,32377.7,32484.3,32587.8,32692.4,32795.6,32888.3,32981.6,33074.6,33169.7,33264.4,33357.4,33452.8,33548.4,
Blyth 66kV,324545.0,326667.5,329092.1,331151.0,332858.9,334411.7,336008.5,337563.5,339048.4,340475.3,341931.9,343377.1,344787.6,346134.5,347437.6,348770.8,350048.2,351279.7,352429.6,353542.8,354696.4,355809.2,356813.7,357825.4,358840.1,359859.5,360883.4,361911.3,362942.4,363976.7,
Bradford West,210075.0,211449.0,213017.7,214350.9,215455.9,216461.8,217494.2,218500.3,219462.7,220385.7,221330.0,222264.9,223177.2,224049.1,224892.3,225755.1,226582.7,227378.5,228124.5,228844.4,229592.2,230312.0,230962.8,231616.1,232272.4,232934.1,233596.4,234261.3,234928.3,235597.3,
Camblesforth,18980.6,19104.6,19246.4,19366.9,19467.4,19557.8,19651.4,19741.8,19828.8,19911.7,19997.2,20081.6,20164.1,20243.6,20320.2,20397.6,20471.9,20544.2,20611.8,20676.8,20745.0,20808.6,20868.7,20927.2,20986.9,21045.2,21106.7,21166.3,21226.2,21286.2,
Creyke Beck,260402.7,262105.4,264051.5,265702.6,267072.5,268319.6,269600.1,270848.1,272040.4,273183.3,274354.1,275513.9,276644.8,277724.9,278770.2,279840.8,280864.5,281853.6,282777.0,283670.3,284595.8,285487.3,286294.2,287105.8,287920.1,288737.8,289559.7,290384.9,291210.6,292040.8,
Drax,71167.2,71632.8,72164.9,72615.0,72989.4,73330.5,73680.6,74021.1,74347.8,74660.7,74980.4,75296.7,75605.8,75901.8,76186.7,76478.7,76760.2,77030.1,77282.5,77525.9,77779.8,78023.5,78242.3,78465.3,78687.8,78911.2,79135.9,79361.6,79587.9,79812.9,
Elland,174682.9,175824.4,177130.6,178238.4,179157.2,179992.7,180852.7,181689.0,182488.6,183256.6,184040.4,184818.8,185577.5,186303.2,187003.5,187722.5,188408.7,189072.2,189691.0,190290.7,190911.7,191510.3,192050.0,192594.4,193142.0,193690.1,194241.0,194794.2,195349.0,195905.5,
Ferrybridge A,61998.7,62404.4,62867.8,63260.7,63586.9,63884.9,64189.3,64485.4,64769.8,65041.9,65321.3,65596.7,65865.9,66123.9,66372.9,66626.6,66870.9,67107.1,67326.3,67538.2,67760.0,67971.1,68162.8,68356.3,68551.6,68744.6,68941.3,69136.8,69335.0,69531.7,
Ferrybridge B (_M),57734.3,58110.7,58543.2,58908.2,59213.1,59488.5,59772.6,60048.9,60314.1,60567.0,60826.4,61083.5,61333.9,61574.7,61806.3,62042.8,62270.2,62489.3,62694.2,62892.2,63097.9,63294.9,63474.8,63653.4,63834.6,64016.4,64198.8,64381.9,64563.6,64747.8,
Fourstones,9668.5,9731.2,9803.1,9864.7,9916.4,9962.2,10009.1,10056.1,10100.8,10142.7,10185.4,10229.8,10271.9,10311.6,10350.0,10390.6,10428.5,10464.4,10499.7,10532.6,10565.6,10598.7,10629.9,10659.7,10689.0,10720.2,10750.9,10781.6,10812.5,10843.4,
Grimsby West,132158.1,133022.0,134009.6,134847.7,135542.7,136176.2,136826.5,137459.5,138064.1,138643.8,139237.7,139827.0,140401.1,140949.9,141480.2,142023.2,142543.6,143043.4,143512.5,143966.7,144436.8,144888.3,145298.4,145710.2,146124.0,146538.4,146954.6,147374.5,147793.6,148214.0,
Hart Moor,64126.3,64545.8,65025.2,65431.1,65768.6,66075.5,66391.4,66698.2,66992.1,67272.9,67561.5,67846.7,68126.1,68392.6,68648.4,68912.3,69165.8,69407.8,69635.9,69855.5,70083.3,70304.4,70501.8,70701.8,70902.1,71103.7,71305.6,71508.2,71713.6,71917.5,
Hawthorn Pit,71798.9,72268.4,72804.4,73260.2,73637.0,73980.4,74334.0,74677.4,75006.4,75321.9,75644.8,75965.2,76276.7,76574.5,76862.1,77158.0,77440.9,77711.9,77967.1,78214.1,78467.8,78713.8,78936.2,79160.6,79386.2,79611.3,79837.3,80064.3,80291.9,80522.3,
Jordanthorpe,31691.5,31898.8,32135.9,32337.1,32504.1,32656.0,32812.0,32963.9,33109.1,33248.4,33389.2,33530.5,33668.2,33799.8,33927.2,34057.6,34182.5,34302.8,34415.4,34524.3,34637.1,34745.8,34844.0,34942.8,35042.0,35141.6,35239.6,35340.0,35440.7,35541.7,
Keadby,162389.5,163450.3,164664.1,165694.4,166548.3,167326.3,168125.2,168902.8,169645.8,170359.0,171088.6,171812.4,172516.8,173190.9,173843.4,174509.4,175149.5,175765.6,176341.9,176897.7,177475.0,178031.9,178534.6,179040.5,179547.8,180059.1,180571.7,181084.3,181600.4,182118.2,
Kirkstall B,111795.9,112526.8,113361.9,114071.6,114659.9,115194.3,115745.0,116280.0,116791.6,117283.6,117785.0,118282.8,118768.1,119232.2,119681.9,120140.4,120581.1,121004.3,121401.9,121785.2,122183.2,122565.0,122912.3,123259.6,123608.7,123960.6,124314.1,124667.1,125023.1,125378.2,
Knaresborough,86505.7,87071.2,87717.8,88266.0,88720.2,89134.3,89561.1,89974.8,90371.6,90750.7,91138.9,91525.4,91900.4,92258.7,92607.2,92963.0,93303.2,93631.0,93937.4,94233.7,94541.1,94838.4,95105.1,95375.1,95646.1,95918.3,96191.4,96465.5,96738.5,97014.4,
Lackenby,119375.3,120155.9,121047.0,121805.0,122433.2,123003.8,123592.0,124162.3,124709.6,125233.6,125770.9,126302.2,126820.0,127315.7,127795.9,128285.7,128755.9,129208.1,129631.0,130040.1,130465.8,130875.2,131244.5,131615.4,131989.1,132363.8,132741.1,133119.8,133497.7,133878.8,
Neepsend,41578.1,41850.9,42161.1,42425.1,42643.3,42842.4,43047.6,43246.6,43437.3,43619.4,43805.3,43991.4,44171.0,44343.5,44511.0,44682.3,44845.7,45004.3,45150.7,45294.5,45441.1,45583.7,45711.8,45842.2,45972.4,46102.6,46234.3,46366.6,46497.3,46630.4,
Norton,233683.1,235210.5,236957.0,238438.4,239668.4,240787.1,241936.8,243056.8,244126.3,245152.3,246202.2,247242.7,248258.1,249228.3,250165.8,251125.4,252045.8,252932.5,253761.7,254563.2,255393.2,256193.5,256918.5,257644.4,258377.3,259110.7,259848.7,260587.6,261330.8,262074.2,
Norton Lees,32901.6,33117.3,33362.9,33570.9,33744.2,33901.3,34063.3,34221.9,34372.7,34516.4,34664.4,34811.5,34953.0,35090.9,35223.1,35358.0,35486.7,35611.8,35728.8,35842.3,35959.3,36071.9,36172.8,36276.0,36378.9,36481.6,36586.0,36690.7,36793.8,36899.2,
Offerton,31324.5,31528.8,31763.5,31961.6,32126.9,32275.7,32429.8,32581.0,32723.7,32861.9,33002.6,33142.6,33278.4,33408.5,33533.6,33661.7,33784.8,33903.6,34014.7,34122.6,34233.6,34341.4,34439.1,34536.7,34634.9,34732.4,34830.4,34930.9,35029.7,35130.8,
Osbaldwick,154234.3,155242.5,156394.4,157372.3,158183.9,158922.9,159681.8,160420.4,161126.1,161803.8,162496.8,163183.8,163852.5,164494.0,165112.4,165746.5,166353.1,166938.3,167485.7,168014.9,168562.1,169091.8,169569.6,170048.7,170530.9,171016.0,171501.8,171991.6,172480.8,172973.6,
Pitsmoor,18184.1,18302.2,18438.3,18553.5,18649.1,18736.7,18825.4,18913.5,18996.4,19076.4,19157.3,19238.1,19317.6,19393.1,19466.0,19540.7,19611.9,19681.8,19745.5,19807.6,19872.5,19935.6,19992.0,20047.7,20104.9,20162.6,20219.8,20277.3,20334.9,20392.8,
Poppleton,20313.0,20445.0,20597.1,20726.8,20833.8,20930.4,21030.7,21127.9,21220.3,21309.1,21400.7,21491.4,21579.4,21663.5,21745.0,21828.2,21908.7,21986.2,22058.7,22126.8,22199.8,22268.8,22333.0,22395.2,22459.4,22523.7,22588.1,22650.7,22715.6,22780.6,
Saltend North,34870.9,35100.1,35360.1,35581.9,35764.0,35931.3,36103.7,36270.6,36429.2,36583.0,36738.9,36894.8,37045.9,37191.9,37332.0,37474.8,37611.5,37744.8,37867.7,37988.0,38111.6,38230.1,38338.8,38447.2,38555.8,38666.2,38776.9,38885.9,38997.4,39109.1,
Saltholme,128369.6,129209.5,130168.4,130982.4,131657.5,132272.2,132903.0,133518.3,134105.9,134670.4,135246.4,135818.9,136375.9,136908.9,137424.1,137951.4,138457.1,138943.3,139399.8,139839.3,140295.4,140735.1,141133.4,141532.3,141933.8,142337.8,142742.1,143150.1,143557.3,143965.8,
Sheffield City,18092.3,18211.4,18346.9,18460.7,18555.5,18642.8,18731.4,18818.2,18901.7,18980.6,19061.5,19142.4,19220.6,19296.5,19369.8,19443.9,19515.2,19583.4,19647.1,19709.6,19774.5,19836.4,19891.8,19948.6,20005.2,20062.3,20119.1,20176.1,20233.2,20290.6,
Skelton Grange,321325.7,323426.9,325828.7,327865.7,329557.4,331095.5,332675.2,334214.6,335685.7,337097.6,338540.0,339971.5,341366.4,342700.1,343991.6,345311.3,346576.2,347794.0,348934.6,350035.7,351179.7,352280.2,353273.7,354275.4,355280.5,356290.8,357303.8,358320.8,359343.0,360366.3,
South Shields,45494.1,45792.2,46131.5,46420.8,46659.1,46876.7,47100.6,47319.0,47528.2,47727.0,47931.4,48134.9,48331.7,48520.0,48702.9,48889.5,49068.4,49241.1,49402.6,49559.6,49720.8,49876.9,50018.4,50158.8,50302.3,50445.6,50587.9,50732.8,50876.0,51021.8,
Spennymoor,134163.3,135040.1,136043.3,136893.4,137599.6,138242.5,138902.3,139544.1,140158.5,140748.7,141351.1,141948.2,142530.7,143088.1,143626.9,144176.9,144706.0,145214.7,145690.4,146150.2,146627.5,147087.4,147501.9,147921.0,148340.8,148761.1,149185.8,149610.2,150035.9,150462.9,
Stella North,89838.0,90425.6,91096.5,91665.8,92139.0,92568.7,93011.5,93440.9,93852.8,94246.6,94651.0,95051.5,95440.4,95813.4,96175.2,96543.8,96897.0,97238.8,97556.7,97865.3,98184.7,98491.8,98770.9,99049.8,99331.5,99613.4,99895.9,100181.6,100466.1,100753.6,
Stella South,120026.9,120811.9,121708.9,122470.5,123101.5,123676.4,124267.0,124842.1,125391.9,125918.7,126458.0,126992.2,127512.6,128012.1,128493.7,128986.1,129458.2,129913.7,130339.6,130751.0,131178.8,131588.8,131961.9,132334.5,132711.4,133088.0,133466.6,133846.8,134228.2,134610.7,
Templeborough,3510.5,3533.3,3560.0,3582.5,3600.0,3617.7,3635.3,3652.1,3667.6,3682.7,3698.9,3714.2,3729.0,3744.4,3758.8,3772.6,3787.3,3799.3,3812.2,3823.9,3837.7,3849.8,3860.4,3870.9,3880.9,3893.7,3904.1,3914.5,3927.0,3937.5,
Thorpe Marsh,59057.4,59444.4,59885.4,60259.5,60570.6,60853.5,61144.1,61427.2,61697.7,61956.4,62221.9,62485.0,62740.8,62986.1,63224.2,63466.3,63698.1,63922.2,64131.9,64334.7,64544.9,64747.4,64929.4,65113.4,65299.2,65484.8,65670.1,65858.2,66044.8,66234.1,
Thurcroft,144843.7,145790.5,146872.4,147791.8,148554.1,149247.0,149959.3,150653.5,151315.9,151951.8,152603.8,153247.8,153876.7,154478.9,155059.7,155655.0,156225.5,156774.7,157288.4,157784.0,158300.1,158796.3,159244.3,159696.0,160149.2,160604.7,161061.3,161519.8,161979.7,162440.9,
Tynemouth 1,76121.8,76620.3,77188.1,77672.0,78071.6,78435.9,78810.7,79174.9,79523.7,79859.0,80199.8,80539.5,80869.0,81186.4,81490.6,81803.4,82104.3,82391.7,82662.3,82924.2,83193.3,83454.1,83690.9,83926.9,84165.0,84405.7,84644.4,84886.0,85128.4,85371.6,
Tynemouth 2,41817.4,42090.8,42402.8,42668.6,42888.3,43089.4,43294.2,43495.0,43686.9,43870.2,44057.1,44244.0,44425.3,44599.4,44767.1,44939.2,45103.7,45261.3,45410.5,45554.7,45702.4,45846.2,45975.2,46105.7,46235.8,46367.4,46500.4,46631.9,46765.9,46898.3,Note: TYNE2 is operated by an IDNO allocated to GSP Group/licence area F
West Boldon,134767.0,135648.6,136656.1,137509.6,138218.9,138865.2,139528.0,140172.3,140790.3,141382.7,141987.9,142587.1,143173.1,143731.9,144273.1,144826.3,145358.1,145869.1,146347.1,146808.3,147288.6,147750.4,148166.2,148586.6,149009.2,149431.1,149857.0,150284.5,150711.4,151141.6,
West Melton,311181.2,313215.9,315540.7,317513.9,319150.9,320640.9,322171.4,323661.5,325087.3,326453.5,327851.0,329236.6,330589.3,331880.2,333129.4,334408.7,335633.5,336813.6,337917.3,338984.5,340091.3,341156.4,342120.9,343088.8,344062.7,345041.0,346022.8,347008.6,347997.4,348987.3,
Wincobank,16447.5,16553.9,16677.2,16781.8,16868.4,16947.6,17028.6,17107.0,17181.6,17254.2,17328.2,17400.8,17472.3,17541.2,17606.4,17675.5,17739.8,17802.3,17860.7,17916.4,17975.8,18032.0,18081.5,18134.0,18185.4,18236.8,18289.0,18341.3,18393.8,18444.5,
Ayr,16877.0,16987.6,17112.9,17219.7,17309.5,17390.0,17472.4,17554.0,17631.8,17704.6,17781.4,17856.4,17929.1,17998.7,18067.0,18136.5,18203.8,18267.1,18326.3,18384.0,18444.7,18502.6,18555.2,18607.5,18660.3,18712.2,18766.6,18819.2,18874.0,18926.9,
Bainsford,7425.2,7474.6,7529.1,7576.8,7615.9,7650.4,7688.3,7722.9,7756.8,7790.3,7823.4,7856.0,7888.0,7919.2,7949.0,7979.9,8008.2,8037.9,8064.0,8089.0,8115.4,8141.1,8163.1,8187.5,8210.8,8232.7,8257.6,8280.6,8303.7,8326.8,
Bathgate,13490.1,13577.6,13679.4,13764.7,13835.7,13899.5,13966.5,14031.6,14092.1,14151.2,14212.4,14272.6,14330.5,14386.4,14440.5,14497.6,14549.1,14601.0,14649.6,14695.9,14743.5,14788.8,14830.4,14873.3,14915.1,14957.0,14999.6,15042.4,15085.4,15128.5,
Berwick,9526.2,9587.5,9659.8,9719.7,9769.4,9815.3,9862.7,9907.6,9950.7,9992.6,10035.9,10078.0,10119.7,10159.1,10197.1,10237.5,10274.5,10309.4,10343.9,10376.1,10410.0,10443.2,10472.7,10503.2,10531.4,10561.7,10591.6,10621.6,10651.7,10684.0,
Birkenhead,130062.4,130913.1,131885.9,132710.6,133395.2,134017.4,134656.7,135279.5,135874.9,136446.3,137030.1,137610.0,138174.4,138715.1,139237.3,139770.8,140282.7,140777.3,141238.2,141683.4,142146.1,142592.0,142994.8,143400.4,143807.4,144215.4,144624.6,145037.5,145451.7,145865.0,
Bonnybridge,29778.0,29972.9,30195.0,30384.2,30540.7,30683.5,30828.7,30971.4,31107.9,31239.3,31373.3,31505.0,31635.6,31758.2,31878.5,32000.6,32116.9,32230.0,32335.9,32438.9,32544.4,32645.9,32738.9,32831.1,32924.9,33017.2,33111.2,33205.5,33300.2,33395.1,
Braehead Park,11709.6,11785.9,11873.4,11948.1,12010.5,12066.5,12123.4,12179.8,12233.1,12284.3,12337.8,12389.0,12440.1,12488.8,12536.2,12583.1,12630.3,12674.0,12716.6,12755.7,12798.7,12838.6,12874.6,12910.2,12947.7,12985.0,13020.3,13057.8,13095.4,13133.1,
Broxburn,21362.1,21502.2,21662.4,21796.8,21909.0,22012.0,22117.1,22218.7,22316.5,22411.0,22507.0,22602.4,22695.3,22783.4,22869.1,22956.1,23040.9,23122.0,23197.8,23271.4,23347.0,23419.9,23486.8,23552.1,23620.7,23687.2,23755.1,23821.2,23889.6,23958.2,
Capenhurst,163687.3,164756.8,165981.1,167018.1,167880.5,168664.0,169469.0,170253.0,171002.6,171721.3,172456.4,173185.8,173895.3,174575.2,175232.1,175904.8,176548.7,177171.2,177751.7,178311.9,178895.2,179455.2,179961.6,180470.7,180984.4,181497.5,182014.8,182532.2,183053.2,183573.8,
Carntyne,9628.6,9691.9,9763.8,9825.5,9876.3,9921.3,9969.0,10015.4,10059.7,10101.2,10144.8,10188.6,10230.1,10269.2,10308.8,10348.4,10385.5,10422.5,10457.1,10489.3,10523.4,10556.0,10586.7,10616.2,10647.1,10676.1,10706.5,10737.1,10767.7,10798.5,
Carsfad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chapelcross,14982.1,15079.3,8811.2,8866.5,8911.9,8953.6,8996.2,9038.4,9077.6,9115.4,9155.3,9193.4,9231.6,9267.9,9302.6,9338.4,9372.6,9405.4,9436.0,9466.3,9496.4,9526.0,9553.6,9580.2,9607.8,9634.9,9661.9,9690.1,9717.2,9745.6,
Charlotte Street,9871.9,9935.9,10009.7,10072.0,10124.3,10171.3,10220.2,10267.0,10312.4,10355.1,10399.8,10444.4,10487.8,10528.5,10568.3,10608.8,10647.1,10685.0,10718.6,10753.2,10788.6,10822.3,10852.0,10883.6,10914.5,10944.9,10976.6,11008.4,11038.3,11070.4,
Clyde’s Mill,26493.6,26665.9,26864.0,27032.2,27172.4,27299.2,27429.1,27555.3,27677.3,27793.0,27913.2,28030.1,28145.8,28256.1,28362.0,28470.8,28575.0,28675.0,28770.4,28860.1,28954.6,29044.9,29128.1,29209.8,29293.4,29376.3,29459.0,29544.2,29627.5,29711.1,
Coatbridge,23726.4,23882.1,24058.7,24209.3,24334.3,24448.1,24564.3,24678.4,24786.8,24891.2,24997.3,25103.3,25206.4,25304.6,25400.7,25497.0,25592.1,25681.6,25765.2,25847.0,25931.7,26011.7,26085.4,26159.1,26234.6,26309.1,26383.3,26457.9,26534.7,26609.8,
Cockenzie,20257.1,20389.4,20540.9,20668.8,20775.8,20872.8,20972.1,21068.5,21161.9,21251.6,21342.2,21432.0,21520.9,21604.2,21684.9,21768.4,21847.8,21926.0,21997.5,22066.5,22138.3,22208.5,22270.1,22333.8,22397.6,22461.5,22525.6,22587.9,22652.5,22717.2,
Connah's Quay,133757.7,134633.5,135632.9,136480.2,137183.8,137824.4,138483.2,139123.8,139735.2,140323.9,140923.9,141519.0,142100.8,142656.0,143193.8,143742.3,144268.8,144777.1,145250.8,145709.0,146185.5,146644.1,147057.6,147473.3,147891.9,148313.7,148734.3,149158.6,149584.2,150009.0,
Coylton,19807.7,19936.8,20085.5,20210.7,20315.4,20410.7,20508.3,20602.8,20692.8,20780.4,20869.5,20956.6,21044.1,21124.7,21205.4,21286.2,21364.1,21439.3,21509.6,21578.1,21648.2,21716.6,21776.8,21838.5,21900.7,21964.0,22025.8,22087.7,22152.0,22214.3,
Crookston A,21057.6,21194.5,21351.8,21485.1,21597.1,21696.9,21801.2,21901.4,21997.4,22090.0,22185.3,22278.8,22370.8,22458.1,22542.5,22628.8,22711.3,22792.0,22865.7,22937.6,23012.6,23085.5,23150.7,23215.3,23281.5,23348.2,23414.5,23481.0,23547.8,23614.7,
Crookston B,17346.4,17460.6,17589.4,17699.6,17790.7,17874.7,17959.4,18043.1,18121.4,18198.1,18276.8,18353.3,18429.3,18500.2,18570.6,18641.5,18710.8,18775.8,18836.5,18896.9,18957.8,19017.8,19072.1,19126.5,19179.1,19233.8,19288.7,19343.7,19399.0,19454.4,
Cumbernauld,12563.3,12645.1,12739.1,12818.0,12885.2,12945.1,13006.4,13065.9,13123.9,13178.6,13236.1,13292.0,13346.8,13398.6,13448.9,13499.9,13549.4,13598.3,13642.2,13685.3,13730.7,13771.9,13812.2,13851.1,13889.5,13929.9,13969.7,14009.6,14049.7,14089.9,
Cupar,19009.8,19133.1,19275.9,19395.9,19495.6,19586.6,19680.7,19771.5,19858.8,19942.0,20028.0,20113.0,20194.2,20274.1,20349.4,20427.5,20502.3,20575.1,20643.3,20707.0,20775.8,20839.7,20900.1,20958.9,21018.8,21077.3,21136.9,21198.7,21258.7,21318.9,
Currie,5840.2,5878.0,5921.2,5958.8,5989.6,6017.3,6045.5,6074.3,6100.0,6126.2,6151.8,6178.8,6203.3,6228.3,6250.9,6274.8,6299.0,6320.6,6340.7,6361.8,6382.0,6402.8,6419.6,6438.2,6456.9,6475.5,6494.1,6512.7,6531.4,6550.2,
Dalmarnock,14666.9,14763.5,14872.6,14965.2,15043.1,15113.0,15185.5,15255.2,15322.6,15387.3,15453.5,15518.9,15581.9,15641.9,15702.1,15761.0,15819.3,15875.3,15927.7,15978.1,16029.1,16079.9,16125.7,16170.9,16216.0,16262.9,16309.7,16356.7,16401.8,16449.1,
