GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,1497.8,2233.4,3401.4,5187.5,7915.2,12041.4,18179.8,27204,40192.3,51960.6,66908.4,84695.6,105223.5,127891.6,152551.4,177475.4,201200.4,222846.9,240886,255569.2,267232.7,275885.5,279403.2,279432.1,278665.7,276929.1,274171.5,270437.3,265952.3,260904.7
ABNE_P,91.1,132.8,195.5,285.7,415.6,601.5,864.4,1233.8,1744,2254.6,2903.2,3675,4565.7,5549.3,6619.3,7700.8,8730.3,9669.5,10452.2,11089.4,11595.4,11970.9,12123.5,12124.8,12091.5,12016.2,11896.5,11734.5,11539.9,11320.9
ABTH_1,509.4,753.3,1133,1701.7,2553.6,3820,5675.1,8366,12193.9,15764.2,20299.2,25695.6,31923.5,38800.8,46282.2,53843.9,61041.8,67609.1,73081.9,77536.6,81075.2,83700.3,84767.6,84776.3,84543.8,84016.9,83180.3,82047.4,80686.7,79155.3
ACTL_2;CBNK_H;GREE_H;PERI_H,1030.8,1446.8,1998.4,2670.8,3459.6,4334.4,5220.4,6003.2,6482,8380,10790.8,13659.2,16970,20626,24602.8,28622.4,32448.8,35940,38849.2,41217.2,43098.4,44493.6,45061.2,45065.6,44942,44662,44217.2,43615.2,42891.6,42077.6
ALNE_P,18.9,28.4,43.8,67.8,105.2,162.7,249.4,378.1,565.2,730.8,941,1191.1,1479.8,1798.6,2145.4,2495.9,2829.6,3134,3387.7,3594.2,3758.3,3879.9,3929.4,3929.8,3919,3894.6,3855.8,3803.3,3740.2,3669.3
ALVE1,1985.2,2917.3,4345.4,6447.6,9545.1,14078.8,20625.7,30003.3,43191.8,55838.3,71901.6,91016.2,113076,137435.9,163935.9,190720,216215.6,239477.5,258862.7,274641.7,287175.6,296474.2,300254.4,300285.4,299461.9,297595.7,294632.3,290619.4,285799.7,280375.4
AMEM_1,764.9,1087.6,1535.5,2119.6,2871.5,3821,4988.8,6399.4,8047.9,10404.3,13397.3,16958.9,21069.3,25608.2,30545.9,35536.5,40287.1,44621.4,48233.5,51173.5,53509,55241.5,55945.9,55951.7,55798.2,55450.5,54898.3,54150.6,53252.6,52241.9
ARBR_P,36.3,53.7,80.8,121.3,182.2,272.5,404.9,597,870.2,1125,1448.7,1833.8,2278.3,2769.1,3303,3842.6,4356.3,4825,5215.6,5533.5,5786,5973.4,6049.6,6050.2,6033.6,5996,5936.3,5855.4,5758.3,5649
ARDK_P;CLAC_P,20.2,30,45.2,68.2,102.8,154.2,229.6,339.6,496.8,642.4,827.2,1047,1300.8,1581,1885.8,2194,2487.2,2754.8,2977.8,3159.2,3303.4,3410.4,3454,3454.2,3444.8,3423.4,3389.2,3343,3287.6,3225.2
ARMO_P,68.5,105.8,169.4,273.6,442.4,710.7,1126.6,1759,2695.6,3484.8,4487.3,5680.2,7057,8577.3,10231.1,11902.7,13493.8,14945.6,16155.4,17140.1,17922.4,18502.7,18738.6,18740.5,18689.2,18572.7,18387.7,18137.3,17836.5,17498
AXMI1,950.9,1401.2,2095.9,3126.4,4656.1,6910.7,10187.8,14909,21583.7,27903.4,35930.5,45482.4,56506.1,68679.1,81921.7,95306.1,108046.7,119671.1,129358.3,137243.3,143506.7,148153.4,150042.4,150057.9,149646.4,148713.8,147232.9,145227.6,142819.2,140108.5
AYRR,28.3,42.2,64.1,97.5,148.5,225.2,339.3,506.5,746.9,965.6,1243.4,1573.9,1955.4,2376.6,2834.8,3298,3738.9,4141.1,4476.4,4749.2,4965.9,5126.7,5192.1,5192.6,5178.4,5146.1,5094.9,5025.5,4942.2,4848.4
BAGA,257.2,384.3,586.9,898,1375.1,2099.3,3179.9,4772.7,7070.2,9140.4,11769.9,14898.8,18509.9,22497.4,26835.3,31219.7,35393.2,39201,42374.3,44957.2,47008.9,48531,49149.9,49154.9,49020.1,48714.6,48229.5,47572.7,46783.7,45895.8
BAIN,81.5,122.1,187.2,287.7,442.8,679.3,1033.7,1557.9,2316.4,2994.6,3856.1,4881.2,6064.3,7370.7,8791.9,10228.3,11595.7,12843.2,13882.8,14729.1,15401.3,15899.9,16102.7,16104.3,16060.2,15960.1,15801.2,15585.9,15327.5,15036.6
BARKC1;BARKW3,2055.4,2930,4154.4,5770.4,7881.4,10596.8,14013.4,18256.6,23392,30241.2,38940.8,49293,61240.4,74433.2,88785.4,103291.2,117099.2,129697.4,140196.2,148742,155530.2,160566,162613.4,162630.2,162184.2,161173.4,159568.6,157395.2,154785,151847.2
BEAU_P;ORRI_P,33.2,49.8,77,119.2,185,286,438.4,664.4,993.6,1284.6,1654.2,2094,2601.4,3162,3771.6,4387.8,4974.4,5509.6,5955.6,6318.6,6607,6820.8,6907.8,6908.6,6889.6,6846.6,6778.4,6686.2,6575.2,6450.4
BEDDT1,1087.3,1547.9,2190,3032.2,4124.4,5516.5,7248.6,9370.9,11896.7,15380.1,19804.6,25069.5,31145.6,37855.3,45154.5,52531.9,59554.4,65961.6,71301.1,75647.2,79099.6,81660.8,82702,82710.5,82483.7,81969.7,81153.4,80048.1,78720.6,77226.5
BEDD_1,3796.9,5440.5,7781.7,10941.2,15182.3,20814.4,28172.6,37713.1,49852.5,64449.2,82989.8,105052.1,130513.8,158630.2,189217,220131.5,249558.8,276407.9,298782.7,316995,331461.8,342194.3,346557.5,346593.3,345642.7,343488.7,340068.3,335436.6,329873.7,323612.9
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,271.4,404.8,617.2,942.3,1439.2,2191.5,3311.9,4960.4,7334.2,9481.7,12209.4,15455.3,19201.2,23337.7,27837.8,32386,36715.3,40665.5,43957.3,46636.8,48765,50344.2,50986.1,50991.2,50851.2,50534.3,50031.2,49349.9,48531.4,47610.3
BERW,98.3,144.8,216.6,323.1,481.2,714.2,1053,1540.9,2230.8,2884,3713.7,4700.9,5840.3,7098.5,8467.2,9850.6,11167.4,12368.8,13370.1,14185.1,14832.4,15312.7,15507.9,15509.5,15467,15370.6,15217.5,15010.3,14761.4,14481.2
BESW_1,3571.6,5085.8,7198.5,9972.8,13575.6,18175.4,23910.9,30956.9,39370.3,50897.8,65540,82963.3,103071.3,125275.9,149431.3,173845.6,197085.3,218289.1,235959.2,250342.1,261767,270242.8,273688.6,273716.9,272966.2,271265.1,268563.9,264906.1,260512.8,255568.5
BICF_1,800.2,1204.3,1859.6,2883,4475.6,6924.3,10618.8,16114.8,24105.6,31163.7,40128.8,50796.8,63108.5,76703.9,91493.8,106442.2,120671.4,133654,144473.1,153279.4,160274.7,165464.3,167574.1,167591.4,167131.7,166090.2,164436.3,162196.7,159506.8,156479.5
BIRK_1,887,1342.6,2090.6,3272.6,5130.8,8012.8,12393.1,18948.6,28528.4,36881.5,47491.5,60116.8,74687.4,90777.3,108280.7,125971.8,142811.8,158176.4,170980.5,181402.6,189681.4,195823.1,198320,198340.5,197796.5,196563.9,194606.5,191956,188772.6,185189.8
BISW_1,3922.7,5690.3,8304.1,11998.9,17222,24560,34743.5,48797.1,67880.4,87755.6,113000.9,143041.5,177710.8,215994.8,257642.4,299736.4,339805.3,376363.8,406829.7,431628.1,451326.4,465940.1,471881.1,471929.8,470635.5,467702.6,463045.3,456738.7,449164.1,440639.2
BLYTB1,474.1,703.5,1063.4,1607.2,2428.4,3658.2,5471.6,8117.4,11900.2,15384.6,19810.3,25076.8,31154.7,37866.3,45167.6,52547.2,59571.7,65980.9,71321.9,75669.3,79122.7,81684.6,82726.1,82734.7,82507.8,81993.6,81177.1,80071.5,78743.6,77249.1
BLYTH132,421.2,621.1,930.4,1390.3,2074.5,3085.3,4557.5,6682.2,9691.1,12528.6,16132.8,20421.6,25371.2,30836.9,36782.8,42792.5,48513,53732.3,58081.8,61622.2,64434.5,66520.8,67369,67376,67191.2,66772.5,66107.6,65207.2,64125.8,62908.7
BOAG_P,121.9,183.8,284.7,442.8,689.9,1070.8,1647.2,2506.4,3757.9,4858.2,6255.8,7918.9,9838.2,11957.7,14263.3,16593.7,18811.9,20835.8,22522.4,23895.3,24985.8,25794.8,26123.7,26126.4,26054.8,25892.4,25634.6,25285.4,24866.1,24394.2
BOLN_1,5111.8,7373.3,10662,15217.4,21516.7,30163.8,41878.9,57664.1,78590.9,101602.2,130830.8,165611.3,205750.9,250075.6,298294.6,347030.4,393421.5,435748.5,471021.5,499732.6,522539.1,539458.5,546337,546393.4,544894.9,541499.2,536107,528805.3,520035.5,510165.5
BONN,286.3,428.3,655.6,1005.7,1544.2,2363.8,3589.5,5399.7,8015.2,10362,13342.9,16890.1,20983.8,25504.3,30421.9,35392.3,40123.6,44440.3,48037.7,50965.8,53291.8,55017.3,55718.8,55724.6,55571.8,55225.4,54675.5,53930.8,53036.4,52029.8
BOTW_1,747.7,1088.9,1598.9,2329.3,3375.8,4866.5,6963.9,9896.7,13930.2,18008.9,23189.6,29354.4,36469.2,44325.7,52872.4,61510.8,69733.6,77236,83488.1,88577.1,92619.6,95618.5,96837.7,96847.7,96582.1,95980.2,95024.5,93730.2,92175.8,90426.4
BRAC_P,652.7,916.1,1264.9,1689.6,2187.3,2737.7,3292.8,3778.8,4067,5257.8,6770.3,8570.2,10647.4,12941.1,15436.4,17958.4,20359.1,22549.5,24374.8,25860.6,27040.8,27916.3,28272.3,28275.2,28197.7,28022,27742.9,27365.1,26911.2,26400.5
BRAI_1,723.1,1059.5,1570.9,2317.2,3407.4,4990.3,7258.5,10484.8,14993.4,19383.4,24959.6,31595,39252.7,47708.9,56908,66205.7,75056.1,83131.2,89860.5,95337.9,99688.9,102916.7,104229,104239.8,103953.9,103306.1,102277.4,100884.3,99211.3,97328.3
