GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,1049.1,998.3,984.0,986.0,986.6,991.3,1020.1,1071.8,1136.1,1205.6,1276.4,1371.1,1475.8,1577.7,1683.6,1777.7,1880.9,1971.7,2051.2,2112.9,2158.8,2193.1,2204.6,2207.9,2199.1,2192.0,2195.0,2198.8,2197.9,2189.3
ABNE_P,183.7,172.6,168.1,166.1,163.6,163.1,164.1,168.2,173.7,180.4,189.1,199.4,211.5,223.4,236.9,250.8,263.4,273.9,282.7,290.7,300.8,305.1,306.7,307.1,307.9,313.5,314.3,315.1,315.2,313.9
ABTH_1,817.9,773.1,756.2,750.4,742.9,750.5,764.1,793.7,831.5,872.7,933.5,994.4,1062.9,1129.8,1199.2,1278.9,1350.1,1413.3,1469.1,1510.4,1557.4,1583.9,1594.9,1599.9,1593.2,1579.4,1582.7,1586.6,1587.2,1582.3
ACTL_2;CBNK_H;GREE_H;PERI_H,475.1,452.20000000000005,444.6,442.5,437.6,436.0,443.7,460.5,482.0,505.30000000000007,531.2,564.2,602.1,639.5,679.6,717.5,757.6999999999999,793.1999999999999,824.5,848.5,869.4,885.1,892.1999999999999,896.1,894.6999999999999,895.0000000000001,897.5,900.5,901.5,898.9
ACTL_C;WISD_1;WISD_6,1376.4,1314.6,1293.0,1286.9,1270.1999999999998,1261.4,1283.1,1330.4,1390.7000000000003,1456.6,1530.0,1624.4,1732.1,1838.6,1953.1999999999998,2062.1,2175.4,2275.1,2362.7000000000003,2430.7000000000003,2490.5,2533.7000000000003,2552.7999999999997,2562.6,2559.6,2561.4,2568.0,2574.9,2576.6000000000004,2568.3
ALNE_P,130.1,123.0,120.0,118.7,116.7,115.0,115.3,117.5,120.7,124.6,128.7,134.9,142.4,150.0,158.8,167.8,175.9,182.6,188.3,193.5,201.7,204.8,206.2,206.9,208.2,214.6,215.3,215.9,216.2,215.3
ALST_3;USKM_1,997.5,944.2,924.3,919.1,913.8000000000001,929.0,948.5,987.1,1035.2,1088.9,1166.5,1245.6000000000001,1333.6999999999998,1418.5,1508.6,1609.4,1695.6999999999998,1770.3,1834.7,1887.5,1944.0,1970.2,1976.3,1975.4,1968.8,1958.8999999999999,1959.5,1960.8,1957.9,1948.6
ALVE1,926.8,883.5,870.9,873.0,875.0,885.3,912.0,957.9,1014.0,1076.3,1145.5,1231.7,1326.6,1417.7,1514.8,1605.6,1694.7,1771.1,1836.2,1892.4,1936.6,1960.4,1963.2,1959.2,1953.4,1952.6,1951.9,1951.8,1947.3,1936.3
AMEM_1,296.3,286.7,288.4,295.0,299.8,308.7,326.7,354.7,389.5,426.0,467.4,515.8,568.9,622.1,677.2,731.6,792.7,848.7,900.0,935.5,965.1,993.9,1010.9,1022.4,1018.1,1010.4,1017.9,1025.9,1032.6,1033.3
ARBR_P,139.4,132.4,130.0,129.5,128.3,129.2,132.0,137.8,145.2,153.3,162.2,173.8,187.2,200.7,214.8,227.3,242.0,254.9,266.5,275.1,284.5,291.1,294.8,297.2,297.5,301.7,303.3,305.0,306.1,305.6
ARDK_P;CLAC_P,15.5,14.7,14.4,14.2,14.0,13.9,14.0,14.3,14.7,15.3,15.8,16.7,17.7,18.6,19.8,20.8,21.8,22.6,23.3,23.9,24.7,25.0,25.1,25.1,25.2,25.8,25.9,25.9,25.9,25.7
AXMI1,712.8,676.7,665.1,664.1,662.5,668.1,684.8,716.2,755.2,798.2,848.0,908.0,974.7,1039.4,1107.5,1174.4,1240.1,1297.5,1347.3,1387.2,1420.0,1440.9,1447.0,1447.9,1442.8,1438.2,1439.6,1441.5,1440.4,1434.2
