GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BICF_1,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68,184.68
BLYTB1,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3
BRFO_1;CLT03,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
CANTN1;RICH1;RICH_J,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5,139.5
CONQA1;SASA,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526,96.84210526
DOUN_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LACK_6,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
NORM_1;SALL1,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
PEHG_P,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
PENT_1,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474,63.15789474
REDM_P,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6
