GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,17.6,17.5,21.4,25.6,29.5,30.8,40.2,54.4,72.7,93.3,109.9,130.1,150.1,170.0,193.2,213.2,238.3,263.1,287.5,310.7,328.6,344.0,355.0,362.5,367.7,372.0,376.1,380.3,384.4,385.3
ABNE_P,1.2,1.2,1.5,1.8,2.1,2.6,3.4,4.5,6.1,7.8,9.3,11.0,12.7,14.3,16.3,17.2,19.2,21.2,23.2,25.1,26.0,27.2,28.1,28.7,29.1,29.4,29.7,30.0,30.4,30.4
ABTH_1,8.7,8.7,10.7,12.7,14.7,20.5,26.8,36.2,48.4,62.1,81.8,96.9,111.8,126.5,143.8,167.5,187.2,206.7,225.9,244.1,266.3,278.7,287.7,293.7,298.0,298.0,301.3,304.7,308.0,308.7
ACTL_2;CBNK_H;GREE_H;PERI_H,5.800000000000001,5.800000000000001,7.0,8.399999999999999,9.6,11.8,15.5,20.9,27.9,35.900000000000006,43.7,51.7,59.7,67.5,76.69999999999999,86.6,96.80000000000001,107.0,116.9,126.19999999999999,135.6,141.9,146.5,149.5,151.6,155.0,156.7,158.60000000000002,160.3,160.60000000000002
ACTL_C;WISD_1;WISD_6,15.5,15.5,18.900000000000002,22.5,26.0,31.9,41.699999999999996,56.400000000000006,75.39999999999999,96.9,117.9,139.5,160.89999999999998,182.2,207.1,233.9,261.4,288.6,315.4,340.8,365.9,383.1,395.5,403.69999999999993,409.59999999999997,418.6,423.20000000000005,428.0,432.5,433.6
ALNE_P,1.0,1.0,1.3,1.5,1.7,1.5,2.0,2.7,3.6,4.6,4.9,5.8,6.7,7.6,8.6,8.5,9.6,10.6,11.5,12.5,12.9,13.5,14.0,14.2,14.5,15.1,15.2,15.4,15.6,15.6
ALST_3;USKM_1,8.3,8.3,10.1,12.0,14.0,19.4,25.400000000000002,34.300000000000004,45.9,58.9,77.6,91.9,106.1,120.0,136.4,158.9,177.7,196.1,214.29999999999998,231.60000000000002,252.7,264.4,273.0,278.7,282.8,282.8,286.0,289.2,292.2,292.90000000000003
ALVE1,11.3,11.3,13.8,16.5,19.1,19.9,26.0,35.1,46.9,60.3,71.0,84.0,96.9,109.7,124.7,137.6,153.9,169.9,185.6,200.6,212.2,222.1,229.2,234.0,237.4,240.2,242.8,245.5,248.2,248.8
AMEM_1,8.8,8.8,10.7,12.8,14.8,19.2,25.1,33.9,45.3,58.2,73.0,86.4,99.7,112.9,128.3,146.6,163.9,181.0,197.7,213.7,229.8,240.5,248.3,253.5,257.1,260.7,263.6,266.6,269.4,270.1
ARBR_P,2.2,2.2,2.7,3.2,3.7,4.5,5.9,8.0,10.7,13.7,16.4,19.4,22.3,25.3,28.7,30.3,33.9,37.4,40.9,44.2,45.9,48.0,49.5,50.6,51.3,51.8,52.4,53.0,53.5,53.6
ARDK_P;CLAC_P,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.3,0.3,0.4,0.4,0.5,0.6,0.7,0.8,0.7,0.8,0.9,1.0,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3
AXMI1,9.1,9.1,11.1,13.3,15.3,17.4,22.8,30.9,41.2,52.9,64.4,76.2,87.9,99.6,113.2,127.3,142.4,157.2,171.7,185.6,197.6,206.8,213.5,218.0,221.1,223.0,225.5,228.0,230.5,231.0
