GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABNE_P,37.87752531,28.14934971,28.4308173,28.71514653,29.00232203,29.36481994,29.80529751,30.25235169,30.70615117,31.8313115,32.9686849,34.11868016,35.2813484,36.45714952,37.64618571,38.84879932,40.06526121,41.29572469,42.54070077,43.80034275,45.07494186,46.36476897,47.6702329,48.99153804,50.3290932,51.68313851,53.05404705,54.44222762,55.84788463,57.27147798
ALNE_P,128.45500945999999,124.81954446,124.92473022,125.03098539,125.13830423,125.2737714,170.23837994,170.40544619,209.77503319000002,210.19551090000002,210.62055269,211.05031134,211.48480593000002,211.92420834,212.36855676000002,212.81797913000003,213.27257666,213.73240665,214.19766007,214.66839421,215.14471789,215.62673236,216.11459037,216.60836832,217.10821898,217.61423208000002,218.12654705,218.64531667,219.1706173,219.70262084
ALST_3;USKM_1,15.10608051,15.95307094,16.11258697,16.27372477,16.43647564,16.64191395,16.89154565,17.14490451,17.40208612,18.03974784,18.68433106,19.33606747,19.99498602,20.66134737,21.33520943,22.01676621,22.70617123,23.40351136,24.10907621,24.82295266,25.54530576,26.27628902,27.01613413,27.76495692,28.52298908,29.2903667,30.0673012,30.85402429,31.65065178,32.45744434
ALVE1,128.4852203,135.6893228,137.0460911,138.4166535,139.8009359,141.5482976,143.6715475,145.8264988,148.0139648,153.4376156,158.9201375,164.463501,170.0679525,175.7357089,181.4672629,187.2642645,193.1280195,199.0592669,205.0604699,211.1323674,217.2763633,223.4937633,229.7865381,236.1556727,242.603138,249.1300913,255.738331,262.4298278,269.2055668,276.067765
ARBR_P,3.990002666,2.965240719,2.994890397,3.024841519,3.055092466,3.093277845,3.139677567,3.186770068,3.234573115,3.353097033,3.472907471,3.594047491,3.716522477,3.840380874,3.965633449,4.092316264,4.22045785,4.350074359,4.481219618,4.613909777,4.748175514,4.884045362,5.021562386,5.160748116,5.301645617,5.444280184,5.588691116,5.734921476,5.882992797,6.032953525
ARDK_P;CLAC_P,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3
BAGA,90.04740353,88.50575837,89.01576901,89.53096485,90.05131804,90.70815315,91.50628498,92.31633346000001,93.13860419,95.17736020000001,97.23824592,99.32200207,101.42872126,103.55923682,105.71373394,107.89283291,110.09702456,112.32658665,114.58244512,116.86487775,119.17441225,121.51153942,123.87700002,126.27116441,128.69477333999998,131.14826191999998,133.63230615,136.14764677,138.6946542,141.2741616
BEAU_P;ORRI_P,41.000350668,40.743428209,40.750861807,40.758370981,40.765955325,40.775528945,40.787162019,40.798968781,40.810953688,40.840669328,40.870707516,40.90107905,40.931785278,40.962838348,40.994240958,41.026002149,41.058129075,41.090625786,41.123505776,41.156773094,41.190435432,41.224499944,41.258977427,41.293873278,41.329198294,41.364958817,41.401164701,41.437826742,41.474950337,41.512547634
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,323.66001427000003,312.67407062,312.83279671,338.99313656000004,354.15508147,397.55950245,397.80789795,398.06000217,421.31591020999997,421.95041419,422.59180541,423.24031439,423.89596995,424.55903145,425.22955651,425.90773819,426.59372924,427.28761612,427.98968698,428.70002828,429.41880425,430.14616765,430.88234901,431.6274636,432.38174195,433.14531948,433.91840657,434.70123377,435.49391633,436.29671361
BERW,106.2105973,103.0945717,104.1254225,105.1667539,106.2185094,107.5461268,109.159338,110.7966355,112.4586371,116.57944,120.7449722,124.9567309,129.2149033,133.5211738,137.8759166,142.2803854,146.7355725,151.2420391,155.8016569,160.4149873,165.0830969,169.8069777,174.588127,179.4272935,184.3259742,189.2850486,194.3058832,199.3899751,204.538073,209.7518612
BICF_1,12.84862147,13.5690373,13.70471519,13.84177249,13.9802018,14.15493932,14.36726595,14.58276275,14.80151104,15.34388032,15.89213675,16.4464774,17.00692689,17.57370691,18.14686674,18.72657139,19.31295143,19.90608076,20.5062057,21.11340016,21.7278045,22.34954932,22.97883166,23.61575006,24.26050157,24.91320196,25.57403104,26.2431859,26.92076504,27.60699018
BISW_1,32.12155369,33.92259325,34.26178796,34.60443122,34.95050449,35.3873483,35.91816487,36.45690689,37.0037776,38.3597008,39.73034188,41.11619349,42.51731722,43.93426729,45.36716686,46.81642848,48.28237858,49.7652019,51.26551426,52.78350039,54.31951126,55.8738733,57.44707915,59.03937515,60.65125393,62.28300489,63.93507761,65.60796474,67.30191261,69.01747545
BLYTB1,48.65967869,51.38800272,51.90183545,52.42089224,52.94514504,53.60690255,54.41101571,55.2271348,56.05556774,58.10960248,60.18593276,62.28530488,64.40781212,66.55429406,68.72493729,70.92036674,73.1410769,75.38734765,77.66011185,79.95964935,82.28649182,84.64113376,87.02432145,89.43642805,91.87819984,94.35007521,96.85273522,99.38692616,101.9530212,104.5518599
BLYTH132,106.2845526,112.2438747,113.3662102,114.4999562,115.6450516,117.0904907,118.8468691,120.6294713,122.43897,126.9254806,131.46069,136.0462285,140.6822996,145.3707373,150.1119492,154.9073001,159.7578703,164.664271,169.6285398,174.651288,179.733677,184.8767866,190.0822472,195.3508736,200.6842961,206.0834721,211.5498892,217.0851775,222.690152,228.3666467
BOAG_P,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1
BONN,14.21053581,13.79362456,13.93154811,14.07087391,14.21159442,14.38922411,14.60506505,14.82412864,15.04649753,15.59784381,16.15517468,16.71869046,17.28841621,17.86457727,18.44722372,19.03652332,19.6326088,20.23555528,20.84561316,21.46285757,22.0874312,22.71946679,23.35916467,24.00662499,24.66204808,25.3255516,25.99731837,26.67754871,27.36634277,28.06392593
BRAC_P,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0
BRAW_1,22.37569529,23.63028942,23.86657056,24.10525394,24.34632666,24.65062962,25.02039349,25.39567817,25.77662527,26.72115381,27.67593475,28.64131126,29.61732624,30.60436576,31.60251561,32.61206318,33.63323585,34.66616232,35.71127154,36.76869222,37.83866883,38.92142877,40.0173152,41.12649971,42.24932549,43.38599412,44.53681877,45.70214262,46.88213727,48.07718878
BRFO_1;CLT03,40.67404166,42.95461499,43.3841216,43.81799495,44.25621157,44.80936674,45.48151528,46.16369943,46.85617659,48.57311959,50.30869916,52.06353913,53.83771747,55.63193597,57.4463506,59.28148374,61.13774873,63.0153795,64.91515583,66.83731164,68.78229135,70.75050829,72.74258629,74.75883726,76.79988501,78.86609597,80.95803945,83.07633926,85.2213073,87.39364538
BRID_P,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
BRLE_1;FLEE_1,19.88950693,21.0047017,21.21472939,21.42689239,21.64117925,21.91167078,22.24034977,22.57393615,22.91255579,23.75213672,24.60083089,25.45894334,26.32651221,27.20388067,28.09112499,28.98850061,29.89620965,30.8143665,31.74335248,32.68328197,33.6343723,34.59682557,35.57094684,36.55688864,37.55495599,38.5653281,39.58828335,40.62412678,41.67301091,42.73527891
BROA_P,9.500006347,7.060096951,7.130691423,7.202003618,7.274029681,7.364947249,7.475422779,7.587547781,7.701364559,7.983564365,8.268827312,8.557255931,8.84886304,9.143763986,9.441984403,9.743610151,10.04870917,10.3573199,10.66957052,10.98549947,11.30517979,11.62867943,11.95610092,12.28749552,12.62296576,12.96257187,13.30640742,13.65457494,14.00712571,14.36417506
BROR_P,0.0,0.0,0.0,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2
BURM_1,30.59006165,32.30523122,32.6282538,32.9545605,33.28413369,33.70014965,34.20565794,34.7187138,35.23951081,36.53078627,37.8360779,39.15585486,40.49017578,41.83956847,43.20415023,44.58431393,45.98037044,47.39249568,48.82127612,50.26688768,51.72966459,53.20991773,54.70811624,56.22449472,57.75952232,59.31347463,60.88677979,62.47990698,64.09309077,65.72685897
BUSH_1,3.779006316,3.990893324,4.030798584,4.071109555,4.111824058,4.163217448,4.225666456,4.289047869,4.3533856,4.512905977,4.674157868,4.837199235,5.00203732,5.168737328,5.337313748,5.507815115,5.680279833,5.854729636,6.031236972,6.209823575,6.390530736,6.573396858,6.7584799,6.945808841,7.135441639,7.32741234,7.521773837,7.718584087,7.917872072,8.119702994
CAAD_P,228.06202363,218.97991036,219.24268526999998,219.50813177999999,219.77623554,220.11465943,220.52588423999998,220.94324891,268.9669109,270.01734769,271.07918646,322.15280887,323.23826261,324.33597706,325.44604763,326.56879391,327.70446880000003,328.85321541,330.01551081,331.19149813,332.38144925,333.58561707,334.80438323,336.03793857,337.28666474,338.55078593,339.83065043,341.12663991,342.43894519,343.76799563000003
CAFA;EAST;GLLE;KEOO;TONG,2.526317477,2.452199922,2.476719664,2.501488695,2.526505675,2.558084286,2.596456009,2.635400647,2.674932894,2.77295001,2.872031054,2.972211638,3.073496214,3.175924847,3.279506439,3.384270813,3.490241565,3.597432051,3.705886785,3.815619123,3.926654435,4.039016318,4.152740386,4.267844443,4.384364103,4.502320284,40.621745488,40.742675325,40.865127604,40.989142387
CAMB_01,117.40554274,122.19418912,123.096048,124.00707594,124.9272237,126.08871431,127.5000619,128.93248183999998,130.38651457,133.9916751,137.6359678,141.3207027,145.0460434,148.8134636,152.62329069999998,156.4766216,160.3743242,164.3168898,168.3059556,172.3420128,176.4259946,180.558769,184.7416457,188.9752798,193.260981,197.5995189,201.9920887,206.4400004,210.9439088,215.5052877
CARE_1,2.172928632,2.294763661,2.317709186,2.340887994,2.364298833,2.393850032,2.429758212,2.466202525,2.50319672,2.594920937,2.687640774,2.78138956,2.876171459,2.972023963,3.068955405,3.166993691,3.266160904,3.366469541,3.467961259,3.570648556,3.674555173,3.779703194,3.886125943,3.993840083,4.102878942,4.213262095,4.325019956,4.43818585,4.552776441,4.668829221
CHAP,95.04738375,94.37414928999999,94.59687027999999,94.82185564,95.04909322,95.33593225999999,95.68447540999999,96.03822253999999,96.39730712,97.28762925999999,98.1876154,99.09758905,100.01759061,100.94798402999999,101.88885015999999,102.84045988,103.80302755,104.77667446,105.76180495999999,106.75854036999999,107.76711112,108.78773156,109.82072517,110.86625369,111.9246406,112.99607592,114.08085485,115.17930086999999,116.29157572999999,117.41804335
CHAR_P,5.257303513,3.907057653,3.946124633,3.985588802,4.025448026,4.075761808,4.136898966,4.198948942,4.261935147,4.41810452,4.575969034,4.735585432,4.896960806,5.06015899,5.225194169,5.392113858,5.560955653,5.731740834,5.904540325,6.079375406,6.256286498,6.435311199,6.616506248,6.799900018,6.985549249,7.173487271,7.363765865,7.556441774,7.751543367,7.949134478
CHTE_1,20.16994897,21.300868,21.51385707,21.72901158,21.94631988,22.22062533,22.5539387,22.89222865,23.23562283,24.08704185,24.9477026,25.81791444,26.69771603,27.58745539,28.48720985,29.39723847,30.3177462,31.24884907,32.19093375,33.14411625,34.10861695,35.08464081,36.07249719,37.07234077,38.08448087,39.10909923,40.14647815,41.19692696,42.26060036,43.33784635
CONQA1;SASA,79.81973174,84.29518447,85.13805873,85.98950237,86.84946936,87.93499456,89.25403525,90.59277009,91.95170416,95.32107499,98.72701869,102.1707595,105.6524503,109.1734685,112.73412,116.3354301,119.9782098,123.6629182,127.3910856,131.1631711,134.9800467,138.8425237,142.7518261,146.7085662,150.7139681,154.7687509,158.8740319,163.0310351,167.2403727,171.503422
COUA_P,85.98002437,76.61077229,76.88185505999999,77.15569389,77.43227398,77.78139744,78.20562347,78.63618348,79.07323991,80.15688716,81.25229688,82.35986278,83.47963407,84.61205371,85.75722010999999,86.91546298,88.0870432,89.27210842,90.47115079,91.68431796,92.91189041,94.15412903000001,95.41142753,96.68398278000001,97.9721885,99.27627597,100.59660449,101.93356778,103.28736272,104.65843223
COVE_1,86.44476948,91.29168478,92.20451761,93.12663107,94.05797532,95.23359911,96.66212018,98.11197,99.58369561,103.2327242,106.9213612,110.6509325,114.4216037,118.2348664,122.091052,125.9912708,129.9364012,133.9269404,137.9645457,142.0497143,146.1833906,150.3664531,154.6002277,158.8853772,163.2232275,167.6145573,172.0605765,176.562611,181.1213236,185.738206
COYL,68.53686799,67.4003988,67.77636818,68.15615998,68.53975369,69.02395905,69.61232547,70.20947659,70.8156377,72.31856682,73.83780949,75.37391178,76.92694196000001,78.49751432000001,80.0857654,81.69215247,83.31703733,84.96062477,86.62359737,88.30615988,90.00870134,91.73158355,93.47535258,95.24028145999999,97.02691623999999,98.83557769,100.66676414999999,102.52102166,104.39862326,106.30018326999999
CREB_1,133.8901938,141.3973505,142.8111938,144.2394115,145.6819264,147.5027942,149.7153625,151.960966,154.2404518,159.8922587,165.6054133,171.3819689,177.2221822,183.1283635,189.1010261,195.1418895,201.2523145,207.433071,213.6867259,220.0140493,226.416504,232.8954507,239.4529429,246.0900072,252.8086973,259.6102192,266.496447,273.4694342,280.5302075,287.6810771
