GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,,2823.7,3980.3,5286.5,6787.4,8552.4,8735.1,11092.0,14684.0,19499.8,25440.2,29552.6,36192.8,42751.2,49232.5,55644.0,62023.5,69407.9,76676.0,83783.3,90726.2,96971.6,103022.4,108068.5,112165.1,115423.4,118698.1,121308.3,123870.5,126331.6,128656.3
ABNE_P,,143.7,202.5,269.1,345.4,435.3,516.7,656.3,868.5,1153.3,1504.8,1811.2,2218.2,2620.1,3017.5,3410.2,3868.2,4329.0,4782.2,5225.5,5658.7,5948.4,6319.6,6629.3,6880.3,7080.6,7248.8,7408.1,7564.4,7714.9,7856.5
ABTH_1,,618.5,871.9,1157.8,1486.3,1873.3,2404.1,3052.9,4041.1,5366.9,7001.6,9658.4,11828.7,13972.3,16090.4,18185.8,21558.6,24125.3,26651.8,29122.1,31535.5,35117.1,37308.1,39135.7,40619.1,41798.8,43095.8,44043.6,44973.6,45867.1,46711.0
ACTL_2,,164.9,232.2,308.1,395.7,498.8,574.2,729.3,965.2,1281.9,1672.0,1979.6,2424.4,2863.8,3297.8,3727.5,4158.0,4653.0,5140.2,5616.6,6082.3,6428.6,6829.8,7164.2,7435.9,7651.9,7858.3,8031.2,8201.0,8363.9,8517.9
ACTL_C,,285.6,402.7,534.9,686.8,865.1,996.2,1264.8,1674.4,2223.6,2901.3,3434.6,4206.0,4968.3,5721.4,6466.6,7213.4,8072.6,8917.8,9744.4,10551.8,11153.0,11849.1,12429.3,12900.4,13275.2,13633.0,13933.1,14227.2,14509.8,14776.8
ALNE_P,,96.4,135.9,180.7,232.2,292.7,265.9,337.9,447.0,593.7,774.8,843.2,1032.5,1219.8,1404.7,1587.2,1687.7,1888.5,2086.1,2279.6,2468.6,2578.9,2739.9,2873.9,2982.7,3069.6,3154.2,3223.3,3291.3,3357.0,3418.4
ALST_3,,36.4,51.0,67.9,87.2,109.9,140.9,178.9,236.7,314.7,410.5,565.9,693.0,818.8,942.8,1065.7,1263.3,1413.9,1561.9,1706.6,1848.2,2057.7,2186.2,2293.4,2380.4,2449.5,2525.2,2581.1,2635.4,2688.0,2737.4
ALVE1,,1922.7,2710.0,3599.7,4621.7,5823.7,5948.1,7552.9,9998.9,13278.1,17323.2,20123.3,24645.1,29110.8,33524.2,37889.8,42234.1,47262.2,52211.0,57050.8,61778.7,66031.5,70151.6,73587.8,76376.9,78595.9,80825.5,82603.1,84348.0,86023.8,87606.8
AMEM_1,,1358.8,1915.6,2544.1,3266.2,4115.6,4850.0,6158.9,8153.0,10827.0,14125.7,17634.1,21596.1,25509.6,29376.9,33202.7,38563.1,43154.0,47673.1,52092.0,56408.9,60986.5,64792.4,67966.0,70542.2,72591.2,74637.7,76279.1,77890.3,79438.0,80899.7
ARBR_P,,249.2,351.2,466.6,599.2,754.9,896.2,1138.3,1506.9,2000.9,2610.7,3142.3,3848.3,4545.4,5234.7,5916.4,6710.9,7509.9,8295.8,9065.1,9816.5,10319.3,10963.2,11500.1,11935.8,12283.0,12574.8,12851.2,13122.7,13383.5,13629.7
ARDK_P,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMO_P,,171.0,240.7,319.9,410.6,517.1,560.6,712.1,942.4,1251.5,1632.8,1906.1,2334.5,2757.8,3175.7,3589.5,3998.8,4474.8,4943.1,5401.2,5849.0,6136.2,6519.4,6838.5,7097.5,7303.9,7482.6,7647.4,7808.8,7964.1,8110.6
AXMI1,,1527.4,2153.0,2859.8,3671.7,4626.5,5034.8,6393.2,8463.6,11239.4,14663.4,17883.7,21902.3,25871.1,29793.3,33673.3,38750.0,43363.2,47903.8,52344.8,56682.4,61391.2,65221.9,68416.5,71010.3,73073.2,75161.7,76814.6,78437.3,79995.6,81467.4
AYRR,,325.6,458.8,609.1,782.3,985.6,1196.6,1519.8,2011.7,2671.7,3485.5,4248.8,5203.3,6146.2,7077.9,7999.6,9126.8,10213.4,11282.9,12328.9,13350.4,14068.5,14946.1,15678.5,16272.8,16745.2,17141.8,17518.9,17889.1,18244.3,18580.0
BAGA,,268.0,378.1,501.8,644.4,812.1,990.1,1257.2,1664.2,2210.2,2883.6,3515.4,4305.5,5085.6,5856.6,6619.0,7555.2,8455.1,9340.4,10205.9,11051.8,11644.0,12370.4,12976.7,13468.5,13859.9,14189.0,14500.9,14807.4,15101.3,15379.3
