GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
MELK_1,,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.1,4.0,3.9,3.8,3.7,3.6,3.5,3.3,3.2,3.1,2.9,2.7,2.5,2.3,2.0,1.8,1.5,1.2,0.9,0.6,0.0
NECE_1,,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.1,29.7,29.1,28.5,27.8,27.0,26.2,25.2,24.3,23.2,22.1,20.9,19.6,18.1,16.5,14.8,12.8,11.0,9.0,6.8,4.3,0.0
NEWX_6,,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.7,4.7,4.6,4.5,4.4,4.2,4.1,4.0,3.8,3.7,3.5,3.3,3.1,2.8,2.6,2.3,2.0,1.7,1.4,1.1,0.7,0.0
NINF_1,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.4,0.3,0.3,0.2,0.0
NORM_1,,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.7,26.4,25.9,25.3,24.7,24.0,23.3,22.4,21.6,20.6,19.6,18.6,17.4,16.1,14.7,13.1,11.4,9.8,8.0,6.1,3.8,0.0
NORT_1,,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,23.9,23.6,23.1,22.6,22.1,21.5,20.8,20.0,19.3,18.5,17.6,16.6,15.5,14.4,13.1,11.7,10.2,8.8,7.2,5.4,3.4,0.0
NURS_1,,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.1,13.9,13.6,13.3,13.0,12.7,12.3,11.8,11.4,10.9,10.3,9.8,9.2,8.5,7.7,6.9,6.0,5.2,4.2,3.2,2.0,0.0
OLDB_1,,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,0.9,0.8,0.8,0.7,0.6,0.5,0.3,0.2,0.0
OSBA_1,,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.6,25.3,24.8,24.3,23.7,23.0,22.3,21.5,20.7,19.8,18.8,17.8,16.7,15.4,14.1,12.6,10.9,9.4,7.7,5.8,3.7,0.0
PADIB1,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,4.9,4.8,4.7,4.6,4.4,4.3,4.1,4.0,3.8,3.6,3.4,3.2,3.0,2.7,2.4,2.1,1.8,1.5,1.1,0.7,0.0
PELH_1,,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.7,5.6,5.4,5.3,5.2,5.0,4.8,4.6,4.4,4.2,4.0,3.7,3.5,3.2,2.8,2.4,2.1,1.7,1.3,0.8,0.0
PEMB_1,,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.2,27.9,27.3,26.7,26.1,25.4,24.6,23.7,22.8,21.8,20.8,19.6,18.4,17.0,15.5,13.9,12.0,10.4,8.5,6.4,4.1,0.0
PENT_1,,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.3,4.3,4.2,4.1,4.0,3.9,3.8,3.6,3.5,3.4,3.2,3.0,2.8,2.6,2.4,2.1,1.9,1.6,1.3,1.0,0.6,0.0
PENW_1,,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,19.8,19.6,19.2,18.8,18.3,17.8,17.2,16.6,16.0,15.3,14.6,13.8,12.9,11.9,10.9,9.7,8.4,7.3,6.0,4.5,2.9,0.0
PERS_P,,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.8,1.7,1.7,1.6,1.5,1.4,1.3,1.3,1.1,1.0,0.9,0.8,0.6,0.5,0.3,0.0
RATS_1,,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.2,29.8,29.2,28.6,27.9,27.1,26.3,25.3,24.4,23.3,22.2,21.0,19.6,18.2,16.6,14.8,12.9,11.1,9.1,6.9,4.4,0.0
RAYL_1,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.5,0.4,0.4,0.3,0.2,0.0
RICH_J,,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.3,41.8,41.0,40.1,39.1,38.0,36.8,35.5,34.2,32.7,31.1,29.4,27.5,25.5,23.3,20.8,18.0,15.5,12.7,9.6,6.1,0.0
RYEH_1,,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.4,13.3,13.0,12.7,12.4,12.0,11.7,11.2,10.8,10.3,9.8,9.3,8.7,8.0,7.3,6.5,5.6,4.8,3.9,2.9,1.9,0.0
SALH_1,,185.7,185.7,185.7,185.7,185.7,185.7,185.7,185.7,183.5,181.2,177.6,173.7,169.5,164.8,159.7,153.9,148.1,141.8,134.8,127.4,119.2,110.6,100.9,90.1,78.1,67.3,55.2,41.6,26.4,0.0
SALT_1,,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.0,21.8,21.3,20.9,20.4,19.8,19.2,18.5,17.8,17.0,16.2,15.3,14.3,13.3,12.1,10.8,9.4,8.1,6.6,5.0,3.2,0.0
SJOW_1,,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.8,22.5,22.0,21.5,21.0,20.4,19.8,19.1,18.4,17.6,16.7,15.8,14.8,13.7,12.5,11.2,9.7,8.3,6.8,5.2,3.3,0.0
SKLGB1,,70.8,70.8,70.8,70.8,70.8,70.8,70.8,70.8,70.0,69.1,67.7,66.3,64.7,62.9,60.9,58.7,56.5,54.1,51.4,48.6,45.5,42.2,38.5,34.4,29.8,25.7,21.1,15.9,10.1,0.0
SMAN_1,,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.4,10.3,10.1,9.9,9.6,9.4,9.1,8.7,8.4,8.1,7.7,7.2,6.8,6.3,5.7,5.1,4.4,3.8,3.1,2.4,1.5,0.0
SPEN_1,,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.0,2.0,1.9,1.8,1.8,1.7,1.6,1.5,1.4,1.2,1.1,1.0,0.8,0.7,0.5,0.3,0.0
STAH_1,,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.1,6.0,5.8,5.7,5.5,5.4,5.2,5.0,4.8,4.5,4.3,4.0,3.7,3.4,3.0,2.6,2.3,1.9,1.4,0.9,0.0
STAY_1,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.8,9.6,9.4,9.1,8.8,8.5,8.2,7.8,7.4,7.0,6.5,6.0,5.5,4.9,4.2,3.4,2.8,2.1,1.6,1.0,0.0
STEN_1,,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.8,7.6,7.4,7.3,7.1,6.8,6.6,6.3,6.1,5.8,5.5,5.1,4.7,4.3,3.9,3.3,2.9,2.4,1.8,1.1,0.0
STES_1,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.9,8.8,8.6,8.4,8.2,8.0,7.7,7.5,7.2,6.9,6.5,6.2,5.8,5.4,4.9,4.4,3.8,3.3,2.7,2.0,1.3,0.0
