GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,18.1,106.2,166.7,228.3,292.7,333.4,413.1,496.8,611.7,736.2,810.5,921.1,1031.4,1141.7,1251.6,1303.2,1398.5,1491.7,1580.7,1661.2,1702.1,1769.6,1835.1,1877.0,1916.2,1953.0,2012.9,2073.7,2133.7,2193.9
ABNE_P,1.0,5.7,9.0,12.3,15.7,21.4,26.5,31.9,39.3,47.3,58.3,66.2,74.2,82.1,90.0,96.7,103.7,110.6,117.2,123.2,130.2,135.4,140.4,143.6,146.6,149.3,153.9,158.6,163.1,167.7
ABTH_1,7.7,44.9,70.4,96.4,123.5,179.9,222.8,268.0,329.9,397.1,500.4,568.7,636.8,704.8,772.7,876.8,940.9,1003.6,1063.4,1117.6,1198.0,1245.5,1291.6,1321.1,1348.7,1382.2,1424.6,1467.7,1510.1,1552.7
ACTL_2;CBNK_H;GREE_H;PERI_H,5.800000000000001,33.7,52.800000000000004,72.3,92.8,115.9,143.60000000000002,172.70000000000002,212.60000000000002,255.89999999999998,286.1,325.1,364.0,403.0,441.8,471.90000000000003,506.5,540.1,572.3,601.5,623.5,648.0999999999999,672.2,687.5,701.8000000000001,725.3,747.4,770.2,792.3000000000001,814.7
ACTL_C;WISD_1;WISD_6,15.5,90.89999999999999,142.5,195.10000000000002,250.3,312.9,387.70000000000005,466.29999999999995,574.0,690.9000000000001,772.3,877.5999999999999,982.8,1087.8999999999999,1192.5,1274.0,1367.1000000000001,1458.2,1545.1999999999998,1623.8999999999999,1683.1,1749.8000000000002,1814.6,1856.0,1894.8000000000002,1957.9,2017.9,2078.9,2139.1,2199.3
ALNE_P,0.7,4.2,6.6,9.1,11.7,11.9,14.7,17.7,21.8,26.3,29.1,33.1,37.0,41.0,44.9,44.0,47.2,50.4,53.4,56.1,58.4,60.7,63.0,64.4,65.7,67.2,69.3,71.4,73.5,75.5
ALST_3;USKM_1,7.2,42.5,66.7,91.39999999999999,117.2,170.6,211.5,254.29999999999998,313.0,376.8,474.8,539.5,604.1999999999999,668.6999999999999,733.1999999999999,831.9,892.7,952.1999999999999,1009.0,1060.4,1136.7,1181.8,1225.5,1253.5,1279.6,1311.5,1351.7,1392.6,1432.8,1473.2
ALVE1,9.9,58.1,91.2,124.8,160.0,182.3,225.9,271.6,334.4,402.5,443.2,503.6,564.0,624.2,684.3,712.6,764.7,815.6,864.3,908.3,930.6,967.6,1003.4,1026.3,1047.7,1067.8,1100.6,1133.9,1166.6,1199.6
AMEM_1,9.0,52.9,83.0,113.7,145.7,181.3,224.6,270.1,332.6,400.3,449.7,511.0,572.2,633.4,694.3,741.0,795.2,848.2,898.8,944.6,978.1,1016.9,1054.5,1078.6,1101.1,1134.0,1168.8,1204.1,1238.9,1273.9
ARBR_P,1.6,9.3,14.5,19.9,25.5,34.7,43.0,51.7,63.6,76.6,94.5,107.3,120.2,133.0,145.9,156.7,168.1,179.3,190.0,199.7,211.0,219.4,227.5,232.7,237.6,242.0,249.5,257.0,264.4,271.9
