GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,131664.9,132526.8,133509.6,134343.8,135036.7,135667.4,136316.1,136944.7,137547.9,138126.0,138718.4,139304.9,139877.0,140422.2,140951.8,141493.0,142011.2,142509.3,142976.7,143427.6,143895.5,144348.6,144754.1,145164.4,145576.5,145989.8,146407.0,146823.9,147242.0,147659.5
ABNE_P,27345.2,27526.9,27733.6,27909.8,28057.1,28190.8,28327.3,28458.3,28586.8,28708.0,28832.1,28954.1,29075.3,29188.9,29301.3,29413.9,29523.1,29628.3,29726.9,29822.3,29921.1,30016.4,30101.3,30189.5,30275.3,30363.0,30449.5,30537.8,30623.5,30713.8
ABTH_1,111726.3,112456.4,113291.6,113999.3,114587.6,115121.3,115672.1,116207.1,116717.6,117207.4,117709.6,118207.0,118692.0,119157.1,119605.0,120064.0,120505.2,120926.3,121323.7,121706.6,122103.2,122487.6,122833.5,123181.0,123530.2,123880.4,124233.6,124588.9,124942.4,125297.7
ACTL_2;CBNK_H;GREE_H;PERI_H,55710.1,56074.7,56490.7,56843.700000000004,57135.59999999999,57401.899999999994,57677.2,57944.5,58198.7,58443.7,58693.600000000006,58942.299999999996,59182.799999999996,59415.7,59637.6,59867.0,60086.7,60299.100000000006,60496.3,60687.8,60885.399999999994,61075.4,61249.1,61421.00000000001,61596.299999999996,61773.600000000006,61948.600000000006,62123.2,62301.200000000004,62479.0
ACTL_C;WISD_1;WISD_6,145676.7,146627.69999999998,147716.1,148639.4,149406.5,150103.2,150819.9,151517.2,152184.0,152824.0,153479.1,154125.1,154759.6,155367.0,155950.2,156548.4,157122.1,157674.4,158190.7,158689.5,159208.6,159705.7,160156.3,160612.0,161067.0,161525.7,161983.90000000002,162445.4,162911.0,163373.69999999998
ALNE_P,14986.4,15085.9,15199.7,15296.3,15377.8,15450.2,15524.5,15598.2,15667.8,15734.4,15801.3,15868.0,15935.6,15996.5,16057.3,16121.3,16181.3,16238.1,16292.7,16344.6,16398.7,16450.9,16497.7,16544.7,16591.9,16639.9,16689.2,16735.2,16784.3,16832.9
ALST_3;USKM_1,130624.0,131476.4,132454.0,133281.90000000002,133967.59999999998,134593.4,135236.0,135862.4,136458.2,137032.59999999998,137619.6,138202.19999999998,138768.4,139312.2,139835.6,140370.9,140885.9,141380.4,141843.6,142292.4,142756.7,143206.3,143609.5,144017.6,144424.8,144835.0,145246.3,145661.2,146074.4,146491.1
ALVE1,109389.1,110102.9,110920.7,111613.9,112190.1,112713.4,113251.7,113774.5,114276.1,114755.5,115248.0,115734.0,116210.8,116664.8,117102.5,117553.1,117982.5,118398.8,118785.9,119160.4,119548.8,119925.4,120263.7,120603.7,120945.2,121291.1,121635.6,121981.5,122328.5,122676.7
AMEM_1,37358.2,37601.8,37881.3,38118.1,38314.0,38493.6,38676.9,38856.4,39027.7,39190.4,39358.9,39525.9,39687.5,39842.4,39992.6,40146.8,40292.3,40435.1,40566.3,40695.9,40827.9,40954.9,41072.6,41188.1,41304.1,41423.4,41540.5,41658.2,41776.2,41894.7
ARBR_P,15312.3,15414.8,15530.3,15629.8,15711.3,15785.7,15862.6,15937.4,16007.4,16076.2,16145.9,16213.5,16280.5,16345.6,16408.6,16470.9,16533.1,16591.6,16647.2,16699.3,16755.3,16809.3,16857.4,16905.8,16954.4,17001.4,17051.4,17100.7,17150.2,17198.9
