GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,2474.6,2947.7,3459.3,3960.2,4465.5,5495.0,7026.5,8785.2,10732.9,12811.0,14329.3,16810.6,19410.0,22183.3,25174.3,26724.9,30214.4,34074.7,38468.1,43244.0,45216.3,49343.7,53348.4,57248.7,61083.3,62488.0,66422.8,71767.0,77734.2,84202.5
ABNE_P,150.8,179.6,210.9,241.6,272.3,379.8,485.7,606.9,741.8,885.2,1106.8,1298.4,1499.2,1713.4,1944.4,2204.2,2492.1,2810.6,3172.9,3566.8,3792.6,4138.5,4474.5,4801.8,5123.1,5167.9,5493.4,5935.7,6429.1,6963.8
ABTH_1,1112.0,1324.6,1554.5,1779.5,2006.5,2543.6,3252.6,4066.8,4968.2,5930.4,7009.5,8223.2,9494.7,10851.2,12314.1,13589.0,15363.5,17326.2,19560.1,21988.4,24639.0,26888.4,29070.2,31195.8,33285.3,36459.7,38755.5,41873.6,45355.2,49129.1
ACTL_2;CBNK_H;GREE_H;PERI_H,669.8,798.0,936.6999999999999,1072.3,1209.0,1389.5,1776.9,2221.5,2714.0,3239.8,3624.2,4251.900000000001,4908.900000000001,5610.4,6366.6,7381.599999999999,8345.6,9412.0,10625.7,11944.9,13597.8,14839.2,16043.199999999999,17216.7,18370.0,20183.6,21454.7,23180.8,25108.4,27197.7
ACTL_C;WISD_1;WISD_6,1808.7,2155.1,2528.7,2894.7999999999997,3264.0,3751.5,4796.9,5997.5,7327.0,8746.0,9783.3,11477.3,13252.5,15145.699999999999,17187.8,19928.0,22530.4,25409.100000000002,28685.300000000003,32246.1,36708.799999999996,40059.9,43310.9,46477.8,49590.9,54488.7,57919.7,62579.700000000004,67783.3,73423.0
ALNE_P,144.2,171.7,201.4,230.7,260.2,286.8,366.9,458.7,560.6,669.1,706.8,829.3,957.5,1094.2,1242.0,1250.1,1413.4,1594.0,1799.4,2022.8,1955.3,2133.7,2306.8,2475.5,2641.3,2503.2,2660.7,2874.8,3114.0,3372.9
ALST_3;USKM_1,1054.8,1256.8,1474.8999999999999,1688.7,1903.8999999999999,2413.4,3086.1,3858.9,4713.9,5627.0,6650.599999999999,7802.2,9009.1,10295.599999999999,11683.7,12893.300000000001,14577.1,16440.0,18559.1,20863.7,23378.5,25512.399999999998,27582.6,29599.6,31582.5,34593.8,36772.4,39731.299999999996,43034.5,46615.0
ALVE1,1488.0,1772.7,2080.2,2381.8,2685.3,3304.8,4225.7,5283.3,6454.9,7704.7,8617.8,10109.8,11673.1,13341.1,15139.7,16072.4,18171.0,20492.8,23134.9,26006.8,27193.0,29675.7,32083.8,34429.4,36735.5,37580.4,39946.8,43160.5,46749.3,50639.5
AMEM_1,1137.3,1354.6,1589.6,1819.9,2052.2,2382.8,3046.9,3809.8,4654.3,5555.5,6317.5,7411.4,8557.2,9780.0,11098.5,13050.0,14754.2,16639.4,18784.8,21116.7,24074.0,26271.8,28403.7,30480.2,32521.8,35653.5,37898.7,40947.6,44352.7,48043.0
ARBR_P,258.7,308.1,361.7,413.9,466.6,650.9,832.4,1040.8,1271.4,1517.8,1897.6,2226.2,2570.1,2937.5,3333.6,3779.0,4272.3,4818.1,5439.4,6114.5,6501.7,7095.0,7670.9,8231.7,8783.0,8860.2,9418.1,10175.9,11021.8,11938.7
