GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,0.2,0.2,0.3,0.4,0.6,0.9,1.2,1.8,2.5,3.3,4.2,5.5,7.3,9.6,12.8,17.0,22.7,29.6,38.1,50.7,65.5,83.0,103.2,125.7,152.7,176.7,195.6,199.5,203.8,208.3
ABNE_P,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4,0.5,0.6,0.9,1.1,1.5,2.0,2.6,3.4,4.5,5.8,7.3,9.1,11.1,13.5,15.6,17.3,17.6,18.0,18.4
ABTH_1,0.1,0.1,0.1,0.2,0.3,0.4,0.5,0.7,1.0,1.3,1.7,2.3,3.0,3.9,5.2,6.9,9.2,12.1,15.5,20.6,26.7,33.8,42.0,51.2,62.2,72.0,79.7,81.3,83.0,84.8
ACTL_2;CBNK_H;GREE_H;PERI_H,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,1.2,1.6,2.4,3.2,4.0,5.2,6.8,8.8,11.2,14.0,17.2,20.8,24.0,26.4,26.8,27.6,28.0
ACTL_C;WISD_1;WISD_6,0.30000000000000004,0.6000000000000001,0.6000000000000001,0.8999999999999999,0.8999999999999999,1.2000000000000002,1.2000000000000002,1.2000000000000002,0.8999999999999999,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.9000000000000004,5.1,6.8999999999999995,9.3,12.0,15.600000000000001,20.700000000000003,26.700000000000003,33.900000000000006,42.0,51.300000000000004,62.099999999999994,72.0,79.80000000000001,81.30000000000001,83.1,84.9
ALNE_P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.4,0.5,0.6,0.8,1.1,1.4,1.7,2.2,2.6,3.2,3.7,4.1,4.2,4.3,4.4
ALST_3;USKM_1,0.2,0.2,0.2,0.4,0.6,0.8,1.2,1.8,2.6,3.2,4.2,5.6,7.2,9.6,12.8,17.0,22.6,29.6,38.2,50.6,65.6,83.0,103.2,125.6,152.6,176.8,195.6,199.6,203.8,208.4
ALVE1,0.3,0.4,0.5,0.7,1.0,1.3,1.8,2.5,3.4,4.4,5.8,7.5,9.9,13.1,17.4,23.2,30.9,40.3,51.9,68.9,89.1,112.9,140.4,170.9,207.6,240.4,266.1,271.4,277.1,283.3
AMEM_1,0.1,0.2,0.2,0.3,0.3,0.4,0.5,0.6,0.7,0.9,1.2,1.6,2.1,2.8,3.7,4.9,6.5,8.5,11.0,14.6,18.9,23.9,29.8,36.3,44.0,51.0,56.4,57.6,58.8,60.1
ARBR_P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.4,0.6,0.8,1.0,1.3,1.7,2.2,2.7,3.3,4.0,4.7,5.2,5.3,5.4,5.5
