GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,102.6,246.4,382.1,534.1,726.8,866.8,1144.6,1425.5,1695.5,1962.3,2108.8,2349.2,2588.8,2827.3,3064.7,3157.1,3362.5,3565.5,3763.9,3943,3989.1,4062.9,4130.1,4196.5,4250.4,4269.1,4305.6,4341.3,4380.9,4421.7
ABNE_P,5.5,13.3,20.6,28.7,39.1,55.6,73.5,91.5,108.8,125.9,151.6,168.9,186.1,203.3,220.3,234.2,249.4,264.5,279.2,292.5,305.1,310.8,315.9,321,325.1,326.4,329.2,331.9,335,338.1
ABTH_1,43.3,104,161.3,225.4,306.8,467.6,617.4,768.9,914.6,1058.5,1301.9,1450.3,1598.3,1745.4,1892.1,2124.1,2262.2,2398.8,2532.3,2652.7,2807.7,2859.6,2906.9,2953.7,2991.6,3021.4,3047.2,3072.5,3100.5,3129.3
ACTL_2;CBNK_H;GREE_H;PERI_H,32.5,78,121,169.2,230.3,301.4,397.9,495.6,589.5,682.2,744.3,829.2,913.7,997.9,1081.6,1143.1,1217.6,1291.1,1362.9,1427.9,1461.1,1488.1,1512.8,1537.1,1556.8,1585.4,1598.9,1612.2,1626.9,1642
ALNE_P,4.1,9.8,15.2,21.3,29,30.9,40.8,50.9,60.5,70,75.7,84.3,92.9,101.5,110,106.6,113.5,120.4,127.1,133.1,136.8,139.4,141.7,144,145.8,147,148.2,149.5,150.8,152.2
ALVE1,56.1,134.7,208.9,292,397.4,473.9,625.9,779.4,927.1,1072.9,1153,1284.4,1415.5,1545.8,1675.7,1726.2,1838.5,1949.5,2058,2155.9,2181.1,2221.4,2258.2,2294.5,2323.9,2334.2,2354.2,2373.7,2395.3,2417.6
AMEM_1,51.1,122.7,190.3,265.9,361.9,471.4,622.4,775.1,922,1067,1169.9,1303.3,1436.2,1568.5,1700.2,1795.3,1912,2027.5,2140.3,2242.1,2292.3,2334.7,2373.3,2411.5,2442.4,2478.9,2500.1,2520.8,2543.8,2567.5
ARBR_P,8.9,21.5,33.3,46.5,63.3,90.2,119.1,148.3,176.4,204.1,245.7,273.8,301.7,329.5,357.2,379.5,404.2,428.6,452.5,474,494.6,503.7,512.1,520.3,527,529.1,533.6,538,542.9,548
ARDK_P;CLAC_P,0.4,0.9,1.4,2,2.7,2.8,3.7,4.5,5.4,6.3,6.6,7.3,8.1,8.8,9.5,8.9,9.5,10.1,10.7,11.2,11.4,11.6,11.8,12,12.2,12.3,12.4,12.5,12.6,12.7
ARMO_P,6.9,16.5,25.6,35.8,48.7,62.8,82.9,103.2,122.8,142.1,165.2,184.1,202.8,221.5,240.1,248.4,264.6,280.6,296.2,310.3,322.7,328.6,334.1,339.4,343.8,346.2,349.2,352.1,355.3,358.6
AXMI1,48,115.4,178.9,250,340.3,423.5,559.3,696.5,828.4,958.8,1047.6,1167,1286.1,1404.5,1522.5,1593.5,1697.2,1799.7,1899.8,1990.2,2025.6,2063.1,2097.2,2131,2158.3,2170.8,2189.3,2207.5,2227.6,2248.4
