GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
Dalmarnock,13896.8,13987.7,14090.7,14179.0,14252.4,14319.1,14387.3,14454.0,14517.4,14577.7,14640.3,14702.6,14762.3,14820.1,14876.9,14933.3,14987.6,15041.6,15090.7,15138.2,15187.7,15235.4,15278.0,15322.0,15365.5,15408.9,15452.3,15495.8,15540.9,15584.1,
Devol Moor,7164.3,7211.1,7263.7,7310.0,7347.5,7381.8,7417.1,7451.3,7484.1,7515.2,7548.0,7579.8,7610.2,7640.1,7668.9,7699.2,7726.0,7754.0,7778.8,7804.2,7829.8,7854.4,7876.7,7898.3,7920.7,7944.0,7966.5,7989.2,8011.9,8034.7,
Devonside,24247.1,24405.7,24586.7,24740.7,24867.9,24984.4,25103.2,25219.1,25330.3,25437.3,25545.0,25653.9,25758.9,25860.2,25956.6,26055.9,26151.9,26243.7,26329.6,26412.6,26499.6,26582.0,26657.5,26732.7,26808.5,26885.3,26961.6,27038.2,27114.9,27193.2,
Dewar Place,12798.7,12882.6,12978.6,13059.5,13127.0,13188.7,13251.0,13312.3,13371.1,13427.2,13485.0,13541.7,13596.8,13650.4,13702.1,13754.2,13805.0,13853.2,13898.3,13941.9,13987.9,14032.3,14072.2,14111.6,14151.7,14191.1,14232.7,14273.1,14313.6,14354.1,
Drumchapel,40098.2,40360.1,40660.3,40913.7,41125.7,41317.6,41513.8,41706.5,41889.8,42066.6,42246.1,42424.3,42598.8,42766.0,42926.0,43091.1,43249.4,43400.7,43543.5,43681.6,43823.5,43961.6,44084.8,44210.0,44335.5,44461.4,44587.6,44715.9,44843.0,44970.3,
Drumcross,8438.4,8493.9,8556.3,8610.4,8654.7,8694.1,8736.3,8776.5,8815.3,8851.8,8890.6,8927.8,8964.8,8999.0,9033.3,9068.2,9101.9,9133.0,9163.4,9192.9,9222.0,9251.6,9276.7,9303.2,9329.6,9356.1,9382.5,9410.5,9437.1,9463.5,
Dumfries 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dumfries 33,16714.6,16823.4,16948.2,17055.0,17142.8,17221.9,17304.3,17384.5,17460.9,17534.4,17609.5,17684.3,17756.3,17826.0,17892.8,17962.3,18027.8,18091.2,18150.5,18207.8,18267.5,18325.1,18376.5,18428.0,18480.3,18534.0,18586.1,18638.5,18692.5,18746.0,
Dumfries ICI,13291.6,13377.9,13477.1,13562.1,13631.8,13695.4,13761.5,13824.7,13885.8,13943.2,14003.0,14062.9,14120.8,14175.0,14229.2,14284.0,14335.7,14386.0,14433.1,14478.6,14526.3,14572.3,14612.8,14654.4,14696.0,14738.7,14779.5,14821.9,14864.5,14906.0,
Dunbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Dunbar A,5497.8,5533.8,5574.4,5609.4,5638.3,5664.5,5691.6,5717.9,5743.3,5767.2,5792.4,5816.6,5840.4,5863.1,5885.4,5908.0,5929.9,5950.3,5970.3,5988.8,6008.2,6026.9,6044.2,6061.2,6078.4,6096.4,6113.1,6130.9,6147.7,6166.0,
Dunbar B,2245.6,2260.3,2276.9,2291.2,2303.0,2313.7,2324.7,2335.5,2345.9,2355.6,2365.9,2375.8,2385.5,2394.8,2403.9,2413.1,2422.1,2430.4,2438.6,2446.1,2454.0,2461.7,2468.7,2475.7,2482.7,2490.1,2496.9,2504.2,2511.0,2518.5,
Dunfermline,17752.9,17868.9,18002.1,18114.2,18207.1,18292.6,18379.6,18465.1,18546.0,18624.3,18703.8,18782.4,18860.2,18934.0,19004.3,19078.0,19148.4,19214.6,19277.8,19339.0,19402.2,19463.0,19518.5,19573.1,19628.6,19684.7,19741.2,19796.4,19853.3,19909.3,
Earlstoun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
East Kilbride,21692.6,21834.1,21996.4,22133.6,22248.4,22351.9,22458.0,22561.8,22662.2,22757.0,22853.9,22950.7,23045.5,23135.3,23222.2,23312.0,23397.2,23478.6,23556.0,23630.9,23707.8,23781.9,23848.9,23917.0,23984.9,24052.4,24120.9,24189.7,24258.7,24328.0,
East Kilbride South,15048.7,15147.5,15259.7,15355.0,15435.0,15506.8,15580.6,15652.9,15722.1,15787.5,15855.2,15922.1,15988.0,16050.0,16110.5,16172.8,16232.2,16289.2,16342.4,16393.8,16446.8,16499.4,16546.1,16592.0,16639.1,16686.7,16734.8,16781.7,16830.2,16878.0,
Easterhouse,32574.5,32787.6,33030.4,33238.0,33409.4,33565.5,33725.5,33881.5,34030.2,34173.5,34319.2,34464.6,34606.2,34741.7,34872.1,35006.1,35134.0,35258.3,35373.0,35485.4,35601.5,35713.4,35813.9,35915.5,36017.4,36120.2,36222.4,36325.0,36429.4,36532.1,
Eccles,9208.4,9269.1,9336.9,9395.7,9444.4,9488.0,9533.2,9577.1,9619.4,9659.7,9701.1,9743.2,9782.4,9820.3,9857.6,9896.0,9932.6,9967.6,10000.2,10031.9,10064.4,10095.6,10124.5,10152.3,10181.1,10210.3,10240.0,10268.2,10298.1,10327.1,
Elderslie,17026.6,17137.4,17264.8,17372.9,17462.0,17544.2,17627.8,17709.4,17786.5,17861.6,17938.8,18014.1,18088.5,18158.5,18227.4,18297.7,18363.8,18429.1,18488.7,18547.7,18607.6,18666.7,18718.5,18771.9,18825.2,18878.6,18932.0,18987.2,19041.0,19094.7,
Erskine,9293.3,9354.3,9423.5,9482.4,9532.1,9576.4,9622.0,9666.8,9709.8,9750.0,9791.9,9833.2,9874.0,9912.1,9949.5,9988.2,10024.9,10060.0,10092.7,10124.4,10157.0,10189.8,10218.7,10246.6,10275.7,10305.2,10335.2,10363.9,10394.1,10423.5,
Fiddlers Ferry,170580.7,171696.8,172971.3,174053.0,174950.3,175766.6,176606.8,177422.6,178204.0,178953.9,179720.2,180479.9,181219.9,181929.1,182614.1,183314.2,183986.0,184633.1,185237.9,185824.5,186430.8,187014.8,187543.3,188075.0,188608.7,189145.1,189682.5,190223.4,190764.4,191307.9,
Finnieston,6011.2,6050.0,6094.7,6132.7,6164.8,6194.1,6223.8,6252.4,6279.4,6305.4,6333.0,6360.3,6386.0,6410.2,6435.3,6459.6,6482.8,6506.4,6527.1,6548.6,6569.2,6590.5,6608.6,6626.9,6645.7,6664.7,6684.0,6703.3,6722.6,6740.8,
Frodsham,124211.7,125023.7,125951.6,126740.3,127394.0,127988.5,128598.7,129194.5,129763.5,130308.4,130865.7,131419.7,131958.7,132474.8,132974.3,133484.2,133972.6,134444.4,134885.5,135310.8,135753.0,136179.0,136563.0,136950.7,137339.4,137729.9,138120.6,138514.4,138909.3,139304.4,
Galashiels,10836.9,10907.3,10988.3,11056.7,11114.0,11165.5,11219.7,11270.7,11320.7,11368.6,11417.0,11465.4,11512.0,11557.6,11601.1,11645.2,11687.8,11729.2,11767.9,11805.3,11843.1,11880.8,11914.3,11947.6,11981.5,12015.2,12050.2,12083.8,12119.0,12153.6,
Giffnock,34974.2,35203.5,35464.9,35686.8,35871.3,36038.2,36210.2,36377.0,36538.3,36691.8,36848.4,37003.6,37156.3,37301.8,37441.4,37585.9,37722.8,37855.9,37980.4,38099.4,38224.0,38344.0,38453.0,38561.3,38670.7,38780.8,38891.6,39001.3,39112.8,39225.1,
Glenlee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Glenluce,6441.8,6484.5,6532.6,6572.5,6607.4,6637.2,6669.3,6699.6,6730.1,6758.0,6787.2,6815.8,6844.2,6870.4,6896.3,6923.2,6948.6,6972.8,6995.4,7017.2,7041.0,7062.5,7082.5,7103.0,7123.1,7142.3,7163.3,7182.9,7204.1,7224.5,
Glenniston,9711.3,9775.4,9847.8,9909.6,9960.6,10006.5,10054.3,10101.8,10145.2,10188.5,10231.9,10275.8,10317.9,10357.9,10396.2,10435.9,10474.9,10511.9,10546.6,10580.1,10614.3,10647.3,10676.6,10708.2,10738.6,10768.2,10798.4,10830.3,10860.7,10892.4,
Glenrothes,13911.8,14002.3,14106.8,14195.3,14267.6,14334.7,14403.2,14469.0,14532.7,14594.6,14657.3,14718.3,14779.5,14837.3,14892.7,14950.6,15004.9,15057.5,15106.6,15154.1,15203.6,15251.3,15295.4,15338.0,15381.5,15425.0,15469.9,15513.4,15557.1,15601.9,
Gorgie,11782.9,11859.0,11947.0,12021.7,12084.3,12140.1,12198.3,12254.8,12308.3,12361.2,12413.4,12466.4,12517.2,12566.8,12613.5,12661.6,12708.9,12752.9,12795.5,12835.3,12877.9,12917.4,12953.4,12991.2,13028.0,13065.2,13101.2,13138.7,13176.4,13214.5,
Govan,11629.4,11705.7,11792.3,11865.9,11927.9,11982.8,12040.5,12095.8,12149.8,12200.5,12253.0,12305.0,12355.4,12403.3,12449.8,12497.4,12543.0,12586.9,12629.3,12668.9,12710.0,12749.5,12785.3,12822.8,12859.2,12895.8,12931.1,12968.1,13005.1,13042.4,
Grangemouth A,20104.0,20234.8,20385.8,20512.7,20618.1,20714.7,20813.9,20910.3,21001.3,21090.4,21180.5,21270.0,21357.4,21441.0,21521.9,21604.6,21683.8,21760.3,21830.3,21899.4,21971.1,22040.2,22102.5,22165.2,22228.1,22291.3,22354.6,22418.3,22482.1,22546.0,
Grangemouth C,14187.6,14279.8,14386.3,14476.8,14551.2,14619.3,14688.3,14757.1,14822.0,14883.7,14948.3,15011.1,15073.0,15131.1,15188.5,15247.1,15302.0,15356.4,15407.2,15455.0,15506.1,15553.9,15598.3,15642.8,15687.2,15731.7,15776.2,15820.9,15865.8,15912.0,
Haggs Road,16787.0,16896.4,17022.4,17129.1,17217.8,17297.3,17379.9,17460.6,17537.5,17610.6,17686.2,17761.4,17833.6,17903.4,17971.7,18040.0,18107.1,18170.6,18230.0,18287.3,18347.1,18404.7,18456.2,18509.2,18561.8,18614.3,18666.7,18720.9,18773.7,18827.7,
Hawick,9358.2,9420.0,9490.3,9549.0,9598.2,9642.7,9689.7,9733.4,9776.6,9817.6,9860.0,9901.7,9942.7,9980.9,10018.5,10057.3,10094.1,10129.3,10163.6,10195.3,10227.9,10260.7,10289.7,10317.7,10347.0,10376.8,10407.1,10436.0,10466.4,10496.2,
Helensburgh,10666.0,10735.7,10815.1,10882.1,10938.5,10990.1,11042.1,11094.0,11142.6,11189.6,11236.8,11284.0,11330.2,11375.6,11417.2,11462.4,11503.2,11544.4,11581.4,11618.7,11656.4,11692.6,11725.9,11759.0,11792.3,11826.9,11859.6,11894.0,11927.0,11962.2,
Hunterston Farm,2060.3,2073.9,2089.3,2102.0,2112.2,2121.9,2132.0,2142.1,2152.0,2161.5,2170.1,2179.1,2187.9,2197.4,2205.9,2214.2,2222.5,2229.5,2237.4,2243.6,2252.0,2258.6,2265.2,2271.4,2277.8,2283.9,2291.0,2296.7,2303.9,2310.2,
Imperial Park,9092.3,9152.3,9219.4,9277.6,9324.8,9368.5,9413.9,9457.5,9498.4,9538.5,9579.0,9620.4,9659.2,9697.1,9734.1,9770.8,9807.1,9841.9,9873.1,9904.6,9937.0,9968.2,9996.9,10024.6,10053.0,10081.8,10111.0,10138.8,10168.1,10198.0,
Inverkeithing,19782.0,19911.1,20059.2,20184.8,20288.8,20383.3,20481.1,20576.0,20666.0,20753.4,20841.3,20930.1,21015.2,21098.4,21177.2,21259.1,21336.3,21412.3,21482.0,21549.3,21619.4,21688.3,21748.9,21811.1,21873.0,21935.0,21997.0,22059.3,22123.2,22185.4,
Johnstone,15715.1,15818.1,15936.3,16036.0,16117.9,16194.1,16271.4,16346.1,16417.6,16486.8,16557.8,16627.6,16695.3,16760.9,16824.3,16888.3,16950.5,17009.7,17066.5,17120.0,17176.3,17229.1,17278.0,17327.8,17377.0,17425.6,17475.1,17524.7,17574.5,17625.8,
Kaimes,44089.0,44377.7,44706.5,44985.8,45217.7,45428.8,45646.7,45857.6,46058.9,46252.8,46451.6,46646.8,46838.5,47021.8,47198.5,47379.7,47553.0,47721.0,47878.0,48028.5,48185.6,48336.9,48473.1,48610.5,48748.5,48887.5,49026.0,49165.1,49306.0,49446.9,
Kendoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kilbowie 11,3176.0,3197.2,3219.9,3240.4,3257.9,3273.1,3288.2,3302.9,3317.7,3331.8,3346.8,3360.1,3373.4,3387.2,3399.3,3413.4,3425.3,3438.0,3448.6,3460.2,3470.6,3482.0,3491.2,3502.1,3512.1,3522.2,3531.1,3541.4,3551.8,3562.5,
Kilbowie 33,12219.6,12299.6,12391.1,12469.0,12533.1,12591.0,12651.7,12710.1,12766.0,12819.5,12874.7,12929.1,12982.5,13032.6,13081.7,13132.3,13180.5,13226.5,13269.6,13312.6,13355.5,13396.7,13434.6,13473.0,13511.2,13550.0,13587.8,13627.2,13665.3,13705.7,
Killermont,32182.6,32393.3,32633.4,32837.2,33007.6,33161.4,33319.8,33473.7,33621.2,33761.8,33906.2,34050.5,34189.6,34323.1,34452.8,34585.7,34711.5,34833.8,34948.1,35058.7,35173.1,35283.4,35383.5,35482.9,35583.6,35685.0,35787.1,35888.0,35990.8,36092.9,
Kilmarnock South,15049.9,15148.7,15260.9,15356.3,15436.3,15508.1,15581.9,15654.2,15722.1,15788.9,15856.7,15923.6,15989.4,16051.4,16112.0,16174.3,16232.2,16290.6,16343.8,16395.3,16448.3,16500.8,16546.1,16593.4,16640.5,16688.2,16734.8,16783.2,16831.6,16879.5,
Kilmarnock Town,20124.0,20255.5,20406.8,20534.1,20639.8,20736.7,20835.1,20932.1,21023.5,21111.5,21203.3,21292.8,21380.3,21462.5,21543.4,21626.2,21705.5,21781.9,21853.4,21922.5,21994.3,22063.3,22125.7,22188.5,22251.4,22314.6,22378.1,22441.8,22505.7,22569.7,
Kilwinning,17255.0,17367.4,17497.4,17606.6,17697.2,17779.4,17865.1,17947.2,18025.7,18102.7,18180.1,18256.9,18331.9,18403.6,18473.0,18543.9,18610.5,18676.0,18737.3,18796.5,18858.0,18917.2,18970.7,19024.5,19078.5,19132.7,19187.1,19241.7,19296.5,19351.4,
Kirkby (_D),118672.2,119448.4,120334.4,121087.5,121712.4,122280.4,122864.2,123432.8,123975.2,124496.5,125029.5,125557.8,126073.8,126566.3,127043.0,127531.3,127997.4,128447.7,128868.6,129275.7,129699.1,130105.4,130473.2,130841.9,131213.2,131586.5,131961.4,132336.4,132714.0,133091.9,
Legacy,157930.5,158963.9,160143.6,161145.5,161975.9,162732.5,163509.6,164265.3,164988.6,165683.2,166391.4,167095.3,167782.0,168437.8,169071.4,169719.7,170342.6,170941.6,171501.5,172043.1,172605.0,173146.2,173636.3,174127.4,174621.5,175117.6,175616.8,176116.5,176617.7,177121.5,
Lesmahagow,0.0,0.0,0.0,0.0,3416.3,3432.3,3448.5,3464.5,3479.8,3494.4,3509.4,3524.2,3538.7,3552.5,3565.9,3579.7,3592.7,3605.4,3617.1,3628.7,3640.4,3651.8,3662.2,3672.6,3683.0,3693.5,3703.9,3714.5,3725.0,3735.7,
Leven,17087.8,17199.5,17326.7,17434.4,17524.3,17606.5,17690.1,17773.3,17850.4,17926.4,18002.7,18078.4,18152.9,18224.4,18292.0,18362.5,18430.2,18495.5,18555.2,18614.3,18674.2,18733.3,18786.6,18840.2,18893.6,18947.2,19000.9,19054.9,19108.9,19163.0,
Linnmill,25622.3,25790.7,25982.0,26144.1,22863.1,22969.8,23078.7,23185.8,23287.6,23385.4,23486.1,23584.9,23682.1,23774.2,23864.2,23956.2,24043.2,24128.5,24206.9,24284.1,24362.9,24438.8,24508.4,24578.2,24647.9,24717.9,24787.9,24858.3,24928.8,25000.6,
Lister Drive,176629.4,177784.5,179104.3,180224.7,181154.5,181999.7,182869.0,183714.5,184523.7,185298.8,186093.0,186878.7,187646.0,188379.5,189089.7,189814.1,190510.7,191179.9,191807.0,192413.5,193042.0,193647.3,194193.9,194744.0,195296.7,195852.2,196408.9,196967.9,197529.9,198091.7,
Livingston East,13773.3,13863.5,13965.8,14053.4,14126.5,14191.8,14260.0,14326.3,14389.4,14449.4,14511.1,14572.7,14632.0,14689.6,14744.8,14800.9,14856.4,14907.3,14956.3,15003.7,15053.1,15100.8,15143.2,15185.6,15228.7,15271.7,15316.0,15358.9,15403.5,15446.1,
Maybole,4944.3,4976.6,5013.6,5045.9,5071.2,5094.9,5119.3,5143.3,5165.1,5187.3,5208.9,5232.2,5253.4,5273.5,5293.6,5313.7,5333.3,5352.7,5369.4,5387.0,5404.1,5420.6,5436.1,5451.3,5466.8,5483.4,5498.1,5514.4,5529.3,5544.9,
Moffat,0.0,0.0,6062.5,6100.3,6131.8,6160.3,6189.7,6218.5,6245.7,6271.9,6298.6,6325.6,6351.7,6376.1,6400.3,6425.0,6448.6,6470.9,6492.3,6513.0,6533.8,6554.5,6573.2,6591.9,6610.6,6629.4,6648.2,6667.0,6686.0,6704.9,
Newarthill,40259.2,40522.0,40823.6,41078.3,41291.0,41483.9,41680.9,41873.7,42058.2,42235.8,42416.4,42595.6,42770.6,42938.0,43099.7,43265.3,43423.9,43575.4,43718.4,43856.7,44000.1,44138.2,44263.0,44388.5,44514.5,44641.0,44767.9,44895.4,45023.2,45151.3,
Newton Stewart,3111.1,3131.5,3154.4,3173.8,3190.5,3205.6,3220.6,3235.0,3249.6,3262.7,3277.2,3291.5,3304.7,3316.9,3330.4,3342.8,3354.6,3367.3,3377.7,3389.3,3399.7,3411.1,3420.2,3429.6,3439.3,3449.2,3459.2,3469.3,3479.5,3488.4,
Paisley,8835.3,8893.1,8959.6,9015.0,9061.6,9104.7,9147.4,9189.7,9229.9,9269.2,9309.3,9349.1,9387.2,9423.3,9458.4,9495.8,9530.2,9563.3,9595.6,9625.4,9656.2,9687.4,9714.3,9741.6,9769.2,9797.1,9825.1,9853.3,9881.6,9908.7,
Partick,16442.6,16550.8,16673.6,16777.3,16864.3,16942.6,17024.5,17103.2,17178.6,17249.6,17324.2,17397.2,17468.5,17536.4,17602.7,17670.0,17735.0,17798.1,17855.6,17912.7,17970.8,18026.8,18078.0,18129.0,18180.4,18233.1,18284.2,18336.9,18388.2,18441.9,
Pentir,65394.8,65822.3,66310.8,66726.1,67069.4,67383.0,67704.3,68017.1,68316.3,68603.7,68898.1,69189.2,69473.1,69744.3,70007.1,70275.7,70533.4,70782.2,71013.4,71238.5,71470.8,71694.6,71897.4,72100.9,72305.5,72510.5,72717.4,72925.2,73132.0,73340.1,
Port Dundas,13169.3,13255.0,13353.4,13437.7,13507.2,13569.4,13634.2,13698.3,13757.9,13816.3,13875.3,13934.4,13990.5,14046.0,14098.5,14153.0,14204.5,14254.6,14301.5,14346.9,14393.2,14437.7,14479.5,14519.4,14560.6,14602.9,14644.6,14686.6,14727.1,14769.5,
Portobello,36990.8,37233.5,37509.6,37743.6,37939.0,38115.9,38297.2,38474.3,38644.4,38806.7,38973.2,39137.0,39298.4,39451.9,39599.9,39752.6,39897.7,40037.7,40170.1,40296.7,40428.2,40554.9,40668.9,40784.8,40900.5,41016.5,41132.8,41250.9,41368.0,41486.4,
Rainhill,213887.3,215285.8,216883.6,218241.0,219366.9,220389.8,221442.0,222466.1,223446.3,224386.1,225345.7,226298.5,227227.9,228116.6,228975.3,229853.2,230695.4,231507.9,232266.1,232999.5,233761.1,234493.2,235157.0,235822.0,236491.2,237163.7,237839.3,238516.0,239194.7,239876.4,
Ravenscraig,2440.9,2456.0,2475.2,2490.3,2502.6,2514.3,2527.2,2539.0,2549.9,2560.5,2571.8,2581.8,2593.1,2603.1,2612.3,2623.0,2632.1,2641.0,2650.7,2658.8,2667.3,2675.6,2682.6,2690.8,2698.5,2705.9,2713.2,2721.9,2729.2,2737.6,
Redhouse,17762.9,17878.6,18012.0,18124.2,18217.3,18303.0,18390.2,18474.6,18557.1,18634.2,18713.8,18793.8,18870.3,18944.0,19015.8,19088.1,19158.5,19226.1,19289.4,19350.6,19413.8,19474.6,19528.7,19584.7,19640.3,19696.4,19751.4,19808.2,19865.1,19921.2,
Saltcoats A,19871.9,20001.2,20150.8,20276.5,20380.3,20475.6,20573.9,20668.4,20759.2,20846.5,20936.4,21024.4,21111.1,21193.0,21273.4,21355.5,21432.9,21509.0,21578.8,21647.7,21717.8,21786.8,21847.5,21909.8,21972.0,22034.3,22096.7,22159.3,22223.6,22286.3,
Saltcoats B,18990.8,19115.1,19257.7,19378.2,19477.5,19568.6,19661.7,19753.6,19839.7,19922.9,20009.6,20093.3,20176.1,20254.2,20331.3,20409.7,20483.9,20556.0,20623.4,20688.6,20756.8,20821.1,20879.4,20938.8,20998.2,21058.8,21117.5,21177.9,21238.5,21299.6,
Shrubhill,17332.4,17446.6,17575.3,17685.7,17777.3,17859.9,17944.7,18028.8,18107.8,18183.0,18261.0,18338.3,18413.5,18485.3,18556.3,18627.4,18695.6,18761.2,18822.5,18881.9,18943.4,19002.6,19056.2,19110.1,19164.3,19218.8,19273.6,19328.5,19383.6,19439.0,
Sighthill,33566.6,33786.8,34037.4,34249.5,34426.7,34586.8,34753.1,34913.1,35066.6,35214.1,35365.2,35514.2,35660.1,35799.6,35934.9,36072.9,36204.2,36332.6,36451.2,36566.0,36685.5,36800.7,36905.2,37009.8,37114.8,37219.8,37326.1,37431.4,37538.5,37644.9,
Spango Valley,9968.4,10034.7,10108.8,10172.2,10223.9,10271.6,10320.8,10368.2,10415.1,10457.8,10503.0,10547.2,10591.3,10631.6,10671.9,10713.7,10751.8,10790.6,10825.5,10859.3,10895.1,10929.6,10960.7,10991.2,11022.4,11054.4,11085.7,11117.2,11148.7,11180.3,
St Andrews Cross,11892.7,11971.0,12059.5,12134.8,12197.4,12254.4,12313.6,12370.3,12425.2,12476.9,12529.8,12583.5,12634.6,12684.3,12732.7,12781.1,12828.6,12872.8,12915.5,12955.3,12998.0,13039.1,13076.6,13113.1,13150.3,13187.9,13225.8,13262.3,13300.5,13339.2,
St. Asaph,21569.1,21709.9,21871.4,22007.9,22121.2,22224.5,22330.8,22434.0,22532.8,22627.3,22724.8,22820.8,22913.8,23003.5,23090.1,23179.5,23264.5,23345.7,23423.0,23496.4,23573.2,23647.2,23714.1,23780.6,23848.1,23916.6,23984.6,24052.9,24121.4,24190.0,
Stirling,18089.8,18207.2,18342.3,18457.2,18553.0,18639.5,18728.3,18814.4,18897.9,18976.8,19058.7,19139.4,19218.2,19292.3,19364.8,19439.4,19510.4,19579.9,19643.5,19706.4,19769.8,19832.2,19888.1,19944.6,20001.2,20058.5,20114.9,20171.6,20229.9,20287.7,
Strathaven,23236.3,23388.2,23562.4,23710.4,23831.5,23943.6,24057.1,24168.4,24275.9,24377.0,24481.9,24585.8,24686.4,24782.3,24876.7,24971.9,25063.0,25150.7,25234.0,25313.3,25395.3,25475.8,25547.4,25619.5,25692.2,25765.3,25838.8,25912.6,25986.6,26061.1,
Strathleven,13587.4,13676.1,13777.7,13863.6,13935.7,14000.8,14066.4,14131.9,14194.7,14253.4,14315.3,14375.6,14434.4,14490.4,14545.1,14600.8,14654.4,14706.6,14753.9,14801.2,14849.1,14896.6,14938.9,14981.0,15023.5,15065.8,15109.3,15151.5,15195.3,15238.4,
Telford Road,13913.1,14004.7,14108.0,14196.6,14270.2,14336.0,14404.5,14471.7,14535.5,14596.1,14658.8,14721.2,14780.9,14838.7,14895.6,14952.0,15006.3,15060.4,15109.5,15157.0,15206.5,15254.2,15296.9,15340.9,15384.5,15427.9,15471.3,15516.4,15560.1,15604.9,
Tongland,9434.3,9495.5,9565.7,9625.6,9675.8,9720.6,9767.9,9812.3,9855.9,9896.6,9939.5,9981.7,10022.9,10061.1,10100.3,10137.9,10174.9,10211.6,10244.5,10277.8,10310.4,10343.2,10372.3,10401.9,10431.4,10461.5,10490.6,10519.8,10550.6,10580.8,
Trawsfynydd,58516.2,58898.4,59336.5,59707.6,60015.7,60294.9,60582.9,60863.5,61131.4,61388.9,61651.1,61912.1,62166.4,62409.5,62644.0,62884.6,63114.6,63337.3,63544.0,63745.3,63953.7,64154.3,64335.2,64517.5,64700.6,64884.9,65069.0,65253.8,65440.6,65626.0,
West George Street,5255.0,5289.3,5327.8,5361.3,5389.2,5414.5,5440.2,5465.5,5489.2,5513.0,5536.8,5559.2,5582.8,5604.7,5625.3,5646.2,5667.9,5687.7,5706.2,5724.0,5742.8,5760.9,5776.7,5793.8,5810.3,5826.5,5842.6,5860.2,5876.4,5893.6,
Westfield,14247.5,14340.6,14448.2,14538.3,14613.5,14681.6,14751.9,14819.7,14884.6,14947.1,15010.7,15075.3,15136.0,15195.6,15253.1,15311.9,15368.3,15421.3,15472.3,15521.5,15571.2,15620.5,15665.0,15709.6,15754.1,15798.8,15843.6,15888.6,15933.7,15978.8,
Whitehouse,19563.6,19692.0,19837.8,19962.4,20065.0,20158.5,20255.7,20349.0,20437.9,20525.0,20612.8,20700.2,20784.6,20866.2,20944.5,21024.4,21101.2,21175.5,21244.9,21312.1,21382.1,21449.4,21509.8,21570.2,21631.4,21694.0,21755.1,21816.5,21879.5,21942.1,
Wishaw,32064.1,32274.0,32513.4,32716.6,32885.5,33039.2,33196.5,33350.0,33497.4,33637.8,33781.3,33924.9,34063.6,34197.0,34325.0,34457.6,34583.1,34705.2,34819.5,34928.5,35042.9,35153.1,35251.6,35352.3,35452.6,35553.6,35653.7,35755.6,35857.9,35959.3,
Wylfa,23912.6,24068.6,24247.7,24398.9,24524.6,24640.1,24757.1,24871.1,24981.2,25086.3,25193.0,25299.8,25403.8,25503.3,25599.0,25697.4,25791.3,25882.7,25966.8,26049.6,26134.9,26215.7,26290.9,26364.0,26438.8,26514.4,26590.8,26665.9,26741.3,26817.8,
Abernethy,24152.2,24309.6,24490.2,24643.9,24771.3,24888.2,25007.7,25124.0,25235.7,25342.9,25451.3,25559.7,25664.4,25764.2,25860.4,25959.5,26055.2,26147.0,26232.8,26314.3,26401.2,26483.5,26557.5,26632.5,26708.1,26784.6,26860.5,26938.1,27014.5,27090.8,
Acton Lane 66kV,10607.3,10677.3,10755.7,10823.0,10878.8,10930.4,10982.4,11032.8,11081.4,11127.5,11175.7,11222.6,11268.6,11312.5,11355.5,11399.0,11441.2,11480.8,11519.3,11555.1,11592.7,11628.9,11662.1,11695.1,11728.3,11762.6,11795.1,11829.3,11862.0,11896.9,
Alness,13163.1,13247.7,13346.0,13430.2,13499.6,13562.9,13628.9,13691.5,13752.3,13810.7,13869.6,13928.7,13986.2,14040.3,14092.8,14147.3,14198.7,14248.9,14295.8,14341.1,14387.4,14431.9,14473.7,14513.6,14554.8,14597.0,14638.8,14680.7,14721.2,14763.6,
Arbroath,13381.4,13468.0,13568.7,13653.8,13724.7,13789.0,13855.6,13919.8,13981.8,14040.5,14101.0,14160.0,14218.2,14274.0,14328.3,14383.4,14435.2,14485.7,14534.2,14579.8,14627.6,14672.2,14714.3,14756.0,14797.9,14839.4,14882.1,14924.9,14966.4,15009.9,
