GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BAGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARKC1;BARKW3,2.639976587,2.346699414,2.053353379,1.760007345,1.466661311,1.173315277,0.880038103,0.586692069,0.293346034,,,,,,,,,,,,,,,,,,,,,
BEDD_1,0.999991132,0.888901293,0.777785371,0.666669449,0.555553527,0.444437605,0.333347766,0.222231844,0.111115922,,,,,,,,,,,,,,,,,,,,,
BOLN_1,463.099972508,462.755594009,462.41113465,462.066675292,461.722215933,461.377756575,461.033378075,460.688918717,420.344459358,420,420,420,420,420,420,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460
BRFO_1;CLT03,12.26989118,10.90681887,9.543426502,8.180034138,6.816641774,5.45324941,4.090177092,2.726784728,1.363392364,,,,,,,,,,,,,,,,,,,,,
BRIM_1,5.199953884,4.622286724,4.044483929,3.466681134,2.88887834,2.311075545,1.733408384,1.15560559,0.577802795,,,,,,,,,,,,,,,,,,,,,
BURM_1,5.99994679,5.333407758,4.666712226,4.000016693,3.333321161,2.666625629,2.000086597,1.333391065,0.666695532,,,,,,,,,,,,,,,,,,,,,
CANTN1;RICH1;RICH_J,30.69972774,27.2892697,23.87801089,20.46675208,17.05549327,13.64423447,10.23377642,6.822517616,3.411258808,,,,,,,,,,,,,,,,,,,,,
CITR_1,5.05495517,4.493396036,3.93170505,3.370014064,2.808323078,2.246632092,1.685072958,1.123381972,0.561690986,,,,,,,,,,,,,,,,,,,,,
EASO_1,11.65289666,10.35836677,9.063532928,7.768699088,6.473865248,5.179031408,3.88450152,2.58966768,1.29483384,,,,,,,,,,,,,,,,,,,,,
ELST_1,37.09967098,32.97823797,28.85583726,24.73343655,20.61103585,16.48863514,12.36720213,8.244801418,4.122400709,,,,,,,,,,,,,,,,,,,,,
GREN_1,401,401,401,401,401,401,401,401,401,,,,,,,,,,,,,,,,,,,,,
HACK_1;HACK_6,3.399969847,3.022264396,2.644470261,2.266676126,1.888881992,1.511087857,1.133382405,0.75558827,0.377794135,,,,,,,,,,,,,,,,,,,,,
HURS_1,2.745575651,2.44056739,2.135487515,1.830407639,1.525327763,1.220247888,0.915239627,0.610159751,0.305079876,,,,,,,,,,,,,,,,,,,,,
KINO_1,11.95989393,10.63125947,9.302313037,7.973366609,6.644420181,5.315473753,3.986839284,2.657892856,1.328946428,,,,,,,,,,,,,,,,,,,,,
LITT_C,16.1698566,14.37353391,12.57678945,10.78004499,8.983300529,7.186556069,5.39023338,3.59348892,1.79674446,,,,,,,,,,,,,,,,,,,,,
LODR_6,6.693940635,5.950305256,5.206495273,4.462685291,3.718875309,2.975065326,2.231429947,1.487619965,0.743809982,,,,,,,,,,,,,,,,,,,,,
MILH_1,1.199989358,1.066681552,0.933342445,0.800003339,0.666664232,0.533325126,0.400017319,0.266678213,0.133339106,,,,,,,,,,,,,,,,,,,,,
NEWX_6,12.72088718,11.30771335,9.894207704,8.48070206,7.067196415,5.65369077,4.240516934,2.827011289,1.413505645,,,,,,,,,,,,,,,,,,,,,
NORM_1;SALL1,444.00378712,441.33718664,438.66996005,436.00273345,433.33550686,430.66828026,428.001679781,425.334453187,422.667226594,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420
PELH_1,4.669958585,4.151169039,3.632257683,3.113346326,2.59443497,2.075523614,1.556734068,1.037822712,0.518911356,,,,,,,,,,,,,,,,,,,,,
RATS_1,26.21976747,23.3069919,20.39353243,17.48007295,14.56661347,11.653154,8.740378431,5.826918954,2.913459477,,,,,,,,,,,,,,,,,,,,,
RAYL_1,9.099919297,8.089001767,7.077846876,6.066691985,5.055537094,4.044382203,3.033464673,2.022309782,1.011154891,,,,,,,,,,,,,,,,,,,,,
RYEH_1,26.49976499,23.55588427,20.61131233,17.6667404,14.72216846,11.77759653,8.833715805,5.88914387,2.944571935,,,,,,,,,,,,,,,,,,,,,
SJOW_1,20.38861918,18.12363068,15.85811037,13.59259006,11.32706975,9.061549436,6.796560936,4.531040624,2.265520312,,,,,,,,,,,,,,,,,,,,,
SUND_1,2.759975523,2.453367569,2.146687624,1.840007679,1.533327734,1.226647789,0.920039835,0.61335989,0.306679945,,,,,,,,,,,,,,,,,,,,,
TILBB_1,25.4497743,22.62253791,19.79463769,16.96673747,14.13883726,11.31093704,8.483700651,5.655800434,2.827900217,,,,,,,,,,,,,,,,,,,,,
WALP_1,404.165918712,403.147669252,402.12918071,401.110692169,400.092203627,399.073715085,398.055465625,397.036977084,396.018488542,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
WARL_1,17.41984551,15.48466053,13.54902116,11.6133818,9.677742437,7.742103075,5.806918088,3.871278725,1.935639363,,,,,,,,,,,,,,,,,,,,,
WHAM_1;ISLI_1,29.52373817,26.24392178,22.96333529,19.68274881,16.40216233,13.12157584,9.84175945,6.561172967,3.280586483,,,,,,,,,,,,,,,,,,,,,
WIMBS1;WIMBN1,10.51190678,9.344130393,8.17607982,7.008029247,5.839978674,4.671928101,3.504151719,2.336101146,1.168050573,,,,,,,,,,,,,,,,,,,,,
WYMOM_1,8.059928521,7.164544422,6.26895009,5.373355758,4.477761426,3.582167094,2.686782996,1.791188664,0.895594332,,,,,,,,,,,,,,,,,,,,,
